"a_o","cod_dane_departamento","departamento","cod_secretaria","secretaria","cod_dane_municipio","municipio","codigo_dane","nombre_establecimiento","cod_sector","sector","cod_caracter","caracter","cod_calendario","calendario","direccion","barrio_vereda","telefono","fax","email","rector","web","total_matricula","cantidad_sedes"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266800037","COLEGIO HONTANARES","1002","NO_OFICIAL","817",,"52","A","IND LOMA DEL ESCOBEROKM 10 VIA ENVIGADO","LAS PALMAS","3861777",,"secacademica@hontanares.edu.co","ANA ISABEL PIEDRAHITA MEJIA","www.hontanares.edu.co","335","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266800037","COLEGIO HONTANARES","807","NO OFICIAL","817.000000",,"874","A","IND LOMA DEL ESCOBEROKM 10 VIA ENVIGADO","LAS PALMAS","3861777",,"secacademica@hontanares.edu.co","ANA ISABEL PIEDRAHITA MEJIA","www.hontanares.edu.co","302","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266800037","COLEGIO HONTANARES","1002","NO_OFICIAL","817",,"52","A","IND LOMA DEL ESCOBEROKM 10 VIA ENVIGADO","LAS PALMAS","3861777",,"secacademica@hontanares.edu.co","ANA ISABEL PIEDRAHITA MEJIA","www.hontanares.edu.co","326","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266800037","COLEGIO HONTANARES","1002","NO_OFICIAL","817",,"52","A","IND LOMA DEL ESCOBEROKM 10 VIA ENVIGADO","LAS PALMAS","3861777",,"secacademica@hontanares.edu.co","ANA ISABEL PIEDRAHITA MEJIA","www.hontanares.edu.co","295","1"
"2019","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266800053","COLEGIO THEODORO HERTZL","1002","NO_OFICIAL","817",,"52","A","IND KM 16 VIA LAS PALMAS","PALMAS","3220180",,"s.academica@tehodoro.edu.co","NIDIA LONDOÑO ECHEVERRI","www.theodoro.edu.co","556","1"
"2021","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266800053","COLEGIO THEODORO HERTZL","807","NO OFICIAL","817.000000",,"874","A","IND KM 16 VIA LAS PALMAS","PALMAS","3220180",,"s.academica@tehodoro.edu.co","NIDIA LONDOO ECHEVERRI","www.theodoro.edu.co","634","1"
"2020","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266800053","COLEGIO THEODORO HERTZL","1002","NO_OFICIAL","817",,"52","A","IND KM 16 VIA LAS PALMAS","PALMAS","3220180",,"s.academica@tehodoro.edu.co","NIDIA LONDOÑO ECHEVERRI","www.theodoro.edu.co","594","1"
"2018","5","ANTIOQUIA","3761","ENVIGADO","5266","ENVIGADO","405266800053","COLEGIO THEODORO HERTZL","1002","NO_OFICIAL","817",,"52","A","IND KM 16 VIA LAS PALMAS","PALMAS","3220180",,"s.academica@tehodoro.edu.co","NIDIA LONDOÑO ECHEVERRI","www.theodoro.edu.co","528","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405318800014","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","VDA TOLDAS",,"5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"412","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405376000648","COLEGIO COMFAMA","1002","NO_OFICIAL","817",,"52","A","CL 19 13 B 105",,"5533434 - 2156594","5533434 EXT 2114","MPelaez@comfama.com.co","PELAEZ HENAO MARCELA","www.comfama.com.co","302","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405376000648","COLEGIO COMFAMA","807","NO OFICIAL","817.000000",,"874","A","CL 19 13 B 105 <EOF>","CENTRO","5533434 - 2156594","5533434 EXT 2114","MPelaez@comfama.com.co","PELAEZ HENAO MARCELA","www.comfama.com.co","35100","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405376000648","COLEGIO COMFAMA","1002","NO_OFICIAL","817",,"52","A","CL 19 13 B 105",,"5533434 - 2156594","5533434 EXT 2114","MPelaez@comfama.com.co","PALACIO SALAZAR ANDREY MAURICIO","www.comfama.com.co","301","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405376000648","COLEGIO COMFAMA","1002","NO_OFICIAL","817",,"52","A","CL 19 13 B 105",,"5533434 - 2156594","5533434 EXT 2114","MPelaez@comfama.com.co","PELAEZ HENAO MARCELA","www.comfama.com.co","301","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405380000288","COLEGIO DIVINO SALVADOR","1002","NO_OFICIAL","817",,"52","A","IND KR 54 75AA S31","BRR. CHORRITOS","4036140","3095827","sdsestrella@une.net.co","SANCHEZ TAMAYO WILLIAM DE JESUS",,"525","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405380000288","COLEGIO DIVINO SALVADOR","807","NO OFICIAL","817.000000",,"874","A","IND KR 54 75AA S31","BRR CHORRITOS","4036140","3095827","sdsestrella@une.net.co","SANCHEZ TAMAYO WILLIAM DE JESUS",,"62595","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405380000288","COLEGIO DIVINO SALVADOR","1002","NO_OFICIAL","817",,"52","A","IND KR 54 75 AA S 31","BRR. CHORRITOS","4036140","3095827","sdsestrella@une.net.co","SANCHEZ TAMAYO WILLIAM DE JESUS",,"561","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405380000288","COLEGIO DIVINO SALVADOR","1002","NO_OFICIAL","817",,"52","A","IND KR 54 75AA S31","BRR. CHORRITOS","4036140","3095827","sdsestrella@une.net.co","SANCHEZ TAMAYO WILLIAM DE JESUS",,"522","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405380000377","COLEGIO COLOMBO FRANCES","1002","NO_OFICIAL","817",,"52","A","CRA 60  87 S 350 FINCA EL EMBRUJO","VDA LA SALADITA","2793311 -2792819",,"secretaria@colombofrances.edu.co","PACHECO ARIZA DANIEL OCTAVIO","www.colombofrances.edu.co","258","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405380000377","COLEGIO COLOMBO FRANCES","807","NO OFICIAL","817.000000",,"874","A","CRA 60  87 S 350 FINCA EL EMBRUJO","VDA LA SALADITA","2793311 -2792819",,"colfrances@une.net.co","PACHECO ARIZA DANIEL OCTAVIO","www.colombofrances.edu.co","29133","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405380000377","COLEGIO COLOMBO FRANCES","1002","NO_OFICIAL","817",,"52","A","CRA 60  87 S 350 FINCA EL EMBRUJO","VDA LA SALADITA","2793311 -2792819",,"secretaria@colombofrances.edu.co","PACHECO ARIZA DANIEL OCTAVIO","www.colombofrances.edu.co","262","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405380000377","COLEGIO COLOMBO FRANCES","1002","NO_OFICIAL","817",,"52","A","CRA 60  87 S 350 FINCA EL EMBRUJO","VDA LA SALADITA","2793311 -2792819",,"secretaria@colombofrances.edu.co","PACHECO ARIZA DANIEL OCTAVIO","www.colombofrances.edu.co","248","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405440000789","COLEGIO SEMINARIO CORAZONISTA","1002","NO_OFICIAL","817",,"52","A","VDA. BELEN","VDA. BELEN","5484362 EXT 12",,"rectoria@csc.edu.co","MARTINEZ PABON EDSON JAVIER","www.csc.edu.co","448","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405440000789","COLEGIO SEMINARIO CORAZONISTA","807","NO OFICIAL","817.000000",,"874","A","VDA. BELEN","VDA. BELEN","5484362","5484362 EXT. 18","csco@une.net.co","MAURICIO BARRAGAN VARGAS (HNO.)",,"54171","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405440000789","COLEGIO SEMINARIO CORAZONISTA","1002","NO_OFICIAL","817",,"52","A","VDA. BELEN","VDA. BELEN","5484362 EXT 12",,"rectoria@csc.edu.co","MARTINEZ PABON EDSON JAVIER","www.csc.edu.co","452","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405440000789","COLEGIO SEMINARIO CORAZONISTA","1002","NO_OFICIAL","817",,"52","A","VDA. BELEN","VDA. BELEN","5484362","5484362 EXT. 18","csco@une.net.co","MAURICIO BARRAGAN VARGAS (HNO.)",,"448","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405440001009","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","CL 30 36 11","CL 30 36 11","5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"708","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405440001009","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","807","NO OFICIAL","963.000000",,"874","A","CL 30 36 11","CL 30 36 11","5690120",,"colegioser@uco.edu.co","RENDON GARCIA MARY LUZ",,"6669","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405440001009","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","CL 30 36 11","CL 30 36 11","5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"169","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405440001009","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","CL 30 36 11","CL 30 36 11","5690120",,"colegioser@uco.edu.co","RENDON GARCIA MARY LUZ",,"2087","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405607000476","COLEGIO GIMNASIO VERMONT","1002","NO_OFICIAL","817",,"53","B","KM. 16 VIA A LAS PALMAS","VDA CARRIZALES","3860440","3860744","rectoria@vermontmedellin.edu.co","PEÑA AMAYA TELMO",,"589","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405607000476","COLEGIO GIMNASIO VERMONT","807","NO OFICIAL","817.000000",,"875","B","KM. 16 VIA A LAS PALMAS","VDA CARRIZALES","3860440","3860744","rectoria@vermontmedellin.edu.co","ROJAS RIVADENEIRA FERNANDO",,"79560","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405607000476","COLEGIO GIMNASIO VERMONT","1002","NO_OFICIAL","817",,"53","B","KM. 16 VIA A LAS PALMAS","VDA CARRIZALES","3860440","3860744","rectoria@vermontmedellin.edu.co","PEÑA AMAYA TELMO",,"635","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405607000476","COLEGIO GIMNASIO VERMONT","1002","NO_OFICIAL","817",,"53","B","KM. 16 VIA A LAS PALMAS","VDA CARRIZALES","3860440","3860744","rectoria@vermontmedellin.edu.co","ROJAS RIVADENEIRA FERNANDO",,"569","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001180","COLEGIO CAMPESTRE HORIZONTES","1002","NO_OFICIAL","817",,"52","A","KM 4 VIA LLANOGRANDE","VDA. CHIPRE","5372001","5372001","info@colegiohorizontes.edu.co","LUZ STELLA GONZALEZ HENAO","www.colegiohorizontes.edu.co","639","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001180","COLEGIO CAMPESTRE HORIZONTES","807","NO OFICIAL","817.000000",,"874","A","KM 4 VIA LLANOGRANDE","VDA. CHIPRE","5372001","5372001","info@colegiohorizontes.edu.co","LUZ STELLA GONZALEZ HENAO","www.colegiohorizontes.edu.co","661","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001180","COLEGIO CAMPESTRE HORIZONTES","1002","NO_OFICIAL","817",,"52","A","KM 4 VIA LLANOGRANDE","VDA. CHIPRE","5372001","5372001","info@colegiohorizontes.edu.co","LUZ STELLA GONZALEZ HENAO","www.colegiohorizontes.edu.co","600","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001180","COLEGIO CAMPESTRE HORIZONTES","1002","NO_OFICIAL","817",,"52","A","KM 4 VIA LLANOGRANDE","VDA. CHIPRE","5372001","5372001","info@colegiohorizontes.edu.co","LUZ STELLA GONZALEZ HENAO","www.colegiohorizontes.edu.co","630","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001732","COLEGIO MONTELUNA","1002","NO_OFICIAL","963",,"53","B","VIA LLANOGRANDE","VDA GUAYABITO","537 04 40","537 04 40","secretaria@jardinluna.com","ECHEVERRI CORTES ERIKA LILIANA",,"186","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001732","COLEGIO MONTELUNA","807","NO OFICIAL","963.000000",,"875","B","VIA LLANOGRANDE","VDA GUAYABITO","537 04 40","537 04 40","secretaria@jardinluna.com","ECHEVERRI CORTES ERIKA LILIANA",,"220","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001732","COLEGIO MONTELUNA","1002","NO_OFICIAL","963",,"53","B","VIA LLANOGRANDE","VDA GUAYABITO","537 04 40","537 04 40","secretaria@jardinluna.com","ECHEVERRI CORTES ERIKA LILIANA",,"205","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001732","COLEGIO MONTELUNA","1002","NO_OFICIAL","963",,"53","B","VIA LLANOGRANDE","VDA GUAYABITO","537 04 40","537 04 40","secretaria@jardinluna.com","ECHEVERRI CORTES ERIKA LILIANA",,"182","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001741","COLEGIO CAMPESTRE SAN NICOLAS","1002","NO_OFICIAL","817",,"52","A","VDA. CIMARRONAS","VDA. CIMARRONAS","5661343","5321633","colegio@sannicolas.edu.co","CLARA HELENA GONZALEZ ZULUAGA","www.sannicolas.edu.co","196","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001741","COLEGIO CAMPESTRE SAN NICOLAS","807","NO OFICIAL","817.000000",,"874","A","VDA. CIMARRONAS","VDA. CIMARRONAS","531 58 32","531 49 22","colegiosanicolas@fundaescala.edu.co","GONZALEZ ZULUAGA CLARA ELENA","www.fundaescala.edu.co","166","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001741","COLEGIO CAMPESTRE SAN NICOLAS","1002","NO_OFICIAL","817",,"52","A","VDA. CIMARRONAS","VDA. CIMARRONAS","5661343","5321633","colegio@sannicolas.edu.co","CLARA HELENA GONZALEZ ZULUAGA","www.sannicolas.edu.co","173","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615001741","COLEGIO CAMPESTRE SAN NICOLAS","1002","NO_OFICIAL","817",,"52","A","VDA. CIMARRONAS","VDA. CIMARRONAS","5661343","5321633","colegio@sannicolas.edu.co","CLARA HELENA GONZALEZ ZULUAGA","www.sannicolas.edu.co","198","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615800015","COLEGIO JORGE ROBLEDO DEL VALLE DE SAN NICOLÁS.","1002","NO_OFICIAL","-",,"53","B","KILOMETRO 2 VÍA DON DIEGO  LLANOGRANDE","LLANOGRANDE","562 18 90",,"sacademicajr@gmail.com","BEATRIZ ELENA PALACIO OSORIO","www.cjorgerobledo.com","70","1"
"2021","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615800015","COLEGIO JORGE ROBLEDO DEL VALLE DE SAN NICOLÁS.","807","NO OFICIAL","-",,"875","B","KILOMETRO 2 VÍA DON DIEGO  LLANOGRANDE",,"562 18 90",,"sacademicajr@gmail.com","BEATRIZ ELENA PALACIO OSORIO","www.cjorgerobledo.com","74","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615800015","COLEGIO JORGE ROBLEDO DEL VALLE DE SAN NICOLÁS.","1002","NO_OFICIAL","-",,"53","B","KILOMETRO 2 VÍA DON DIEGO  LLANOGRANDE","LLANOGRANDE","562 18 90",,"sacademicajr@gmail.com","CAROLINA JIMÉNEZ LALINDE","www.cjorgerobledo.com","81","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615800015","COLEGIO JORGE ROBLEDO DEL VALLE DE SAN NICOLÁS","1002","NO_OFICIAL","-",,"53","B","KILOMETRO 2 VÍA DON DIEGO  LLANOGRANDE",,"562 18 90",,"sacademicajr@gmail.com","BEATRIZ ELENA PALACIO OSORIO","www.cjorgerobledo.com","56","1"
"2019","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","405631000401","COLEGIO CAMPESTRE EL REMANSO","1002","NO_OFICIAL","817",,"52","A","CL.78S  40-230 INT 107","VDA. CAÑAVERALEJO","2880998","3012168","elremanso@une.net.co","SIERRA SIERRA ELVIRA MARIA","www.campestreelremanso.edu.co","287","1"
"2021","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","405631000401","COLEGIO CAMPESTRE EL REMANSO","807","NO OFICIAL","817.000000",,"874","A","CL.78S  40-230 INT 107","VDA. CAÑAVERALEJO","2880998","3012168","elremanso@une.net.co","SIERRA SIERRA ELVIRA MARIA","www.campestreelremanso.edu.co","298","1"
"2020","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","405631000401","COLEGIO CAMPESTRE EL REMANSO","1002","NO_OFICIAL","817",,"52","A","CL.78S  40-230 INT 107","VDA. CAÑAVERALEJO","2880998","3012168","elremanso@une.net.co","SIERRA SIERRA ELVIRA MARIA","www.campestreelremanso.edu.co","302","1"
"2018","5","ANTIOQUIA","7740","SABANETA","5631","SABANETA","405631000401","COLEGIO CAMPESTRE EL REMANSO","1002","NO_OFICIAL","817",,"52","A","CL.78S  40-230 INT 107","VDA. CAÑAVERALEJO","2880998","3012168","elremanso@une.net.co","SIERRA SIERRA ELVIRA MARIA","www.campestreelremanso.edu.co","248","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405697000551","COLEGIO CAMPESTRE AIRE LIBRE","1002","NO_OFICIAL","817",,"52","A","VDA LA TENERIA","VDA. LA TENERIA","5672052",,"colegiocampestre@airelibre.edu.co","MARIA DORA BOTERO ARISTIZABAL","www.airelibre.edu.co","165","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405697000551","COLEGIO CAMPESTRE AIRE LIBRE","807","NO OFICIAL","963.000000",,"874","A","VDA LA TENERIA","VDA LA TENERIA","567 20 52",,"escuelaactiva@airelibre.edu.co","MARIA DORA BOTERO ARISTIZABAL","www.airelibre.edu.co","22464","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405697000551","COLEGIO CAMPESTRE AIRE LIBRE","1002","NO_OFICIAL","817",,"52","A","VDA LA TENERIA","VDA. LA TENERIA","5672052",,"colegiocampestre@airelibre.edu.co","MARIA DORA BOTERO ARISTIZABAL","www.airelibre.edu.co","190","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405697000551","COLEGIO CAMPESTRE AIRE LIBRE","1002","NO_OFICIAL","963",,"52","A","VDA LA TENERIA","VDA. LA TENERIA","5672052",,"escuelaactiva@airelibre.edu.co","MARIA DORA BOTERO ARISTIZABAL","www.airelibre.edu.co","152","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001021244","COLEGIO ANTARES","807","NO OFICIAL","2432.000000",,"874","A","KR 50 C 61 82","PRADO CENTRO","2544279","2910744","col antares@epm.net.co","CESAR AUGUSTO GONZALEZ GONZALEZ",,"85","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305495001372","COLEGIO INTERAMERICANO DE NECHI COINNE","1002","NO_OFICIAL","817",,"52","A","KR 34 24 23","BR. MALAGANO ESQUINA",,,"coine1992@hotmail.com","PINTO MESA JONAS",,"39","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305495001372","COLEGIO INTERAMERICANO DE NECHI COINNE","807","NO OFICIAL","817.000000",,"874","A","KR 34 24 23 <EOF>","BR. MALAGANO ESQUINA","8368324","8368324","coine1992@hotmail.com","REINALDO DE JESUS PAEZ",,"3744","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305495001372","COLEGIO INTERAMERICANO DE NECHI COINNE","1002","NO_OFICIAL","817",,"52","A","KR 34 24 23","BR. MALAGANO ESQUINA",,,"coine1992@hotmail.com","PINTO MESA JONAS",,"22","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305495001372","COLEGIO INTERAMERICANO DE NECHI COINNE","1002","NO_OFICIAL","817",,"52","A","KR 34 24 23","BR. MALAGANO ESQUINA","8368324","8368324","coine1992@hotmail.com","REINALDO DE JESUS PAEZ",,"72","1"
"2019","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001025984","INST EDUC COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACIÓN","1001","OFICIAL","2432",,"52","A","KR 65 98 A 75","GIRARDOT","4405105",,"ie.loyola@medellin.gov.co","LUZ STELLA VALLEJO CARDONA","www.iecolegioloyola.edu.co","514","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001025984","INSTITUCION EDUCATIVA COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACION","806","OFICIAL","2432.000000",,"874","A","KR 64 AA 113 A 04","TOSCANA.","4648274","4648274","ie.loyola@medellin.gov.co","CESAR AUGUSTO CEBALLOS GONZALEZ","www.iecolegioloyola.edu.co","516","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001025984","INST EDUC COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACIÓN","1001","OFICIAL","2432",,"52","A","KR 65 98 A 75","GIRARDOT","4405105",,"ie.loyola@medellin.gov.co","LUZ STELLA VALLEJO CARDONA","www.iecolegioloyola.edu.co","509","1"
"2018","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","105001025984","INST EDUC COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACIÓN","1001","OFICIAL","2432",,"52","A","KR 65 98 A 75","GIRARDOT","4405100",,"ie.loyola@medellin.gov.co","CESAR AUGUSTO CEBALLOS GONZALEZ","www.iecolegioloyola.edu.co","442","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305647800004","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","KR 28 30 40","BOLIVAR","5699090 ext 672",,"serdep.sec@uco.edu.co","AGUDELO MESA ANGEL DAVID",,"13","1"
"2020","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001025258","COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO","1002","NO_OFICIAL","817",,"52","A","KR 46 40 B 50","LA CANDELARIA","5699090 EXT 317 382",,"colegio.sec@uco.edu.co","PBRO ANGEL DAVID AGUDELO MESA",,"118","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000970","COLEGIO CENFORMA","1002","NO_OFICIAL","817",,"52","A","KR 15 7 51 <EOF>",,"2890089",,,"BLANCA NUBIA PATIÑO SALAZAR",,"87","1"
"2021","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000970","COLEGIO CENFORMA","807","NO OFICIAL","817.000000",,"874","A","KR 15 7 51 <EOF>",,"2890089",,,"BLANCA NUBIA PATIÑO SALAZAR",,"5967","1"
"2020","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305308000970","COLEGIO CENFORMA","1002","NO_OFICIAL","817",,"52","A","KR 15 7 51 <EOF>",,"2890089",,,"BLANCA NUBIA PATIÑO SALAZAR",,"59","1"
"2021","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","305001024623","COLEGIO DE DESARROLLO SOCIAL PARA LA ATENCION INTEGRAL AL JOVEN TALITA CUMI","807","NO OFICIAL","817.000000",,"874","A","KR 32 92 C 43","EL RAIZAL","2630644",,"cmdantioquia@minutodedios.org","LUZ AMPARO JARAMILLO FERNANDEZ",,"397","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","405607","COLEGIO THEODORO HERTZL","1002","NO_OFICIAL","817",,"52","A","ALTO LAS PALMAS","VDA. CARRIZALES","3860644","3860644","secretaria@theodoro.edu.co","LONDOÑO ECHEVERRY NIDIA","www.theodoro.edu.co","11","1"
"2019","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305607000480","COLEGIO FRONTERAS","1002","NO_OFICIAL","817",,"52","A","CL 20 16 136",,"5413441",,"colegiofronteras@gmail.com","ROMAN CARDONA MARIA EUGENIA",,"105","1"
"2018","5","ANTIOQUIA","3758","ANTIOQUIA","5120","CÁCERES","305607000480","COLEGIO FRONTERAS","1002","NO_OFICIAL","817",,"52","A","CL 20 16 136",,"5413441",,"colegiofronteras@gmail.com","ROMAN CARDONA MARIA EUGENIA",,"147","1"
"2019","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615000906","COLEGIO EL TRIANGULO","1002","NO_OFICIAL","817",,"52","A","CL. 34 59-113","GUALANDAY","5314429","5319695","eltriangulo@une.net.co","YEISÓN ANDRÉS DAZA CIRO","www.colegioeltriangulo.edu.co","309","1"
"2020","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615000906","COLEGIO EL TRIANGULO","1002","NO_OFICIAL","817",,"52","A","CL. 34 59-113","GUALANDAY","5314429","5319695","eltriangulo@une.net.co","YEISÓN ANDRÉS DAZA CIRO","www.colegioeltriangulo.edu.co","37","1"
"2018","5","ANTIOQUIA","7609","RIONEGRO","5615","RIONEGRO","405615000906","COLEGIO EL TRIANGULO","1002","NO_OFICIAL","817",,"52","A","CL. 34 59-113","GUALANDAY","5314429","5319695","eltriangulo@une.net.co","YEISÓN ANDRÉS DAZA CIRO","www.colegioeltriangulo.edu.co","352","1"
"2018","5","ANTIOQUIA","3763","TURBO","5837","TURBO","305837007289","COLEGIO COLOMBO DARIÉN","1002","NO_OFICIAL","817",,"52","A","KR 15 99 A 88","B. SAN MARTÍN","827 51 08",,"secretaria.turbo@nuevodarien.org","JOSE ESEQUIA MORENO MORENO",,"27","1"
"2019","5","ANTIOQUIA","3759","MEDELLÍN","5001","MEDELLÍN","405001800027","COLEGIO CAMPESTRE EL ENCANTO","1002","NO_OFICIAL","-",,"52","A","KM 2 SECTOR LAS PLAYAS","LA VERDE","2863177",,"colegiocampestreelencanto@gmail.com","SILVIA ELIANA BETANCUR",,"62","1"
