"uid","name","description","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"p25j-i4d6","Lista Concejales Periodo 2016-2019","Presenta la lista con nombres,  apellidos, partido político y periodo de ejercicio de los Concejales en el Municipio de Cravo Norte 2016-2019","Alcaldía de Cravo Norte","dfww-qfvw","published","private","not_ready","official","dataset","Ordenamiento Territorial","concejales,concejo,concejo municipal,cravo norte","https://www.datos.gov.co/d/p25j-i4d6","https://www.datos.gov.co/resource/p25j-i4d6.json","2019-12-30T15:10:43.000","2019-12-30T15:16:37.000","www.datos.gov.co","false","94","13","7","4","gestiontic@cravonorte-arauca.gov.co","Public Domain","Alcaldía de Cravo Norte","http://www.cravonorte-arauca.gov.co/tema/datos-abiertos",,,,,,,,,,,"No Aplica",,"Alcaldía Municipal de Cravo Norte",,,,,"http://www.cravonorte-arauca.gov.co/tema/datos-abiertos","Arauca",,"Territorial",,,,,,"2019-12-26","Despacho","Cravo Norte",,"Anual","Español",,"Departamental","http://www.cravonorte-arauca.gov.co/tema/datos-abiertos"
"dva5-spdw","Casos importados de sarampión según entidad territorial notificadora, Colombia, 2018 a semana epidemiológica 21 de 2019","Contiene la estadística de los Casos importados de sarampión según entidad territorial notificadora, Colombia, 2018 a semana epidemiológica 21 de 2019.","GOBERNACIÓN DEL CAQUETÁ","iy7y-4bip","published","private","not_ready","official","dataset","Estadísticas Nacionales",,"https://www.datos.gov.co/d/dva5-spdw","https://www.datos.gov.co/resource/dva5-spdw.json","2020-01-15T14:51:43.000","2020-01-15T14:56:13.000","www.datos.gov.co","false","158","21","17","4",,"Public Domain","Boletín Epidemiológico Semanal",,,,,,,,,,,,"Estadísticas",,"Gobernación del Caquetá",,,,,,"Caquetá",,"Nacional",,,,,,"15/01/2020","Dirección de las TIC","Florencia",,"Trienio","Español",,"Nacional",
"scja-3d4x","Caracterización población Sisbenizada de Sabaneta","Conozca las condiciones de vida por sectores de la población según la encuesta del Sisbén de Sabaneta.

Conozca Estadísticas, Indicadores y Mapas de Sabaneta en el portal www.otsabaneta.org","Alcaldía de Sabaneta","wxvb-gv95","published","private","not_ready","official","dataset","Inclusión Social y Reconciliación","población,caracterización,sisbén","https://www.datos.gov.co/d/scja-3d4x","https://www.datos.gov.co/resource/scja-3d4x.json","2019-05-28T16:45:49.000","2019-05-28T16:50:02.000","www.datos.gov.co","false","172","35","31","110","profesionalgelt@sabaneta.gov.co",,"Alcaldía de Sabaneta","https://www.otsabaneta.org/mapas-social-sisben/",,,,,,,,,,,"Inclusión Social y Reconciliación",,"Alcaldía Municipal de Sabaneta",,,,,,"Antioquia",,"Territorial",,,,,,"2019-01-01","Secretaría de Planeación y Desarrollo Territorial","Sabaneta",,"Anual","Español",,"Municipal",
"4g57-fp7h","Sedes Educativas","Sedes educativas en el Municipio de Alpujarra","Alcaldia de Alpujarra","cy4d-etcr","published","private","not_ready","official","dataset","Educación","educacion","https://www.datos.gov.co/d/4g57-fp7h","https://www.datos.gov.co/resource/4g57-fp7h.json","2016-12-20T16:19:56.000","2017-07-27T12:43:26.000","www.datos.gov.co","false","328","57","17","4",,"Creative Commons Attribution | Share Alike 4.0 International","Municipio de Alpujarra","http://www.alpujarra-tolima.gov.co",,,,,,,,,,,"No Aplica",,"Alcaldía Municipal de Alpujarra",,,,,,"Tolima",,"Territorial",,,,,,"2016-12-20","secretaria general y de gobierno","Alpujarra",,"Anual","Español",,"Nacional",
"safx-hxgh","Contratación 2016 Alcaldía Socorro Santander","Contratos realizados en la Vigencia 2016 Alcaldía Socorro Santander","AlcaldíaSocorroSantander","6y4i-regx","published","private","rejected","official","dataset","Gastos Gubernamentales",,"https://www.datos.gov.co/d/safx-hxgh","https://www.datos.gov.co/resource/safx-hxgh.json","2019-08-29T22:04:28.000","2019-08-29T22:19:28.000","www.datos.gov.co","false","91","15","152","30","comunicaciones@socorro-santander.gov.co",,,,,,,,,,,,,,"No Aplica",,"Alcaldía Municipal de Socorro",,,,,,"Santander",,"Territorial",,,,,,"2016/12/31","Secretaria Juridica","Socorro",,"No aplica","Español",,"Nacional",
"ath6-4xfu","Conexiones Nuevas  de Saneamiento Hídrico en el Alcantarillado del Municipio de Pereira","En este conjunto de datos  se obtiene el reporte con el Número de Solicitudes al mes de Conexión de Saneamiento Hídrico en el Alcantarillado del Municipio de Pereira.","aguasyaguas","7uxg-67kv","published","private","not_ready","official","dataset","Ambiente y Desarrollo Sostenible","hidrico,prestadores de servicios publicos de alcantarillado,saneamiento,servicios públicos,agua potable","https://www.datos.gov.co/d/ath6-4xfu","https://www.datos.gov.co/resource/ath6-4xfu.json","2019-09-19T20:32:34.000","2019-10-28T22:33:07.000","www.datos.gov.co","false","141","18","1","13","webmaster@aguasyaguas.com.co","Creative Commons Attribution 4.0 International","Aguas y Aguas de Pereira","https://www.aguasyaguas.com.co/",,,,,,,,,,,"Función Pública",,"E.S.P. Empresa de Acueducto y Alcantarillado de Pereira S.A.",,,,,,"Risaralda",,"Territorial",,,,,,"2018-12-31","Departamento de Saneamiento","Pereira",,"Anual","Español",,"Municipal",
"vqzx-wqwx","ESCALA SALARIAL EMPLEOS TEMPORALES-ISABU","Este conjunto de datos se encuentra las asignaciones básicas correspondientes a las plantas de empleos temporales","ISABU","ruwv-gshb","published","private","not_ready","official","dataset","Salud y Protección Social",,"https://www.datos.gov.co/d/vqzx-wqwx","https://www.datos.gov.co/resource/vqzx-wqwx.json","2018-10-11T15:49:29.000","2021-11-08T19:31:22.000","www.datos.gov.co","false","195","41","54","5","planeacion@isabu.gov.co","Creative Commons Attribution | NoDerivatives 4.0 International License","Instituto de Salud de Bucaramanga","http://www.isabu.gov.co/",,,,,,,,,,,"Salud y Protección Social",,"E.S.E. Empresa Social del Estado Instituto de Salud de Bucaramanga Isabu",,,,,,"Santander",,"Nacional",,,,,,"2018-10-11","PLANEACION","Bucaramanga",,"No aplica","Español",,"Nacional",
"ckby-beeb","Enfermedades Inmunoprevenibles","casos registrados de Enfermedades Inmuniprevenibles desde el año 2012 al año 2016","GOBERNACION DEL QUINDIO","2u43-jc66","published","private","not_ready","official","dataset","Salud y Protección Social",,"https://www.datos.gov.co/d/ckby-beeb","https://www.datos.gov.co/resource/ckby-beeb.json","2018-11-27T15:06:54.000","2018-11-27T15:36:13.000","www.datos.gov.co","false","615","30","14","73","tecnologia@quindio.gov.co",,"Gobernacion del Quindio",,,,,,,,,,,,"Salud y Protección Social",,"Gobernación del Quindío",,,,,,"Quindío",,"Territorial",,,,,,"2018-11-27","Direccion Tic","Armenia",,"Anual","Español",,"Departamental",
"cd6g-a3tu","Tasa de Escolaridad 1985-1996 (Años Promedio de Estudio de la Población)","Contiene la estadística de la Tasa de Escolaridad 1985-1996 (Años Promedio de Estudio de la Población).","GOBERNACIÓN DEL CAQUETÁ","iy7y-4bip","published","private","not_ready","official","dataset","Educación",,"https://www.datos.gov.co/d/cd6g-a3tu","https://www.datos.gov.co/resource/cd6g-a3tu.json","2019-04-23T13:48:05.000","2019-04-23T14:01:06.000","www.datos.gov.co","false","181","17","7","4",,"Public Domain",,,,,,,,,,,,,"Educación",,"Gobernación del Caquetá",,,,,,"Caquetá",,"Territorial",,,,,,"23/04/2019","Dirección de las TIC","Florencia",,"Anual","Español",,"Departamental",
"wrks-aghy","Muertes Accidentales Según Hora De Ocurrencia  1994 - 2017","El observatorio Social de la Secretaria de Seguridad y Justicia de la Alcaldía de Santiago de Cali pone a disposición de todos los interesados las Muertes por Causa Externa por No Intencionales según la hora de ocurrencia de los hechos para los años 1994 al 2017","Alcaldia Municipal de Santiago de Cali","ehdb-zppg","published","private","not_ready","official","dataset","Justicia y Derecho","muertes,hora,cali,accidentales,santiago,ocurrencia","https://www.datos.gov.co/d/wrks-aghy","https://www.datos.gov.co/resource/wrks-aghy.json","2017-09-18T21:48:12.000","2018-11-23T17:00:46.000","www.datos.gov.co","false","294","43","10","25",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Santiago de Cali",,,,,,,,,,,,"Justicia y del Derecho",,"Alcaldía Municipal de Santiago de Cali",,,,,,"Valle del Cauca",,"Nacional",,,,,,"2017-09-18","Observatorio Social de la Secretaria de Seguridad y Justicia","Cali",,"Anual","Español",,"Municipal",
"gftp-xjg6","Juntas de Acción Comunal del Municipio de La Dorada","Este conjunto de datos, contiene información de las Juntas de Acción Comunal del Municipio de La Dorada","Alcaldía Municipal de La Dorada - Caldas","i4cz-zenx","published","private","not_ready","official","dataset","Cultura",,"https://www.datos.gov.co/d/gftp-xjg6","https://www.datos.gov.co/resource/gftp-xjg6.json","2016-10-07T22:36:30.000","2018-09-21T14:43:43.000","www.datos.gov.co","false","1282","127","55","7","sistemas@ladorada-caldas.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de La Dorada en Caldas",,,,,,,,,,,,"Cultura",,"Alcaldía Municipal de la Dorada",,,,,,"Caldas",,"Territorial",,,,,,"2016-10-07","Alcaldía Municipal de La Dorada","La Dorada",,"Semestral","Español",,"Municipal",
"p3fu-c5j8:0","Plan Anual de Adquisiciones","","Aguas del Magdalena","8r5m-vpkv","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/p3fu-c5j8/revisions/0",,"2020-10-08T13:59:54.000","2020-10-08T13:59:54.000","www.datos.gov.co","false",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"s9fj-pzvp:0","VISITAS INSPECCION VIGILANCIA Y CONTROL ESTABLECIMIENTOS COMERCIO VIGENCIA 2019-2020","","tic_ibague","kgby-2fak","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/s9fj-pzvp/revisions/0",,"2020-10-14T14:41:35.000","2020-10-14T14:41:34.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"nd2e-8i92:0","Zonas WiFi Gratis Villavicencio","Ubicación de las Zonas WiFi Gratis Villavicencio","alcaldiavillavicencio","sr5z-xp98","unpublished","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","zona,wifi,gratis,villavicencio","https://www.datos.gov.co/d/nd2e-8i92/revisions/0",,"2020-12-14T16:17:01.000","2018-05-24T20:53:38.000","www.datos.gov.co","false",,,"6","4","sistemas@villavicencio.gov.co","Public Domain","Alcaldía de Villavicencio","http://www.villavicencio.gov.co","Zonas WiFi Gratis Villavicencio","nd2e-8i92",,,,,,,,,"Tecnologías de la Información y las Comunicaciones",,"Alcaldía Municipal de Villavicencio",,,,,"","Meta",,"Territorial",,,,,,"2018-04-23","Secretaría TIC","Villavicencio",,"No aplica","Español",,"Municipal",""
"52xc-n6qq:0","Ejecución presupuestal de gastos vigencia 2019 del municipio de Güepsa Santander","Ejecución presupuestal de gastos vigencia 2019 del municipio de Güepsa Santander","Alcaldía de Güepsa Santander","phs7-zak4","unpublished","private","not_ready","official","dataset","Economía y Finanzas",,"https://www.datos.gov.co/d/52xc-n6qq/revisions/0",,"2020-09-09T16:59:24.000","2020-09-09T16:59:23.000","www.datos.gov.co","false",,,,"15",,,,,,,,,,,,,,,"Hacienda y Crédito Público",,"Alcaldía Municipal de Güepsa Santander",,,,,"null","Santander",,"Territorial",,,,,,"2020/08/18","Secretaría de Hacienda","Güepsa",,"Anual","Español",,"Municipal","null"
"2yis-fesr:0","PRUEBA 2","","tdpt","3xbf-pgw6","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/2yis-fesr/revisions/0",,"2020-09-17T20:43:13.000","2020-09-17T20:43:13.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6sem-aayu:1","Edad de inicio del consumo de tabaco según sexo.","Contiene la estadística de la edad de inicio del consumo de tabaco según sexo.","GOBERNACIÓN DEL CAQUETÁ","iy7y-4bip","unpublished","private","not_ready","official","dataset","Estadísticas Nacionales",,"https://www.datos.gov.co/d/6sem-aayu/revisions/1",,"2019-03-21T21:40:03.000","2019-03-21T21:37:51.000","www.datos.gov.co","false",,,"5","5",,"Public Domain",": Estudio Nacional de Consumo de SPA en Colombia 2013.",,"Edad de inicio del consumo de tabaco según sexo.","6sem-aayu",,,,,,,,,"Estadísticas",,"Gobernación del Caquetá",,,,,,"Caquetá",,"Territorial",,,,,,"21-03-2019","Dirección de las TIC","Florencia",,"Trienio","Español",,"Departamental",
"e28w-tmgr:0","DECLARACIÓN DE VÍCTIMAS DEL CONFLICTO ARMADO EN LA PERSONERÍA MUNICIPAL DE BUCARAMANGA","","PERSONERÍA MUNICIPAL DE BUCARAMANGA","xmd4-8mnf","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/e28w-tmgr/revisions/0",,"2019-09-26T15:16:07.000","2019-09-26T15:16:06.000","www.datos.gov.co","false",,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"v8if-zcya:0","Matriculas por Institución Educativa y Sedes 2020 - Municipio de Guarne Antioquia","","lgallego","a2mz-2yfb","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/v8if-zcya/revisions/0",,"2020-06-15T16:06:33.000","2020-06-15T16:06:32.000","www.datos.gov.co","false",,,,"20",,,,,,,,,,,,,,,"Educación",,"Alcaldía Municipal de Guarne",,,,,"null","Antioquia",,"Territorial",,,,,,"2020-05-01","Secretaria de Educación","Guarne",,"Anual","Español",,"Municipal","null"
"arqi-7wsv:0","Monumentos Municipales Fortul","","AlcaldiaFortul","ra5k-8k3x","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/arqi-7wsv/revisions/0",,"2019-05-02T16:59:23.000","2019-05-02T16:59:23.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9inf-whsd:0","Exentos de matrícula","","Universidad Pedagógica y Tecnológica de Colombia","fyhk-2n2n","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/9inf-whsd/revisions/0",,"2019-08-28T15:04:53.000","2019-08-28T15:04:52.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3kxe-wx2p:1","Centros De Salud","","Municipio de maceo","pe2m-b72d","unpublished","private","not_ready","official","dataset","Salud y Protección Social",,"https://www.datos.gov.co/d/3kxe-wx2p/revisions/1",,"2019-04-09T20:51:06.000","2018-05-21T23:20:46.000","www.datos.gov.co","false",,,"3","2",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía de Maceo Antioquia",,"Centros De Salud","3kxe-wx2p",,,,,,,,,"Salud y Protección Social",,"Alcaldía Municipal de Maceo",,,,,"","Antioquia",,"Territorial",,,,,,"2018/01/01","Secretaria de salud y bienestar social ","Maceo",,"No aplica","Español",,"Municipal",""
"4ni9-x9bn:0","Estudiantes por departamento 2019-1, 2019-2, 2020-1","","UNAD","mevb-rtpj","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/4ni9-x9bn/revisions/0",,"2020-12-17T03:00:57.000","2020-12-17T03:00:56.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"m3pw-sqet:0","Ordenar por  Recientemente Añadido INDICE DE INFORMACIÓN CLASIFICADA Y RESERVADA","","Cámara de Comercio de Tunja","drgz-gcr3","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/m3pw-sqet/revisions/0",,"2020-11-13T14:21:26.000","2020-11-13T14:21:26.000","www.datos.gov.co","false",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ecje-qteb:0","Datos Abiertos Uniremington","","Corporación Universitaria Remington","ha3d-7ik4","unpublished","private","not_ready","official","dataset",,,"https://www.datos.gov.co/d/ecje-qteb/revisions/0",,"2020-11-13T13:39:42.000","2020-11-13T13:39:42.000","www.datos.gov.co","false",,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dvi9-egy2:0","Ejecución de gastos a 31 de Marzo del 2018, Mesetas - Meta","Ejecución de gastos a 31 de Marzo del 2018, Mesetas - Meta","ALCALDIAMESETAS","94ic-k3k2","unpublished","private","not_ready","official","dataset","Economía y Finanzas","ejecución,gastos,2018,mesetas,meta","https://www.datos.gov.co/d/dvi9-egy2/revisions/0",,"2020-10-05T23:46:53.000","2018-06-13T22:17:20.000","www.datos.gov.co","false",,,"726","15","contactenos@mesetas-meta.gov.co","Creative Commons Attribution 4.0 International","Alcaldía Municipal de Mesetas Meta",,"Ejecución de gastos a 31 de Marzo del 2018, Mesetas - Meta","dvi9-egy2",,,,,,,,,"Hacienda y Crédito Público",,"Alcaldía Municipal de Mesetas",,,,,,"Meta",,"Territorial",,,,,,"2018-03-31","Secretaria de Hacienda","Mesetas",,"No aplica","Español",,"Municipal",
"23pq-sb8t:7","Oficinas de Atención Clientes CENS","Oficinas de la E.S.P. Centrales Eléctricas del Norte de Santander S.A. en el departamento Norte de Santander.","CENS Grupo EPM","nfgw-7jmg","unpublished","private","not_ready","official","dataset","Minas y Energía","cens,oficinas,oficina de atención,clientes,usuarios,atención público,centrales eléctricas del norte de santander,centrales eléctricas de epm","https://www.datos.gov.co/d/23pq-sb8t/revisions/7",,"2020-01-21T00:07:45.000","2019-09-06T13:52:58.000","www.datos.gov.co","false",,,"49","8","unidad.comunicaciones@cens.com.co","Creative Commons Attribution | Share Alike 4.0 International","CENS",,"Oficinas de Atención Clientes CENS","23pq-sb8t",,,,,,,,,"Minas y Energía",,"E.S.P. Centrales Eléctricas del Norte de Santander S.A.",,,,,,"Norte de Santander",,"Territorial",,,,,,"2018-09-10","Comercial","Cúcuta",,"Semestral","Español",,"Departamental",
"p7pd-3rk8:0","FUNCIONARIOS DE LA ALCALDIA DE LA JAGUA DE IBIRICO 2016 -2019","FUNCIONARIOS DE LA ALCALDIA DE LA JAGUA DE IBIRICO 2016 -2019","Alcaldialajagua","5fbm-iare","unpublished","private","not_ready","official","dataset","Función pública","funcionarios de la jagua de ibirico,alcaldia la jagua","https://www.datos.gov.co/d/p7pd-3rk8/revisions/0",,"2020-12-04T17:27:07.000","2017-05-10T16:26:46.000","www.datos.gov.co","false",,,"96","3","alcaldia@lajaguadeibirico-cesar.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de La Jagua de Ibirico",,"FUNCIONARIOS DE LA ALCALDIA DE LA JAGUA DE IBIRICO 2016 -2019","p7pd-3rk8",,,,,,,,,"Función Pública",,"Alcaldía Municipal de La Jagua de Ibirico",,,,,"","Cesar",,"Territorial",,,,,,"2017-05-10","Oficina de las TIC","La Jagua de Ibirico",,"Anual","Español",,"Municipal",""
"3vn9-idvj:5","Contratación SECOP","contratación año 2019","Alcaldia Encino","ygvu-jani","unpublished","private","not_ready","official","dataset",,"secop","https://www.datos.gov.co/d/3vn9-idvj/revisions/5",,"2019-09-12T20:18:15.000","2019-05-29T22:06:12.000","www.datos.gov.co","false",,,"19","3","gel@encino-santander.gov.co",,"SECOP","https://www.contratos.gov.co/consultas/resultadoListadoProcesos.jsp#","Contratación SECOP","3vn9-idvj",,,,,,,,,"No Aplica",,"Alcaldía Municipal de Encino",,,,,"https://www.contratos.gov.co/puc/terminosUso.html","Santander",,"Territorial",,,,,,"2019-09-11","Gobierno ","Encino",,"Mensual","Español",,"Municipal","https://www.contratos.gov.co/consultas/resultadoListadoProcesos.jsp#"
