"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangovalorbeneficioconsolidadoasignado","rangovalorultimobeneficioasignado"
"1","9","1","76","76001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Mujer","ND","VALLE","CALI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","3","1","08","08001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"7","1","1","08","08001","ND","NO","NO ACTIVO","UL","ND","2016-08-01","2016-01-01","Mujer","SECUNDARIA","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","11","11001","M-MUJER","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"5","4","1","11","11001","H-HOMBRE","NO","NO ACTIVO","ND","ND","2017-10-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"19","4","1","11","11001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"32","4","1","13","13001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","25","25754","M-MUJER","NO","NO ACTIVO","UL","ND","2018-02-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","3","1","08","08001","M-MUJER","SI","NO ACTIVO","UL","ND","2016-05-01","2017-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19130","ND","ND","ACTIVO","Sin Información","ND","2015-10-01","2015-01-01","Hombre","ND","CAUCA","CAJIBIO","Colombia","30-49","INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","05","05001","M-MUJER","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2017-05-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","3","1","08","08001","ND","NO","NO ACTIVO","Sin Información","ND","2017-12-01","2017-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","76","76001","H-HOMBRE","NO","ACTIVO","UL","INDIGENA","2018-10-01","2018-01-01","Hombre","SECUNDARIA","VALLE","CALI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","76","76001","ND","SI","NO ACTIVO","SO","INDIGENA","2015-10-01","2015-01-01","Hombre","SECUNDARIA","VALLE","CALI","COLOMBIA","30-49","INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","19","19548","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Mujer","ND","CAUCA","PIENDAMO","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"7","4","1","11","11001","ND","NO","ACTIVO","Sin Información","ND","2017-11-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","11","1","25","25754","H-HOMBRE","NO","NO ACTIVO","ND","ND","2017-12-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","13","13001","H-HOMBRE","NO","NO ACTIVO","ND","ND","2018-11-01","2018-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","1","1","76","76001","M-MUJER","NO","ACTIVO","SO","INDIGENA","2018-10-01","2018-01-01","Mujer","SECUNDARIA","VALLE","CALI","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","50","50001","ND","NO","NO ACTIVO","DI","ND","2016-02-01","2015-01-01","Hombre","ND","META","VILLAVICENCIO","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"4","4","1","25","25754","M-MUJER","NO","NO ACTIVO","CA","ND","2018-03-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","4","1","25","25754","M-MUJER","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","3","1","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2017-02-01","2017-01-01","Mujer","ND","BOLIVAR","CARTAGENA","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","3","1","25","25754","H-HOMBRE","NO","NO ACTIVO","UL","ND","2018-03-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","H-HOMBRE","NO","NO ACTIVO","ND","ND","2017-12-01","2017-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08001","M-MUJER","NO","NO ACTIVO","ND","ND","2017-02-01","2017-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","M-MUJER","NO","ACTIVO","SO","ND","2016-05-01","2017-01-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","1","1","25","25754","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","17","17001","ND","NO","NO ACTIVO","Sin Información","ND","2016-01-01","2015-01-01","Hombre","SECUNDARIA","CALDAS","MANIZALES","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","13","13001","H-HOMBRE","SI","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2017-02-01","2017-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","6","1","13","13001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","76","76001","ND","NO","NO ACTIVO","UL","ND","2016-02-01","2015-01-01","Mujer","ND","VALLE","CALI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","8","1","66","66001","M-MUJER","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-02-01","2018-01-01","Mujer","ND","RISARALDA","PEREIRA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","4","1","08","08001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-01-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","4","1","68","68190","ND","NO","NO ACTIVO","Sin Información","ND","2018-03-01","2018-01-01","Mujer","ND","SANTANDER","CIMITARRA","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","1","1","08","08001","ND","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2016-08-01","2016-01-01","Hombre","SECUNDARIA","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","3","1","85","85263","ND","NO","NO ACTIVO","Sin Información","ND","2016-05-01","2017-01-01","Hombre","ND","CASANARE","PORE","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","1","1","68","68001","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Hombre","ND","SANTANDER","BUCARAMANGA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","4","1","25","25754","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","4","1","73","73067","ND","NO","ACTIVO","Sin Información","ND","2017-05-01","2018-01-01","Mujer","ND","TOLIMA","ATACO","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","13","13001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-12-01","2018-01-01","Mujer","ND","BOLIVAR","CARTAGENA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","54","54874","H-HOMBRE","NO","NO ACTIVO","Sin Información","ND","2017-11-01","2018-01-01","Hombre","ND","NORTE DE SANTANDER","VILLA DEL ROSARIO","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","4","1","25","25754","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-03-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","3","1","11","11001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2018-05-01","2018-01-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","4","1","08","08001","ND","NO","ACTIVO","Sin Información","ND","2017-11-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"9","1","1","11","11001","ND","NO","NO ACTIVO","SO","ND","2016-01-01","2015-01-01","Mujer","SECUNDARIA","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"1","7","1","08","08001","ND","NO","ACTIVO","Sin Información","ND","2018-04-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08001","ND","NO","ACTIVO","Sin Información","ND","2016-05-01","2017-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","Colombia","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","10","1","08","08001","H-HOMBRE","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","25","25754","H-HOMBRE","NO","NO ACTIVO","ND","ND","2017-10-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","3","1","11","11001","M-MUJER","NO","ACTIVO","ND","ND","2017-02-01","2017-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","ND","NO","ACTIVO","Sin Información","INDIGENA","2017-05-01","2018-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","3","1","11","11001","M-MUJER","NO","NO ACTIVO","ND","ND","2017-12-01","2017-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","25","25754","M-MUJER","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","05","05001","M-MUJER","NO","NO ACTIVO","CA","ND","2018-03-01","2018-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"9","1","1","11","11001","ND","NO","ACTIVO","Sin Información","ND","2016-01-01","2015-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
"2","3","1","11","11001","M-MUJER","NO","NO ACTIVO","ND","ND","2017-02-01","2017-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"2","4","1","76","76001","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Mujer","ND","VALLE","CALI","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"5","3","1","08","08001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2017-05-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","25","25754","M-MUJER","NO","NO ACTIVO","SO","ND","2017-05-01","2018-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"6","4","1","08","08001","ND","NO","ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","2","1","76","76520","ND","NO","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-08-01","2018-01-01","Mujer","ND","VALLE","PALMIRA","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"10","3","1","08","08001","H-HOMBRE","NO","NO ACTIVO","SO","ND","2017-12-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","08","08001","M-MUJER","NO","NO ACTIVO","CA","ND","2017-10-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","3","1","25","25754","H-HOMBRE","NO","NO ACTIVO","ND","ND","2018-11-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","3","1","25","25754","H-HOMBRE","NO","NO ACTIVO","UL","ND","2017-12-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","25","25754","H-HOMBRE","NO","NO ACTIVO","ND","ND","2018-10-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","08","08001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","5","1","76","76364","M-MUJER","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Mujer","ND","VALLE","JAMUNDI","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","08","08433","ND","NO","ACTIVO","Sin Información","INDIGENA","2018-02-01","2018-01-01","Hombre","ND","ATLANTICO","MALAMBO","ND","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","2","1","08","08001","M-MUJER","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"7","3","1","08","08001","M-MUJER","NO","NO ACTIVO","ND","ND","2017-02-01","2017-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","4","1","08","08001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-01-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","4","1","25","25754","ND","NO","NO ACTIVO","Sin Información","ND","2017-12-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","TI","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","1","1","08","08001","M-MUJER","NO","NO ACTIVO","UL","ND","2018-01-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"4","4","1","11","11001","H-HOMBRE","NO","NO ACTIVO","ND","ND","2017-10-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","25","25754","ND","NO","ACTIVO","Sin Información","ND","2016-05-01","2017-01-01","Mujer","SIN ESPECIFICAR","CUNDINAMARCA","SOACHA","ND","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"2","5","1","08","08001","H-HOMBRE","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"3","3","1","25","25754","H-HOMBRE","NO","NO ACTIVO","SO","ND","2018-02-01","2018-01-01","Hombre","ND","CUNDINAMARCA","SOACHA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"12","2","1","08","08001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2018-04-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","8","1","08","08001","H-HOMBRE","NO","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2017-12-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","5","1","54","54001","M-MUJER","NO","NO ACTIVO","SO","ND","2017-10-01","2018-01-01","Mujer","ND","NORTE DE SANTANDER","CUCUTA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","AMBAS CONDICIONES","0 - 1.500.000","0 - 1.300.000"
"1","10","1","08","08001","M-MUJER","NO","NO ACTIVO","SO","AFROCOLOMBIANO – NEGRO","2018-02-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","50-65","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","3","1","08","08001","ND","NO","NO ACTIVO","Sin Información","ND","2018-11-01","2018-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","Colombia","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"2","4","1","11","11001","H-HOMBRE","NO","NO ACTIVO","CA","ND","2017-12-01","2018-01-01","Hombre","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","3","1","11","11001","M-MUJER","NO","ACTIVO","ND","ND","2016-05-01","2017-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","4","1","08","08001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-12-01","2018-01-01","Mujer","ND","ATLANTICO","BARRANQUILLA","COLOMBIA","18-29","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","6","1","54","54001","M-MUJER","NO","NO ACTIVO","UL","ND","2017-10-01","2018-01-01","Mujer","ND","NORTE DE SANTANDER","CUCUTA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","0 - 1.500.000","0 - 1.300.000"
"1","1","1","25","25815","ND","NO","NO ACTIVO","SO","ND","2016-02-01","2015-01-01","Hombre","ND","CUNDINAMARCA","TOCAIMA","COLOMBIA","30-49","GESTION PARA EL EMPLEO EFECTIVO","ESPECIE","CC","VULNERABLE","1.500.001 - 3.000.000","1.300.001 - 2.600.000"
