"a_o","nombredepartamento","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","calendario","internado","estrato_socio_economico","correo_electronico"
"2016","SANTANDER","CIMITARRA","468190000011","INSTITUTO DE EDUCACION RURAL SANTA MARIA DEL CAMINO                                                 ","RURAL","VDA EL AMARILLO","3143885528","PBRO JUAN PABLO CASTAÑEDA DIAZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"castadiazjuanpablo@hotmail.com"
"2016","SANTANDER","CIMITARRA","268190000527","INSTITUCION EDUCATIVA VILLANUEVA","RURAL","VEREDA TOROBA ALTA","3153617629","MARY LUZ DURAN CARVAJAL","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"8",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"cimitarra.villanueva@hotmail.com"
"2016","SANTANDER","CIMITARRA","368190002257","CENTRO EDUCATIVO JUAN BOSCO- CEDBOSCO","URBANA","KR 5 10 24","3164998501","MARLENY VAHOS MIRANDA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"cedbosco@hotmail.com"
"2016","SANTANDER","CIMITARRA","268190000195","CENTRO EDUCATVO  PUERTO ZAMBITO","RURAL","CORREGIMIENTO PUERTO ZAMBITO","3133418016","OMAIRA DEL SOCORRO FRANCO MEJIA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,,"0,1,2,3,4,5,6,7,8,9,21,22,23,24","POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN,SER",,,,"11",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"maya_628@hotmail.com"
"2016","SANTANDER","CIMITARRA","268190000594","INSTITUCION EDUCATIVA  SAN JOSE","RURAL","VEREDA EL ATERRADO","3124027718-3142824311","LUZ YANETH GARCIA CASTRO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN,SER",,,,"13",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,
"2016","SANTANDER","CIMITARRA","268190000381","CENTRO EDUCATIVO  LA VERDE","RURAL","VEREDA LA VERDE","313300035","MELIDA LOZANO CASTAÑEDA (E)","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"11",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"melidalozano2009@hotmail.com"
"2016","SANTANDER","CIMITARRA","268190001574","INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA","RURAL","VEREDA EL CRUCE DE SANTA ROSA","3204936994","LUZ DARY DURAN ESPITIA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN,SER",,,,"23",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"duranespitia@hotmail.com"
"2016","SANTANDER","CIMITARRA","368190000025","INSTITUTO DE EDUCACION CARAREÑA                                                                     ","URBANA","CARRERA 5  ENTRE CALLES 9 Y 10","6260746","JOSE IGNACIO ZAPATA OSORIO","CENTRO EDUCATIVO",,,,,,,,,,,"SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"INDECAJIZO@HOTMAIL.COM                            "
"2016","SANTANDER","CIMITARRA","368190002273","INSTITUTO PEDAGOGICO DE COLOMBIA-INSPEDCOL","URBANA","KR 5 10 22","3125078913","JAIME ALBERTO GALEANO ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","FIN DE SEMANA",,"ACADÉMICA","23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","OTRO",,,"jagata6@hotmail.com"
"2016","SANTANDER","CIMITARRA","368190001412","INSTITUTO ADVENTISTA DEL CARARE                                                                     ","URBANA","KR 4 8 12","6260600-3158257066-3124472882","ALEXANDER SANCHEZ SANCHEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","A",,,"inac70@hotmail.com                                         "
"2016","SANTANDER","CONCEPCIÓN","168207000360","COLEGIO NUESTRA SEÑORA DE LA CONCEPCION","RURAL,URBANA","CARRERA 4 N¿ 12 NORTE","3133393328","NELSON TORRES BARON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA",,"COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,SER",,,,"12",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colnusec@hotmail.com"
"2016","SANTANDER","CONCEPCIÓN","268207000372","INSTITUTO TECNICO AGROPECUARIO FELIPE CORDERO","RURAL","VEREDA BARBULA","6603356 - 3208378068","HESSON WILVER LEGUIZAMO FERNANDEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,"AGROPECUARIO","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,SER",,,,"21",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"itafelco@hotmail.com"
"2016","SANTANDER","CONCEPCIÓN","468207000669","INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA                                             ","RURAL","CONCEPCION","6616878","LUIS ALFONSO HERNANDEZ MURILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","SI","A",,,"itaecdiocesismalagasoata@yahoo.es"
"2016","SANTANDER","CONFINES","468209000176","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR                                                  ","RURAL","CENTRO","7242543","PBRO. LUIS ALBERTO RIVERA HERNANDEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"idearsangil@gmail.com"
"2016","SANTANDER","CONFINES","168209000014","COLEGIO TECNICO LUIS CARLOS GALAN SARMIENTO","RURAL,URBANA","CARRERA 3 NO. 4-04","7248157","MARIA EUGENIA RAMOS REYES","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,"AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colugasar@gmail.com"
"2016","SANTANDER","CONTRATACIÓN","168211000161","INSTITUTO TECNICO INDUSTRIAL SAN JUAN BOSCO","URBANA,RURAL","CALLE 4 NO. 2-38","3202333291-3103215722","PBRO. SAMUEL EDUARDO OLIVARES RIVERA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA",,"INDUSTRIAL,COMERCIAL","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24","POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"11",,"OFICIAL","OFICIAL","NO APLICA","SI","A",,,"marcocesarriveros@yahoo.com"
"2016","SANTANDER","CONTRATACIÓN","468211000256","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR ","RURAL","CENTRO","7242543","PBRO. LUIS ALBERTO RIVERA HERNANDEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"idearsangil@gmail.com"
"2016","SANTANDER","COROMORO","268217000079","I.E. JESÚS LEÓN GUERRERO","RURAL","VEREDA PUEBLO VIEJO","3102148017-3503171151","RUBIELA BARON BALLESTEROS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"6",,"OFICIAL","OFICIAL","NO APLICA","NO","A","SEMI-INTERNADO,NINGUNO,INTERNADO",,"rbaronb@gmail.com"
"2016","SANTANDER","COROMORO","168217000449","COLEGIO TECNICO AGROPECUARIO RAFAEL LEON AMAYA","URBANA,RURAL","KR 5 7 02","3502415156-7247509","HELIBERTO MEJIA ARENAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,FIN DE SEMANA",,"AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"11",,"OFICIAL","OFICIAL","NO APLICA","NO","A","SEMI-INTERNADO,NINGUNO,INTERNADO",,"cotecarla@hotmail.com"
"2016","SANTANDER","COROMORO","468217000497","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR                                                  ","RURAL","CENTRO","7242543","PBRO. LUIS ALBERTO RIVERA HERNANDEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"idearsangil@gmail.com                        "
"2016","SANTANDER","COROMORO","268217000168","COLEGIO FLORENTINO GONZALEZ","RURAL","CORREGIMIENTO DE CINCELADA","3134093810","FRANCISCO ANTONIO TARAZONA FERNANDEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21","POST PRIMARIA,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"13",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"maduca36@hotmail.com"
"2016","SANTANDER","CURITÍ","268229000180","I.E. LAS VUELTAS","RURAL","VEREDA LAS VUELTAS","3108969830","OSCAR DARIO ROJAS DAVILA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"darior735@hotmail.com"
"2016","SANTANDER","CURITÍ","468229000442","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR                                                  ","RURAL","CENTRO","7242543","PBRO. LUIS ALBERTO RIVERA HERNANDEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"idearsangil@gmail.com"
"2016","SANTANDER","CURITÍ","168229000011","COLEGIO INTEGRADO EDUARDO CAMACHO GAMBA","URBANA,RURAL","CALLE  8  N¿ 8-29","7187241- 3188275687","JOSE LUIS PEREIRA DURAN","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"13",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"educamba13@hotmail.com  pereira6210@gmail.com"
"2016","SANTANDER","CURITÍ","268229000091","INSTITUCION EDUCATIVA CANTABARA MANCHADORES","RURAL","VEREDA CANTABARA","3106252863","ELIZABETH RINCON DUARTE","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"11",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"lizrincon1@yahoo.es"
"2016","SANTANDER","EL CARMEN DE CHUCURÍ","468235001068","FUNDACION INSTITUTO CRISTIANO DE PROMOCION CAMPESINA                                                ","RURAL","CALLE 15A NO. 18-09 BARRIO BUENOS AIRES","3204934601","RUBEN ALFREDO CARRILLO CARRILLO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"fundacionicproc@icproc.org.co"
"2016","SANTANDER","EL CARMEN DE CHUCURÍ","268235000621","INSTITUCION EDUCATIVA  LA SALINA","RURAL","VEREDA LA SALINA","3142935224","MARIA STELLA MARTINEZ MEJIA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM",,,,"11",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"insalina14@hotmail.com"
"2016","SANTANDER","EL CARMEN DE CHUCURÍ","268235000647","I.E. FORJADORES DE UN MUNDO NUEVO","RURAL","VDA. TRES AMIGOS","6215234- 3105751157","MARTHA TERESA JOYA RUIZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,FIN DE SEMANA",,,"0,1,2,3,4,5,6,7,8,9,10,21,22,23,24","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"13",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"marthajoya@gmail.com"
"2016","SANTANDER","EL CARMEN DE CHUCURÍ","268235000639","INSTITUCION EDUCATIVA  SANTO DOMINGO DEL RAMO","RURAL","CORREGIMIENTO SANTO DOMINGO DEL RAMO","3132088464","LIBARDO MANUEL CARCAMO GUERRA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,ETNOEDUCACIÓN,EDUCACIÓN TRADICIONAL,TELESECUNDARIA,CAFAM",,,,"6",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"santodomingodelramo@hotmail.com   libardokar@hotmail.com"
"2016","SANTANDER","EL CARMEN DE CHUCURÍ","268235000451","INSTITUCION EDUCATIVA  EL CENTENARIO","RURAL","CORREGIMIENTO  EL CENTENARIO","3124498388","MARITZA JIMENEZ HERNANDEZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"10",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"mariji69@gmail.com"
"2016","SANTANDER","EL CARMEN DE CHUCURÍ","268235000086","INSTITUCION EDUCATIVA  ISLANDA","RURAL","VEREDA ISLANDA","3138476863","ALBERTO AREVALO MEJIA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,24,25","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,ETNOEDUCACIÓN,EDUCACIÓN TRADICIONAL,TELESECUNDARIA,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"ieislanda@gmail.com"
"2016","SANTANDER","EL CARMEN DE CHUCURÍ","268235000418","INSTITUCION EDUCATIVA  CIRALES","RURAL","VEREDA LOS CIRALES","3134603317","MARIA DEL ROSARIO VIVIESCAS RUIZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"13",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"iecirales@gmail.com"
"2016","SANTANDER","EL CARMEN DE CHUCURÍ","168235000022","COLEGIO  SAN LUIS GONZAGA","RURAL,URBANA","CASCO URBANO CALLE 3 N°  4-07","3114781825","BENJAMIN CENTENO DIAZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","POST PRIMARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,CAFAM,MODALIDAD VIRTUAL ASISTIDA UCN",,,,"19",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"colegioslg2011@gmail.com"
"2016","SANTANDER","EL CARMEN DE CHUCURÍ","368235800001","LICEO INFANTIL GRANDES INNOVADORES","URBANA","CL 6 3 08","3006380466","LILIANA MURILLO CASTRO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","A",,,"juankortiz83@hotmail.com"
"2016","SANTANDER","EL GUACAMAYO","268245000351","COLEGIO INTEGRADO AGROPECUARIO SANTA RITA","RURAL","CORREGIMIENTO SANTA RITA DEL OPON","3118851272","MARY LUC ARENALES VELASCO (E)","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,"AGROPECUARIO,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"6",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"marycita12@gmail.com"
"2016","SANTANDER","EL GUACAMAYO","168245000349","INSTITUTO TECNICO AGROPECUARIO","URBANA,RURAL","CARRERA 11 NO. 4-45","3107869311-32143055222","DEISY JULIETA JAIMES VALBUENA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"AGROPECUARIO","0,1,2,3,4,5,6,7,8,9,10,11","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,,"8",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"itaguacamayo@yahoo.com  djaimesv@gmail.com"
"2016","SANTANDER","EL GUACAMAYO","468245000423","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR","URBANA","KR 9 12 42","7242573","LUIS ALBERTO RIVERA HERNANDEZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,,"23,24,25,26","SAT",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","SI","A",,,"idearsangil@gmail.com"
"2016","SANTANDER","EL PEÑÓN","268101000446","COLEGIO INTEGRADO ANTONIO RICAURTE","RURAL,URBANA","EL PE¿ON SANTANDER","3184680080-3115712018","JESUS ANTONIO ARIZA VARGAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM,SAT",,,,"11",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"ciarep77@yahoo.com"
"2016","SANTANDER","EL PEÑÓN","268101000233","CENTRO EDUCATIVO  LAS CRUCES","RURAL","VEREDA LAS CRUCES","3123337389","JOSE JOAQUIN MONCADA ARIZA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,FIN DE SEMANA",,,"0,1,2,3,4,5,6,7,8,9,21,22","POST PRIMARIA,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL",,,,"7",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"celascruces@hotmail.com"
"2016","SANTANDER","EL PEÑÓN","268101000250","INSTITUCION EDUCATIVA RIO BLANCO","RURAL,URBANA","CORREGIMIENTO RIO BLANCO","3112519910","DEIVER BARBOSA BARBOSA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,FIN DE SEMANA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,21,22,23,25,26","POST PRIMARIA,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,CAFAM",,,,"15",,"OFICIAL","OFICIAL","NO APLICA","NO","A",,,"dbarbosa2@hotmail.com"
"2016","SANTANDER","EL PEÑÓN","468250000751","INSTITUTO DE EDUCACION RURAL SANTA MARIA DEL CAMINO                                                 ","RURAL","VDA EL AMARILLO","3143885528","PBRO JUAN PABLO CASTAÑEDA DIAZ","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA","COMPLETA",,"ACADÉMICA","23,24,25,26","SAT",,,"HEBREO","1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","SI","A",,,"castadiazjuanpablo@hotmail.com"
