"fecha_corte","nom_rpt","cod_pais","pais","cod_estado_depto","estado_depto","cod_ciudad_muni","ciudad_municipio","sexo","etnia","discapacidad","ciclo_vital","per_ocu","per_decla","per_ubic","per_sa","eventos"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","86757","San Miguel","Mujer","Negro(a) o Afrocolombiano(a)","Auditiva","entre 61 y 100",,"1.0","1","1",
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","Caqueta","18756","Solano","Hombre","Negro(a) o Afrocolombiano(a)","Fisica","entre 61 y 100","1","1.0",,,"1"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","44","La Guajira","44420","La Jagua Del Pilar","Hombre","Indigena","Multiple","entre 61 y 100",,"1.0",,,
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52411","Linares","Hombre","Ninguna","Por Establecer","entre 61 y 100","26","15.0","36","22","30"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68575","Puerto Wilches","Mujer","Ninguna","Multiple","ND","1","1.0",,,"2"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","23090","Canalete","Mujer","Ninguna","Por Establecer","entre 61 y 100","25","8.0","6","2","26"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52385","La Llanada","Hombre","Ninguna","Visual","entre 29 y 60","7","4.0","6","5","8"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20517","Pailitas","Hombre","Negro(a) o Afrocolombiano(a)","Fisica","entre 29 y 60","6","5.0","5","5","9"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","Caqueta","18592","Puerto Rico","Hombre","Indigena","Ninguna","entre 29 y 60","99","25.0","17","17","121"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","63","Quindio","63130","Calarca","Hombre","Indigena","Por Establecer","entre 61 y 100",,"2.0","3","3",
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76736","Sevilla","Hombre","Ninguna","Por Establecer","entre 29 y 60","21","7.0","10","10","25"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13683","Santa Rosa","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 0 y 5","1",,"2","1","2"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","63","Quindio","63001","Armenia","Hombre","Indigena","Multiple","entre 29 y 60","1","3.0","1","1","1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19532","Patia","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","214","53.0","120","114","251"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41551","Pitalito","Hombre","Indigena (Acreditado RA)","Ninguna","entre 0 y 5","2","10.0","9","6","2"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5284","Frontino","Hombre","Indigena","Fisica","entre 29 y 60","7","6.0","4","4","7"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54003","Abrego","Hombre","Ninguna","Ninguna","entre 61 y 100","671","340.0","412","296","906"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50150","Castilla La Nueva","Hombre","Ninguna","Multiple","entre 61 y 100","1","2.0","3","2","1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25148","Caparrapi","Hombre","Indigena (Acreditado RA)","Ninguna","entre 61 y 100","1",,,,"1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52838","Tuquerres","Mujer","Ninguna","Por Establecer","entre 29 y 60","4","7.0","9","8","5"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5790","Taraza","Mujer","Negro(a) o Afrocolombiano(a)","Fisica","entre 61 y 100","6","2.0","2","2","8"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","85","Casanare","85001","Yopal","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 18 y 28","37","92.0","108","101","44"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25436","Manta","Hombre","Ninguna","Ninguna","ND","2",,,,"2"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19100","Bolivar","Hombre","Ninguna","Intelectual","entre 29 y 60","13","1.0","4","2","18"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","54","Norte De Santander","54820","Toledo","Mujer","Ninguna","Por Establecer","entre 29 y 60","12","5.0","7","6","14"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","66","Risaralda","66594","Quinchia","Hombre","Ninguna","Intelectual","entre 12 y 17","1",,,,"1"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","17","Caldas","17001","Manizales","Mujer","Gitano(a) ROM","Fisica","entre 61 y 100",,"1.0","1","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20032","Astrea","Hombre","Raizal del Archipielago de San Andres y Providencia","Auditiva","entre 29 y 60","1",,,,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50001","Villavicencio","LGBTI","Indigena","Fisica","entre 29 y 60",,"1.0","1","1",
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25878","Viota","Mujer","Ninguna","Ninguna","entre 6 y 11","479","300.0","240","220","494"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73547","Piedras","Hombre","Ninguna","Visual","entre 29 y 60",,"1.0",,,
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50150","Castilla La Nueva","Hombre","Negro(a) o Afrocolombiano(a)","Ninguna","entre 61 y 100",,"1.0","3","3",
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","50","Meta","50711","Vistahermosa","Mujer","Ninguna","Ninguna","entre 6 y 11","2109","613.0","518","487","2172"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5142","Caracoli","Hombre","Indigena","Ninguna","entre 61 y 100","2","3.0","2","2","2"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","23464","Momil","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","ND",,"2.0",,,
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5483","Nariño","Mujer","Ninguna","Por Establecer","entre 61 y 100","87","34.0","28","22","115"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5001","Medellin","Hombre","Ninguna","Fisica","entre 6 y 11","22","58.0","25","19","26"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5480","Mutata","Hombre","Indigena","Ninguna","entre 29 y 60","195","149.0","106","95","253"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27413","Lloro","Mujer","Negro(a) o Afrocolombiano(a)","Por Establecer","ND","3","2.0",,,"3"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52838","Tuquerres","Hombre","Indigena (Acreditado RA)","Auditiva","entre 29 y 60","1",,"1","1","3"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","52","Nariño","52001","Pasto","Mujer","Ninguna","Visual","entre 6 y 11","1","5.0","2","1","1"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76111","Guadalajara de Buga","Mujer","Gitano(a) ROM","Ninguna","entre 12 y 17",,,"1","1",
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27073","Bagado","Mujer","Ninguna","Por Establecer","entre 6 y 11","2","1.0",,,"2"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25148","Caparrapi","Mujer","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 29 y 60","2","1.0",,,"2"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68575","Puerto Wilches","Hombre","Indigena","Ninguna","entre 6 y 11","1","2.0",,,"1"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","41","Huila","41396","La Plata","Hombre","Negro(a) o Afrocolombiano(a)","Visual","entre 29 y 60","1","1.0",,,"1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","70","Sucre","70820","Santiago De Tolu","Hombre","Indigena (Acreditado RA)","Fisica","entre 61 y 100",,,"4","3",
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","23","Cordoba","23580","Puerto Libertador","Hombre","Ninguna","Intelectual","entre 12 y 17","4","3.0","1","1","4"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25815","Tocaima","Hombre","Ninguna","Por Establecer","entre 18 y 28","1",,,,"1"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20614","Rio De Oro","Mujer","Indigena","Ninguna","entre 6 y 11","2",,,,"2"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19760","Sotara","Hombre","Indigena (Acreditado RA)","Ninguna","entre 61 y 100","29","3.0","4","4","41"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","68","Santander","68101","Bolivar","Hombre","Ninguna","Fisica","entre 18 y 28","3",,,,"3"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","18","Caqueta","18256","El Paujil","Hombre","Ninguna","Por Establecer","entre 0 y 5","2",,,,"2"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","27","Choco","27025","Alto Baudo","Hombre","Indigena","Por Establecer","entre 29 y 60","2","2.0","1","1","7"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25286","Funza","Mujer","Indigena","Ninguna","entre 0 y 5",,"2.0",,,
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","47","Magdalena","47541","Pedraza","Hombre","Ninguna","Por Establecer","entre 6 y 11","1",,,,"1"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13458","Montecristo","Mujer","Indigena","Multiple","entre 61 y 100","1",,,,"1"
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76823","Toro","Hombre","Palenquero","Ninguna","entre 6 y 11",,"1.0",,,
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","19","Cauca","19212","Corinto","Hombre","Indigena (Acreditado RA)","Fisica","entre 12 y 17","2","2.0","1","1","3"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76892","Yumbo","Mujer","Ninguna","Visual","entre 18 y 28","1","1.0","1","1","2"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","63","Quindio","63470","Montenegro","Mujer","Ninguna","Ninguna","entre 6 y 11","44","200.0","158","146","48"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","91","Amazonas","91001","Leticia","Hombre","Indigena","Ninguna","entre 61 y 100","5","18.0","16","11","8"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","15","Boyaca","15299","Garagoa","Hombre","Ninguna","Ninguna","ND","11","7.0","1","1","11"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5107","Briceño","Mujer","Ninguna","Multiple","entre 12 y 17","1",,,,"1"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","13","Bolivar","13458","Montecristo","Mujer","Palenquero","Visual","entre 29 y 60","1",,,,"1"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","73","Tolima","73504","Ortega","Mujer","Indigena (Acreditado RA)","Ninguna","entre 18 y 28","315","23.0","73","66","360"
"2022/05/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","20","Cesar","20400","La Jagua De Ibirico","Hombre","Negro(a) o Afrocolombiano(a)","Por Establecer","entre 18 y 28","7","3.0","7","7","7"
"2022/06/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","63","Quindio","63190","Circasia","Mujer","Negro(a) o Afrocolombiano(a)","Ninguna","entre 61 y 100","1","3.0","2","2","1"
"2022/01/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","86","Putumayo","86320","Orito","Mujer","Indigena","Fisica","entre 29 y 60","10","8.0","8","8","14"
"2022/03/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","66","Risaralda","66001","Pereira","Mujer","Negro(a) o Afrocolombiano(a)","Visual","entre 61 y 100",,"4.0","3","3",
"2022/02/28","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","76","Valle del Cauca","76111","Guadalajara de Buga","Mujer","Indigena (Acreditado RA)","Ninguna","entre 61 y 100",,"2.0",,,
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5475","Murindo","Mujer","Indigena","Ninguna","entre 18 y 28","111","131.0","33","28","171"
"2022/04/30","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","5","Antioquia","5347","Heliconia","Mujer","Indigena","Ninguna","entre 18 y 28","1",,,,"2"
"2022/07/31","REPORTE VICTIMAS, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ubicación, Sujetos Atención y Eventos)","48","COLOMBIA","25","Cundinamarca","25281","Fosca","Mujer","Ninguna","Por Establecer","entre 29 y 60","2",,,,"2"
