"entity_name","fiscal_year","type","form_table","category","subcategory","line_description","value","city_state","zip_code","row_number"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","7500","Chowchilla, CA","93610","202112571018"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","734","Chowchilla, CA","93610","202112571017"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","4472","Chowchilla, CA","93610","202112571016"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","1138","Chowchilla, CA","93610","202112571015"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","12537","Chowchilla, CA","93610","202112571014"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Chowchilla, CA","93610","202112571013"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","0","Chowchilla, CA","93610","202112571012"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Chowchilla, CA","93610","202112571011"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","0","Chowchilla, CA","93610","202112571010"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Chowchilla, CA","93610","202112571009"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","4133","Chowchilla, CA","93610","202112571008"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Chowchilla, CA","93610","202112571007"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Chowchilla, CA","93610","202112571006"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Chowchilla, CA","93610","202112571005"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Chowchilla, CA","93610","202112571004"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Chowchilla, CA","93610","202112571003"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Chowchilla, CA","93610","202112571002"
"Chowchilla","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Chowchilla, CA","93610","202112571001"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","43062","Claremont, CA","91711","202112561022"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","31411","Claremont, CA","91711","202112561021"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","0","Claremont, CA","91711","202112561020"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","0","Claremont, CA","91711","202112561019"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","0","Claremont, CA","91711","202112561018"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","0","Claremont, CA","91711","202112561017"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","0","Claremont, CA","91711","202112561016"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","0","Claremont, CA","91711","202112561015"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","0","Claremont, CA","91711","202112561014"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Claremont, CA","91711","202112561013"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","194554","Claremont, CA","91711","202112561012"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Claremont, CA","91711","202112561011"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","162275","Claremont, CA","91711","202112561010"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Claremont, CA","91711","202112561009"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Other Operating Expenses","Other Operating Expenses","8372","Claremont, CA","91711","202112561008"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Interest Expense","Interest Expense","0","Claremont, CA","91711","202112561007"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Operating Lease Expenses","Operating Lease Expenses","0","Claremont, CA","91711","202112561006"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Capital Leases","Capital Leases","0","Claremont, CA","91711","202112561005"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Related Parties Lease Agreements","Related Parties Lease Agreements","0","Claremont, CA","91711","202112561004"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Voluntary Nonexchange Transactions","Voluntary Nonexchange Transactions","0","Claremont, CA","91711","202112561003"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Loss on Disposal of Capital Assets","Loss on Disposal of Capital Assets","0","Claremont, CA","91711","202112561002"
"Claremont","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Nonoperating Expenses","Other Nonoperating Expenses","Other Nonoperating Expenses","0","Claremont, CA","91711","202112561001"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Operators Salaries and Wages","1163487","Clovis, CA","93612","202112551022"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Other Salaries and Wages","0","Clovis, CA","93612","202112551021"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Labor","Fringe Benefits","682365","Clovis, CA","93612","202112551020"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Services","Services","0","Clovis, CA","93612","202112551019"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Fuel and Lubricants","118288","Clovis, CA","93612","202112551018"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Tires and Tubes","310895","Clovis, CA","93612","202112551017"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Materials and Supplies","Other Materials and Supplies","0","Clovis, CA","93612","202112551016"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Utilities","Utilities","0","Clovis, CA","93612","202112551015"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Casualty and Liability Expenses","Casualty and Liability Expenses","48900","Clovis, CA","93612","202112551014"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Taxes","Taxes","0","Clovis, CA","93612","202112551013"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Purchased Transportation","Purchased Transportation","284920","Clovis, CA","93612","202112551012"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","ADA Expenses","ADA Expenses","0","Clovis, CA","93612","202112551011"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Depreciation","Depreciation","240220","Clovis, CA","93612","202112551010"
"Clovis","2021","Expenditures","Statement of Revenues, Expenses, and Change in Fund Net Position","Operating Expenses","Amortization of Intangibles","Amortization of Intangibles","0","Clovis, CA","93612","202112551009"
