"row_id","site_name","operator","address_1","address_2","city","province","postal_code","accommodation_type","accommodation_subtype","units","visit_date","visit_type","visit_result","standard","substandard","standard_description","non_compliance_original_issue_date","action_required_by_date","non_compliance_current_status","current_status_as_of_date","latitude","longitude","location","map_url","geometry_point"
"CAMROSE-4209 55 Street-BETHANY MEADOWS-Supportive Living Accommodation-Assisted Living Accommodation-30-Inspection Visit-.-.-20180104-.-.","BETHANY MEADOWS","BETHANY NURSING HOME OF CAMROSE","4209 55 Street",,"CAMROSE","Alberta","T4V1Y6","Supportive Living Accommodation","Assisted Living Accommodation","30.0","2018-01-04T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.007501","-112.833704","
,  
(53.007501, -112.833704)","Map URL (https://www.google.com/maps/place/53.007501,-112.833704)","POINT (-112.833704 53.007501)"
"WETASKIWIN-4702 Northmount Drive-GOOD SAMARITAN SOCIETY GOOD SHEPHERD HOME-Supportive Living Accommodation-Assisted Living Accommodation-65-Inspection Visit-.-.-20170412-.-.","GOOD SAMARITAN SOCIETY GOOD SHEPHERD HOME","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","4702 Northmount Drive",,"WETASKIWIN","Alberta","T9A3T3","Supportive Living Accommodation","Assisted Living Accommodation","65.0","2017-04-12T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"52.9851768","-113.3674271","
,  
(52.9851768, -113.3674271)","Map URL (https://www.google.com/maps/place/52.9851768,-113.3674271)","POINT (-113.3674271 52.9851768)"
"EDMONTON-8727 84 Avenue-L'ARCHE ASSOCIATION - LA CRECHE-Supportive Living Accommodation-Group Home-4-Mini Inspection Visit-.-.-20161019-.-.","L'ARCHE ASSOCIATION - LA CRECHE","L'ARCHE ASSOCIATION OF EDMONTON","8727 84 Avenue",,"EDMONTON","Alberta","T6C1E1","Supportive Living Accommodation","Group Home","4.0","2016-10-19T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.519722","-113.462662","
,  
(53.519722, -113.462662)","Map URL (https://www.google.com/maps/place/53.519722,-113.462662)","POINT (-113.462662 53.519722)"
"EDMONTON-8815 - 99th Street-CATHOLIC SOCIAL SERVICES - ST. WILLIAM'S-Supportive Living Accommodation-Group Home-8-Mini Inspection Visit-.-.-20161012-.-.","CATHOLIC SOCIAL SERVICES - ST. WILLIAM'S","CATHOLIC SOCIAL SERVICES","8815 - 99th Street",,"EDMONTON","Alberta","T6E3V3","Supportive Living Accommodation","Group Home","8.0","2016-10-12T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.524238","-113.48568","
,  
(53.524238, -113.48568)","Map URL (https://www.google.com/maps/place/53.524238,-113.48568)","POINT (-113.48568 53.524238)"
"SHERWOOD PARK-797 Cottonwood Avenue-ROBIN HOOD ASSOCIATION RESIDENCE #9-Supportive Living Accommodation-Group Home-5-Inspection Visit-.-.-20180215-.-.","ROBIN HOOD ASSOCIATION RESIDENCE #9","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","797 Cottonwood Avenue",,"SHERWOOD PARK","Alberta","T8H2A4","Supportive Living Accommodation","Group Home","5.0","2018-02-15T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5152215","-113.3031113","
,  
(53.5152215, -113.3031113)","Map URL (https://www.google.com/maps/place/53.5152215,-113.3031113)","POINT (-113.3031113 53.5152215)"
"EDMONTON-18929 99A Avenue-CASTLEWOOD CARE HOMES INC.-Supportive Living Accommodation-Group Home-6-Complaint-3-2-20170803-20170803-20170831","CASTLEWOOD CARE HOMES INC.","CASTLEWOOD CARE HOMES INC.","18929 99A Avenue",,"EDMONTON","Alberta","T5T3M9","Supportive Living Accommodation","Group Home","6.0","2017-08-03T00:00:00.000","Complaint","Non-Compliant","3.0","2.0","Preventative and corrective maintenance","2017-08-03T00:00:00.000","2017-08-31T00:00:00.000","Compliant","2017-11-24T00:00:00.000","53.5353566","-113.6504945","
,  
(53.5353566, -113.6504945)","Map URL (https://www.google.com/maps/place/53.5353566,-113.6504945)","POINT (-113.6504945 53.5353566)"
"EDMONTON-13035 102 Street-COMMUNITY LIVING SUPPORT SERVICES-Supportive Living Accommodation-Group Home-5-Inspection Visit-5-f-20180720-20180720-20180930","COMMUNITY LIVING SUPPORT SERVICES","CONNECT SOCIETY - DEAFNESS, EDUCATION, ADVOCACY & FAMILY SERVICES","13035 102 Street",,"EDMONTON","Alberta","T5E2J6","Supportive Living Accommodation","Group Home","5.0","2018-07-20T00:00:00.000","Inspection Visit","Non-Compliant","5.0","f","Establish a Written Process for Addressing Concerns","2018-07-20T00:00:00.000","2018-09-30T00:00:00.000","Compliant","2018-09-28T00:00:00.000","53.590483","-113.495218","
,  
(53.590483, -113.495218)","Map URL (https://www.google.com/maps/place/53.590483,-113.495218)","POINT (-113.495218 53.590483)"
"EDMONTON-9512 154 Street-EXCEL SOCIETY - RESIDENCE 48-Supportive Living Accommodation-Group Home-8-Inspection Visit-21-4-20150114-20150114-20150331","EXCEL SOCIETY - RESIDENCE 48","EXCEL SOCIETY","9512 154 Street",,"EDMONTON","Alberta","T5P0C2","Supportive Living Accommodation","Group Home","8.0","2015-01-14T00:00:00.000","Inspection Visit","Non-Compliant","21.0","4.0","Therapeutic tub temperature checks","2015-01-14T00:00:00.000","2015-03-31T00:00:00.000","Compliant","2015-03-03T00:00:00.000","53.5320899","-113.58751","
,  
(53.5320899, -113.58751)","Map URL (https://www.google.com/maps/place/53.5320899,-113.58751)","POINT (-113.58751 53.5320899)"
"MORINVILLE-SE-3-56-27-W4 Band Building Number 80195-KIPOHTAKAWKAMIK SUPPORTIVE LIVING-Supportive Living Accommodation-Assisted Living Accommodation-20-Inspection Visit-3-1-20170602-20170602-20170930","KIPOHTAKAWKAMIK SUPPORTIVE LIVING","ALEXANDER FIRST NATION","SE-3-56-27-W4 Band Building Number 80195","PO Box 3570","MORINVILLE","Alberta","T8R1S3","Supportive Living Accommodation","Assisted Living Accommodation","20.0","2017-06-02T00:00:00.000","Inspection Visit","Non-Compliant","3.0","1.0","Accommodation is maintained","2017-06-02T00:00:00.000","2017-09-30T00:00:00.000","Compliant","2017-10-31T00:00:00.000","53.807093","-113.923627","
,  
(53.807093, -113.923627)","Map URL (https://www.google.com/maps/place/53.807093,-113.923627)","POINT (-113.923627 53.807093)"
"EDMONTON-8727 207 Street-SUMMERLEA INTERNATIONAL CARE HOME INC.-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-.-.-20180614-.-.","SUMMERLEA INTERNATIONAL CARE HOME INC.","SUMMERLEA INTERNATIONAL CARE HOME INC.","8727 207 Street",,"EDMONTON","Alberta","T5T6Y1","Supportive Living Accommodation","Group Home","6.0","2018-06-14T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.5225919","-113.6759337","
,  
(53.5225919, -113.6759337)","Map URL (https://www.google.com/maps/place/53.5225919,-113.6759337)","POINT (-113.6759337 53.5225919)"
"EDMONTON-12015 60 Street-COMMUNITY HOUSING PROJECT - MONTROSE HOME-Supportive Living Accommodation-Group Home-5-Inspection Visit-3-2-20170106-20170106-20170430","COMMUNITY HOUSING PROJECT - MONTROSE HOME","ALBERTA HEALTH SERVICES","12015 60 Street",,"EDMONTON","Alberta","T5W3Z6","Supportive Living Accommodation","Group Home","5.0","2017-01-06T00:00:00.000","Inspection Visit","Non-Compliant","3.0","2.0","Preventative and corrective maintenance","2017-01-06T00:00:00.000","2017-04-30T00:00:00.000","Compliant","2017-04-10T00:00:00.000","53.573934","-113.433228","
,  
(53.573934, -113.433228)","Map URL (https://www.google.com/maps/place/53.573934,-113.433228)","POINT (-113.433228 53.573934)"
"EDMONTON-4480 McCrae Avenue-CHARTWELL GRIESBACH-Supportive Living Accommodation-Assisted Living Accommodation-268-Inspection Visit-.-.-20180423-.-.","CHARTWELL GRIESBACH","CHARTWELL MASTER CARE CORPORATION","4480 McCrae Avenue",,"EDMONTON","Alberta","T5E0Y5","Supportive Living Accommodation","Assisted Living Accommodation","268.0","2018-04-23T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.612435","-113.514773","
,  
(53.612435, -113.514773)","Map URL (https://www.google.com/maps/place/53.612435,-113.514773)","POINT (-113.514773 53.612435)"
"EDMONTON-8861 75 Street-GOOD SAMARITAN SOCIETY (FOUNTAIN LAKE)-Supportive Living Accommodation-Group Home-4-Inspection Visit-.-.-20190411-.-.","GOOD SAMARITAN SOCIETY (FOUNTAIN LAKE)","THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION)","8861 75 Street",,"EDMONTON","Alberta","T6C4G8","Supportive Living Accommodation","Group Home","4.0","2019-04-11T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5239871","-113.4421178","
,  
(53.5239871, -113.4421178)","Map URL (https://www.google.com/maps/place/53.5239871,-113.4421178)","POINT (-113.4421178 53.5239871)"
"CAMROSE-4503 48 Street-VIEWPOINT-Supportive Living Accommodation-Assisted Living Accommodation-20-Inspection Visit-.-.-20200122-.-.","VIEWPOINT","BETHANY NURSING HOME OF CAMROSE","4503 48 Street",,"CAMROSE","Alberta","T4V4Z7","Supportive Living Accommodation","Assisted Living Accommodation","20.0","2020-01-22T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.0129919","-112.821222","
,  
(53.0129919, -112.821222)","Map URL (https://www.google.com/maps/place/53.0129919,-112.821222)","POINT (-112.821222 53.0129919)"
"SHERWOOD PARK-12 Brower Drive-CAPITAL CARE STRATHCONA-Supportive Living Accommodation-Assisted Living Accommodation-42-Consultation-.-.-20140728-.-.","CAPITAL CARE STRATHCONA","CAPITAL CARE GROUP INC.","12 Brower Drive",,"SHERWOOD PARK","Alberta","T8H1V3","Supportive Living Accommodation","Assisted Living Accommodation","42.0","2014-07-28T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.5437353","-113.2876746","
,  
(53.5437353, -113.2876746)","Map URL (https://www.google.com/maps/place/53.5437353,-113.2876746)","POINT (-113.2876746 53.5437353)"
"EDMONTON-12015 60 Street-COMMUNITY HOUSING PROJECT - MONTROSE HOME-Supportive Living Accommodation-Group Home-5-Inspection Visit-14-5-20170106-20170106-20170430","COMMUNITY HOUSING PROJECT - MONTROSE HOME","ALBERTA HEALTH SERVICES","12015 60 Street",,"EDMONTON","Alberta","T5W3Z6","Supportive Living Accommodation","Group Home","5.0","2017-01-06T00:00:00.000","Inspection Visit","Non-Compliant","14.0","5.0","Record of meals served","2017-01-06T00:00:00.000","2017-04-30T00:00:00.000","Compliant","2017-04-10T00:00:00.000","53.573934","-113.433228","
,  
(53.573934, -113.433228)","Map URL (https://www.google.com/maps/place/53.573934,-113.433228)","POINT (-113.433228 53.573934)"
"EDMONTON-9629 106 Avenue NW-NIGINAN HOUSING VENTURES-Supportive Living Accommodation-Assisted Living Accommodation-37-Follow-Up Visit-.-.-20150303-.-.","NIGINAN HOUSING VENTURES","NIGINAN HOUSING VENTURES","9629 106 Avenue NW","(Ambrose Place)","EDMONTON","Alberta","T5H0N5","Supportive Living Accommodation","Assisted Living Accommodation","37.0","2015-03-03T00:00:00.000","Follow-Up Visit","Compliant",".",".",".",,,".",,"53.550373","-113.486899","
,  
(53.550373, -113.486899)","Map URL (https://www.google.com/maps/place/53.550373,-113.486899)","POINT (-113.486899 53.550373)"
"EDMONTON-103 Rabbit Hill Court NW-RIVERBEND RETIREMENT RESIDENCE-Supportive Living Accommodation-Assisted Living Accommodation-145-Inspection Visit-18-3-20151112-20151112-20160229","RIVERBEND RETIREMENT RESIDENCE","HCN-REVERA LESSEE (RIVERBEND) GP INC.","103 Rabbit Hill Court NW",,"EDMONTON","Alberta","T6R2V3","Supportive Living Accommodation","Assisted Living Accommodation","145.0","2015-11-12T00:00:00.000","Inspection Visit","Non-Compliant","18.0","3.0","Suitability, maintenance and inspection of communication/emergency cal","2015-11-12T00:00:00.000","2016-02-29T00:00:00.000","Compliant","2016-02-23T00:00:00.000","53.4705308","-113.5917258","
,  
(53.4705308, -113.5917258)","Map URL (https://www.google.com/maps/place/53.4705308,-113.5917258)","POINT (-113.5917258 53.4705308)"
"EDMONTON-11528 9 Avenue NW-COMMUNITY CARE COTTAGES INC.-Supportive Living Accommodation-Group Home-10-Complaint-10-2-20171026-20171026-20171130","COMMUNITY CARE COTTAGES INC.","COMMUNITY CARE COTTAGES INC.","11528 9 Avenue NW",,"EDMONTON","Alberta","T6J6T9","Supportive Living Accommodation","Group Home","10.0","2017-10-26T00:00:00.000","Complaint","Non-Compliant","10.0","2.0","Self administration, secure storage, training, and error reporting","2017-10-26T00:00:00.000","2017-11-30T00:00:00.000","Compliant","2017-11-15T00:00:00.000","53.4382959","-113.5320299","
,  
(53.4382959, -113.5320299)","Map URL (https://www.google.com/maps/place/53.4382959,-113.5320299)","POINT (-113.5320299 53.4382959)"
"EDMONTON-991 Hollingsworth Bend-HOPE COTTAGE LTD. - RESIDENCE #5-Supportive Living Accommodation-Group Home-6-Mini Inspection Visit-.-.-20180522-.-.","HOPE COTTAGE LTD. - RESIDENCE #5","HOPE COTTAGE LTD.","991 Hollingsworth Bend",,"EDMONTON","Alberta","T6R3G7","Supportive Living Accommodation","Group Home","6.0","2018-05-22T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.461135","-113.5581871","
,  
(53.461135, -113.5581871)","Map URL (https://www.google.com/maps/place/53.461135,-113.5581871)","POINT (-113.5581871 53.461135)"
"EDMONTON-8815 99 Street-CATHOLIC SOCIAL SERVICES-Supportive Living Accommodation-Group Home-5-Mini Inspection Visit-.-.-20190516-.-.","CATHOLIC SOCIAL SERVICES","CATHOLIC SOCIAL SERVICES","8815 99 Street",,"EDMONTON","Alberta","T6E3V3","Supportive Living Accommodation","Group Home","5.0","2019-05-16T00:00:00.000","Mini Inspection Visit","Compliant",".",".",".",,,".",,"53.524238","-113.48568","
,  
(53.524238, -113.48568)","Map URL (https://www.google.com/maps/place/53.524238,-113.48568)","POINT (-113.48568 53.524238)"
"EDMONTON-12603 135 Avenue-SHEPHERD'S CARE KENSINGTON VILLAGE-Supportive Living Accommodation-Assisted Living Accommodation-281-Inspection Visit-30-3-20200303-20200303-20200430","SHEPHERD'S CARE KENSINGTON VILLAGE","SHEPHERD'S CARE FOUNDATION","12603 135 Avenue",,"EDMONTON","Alberta","T5L5B2","Supportive Living Accommodation","Assisted Living Accommodation","281.0","2020-03-03T00:00:00.000","Inspection Visit","Non-Compliant","30.0","3.0","Communication of processes","2020-03-03T00:00:00.000","2020-04-30T00:00:00.000","Compliant","2020-03-17T00:00:00.000","53.5961039","-113.539677","
,  
(53.5961039, -113.539677)","Map URL (https://www.google.com/maps/place/53.5961039,-113.539677)","POINT (-113.539677 53.5961039)"
"MUNDARE-Polomark Drive and 53 Street-MARY IMMACULATE CARE CENTRE-Long Term Care Accommodation-.-30-Complaint-.-.-20140321-.-.","MARY IMMACULATE CARE CENTRE","COVENANT HEALTH","Polomark Drive and 53 Street","Box 349","MUNDARE","Alberta","T0B3H0","Long Term Care Accommodation",".","30.0","2014-03-21T00:00:00.000","Complaint","Compliant",".",".",".",,,".",,"53.600135","-112.342065","
,  
(53.600135, -112.342065)","Map URL (https://www.google.com/maps/place/53.600135,-112.342065)","POINT (-112.342065 53.600135)"
"SHERWOOD PARK-101 Pine Street-ROBIN HOOD RESIDENCE II-Supportive Living Accommodation-Group Home-4-Inspection Visit-.-.-20170215-.-.","ROBIN HOOD RESIDENCE II","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","101 Pine Street",,"SHERWOOD PARK","Alberta","T8A1G9","Supportive Living Accommodation","Group Home","4.0","2017-02-15T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.520544","-113.2969943","
,  
(53.520544, -113.2969943)","Map URL (https://www.google.com/maps/place/53.520544,-113.2969943)","POINT (-113.2969943 53.520544)"
"SHERWOOD PARK-783 Alder Avenue-ROBIN HOOD RESIDENCE X-Supportive Living Accommodation-Group Home-4-Inspection Visit-.-.-20160209-.-.","ROBIN HOOD RESIDENCE X","ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED","783 Alder Avenue",,"SHERWOOD PARK","Alberta","T8A1V1","Supportive Living Accommodation","Group Home","4.0","2016-02-09T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.5141243","-113.3007985","
,  
(53.5141243, -113.3007985)","Map URL (https://www.google.com/maps/place/53.5141243,-113.3007985)","POINT (-113.3007985 53.5141243)"
"CAMROSE-4612 53 Street-ROSEHAVEN CARE CENTRE-Long Term Care Accommodation-.-75-Inspection Visit-21-1-20150107-20150107-20150331","ROSEHAVEN CARE CENTRE","BETHANY NURSING HOME OF CAMROSE","4612 53 Street",,"CAMROSE","Alberta","T4V1Y6","Long Term Care Accommodation",".","75.0","2015-01-07T00:00:00.000","Inspection Visit","Non-Compliant","21.0","1.0","Safe water temperatures","2015-01-07T00:00:00.000","2015-03-31T00:00:00.000","Compliant","2015-03-06T00:00:00.000","53.015253","-112.833517","
,  
(53.015253, -112.833517)","Map URL (https://www.google.com/maps/place/53.015253,-112.833517)","POINT (-112.833517 53.015253)"
"EDMONTON-4205 25 Avenue-HOPE COTTAGE LTD. - RESIDENCE #3-Supportive Living Accommodation-Group Home-6-Inspection Visit-2(3)-d-20181109-20181109-20190228","HOPE COTTAGE LTD. - RESIDENCE #3","HOPE COTTAGE LTD.","4205 25 Avenue",,"EDMONTON","Alberta","T6L6B4","Supportive Living Accommodation","Group Home","6.0","2018-11-09T00:00:00.000","Inspection Visit","Non-Compliant","2(3)","d","Meeting Every 6 Months to Inform Residents","2018-11-09T00:00:00.000","2019-02-28T00:00:00.000","Compliant","2019-02-27T00:00:00.000","53.4557237","-113.4069646","
,  
(53.4557237, -113.4069646)","Map URL (https://www.google.com/maps/place/53.4557237,-113.4069646)","POINT (-113.4069646 53.4557237)"
"STONY PLAIN-3 Cavanagh Crescent-I HAVE A CHANCE SUPPORT SERVICES LTD. RES #4-Supportive Living Accommodation-Group Home-4-Consultation-.-.-20140716-.-.","I HAVE A CHANCE SUPPORT SERVICES LTD. RES #4","I HAVE A CHANCE SUPPORT SERVICES LTD.","3 Cavanagh Crescent",,"STONY PLAIN","Alberta","T7Z1G3","Supportive Living Accommodation","Group Home","4.0","2014-07-16T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.528666","-113.993611","
,  
(53.528666, -113.993611)","Map URL (https://www.google.com/maps/place/53.528666,-113.993611)","POINT (-113.993611 53.528666)"
"PARKLAND COUNTY-NW 1/4-13-53-2-W5-EVERGLADES SPECIAL CARE LODGE-Supportive Living Accommodation-Assisted Living Accommodation-44-Consultation-.-.-20200402-.-.","EVERGLADES SPECIAL CARE LODGE","FLEMKE DEVELOPMENT ASSOCIATES INC.","NW 1/4-13-53-2-W5",,"PARKLAND COUNTY","Alberta","T7Y0C5","Supportive Living Accommodation","Assisted Living Accommodation","44.0","2020-04-02T00:00:00.000","Consultation","Compliant",".",".",".",,,".",,"53.5647428","-114.7320093","
,  
(53.5647428, -114.7320093)","Map URL (https://www.google.com/maps/place/53.5647428,-114.7320093)","POINT (-114.7320093 53.5647428)"
"EDMONTON-10707 29 Avenue-ST. JOSEPH'S AUXILIARY HOSPITAL-Long Term Care Accommodation-.-188-Inspection Visit-.-.-20190712-.-.","ST. JOSEPH'S AUXILIARY HOSPITAL","COVENANT HEALTH","10707 29 Avenue",,"EDMONTON","Alberta","T6J6W1","Long Term Care Accommodation",".","188.0","2019-07-12T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.459748","-113.506062","
,  
(53.459748, -113.506062)","Map URL (https://www.google.com/maps/place/53.459748,-113.506062)","POINT (-113.506062 53.459748)"
"EDMONTON-8815 - 99 Street-CATHOLIC SOCIAL SERVICES - ST. CECILIA'S-Supportive Living Accommodation-Assisted Living Accommodation-12-Inspection Visit-.-.-20191003-.-.","CATHOLIC SOCIAL SERVICES - ST. CECILIA'S","CATHOLIC SOCIAL SERVICES","8815 - 99 Street",,"EDMONTON","Alberta","T6E3V3","Supportive Living Accommodation","Assisted Living Accommodation","12.0","2019-10-03T00:00:00.000","Inspection Visit","Compliant",".",".",".",,,".",,"53.524238","-113.48568","
,  
(53.524238, -113.48568)","Map URL (https://www.google.com/maps/place/53.524238,-113.48568)","POINT (-113.48568 53.524238)"
"EDMONTON-3841 Allan Drive SW-9385452 CANADA INC., O/A CHARTWELL WESCOTT RETIREMENT RESIDENCE-Supportive Living Accommodation-Assisted Living Accommodation-137-Inspection Visit-30-3-20190227-20190227-20190531","9385452 CANADA INC., O/A CHARTWELL WESCOTT RETIREMENT RESIDENCE","9385452 CANADA INC.","3841 Allan Drive SW",,"EDMONTON","Alberta","T6W4B8","Supportive Living Accommodation","Assisted Living Accommodation","137.0","2019-02-27T00:00:00.000","Inspection Visit","Non-Compliant","30.0","3.0","Communication of processes","2019-02-27T00:00:00.000","2019-05-31T00:00:00.000","Compliant","2019-04-15T00:00:00.000","53.4258568","-113.6058111","
,  
(53.4258568, -113.6058111)","Map URL (https://www.google.com/maps/place/53.4258568,-113.6058111)","POINT (-113.6058111 53.4258568)"
