"row_id","issue_date","permit_number","permit_date","year","month_number","job_category","job_description","building_type","work_type","construction_value","floor_area","units_added","address","legal_description","zoning","neighbourhood_numberr","neighbourhood","count","latitude","longitude","location","geometry_point"
"0-109285927","2011-05-02T00:00:00.000",,"2011-05-02T00:00:00.000","2011","5","Commercial Final","To construct interior alterations to a professional office,  suite# 201  ""ECM Group"" HSBC Building.","Office Buildings (520)","(03) Interior Alterations","65000","3548","0","10055 - 106 STREET NW","Plan NB Blk 5 Lots 61-62","JAMSC","1090","DOWNTOWN","1","53.54058842700485","-113.50248821735889","
,  
(53.54058842700485, -113.50248821735889)","POINT (-113.50248821735889 53.54058842700485)"
"1-172934168","2015-07-09T00:00:00.000",,"2015-07-09T00:00:00.000","2015","7","Commercial Final","To construct interior alterations to General Industrial with accessory sales (Dental Laboratory).","Storage Buildings, Warehouses (460)","(03) Interior Alterations","38000",,"0","206, 236 - 91 STREET SW","Plan 1122206 Unit 2","CB2","6214","ELLERSLIE INDUSTRIAL","1","53.43147301996454","-113.46935918729952","
,  
(53.43147301996454, -113.46935918729952)","POINT (-113.46935918729952 53.43147301996454)"
"1-900687","2009-07-31T00:00:00.000",,"2009-07-31T00:00:00.000","2009","7","Commercial Final","To construct interior alterations to an existing  ""Vos  Nails""  unit # 452  Riverbend Square.","Retail and Shops (510)","(03) Interior Alterations","7000","722","0","452 - RIVERBEND SQUARE NW","Plan 9824766 Blk 101 Lot 39","DC2","5190","FALCONER HEIGHTS","1","53.468525548195615","-113.58399180954375","
,  
(53.468525548195615, -113.58399180954375)","POINT (-113.58399180954375 53.468525548195615)"
"1-158433953","2014-12-19T00:00:00.000",,"2014-12-19T00:00:00.000","2014","12","Commercial Final","To construct an industrial building (storage garage - 12.19m x 8.53m).","Storage Buildings, Warehouses (460)","(01) New","102184",,"0","175 - 50 STREET SW","SW-25-51-24-4","CNC, DC2","6661","CHARLESWORTH","1","53.42860322863781","-113.41185181192705","
,  
(53.42860322863781, -113.41185181192705)","POINT (-113.41185181192705 53.42860322863781)"
"1-100799206","2010-09-20T00:00:00.000",,"2010-09-20T00:00:00.000","2010","9","Commercial Final","To change the use from General Retail to a Health Service and to construct interior alterations (""Infinity Dental"")","Retail and Shops (510)","(03) Interior Alterations","275000","2120","0","D105, 10200 - 102 AVENUE NW","Plan 0221698 Blk 1 Lots 1;Plan 9920847 Blks A","CCA","1090","DOWNTOWN","1","53.5435583305269","-113.49554640803544","
,  
(53.5435583305269, -113.49554640803544)","POINT (-113.49554640803544 53.5435583305269)"
"0-106020537","2011-01-26T00:00:00.000",,"2011-01-26T00:00:00.000","2011","1","Commercial Final","To construct interior alterations to a restaurant,  ""Opa of Greece"".","Restaurants and Bars (540)","(03) Interior Alterations","198000","1193","0","5362 - WINDERMERE BOULEVARD NW","Plan 0822223 Blk 14 Lot 2","UVCa, UVCa","5505","AMBLESIDE","1","53.436059507473686","-113.60341062674269","
,  
(53.436059507473686, -113.60341062674269)","POINT (-113.60341062674269 53.436059507473686)"
"2-168919641","2015-06-10T00:00:00.000",,"2015-06-10T00:00:00.000","2015","6","Commercial Final","To construct HOARDING for exterior alterations to an existing building (facade improvement). INSTALLED WITHOUT PERMITS","Hoarding (910)","(01) New","12000",,"0","10355 - 82 AVENUE NW","Plan 5144NY Blk 61 Lot 13A","DC1","5151","STRATHCONA JUNCTION","1","53.51775627117085","-113.49696179713814","
,  
(53.51775627117085, -113.49696179713814)","POINT (-113.49696179713814 53.51775627117085)"
"0-159130122","2014-08-21T00:00:00.000",,"2014-08-21T00:00:00.000","2014","8","Commercial Final","To construct interior alteration to an Existing General Industrial Building (2nd floor mezzanine - tanant improvement)","Storage Buildings, Warehouses (460)","(03) Interior Alterations","245000","3200","0","4103 - ROPER ROAD NW","Plan 1220801 Blk 25 Lot 10","IL, IL","6590","PYLYPOW INDUSTRIAL","1","53.49470907191682","-113.40480436698651","
,  
(53.49470907191682, -113.40480436698651)","POINT (-113.40480436698651 53.49470907191682)"
"1-109181314","2011-12-07T00:00:00.000",,"2011-12-07T00:00:00.000","2011","12","Commercial Final","To change the Use from General Retail Use to a Bar and Neighborhood  Pub (195 m2 Public Space) with an Outdoor Patio (64m2 Public Space) and construct Interior Alterations. This includes 1 new MUA.","Malls, Office/Retail (512)","(03) Interior Alterations","209000","3659","0","5251 - 167 AVENUE NW","Plan 0829853 Blk 63 Lot 101","CSC","2340","HOLLICK-KENYON","1","53.62763562607031","-113.41481948642813","
,  
(53.62763562607031, -113.41481948642813)","POINT (-113.41481948642813 53.62763562607031)"
"3-151200761","2014-11-07T00:00:00.000",,"2014-11-07T00:00:00.000","2014","11","Commercial Final","To construct an addition to an existing General Industrial Use building ""Altek"". Work includes second storey (4550sf)","Storage Buildings, Warehouses (460)","(02) Addition","2000000","20800","0","3635 - 78 AVENUE NW","Plan 1420265 Blk 24 Lot 5A","IM","6780","WEIR INDUSTRIAL","1","53.51375918627035","-113.39757881581907","
,  
(53.51375918627035, -113.39757881581907)","POINT (-113.39757881581907 53.51375918627035)"
"0-105267405","2011-02-18T00:00:00.000",,"2011-02-18T00:00:00.000","2011","2","Commercial Final","To construct interior alterations to a general retail,  Unit D-025 modification(STORAGE AND FUTURE REATIL), Edmonton City Centre West.","Malls, Office/Retail (512)","(03) Interior Alterations","77000","2172","0","1 - EDMONTON CITY CENTRE NW","Plan 1194TR Lot A","CCA","1090","DOWNTOWN","1","53.54386307485109","-113.49158554166682","
,  
(53.54386307485109, -113.49158554166682)","POINT (-113.49158554166682 53.54386307485109)"
"0-139766387","2013-09-06T00:00:00.000",,"2013-09-06T00:00:00.000","2013","9","Commercial Final","Interior alterations - Demolition and reconstruction of main floor of Inner City High School - Phase 4","Secondary Schools (622)","(03) Interior Alterations","784000","9902","0","11205 - 101 STREET NW","Plan RN43 Blk 2 Lot 5","US","1230","SPRUCE AVENUE","1","53.56119047696283","-113.49316750447217","
,  
(53.56119047696283, -113.49316750447217)","POINT (-113.49316750447217 53.56119047696283)"
"1-151544106","2014-05-28T00:00:00.000",,"2014-05-28T00:00:00.000","2014","5","Commercial Final","To construct INTERIOR alterations ONLY to an existing Restaurant (MILESTONE'S GRILL & BAR).","Restaurants and Bars (540)","(03) Interior Alterations","300000","3000","0","1708 - 99 STREET NW","Plan 0323911 Blk 17 Lot 8","DC2","6195","SOUTH EDMONTON COMMON","1","53.44619100751935","-113.48583109126791","
,  
(53.44619100751935, -113.48583109126791)","POINT (-113.48583109126791 53.44619100751935)"
"4-400479","2014-10-27T00:00:00.000",,"2014-10-27T00:00:00.000","2014","10","Commercial Final","To construct interior alterations to an existing warehouse storage building ( electrical room relocate)","Storage Buildings, Warehouses (460)","(03) Interior Alterations","4300","66","0","4516 - 81 AVENUE NW","Plan 7520086 Blk 3 Lot 6","IB","6540","MORRIS INDUSTRIAL","1","53.51650768145128","-113.41108396309235","
,  
(53.51650768145128, -113.41108396309235)","POINT (-113.41108396309235 53.51650768145128)"
"1-140063355","2014-07-17T00:00:00.000",,"2014-07-17T00:00:00.000","2014","7","Commercial Final","To construct interior and exterior alterations (cornercut of main front entryway and skylights) ""iHuman Youth Society."" No commercial kitchen under this permit.","Indoor Recreational Buildings (560)","(03) Interior Alterations","1250000","20935","0","9635 - 102A AVENUE NW","Plan 1422957 Blk 6 Lot 48","DC1, DC1","1020","BOYLE STREET","1","53.54505541622172","-113.48417343557328","
,  
(53.54505541622172, -113.48417343557328)","POINT (-113.48417343557328 53.54505541622172)"
"1-166196875","2015-03-06T00:00:00.000",,"2015-03-06T00:00:00.000","2015","3","Commercial Final","To construct interior alterations to a general retail, (selective demolition)  ""Evolve Supplements"", Brookview Plaza.","Retail and Shops (510)","(03) Interior Alterations","5000","702","0","364 - BULYEA ROAD NW","Plan 2022650 Blk 122 Lot 3A","CNC","5100","BULYEA HEIGHTS","1","53.475551301883776","-113.5739918882046","
,  
(53.475551301883776, -113.5739918882046)","POINT (-113.5739918882046 53.475551301883776)"
"0-105207216","2011-01-04T00:00:00.000",,"2011-01-04T00:00:00.000","2011","1","Commercial Final","To construct Interior Alterations to an existing Health Service.","Office Buildings (520)","(03) Interior Alterations","128000","4900","0","4808 - 87 STREET NW","Plan 9622009 Blk 8 Lot 6B","IB","6430","MCINTYRE INDUSTRIAL","1","53.485481226012446","-113.45752373746816","
,  
(53.485481226012446, -113.45752373746816)","POINT (-113.45752373746816 53.485481226012446)"
"1-98058538","2010-10-04T00:00:00.000",,"2010-10-04T00:00:00.000","2010","10","Commercial Final","To Erect an Engineered Structural Steel General Industrial Use Building (Duraguard Fence Shop/Office Building).","Storage Buildings, Warehouses (460)","(01) New","300000","5400","0","11241 - 224 STREET NW","Plan 8021483 Blk 1 Lot 5","IM","4670","WINTERBURN INDUSTRIAL AREA WEST","1","53.561325295091514","-113.7019251281183","
,  
(53.561325295091514, -113.7019251281183)","POINT (-113.7019251281183 53.561325295091514)"
"1-133588982","2013-02-06T00:00:00.000",,"2013-02-06T00:00:00.000","2013","2","Commercial Final","To construct interior alterations, (Mezzanine 14ft X 21ft), serving existing Retail ""Medicine Shoppe"" and interior alterations to adjacent medical clinic ""Yellowbird Clinic"".","Retail and Shops (510)","(03) Interior Alterations","350000","4120","0","829 - SADDLEBACK ROAD NW","Plan 7822821 Blk 26 Lot 83","CNC","5460","SKYRATTLER","1","53.453189139480855","-113.524786806636","
,  
(53.453189139480855, -113.524786806636)","POINT (-113.524786806636 53.453189139480855)"
"0-122090016","2012-06-12T00:00:00.000",,"2012-06-12T00:00:00.000","2012","6","Commercial Final","To construct interior alterations to a professional office,  new demising wall and tentant improvement at cru #  9203, adjacent undeveloped cru shall obtain separate building permit.","Office Buildings (520)","(03) Interior Alterations","74300","1776","0","9203 - 28 AVENUE NW","Plan 7620561 Blk 9 Lot 1","IB","6570","PARSONS INDUSTRIAL","1","53.45824542763121","-113.47156339138199","
,  
(53.45824542763121, -113.47156339138199)","POINT (-113.47156339138199 53.45824542763121)"
"1-75268017","2009-11-16T00:00:00.000",,"2009-11-16T00:00:00.000","2009","11","Commercial Final","To construct a Public Education Services Building (Terwillegar Towne).","Elementary Schools (620)","(01) New","15931678","77845","0","2717 - TERWILLEGAR WAY NW","Plan 0425287 Blk 74 Lot 107MR","AP, US","5640","TERWILLEGAR TOWNE","1","53.44613474860614","-113.57347374180607","
,  
(53.44613474860614, -113.57347374180607)","POINT (-113.57347374180607 53.44613474860614)"
"0-151542682","2014-05-06T00:00:00.000",,"2014-05-06T00:00:00.000","2014","5","Commercial Final","To Construct interior alteration to an existing retail and shop building, Capilano Shopping Mall, Unit 145 ""Reitmans""","Retail and Shops (510)","(03) Interior Alterations","120000","4472","0","145, 5055 - 101 AVENUE NW","Plan 2542NY Blk 3 Lot 1","CSC","6550","OTTEWELL","1","53.539384736623305","-113.42164472809817","
,  
(53.539384736623305, -113.42164472809817)","POINT (-113.42164472809817 53.539384736623305)"
"0-109684926","2011-05-24T00:00:00.000",,"2011-05-24T00:00:00.000","2011","5","Commercial Final","To construct Interior Alterations to an existing retail/health service use.","Office Buildings (520)","(03) Interior Alterations","100000","1409","0","2397 - 111 STREET NW","Plan 0523447 Blk 32 Lot 12","DC2, DC2","5180","ERMINESKIN","1","53.45506271846815","-113.51444654877783","
,  
(53.45506271846815, -113.51444654877783)","POINT (-113.51444654877783 53.45506271846815)"
"2-36307113","2014-12-03T00:00:00.000",,"2014-12-03T00:00:00.000","2014","12","Commercial Final","To construct interior alterations (replace existing kitchen exhaust system/ and relocate exhaust) (""Telus Plaza"" concourse level)","Office Buildings (520)","(03) Interior Alterations","580000",,"0","10020 - 100 STREET NW","Plan 384TR Lot 12A","CCA","1090","DOWNTOWN","1","53.539974869192626","-113.49115272902536","
,  
(53.539974869192626, -113.49115272902536)","POINT (-113.49115272902536 53.539974869192626)"
"2-87766719","2009-11-19T00:00:00.000",,"2009-11-19T00:00:00.000","2009","11","Commercial Final","To construct an addition to an existing General Industrial Use Building.","Storage Buildings, Warehouses (460)","(02) Addition","175000","3423","0","9929 - 33 AVENUE NW","Plan 7920813 Blk 2 Lots 11-12","IM","6570","PARSONS INDUSTRIAL","1","53.46535216359181","-113.48765492170632","
,  
(53.46535216359181, -113.48765492170632)","POINT (-113.48765492170632 53.46535216359181)"
"1-168151507","2015-08-21T00:00:00.000",,"2015-08-21T00:00:00.000","2015","8","Commercial Final","To construct interior and exterior alterations resulting in a ""BASE SHELL BUILDING"" (resurfacing existing parking areas; facade improvement, new elevator, new stairwell).","Office Buildings (520)","(03) Interior Alterations","500000",,"0","201, 11810 - 124 STREET NW","Plan RN64 Blk 4 Lot 2","CB1","3350","PRINCE CHARLES","1","53.57107563917068","-113.53643776498015","
,  
(53.57107563917068, -113.53643776498015)","POINT (-113.53643776498015 53.57107563917068)"
"1-72546548","2009-01-29T00:00:00.000",,"2009-01-29T00:00:00.000","2009","1","Commercial Final","To construct an addition to a Professional Financial, Office Support Service building - SHELL ONLY (0 washroom on main floor, 7 RTU, 0 demising wall)","Office Buildings (520)","(02) Addition","2100000","14447","0","1430 - 91 STREET SW","Plan 0320869 Blk 9 Lot 3","EIB","6214","ELLERSLIE INDUSTRIAL","1","53.41978959594852","-113.47877094652935","
,  
(53.41978959594852, -113.47877094652935)","POINT (-113.47877094652935 53.41978959594852)"
"1-132474541","2013-05-13T00:00:00.000",,"2013-05-13T00:00:00.000","2013","5","Commercial Final","To construct parkade repairs to a professional office building - ""Telus Plaza"".","Office Buildings (520)","(03) Exterior Alterations","20000","1289","0","10025 - JASPER AVENUE NW","Plan 882RS Lot 10A","CCA","1090","DOWNTOWN","1","53.54071416013196","-113.49095052714702","
,  
(53.54071416013196, -113.49095052714702)","POINT (-113.49095052714702 53.54071416013196)"
"2-148497950","2014-03-26T00:00:00.000",,"2014-03-26T00:00:00.000","2014","3","Commercial Final","To move on a temporary trailer to operate a speciality food services ( Tim Horton's 40 sq.m ) Permit duration ( May 1st - Aug 1st 2014 )","Temporary Structures (999)","(12) Move Building OnSite","5000","430","1","2943 - 137 AVENUE NW","Plan 0320655 Blk 150 Lot 2E","DC2","2070","BELMONT","1","53.599085544664305","-113.38768832346557","
,  
(53.599085544664305, -113.38768832346557)","POINT (-113.38768832346557 53.599085544664305)"
"1-1021085","2010-12-24T00:00:00.000",,"2010-12-24T00:00:00.000","2010","12","Commercial Final","To construct interior alterations to a Professional Financial Office Building  ""Edm. Inner City Housing Society"" .","Office Buildings (520)","(03) Interior Alterations","50000","500","0","9430 - 111 AVENUE NW","Plan RN43 Blk 27 Lot 7","CNC","1010","ALBERTA AVENUE","1","53.56046619879862","-113.48674155795413","
,  
(53.56046619879862, -113.48674155795413)","POINT (-113.48674155795413 53.56046619879862)"
"0-76963721","2009-12-21T00:00:00.000",,"2009-12-21T00:00:00.000","2009","12","Commercial Final","To construct interior alterations to a professional office building, third floor - 51st Avenue Business Park Building 3 - ""1335835 Alberta Ltd"" James Power.","Office Buildings (520)","(03) Interior Alterations","32000","1848","0","319, 9452 - 51 AVENUE NW","Condo Common Area (Plan 1023472)","IL","6100","CORONET INDUSTRIAL","1","53.489352346545125","-113.47408263191137","
,  
(53.489352346545125, -113.47408263191137)","POINT (-113.47408263191137 53.489352346545125)"
"411-58818456","2010-04-20T00:00:00.000",,"2010-04-20T00:00:00.000","2010","4","Commercial Final","To construct an Accessory building (garbage shed) for an Apartment House development (Sun Village). This building is located north-west of Block 10.","Storage Buildings, Warehouses (460)","(01) New","7500","227.5","0","77, 604 - 62 STREET SW","Condo Common Area (Plan 0824966)","RA7","6661","CHARLESWORTH","1","53.427236624771254","-113.43754448973704","
,  
(53.427236624771254, -113.43754448973704)","POINT (-113.43754448973704 53.427236624771254)"
