"city_file_number","permit_type","permit_class","permit_date","status","description_of_development","address","legal_description","neighbourhood_id","neighbourhood","neighbourhood_classification","ward","zoning","land_parcel_count","latitude","longitude","location","geometry_point"
"223418196-001","Sign Permit","Class A","2016-07-07T00:00:00.000","Approved","To install (1) Fascia On-premises Sign (Tris P. Trethart MD).","5, 9353 - 50 STREET NW","Plan 7622073 Blk 2 Lot 10","6180","EASTGATE BUSINESS PARK",,"Métis Ward","IM","1","53.53225388286261","-113.41727699544674","
,  
(53.53225388286261, -113.41727699544674)","POINT (-114.00101894662873 0.0004841777822106)"
"390319573-002","Major Development Permit","Class A","2021-04-30T00:00:00.000","Approved","To change the use from General Retail Stores to Cannabis Retail Sales.","109, 9303 - 34 AVENUE NW","Plan 7821552 Blk 5 Lot 9","6570","PARSONS INDUSTRIAL","Industrial","Karhiio Ward","CSC","1","53.465546840113966","-113.47598336229234","
,  
(53.465546840113966, -113.47598336229234)","POINT (-114.00101947404974 0.0004835744437431)"
"257068690-001","Minor Development Permit","Class A","2017-07-11T00:00:00.000","Approved","To demolish a Single Detached House and Accessory building (detached Garage).","11449 - 78 AVENUE NW","Plan 244HW Blk 2 Lots C,D","5290","MCKERNAN",,,"RF1","1","53.51388519883415","-113.528135372832","
,  
(53.51388519883415, -113.528135372832)","POINT (-114.00101994258607 0.0004840116448251)"
"174768216-003","Uncovered Deck Combo Permit","Class A","2015-08-18T00:00:00.000","Approved","To construct a rear uncovered deck (3.03m x 4.90m @ 1.20m Height), existing without permits.","164 - GARIEPY CRESCENT NW","Plan 7820021 Blk 1 Lot 43","4160","GARIEPY","Established","sipiwiyiniwak Ward","RF1","1","53.49587523330219","-113.61615508232892","
,  
(53.49587523330219, -113.61615508232892)","POINT (-114.00102073335967 0.0004838487519046)"
"257261510-002","Sign Permit","Class A","2017-08-17T00:00:00.000","Approved","To install (6) Projecting On-premises Signs (Strathcona Health Centre)","8225 - 105 STREET NW","Plan I Blk 67 Lots 19-20","5480","STRATHCONA",,"papastew Ward","CB2","1","53.518803951424225","-113.50014771951201","
,  
(53.518803951424225, -113.50014771951201)","POINT (-114.00101969114357 0.000484056132971)"
"376442112-002","Minor Development Permit","Class A","2020-10-29T00:00:00.000","Approved","To construct a Single Detached House with Unenclosed Front Porch, rear uncovered deck (3.05m x 3.05m), fireplace and side entrance.","1311 - ENRIGHT LANDING NW","Plan 1823445 Blk 24 Lot 5","4462","EDGEMONT","Developing","sipiwiyiniwak Ward","RPL","1","53.46271807552394","-113.67409045429253","
,  
(53.46271807552394, -113.67409045429253)","POINT (-114.001021253854 0.0004835488587008)"
"183646575-001","Sign Permit","Class A","2016-01-18T00:00:00.000","Approved","To install (1) Freestanding On-premises Sign (McDonald's)","10375 - 51 AVENUE NW","Plan 9223412 Blk 1 Lot 9","5170","EMPIRE PARK",,"papastew Ward","CHY","1","53.487365082019","-113.49585497756543","
,  
(53.487365082019, -113.49585497756543)","POINT (-114.00101965257736 0.000483771780997)"
"264607552-010","Major Development Permit","Class B",,"Other","To increase the number of children from 105 to 108 children to an existing Child Care Service (Goldstar Daycare).","10543 - 124 STREET NW","Plan 6065HW Blk 23 Lot 4","3440","WESTMOUNT","Mature","O-day'min Ward","CB1","1","53.548606524159155","-113.53539372510099","
,  
(53.548606524159155, -113.53539372510099)","POINT (-114.00102000779549 0.0004843256852974)"
"340824209-002","Major Development Permit","Class A","2019-09-23T00:00:00.000","Approved","To construct an interior addition to a General Industrial Use (69 m2 mezzanine expansion)","10524 - 184 STREET NW","Condo Common Area (Plan 1923217)","4410",,,,"IB","1","53.54966037395998","-113.64150803113048","
,  
(53.54966037395998, -113.64150803113048)","POINT (-114.00102096113186 0.0004843352169463)"
"068657142-005","Uncovered Deck Combo Permit","Class A","2015-07-06T00:00:00.000","Approved","To construct an uncovered deck (4.17m x 3.66m @ 0.66m in Height).","5310 - 164 AVENUE NW","Plan 0626962 Blk 62 Lot 13","2340","HOLLICK-KENYON","Developing","Dene Ward","RSL","1","53.62620238906976","-113.41686501938493","
,  
(53.62620238906976, -113.41686501938493)","POINT (-114.00101894292752 0.0004850275087975)"
"174023282-001","Sign Permit","Class A",,"Other","To install (1) Fascia On-premises Sign (The Area Rug Gallery).","10707 - 184 STREET NW","Condo Common Area (Plan 1425537)","4640","WILSON INDUSTRIAL",,"Nakota Isga Ward","IB","1","53.55389908961832","-113.63872835602905","
,  
(53.55389908961832, -113.63872835602905)","POINT (-114.00102093615911 0.0004843735544307)"
"435798944-002","Sign Permit","Not Available",,"In Progress","(KONIG FLOORING )","15108 - 118 AVENUE NW","Plan 9422876 Blk 19 Lot 7","4330","MITCHELL INDUSTRIAL",,"Anirniq Ward",,"1","53.571206133263686","-113.58173870729124","
,  
(53.571206133263686, -113.58173870729124)","POINT (-114.00102042416118 0.0004845300897044)"
"264835029-001","Sign Permit","Class B","2017-12-19T00:00:00.000","Approved","To intall (1) Freestanding Off-premises Sign (Hughes Car Wash).","16645 - 95 STREET NW","Plan 9923660 Blk 112 Lot 4","2241","EAUX CLAIRES",,"tastawiyiniwak Ward","CSC","1","53.62820951757676","-113.48590947231564","
,  
(53.62820951757676, -113.48590947231564)","POINT (-114.00101956322644 0.0004850456624703)"
"291371832-001","Minor Development Permit",,,"Other","To construct a Single Detached House.","3748 - 65 STREET NW","Plan 7721467 Blk 25 Lot 36","6300","HILLVIEW","Established","Karhiio Ward","RF1","1","53.473650227139665","-113.43829440397027","
,  
(53.473650227139665, -113.43829440397027)","POINT (-114.0010191354502 0.0004836477356312)"
"102576018-005","Uncovered Deck Combo Permit","Class A","2015-08-12T00:00:00.000","Approved","To construct a two tiered rear uncovered deck (lower tier: 3.15m x 4.68m @ 0.40m in height, upper tier: 3.58m x 4.22m @ 1.05m in height).","20808 - 61 AVENUE NW","Plan 0827369 Blk 34 Lot 98","4461","THE HAMPTONS","Developing","sipiwiyiniwak Ward","RSL","1","53.49674494140647","-113.68029110509377","
,  
(53.49674494140647, -113.68029110509377)","POINT (-114.00102130956097 0.0004838566180658)"
"255122304-002","Minor Development Permit","Class A","2017-07-27T00:00:00.000","Approved","To leave as built an Accessory building (detached Garage, 6.10m x 6.08m).","7074 - CARDINAL WAY SW","Plan 1027091 Blk 11 Lot 42","5462","CHAPPELLE AREA","Developing","Ipiihkoohkanipiaohtsi Ward","RPL","1","53.3973931344257","-113.57420527750705","
,  
(53.3973931344257, -113.57420527750705)","POINT (-114.00102035648045 0.0004829580207891)"
"443223348-002","Major Development Permit","Not Available",,"Other",,"12117 - 103 STREET NW","Plan RN52 Blk 2 Lot 34","1250","WESTWOOD","Mature","O-day'min Ward","RF3","1","53.57571984430795","-113.49686512851203","
,  
(53.57571984430795, -113.49686512851203)","POINT (-114.0010196616526 0.0004845709144119)"
"143109516-015","Minor Development Permit","Class B","2015-10-13T00:00:00.000","Approved","To leave as built a Single Detached House.","11123 - 75 AVENUE NW","Plan 2746HW Blk 1 Lot 6","5290","MCKERNAN","Mature","papastew Ward","RF1","1","53.51102911600402","-113.51809384376735","
,  
(53.51102911600402, -113.51809384376735)","POINT (-114.00101985237247 0.0004839858127005)"
"369665459-002","Minor Development Permit","Class A","2020-09-03T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch and side entrance.","17963 - 62 STREET NW","Plan 1823225 Blk 21 Lot 123","2521","MCCONACHIE AREA","Developing","Dene Ward","RMD","1","53.642831014454956","-113.4308209095973","
,  
(53.642831014454956, -113.4308209095973)","POINT (-114.00101906830795 0.0004851779080498)"
"285179791-005","Accessory Building Combo Permit","Class A",,"Other","To Construct 5 rear mutual detached Garage (6.01m x 30.48m)","4020 - BLACKBIRD LINK NW","Plan 1521884 Blk 2 Lot 13","4474","STARLING","Developing","Nakota Isga Ward,Nakota Isga Ward,Nakota Isga Ward,Nakota Isga Ward,Nakota Isga Ward","UCRH,UCRH,UCRH,UCRH,UCRH","5","53.593619501869284","-113.6627137206596","
,  
(53.593619501869284, -113.6627137206596)","POINT (-114.00102115164485 0.0004847328096407)"
"311009543-001","Minor Development Permit","Class B","2019-04-29T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage and veranda.","9499 - 227 STREET NW","Plan 1723271 Blk 18 Lot 24","4487","SECORD","Developing","Nakota Isga Ward","DC1","1","53.53275219084539","-113.7084172579667","
,  
(53.53275219084539, -113.7084172579667)","POINT (-114.00102156224777 0.0004841822892062)"
"422482004-002","Sign Permit","Not Available",,"In Progress","(HI SIGNS)","9570 - 58 AVENUE NW","Plan 6123HW Blk 6 Lots 3-4","6100","CORONET INDUSTRIAL",,"papastew Ward",,"1","53.494444281325144","-113.47620606763488","
,  
(53.494444281325144, -113.47620606763488)","POINT (-114.00101947605054 0.0004838358095176)"
"178062117-006","Accessory Building Combo Permit","Class A","2016-06-24T00:00:00.000","Approved","To construct an Accessory Building (rear detached Garage, 6.10m x 6.10m).","8030 - EVANS CRESCENT NW","Plan 1523396 Blk 5 Lot 55","4462","EDGEMONT","Developing","sipiwiyiniwak Ward","RPL","1","53.47249051850549","-113.67200274221392","
,  
(53.47249051850549, -113.67200274221392)","POINT (-114.0010212350979 0.0004836372465311)"
"283604448-001","Minor Development Permit","Class A","2018-06-08T00:00:00.000","Approved","To construct a Single Detached House with front attached Garage, electric fireplace and veranda.","9376 - 223 STREET NW","Plan 1723442 Blk 14 Lot 75","4487","SECORD","Developing","Nakota Isga Ward","RMD","1","53.529762517306864","-113.7023429966046","
,  
(53.529762517306864, -113.7023429966046)","POINT (-114.0010215076763 0.0004841552488073)"
"435505474-002","Major Development Permit","Not Available",,"Other","Interior Alteration","2631 - 151 AVENUE NW","Plan 0823678 Unit 3","2280","FRASER","Developing","Dene Ward","CNC","1","53.61258194421746","-113.37916493006107","
,  
(53.61258194421746, -113.37916493006107)","POINT (-114.001018604228 0.0004849043173325)"
"264782841-001","Minor Development Permit","Class A","2017-10-16T00:00:00.000","Approved","To demolish an existing Single Detached House.","12213 - 46 STREET NW","Plan 8119AH Blk 36 Lots 18-20","2090","BERGMAN",,,"RF1","1","53.57730686252235","-113.4117971847428","
,  
(53.57730686252235, -113.4117971847428)","POINT (-114.00101889739783 0.0004845852683558)"
"171604613-002","Major Development Permit","Class B",,"Other","To operate a Residential Sales Centre.","17820 - 9 AVENUE SW","Plan 1520722 Blk 12 Lot 31","5570","WINDERMERE","Developing","pihêsiwin Ward","DC1","1","53.426169905735016","-113.62780011107134","
,  
(53.426169905735016, -113.62780011107134)","POINT (-114.0010208379792 0.0004832182951526)"
"408052777-002","Major Development Permit","Not Available",,"Other","To demolish a General Industrial Use building.","12160 - 68 STREET NW","Plan 4140HW Blk 15 Lot A","2550","MONTROSE","Mature","Métis Ward","IM","1","53.57765286433981","-113.4480805831277","
,  
(53.57765286433981, -113.4480805831277)","POINT (-114.00101922336975 0.0004845883978035)"
"244193674-001","Minor Development Permit","Class A","2017-03-27T00:00:00.000","Approved","To demolish an existing Accessory Building (rear detached Garage, 7.36m x 6.75m).","13139 - 63 STREET NW","Plan 224KS Blk 37 Lot 10","2080","BELVEDERE","Mature","Dene Ward","RF1","1","53.59184520230668","-113.43776543049188","
,  
(53.59184520230668, -113.43776543049188)","POINT (-114.00101913069788 0.0004847167618125)"
"349226766-001","Minor Development Permit","Class A","2020-04-18T00:00:00.000","Approved","To construct a Garden Suite with balcony.","6486G - 177A AVENUE NW","Plan 1721305 Blk 23 Lot 62","2521","MCCONACHIE AREA","Developing","Dene Ward","RMD","1","53.63938002768427","-113.44041362380356","
,  
(53.63938002768427, -113.44041362380356)","POINT (-114.0010191544894 0.0004851466952575)"
"007390969-005","Sign Permit","Class A","2021-01-04T00:00:00.000","Approved","To install a Fascia On-premises Sign (PARADISE HALAL MEAT MARKET).","9006 - 132 AVENUE NW","Plan 8822861 Blk 18 Lot 84","2290","GLENGARRY",,"tastawiyiniwak Ward","CNC","1","53.592427440281995","-113.48029333990355","
,  
(53.592427440281995, -113.48029333990355)","POINT (-114.0010195127708 0.0004847220279216)"
"293272260-001","Major Development Permit","Not Available","2018-11-19T00:00:00.000","Approved","To Change of Use from Auto Sales to Cannabis Retail Sales and to construct Interior Alterations","4515 - GATEWAY BOULEVARD NW","Plan 8820047 Lot O","5110","CALGARY TRAIL NORTH","Industrial","papastew Ward","CHY","1","53.48331757939477","-113.49115375708796","
,  
(53.48331757939477, -113.49115375708796)","POINT (-114.00101961034134 0.0004837351729579)"
"351460706-001","Minor Development Permit","Class B","2020-03-25T00:00:00.000","Approved","To leave as built a Single Detached House.","15803 - 109 AVENUE NW","Plan 1921667 Blk 1A Lot 41","4290","MAYFIELD","Mature","Nakota Isga Ward","RF1","1","53.553368027405696","-113.59300271033833","
,  
(53.553368027405696, -113.59300271033833)","POINT (-114.00102052535756 0.0004843687511859)"
"366547319-001","Sign Permit","Not Available",,"Other","To install a Projecting On-premises Sign (CANNABIS | SPIRITLEAF).","10561 - 109 STREET NW","Plan B4 Blk 8 Lot 164","1030","CENTRAL MCDOUGALL",,"O-day'min Ward",,"1","53.54912997100279","-113.50788065841256","
,  
(53.54912997100279, -113.50788065841256)","POINT (-114.00101976061669 0.0004843304196643)"
"130377251-013","Major Development Permit","Class A","2016-02-17T00:00:00.000","Approved","To change the Uses from Specialty Food Services with Drive-in Food Service to General Retail Stores (Units 1 & 2), and a Professional, Financial and Office Support Service, and Restaurants to Health Service (Units 3 & 4) and construct interior / exterior alterations.","17310 - 99 AVENUE NW","Plan 9721914 Blk 42 Lot 4","4540","TERRA LOSA","Established","Nakota Isga Ward","DC1, DC1","1","53.53679787285304","-113.62042105782821","
,  
(53.53679787285304, -113.62042105782821)","POINT (-114.00102077168539 0.0004842188807787)"
"443486577-002","Major Development Permit","Not Available",,"In Progress",,"9023 - 118 AVENUE NW","Plan 5949AW Blk 62 Lots 12-14,14A","1010","ALBERTA AVENUE","Mature","Métis Ward","CB2","1","53.57016543445336","-113.48080086179874","
,  
(53.57016543445336, -113.48080086179874)","POINT (-114.0010195173304 0.0004845206770009)"
"292277437-001","Major Development Permit","Not Available",,"Other",,"19 - KEEGANO NW","Plan 6453RS Blk 10 Lot 24","6600","RICHFIELD","Established","Karhiio Ward","RF5","1","53.46927830208095","-113.46319889838108","
,  
(53.46927830208095, -113.46319889838108)","POINT (-114.00101935919346 0.0004836081933212)"
"179662424-002","Minor Development Permit","Class A",,"Refused","To construct an Accessory Building (Gazebo, 2.99m x 2.99m).","14717 - 46 AVENUE NW","Plan 7822292 Blk 38 Lot 52","5340","RAMSAY HEIGHTS","Established","pihêsiwin Ward","RF1","1","53.483994567114124","-113.57501505287038","
,  
(53.483994567114124, -113.57501505287038)","POINT (-114.00102036375553 0.0004837412960404)"
"340806073-001","Minor Development Permit",,,"Other","To construct a Single Detached House with Basement development (NOT to be used as an additional Dwelling).","13141 - 101 STREET NW","Plan 618KS Blk 10 Lot 16","3260","LAUDERDALE",,,"RF4","1","53.591484463096435","-113.49321472866978","
,  
(53.591484463096435, -113.49321472866978)","POINT (-114.00101962885722 0.0004847134990709)"
"172474745-005","Accessory Building Combo Permit","Class A","2015-07-31T00:00:00.000","Approved","To construct an Accessory Building (detached Garage, 6.4m x 11.58m)..","10836 - 63 AVENUE NW","Plan 2209HW Blk 19 Lot 10","5010","ALLENDALE",,,"RF3","1","53.500376070376504","-113.51105245480409","
,  
(53.500376070376504, -113.51105245480409)","POINT (-114.00101978911226 0.0004838894601723)"
"241885847-001","Minor Development Permit",,,"Other","To construct a Single Detached House with a front veranda.","12041 - 88 STREET NW","Plan RN76 Blk 19 Lot 9","1100","EASTWOOD","Mature","Métis Ward","RF3","1","53.57479786035152","-113.47569293418287","
,  
(53.57479786035152, -113.47569293418287)","POINT (-114.00101947144051 0.0004845625754366)"
"246520431-029","Major Development Permit","Class A","2019-08-12T00:00:00.000","Approved","To construct exterior alterations to existing Commercial Buildings A and B (new entrances and relocation of entrances)","4526 - CALGARY TRAIL NW","Plan 1820228 Blk 30 Lot 16","5170","EMPIRE PARK","Mature","papastew Ward","DC2","1","53.48302224743353","-113.49578262206484","
,  
(53.48302224743353, -113.49578262206484)","POINT (-114.00101965192731 0.0004837325017987)"
