"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","experience_group","retention_type","same_school_retention_rate","transfer_rate_within_district","transfer_rate_between_districts","turnover_rate","same_school_numerator","transfer_within_district_numerator","transfer_between_districts_numerator","turnover_numerator","total_number_of_staff"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","ALL","Three Year Percentage","100","0","0","0","3","0","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","ALL","Three Year Percentage","100","0","0","0","3","0","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","Experienced","Three Year Percentage","100","0","0","0","3","0","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","Experienced","Three Year Percentage","100","0","0","0","3","0","0","0","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","ALL","Four Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","ALL","Four Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","Experienced","Four Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","Experienced","Four Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","ALL","Five Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","ALL","Five Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Assistant Superintendent","Experienced","Five Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Assistant Superintendent","Experienced","Five Year Percentage","66.7","0","0","33.3","2","0","0","1","3"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Director","ALL","One Year Percentage","90.9","4.5","0","4.5","20","1","0","1","22"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Director","ALL","One Year Percentage","88.9","0","0","11.1","8","0","0","1","9"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Director","ALL","One Year Percentage","92.3","7.7","0","0","12","1","0","0","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Director","Early Career","One Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Director","Early Career","One Year Percentage","100","0","0","0","2","0","0","0","2"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Charter","All Educators","African American/Charter School","Professional","Official/Administrative","Director","Experienced","One Year Percentage","85.7","0","0","14.3","6","0","0","1","7"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","All Educators","All Educators","African American","Professional","Official/Administrative","Director","Experienced","One Year Percentage","90","5","0","5","18","1","0","1","20"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Director","Experienced","One Year Percentage","92.3","7.7","0","0","12","1","0","0","13"
"2015","0","State of Delaware","0","State of Delaware","African American","All Educators","All Educators","Regular","All Educators","African American/Regular School","Professional","Official/Administrative","Director","ALL","Two Year Percentage","76.9","0","0","23.1","10","0","0","3","13"
