"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","rowstatus","studentschronicallyabsent","students","pctstudentschronicallyabsent","avgdaysenrolled","avgdaysabsent"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Non-SWD","All Students","African American/Female/11th Grade/Non-SWD","REPORTED","299","1287","23.23","160.23680241327301","11.239819004524886"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","11th Grade","Students with Disabilities","All Students","African American/Female/11th Grade/Students with Disabilities","REPORTED","50","165","30.30","164.53529411764706","16.564705882352943"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Active EL Students","All Students","African American/Female/Twelfth/Active EL Students","REPORTED","6","19","31.58","163.84999999999999","14.25"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Foster Care","All Students","African American/Female/Twelfth/Foster Care","REDACTED",,,,"131.40000000000001","10.333333333333334"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Homeless","All Students","African American/Female/Twelfth/Homeless","REPORTED","39","81","48.15","151.06818181818181","17.386363636363637"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Low-Income","All Students","African American/Female/Twelfth/Low-Income","REPORTED","255","587","43.44","162.56765676567656","17.919141914191417"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non-EL Students","All Students","African American/Female/Twelfth/Non-EL Students","REPORTED","464","1543","30.07","164.62563451776649","14.059010152284264"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non-Foster Care","All Students","African American/Female/Twelfth/Non-Foster Care","REPORTED","465","1550","30.00","164.93105629348514","14.096774193548388"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non-Homeless","All Students","African American/Female/Twelfth/Non-Homeless","REPORTED","431","1481","29.10","165.40649867374006","13.86737400530504"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non Low-Income","All Students","African American/Female/Twelfth/Non Low-Income","REPORTED","215","975","22.05","165.86969696969697","11.699999999999999"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Non-SWD","All Students","African American/Female/Twelfth/Non-SWD","REPORTED","449","1480","30.34","165.19575315195752","14.120106171201062"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Twelfth","Students with Disabilities","All Students","African American/Female/Twelfth/Students with Disabilities","REPORTED","21","82","25.61","154.79775280898878","13.067415730337078"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Adult Education","Non-EL Students","All Students","African American/Female/Adult Education/Non-EL Students","REDACTED","0",,"0.00","173","0"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Adult Education","Non-Foster Care","All Students","African American/Female/Adult Education/Non-Foster Care","REDACTED","0",,"0.00","173","0"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Adult Education","Non-Homeless","All Students","African American/Female/Adult Education/Non-Homeless","REDACTED","0",,"0.00","173","0"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Adult Education","Non Low-Income","All Students","African American/Female/Adult Education/Non Low-Income","REDACTED","0",,"0.00","173","0"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Adult Education","Non-SWD","All Students","African American/Female/Adult Education/Non-SWD","REDACTED","0",,"0.00","173","0"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Birth to 2 Years","Non-EL Students","All Students","African American/Female/Birth to 2 Years/Non-EL Students","REDACTED",,,,"150.125","3.875"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Birth to 2 Years","Non-Foster Care","All Students","African American/Female/Birth to 2 Years/Non-Foster Care","REDACTED",,,,"150.125","3.875"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Birth to 2 Years","Non-Homeless","All Students","African American/Female/Birth to 2 Years/Non-Homeless","REDACTED",,,,"150.125","3.875"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Birth to 2 Years","Non Low-Income","All Students","African American/Female/Birth to 2 Years/Non Low-Income","REDACTED",,,,"150.125","3.875"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Birth to 2 Years","Non-SWD","All Students","African American/Female/Birth to 2 Years/Non-SWD","REDACTED","0",,"0.00","41","0"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Birth to 2 Years","Students with Disabilities","All Students","African American/Female/Birth to 2 Years/Students with Disabilities","REDACTED",,,,"165.71428571428572","4.4285714285714288"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Active EL Students","All Students","African American/Female/Kindergarten/Active EL Students","REPORTED","6","70","8.57","155.31081081081081","4.9729729729729728"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Foster Care","All Students","African American/Female/Kindergarten/Foster Care","REDACTED",,,,"117","20.142857142857142"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Homeless","All Students","African American/Female/Kindergarten/Homeless","REPORTED","40","73","54.79","126.31818181818181","14.159090909090908"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Low-Income","All Students","African American/Female/Kindergarten/Low-Income","REPORTED","188","970","19.38","154.77724665391969","9.1491395793499048"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Non-EL Students","All Students","African American/Female/Kindergarten/Non-EL Students","REPORTED","265","1513","17.51","153.04758961681088","8.4184177997527811"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Non-Foster Care","All Students","African American/Female/Kindergarten/Non-Foster Care","REPORTED","270","1578","17.11","153.2967359050445","8.2183976261127594"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Non-Homeless","All Students","African American/Female/Kindergarten/Non-Homeless","REPORTED","231","1510","15.30","154.61845386533665","7.9445137157107233"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Non Low-Income","All Students","African American/Female/Kindergarten/Non Low-Income","REPORTED","83","613","13.54","150.5061919504644","6.840557275541796"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Non-SWD","All Students","African American/Female/Kindergarten/Non-SWD","REPORTED","252","1502","16.78","152.97075295581828","8.1375233354075913"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Kindergarten","Students with Disabilities","All Students","African American/Female/Kindergarten/Students with Disabilities","REPORTED","19","81","23.46","156.47058823529412","10.729411764705882"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Pre-Kindergarten","Homeless","All Students","African American/Female/Pre-Kindergarten/Homeless","REDACTED",,,,"168.09999999999999","19.800000000000001"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Pre-Kindergarten","Low-Income","All Students","African American/Female/Pre-Kindergarten/Low-Income","REPORTED","40","133","30.08","148.14388489208633","11.582733812949641"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Pre-Kindergarten","Non-EL Students","All Students","African American/Female/Pre-Kindergarten/Non-EL Students","REPORTED","45","187","24.06","146.36923076923077","9.8051282051282058"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Pre-Kindergarten","Non-Foster Care","All Students","African American/Female/Pre-Kindergarten/Non-Foster Care","REPORTED","45","187","24.06","146.36923076923077","9.8051282051282058"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Pre-Kindergarten","Non-Homeless","All Students","African American/Female/Pre-Kindergarten/Non-Homeless","REPORTED","40","177","22.60","145.19459459459461","9.2648648648648653"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Pre-Kindergarten","Non Low-Income","All Students","African American/Female/Pre-Kindergarten/Non Low-Income","REPORTED","5","54","9.26","141.96428571428572","5.3928571428571432"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Pre-Kindergarten","Non-SWD","All Students","African American/Female/Pre-Kindergarten/Non-SWD","REPORTED","25","128","19.53","146.67424242424244","8.0984848484848477"
"2015","0","State of Delaware","0","State of Delaware","African American","Female","Pre-Kindergarten","Students with Disabilities","All Students","African American/Female/Pre-Kindergarten/Students with Disabilities","REPORTED","20","59","33.90","145.73015873015873","13.380952380952381"
