"schoolyear","districtcode","district","schoolcode","organization","race","gender","grade","specialdemo","geography","subgroup","staff_type","staff_category","job_classification","total_experience","ed_level_not_reported","ed_level_associate","ed_level_two_years","ed_level_less_than_bachelor_degree","ed_level_bachelor","ed_level_bachelor_plus_15","ed_level_bachelor_plus_30","ed_level_master","ed_level_master_plus_15","ed_level_master_plus_30","ed_level_master_plus_45","ed_level_doctorate","ed_level_total"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","ALL","ALL","16","1","3",,"3","71","29","32","183","52","41","27","16","458"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Elementary","16",,,,,"7","1","1","17","3","1",,"1","31"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Crafts & Trades","16","1",,,"1",,,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","16","5","3",,"8","1",,,,,,,,"17"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","ALL","ALL","ALL","16","14","14","3","114","78","29","32","186","52","42","27","16","607"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Supervisor, Pupil Support","16",,,,,,"1",,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Director","16",,,,,,,,"4",,,,,"4"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","16","1","1",,"1",,"1",,"12","2","6","5","7","36"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","ALL","16",,"2",,"1","6","1",,"13","1","2","3","2","31"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Speech and Hearing Therapist","16",,,,,,,,"7",,,,,"7"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Custodial","16","4",,,"19",,,,,,,,,"23"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Managerial","16",,,,"2",,,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","ALL","16",,,,,"63","27","28","143","43","23","13","6","346"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","ALL","ALL","16","13","11","3","111","7",,,"3",,"1",,,"149"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","16",,"2",,,"2",,,,,"1",,,"5"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Cafeteria Worker","16","3",,,"30",,,,,,,,,"33"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Specialist, Instructional","16",,,,,,,"2","4","1","2","3",,"12"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Service Aide","16",,,,"1",,,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Secondary","17",,,,"2","14","9","11","45","19","7","11","3","121"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Speech and Hearing Therapist","17",,,,,,,,"1","1",,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","ALL","17",,,"1","4","1",,,"16","11","6","5","7","51"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Teaching & Clerical Aide","17","1","6","3","32","4",,,"2",,,,,"48"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Superintendent","17",,,,,,,,"1",,"1",,"1","3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","Supervisor, Instructional","17",,,,,,,,,"1",,"1","1","3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","ALL","ALL","ALL","17","11","9","5","117","65","28","26","156","58","39","37","15","566"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Secretarial","17","2","2","1","10","4",,,,,,,,"19"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Principal","17",,,,,,,,"5","4","2","2","4","17"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Nurse","17",,"1",,,"7",,"1","2",,,,,"11"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","ALL","17","11","8","4","110","11",,,"2",,,,,"146"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Special Secondary","17",,,,,"4","1","2","5","3","1","4","1","21"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","ALL","ALL","45",,,,,,,,,,,"1","1","2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Classroom Teacher","Teacher, Regular Elementary","17",,,,,"22","14","5","63","15","15","5",,"139"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Other General Support","17",,,,"1",,,,,,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Specialist, General Support","17",,,"1","1","1",,,,,,,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Director","17",,,,,,,,"4","1","1","1","1","8"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Crafts & Trades","17","2",,,,,,,,,,,,"2"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","ALL","17",,"1",,"1","8",,"1","7","3","3","1",,"25"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Instructional Support","ALL","17",,,,,"1","1","4","10","6","5","9","3","39"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","ALL","ALL","17","11","8","4","110","11",,,"2",,,,,"146"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Official/Administrative","Administrative Assistant","17",,,,,,,,"1",,,,,"1"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Managerial","17",,,,"3",,,,,,,,,"3"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Non-Professional","Skilled & Service Workers","Cafeteria Worker","17","1",,,"19",,,,,,,,,"20"
"2015","0","State of Delaware","0","State of Delaware","All Educators","All Educators","All Educators","All Educators","All Educators","All Educators","Professional","Pupil Support","Other Pupil Support","17",,,,"1",,,,,,,,,"1"
