"company_name","osdcertnum","contact_name","address_1","address_2","city","state","zip_code","tel","fax","website","email","building_trade","consultant","general_services","license_professional","manufacture","supplier","highway_construction","other_services","deldot","md_dot","nmsdc","paucp","wbenc","pamwb","wilmcity","njmwb","sam","mbe","wbe","_8_a","foreign_state","vobe","sdvobe","iwdbe","african","asian","subasian","hispanic","nativeamer","white","other","woman","disabled","veteran","naicscode1","naicscode2","naicscode3","naicscode4","naicscode5","naicscode6","naicscode7","naicscode8","naicscode9","naicscode10","naicscode11","naicscode12","naicscode13","naicscode14","naicscode15","naicscode16","naicscode17","naicscode18","naicscode19","naicscode20","naicscode21","naicscode22","naicscode23","naicscode24","naicscode25","naicscode26","naicscode27","naicscode28","naicscode29","naicscode30","naicscode31","certified"
"JANUS Software, Inc.","DE22023972","Patricia Fisher","DBA JANUS Associates, Inc.","2 Omega Drive","Stamford","CT","06907","2032510200","2032510222","www.janusassociates.com","Patfisher@JanusAssociates.com",,"YES",,,,,,,,,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541519","541513","611430","541511","541618","541512","511210","519190","541611","541690","611420","541712","541990","561611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Janust Solutions Inc.","DE22013959","Parth Hardikar","62 Chippenham Drive",,"Voorheers","NJ","08043","8564263709","8562100842","www.janustinc.com","parthh@janustinc.com",,"YES",,,,,,,,,,,,,,"YES",,"YES",,,,,,,,,"YES",,,,,,,,"541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Java Bean Caf�","DE22054088","Kathy Chan","3533 Philadelphia Pike",,"Claymont","DE","19703","3027988888",,"javabeanclaymont.com","jbcafe2021@gmail.com",,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"492210","722511","722513","722320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Jaykal LED Solutions, Inc.","DE20043506","Sanjay Kapuria","26832 Lewes- Georgetown Highway","Building 2 Unit E","Harbeson","DE","19951","3022950015","3022950016","http://www.jaykalusa.com/","Sanjay@Jaykal.net",,,,,"YES",,,"YES",,,"YES",,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"335122","335129","236220","238210","332510","334413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JBC Associates, Inc.","DE22044058","Janet Cunningham","120 South Warner Road",,"King Of Prussia","PA","19406","6109929090","6109929099","www.jbcassociates.com","janetc@jbcassociates.com",,,,,,,"YES",,"YES",,,"YES",,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"236210","237990","236220","237310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JCMS, Inc.","DE20053542","Umesh Jois","DBA JOIS CONSTRUCTION MANAGEMENT SYSTEM","1741 Whitehorse-Mercerville Road","Mercerville","NJ","08619","6096310700","6096310808","www.JCMS.com","mail@jcms.com","YES","YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"237990","236210","237310","236220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JDB Equipment Company, Inc.","DE18103052","Bonnie Sexton","dba JDB Material Supplier","112 W. Almond Street","Vineland","NJ","08360","8566914070","8566914071","www.jdbequipment.com","jen@jdbequipment.com",,,,,,"YES",,,,,,,"YES",,,"YES",,,"YES",,,,,,,,,,,"YES",,"YES",,,"532412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JDJS LLC dba JennyGems","DE21053813","Jennifer McMillan","26850 Lewes-Georgetown Highway",,"Harbeson","DE","19951","8449673748",,"www.jennygems.com","jennifer@jennygems.com",,,,,"YES",,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"321999","452990","454110","453220","442299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JEM Star Enterprises DBA Celestial Shoes","DE21043770","Michelle Devillers","P.O. Box 2923",,"Wilmington","DE","19805","3027225414","3023972665",,"mdevillers@celestialshoes.com",,,,,,"YES",,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"448210","454110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Jenson Fire Protection Inc","DE20033438","George Jenson","PO Box 1007",,"Laurel","MD","20725","3017769116","3017769119","jensonfireprotection.com","george@jensonfireprotection.com",,,,"YES",,"YES",,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"238220","238210","334290","424990","561210","423850","561621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JHP Industrial Supply Company, Inc.","DE22034011","Emanuel Henderson","321 West Taylor Street",,"Syracuse","NY","13202","3154220050","3154223331","www.jhpindustrial.com","emo405@aol.com",,,,,,"YES",,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"423720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JHS Medical, Inc.","DE18083011","Scott M. Green","4 Broadway Avenue",,"Duncannon","PA","17020","8668238643","8668645889","www.jhsmed.com","scott.green@jhsmed.com",,,,,,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,,,,"YES","423450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JMD Building Products LLC","DE22084162","Julie D'Agostino","40 Pier Lane West","Building 1","Fairfield","NJ","07004","2018126800","2122561831","www.JMDBP.com","julie@jmdbp.com",,,,,,"YES",,,,,,,,,,"YES",,,"YES",,,,,,,,,,,"YES",,"YES",,,"423610","423720","424950","423390","423320","423310","423330","423510","423730","423990","423690","423710","423830","423840","425120","332312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JMK Behavior, LLC","DE19103304","Jodi Karabin","3521 Silverside Road","Quillen Building, Suite 2E","Newark","DE","19711","3029819003","3028610645","www.jmkbehavior.com","jodi@jmkbehavior.com",,"YES",,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"621330","621399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JMM Services LLC","DE21033752","Julia Moffitt","8 The Green","Suite A","Dover","DE","19901","3022880670",,"www.jmmservices.com","julia@jmmservices.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,"YES",,,,,,"YES",,,,"YES",,"YES","541613","541614","541199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"J & M Sweeping, LLC","DE19043193","Julie Lee Kestner","800 Middle Road",,"Middle River","MD","212204306","4103357732","4103355010",,"jandmsweeping@msn.com",,,,,,,"YES","YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"488490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"John Hiott Refrigeration & Air Conditioning Inc","DE20033435","John Hiott","9166 Willow Grove Road",,"Wyoming","DE","19934","3026973050","3026972802",,"debbiehiott@hiotthvacr.com","YES",,,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"238220","811310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Jones Masonry Restoration Corporation","DE19103303","Derek Jones","6740 Allentown Blvd","Suite 6","Harrisburg","PA","17112","7172338323","7172338150",,"jmrccorp1@verizon.net","YES",,,,,,,,,,,,,"YES",,,,"YES",,,,,,,"YES",,,,,,,,,,"238140","238110","238990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Jones Property Company","DE21063825","Necia Jones","1308 Lancaster Avenue",,"Wilmington","DE","19805","3022132695",,,"jonespropertycompany@gmail.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"531110","531190","531311","531312","541199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Journeys, LLC","DE21093879","Rebecca Trent","5201 W. Woodmill Drive","Suite 31","Wilmington","DE","19808","3023847843","3023516427","https://www.journeysllc.com/","rebecca@journeysllc.com",,,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"621330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Journey Wellness & Consulting Group, LLC","DE22023978","Lena Queen","364 E. Main Street","Suite 184","Middletown","DE","19709","3027238859","3023517176","www.journeywellnessdelaware.com","lenaq@journeywellnessdelaware.com",,,,"YES",,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"621330","611710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JP's Touch Painting, LLC","DE21043772","Joel Pacheco","1200 Carr Road",,"Wilmington","DE","19809","7173307778",,,"jpacheco1220@gmail.com",,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"238320","238310","561790","238190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JRD Systems, Inc.","DE22034008","Jai Reddy Depa","42450 Hayes Road","Suite #3","Clinton Township","MI","48038","5864161500","5864161600","www.jrdsi.com","jai.reddy@jrdsi.com",,"YES","YES",,,,,,,,"YES",,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541511","541513","541519","541512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JSM Installation, LLC","DE22023975","A. Nicole McVey","816 Pulaski Highway",,"Joppa","MD","21085","4108773696","4108773694","www.jsminstallation.com","nmcvey@jsminstallation.com","YES",,,,,"YES",,,"YES",,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"238390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Jules Enterprise Group, Inc. DBA Anuco Rx","DE20123685","Gina Jules","1000 N. West Street","Suite 1200","Wilmington","DE","19801","8884981444","8886143890","www.anucorx.com","gina.jules@anucorx.com",,,,"YES",,,,,,,"YES",,"YES",,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"621999","621399","621498","624120","423450","446110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Jupiter Associates, LLC","DE20113669","Pradeep ""Phil"" Bansal","12 Aiken Court",,"Malvern","PA","19355","6102832560","6103210427","www.jupiter-llc.com","cs@jupiter-llc.com",,,"YES",,,"YES",,,,,,"YES",,,,,,"YES",,,,,,,,,"YES",,,,,,,,"424920","511130","541513","561110","561210","611420","611710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Justin R. Connor, MD","DE21073838","Justin Connor","Growing Bones Pediatric NM and OR Institute","1057 S. Bradford Street","Dover","DE","19904","3022311245","3022311246","www.growing-bones.com","justinconnormd@aol.com",,,,"YES",,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"621111","621112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JustMar LLP","DE19013090","Mary Portagallo","42 Princeton Ct.",,"Newark","DE","19702","3023223585","8667542847","www.justmar.net","sales@justmar.net",,,,,,"YES",,"YES",,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"441310","541890","541870","541860","541850","423830","541430","453998","423990","541613","453220","448140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"JW WorkZone Supplies","DE22054089","Stephanie Jackson",,"101 Cassidy Drive, Suite D","Dover","DE","19904","8006320485","8006320485","www.jwworkzone.com","sjackson@jwworkzone.com",,,,,,"YES",,,"YES",,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"423490","541890","812331","424990","424950","423830","452319","423710","453998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"KAM Electric Inc","DE21103921","Kenneth Mosley","847 Kiamensi Road",,"Wilmington","DE","19804","3029985262","3029985261","www.KAMelectricInc.com","Ken@KAMelectricinc.com","YES",,,"YES",,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"238210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Karins Engineering, Inc.","DE20013337","Dev Sitaram","Karins and Associates","17 Polly Drummond Center, Suite 201","Newark","DE","19711","3023692900","3023692975","www.karinsengineering.com","dsitaram@karinsengineering.com",,,,"YES",,,,"YES","YES",,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541330","541370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Kent County Traffic Control LLC","DE21063835","Arthur Tuck","1208 Woodrow Court",,"Dover","DE","19904","3025050213",,"www.kentctc.com","kentcotc@outlook.com",,,,"YES",,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"561990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Keys to Life Logistics, LLC","DE21023725","Shonda Green","1320 Central Park Boulevard","Suite 200","Fredericksburg","VA","22401","5407790622",,,"shonda@keystolifelogistics.com",,,"YES",,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"561720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Khan Consulting, LLC","DE19033177","Ayanna Osinuga","103 Tweedsmere Drive",,"Townsend","DE","19734","3023320641",,"www.khanconsultingllc.com","ayannaosinuga@gmail.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541990","561410","561499","541611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"K & K Adams Inc.","DE21093875","Keith Adams","3104 Lord Baltimore Drive","Suite 109","Windsor Mill","MD","21244","4105230857","4107287642",,"info@kkadamsinc.com",,,,,,,,"YES",,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"237110","237310","238910","484110","238990","212399","532412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"KLM Consulting, LLC","DE19123335","Kristin Marinelli",,"28 Staten Drive","Hockessin","DE","19707","8005208135","8005208135","www.klmcons.com","kristi@kompli.com",,"YES",,"YES",,,,,"YES",,,"YES","YES",,,,,,"YES",,,,,,,,,,,,,"YES","YES",,"524210","524298","541612","541690","524113","524126","524114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"KLT Group, LLC","DE20033381","Kelly Lyles",,"21 Montvieu Court","Cockeysville","MD","21030","4109035043",,"www.kltgroup.com","klyles@kltgroup.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541620","541690","541611","541614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Know ThySelf, LLC","DE20023376","Sarah Brown","dba Sarah E Brown & Associates; bookofyou.com","1309 W 10th Street","Wilmington","DE","19806","3025219739",,"www.bookofyou.com","sarah@bookofyou.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"511130","611430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Kojent Consultants Corporation","DE20103653","Toni Bush Neal","30 Country Gates Drive, Suite 100",,"Wilmington","DE","19810","3027225323",,"www.kojentconsultants.com","info@kojentconsultants.com",,"YES",,,,,,,,,,,,,,,,"YES","YES",,,,,,"YES",,,,,,,"YES",,,"541611","611430","541618","541614","541613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Korak Healthsource Group, Inc.","DE21013712","Adedoyin Famodu","10015 Old Columbia Road","Suite B215","Columbia","MD","21046","4436568330","3015179667","www.korak.com","ohassan@korak.com",,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"518210","524291","524292","524298","525120","541611","561110","561311","561312","561320","561422","611430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Kristin Bainger dba Germaine Life","DE18093034","Kristin Bainger","201 w. 16th Street","#3","Wilmington","DE","19802","6095090683",,"https://www.germainelife.com/","kristin@germainelife.com",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541612","541611","541613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"KSN Technologies Inc","DE20103638","Rukhsana Khan","364 Indian Boundary Road","Suite A","Chesterton","IN","46304","2198774770",,"www.ksntech.com","kareem@ksntech.com",,"YES",,,,,,,,,"YES",,,,,,,"YES","YES",,,,,,,"YES",,,,,,"YES",,,"541511","541512","541519","611420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"KTL Communications, LLC","DE20043489","Amir Khan","5055 Seminary Road","Unit 1220","Alexandria","VA","22311","7036620465",,"www.ktl-communications.com","amir@ktl-communications.com",,,"YES",,,,,,,,,,,,,,,"YES",,,,,,,,,"YES",,,,,,,,"541930","541430","561410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"KTM 2 LLC","DE22034054","Travis Wyshock","DBA Arrow Safety Device Company","123 Dixon Street","Selbyville","DE","19975","3028562516","3028561549","www.arrowsafetydevice.com","twyshock@arrowsafetydevice.com",,,,,"YES","YES",,,,,,,,,,,,,,,,"YES",,,,,,,,,,,,"YES","336320","423690","332312","339999","332722","339950","453998","441310","423120","423490","423450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"L.A.B. Computer Consultants, LLC","DE20043519","Lorna Charles","PO Box 991",,"Middletown","DE","19709","5162043682","5165091012","www.llbtechs.com","lcharles151@gmail.com",,"YES",,,,,,,,,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"541512","541519","811212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Lake Glenn Enterprises, Inc","DE19033176","Stuart Betsill","247 Broad Street",,"Swedesboro","NJ","08085","8564679333","8564679366","www.lakeglennenterprises.com","stuartbetsill@lakeglennenterprises.com","YES",,,,,,,,"YES",,,,,,,,,"YES",,,,,,,"YES",,,,,,,,,,"238140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Lakeshore Motor Company","DE20053536","Santosh Viswanathan","DBA Lakeshore Chrysler Dodge Jeep Ram","22586 Sussex Hwy","Seaford","DE","19973","3026293111",,"www.lakeshorecdjr.com","santosh@lakeshorecdjr.com",,,"YES",,,,,"YES",,,,,,,,,,"YES",,,,,,,,"YES",,,,,,,,,"441110","441120","441310","811111","811113","811118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"LandStudies, Inc.","DE20023366","Kelly Gutshall","315 North Street",,"Litiz","PA","17543","7176274440","7176274660","www.landstudies.com","barb@landstudies.com",,"YES",,"YES",,,,"YES","YES",,,,"YES",,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541620","541320","541370","561730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Language Liaisons, LLC","DE21093902","Leah daPonte Lightcap","920 Justison Street",,"Wilmington","DE","19801","3025454257","3025454257","www.LanguageLiaisons.com","leah@LanguageLiaisons.com",,,,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,,,,"YES",,,,"YES",,,"541930","611691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"LearningCoreLeadership, Inc.","DE20073583","Jason Woo","24 Old Creek Court",,"Rockville","MD","20854","2404013837",,"www.learningcoreleadership.org","jwoo@learningcoreleadership.com",,"YES",,"YES",,,,,,,,,,,,,,"YES",,,,,,,,"YES",,,,,,,"YES","YES","541611","611430","621111","621112","621410","812990","813212","813920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Lewis Legal LLC","DE19103313","Sonrisa Lewis","12 Bristlecone Court",,"Newark","DE","19702","3024046697",,"lewislegalfreelance.com","sonrisa@lewislegalfreelance.com",,"YES",,,,,,"YES",,,,,,,,,,"YES","YES",,,,,,"YES",,,"YES",,,,"YES",,,"541110","541199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
"Light Quest, Inc.","DE19023126","Hope Ellesworth","112 W. Third St.",,"Lewes","DE","19958","3022366805","3022366805",,"lightquest1@earthlink.net",,"YES",,,,,,,,,,,,,,,,,"YES",,,,,,,,,,,"YES",,"YES",,,"541611","611430","541990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y"
