"business_name","trade_name","category","current_license_valid_from","current_license_valid_to","address_1","address_2","city","state","zip","country","license_number","geocoded_location"
"TASK MANAGEMENT INC","TASK MANAGEMENT INC","GENERAL SERVICES","2020-11-02T00:00:00.000","2022-12-31T00:00:00.000","99 DANBURY RD STE 5",,"RIDGEFIELD","CT","068774031","UNITED STATES","2019702773","
RIDGEFIELD, CT 068774031
(41.291015, -73.495184)"
"CHEFS' WAREHOUSE MID-ATLANTIC","CHEFS' WAREHOUSE MID-ATLANTIC","WHOLESALER","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","100 E RIDGE RD",,"RIDGEFIELD","CT","068774623","UNITED STATES","2017604498","
RIDGEFIELD, CT 068774623
(41.280167, -73.493759)"
"ENCINA EQUIPMENT FINANCE SPV, LL","ENCINA EQUIPMENT FINANCE SPV, LL","COMMERICAL LESSOR","2022-05-01T00:00:00.000","2022-12-31T00:00:00.000","1221 POST RD E STE 201",,"WESTPORT","CT","068805430","UNITED STATES","2022705247","
WESTPORT, CT 068805430
(41.138946, -73.322861)"
"TEREX CORPORATION","TEREX CORPORATION","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","200 NYALA FARMS RD STE 2",,"WESTPORT","CT","068806261","UNITED STATES","2014100464","
WESTPORT, CT 068806261
(41.143865, -73.348008)"
"DOMAIN CONSULTING, LLC","DOMAIN CONSULTING, LLC","GENERAL SERVICES","2022-02-23T00:00:00.000","2022-12-31T00:00:00.000","86 SEVENTY ACRE RD",,"REDDING","CT","068962722","UNITED STATES","2022703828","
REDDING, CT 068962722
(41.304137, -73.394006)"
"NEWS AMERICA MARKETING INSTORE","NEWS AMERICA MARKETING INSTORE","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","20 WESTPORT RD STE 300","SERVICES LLC","WILTON","CT","068974550","UNITED STATES","2012103983",
"BLUE BUFFALO COMPANY LTD","BLUE BUFFALO COMPANY LTD","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","11 RIVER RD STE 103",,"WILTON","CT","068976011","UNITED STATES","2018101208","
WILTON, CT 068976011
(41.204478, -73.436907)"
"PAC-VAN, INC.","PAC-VAN, INC.","LESSOR OF TANGIBLE PERSONAL PROPERTY","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","100 STAMFORD PLACE","SUITE 700","STAMFORD","CT","06902","UNITED STATES","2017600997",
"THOMSON REUTERS TAX & ACCT INC","THOMSON REUTERS TAX & ACCT INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","METRO CENTER ONE STATION PL",,"STAMFORD","CT","06902","UNITED STATES","2013101344","
STAMFORD, CT 06902
(41.056693, -73.543154)"
"STATOIL MARKETING & TRADING (US)","STATOIL MARKETING & TRADING (US)","WHOLESALER  PETROLEUM PRODUCT","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","120 LONG RIDGE RD",,"STAMFORD","CT","069021839","UNITED STATES","2011118135","
STAMFORD, CT 069021839
(41.074246, -73.550818)"
"FREEPOINT COMMODITIES TRADING AND MARKETING LLC","FREEPOINT COMMODITIES TRADING AND MARKETING LLC","WHOLESALER  PETROLEUM PRODUCT","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","58 COMMERCE RD",,"STAMFORD","CT","069024506","UNITED STATES","2011123041","
STAMFORD, CT 069024506
(41.046397, -73.562068)"
"FREEPOINT COMMODITIES LLC","FREEPOINT COMMODITIES TRADING AND MARKETING LLC","WHOLESALER  PETROLEUM PRODUCT","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","58 COMMERCE RD",,"STAMFORD","CT","069024506","UNITED STATES","2012100614","
STAMFORD, CT 069024506
(41.046397, -73.562068)"
"FREEPOINT ENERGY SOLUTIONS LLC","FREEPOINT ENERGY SOLUTIONS LLC","RETAILER  GENERAL","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","58 COMMERCE RD",,"STAMFORD","CT","069024506","UNITED STATES","2015607998","
STAMFORD, CT 069024506
(41.046397, -73.562068)"
"CENVEO WORLDWIDE LIMITED","CENVEO WORLDWIDE LIMITED","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","200 STAMFORD PL FL 2",,"STAMFORD","CT","069026753","UNITED STATES","2018102955","
STAMFORD, CT 069026753
(41.056693, -73.543154)"
"LIGHTNINGLABELS.COM LLC","LIGHTNINGLABELS.COM LLC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","200 STAMFORD PL FL 2",,"STAMFORD","CT","069026753","UNITED STATES","2018102895","
STAMFORD, CT 069026753
(41.056693, -73.543154)"
"PETROLEUM HEAT & POWER CO., INC.","PETROLEUM HEAT & POWER CO., INC.","WHOLESALER  PETROLEUM PRODUCT","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","2187 ATLANTIC ST STE 6",,"STAMFORD","CT","069026890","UNITED STATES","2013607197","
STAMFORD, CT 069026890
(41.056693, -73.543154)"
"VINEYARD VINES, LLC","VINEYARD VINES, LLC","RETAILER  GENERAL","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","181 HARBOR DR FL 1",,"STAMFORD","CT","069027498","UNITED STATES","2012600755","
STAMFORD, CT 069027498
(41.036314, -73.529884)"
"GARTNER INC","GARTNER INC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","56 TOP GALLANT RD",,"STAMFORD","CT","069027700","UNITED STATES","2001105361","
STAMFORD, CT 069027700
(41.031101, -73.548939)"
"CONAIR LLC","CONAIR LLC","RETAILER  GENERAL","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","1 CUMMINGS POINT RD",,"STAMFORD","CT","069027901","UNITED STATES","2021708899","
STAMFORD, CT 069027901
(41.028251, -73.553821)"
"THE F A BARTLETT TREE EXPERT CO","THE F A BARTLETT TREE EXPERT CO","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 3067",,"STAMFORD","CT","06905","UNITED STATES","1989000511","
STAMFORD, CT 06905
(41.087373, -73.543725)"
"RESOURCE ENERGY SOLUTIONS LLC","RESOURCE ENERGY SOLUTIONS LLC","BROKER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","4 HIGH RIDGE PARK STE 202",,"STAMFORD","CT","069051300","UNITED STATES","2018602744","
STAMFORD, CT 069051300
(41.087373, -73.543725)"
"NESTLE WATERS NORTH AMERICA INC","NESTLE WATERS NORTH AMERICA INC","RETAILER  GENERAL","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","PO BOX 120029",,"STAMFORD","CT","069120029","UNITED STATES","1992107013","
STAMFORD, CT 069120029
(41.051924, -73.539475)"
"ACV ENVIRONMENTAL SERVICES INC","ACV ENVIRONMENTAL SERVICES INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","1500 RAHWAY AVE",,"AVENEL","NJ","070012200","UNITED STATES","1995116663","
AVENEL, NJ 070012200
(40.595959, -74.267727)"
"SYSTRA CONSULTING INC","SYSTRA CONSULTING INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","400 BROADACRES DR STE 105",,"BLOOMFIELD","NJ","070033156","UNITED STATES","1993106260","
BLOOMFIELD, NJ 070033156
(40.807754, -74.187378)"
"PREMIERE MARKETING LLC","TRANSPARENT ENERGY","BROKER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","695 US HIGHWAY 46 STE 408",,"FAIRFIELD","NJ","070041568","UNITED STATES","2016603409","
FAIRFIELD, NJ 070041568
(40.881133, -74.296293)"
"KYOCERA DOCUMENT SOLUTIONS","KYOCERA DOCUMENT SOLUTIONS","LESSOR OF TANGIBLE PERSONAL PROPERTY","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","225 SAND RD","AMERICA INC","FAIRFIELD","NJ","070041575","UNITED STATES","1992102199",
"YULI ENTERPRISES INC","BALLOON PROMOTIONS","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","200 FAIRFIELD RD # 21",,"FAIRFIELD","NJ","070042426","UNITED STATES","2002101867","
FAIRFIELD, NJ 070042426
(40.877308, -74.294252)"
"ATLANTIS PARTNERS LLC","ATLANTIS PARTNERS LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","336 US HIGHWAY 46",,"FAIRFIELD","NJ","070042429","UNITED STATES","2015607031","
FAIRFIELD, NJ 070042429
(40.881133, -74.296293)"
"TECHNOSTAFF LLC","HONORVET TECHNOLOGIES","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","271 US HIGHWAY 46 STE C202",,"FAIRFIELD","NJ","070042431","UNITED STATES","2020708017","
FAIRFIELD, NJ 070042431
(40.881133, -74.296293)"
"A-V SERVICES INC","A-V SERVICES INC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","99 FAIRFIELD RD",,"FAIRFIELD","NJ","070042486","UNITED STATES","2015604293","
FAIRFIELD, NJ 070042486
(40.874795, -74.297758)"
"N STEVENS GUTTER CLNG/CONT OF DE","N STEVENS GUTTER CLNG/CONT OF DE","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","11 DANIEL RD",,"FAIRFIELD","NJ","070042590","UNITED STATES","2016103188","
FAIRFIELD, NJ 070042590
(40.881133, -74.296293)"
"CLEARCOM WIRELESS, LLC","CLEARCOM WIRELESS, LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","70 CLINTON RD",,"FAIRFIELD","NJ","070042928","UNITED STATES","2021836350","
FAIRFIELD, NJ 070042928
(40.857985, -74.310741)"
"CREDIT BUREAU OF NAPA COUNTY INC","CHASE RECEIVABLES","MERCANTILE AGENCY OR COLLECTIONS AGENCY","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","165 PASSAIC AVE STE 200",,"FAIRFIELD","NJ","070043521","UNITED STATES","2017600926","
FAIRFIELD, NJ 070043521
(40.870744, -74.279548)"
"BORBAS SURVEYING AND MAPPING LLC","BORBAS SURVEYING AND MAPPING LLC","GENERAL SERVICES","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","402 MAIN ST",,"BOONTON","NJ","070051714","UNITED STATES","2010600353","
BOONTON, NJ 070051714
(40.904196, -74.408996)"
"DACO LIMITED PARTNERSHIP","DAUPHIN, VALO","MANUFACTURER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","100 FULTON ST",,"BOONTON","NJ","070051910","UNITED STATES","2011604973","
BOONTON, NJ 070051910
(40.912167, -74.391891)"
"ARKITECTURE PLUS LLC","ARKITECTURE PLUS LLC","ARCHITECT","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","697 BLOOMFIELD AVE",,"WEST CALDWELL","NJ","070067539","UNITED STATES","2010605698","
WEST CALDWELL, NJ 070067539
(40.848411, -74.291384)"
"ALPHATUB CORPORATION","ALPHATUB CORPORATION","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","85 HEALD ST",,"CARTERET","NJ","070082713","UNITED STATES","2020703771","
CARTERET, NJ 070082713
(40.582703, -74.224793)"
"NATIONAL AIR FILTER SVC CO OF NJ","NATIONAL AIR FILTER SVC CO OF NJ","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","74 SAND PARK RD",,"CEDAR GROVE","NJ","070091210","UNITED STATES","2000106362","
CEDAR GROVE, NJ 070091210
(40.866686, -74.22781)"
"GATES FLAG AND BANNER CO., INC.","GATES FLAG AND BANNER CO., INC.","RETAILER  GENERAL","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","6 E 1ST ST",,"CLIFTON","NJ","070111002","UNITED STATES","2012600882","
CLIFTON, NJ 070111002
(40.892566, -74.132983)"
"LEONE ELECTRIC COMPANY LLC","LEONE ELECTRIC COMPANY LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","473 US HIGHWAY 46",,"CLIFTON","NJ","070111816","UNITED STATES","2021713258","
CLIFTON, NJ 070111816
(40.880503, -74.14326)"
"TRISTRUX LLC","TRISTRUX LLC","NON-RESIDENT CONTRACTOR","2022-06-21T00:00:00.000","2022-12-31T00:00:00.000","473 US HIGHWAY 46",,"CLIFTON","NJ","070111816","UNITED STATES","2022707081","
CLIFTON, NJ 070111816
(40.880503, -74.14326)"
"ACCESSREC LLC","ACCESSREC LLC","WHOLESALER","2020-04-30T00:00:00.000","2022-12-31T00:00:00.000","55 PARK SLOPE",,"CLIFTON","NJ","070112129","UNITED STATES","2019603751","
CLIFTON, NJ 070112129
(40.883889, -74.147356)"
"LARRY GIL GARCIA CPA","LARRY GIL GARCIA CPA","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","1162 MAIN AVE",,"CLIFTON","NJ","070112251","UNITED STATES","2013603391","
CLIFTON, NJ 070112251
(40.874961, -74.139233)"
"FRANQUIN CARPET CORP","FRANQUIN CARPET CORP","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","569 GREGORY AVE",,"CLIFTON","NJ","070114108","UNITED STATES","2015600719","
CLIFTON, NJ 070114108
(40.865684, -74.141561)"
"LIME ENERGY SERVICES COMPANY","LIME ENERGY SERVICES COMPANY","NON-RESIDENT CONTRACTOR","2020-06-02T00:00:00.000","2022-12-31T00:00:00.000","100 MULBERRY ST. 4 GATEWAY CENTER  4TH FLOOR",,"CLIFTON","NJ","07012","UNITED STATES","2019604350","
CLIFTON, NJ 07012
(40.847461, -74.159451)"
"QUEST DIAGNOSTICS INC","QUEST DIAGNOSTICS INC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","1 INSIGHTS DR",,"CLIFTON","NJ","070122355","UNITED STATES","2019702894","
CLIFTON, NJ 070122355
(40.847461, -74.159451)"
"ADVANCED SCAFFOLD SERVICES MID-A","ADVANCED SCAFFOLD SERVICES MID-A","LESSOR OF TANGIBLE PERSONAL PROPERTY","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","650 US HIGHWAY 46",,"CLIFTON","NJ","070131503","UNITED STATES","2008604041","
CLIFTON, NJ 070131503
(40.869947, -74.172061)"
"MAARV WATERPROOFING INC","MAARV WATERPROOFING INC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","68 COLFAX AVE",,"CLIFTON","NJ","070131910","UNITED STATES","2004208930","
CLIFTON, NJ 070131910
(40.865858, -74.153478)"
"SIMPSON AND BROWN INC","SIMPSON AND BROWN INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","119 NORTH AVE W",,"CRANFORD","NJ","070162189","UNITED STATES","2017100271","
CRANFORD, NJ 070162189
(40.655739, -74.305978)"
"QE ELECTRICAL SERVICES LLC","QE ELECTRICAL SERVICES LLC","RESIDENT CONTRACTOR","2022-09-01T00:00:00.000","2022-12-31T00:00:00.000","16 SOUTH AVE W",,"CRANFORD","NJ","070162695","UNITED STATES","2022709150","
CRANFORD, NJ 070162695
(40.655386, -74.303551)"
"WEEKS MARINE INC","WEEKS MARINE INC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","4 COMMERCE DR FL 2",,"CRANFORD","NJ","070163520","UNITED STATES","1991836309","
CRANFORD, NJ 070163520
(40.649697, -74.284551)"
"ENOVATE ENGINEERING, LLC","ENOVATE ENGINEERING, LLC","PROFESSIONAL ENGINEER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","2 NORTH AVE W STE 2",,"CRANFORD","NJ","070165121","UNITED STATES","2020706155","
CRANFORD, NJ 070165121
(40.655386, -74.303551)"
"CONCERTO AI INC","CONCERTO AI INC","GENERAL SERVICES","2022-02-01T00:00:00.000","2022-12-31T00:00:00.000","115 RIVER RD STE 103",,"EDGEWATER","NJ","070201006","UNITED STATES","2022704601","
EDGEWATER, NJ 070201006
(40.807064, -73.990795)"
"COFFEE ASSOCIATES INC","COFFEE ASSOCIATES INC","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","178 OLD RIVER RD",,"EDGEWATER","NJ","070201079","UNITED STATES","1989001309","
EDGEWATER, NJ 070201079
(40.805594, -73.992064)"
"SCIENTIFIC SOLUTION CONSULTING","SCIENTIFIC SOLUTION CONSULTING","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","900 PALISADE AVE APT 7D",,"FORT LEE","NJ","070244137","UNITED STATES","2010605207","
FORT LEE, NJ 070244137
(40.85049, -73.973702)"
"LVC WINDOW BLINDS, INC.","LVC WINDOW BLINDS, INC.","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","345 HARRISON AVE",,"GARFIELD","NJ","070261115","UNITED STATES","2011606250","
GARFIELD, NJ 070261115
(40.87782, -74.094956)"
"HOME183 LLC","HOME183 LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","428 RIDGEWOOD AVE",,"GLEN RIDGE","NJ","070281619","UNITED STATES","2017604736","
GLEN RIDGE, NJ 070281619
(40.814402, -74.199658)"
"7SHIFTS (US), CORP","7SHIFTS (US), CORP","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","723 BLOOMFIELD ST",,"HOBOKEN","NJ","070305007","UNITED STATES","2019102642","
HOBOKEN, NJ 070305007
(40.745501, -74.029295)"
"NW CAPITAL MARKETS INC","NW CAPITAL MARKETS INC","BROKER","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","2 HUDSON PL FL 3",,"HOBOKEN","NJ","070305594","UNITED STATES","2011605502","
HOBOKEN, NJ 070305594
(40.735696, -74.030294)"
"NW FINANCIAL GROUP LLC","NW FINANCIAL GROUP LLC","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","2 HUDSON PL FL 3",,"HOBOKEN","NJ","070305594","UNITED STATES","2011601105","
HOBOKEN, NJ 070305594
(40.735696, -74.030294)"
"PURE POWER ENGINEERING, INC.","PURE POWER ENGINEERING, INC.","PROFESSIONAL ENGINEER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","111 RIVER ST STE 1110",,"HOBOKEN","NJ","070305777","UNITED STATES","2016608674","
HOBOKEN, NJ 070305777
(40.737721, -74.028642)"
"PV PROS INC","PV PROS INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","111 RIVER ST STE 1110",,"HOBOKEN","NJ","070305777","UNITED STATES","2015601014","
HOBOKEN, NJ 070305777
(40.737721, -74.028642)"
"MERCER HEALTH & BENEFITS LLC","MERCER HEALTH & BENEFITS LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","121 RIVER ST FL 8","TAX DEPT","HOBOKEN","NJ","070305982","UNITED STATES","2005207218",
"G&S MOTOR EQUIPMENT CO., INC","G&S MOTOR EQUIPMENT CO., INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","1800 HARRISON AVE",,"KEARNY","NJ","07032","UNITED STATES","2009605651","
KEARNY, NJ 07032
(40.757553, -74.13147)"
"NATIONAL WATER MAIN CLEANING CO.","NATIONAL WATER MAIN CLEANING CO.","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","1806 NEWARK TPKE",,"KEARNY","NJ","070324314","UNITED STATES","2018607361","
KEARNY, NJ 070324314
(40.757553, -74.13147)"
"ASCENDTEK LLC","SKINNER & COOK LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","611 SPRINGFIELD RD",,"KENILWORTH","NJ","070331022","UNITED STATES","2019606475","
KENILWORTH, NJ 070331022
(40.676289, -74.290944)"
"GOOD JOB CONTRACTOR CORP","GOOD JOB CONTRACTOR CORP","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","49 N 10TH ST",,"KENILWORTH","NJ","070331545","UNITED STATES","2021708308","
KENILWORTH, NJ 070331545
(40.67581, -74.301339)"
"VERUS MANAGEMENT GROUP LLC","VERUS MANAGEMENT GROUP LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","38 S 21ST ST",,"KENILWORTH","NJ","070331626","UNITED STATES","2020705498","
KENILWORTH, NJ 070331626
(40.674761, -74.291203)"
"ALL PHAZE GENERAL CONTRACTING LLC","ALL PHAZE GENERAL CONTRACTING LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","4 BEAVERBROOK RD","LLC","LINCOLN PARK","NJ","070351796","UNITED STATES","2017604056",
"SCIENTIFIC BOILER WATER COND INC","SCIENTIFIC BOILER WATER COND INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","515 PENNSYLVANIA AVE",,"LINDEN","NJ","070362827","UNITED STATES","2013604643","
LINDEN, NJ 070362827
(40.634307, -74.247135)"
"PHASE III BUILDERS INC","PHASE III BUILDERS INC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","4801 TREMLEY POINT RD STE A",,"LINDEN","NJ","070366579","UNITED STATES","2019605607","
LINDEN, NJ 070366579
(40.632607, -74.249797)"
"AUCHTER INDUSTRIAL VAC SVS INC","AUCHTER INDUSTRIAL VAC SVS INC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","4801 S WOOD AVE",,"LINDEN","NJ","070366580","UNITED STATES","1993101493","
LINDEN, NJ 070366580
(40.632607, -74.249797)"
"TURTLE & HUGHES INC","TURTLE & HUGHES INC","WHOLESALER","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","1900 LOWER RD",,"LINDEN","NJ","070366586","UNITED STATES","2015605843","
LINDEN, NJ 070366586
(40.608123, -74.254012)"
"MAINLINING AMERICA LLC","MAINLINING AMERICA LLC","NON-RESIDENT CONTRACTOR","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","354 EISENHOWER PKWY STE 1300",,"LIVINGSTON","NJ","070391023","UNITED STATES","2014604833","
LIVINGSTON, NJ 070391023
(40.807662, -74.339049)"
"ECIG XPRESS CORPORATION","ECIG XPRESS CORPORATION","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","10 ORCHARD LN",,"LIVINGSTON","NJ","070391507","UNITED STATES","2021702843","
LIVINGSTON, NJ 070391507
(40.800313, -74.295556)"
"ECIG XPRESS CORPORATION","ECIG XPRESS CORPORATION","TOBACCO PRODUCTS WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","10 ORCHARD LN",,"LIVINGSTON","NJ","070391507","UNITED STATES","2021804320","
LIVINGSTON, NJ 070391507
(40.800313, -74.295556)"
"VERITEXT CORP","VERITEXT CORP","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","290 W MOUNT PLEASANT AVE","STE 3200","LIVINGSTON","NJ","070392762","UNITED STATES","2009102491",
"STARCOM FIBER LLC","STARCOM FIBER LLC","NON-RESIDENT CONTRACTOR","2020-01-01T00:00:00.000","2022-12-31T00:00:00.000","40 E WILLOW ST",,"MILLBURN","NJ","070411417","UNITED STATES","2011601712","
MILLBURN, NJ 070411417
(40.71662, -74.30537)"
"PHOENIX TECHNOLOGY PARTNERS LLC","PHOENIX TECHNOLOGY PARTNERS LLC","GENERAL SERVICES","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","8 HILLSIDE AVE STE 210",,"MONTCLAIR","NJ","070422129","UNITED STATES","2015606007","
MONTCLAIR, NJ 070422129
(40.815062, -74.223819)"
"CUMMINGS & SMITH, INC","CUMMINGS & SMITH, INC","GENERAL SERVICES","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","20 WELLESLEY RD",,"UPPER MONTCLAIR","NJ","070432012","UNITED STATES","1989003578","
UPPER MONTCLAIR, NJ 070432012
(40.849583, -74.201507)"
"GO RETAIL GROUP LLC","GO RETAIL GROUP LLC","WHOLESALER","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","3711 DELL AVE",,"NORTH BERGEN","NJ","070472401","UNITED STATES","2019605211","
NORTH BERGEN, NJ 070472401
(40.780011, -74.038799)"
"GLOBAL IT FAMILY LLC","GLOBAL IT FAMILY LLC","GENERAL SERVICES","2020-09-15T00:00:00.000","2022-12-31T00:00:00.000","1220 50TH ST",,"NORTH BERGEN","NJ","070473116","UNITED STATES","2019605962","
NORTH BERGEN, NJ 070473116
(40.784847, -74.025932)"
"ELECTRO PUENTES LINK WIRELESS LLC","EP LINK WIRELESS","NON-RESIDENT CONTRACTOR","2022-01-31T00:00:00.000","2022-12-31T00:00:00.000","8555 TONNELLE AVE STE 301",,"NORTH BERGEN","NJ","070474732","UNITED STATES","2022706097","
NORTH BERGEN, NJ 070474732
(40.810142, -74.013581)"
"MATTHEW  NAZARIO","NAZ VENDING","AMUSEMENT CONDUCTOR / OWNER","2022-01-31T00:00:00.000","2022-12-31T00:00:00.000","7418 BROADWAY",,"NORTH BERGEN","NJ","070475761","UNITED STATES","2022700595","
NORTH BERGEN, NJ 070475761
(40.796237, -74.003338)"
"BLACK STONE","NEWARKS BLACK STONE","RETAILER  RESTAURANT","2022-01-01T00:00:00.000","2022-12-31T00:00:00.000","387 HILLSIDE AVE",,"ORANGE","NJ","070502117","UNITED STATES","2019603524","
ORANGE, NJ 070502117
(40.760875, -74.242722)"
"UHPC SOLUTIONS NORTH AMERICA LLC","UHPC SOLUTIONS NORTH AMERICA LLC","NON-RESIDENT CONTRACTOR","2022-01-01T00:00:00.000","2024-12-31T00:00:00.000","50 S CENTER ST STE 7",,"ORANGE","NJ","070503530","UNITED STATES","2020707843","
ORANGE, NJ 070503530
(40.770461, -74.229092)"
"CHERRYROAD TECHNOLOGIES INC.","CHERRYROAD TECHNOLOGIES INC.","GENERAL SERVICES","2021-01-01T00:00:00.000","2023-12-31T00:00:00.000","6 UPPER POND ROAD 2ND FLOOR",,"PARSIPPANY","NJ","07054","UNITED STATES","2007216546","
PARSIPPANY, NJ 07054
(40.860059, -74.4105)"
