"fiscal_year","company_name","company_address","municipality","county_1","state","zip_code","business_industry","naics_code","woman_minority_veteran_international_export","contract_execution_date","grant_amount","loan_amount","total_assistance","total_project_cost","amount_leveraged","funding_source","statutory_reference","per_contract_full_time_ct_jobs_to_be_retained","per_contract_full_time_ct_jobs_to_be_created","per_contract_part_time_ct_jobs_to_be_retained","per_contract_part_time_ct_jobs_to_be_created","actual_jobs_at_time_of_review","job_obligation_status","penalty_if_applicable","forgiveness_earned_if_applicable","per_application_existing_full_time_jobs_in_ct","per_application_full_time_jobs_to_be_created_in_ct","per_application_existing_part_time_jobs_in_ct","per_application_part_time_jobs_to_be_created_in_ct","full_time_ct_employment_at_6_30_18","part_time_ct_employment_at_6_30_18","status","location_1","count","geocoded_location"
"2016","Woodbridge Estate Care, LLC","793 Amity Road","Bethany","New Haven","CT","06574","Landscaping & Tree Work","561730","No","2015-08-19T00:00:00.000","40000","56000","96000","136000","40000","Small Business Express Program","CGS Sec. 32-7g","6","2","0","0","Pending","Pending","n/a","n/a","0","2","0","0",,,"Compliance Complete","793 Amity Road","1","793 Amity Road
Bethany, CT 06574
(41.444106, -72.989652)"
"2015","Aperture Optical Sciences, Inc.","27 Parson Lane","Durham","Middlesex","CT","06422","Manufacturing","333314","No","2015-03-18T00:00:00.000","0","650000","650000","3161000","2511000","Manufacturing Assistance Act Revolving Loan Fund","CH 588l","16","7","0","0","Pending","Pending","n/a","n/a","12","7","1","0","21","2","Active","27 Parson Lane","1","27 Parson Lane
Durham, CT 06422
(41.489919, -72.684142)"
"2018","Cariati Developers, Inc.","70 North Plains Industrial Road","Wallingford","New Haven","CT","06451","Construction","237310","No","2017-09-12T00:00:00.000","99950","0","99950","199900","99950","Small Business Express Program","CGS Sec. 32-7g","3","5","0","0","Pending","Pending","n/a","n/a","3","5","0","0",,,"Active","70 North Plains Industrial Road","1","70 North Plains Industrial Road
Wallingford, CT 06451
(41.482828, -72.816998)"
"2016","G & W Management, Inc.","365 Main Street","Watertown","Litchfield","CT","06795","Real Estate Management","531311","Yes Woman","2016-02-24T00:00:00.000","100000","249600","349600","564760","215160","Small Business Express Program","CGS Sec. 32-7g","23","6","0","0","Pending","Pending","n/a","n/a","23","6","0","0",,,"Compliance Complete","365 Main Street","1","365 Main Street
Watertown, CT 06795
(41.605036, -73.11777)"
"2017","One Way Limo. Com, Inc.","42 Oliver Terrace","Shelton","Fairfield","CT","06484","Personal Livery Service Industry/Ride Sharing","485300","No","2017-03-08T00:00:00.000","100000","300000","400000","580000","180000","Small Business Express Program","CGS Sec. 32-7g","3","6","0","0","Pending","Pending","n/a","n/a","3","6","1","0",,,"Compliance Complete","42 Oliver Terrace","1","42 Oliver Terrace
Shelton, CT 06484
(41.293483, -73.10802)"
"2012","Darter Specialities, Inc.","P.O. Box 188","Cheshire","New Haven","CT","06410","Manufacturing","323110","No","2012-05-15T00:00:00.000","42500","0","42500","85000","42500","Small Business Express Program","CGS Sec. 32-7g","9","0","0","0","8","Not Met","$1,000","n/a","9","1","0","0",,,"Active","P.O. Box 188","1",
"2016","RSL Fiber Systems, LLC","473 Silver Lane","East Hartford","Hartford","CT","06118","Commercial, Industrial, & Institutional Electric Lighting Fixture Manufacturing","335122","Yes International Export","2015-11-25T00:00:00.000","0","300000","300000","355824","55824","Small Business Express Program","CGS Sec. 32-7g","7","3","0","0","6","Not Met","2% to 3%","n/a","7","3","0","0",,,"Active","473 Silver Lane","1","473 Silver Lane
East Hartford, CT 06118
(41.762808, -72.62373)"
"2014","Kemper Corporation","5 Clinton Place","West Haven","New Haven","CT","06516","Manufacturing","339900","Yes Woman/International Export","2014-06-04T00:00:00.000","0","150000","150000","150000","0","Small Business Express Program","CGS Sec. 32-7g","18","6","0","0","21","Not Met","from 3% to 4%","n/a","23","4","0","0",,,"Active","5 Clinton Place","1","5 Clinton Place
West Haven, CT 06516
(41.285276, -72.948655)"
"2016","Kushmaahi Wine & Spirits, LLC","2669 Fairfield Avenue","Bridgeport","Fairfield","CT","06605","Liquor","445310","Yes Woman","2015-10-15T00:00:00.000","0","100000","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","4","2","0","0","Pending","Pending","n/a","n/a","4","2","0","0",,,"Out of Business- written off","2669 Fairfield Avenue","1","2669 Fairfield Avenue
Bridgeport, CT 06605
(41.159363, -73.224528)"
"2018","HAFSCO, Inc.","47 Railroad Avenue","West Haven","New Haven","CT","06516","Food Service Equipment & Supplies","423440","No","2017-12-07T00:00:00.000","0","300000","300000","1476000","1176000","Small Business Express Program","CGS Sec. 32-7g","22","2","0","0","31","met","n/a","$   40,000","22","2","4","2",,,"Compliance Complete","47 Railroad Avenue","1","47 Railroad Avenue
West Haven, CT 06516
(41.27098, -72.965652)"
"2012","Change, Inc.","1251 South Main Street","Middletown","Middlesex","CT","06457","Service","624210","No","2012-06-26T00:00:00.000","100000","0","100000","265500","165500","Small Business Express Program","CGS Sec. 32-7g","3","3","0","0","12","Met","n/a","n/a","3","5","0","0",,,"Active","1251 South Main Street","1","1251 South Main Street
Middletown, CT 06457
(41.525269, -72.664685)"
"2014","Truck Parts & Sales of Connecticut, Inc. dba Noreastern Fabrications","61 Poland Brook Road","Terryville","Litchfield","CT","06786","Vehicle","236210","Yes Woman","2013-12-04T00:00:00.000","100000","287500","387500","487500","100000","Small Business Express Program","CGS Sec. 32-7g","2","5","0","0","7","Met","n/a","n/a","2","7","0","0",,,"Compliance Complete","61 Poland Brook Road","1","61 Poland Brook Road
Terryville, CT 06786
(41.691164, -73.004473)"
"2012","Etouches, Inc.  Dba Skyre Inc","13 Marshall Street","Norwalk","Fairfield","CT","06854","Manufacturing","511210","No","2012-02-07T00:00:00.000","0","250000","250000","250000","0","Manufacturing Assistance Act/Small Business Revolving Loan Fund","PA 10-75","n/a","n/a",,,"n/a","n/a","n/a","n/a","14","5","1","2",,,"Active","13 Marshall Street","1","13 Marshall Street
Norwalk, CT 06854
(41.100546, -73.418206)"
"2013","B & B Tool Company","35 Commerce Drive","Bristol","Hartford","CT","06010","Special Die & Tool","333514","Yes Woman","2012-12-13T00:00:00.000","100000","0","100000","320000","220000","Small Business Express Program","CGS Sec. 32-7g","15","3","0","0","16","Not Met","$2,000","n/a","15","3","0","0",,,"Active","35 Commerce Drive","1","35 Commerce Drive
Bristol, CT 06010
(41.656746, -72.910394)"
"2011","Barden Corporation","200 Park Avenue","Danbury","Fairfield","CT","06810","Manufacturing","332991","No","2010-12-31T00:00:00.000","0","6000000","6000000","20500000","14500000","Manufacturing Assistance Act","CH 588l","430","0",,,"519","met","n/a","$   3,000,000","430","0","0","0",,,"Active","200 Park Avenue","1","200 Park Avenue
Danbury, CT 06810
(41.380446, -73.474902)"
"2014","A Plus Installation, LLC","211 Park Avenue","East Hartford","Hartford","CT","06108","Delivery, Installation & Home Energy","238900","No","2013-09-17T00:00:00.000","100000","0","100000","250000","150000","Small Business Express Program","CGS Sec. 32-7g","18","8","0","0","28","Met","n/a","n/a","18","13","0","0",,,"Active","211 Park Avenue","1","211 Park Avenue
East Hartford, CT 06108
(41.78049, -72.626406)"
"2017","Turq, LLC","123 Lockwood Road","Riverside","Fairfield","CT","06878","Manufacturing","424300","Yes","2016-08-19T00:00:00.000","0","100000","100000","100000","0","Manufacturing Assistance Act/Small Business Revolving Loan Fund","PA 10-75","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","0","1","1","1","0","Active","123 Lockwood Road","1","123 Lockwood Road
Riverside, CT 06878
(41.037501, -73.576669)"
"2014","Thompson International Speedway","205 East Thompson Road","Thompson","Windham","CT","06277","Manufacturing","711212","No","2014-02-10T00:00:00.000","0","800000","800000","4285000","3485000","Manufacturing Assistance Act","CH 588l","48","23",,,"71","Met","n/a","$   200,000","4","4","44","23",,,"Active","205 East Thompson Road","1","205 East Thompson Road
Thompson, CT 06277
(41.984541, -71.82776)"
"2012","Realgy, LLC","675 Oakwood Avenue","West Hartford","Hartford","CT","06110","Service","221210","No","2012-05-03T00:00:00.000","57500","0","57500","367300","309800","Small Business Express Program","CGS Sec. 32-7g","8","7","0","0","16","Met","n/a","n/a","8","7","0","0",,,"Active","675 Oakwood Avenue","1","675 Oakwood Avenue
West Hartford, CT 06110
(41.734924, -72.718867)"
"2017","AI Engineers, Inc.","919 Middle Street","Middletown","Middlesex","CT","06457","Manufacturing","541330","Yes","2016-09-15T00:00:00.000","0","1600000","1600000","1800000","200000","Manufacturing Assistance Act","CH 588l","138","37","0","0","Pending","Pending","n/a","n/a","101","37","13","8",,,"Active","919 Middle Street","1","919 Middle Street
Middletown, CT 06457
(41.593939, -72.72129)"
"2013","Compassion N Care, LLC","50 Waterbury Road, Suite 2B","Prospect","New Haven","CT","06712","Health Care","621610","No","2013-06-05T00:00:00.000","0","122964","122964","122964","0","Small Business Express Program","CGS Sec. 32-7g","3","5","0","0","4","Not Met","from 2% to 3%","n/a","3","2","0","0",,,"Active","50 Waterbury Road, Suite 2B","1","50 Waterbury Road, Suite 2B
Prospect, CT 06712
(41.510457, -72.982894)"
"2014","Basti Holdings, LLC dba ASC Air Filtration Systems/Abrasive Service Co.","15 North Washington Street","Plainville","Hartford","CT","06062","Sales/Service","238290","No","2014-06-02T00:00:00.000","57500","156990","214490","341990","127500","Small Business Express Program","CGS Sec. 32-7g","8","3","0","0","10","Not Met","from 3% to 4%","n/a","8","5","0","0",,,"Active","15 North Washington Street","1","15 North Washington Street
Plainville, CT 06062
(41.670686, -72.875783)"
"2013","American Backplane, Inc.","355 Bantam Lake Road","Morris","Litchfield","CT","06763","Printed Circuit Assembly","334418","No","2013-02-19T00:00:00.000","100000","0","100000","212613","112613","Small Business Express Program","CGS Sec. 32-7g","17","4","0","0","22","Met","n/a","n/a","25","4","0","0",,,"Active","355 Bantam Lake Road","1","355 Bantam Lake Road
Morris, CT 06763
(41.706389, -73.234552)"
"2013","Luchs Consulting Engineers, LLC","89 Colony Street","Meriden","New Haven","CT","06451","Engineering Services","541330","No","2012-12-18T00:00:00.000","50000","0","50000","100000","50000","Small Business Express Program","CGS Sec. 32-7g","0","6","0","0","15","Met","n/a","n/a","0","6","0","0",,,"Compliance Complete","89 Colony Street","1","89 Colony Street
Meriden, CT 06451
(41.540346, -72.801116)"
"2017","Bob's Discount Furniture, LLC","428 Tolland Turnpike","Manchester","Hartford","CT","06042","Manufacturing","551114","No","2016-12-14T00:00:00.000","1700000","7000000","8700000","63957177","55257177","Manufacturing Assistance Act/URA Tax Credits","CH 588l","326","125","0","0","Pending","Pending","n/a","n/a","326","125","0","0",,,"Active","428 Tolland Turnpike","1","428 Tolland Turnpike
Manchester, CT 06042
(41.809098, -72.525192)"
"2013","Darien Auto Specialists, Inc.","1044 Post Road","Darien","Fairfield","CT","06820","General Automotive Repair","811111","No","2012-08-08T00:00:00.000","100000","100000","200000","300000","100000","Small Business Express Program","CGS Sec. 32-7g","3","0","0","0","4","Met","n/a","n/a","3","0","0","0",,,"Compliance Complete","1044 Post Road","1","1044 Post Road
Darien, CT 06820
(41.075182, -73.472262)"
"2016","Valaouras Berner Enterprises, LLC dba 9 Round Fitness & Kickboxing","12 Wellesley Drive","Branford","New Haven","CT","06405","Physical Fitness Facilities","713940","Yes Woman","2015-07-31T00:00:00.000","20000","0","20000","40649","20649","Small Business Express Program","CGS Sec. 32-7g","2","3","0","0","5","Met","n/a","n/a","3","2","0","0",,,"Out of Business- written off","12 Wellesley Drive","1","12 Wellesley Drive
Branford, CT 06405
(41.286695, -72.759747)"
"2015","Sabatino North America, LLC","135 Front Avenue","West Haven","New Haven","CT","06516","Food Manufacturing","311422","Yes Woman","2015-05-04T00:00:00.000","100000","0","100000","200000","100000","Small Business Express Program","CGS Sec. 32-7g","19","1","0","0","27","Met","n/a","n/a","19","1","0","0",,,"Active","135 Front Avenue","1","135 Front Avenue
West Haven, CT 06516
(41.287716, -72.951528)"
"2013","Kimtron, Inc.","115 Hurley Road, Building #6","Oxford","New Haven","CT","06478","Aerospace/Medical Research","423830","No","2013-01-02T00:00:00.000","0","215000","215000","288500","73500","Small Business Express Program","CGS Sec. 32-7g","5","6","0","0","5","Not Met","from 2% to 3%","n/a","5","20","4","2","8","1","Out of Business- confirmed","115 Hurley Road, Building #6","1","115 Hurley Road, Building #6
Oxford, CT 06478
(41.476193, -73.152902)"
"2013","Donahue General Contractors, Inc.","93 Windham Road","Hampton","Windham","CT","06247","Site Preparation Contractors","238910","No","2012-12-13T00:00:00.000","35000","0","35000","70000","35000","Small Business Express Program","CGS Sec. 32-7g","2","1","0","0","5","Met","n/a","n/a","2","1","0","0",,,"Active","93 Windham Road","1","93 Windham Road
Hampton, CT 06247
(41.738726, -72.060199)"
"2013","Rivco Construction, LLC","10 Donna Drive","Burlington","Hartford","CT","06013","Plumbing, Heating, and Air-Conditioning Contractors","238220","No","2013-01-02T00:00:00.000","50000","0","50000","100000","50000","Small Business Express Program","CGS Sec. 32-7g","1","2","0","0","4","Met","n/a","n/a","2","1","0","0",,,"Out of Business- written off","10 Donna Drive","1","10 Donna Drive
Burlington, CT 06013
(41.767709, -72.912061)"
"2014","All Molded Plastics Co., Inc.","3B Fairfield Boulevard","Wallingford","New Haven","CT","06492","Injection Molding & Manufacturing","326199","No","2014-02-26T00:00:00.000","60000","160000","220000","440000","220000","Small Business Express Program","CGS Sec. 32-7g","20","4","0","0","26","Met","n/a","n/a","20","4","0","0",,,"Active","3B Fairfield Boulevard","1","3B Fairfield Boulevard
Wallingford, CT 06492
(41.485302, -72.79026)"
"2015","Tomz Corporation","47 Episcopal Road","Berlin","Hartford","CT","06037","Manufacturing","332700","No","2015-03-12T00:00:00.000","0","711533","711533","2373533","1662000","Manufacturing Assistance Act","CH 588l","123","30","0","0","158","Met","n/a","$   533,650","123","30","0","0",,,"Active","47 Episcopal Road","1","47 Episcopal Road
Berlin, CT 06037
(41.64238, -72.736073)"
"2015","Design Automation Associates, Inc.","68 Bridge Street","Suffield","Hartford","CT","06078","Professional Services","541330/541511","No","2015-05-14T00:00:00.000","100000","258700","358700","758700","400000","Small Business Express Program","CGS Sec. 32-7g","18","5","0","0","24","Met","n/a","n/a","18","20","0","0",,,"Active","68 Bridge Street","1","68 Bridge Street
Suffield, CT 06078
(41.98099, -72.64943)"
"2013","The Record Journal Publishing Company","11 Crown Street","Meriden","New Haven","CT","06450","Manufacturing","511110","No","2012-09-17T00:00:00.000","75000","275000","350000","700000","350000","Manufacturing Assistance Act Revolving Loan Fund","CH 588l","0","35",,,"40","Met","n/a","$   175,000","0","0","0","0",,,"Active","11 Crown Street","1","11 Crown Street
Meriden, CT 06450
(41.536747, -72.801526)"
"2014","Total Household, Inc.","64A Walnut Hill Road","Bethel","Fairfield","CT","06801","Information Technology","519130","No","2013-12-02T00:00:00.000","100000","300000","400000","543448","143448","Small Business Express Program","CGS Sec. 32-7g","1","5","0","0","4","Not Met","1% + 33,333.67","n/a","0","10","0","0",,,"Active","64A Walnut Hill Road","1","64A Walnut Hill Road
Bethel, CT 06801
(41.396899, -73.396732)"
"2020","Nod Hill Brewery, Inc.","137 Ethan Allen Highway","Ridgefield","Fairfield","CT","06877","Food Product Machinery Mftg","333241","No","2020-06-04T00:00:00.000","0","211370","211370","211370","0","Small Business Express Program","CGS Sec. 32-7g","5","3","0","0","Pending","Pending","n/a","n/a","5","7","9","11","6","11",,"137 Ethan Allen Highway","1","137 Ethan Allen Highway
Ridgefield, CT 06877
(41.273922, -73.444142)"
"2014","REL Distributor, LLC","7 Grandview Terrace","East Windsor","Hartford","CT","06088","Food","424410","No","2014-05-19T00:00:00.000","0","61500","61500","63000","1500","Small Business Express Program","CGS Sec. 32-7g","1","1","0","0","0","Not Met","OOB","n/a","1","0","0","0",,,"Active","7 Grandview Terrace","1","7 Grandview Terrace
East Windsor, CT 06088
(41.934516, -72.615831)"
"2013","Pony Entertainment & Apparel, LLC","9-11 Colony Street","Meriden","New Haven","CT","06451","Sound Recording Studio","512240","No","2013-05-23T00:00:00.000","50000","50000","100000","279552","179552","Small Business Express Program","CGS Sec. 32-7g","0","6","0","0","0","Not Met","n/a","n/a","0","6","0","0",,,"Active","9-11 Colony Street","1","9-11 Colony Street
Meriden, CT 06451
(41.538527, -72.802484)"
"2019","Don Stevens Tire Co Inc.","60 Curtis Street","Southington","Hartford","CT","06489","Tire Recycling","423930","No","2018-11-30T00:00:00.000","0","300000","300000","300000","0","Small Business Express Program","CGS Sec. 32-7g","9","4","8","0","Pending","Pending","n/a","n/a","9","4","8","0",,,"Compliance Complete","60 Curtis Street","1","60 Curtis Street
Southington, CT 06489
(41.613119, -72.876688)"
"2013","Scata's Auto & Truck Repair, Inc.","535 Spring Street","Windsor Locks","Hartford","CT","06096","General Automotive Repair","811111","No","2012-10-10T00:00:00.000","41500","0","41500","83000","41500","Small Business Express Program","CGS Sec. 32-7g","0","2","0","0","8","Not Met","$2,000","n/a","0","2","0","0",,,"Compliance Complete","535 Spring Street","1","535 Spring Street
Windsor Locks, CT 06096
(41.932145, -72.665459)"
