"re_continuing_ed_provider","web","email","coursenumber","coursename","course_hours","delivery_method","effective_date","expiration_date","course_type","phone","mandatory_year","course_offerings","additional_course_offerings"
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","CT REAL ESTATE AGENCY LAW REVIEW & FAIR HOUSING 1","3.00","Classroom","2022-03-23","2023-03-23","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","CT REAL ESTATE LAW FOR BROKERS AND SALESPERSONS","3.00","Classroom","2020-12-07","2024-12-07","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","DISCOVERING COMMERCIAL REAL ESTATE","3.00","Classroom","2022-02-17","2024-08-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","EXPANDING HOUSING OPPORTUNITIES","3.00","Classroom","2019-03-04","2023-03-04","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","FAIR HOUSING","3.00","Classroom","2021-08-02","2024-09-09","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","FHA GUIDELINE, FEATURES AND SPECIALLY LOANS","3.00","Classroom","2022-04-28","2024-04-28","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","FHA GUIDELINE, FEATURES AND SPECIALLY LOANS","3.00","OnLine","2022-05-09","2023-05-09","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","FORECLOSURES, SHORT SALES, REO'S AND AUCTIONS V 2.0","6.00","Classroom","2021-08-02","2024-11-06","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","GETTING INTO GEAR FOR YOUR CLIENT","3.00","Classroom","2022-02-17","2025-02-17","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","HOW THINGS (MIGHT) WORK","3.00","Classroom","2021-09-04","2024-09-04","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","IDENTITY THEFT SECURITY & AWARENESS","3.00","Classroom","2021-12-10","2024-10-06","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","INTRODUCTION TO COMMERCIAL REAL ESTATE SALES","3.00","Classroom","2022-03-23","2025-07-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","INTRODUCTION TO DIVERSITY AND INCLUSION WORKSHOP","3.00","Classroom","2020-05-18","2024-05-18","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","IT'S RENTED-NOW WHAT?","3.00","Classroom","2022-02-17","2025-02-17","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","LEGAL COMPLIANCE","6.00","Classroom","2019-06-07","2023-06-07","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","MORTGAGE & REAL ESTATE FRAUD","3.00","Classroom","2021-12-10","2024-10-06","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","MOST VALUABLE PLACES IN THE USA","3.00","Classroom","2021-09-04","2024-09-04","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","OVERCOMING OBSTACLES SELLING OIL-HEATED LISTINGS","3.00","Classroom","2021-03-22","2023-10-16","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","PREPARE TO ACT REALTOR SAFETY PROGRAM","3.00","OnLine","2019-09-09","2023-09-09","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","PROPERTY MANAGEMENT & MANAGING RISK","6.00","OnLine","2022-05-25","2025-06-18","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","REAL ESTATE ISSUES IMPACTED BY RECENT FEDERAL TAX LAW CHANGES","3.00","Classroom","2021-06-07","2025-06-07","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","REAL ESTATE SAFETY MATTERS: SAFE BUSINESS=SMART BUSINESS","3.00","Classroom","2021-04-26","2025-04-26","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","REALTY SAFETY & SECURITY: AGENT & CLIENT PERSONAL SECURITY","3.00","Classroom","2021-12-10","2024-10-06","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","RENOVATION LENDING FOR REALTORS","3.00","Classroom","2022-04-28","2024-04-28","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","RENOVATION LENDING FOR REALTORS","3.00","OnLine","2022-05-09","2023-05-09","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","RENTALS - THE RULES OF THE ROAD","3.00","Classroom","2022-02-17","2025-02-17","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","RIGHT START-DAY 2: CONVERTING BUYERS AND BUILDING YOUR BUYER-SIDE BUSINESS","3.00","Classroom","2019-09-04","2023-09-04","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","RIGHT START-DAY 3: NEUTRALIZING SELLER CONCERNS AND BUILDING YOUR LISTING-SIDE","3.00","Classroom","2019-09-04","2023-09-04","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","RIGHT START-DAY1: BUILDING YOUR BUSINESS AND DEMONSTRATING YOUR VALUE","3.00","Classroom","2019-09-04","2023-09-04","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","SITUATIONAL AWARENESS & PERSONAL SAFTY IN REAL ESTATE","3.00","Classroom","2021-07-02","2025-07-02","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","SMART AGENTS, SMART CLIENTS","3.00","Classroom","2022-03-23","2022-11-14","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","SPOTLIGHT ON PROFESSIONALISM IN THE REAL ESTATE PROFESSION","3.00","Classroom","2021-12-10","2024-09-04","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","THE NEW WORLD OF SHORT SALES","3.00","Classroom","2019-12-24","2023-12-24","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","THIS OLD CONNECTICUT HOUSE","3.00","Classroom","2021-12-15","2025-10-16","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","THIS OLD CONNECTICUT HOUSE","3.00","OnLine","2021-12-15","2025-10-16","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","TOP 3 ENVIRONMENTAL CONCERNS AFFECTING REAL ESTATE TRANSACTIONS","3.00","Classroom","2021-09-02","2024-09-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","TOP 3 ENVIRONMENTAL CONCERNS AFFECTING REAL ESTATE TRANSACTIONS","3.00","OnLine","2021-09-02","2024-09-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","UNDERSTANDING AND PREVENTING RACIAL BIAS IN REAL ESTATE","3.00","Classroom","2020-12-07","2024-12-07","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","UNDERSTANDING AND PREVENTING RACIAL BIAS IN REAL ESTATE","3.00","Classroom","2021-03-24","2025-03-24","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","UNDERSTANDING CREDIT AND IMPROVING CREDIT SCORES: WHAT YOU NEED TO KNOW","3.00","Classroom","2022-05-04","2023-05-04","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","WATER, WATER EVERYWHERE","3.00","Classroom","2021-09-27","2024-11-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","WATER, WATER IN MY BACKYARD","3.00","Classroom","2021-09-04","2024-09-04","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","WHAT BUYERS AND SELLERS WANT","3.00","Classroom","2019-11-26","2023-11-26","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","WHY DEALS FALL APART","3.00","Classroom","2022-02-17","2024-08-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","WHY DEALS FALL APART","3.00","Classroom","2022-03-10","2024-08-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","WHY DEALS FALL APART","3.00","OnLine","2022-02-17","2024-08-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CE","WHY DEALS FALL APART","3.00","OnLine","2022-03-10","2024-08-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","1031 REAL ESTATE EXCHANGE","3.00","OnLine","2019-12-09","2022-10-17","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","AVOIDING DECEPTIVE PRACTICES ON DEMAND COURSE","3.00","OnLine","2021-11-18","2024-11-08","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","CT REAL ESTATE AGENCY LAW REVIEW & FAIR HOUSING 2","3.00","OnLine","2019-12-09","2022-10-17","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","ENVIRONMENTAL ISSUES IN YOUR REAL ESTATE PRACTICE","3.00","Classroom","2022-03-23","2024-07-01","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","ENVIRONMENTAL ISSUES IN YOUR REAL ESTATE PRACTICE","6.00","OnLine","2021-03-10","2024-08-03","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","ETHICS IN EVERYDAY REAL ESTATE","3.00","OnLine","2020-06-09","2023-08-28","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","FORECLOSURES, SHORT SALES,  REOS AND AUCTIONS V3.0","6.00","OnLine","2021-08-04","2024-11-06","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","IDENTITY THEFT: PROTECTING YOUR CLIENTS AND YOUR BUSINESS","3.00","OnLine","2021-12-10","2024-11-25","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","INTRODUCTION TO COMMERCIAL REAL ESTATE SALES","6.00","OnLine","2022-03-10","2022-10-24","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","INVESTMENT PROPERTY PRACTICE & MANAGEMENT","6.00","OnLine","2021-05-10","2024-08-06","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","LIARS, CHEATERS AND THIEVES: AVERTING CLIENT CATASTROPHE","3.00","OnLine","2022-03-10","2025-06-08","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","PROPERTY MANAGEMENT AND MANAGING RISK","6.00","OnLine","2022-05-25","2025-06-18","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","REAL ESTATE AND TAXES: WHAT EVERY AGENT SHOULD KNOW V7.0","6.00","OnLine","2021-08-13","2024-11-07","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","REAL ESTATE FINANCE TODAY","3.00","OnLine","2022-03-10","2022-10-10","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","REAL ESTATE FINANCE TODAY","6.00","OnLine","2022-03-10","2022-10-12","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","RED FLAGS PROPERTY INSPECTION GUIDE","6.00","OnLine","2022-06-13","2025-06-13","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","RISK MANAGEMENT","3.00","OnLine","2017-11-22","2024-03-24","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","SCAMS, SCOUNDRELS AND REAL ESTATE STINGS","3.00","OnLine","2021-10-30","2024-12-22","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","THE TINY HOUSE: IS IT A PHASE OR CRAZE? OnDEMAND COURSE","4.00","OnLine","2022-03-10","2022-10-10","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
"GREATER HARTFORD ASSOCIATION OF REALTORS","WWW.GHARONLINE.COM (http://WWW.GHARONLINE.COM)","Sdavis@gharonline.com","RE CEO","THE TRUTH ABOUT MOLD","6.00","Classroom","2022-05-23","2025-08-14","Continuing Education Real Estate Salesperson and Broker","860-561-1800",,,
