"manifest","dtshipp","batch_numbers","genepa","genname","gensitestreetaddress","gensitetown","gensitezipcode","wasteoccr","usdot","contno","contty","qty","wtvol","epa_waste_codes","copies","tsdfepa","tsdfname","tsdfstreetaddress","tsdftown","tsdfzipcode","tsdfcountry","tran1epa","tran1name","tran1streetaddress","tran1town","tran1state","tran1zipcode","tran1country","tran2epa","tran2name","tran2streetaddress","tran2town","tran2state","tran2zipcode","tran2country","genmailaddress","genmailtown","genmailstate","genmailzipcode","discrep","recdate","tr2date","altfacepa","altfacname","altfacstreetaddress","altfactown","altfacstate","altfaczip","altfacdate","tsdfstate","uniquekey"
"CTA0001406","1984-11-14T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","PINK ROW","UNCASVILLE","06382","1","WASTE SOLVENT N.O.S. FLAMMABLE","003","DM","165","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","Y","1984-11-14T00:00:00.000",,,,,,,,,"CT","CTA00014061"
"CTA0001407","1985-01-25T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","385 NORWICH NEW LONDON TPK","UNCASVILLE","06382","1","WASTE SOLVENT NOS","002","DM","110","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","N","1985-01-25T00:00:00.000",,,,,,,,,"CT","CTA00014071"
"CTA0001411","1985-08-16T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","385 NORWICH NEW LONDON TPK","UNCASVILLE","06382","1","HAZARDOUS WASTE LIQUID NOS","001","TT","3000","G","F008","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","N","1985-08-16T00:00:00.000",,,,,,,,,"CT","CTA00014111"
"CTA0001412","1985-10-31T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","385 NORWICH NEW LONDON TPK","UNCASVILLE","06382","1","WASTE FLAMMABLE LIQUID NOS","004","DM","220","G","F002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","N","1985-10-31T00:00:00.000",,,,,,,,,"CT","CTA00014121"
"CTA0001412","1985-10-31T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","385 NORWICH NEW LONDON TPK","UNCASVILLE","06382","2","WASTE FLAMMABLE LIQUID, NOS","004","DM","220","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","N","1985-10-31T00:00:00.000",,,,,,,,,"CT","CTA00014122"
"CTA0001423","1985-12-12T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","385 NORWICH NEW LONDON TPK","UNCASVILLE","06382","1","WASTE ACID LIQUID NOS","004","DM","60","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","N",,,,,,,,,,"CT","CTA00014231"
"CTA0001423","1985-12-12T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","385 NORWICH NEW LONDON TPK","UNCASVILLE","06382","2","WASTE ACID LIQUID NOS","008","DM","440","G","D002","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","N",,,,,,,,,,"CT","CTA00014232"
"CTA0001424","1985-09-11T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","385 NORWICH NEW LONDON TPK","UNCASVILLE","06382","1","WASTE FLAMMABLE LIQUID, NOS","004","DM","220","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","1","1985-09-11T00:00:00.000",,,,,,,,,"CT","CTA00014241"
"CTA0001426","1985-07-18T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","385 NORWICH NEW LONDON TPK","UNCASVILLE","06382","1","WASTE FLAMMABLE LIQUID NOS","002","DM","110","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","N","1985-07-18T00:00:00.000",,,,,,,,,"CT","CTA00014261"
"CTA0001427","1985-06-13T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","385 NORWICH NEW LONDON TPK","UNCASVILLE","06382","1","WASTE FLAMMABLE LIQUID, NOS","003","DM","165","G","D001","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES, INC.",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","Y","1985-06-13T00:00:00.000",,,,,,,,,"CT","CTA00014271"
"CTA0001428","1984-10-25T00:00:00.000","999999","CTD043038744","FARIA THOMAS G CORP","PINK ROW","UNCASVILLE","06382","1","HAZARDOUS WASTE SOLID N.O.S.","1","TT","3000","G","F008","1","CTD072138969","ENVIRONMENTAL WASTE RESOURCES INC","130 FREIGHT ST","WATERBURY","06702","USA","CTD072138969","ENVIRONMENTAL WASTE RESCOURCES INC",,,"CT",,"USA",,,,,"CT",,"USA","PINK ROW","UNCASVILLE","CT","06382","N","1984-10-25T00:00:00.000",,,,,,,,,"CT","CTA00014281"
"CTA0001432","1984-09-24T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","WASTE FLAMMABLE LIQUID N.O.S.","10","DM","550","G","D001","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-09-24T00:00:00.000",,,,,,,,,"CT","CTA00014321"
"CTA0001432","1984-09-24T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","2","NON-HAZARDOUS WASTE LIQUID N.O.S.","7","DM","385","G","CR03","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-09-24T00:00:00.000",,,,,,,,,"CT","CTA00014322"
"CTA0001432","1984-09-24T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","3","NON-HAZARDOUS WASTE LIQUID N.O.S.","9","DM","495","G","CR07","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-09-24T00:00:00.000",,,,,,,,,"CT","CTA00014323"
"CTA0001432","1984-09-24T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","4","NON-HAZARDOUS WASTE LIQUID N.O.S.","14","DM","770","G","CR07","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-09-24T00:00:00.000",,,,,,,,,"CT","CTA00014324"
"CTA0001433","1984-10-02T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","TETRACHLOROETHYLENE","009","DM","495","G","F001","1","CTD010168870","GOLD SHIELD SOLVENTS DIV DETREX CHEMICAL","260 CHAPEL RD","SOUTH WINDSOR","06074","USA","CTD010168870","GOLD SHIELD SOLVENTS DIV DETREX CHEMICAL",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-05T00:00:00.000",,,,,,,,,"CT","CTA00014331"
"CTA0001433","1984-10-02T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","2","1,1,1, TRICHLOROETHANE","008","DM","440","G","F001","1","CTD010168870","GOLD SHIELD SOLVENTS DIV DETREX CHEMICAL","260 CHAPEL RD","SOUTH WINDSOR","06074","USA","CTD010168870","GOLD SHIELD SOLVENTS DIV DETREX CHEMICAL",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-05T00:00:00.000",,,,,,,,,"CT","CTA00014332"
"CTA0001436","1984-12-04T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","WASTE CYANIDE SOLUTION N.O.S.","10","DM","550","G","D003","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-12-04T00:00:00.000",,,,,,,,,"CT","CTA00014361"
"CTA0001437","1984-10-03T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","WASTE ACID LIQUID N.O.S.","32","DM","1760","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010",,"1984-10-03T00:00:00.000",,,,,,,,,"CT","CTA00014371"
"CTA0001437","1984-10-03T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","2","HAZARDOUS WASTE LIQUID NOS RQ","3","DM","165","G","D006","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010",,"1984-10-03T00:00:00.000",,,,,,,,,"CT","CTA00014372"
"CTA0001437","1984-10-03T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","3","HAZARDOUS WASTE LIQUID N.O.S.","3","DM","165","G","D007","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010",,"1984-10-03T00:00:00.000",,,,,,,,,"CT","CTA00014373"
"CTA0001438","1984-10-11T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","WASTE CORROSIVE LIQUID NOS","002","DM","110","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-11T00:00:00.000",,,,,,,,,"CT","CTA00014381"
"CTA0001438","1984-10-11T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","2","WASTE CORROSIVE LIQUID NOS","009","DM","495","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-11T00:00:00.000",,,,,,,,,"CT","CTA00014382"
"CTA0001438","1984-10-11T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","3","WASTE CORROSIVE LIQUID NOS","003","DM","165","G","D008","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-11T00:00:00.000",,,,,,,,,"CT","CTA00014383"
"CTA0001438","1984-10-11T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","4","WASTE CORROSIVE LIQUID NOS","006","DM","330","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-11T00:00:00.000",,,,,,,,,"CT","CTA00014384"
"CTA0001439","1984-10-11T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","FLAMMABLE WASTE LIQUID NOS","001","DM","55","G","D001","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-11T00:00:00.000",,,,,,,,,"CT","CTA00014391"
"CTA0001439","1984-10-11T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","2","FLAMMABLE WASTE LIQUID NOS","001","DM","55","G","D001","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-11T00:00:00.000",,,,,,,,,"CT","CTA00014392"
"CTA0001439","1984-10-11T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","3","FLAMMABLE WASTE LIQUID NOS","002","DM","110","G","D001","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-11T00:00:00.000",,,,,,,,,"CT","CTA00014393"
"CTA0001440","1984-10-16T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","HAZARDOUS WASTE LIQUID, NOS, MATERIAL","002","DM","110","G","F001","1","CTD000604488","CECOS TREATMENT CORP","51 BROCERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","P","1984-10-16T00:00:00.000",,,,,,,,,"CT","CTA00014401"
"CTA0001440","1984-10-16T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","2","HAZARDOUS WASTE LIQUID, NOS, MATERIAL","002","DM","110","G","D007","1","CTD000604488","CECOS TREATMENT CORP","51 BROCERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","P","1984-10-16T00:00:00.000",,,,,,,,,"CT","CTA00014402"
"CTA0001440","1984-10-16T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","3","WASTE ALKALINE LIQUID, NOS, MATERIAL","006","DM","330","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BROCERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","P","1984-10-16T00:00:00.000",,,,,,,,,"CT","CTA00014403"
"CTA0001440","1984-10-16T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","4","WASTE CORROSIVE LIQUID, NOS, MATERIAL","003","DM","165","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BROCERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","P","1984-10-16T00:00:00.000",,,,,,,,,"CT","CTA00014404"
"CTA0001441","1984-10-16T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","WASTE ALKALINE LIQUID MATERIAL NOS","013","DM","715","G","D007","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-10-16T00:00:00.000",,,,,,,,,"CT","CTA00014411"
"CTA0001443","1984-11-14T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","ALKALINE LIQUID NOS W COPPER CHLORIDE","006","DM","275","G","D002","1","CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708","USA","CTD001164599","MACDERMID INC",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-11-14T00:00:00.000",,,,,,,,,"CT","CTA00014431"
"CTA0001445","1984-12-28T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","HAZARDOUS WASTE SOLID NOS","006","CF","5800","P","F006","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORP",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1984-12-28T00:00:00.000",,,,,,,,,"CT","CTA00014451"
"CTA0001446","1985-03-15T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","ALKALINE LIQUID, NOS","004","DR","220","G","D002","1","CTD001164599","MACDERMID INC","526 HUNTINGTON AVE","WATERBURY","06708","USA","CTD001164599","MACDERMID INCORPORATED",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-15T00:00:00.000",,,,,,,,,"CT","CTA00014461"
"CTA0001447","1985-02-21T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","HAZARDOUS WASTE LIQUID NOS","001","TT","700","G","D007","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","Y","1985-02-21T00:00:00.000",,,,,,,,,"CT","CTA00014471"
"CTA0001448","1985-02-26T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","NON-HAZARDOUS WASTE LIQUID NOS","009","DM","495","G","CR07","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-02-26T00:00:00.000",,,,,,,,,"CT","CTA00014481"
"CTA0001448","1985-02-26T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","2","NONHAZARDOUS WASTE LIQUID NOS","001","DM","55","G","CR03","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-02-26T00:00:00.000",,,,,,,,,"CT","CTA00014482"
"CTA0001448","1985-02-26T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","3","WASTE ACID LIQUID NOS","005","DM","275","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-02-26T00:00:00.000",,,,,,,,,"CT","CTA00014483"
"CTA0001448","1985-02-26T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","4","WASTE ALKALINE LIQUID NOS","004","DM","220","G","D007","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-02-26T00:00:00.000",,,,,,,,,"CT","CTA00014484"
"CTA0001449","1985-02-26T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","CORROSIVE WASTE LIQUID NOS","003","DM","165","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-02-26T00:00:00.000",,,,,,,,,"CT","CTA00014491"
"CTA0001451","1985-03-01T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","WASTE FLAMMABLE LIQUID NOS","007","DM","385","G","D001","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-01T00:00:00.000",,,,,,,,,"CT","CTA00014511"
"CTA0001454","1985-03-28T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","WASTE ACID LIQUID NOS","011","DR","605","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00014541"
"CTA0001454","1985-03-28T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","2","INDUSTRIAL WASTE LIQUID NOS","001","DR","55","G","CR07","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00014542"
"CTA0001454","1985-03-28T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","3","HAZARDOUS WASTE LIQUID NOS","001","DR","55","G","D008","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00014543"
"CTA0001454","1985-03-28T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","4","NON-HAZARDOUS WASTE LIQUID NOS","006","DR","330","G","CR07","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00014544"
"CTA0001455","1985-03-28T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","1","WASTE ALKALINE LIQUID NOS","005","DR","275","G","D007","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00014551"
"CTA0001455","1985-03-28T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","2","WASTE ACID LIQUID NOS","003","DR","165","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00014552"
"CTA0001455","1985-03-28T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","3","HAZARDOUS WASTE LIQUIDNOS","005","DR","275","G","D002","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00014553"
"CTA0001455","1985-03-28T00:00:00.000","999999","CTD001145267","SUPERIOR ELECTRIC","383 MIDDLE ST","BRISTOL","06010","4","HAZARDOUS WASTE LIQUID NOS","001","DR","55","G","D008","1","CTD000604488","CECOS TREATMENT CORP","51 BRODERICK RD","BRISTOL","06010","USA","CTD000604488","CECOS TREATMENT CORPORATION",,,"CT",,"USA",,,,,"CT",,"USA","383 MIDDLE ST","BRISTOL","CT","06010","N","1985-03-28T00:00:00.000",,,,,,,,,"CT","CTA00014554"
