"reportingrailroadcode","reportingrailroadname","report_year","incidentnumber","accidentyear","accidentmonth","otherrailroadcode","otherrailroadname","otheraccidentnumber","accidentyearother","accidentmonthother","maintenancerailroadcode","maintenancerailroadname","maintenanceaccidentnumber","maintenanceaccidentyear","maintenanceaccidentmonth","gxid","day","date","time","accident_type_code","accidenttype","hazmatcars","hazmatcarsdamaged","hazmatreleasedcars","personsevacuated","subdivision","divisioncode","division","station","milepost","statecode","stateabbr","statename","countycode","countyname","district","temperature","visibilitycode","visibility","weather_condition_code","weathercondition","track_type_code","tracktype","trackname","trackclass","trackdensity","train_direction_code","traindirection","equipment_type_code","equipmenttype","equipmentattended","trainnumber","trainspeed","recordedestimatedspeed","maximumspeed","grosstonnage","signalization_code","signalization","method_of_operation_code","methodofoperation","adjunct_1","adjunctcode1","adjunct_2","adjunctcode2","adjunct_3","adjunctcode3","remote_control_locomotive_code","remotecontrollocomotive","firstcarinitials","firstcarnumber","firstcarposition","firstcarloaded","causingcarinitials","causingcarnumber","causingcarposition","causingcarloaded","positivealcoholtests","positivedrugtests","passengerstransported","headendlocomotives","midtrainmanuallocomotives","midtrainremotelocomotives","rearendmanuallocomotives","rearendremotelocomotives","derailedheadendlocomotives","derailedmidtrainmanuallo","derailedmidtrainremotelo","derailedrearendmanualloc","derailedrearendremoteloc","loadedfreightcars","loadedpassengercars","emptyfreightcars","emptypassengercars","cabooses","derailedloadedfreightcars","derailedloadedpassengercars","derailedemptyfreightcars","derailedemptypassengercars","derailedcabooses","equipmentdamagecost","trackdamagecost","totaldamagecost","primaryaccidentcausecode","primaryaccidentcause","contributingaccidentcausecode","contributingaccidentcause","accidentcausecode","accidentcause","engineersonduty","firemenonduty","conductorsonduty","brakemenonduty","hoursengineersonduty","minutesengineersonduty","hoursconductorsonduty","minutesconductorsonduty","railroademployeeskilled","railroademployeesinjured","passengerskilled","passengersinjured","otherskilled","othersinjured","personskilledforreportin","personsinjuredforreporti","totalpersonskilled","totalpersonsinjured","totalkilledform54","totalinjuredform54","specialstudy1","specialstudy2","latitude","longitude","narrative","jointtracktype","jointtrackclass","classcode","class","jointcd","incidentkey","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_company_code","reporting_parent_railroad_company_name","reporting_railroad_holding_company","other_railroad_company_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_company_code","other_parent_railroad_company_name","other_railroad_holding_company","maintenance_railroad_company_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_company_code","maintenance_parent_railroad_company_name","maintenance_railroad_holding_company"
"PTRA","Port Terminal Railroad Association","2010","2010000028","10","06",,,,,,"PTRA","Port Terminal Railroad Association","2010000028","10","06",,"28","2010-06-28T00:00:00.000","8:15 PM","04","Side collision","0","0","0","0",,"SYSTEM","SYSTEM","HOUSTON","4.64","48","TX","TEXAS","201","HARRIS","5","94.0","3","Dusk","2","Cloudy","2","Yard","TRACK 5 S/E","1",,"2","South","1","Freight Train","Yes","JOB","0","Estimated","6","0",,,"IMN",,,,,,,,"0","Not a remotely controlled operation","NATX","081094","13","No",,,"0",,"0","0","No","2","0","0","0","0","0","0","0","0","0","43","0","82","0","0","0","0","0","0","0","9000","0","18400","H318","Kicking or dropping cars, inadequate precautions","H399","Other general switching rules (Provide detailed  description in narrative)","H318","Kicking or dropping cars, inadequate precautions","1","0","1","1","3","45","3","45","0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","JOB 241 KICKED ONE CAR THRU  CLEAR TRACK ONTO THE SIDE OF JOB 235.","Yard","1","Cl","Cl","3","PTRA2010000028201006","PTRA2010000028201006","Switching and Terminal","Class 3","SMT-8 - Shortline – West","PTRA","Port Terminal Railroad Association","Not Assigned",,,,,,,"Switching and Terminal","Class 3","SMT-8 - Shortline – West","PTRA","Port Terminal Railroad Association","Not Assigned"
"BNSF","BNSF Railway Company","2014","TC0314102","14","03",,,,,,"BNSF","BNSF Railway Company","TC0314102","14","03",,"05","2014-03-05T00:00:00.000","5:20 PM","01","Derailment","0","0","0","0","ABERDEEN",,,"PARKSTON",,"46","SD","SOUTH DAKOTA","67","HUTCHINSON","8","23.0","2","Day","1","Clear","4","Industry","7160","1",,"4","West","1","Freight Train","Yes","GBDE","10","Estimated","10","16010","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","BNSF","489159","66","Yes",,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","112","0","3","0","0","3","0","0","0","0","84721","500","85221","H703","Switch not latched or locked",,,"H703","Switch not latched or locked","1","0","1","0","4","50","4","50","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"43.300443999999999","-97.982664999999997","G-BDEKAL9-05 DERAILED 3 CARS IN INDUSTRY TRACK 7160 DUE TO INDUSTRY PERSONNEL FAILURE TO LATCH THE SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.","Industry","1","CL","CL","1","BNSFTC0314102201403","BNSFTC0314102201403",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"DME","Dakota, Minnesota & Eastern Railroad","2012","232586","12","07",,,,,,"DME","Dakota, Minnesota & Eastern Railroad","232586","12","07",,"16","2012-07-16T00:00:00.000","1:30 PM","01","Derailment","1","0","0","0","HURON",,,"CAVOUR","356.0","46","SD","SOUTH DAKOTA","5","BEADLE","8","107.0","2","Day","1","Clear","1","Main","SINGLE MAIN TRACK","1","6.92","3","East","1","Freight Train","Yes","276","11","Recorded","11","12281","2","Not Signaled",,"Direct Train Control","P","Track Warrant Control",,,,,"0","Not a remotely controlled operation","GATX","206042","69","Yes",,,"0",,,,"No","4","0","0","0","0","0","0","0","0","0","96","0","1","0","0","5","0","0","0","0","110337","9800","120137","T109","Track alignment irregular (buckled/sunkink)",,,"T109","Track alignment irregular (buckled/sunkink)","1","0","1","0","1","29","1","29","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"44.367899999999999","-98.037317000000002","2-276-16 PROCEEDING EAST WHEN ENGINEER REPORTED GOING FROM 2ND NOTCH TO 3RD FOR A SMALL HILL. TRAINWENT INTO EMERGENCY AND ENGINEER RESET PCS, BUT AIR DID NOT RECOVER. INSPECTION FOUND A TOTAL OF 5 CARS DERAILED, 4 ON THEIR SIDES.  FRA TRACK CLASS AND SPEED WAS VERIFIED BY RAILROAD.","Main","1","No","No","1","DME232586201207","DME232586201207",,"Class 1","SMT-8 - Shortline – West","CP","Canadian Pacific Railway Company","Not Assigned",,,,,,,,"Class 1","SMT-8 - Shortline – West","CP","Canadian Pacific Railway Company","Not Assigned"
"BNSF","BNSF Railway Company","2013","TC0213101","13","02",,,,,,"BNSF","BNSF Railway Company","TC0213101","13","02",,"01","2013-02-01T00:00:00.000","7:20 AM","05","Raking collision","0","0","0","0","MOBRIDGE",,,"ABERDEEN","711.0","46","SD","SOUTH DAKOTA","13","BROWN","8","-27.0","1","Dawn","1","Clear","1","Main","SINGLE MAIN TRACK","3","0.00","4","West","1","Freight Train","Yes","EBSB","21","Estimated","21","13318","1","Signaled",,"Signal Indication","D","Automatic Block Signals System",,,,,"0","Not a remotely controlled operation","BSPX","001763","102","No",,,"0",,"0","0","No","2","0","0","2","0","0","0","0","0","0","0","0","117","0","0","0","0","8","0","0","315382","100000","470102","H022","Failure to properly secure engine(s) or car(s) (non railroad employee)",,,"H022","Failure to properly secure engine(s) or car(s) (non railroad employee)","1","0","1","0","1","50","1","50","0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"45.214599999999997","-98.568516000000002","EIGHT LOADED HOPPER CARS ROLLED OUT OF INDUSTRY TRACK INTO THE E-BSBRWM0-15A OPERATING ON THE MAIN LINE WHICH CAUSED DERAILED CARS.","Main","3","CL","CL","1","BNSFTC0213101201302","BNSFTC0213101201302",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"CP","Canadian Pacific Railway Company","2013","236538","13","04",,,,,,"CP","Canadian Pacific Railway Company","236538","13","04",,"10","2013-04-10T00:00:00.000","2:20 PM","01","Derailment","0","0","0","0","PRC",,,"FORT PIERRE","510.6","46","SD","SOUTH DAKOTA","117","STANLEY","8","28.0","2","Day","6","Snow","1","Main","SINGLE MAIN TRACK","X","2.77","3","East","1","Freight Train","Yes","570","10","Estimated","10","4348","2","Not Signaled",,"Direct Train Control","P","Track Warrant Control",,,,,"0","Not a remotely controlled operation","FURX","893869","18","Yes",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","33","0","2","0","0","4","0","0","0","0","47400","16700","64100","T213","Joint bar broken (compromise)",,,"T213","Joint bar broken (compromise)","1","0","1","0","6","20","6","20","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"44.168576999999999","-100.76199200000001","TRAIN 570 PROCEEDING EAST ON MAIN LINE WHEN TRAIN WENT INTO EMERGENCY.  INSPECTION REVEALED 4 LOADSOF CLAY DERAILED (POSITION 18-21) AND APPROXIMATELY 150 FEET OF TRACK DAMAGE.  NO HAZARDOUS MATERIALINVOLVED.  NO ASSOCIATED INJURIES.","Main","X","CL","CL","1","CP236538201304","CP236538201304",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CP","Canadian Pacific Railway Company","Not Assigned",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CP","Canadian Pacific Railway Company","Not Assigned"
"BNSF","BNSF Railway Company","2011","TC0611112","11","06",,,,,,"BNSF","BNSF Railway Company","TC0611112","11","06",,"17","2011-06-17T00:00:00.000","10:15 AM","01","Derailment","0","0","0","0","ABERDEEN",,,"ABERDEEN",,"46","SD","SOUTH DAKOTA","13","BROWN","8","60.0","2","Day","1","Clear","2","Yard","2215","1",,"3","East","1","Freight Train","Yes","GCCE","10","Estimated","10","4913","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","TILX","637951","8","Yes","TILX","637951","8","Yes","0","0","No","1","1","0","0","1","0","0","0","0","0","35","0","0","0","0","6","0","0","0","0","38200","75000","113200","E64C","Worn flange",,,"E64C","Worn flange","1","0","1","0","1","45","1","45","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"45.465667000000003","-98.492026999999993","G-CCEAP5-15A DEPARTING YARD DERAILED 6 CARS. CAUSE DETERMINED TO BE WORN FLANGE ON TILX 637951.","Yard","1","CL","CL","1","BNSFTC0611112201106","BNSFTC0611112201106",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2010","TC0910111","10","09",,,,,,"BNSF","BNSF Railway Company","TC0910111","10","09",,"11","2010-09-11T00:00:00.000","6:15 AM","01","Derailment","0","0","0","0",,"TWIN C","TWIN CITIES","SIOUX FALLS",,"46","SD","SOUTH DAKOTA","99","MINNEHAHA","8","52.0","1","Dawn","1","Clear","2","Yard","3108","1",,"4","West","1","Freight Train","Yes","UPUE","7","Recorded","7","3562",,,"N",,,,,,,,"0","Not a remotely controlled operation","MBKX","082331","20","Yes","BMKX","082331","20","Yes","0","0","No","2","0","0","0","0","0","0","0","0","0","26","0","0","0","0","11","0","0","0","0","10650","50000","60650","E40C","Side bearing clearance insufficient",,,"E40C","Side bearing clearance insufficient","1","0","1","1","7",,"7",,"0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","U-PUESFA0-22 STOPPED IN YARD AND MADE CUT ON CARS. CREW PULLED FORWARD 5 CAR LENGTHS TO CLEAR SWITCH, LINED SWITCH AND SHOVED BACK APPROXIMATELY 8 CARS LENGTHS WHEN DERAILMENT OCCURRED. 11/4/2010 TR &D RECOMMENDED CAUSE CODE IS E40C, SIDE BEARING CLEARANCE INSUFFICIENT.","Yard","1","CL","CL","1","BNSFTC0910111201009","BNSFTC0910111201009",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2010","TC0110124","10","01",,,,,,"BNSF","BNSF Railway Company","TC0110124","10","01",,"22","2010-01-22T00:00:00.000","7:00 PM","12","Other impacts","0","0","0","0",,"TWIN C","TWIN CITIES","ABERDEEN",,"46","SD","SOUTH DAKOTA","13","BROWN","8","34.0","4","Dark","3","Rain","2","Yard","2240","1",,"2","South","4","Work train","Yes","WABE","2","Estimated","2","55",,,"NL",,,,,,,,"0","Not a remotely controlled operation","BN","972508","3","No",,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","500","0","17397","M405","Interaction of lateral/vertical forces (includes harmonic rock off)",,,"M405","Interaction of lateral/vertical forces (includes harmonic rock off)","1","0","1","1","11",,"11",,"0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","W-ABEABE1-22 PULLING THRU TRACK 2205 HAD WING ON JORDAN SPREADER STRUCK CAR ON ADJACENT TRACK.  INVESTIGATION SHOWED WHEN SPREADER HIT LOW SPOT AND ROLLED, ROCKING MOTION CAUSED CONTACT THAT WOULD NOTHAVE HAPPENED ABSENT LOW SPOT IN TRACK.  NO HAZARDOUS MTLS RELEASED.","Yard","1","CL","CL","1","BNSFTC0110124201001","BNSFTC0110124201001",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"BNSF","BNSF Railway Company","2010","TC0110124","10","01",,,,,,"BNSF","BNSF Railway Company","TC0110124","10","01",,"22","2010-01-22T00:00:00.000","7:00 PM","12","Other impacts","0","0","0","0",,"TWIN C","TWIN CITIES","ABERDEEN",,"46","SD","SOUTH DAKOTA","13","BROWN","8","34.0","4","Dark","3","Rain","2","Yard","2240","1",,,,"5","Single Car","No",,"0","Recorded","2","0",,,"NL",,,,,,,,"0","Not a remotely controlled operation","BNSF","481553","1","Yes",,,"0",,,,"No","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","16897","0","17397","M405","Interaction of lateral/vertical forces (includes harmonic rock off)",,,"M405","Interaction of lateral/vertical forces (includes harmonic rock off)","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,,"0.0","0.0","W-ABEABE1-22 PULLING THRU TRACK 2205 HAD WING ON JORDAN SPREADER STRUCK CAR ON ADJACENT TRACK.  INVESTIGATION SHOWED WHEN SPREADER HIT LOW SPOT AND ROLLED, ROCKING MOTION CAUSED CONTACT THAT WOULD NOTHAVE HAPPENED ABSENT LOW SPOT IN TRACK.  NO HAZARDOUS MTLS RELEASED.","Yard","1","CL","CL","3","BNSFTC0110124201001","BNSFTC0110124201001",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"DAIR","D & I Railroad Company","2014","032014","14","12",,,,,,"DAIR","D & I Railroad Company","032014","14","12",,"04","2014-12-04T00:00:00.000","4:43 PM","01","Derailment","0","0","0","0","HAWARDEN",,,"CANTON","49.4","46","SD","SOUTH DAKOTA","83","LINCOLN","8","30.0","2","Day","1","Clear","2","Yard","MAINLINE","2","2","2","South","1","Freight Train","Yes","RDRC","10","Recorded","10","9180","2","Not Signaled",,"Other Than Main Track","K","Restricted Speed or Equivalent",,,,,"0","Not a remotely controlled operation","LGEX","002344","44","Yes","LGEX","002344","44","Yes","0","0","No","3","0","0","0","0","0","0","0","0","0","68","0","0","0","0","12","0","0","0","0","7800","69824","77624","E4BC","Truck bolster stiff (failure to slew)",,,"E4BC","Truck bolster stiff (failure to slew)","1",,"1",,"4","43","4","43","0","0","0","0","0","0","0","0","0","0","0","0","CWR",,"43.299883000000001","-96.580421000000001","STIFF TRUCK CAUSED OUTSIDE RAIL TO ROLLOVER, INITIATING DERAILMENT OF 12 LOADED CARS.","Yard","2","Cl","Cl","1","DAIR032014201412","DAIR032014201412","Shortline","Class 3","SMT-8 - Shortline – West","DAIR","D & I Railroad Company","Not Assigned",,,,,,,"Shortline","Class 3","SMT-8 - Shortline – West","DAIR","D & I Railroad Company","Not Assigned"
"BNSF","BNSF Railway Company","2011","TC1011112","11","10",,,,,,"BNSF","BNSF Railway Company","TC1011112","11","10",,"12","2011-10-12T00:00:00.000","7:30 PM","01","Derailment","0","0","0","0","MOBRIDGE",,,"ABERDEEN",,"46","SD","SOUTH DAKOTA","13","BROWN","8","62.0","4","Dark","1","Clear","2","Yard","2210","1",,"4","West","7","Yard/switching","Yes","RTWI","8","Recorded","8","0","2","Not Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","LGEX","002103","15","Yes",,,"0",,,,"No","2","0","0","0","0","0","0","0","0","0","20","0","0","0","0","6","0","0","0","0","35000","5000","40000","T110","Wide gage (due to defective or missing crossties)",,,"T110","Wide gage (due to defective or missing crossties)","1","0","2","1","1","30","1","30","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"45.465667000000003","-98.492026999999993","RCO R-TWI8902-12 PULLING THRU 2210 TRACK DERAILED 6 CARS AT POINT OF WIDE GAUGE.","Yard","1","CL","CL","1","BNSFTC1011112201110","BNSFTC1011112201110",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company"
"RCPE","Rapid City, Pierre & Eastern Railroad, Inc.","2017","RCP225117R","17","02","BNSF","BNSF Railway Company","TC0217114","17","02","RCPE","Rapid City, Pierre & Eastern Railroad, Inc.","RCP225117R","17","02",,"21","2017-02-21T00:00:00.000","11:30 PM","01","Derailment","0","0","0","0","ABEDEEN",,,"REDFIELD","737.2","46","SD","SOUTH DAKOTA","115","SPINK","8","45.0","4","Dark","2","Cloudy","4","Industry","PASS TRACK","1",,"2","South","1","Freight Train","Yes","MHUR","5","Recorded","5","0","1","Signaled",,"Other Than Main Track",,,,,,,"0","Not a remotely controlled operation","ATW","366355","38","Yes",,,"0",,,,"No","3","0","0","0","0","0","0","0","0","0","94","0","4","0","0","5","0","0","0","0","53104","4000","61104","T111","Wide gage (due to defective or missing spikes or other rail fasteners)",,,"T111","Wide gage (due to defective or missing spikes or other rail fasteners)","1","0","1","0","2","30","2","30","0","0","0","0","0","0","0","0","0","0","0","0","OTH","000-000-000","44.872810999999999","-98.512333999999996","TRAIN WAS PULLING FROM THE RCPE MAIN ON THE MANSFIELD SUB TO BNSF PASS TRACK AT 5 MPH WHEN THE TRAILING TRUCK ON THE 38TH CAR DERAILED DUE TO WIDE GUAGE IN THE BNSF MAINTAINED SWITCH. THE NEXT 4 CARSDERAILED BEFORE THE TRAIN WENT INTO EMERGENCY.  ALL CARS REMAINED UPRIGHT. UPDATED 7/12/2017 PER FRAREQUEST TO MATCH REPORTING FROM BNSF.","Yard","1","Cl","Cl","2","RCPERCP225117R201702","RCPERCP225117R201702",,"Class 2","SMT-2 - Shortline – East","RCPE","Rapid City, Pierre & Eastern Railroad, Inc.","Genesee & Wyoming",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,"Class 2","SMT-2 - Shortline – East","RCPE","Rapid City, Pierre & Eastern Railroad, Inc.","Genesee & Wyoming"
"DME","Dakota, Minnesota & Eastern Railroad","2011","229206","11","11","VECZ","VALERO ENERGY CORP.(ZVALE)","INDUSTRY","11","11","VECZ","VALERO ENERGY CORP.(ZVALE)","INDUSTRY","11","11",,"19","2011-11-19T00:00:00.000","3:37 PM","02","Head on collision","0","0","0","0","HURON SUBDIVISION",,,"AURORA","285.9","46","SD","SOUTH DAKOTA","11","BROOKINGS","8","23.0","2","Day","1","Clear","4","Industry","H2009","1",,"4","West","8","Light loco(s)","Yes","636","0","Recorded","7","0","2","Not Signaled",,"Other Than Main Track","Z","Other-Narrative Required",,,,,"0","Not a remotely controlled operation","CITX","003074","1",,,,"0",,"0","0","No","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8650","0","12050","H607","Failure to comply with restricted speed or its equivalent not in connection with a block or interloc",,,"H607","Failure to comply with restricted speed or its equivalent not in connection with a block or interloc","1","0","2","0","3","22","3","22","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"44.294199999999996","-96.702489999999997","TRAIN 636 WAS PROCEEDING NORTH ON 5 TRACK IN THE VALERO FACILITY AFTER RECEIVING PERMISSION FROM VALERO EMPLOYEE.  CONDUCTOR RIDING THE LEADING END OF LITE POWER MOVE ON 5 TRACK SPOTTED VALERO SWITCHENGINE WITH 14 GRAIN LOADS COMING AT THEM ON 5 TRACK.  CONDUCTOR ADVISED ENGINEER TO STOP & EMERGENCY APPLICATION WAS MADE TO STOP MOVEMENT. CONDUCTOR DISMOUNTED STOPPED LOCOMOTIVES TO GET AWAY FROM THE IMPENDING COLLISION.  WHILE 636S CONSIST WAS COMING TO A STOP, CONDUCTOR ATTEMPTED TO WAVE DOWN VALERO EMPLOYEE WHO WAS RUNNING THE ENGINE, BUT HE DID NOT SEE THE CONDUCTOR TRYING TO WARN HIM.  VALERO EMPLOYEE NOTICED THE STOPPED ENGINES ABOUT TWO SECONDS PRIOR TO IMPACT AND PUT HIS TRAIN INTO EMERGENCY.  VALERO CONSIST STRUCK THE CP CONSIST, BYPASSING DRAWBARS AND SHOVING THE CP CONSIST. THE COMBINED ENGINES AND CARS CAME TO A STOP.  VALERO EQUIPMENT REPAIRS $3,400.00 - FIELD #12 HURON SUBDIVISION - FIELD #30 TYPE OF TERRITORY 2.NON-SIGNALED, 5.OTHER THAN MAIN TRACK, Z. OTHER VALERO INDUSTRY TRACK","Industry","1","No","No","3","VECZINDUSTRY201111","DME229206201111",,"Class 1","SMT-8 - Shortline – West","CP","Canadian Pacific Railway Company","Not Assigned","Shippers","Class 3",,"VECZ","VALERO ENERGY CORP.(ZVALE)","Not Assigned","Shippers","Class 3",,"VECZ","VALERO ENERGY CORP.(ZVALE)","Not Assigned"
"DME","Dakota, Minnesota & Eastern Railroad","2011","229206","11","11","VECZ","VALERO ENERGY CORP.(ZVALE)","INDUSTRY","11","11","VECZ","VALERO ENERGY CORP.(ZVALE)","INDUSTRY","11","11",,"19","2011-11-19T00:00:00.000","3:37 PM","02","Head on collision","0","0","0","0","HURON SUBDIVISION",,,"AURORA","285.9","46","SD","SOUTH DAKOTA","11","BROOKINGS","8","23.0","2","Day","1","Clear","4","Industry","H2009","1",,"3","East","7","Yard/switching","Yes","VAL","7","Estimated","7","1820","2","Not Signaled",,"Other Than Main Track","Z","Other-Narrative Required",,,,,"0","Not a remotely controlled operation","VECX","000101","1",,,,"0",,"0","0","No","1","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","3400","0","12050","H607","Failure to comply with restricted speed or its equivalent not in connection with a block or interloc",,,"H607","Failure to comply with restricted speed or its equivalent not in connection with a block or interloc","1","0","0","0","3","37",,,"0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"44.294199999999996","-96.702489999999997","TRAIN 636 WAS PROCEEDING NORTH ON 5 TRACK IN THE VALERO FACILITY AFTER RECEIVING PERMISSION FROM VALNERO EMPLOYEE. CONDUCTOR RIDING THE LEADING END OF LITE POWER MOVE ON 5 TRACK SPOTTED VALERO SWITCHENGINE WITH 14 GRAIN LOADS COMING AT THEMON 5 TRACK. CONDUCTOR ADVISED ENGINEER TO STOP & EMERGENCYAPPLICATION WAS MADE TO STOP MOVEMENT. CONDUCTOR DISMOUNTED STOPPED LOCOMOTIVES TO GET AWAY FROM THEIMPENDING COLLISION. WHILE 636'S CONSIST WAS COMING TO A STOP, CONDUCTOR AAPEMPTED ATTEMPTED TO WAVE DOWN VALERO EMPLOYEE WHO WAS RUNNING THE ENGINE, BUT HE DID NOT SEE THE CONDUCTOR TRYING TO WARN HIM. VELERO EMPLOYEE NOTICED THE STOPPED ENGINES ABOUT TWO SECONDS PRIOR TO IMPACT AND PUT HIS TRAININTO EMERGENCY. VALERO CONSIST STRUCK THE CP CONSIST, BYPASSING DRAWBARS AND SHOVING THE CO CONSIST.THE COMBINED ENGINES AND CARS CAME TO A STOP. VALERO EQUIPMENT REPAIRS $3,400.00 - FIELD #12 HURONSUBDIVISION, FIELD #30 TYPE OF TERRITORY 2. NON- SIGNALED, 5. OTHER THAN MAIN TRACK, Z. OTHER VALEROINDUSTRY.","Industry","1","No","No","1","VECZINDUSTRY201111","DME229206201111",,"Class 1","SMT-8 - Shortline – West","CP","Canadian Pacific Railway Company","Not Assigned","Shippers","Class 3",,"VECZ","VALERO ENERGY CORP.(ZVALE)","Not Assigned","Shippers","Class 3",,"VECZ","VALERO ENERGY CORP.(ZVALE)","Not Assigned"
"DAIR","D & I Railroad Company","2012","022012","12","06",,,,,,"DAIR","D & I Railroad Company","022012","12","06",,"05","2012-06-05T00:00:00.000","2:45 PM","01","Derailment","0","0","0","0","DELLRAPIDS",,,"BALTIC","85.1","46","SD","SOUTH DAKOTA","99","MINNEHAHA","8","83.0","2","Day","1","Clear","1","Main","MAIN","2","1.45","3","East","1","Freight Train","Yes","RDRS","20","Recorded","20","11583","2","Not Signaled",,"Yard/Restricted Limits","L","Special Instructions",,,,,"0","Not a remotely controlled operation","HZGX","007345","74","Yes",,,"0",,"0","0","No","3","0","0","0","0","0","0","0","0","0","81","0","0","0","0","5","0","0","0","0","140967","114950","255917","T001","Roadbed settled or soft","M405","Interaction of lateral/vertical forces (includes harmonic rock off)","T001","Roadbed settled or soft","1","0","1","0","2","45","2","45","0","0","0","0","0","0","0","0","0","0","0","0","OTH",,"43.761170999999997","-96.741590000000002","TRAIN WAS PROCEEDING THROUGH BALTIC, SD WHEN CAR 74 IN TRAIN ROCKED OFF OF TRACK, STARTING A 5-CAR DERAILMENT.","Main","2","Cl","Cl","1","DAIR022012201206","DAIR022012201206","Shortline","Class 3","SMT-8 - Shortline – West","DAIR","D & I Railroad Company","Not Assigned",,,,,,,"Shortline","Class 3","SMT-8 - Shortline – West","DAIR","D & I Railroad Company","Not Assigned"
