"railroadcode","railroadname","year","incidentnumber","incidentyear","incidentmonth","otherrailroadcode","otherrailroadname","otherincidentnumber","otherincidentyear","otherincidentmonth","maintenanceincicidentrai","maintenancerailroadname","maintainenanceincidentnumber","maintenanceincidentyear","maintenanceincidentmonth","gradecrossingid","date","month","day","hour","minute","ampm","time","neareststation","division","subdivision","countycode","countyname","statecode","statename","cityname","highwayname","publicprivatecode","publicprivate","highwayusercode","highwayuser","estimatedvehiclespeed","vehicledirectioncode","vehicledirection","highwayuserpositioncode","highwayuserposition","equipmentinvolvedcode","equipmentinvolved","railroadcarunitposition","equipmentstruckcode","equipmentstruck","hazmatinvolvementcode","hazmatinvolvement","hazmatreleasedbycode","hazmatreleasedby","hazmatreleasedname","hazmatreleasedquantity","hazmatreleasedmeasure","temperature","visibilitycode","visibility","weatherconditioncode","weathercondition","equipmenttypecode","equipmenttype","tracktypecode","tracktype","trackname","trackclass","numberoflocomotiveunits","numberofcars","trainspeed","estimatedrecordedspeedcode","traindirectioncode","traindirection","crossingwarningexpandedcode1","crossingwarningexpandedcode2","crossingwarningexpandedcode3","crossingwarningexpandedcode4","crossingwarningexpandedcode5","crossingwarningexpandedcode6","crossing_warning_expanded_code_7","crossing_warning_expanded_code_8","crossing_warning_expanded_code_9","crossing_warning_expanded_code_10","crossing_warning_expanded_code_11","crossing_warning_expanded_code_12","crossingwarningexpanded1","crossingwarningexpanded2","crossingwarningexpanded3","crossingwarningexpanded4","crossingwarningexpanded5","crossingwarningexpanded6","crossing_warning_expanded_7","crossing_warning_expanded_8","crossing_warning_expanded_9","crossing_warning_expanded_10","crossing_warning_expanded_11","crossing_warning_expanded_12","crossingwarningcode","crossingwarning","crossingwarningexplanationcode","crossingwarningexplanation","roadwayconditioncode","roadwaycondition","crossingwarninglocationcode","crossingwarninglocation","warningconnectedtosignal","crossingilluminated","userage","usergender","userstruckbysecondtraincode","highwayuseractioncode","highwayuseraction","driverpassedvehicle","viewobstructioncode","viewobstruction","driverconditioncode","drivercondition","driverinvehicle","userskilledforreportingr","usersinjuredforreporting","vehicledamagecost","numbervehicleoccupants","employeeskilledforreport","employeesinjuredforrepor","numberpeopleontrain","form54filed","passengerskilledforrepor","passengersinjuredforrepo","videotaken","videoused","specialstudy1","specialstudy2","narrative","totalkilledform57","totalinjuredform57","railroadtype","railroadreporting","personskilledforreportin","totalinjuredform55a","district","whistlebancode","whistleban","reportkey","reporting_railroad_company_grouping","reporting_railroad_class","reporting_railroad_smt_grouping","reporting_parent_railroad_code","reporting_parent_railroad_name","reporting_railroad_holding_company","other_railroad_grouping","other_railroad_class","other_railroad_smt_grouping","other_parent_railroad_code","other_parent_railroad_name","other_railroad_holding_company","maintenance_railroad_grouping","maintenance_railroad_class","maintenance_railroad_smt_grouping","maintenance_parent_railroad_code","maintenance_parent_railroad_name","maintenance_railroad_holding_company"
"GTW","GRAND TRUNK WESTERN RAILROAD INC.","1986","M4959","86","02",,,,,,"GTW","GRAND TRUNK WESTERN RAILROAD INC.","M4959","86","02","511893U","1986-02-27T00:00:00.000","02","27","12","40","PM","12:40 PM","SAGINAW",,,"145","SAGINAW","26","MICHIGAN","SAGINAW","EAST GENESSEE AVE","Y","Public","A","Auto","0","2","South","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"20.0","2","Day","1","Clear","7","Yard/switching","2","Yard","YARD",,"1","4","5","E","4","West",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","200","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"GTWM4959198602",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"SOU","SOUTHERN RAILWAY COMPANY","1976","GC0376062","76","07",,,,,,,,,,,"716705W","1976-07-06T00:00:00.000","07","06","10","12","PM","10:12 PM","GREER",,,"083","SPARTANBURG","45","SOUTH CAROLINA",,,"Y","Public","A","Auto","0","4","West","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"75.0","4","Dark","2","Cloudy","2","Passenger Train - Pulling","1","Main","#1 MAIN","4","4","11","2",,"2","South",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","No",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","900","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"SOUGC0376062197607",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,,,,,
"GTW","GRAND TRUNK WESTERN RAILROAD INC.","1986","M4956","86","02",,,,,,"GTW","GRAND TRUNK WESTERN RAILROAD INC.","M4956","86","02","284426E","1986-02-24T00:00:00.000","02","24","09","15","AM","9:15 AM","MUSKEGON",,,"121","MUSKEGON","26","MICHIGAN","MUSKEGON","ESTES RD","Y","Public","B","Truck","25","2","South","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"20.0","2","Day","1","Clear","7","Yard/switching","2","Yard","YARD","3","1","19","8","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","Yes",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","635","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"GTWM4956198602",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"SOU","SOUTHERN RAILWAY COMPANY","1976","GC0176046","76","07",,,,,,,,,,,"713967T","1976-07-24T00:00:00.000","07","24","03","38","PM","3:38 PM","ALABAMA CIT",,,"143","PITTSYLVANIA","51","VIRGINIA","DANVILLE","655 TIBBETTS","Y","Public","A","Auto","8","3","East","3","Moving over crossing","2","Train (units pushing)","8","1","Rail equipment struck highway user","4","Neither",,,,,,"90.0","2","Day","1","Clear","1","Freight Train","1","Main","#1","4","4","8","1","E","2","South","1","3","6","7",,,,,,,,"10","Gates","Standard FLS","Audible","Crossbucks",,,,,,,,"Flagged by crew","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","1","Went around the gate","No","8","Not obstructed","3","Uninjured","Yes","0","0","0","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"SOUGC0176046197607",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,,,,,
"SOU","SOUTHERN RAILWAY COMPANY","1976","GC0176038","76","07",,,,,,,,,,,"722323P","1976-07-05T00:00:00.000","07","05","02","20","PM","2:20 PM","THOMASVILLE",,,"057","DAVIDSON","37","NORTH CAROLINA","THOMASVILLE","NC109B FISHER FERRY","Y","Public","A","Auto","15","4","West","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"88.0","2","Day","2","Cloudy","1","Freight Train","1","Main","2","4","4","99","32","R","2","South","3","6",,,,,,,,,,"7","Standard FLS","Audible",,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","Yes","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"SOUGC0176038197607",,"Class 1","SMT-3 - Norfolk Southern","NS","Norfolk Southern Railway Company","Norfolk Southern Railway Company",,,,,,,,,,,,
"SOO","SOO Line Railroad Company","1976","EB408","76","07",,,,,,,,,,,"690166G","1976-07-19T00:00:00.000","07","19","01","05","PM","1:05 PM","OSHKOSH",,,"139","WINNEBAGO","55","WISCONSIN","OSHKOSH","DIVISION STREET","Y","Public","A","Auto","10","2","South","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"80.0","2","Day","2","Cloudy","1","Freight Train","1","Main","SINGLE MAIN TRACK","2","2","105","20","E","4","West",,,,,,,,,,,,"2",,,,,,,,,,,,"Cantilever FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","3","Did not stop","No","1","Permanent structure","3","Uninjured","Yes","0","0","800","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"SOOEB408197607",,"Class 1","SMT-8 - Shortline – West","CP","Canadian Pacific Railway Company","Not Assigned",,,,,,,,,,,,
"SOO","SOO Line Railroad Company","1976","EB397","76","07",,,,,,,,,,,"697810T","1976-07-14T00:00:00.000","07","14","04","45","PM","4:45 PM","APPLETON",,,"015","CALUMET","55","WISCONSIN","APPLETON","COUNTY JJ","Y","Public","B","Truck","25","4","West","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"80.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE MAIN TRACK","3","1","10","35","E","3","East","7",,,,,,,,,,,"11","Crossbucks",,,,,,,,,,,"Other",,,,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","1","Permanent structure","2","Injured","Yes","0","1","2400","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0",,,,"SOOEB397197607",,"Class 1","SMT-8 - Shortline – West","CP","Canadian Pacific Railway Company","Not Assigned",,,,,,,,,,,,
"CNW","Chicago And North Western Railway Company","1986","G4624","86","01",,,,,,"CNW","Chicago And North Western Railway Company","G4624","86","01","180488M","1986-01-31T00:00:00.000","01","31","09","56","AM","9:56 AM","STEPHENSON",,,"109","MENOMINEE","26","MICHIGAN","STEPHENSON","DIVISION ST","Y","Public","A","Auto","10","4","West","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"15.0","2","Day","1","Clear","1","Freight Train","1","Main","MAIN","2","4","27","27","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","1","Killed","Yes","1","1","2500","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","1","1","1L","1","1","1.0","4",,,"CNWG4624198601",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company"
"SLSF","St. Louis-San Francisco Railway","1976","G8A762","76","07",,,,,,,,,,,"664313Y","1976-07-09T00:00:00.000","07","09","09","50","AM","9:50 AM","VALLEY PARK",,,"189","ST LOUIS","29","MISSOURI","VALLEY PARK","MARSHALL ROAD","Y","Public","C","Truck-trailer","0","1","North","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"90.0","2","Day","1","Clear","1","Freight Train","1","Main","MAIN","4","4","61","35","E","3","East","3",,,,,,,,,,,"6","Standard FLS",,,,,,,,,,,"Audible","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","Yes","0","0","10000","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"SLSFG8A762197607",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,,,,,
"SLSF","St. Louis-San Francisco Railway","1976","G4A69","76","07",,,,,,,,,,,"669156A","1976-07-06T00:00:00.000","07","06","04","56","PM","4:56 PM","ELGIN",,,"031","COMANCHE","40","OKLAHOMA","ELGIN","HIGHWAY NO 17","Y","Public","A","Auto","40","4","West","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"85.0","2","Day","1","Clear","1","Freight Train","1","Main","SINGLE MAIN TRACK","3","3","20","38","E","3","East",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","1","Killed","Yes","2","0","950","2","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","2","0","1L","1","2","0.0",,,,"SLSFG4A69197607",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,,,,,
"SLSF","St. Louis-San Francisco Railway","1976","G25A95","76","07",,,,,,,,,,,"663807P","1976-07-19T00:00:00.000","07","19","09","25","AM","9:25 AM","TULSA TERMINAL",,,"143","TULSA","40","OKLAHOMA","TULSA","UNION STREET","Y","Public","C","Truck-trailer","10","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user",,,,,,,,"80.0","2","Day","1","Clear","1","Freight Train","2","Yard","AV MAIN","1","2","79","5","E","3","East",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","No",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","100","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"SLSFG25A95197607",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,,,,,
"SLSF","St. Louis-San Francisco Railway","1976","G25A89","76","07",,,,,,,,,,,"663751X","1976-07-02T00:00:00.000","07","02","03","25","PM","3:25 PM","TULSA TERMINAL",,,"143","TULSA","40","OKLAHOMA","TULSA","SHERIDAN STREET","Y","Public","A","Auto","30","2","South","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"75.0","2","Day","2","Cloudy","1","Freight Train","2","Yard","MAIN LINE","1","3","33","20","E","3","East",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","1128","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"SLSFG25A89197607",,"Class 1","SMT-5 - BNSF","BNSF","BNSF Railway Company","BNSF Railway Company",,,,,,,,,,,,
"GTW","GRAND TRUNK WESTERN RAILROAD INC.","1986","M4942","86","02",,,,,,"GTW","GRAND TRUNK WESTERN RAILROAD INC.","M4942","86","02","258191D","1986-02-17T00:00:00.000","02","17","11","30","PM","11:30 PM","CARLETON",,,"115","MONROE","26","MICHIGAN","CARLETON","BRIAR HILL RD","Y","Public","A","Auto",,"1","North","3","Moving over crossing","1","Train (units pulling)","2","2","Rail equipment struck by highway user","4","Neither",,,,,,"25.0","4","Dark","6","Snow","1","Freight Train","1","Main","MAIN","3","2","113","35","E","1","North","7",,,,,,,,,,,"8","Crossbucks",,,,,,,,,,,"Stop signs",,,,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","875","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"GTWM4942198602",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"SCL","Seaboard Coast Line Railroad","1976","2030700002","76","07",,,,,,,,,,,"621135V","1976-07-21T00:00:00.000","07","21","10","00","PM","10:00 PM","MONCRIEF YARD",,,"031","DUVAL","12","FLORIDA","JACKSONVILLE","MAIN STREET","Y","Public","B","Truck","1","1","North","3","Moving over crossing","1","Train (units pulling)","26","2","Rail equipment struck by highway user","4","Neither",,,,,,"80.0","4","Dark","1","Clear","7","Yard/switching","2","Yard","EXPORT MAIN TRACK","1","1","50","5","E","4","West",,,,,,,,,,,,"2",,,,,,,,,,,,"Cantilever FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","Yes",,,"No","4","Stopped on crossing",,"8","Not obstructed","3","Uninjured","Yes","0","0","300","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"SCL2030700002197607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,,,,,
"SCL","Seaboard Coast Line Railroad","1976","1830707200","76","07",,,,,,,,,,,"622005C","1976-07-29T00:00:00.000","07","29","05","00","PM","5:00 PM","EUSTIS",,,"069","LAKE","12","FLORIDA","EUSTIS","HIGHWAY 441 AND MT H","Y","Public","B","Truck",,"1","North","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"88.0","2","Day","1","Clear","1","Freight Train","1","Main","MAIN TRACK","3","1","5","10","E","1","North",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","Yes",,,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","600","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"SCL1830707200197607",,"Class 1","SMT-9 - CSX","CSX","CSX Transportation","CSX Transportation",,,,,,,,,,,,
"MKT","Missouri-Kansas-Texas Railroad Company","1976","XA65S","76","07",,,,,,,,,,,"414813H","1976-07-04T00:00:00.000","07","04","10","15","PM","10:15 PM","DALLAS",,,"113","DALLAS","48","TEXAS","DALLAS","BACHMAN BOULEVARD","Y","Public","A","Auto","5","1","North","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"79.0","4","Dark","2","Cloudy","7","Yard/switching","1","Main","DENTON MAIN LINE","1","1","3","4","E","2","South",,,,,,,,,,,,"3",,,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","2","Stopped and then proceeded","No","8","Not obstructed","2","Injured","Yes","0","1","1000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0",,,,"MKTXA65S197607",,"Class 1","SMT-6 - Union Pacific and KCS","UP","Union Pacific Railroad Company","Union Pacific Railroad Company",,,,,,,,,,,,
"MILW","Chicago, Milwaukee, St. Paul & Pacific Railroad","1976","60030","76","07",,,,,,,,,,,"391459K","1976-07-17T00:00:00.000","07","17","10","30","AM","10:30 AM",,,,"017","CHIPPEWA","55","WISCONSIN","EAU CLAIRE","WISCONSIN AND FRONT","Y","Public","B","Truck","4","1","North","3","Moving over crossing","2","Train (units pushing)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"75.0","2","Day","1","Clear","7","Yard/switching","4","Industry","PAPER NATL SIDING","1","1","3","5","E","2","South",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","No","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","200","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"MILW60030197607",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CP","Canadian Pacific Railway Company","Not Assigned",,,,,,,,,,,,
"GTW","GRAND TRUNK WESTERN RAILROAD INC.","1986","86217","86","02",,,,,,"GTW","GRAND TRUNK WESTERN RAILROAD INC.","86217","86","02","284696D","1986-02-21T00:00:00.000","02","21","11","30","AM","11:30 AM","ST JOHNS",,,"037","CLINTON","26","MICHIGAN","ST JOHNS","CLINTON ST","Y","Public","A","Auto",,"2","South","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"28.0","2","Day","1","Clear","1","Freight Train","1","Main","MAIN","3","1","18","45","E","4","West","2","3",,,,,,,,,,"6","Cantilever FLS","Standard FLS",,,,,,,,,,"Audible","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","425","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","4",,,"GTW86217198602",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"GTW","GRAND TRUNK WESTERN RAILROAD INC.","1986","M4936","86","02",,,,,,"GTW","GRAND TRUNK WESTERN RAILROAD INC.","M4936","86","02","284157P","1986-02-14T00:00:00.000","02","14","11","00","PM","11:00 PM","SMITHS CREEK",,,"147","ST CLAIR","26","MICHIGAN","SMITHS CREEK","SMITHS CREEK RD","Y","Public","A","Auto","0","4","West","1","Stalled or stuck on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"15.0","4","Dark","1","Clear","1","Freight Train","1","Main","MAIN","3","4","97","20","E","4","West","3",,,,,,,,,,,"6","Standard FLS",,,,,,,,,,,"Audible","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","Yes",,,"No","4","Stopped on crossing","No","8","Not obstructed","3","Uninjured","No","0","0","2500","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"GTWM4936198602",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"GTW","GRAND TRUNK WESTERN RAILROAD INC.","1986","86126","86","02",,,,,,"GTW","GRAND TRUNK WESTERN RAILROAD INC.","86126","86","02","283572G","1986-02-07T00:00:00.000","02","07","05","29","AM","5:29 AM","BELLEVUE",,,"045","EATON","26","MICHIGAN","BELLEVUE","MAIN ST","Y","Public","B","Truck",,"2","South","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"25.0","4","Dark","6","Snow","1","Freight Train","1","Main","MAIN","4","3","61","55","E","3","East","1",,,,,,,,,,,"3","Gates",,,,,,,,,,,"Standard FLS","1","Provided minimum 20-second warning",,,,,"1","Both sides","Unknown","Yes",,,"No","3","Did not stop","No","8","Not obstructed","2","Injured","Yes","0","1","12000","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","1","1L","1","0","1.0","4",,,"GTW86126198602",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"MILW","Chicago, Milwaukee, St. Paul & Pacific Railroad","1976","60003","76","07",,,,,,,,,,,"385710B","1976-07-01T00:00:00.000","07","01","09","25","AM","9:25 AM","SPENCER IA",,,"041","CLAY","19","IOWA","SPENCER IA","4TH AVENUE EAST","Y","Public","A","Auto","10","1","North","3","Moving over crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"68.0","2","Day","1","Clear","1","Freight Train","1","Main","MAIN LINE","3","1","1","8","E","3","East",,,,,,,,,,,,"7",,,,,,,,,,,,"Crossbucks",,,,,,,"1","Both sides","Unknown","Unknown",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","100","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0",,,,"MILW60003197607",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CP","Canadian Pacific Railway Company","Not Assigned",,,,,,,,,,,,
"GTW","GRAND TRUNK WESTERN RAILROAD INC.","1986","M4953","86","02",,,,,,"GTW","GRAND TRUNK WESTERN RAILROAD INC.","M4953","86","02","258089X","1986-02-21T00:00:00.000","02","21","12","02","PM","12:02 PM","TAYLOR",,,"163","WAYNE","26","MICHIGAN","TAYLOR","GODDARD RD","Y","Public","A","Auto",,"3","East","3","Moving over crossing","1","Train (units pulling)","1","2","Rail equipment struck by highway user","4","Neither",,,,,,"0.0","2","Day","3","Rain","1","Freight Train","1","Main","MAIN","3","1","9","28","E","2","South","2",,,,,,,,,,,"7","Cantilever FLS",,,,,,,,,,,"Crossbucks","1","Provided minimum 20-second warning",,,,,"1","Both sides","No","Yes",,,"No","3","Did not stop","No","8","Not obstructed","3","Uninjured","Yes","0","0","975","1","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"GTWM4953198602",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
"GTW","GRAND TRUNK WESTERN RAILROAD INC.","1986","M4937","86","02",,,,,,"GTW","GRAND TRUNK WESTERN RAILROAD INC.","M4937","86","02","283759C","1986-02-18T00:00:00.000","02","18","11","50","AM","11:50 AM","FLINT",,,"049","GENESEE","26","MICHIGAN","FLINT","#20 TRK #26 LEAD","Y","Public","B","Truck","0","4","West","2","Stopped on crossing","1","Train (units pulling)","1","1","Rail equipment struck highway user","4","Neither",,,,,,"29.0","2","Day","1","Clear","7","Yard/switching","2","Yard","YARD",,"1","0","2","E","3","East",,,,,,,,,,,,"12",,,,,,,,,,,,"None",,,,,,,"0",,,,,,"Unknown","4","Stopped on crossing","Unknown","8","Not obstructed",,,"No","0","0","150","0","0","0",,"No","0","0",,,,,"NoneNoneNoneNoneNone","0","0","1L","1","0","0.0","4",,,"GTWM4937198602",,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America",,,,,,,,"Class 1","SMT-4 - CN, CP, and Chicago Commuters (NIRC, NICD, BNSO, UPME)","CN","Canadian National - North America","Canadian National - North America"
