"condition","outcome","year","geography","geotype","geoname","geoid","region","district","total","totalrate","aarate","age0_14","age0_14rate","age15_24","age15_24rate","age25_44","age25_44rate","age45_64","age45_64rate","age65plus","age65plusrate","total_male","total_malerate","aa_totalmalerate","age0_14_male","age0_14_malerate","age15_24_male","age15_24_malerate","age25_44_male","age25_44_malerate","age45_64_male","age45_64_malerate","age65plus_male","age65plus_malerate","total_female","total_femalerate","aa_totalfemalerate","age0_14_female","age0_14_femalerate","age15_24_female","age15_24_femalerate","age25_44_female","age25_44_femalerate","age45_64_female","age45_64_femalerate","age45plus_female","age45plus_femalerate","age65plus_female","age65plus_femalerate","white_total","white_totalrate","white_age0_14","white_age0_14rate","white_age15_24","white_age15_24rate","white_age25_44","white_age25_44rate","white_age45_64","white_age45_64rate","white_age65plus","white_age65plusrate","white_total_male","white_total_malerate","white_age0_14_male","white_age0_14_malerate","white_age15_24_male","white_age15_24_malerate","white_age25_44_male","white_age25_44_malerate","white_age45_64_male","white_age45_64_malerate","white_age65plus_male","white_age65plus_malerate","white_total_female","white_total_femalerate","white_age0_14_female","white_age0_14_femalerate","white_age15_24_female","white_age15_24_femalerate","white_age25_44_female","white_age25_44_femalerate","white_age45_64_female","white_age45_64_femalerate","white_age45plus_female","white_age45plus_femalerate","white_age65plus_female","white_age65plus_femalerate","black_total","black_totalrate","black_age0_14","black_age0_14rate","black_age15_24","black_age15_24rate","black_age25_44","black_age25_44rate","black_age45_64","black_age45_64rate","black_age65plus","black_age65plusrate","black_total_male","black_total_malerate","black_age0_14_male","black_age0_14_malerate","black_age15_24_male","black_age15_24_malerate","black_age25_44_male","black_age25_44_malerate","black_age45_64_male","black_age45_64_malerate","black_age65plus_male","black_age65plus_malerate","black_total_female","black_total_femalerate","black_age0_14_female","black_age0_14_femalerate","black_age15_24_female","black_age15_24_femalerate","black_age25_44_female","black_age25_44_femalerate","black_age45_64_female","black_age45_64_femalerate","black_age45plus_female","black_age45plus_femalerate","black_age65plus_female","black_age65plus_femalerate","hispanic_total","hispanic_totalrate","hispanic_age0_14","hispanic_age0_14rate","hispanic_age15_24","hispanic_age15_24rate","hispanic_age25_44","hispanic_age25_44rate","hispanic_age45_64","hispanic_age45_64rate","hispanic_age65plus","hispanic_age65plusrate","hispanic_total_male","hispanic_total_malerate","hispanic_age0_14_male","hispanic_age0_14_malerate","hispanic_age15_24_male","hispanic_age15_24_malerate","hispanic_age25_44_male","hispanic_age25_44_malerate","hispanic_age45_64_male","hispanic_age45_64_malerate","hispanic_age65plus_male","hispanic_age65plus_malerate","hispanic_total_female","hispanic_total_femalerate","hispanic_age0_14_female","hispanic_age0_14_femalerate","hispanic_age15_24_female","hispanic_age15_24_femalerate","hispanic_age25_44_female","hispanic_age25_44_femalerate","hispanic_age45_64_female","hispanic_age45_64_femalerate","hispanic_age45plus_female","hispanic_age45plus_femalerate","hispanic_age65plus_female","hispanic_age65plus_femalerate","api_total","api_totalrate","api_age0_14","api_age0_14rate","api_age15_24","api_age15_24rate","api_age25_44","api_age25_44rate","api_age45_64","api_age45_64rate","api_age65plus","api_age65plusrate","api_total_male","api_total_malerate","api_age0_14_male","api_age0_14_malerate","api_age15_24_male","api_age15_24_malerate","api_age25_44_male","api_age25_44_malerate","api_age45_64_male","api_age45_64_malerate","api_age65plus_male","api_age65plus_malerate","api_total_female","api_total_femalerate","api_age0_14_female","api_age0_14_femalerate","api_age15_24_female","api_age15_24_femalerate","api_age25_44_female","api_age25_44_femalerate","api_age45_64_female","api_age45_64_femalerate","api_age45plus_female","api_age45plus_femalerate","api_age65plus_female","api_age65plus_femalerate","aian_total","aian_totalrate","aian_age0_14","aian_age0_14rate","aian_age15_24","aian_age15_24rate","aian_age25_44","aian_age25_44rate","aian_age45_64","aian_age45_64rate","aian_age65plus","aian_age65plusrate","aian_total_male","aian_total_malerate","aian_age0_14_male","aian_age0_14_malerate","aian_age15_24_male","aian_age15_24_malerate","aian_age25_44_male","aian_age25_44_malerate","aian_age45_64_male","aian_age45_64_malerate","aian_age65plus_male","aian_age65plus_malerate","aian_total_female","aian_total_femalerate","aian_age0_14_female","aian_age0_14_femalerate","aian_age15_24_female","aian_age15_24_femalerate","aian_age25_44_female","aian_age25_44_femalerate","aian_age45_64_female","aian_age45_64_femalerate","aian_age45plus_female","aian_age45plus_femalerate","aian_age65plus_female","aian_age65plus_femalerate","other_notaian_total","other_notaian_totalrate","other_notaian_age0_14","other_notaian_age0_14rate","other_notaian_age15_24","other_notaian_age15_24rate","other_notaian_age25_44","other_notaian_age25_44rate","other_notaian_age45_64","other_notaian_age45_64rate","other_notaian_age65plus","other_notaian_age65plusrate","other_notaian_total_male","other_notaian_total_malerate","other_notaian_age0_14_male","other_notaian_age0_14_malerate","other_notaian_age15_24_male","other_notaian_age15_24_1","other_notaian_age25_44_male","other_notaian_age25_44_1","other_notaian_age45_64_male","other_notaian_age45_64_1","other_notaian_age65plus_male","other_notaian_age65plus_1","other_notaian_total_female","other_notaian_total_femalerate","other_notaian_age0_14_female","other_notaian_age0_14_1","other_notaian_age15_24_female","other_notaian_age15_24_2","other_notaian_age25_44_female","other_notaian_age25_44_2","other_notaian_age45_64_female","other_notaian_age45_64_2","other_notaian_age45plus_female","other_notaian_age45plus","other_notaian_age65plus_female","other_notaian_age65plus_2"
"Pulmonary Diseases","ED Discharge","2016","Kearny Mesa","SRA","KEARNY MESA","10","NORTH CENTRAL","Supervisorial District 4","740","441.38","444.14","188","645.62","71","354.40","142","247.16","200","517.28","139","618.67","367","437.02","439.09","132","852.94","39","372.78","50","172.01","100","520.86","46","477.05","373","445.76","441.75","57","412.19","32","334.68","91","325.64","99","513.70","192","598.13","93","725.14","331","379.33","42","383.49","18","217.09","74","256.40","95","405.16","102","649.12","139","315.47","27","466.65","7","172.30","22","147.16","53","436.16","30","437.82","192","444.63","15","292.39","11","263.26","51","378.54","42","372.19","114","565.73","72","813.41","90","1258.14","17","1428.05","15","1442.57","20","784.88","34","1835.05","5","856.08","52","1311.08","11","1732.62","12","2099.34","11","744.92","16","1570.67",,,"39","1193.53","6","1082.37",,,"9","840.64","18","2157.42","21","1800.08",,,"189","447.56","88","776.97","21","304.53","26","183.98","42","595.99","12","429.93","105","491.18","65","1059.73","9","240.42","8","110.62","19","564.82",,,"84","403.19","23","444.13","12","376.43","18","256.15","23","624.37","31","579.38","8","477.94","60","254.11","19","574.08",,,"10","102.74","13","235.10","15","466.28","34","311.02","14","813.56",,,"6","138.25","8","317.46","5","394.12","26","204.20","5","314.71",,,,,"5","168.79","15","302.48","10","515.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62","951.41","22","1025.36","12","1060.82","10","453.64","15","1723.36",,,"32","960.37","15","1328.16","8","1479.05",,,"5","1087.23",,,"31","942.46","7","691.67",,,"9","805.47","10","2328.97","11","1914.20",,
"Pulmonary Diseases","ED Discharge","2016","Miramar","SRA","MIRAMAR","16","NORTH CENTRAL","Supervisorial District 3","18","329.06","351.20",,,,,,,"5","359.40",,,"8","256.44","300.73",,,,,,,,,,,"11","413.43","406.44",,,,,,,,,"6","596.08",,,"6","277.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","271.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","In-Patient Treatment","2017","North Central Region","Region","NORTH CENTRAL","2","NORTH CENTRAL","NA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","Peninsula","SRA","PENINSULA","2","NORTH CENTRAL","Supervisorial District 4","184","265.55","288.64","32","333.30","12","95.37","38","166.62","52","346.09","50","560.40","101","268.41","309.01","19","382.45","8","96.71","15","125.63","34","433.61","25","599.42","84","262.20","267.90","13","281.58",,,"23","213.57","18","252.02","44","361.73","25","526.92","113","232.62","12","229.57",,,"23","146.88","29","250.71","45","588.46","59","222.21","8","305.49",,,"9","109.73","17","275.61","22","619.50","54","245.22",,,,,"13","191.34","12","222.87","35","366.88","23","560.84","19","1052.13",,,,,"5","733.52","8","2290.44",,,"10","888.61",,,,,,,"5","2456.57",,,"9","1330.73",,,,,,,,,,,,,"36","278.83","11","376.64",,,"7","160.27","11","545.07",,,"25","372.77","5","325.02",,,,,"11","1058.44",,,"11","176.96","6","427.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","615.59","5","999.97",,,,,,,,,"5","424.55",,,,,,,,,,,"8","845.70",,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","University","SRA","UNIVERSITY","12","NORTH CENTRAL","Supervisorial District 3","109","156.92","174.21","18","199.79","18","126.94","17","63.87","25","211.29","32","378.00","44","128.36","152.18","11","234.70","9","126.30","7","51.69","7","126.39","11","294.88","65","185.29","193.72","7","164.42","9","127.54","10","77.46","17","293.63","38","359.41","21","441.76","68","195.73","9","252.58","6","104.66","9","84.92","21","278.93","22","334.41","24","136.82","5","286.07",,,"5","83.17","5","131.92","7","252.75","44","255.22",,,"5","166.10",,,"16","429.89","31","414.08","15","398.51","6","388.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","95.64","5","171.27",,,,,,,,,,,,,,,,,,,,,"8","125.48",,,,,,,,,,,,,"5","23.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17","759.23",,,"8","1201.07",,,,,,,"10","805.90",,,"5","1464.59",,,,,,,"8","708.77",,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","North Coastal Region","Region","NORTH COASTAL","1","NORTH COASTAL","NA","1762","321.41","321.68","371","365.21","175","207.76","387","256.54","438","323.88","391","512.50","747","267.97","275.31","217","418.12","81","162.21","127","163.89","167","254.39","155","458.63","1015","376.71","369.80","154","309.95","94","274.08","260","354.39","271","389.42","507","452.32","236","555.33","940","311.24","112","280.91","70","172.39","181","237.53","269","308.76","308","529.09","403","258.75","63","307.41","38","147.42","65","162.07","111","258.49","126","476.69","537","367.15","49","252.89","32","215.78","116","321.38","158","357.61","340","447.59","182","572.67","134","672.22","36","950.62","8","204.97","57","905.05","29","673.48",,,"59","541.09","24","1273.89",,,"19","522.26","13","558.90",,,"75","830.56","12","630.58","6","381.19","38","1428.57","16","808.08","19","656.76",,,"489","300.14","172","392.06","81","264.21","105","212.11","82","278.01","49","521.50","205","249.00","102","454.06","32","190.02","30","119.60","21","148.98","20","520.02","284","352.39","70","327.00","49","354.64","75","307.13","61","396.13","90","429.61","29","522.52","81","186.20","21","295.52",,,"13","94.77","31","270.44","12","197.47","32","161.57","9","248.62",,,"6","98.65","11","222.09",,,"49","206.79","12","344.23",,,"7","91.67","20","307.22","29","282.18","9","238.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82","465.46","21","329.52","10","281.29","18","399.20","20","826.79","13","1708.28","37","419.45","13","409.58","6","314.80","7","310.56","8","714.29",,,"45","511.60","8","250.08",,,"11","487.80","12","923.79","22","1299.47","10","2538.07"
"Pulmonary Diseases","ED Discharge","2016","Carlsbad","SRA","CARLSBAD","41","NORTH COASTAL","Supervisorial District 5","288","232.73","230.89","63","305.31","20","122.07","53","160.96","62","177.52","90","472.18","110","180.37","186.80","32","304.19","6","75.54","17","103.88","23","133.28","32","373.45","178","283.57","272.24","31","306.49","13","173.17","35","219.07","40","218.78","98","341.37","59","550.97","201","253.52","33","320.92","14","151.39","31","162.11","43","171.57","80","519.86","77","194.47","19","362.89",,,"9","87.46","17","140.26","28","395.90","125","311.84","14","276.51","10","229.97","23","241.72","26","201.65","78","367.37","52","622.49","11","424.06",,,,,,,,,,,"5","349.86",,,,,,,,,,,"6","508.37",,,,,,,,,,,,,"41","151.98","15","223.75",,,"12","141.50","7","121.29",,,"16","121.71","8","228.52",,,,,,,,,"25","181.05","7","218.64",,,"8","195.59","5","173.09","7","181.24",,,"9","86.48",,,,,,,,,,,,,,,,,,,,,,,"8","130.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17","446.17","6","446.32",,,"5","506.69",,,,,"8","403.03",,,,,,,,,,,"9","488.46",,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","Oceanside","SRA","OCEANSIDE","42","NORTH COASTAL","Supervisorial District 5","754","451.52","452.97","172","522.11","71","322.94","183","379.76","192","473.83","136","583.01","322","388.91","388.34","104","615.23","35","304.47","66","268.44","67","337.29","51","498.97","432","513.05","515.18","68","424.50","37","342.86","117","495.09","125","604.40","210","621.24","85","647.75","356","463.19","44","423.15","28","382.91","76","359.18","111","510.26","97","597.26","147","382.27","25","469.83","14","361.44","31","283.77","40","368.52","36","500.50","209","544.41","19","373.98","14","407.06","44","442.89","71","652.75","132","663.01","61","675.49","91","1504.06","24","2819.59",,,"46","2467.12","17","910.48",,,"35","1070.96","15","3222.19",,,"13","1264.73","7","681.54",,,"56","2006.67","10","2360.43",,,"32","4008.04","10","1175.19","12","1008.12",,,"208","338.70","82","492.24","33","298.71","37","198.28","33","284.17","23","644.48","101","329.93","51","600.26","15","274.37","14","146.46","10","184.19","10","667.42","107","347.44","31","377.95","17","324.40","23","250.65","23","377.06","36","441.72","13","627.64","51","320.57","12","447.36",,,"7","148.51","20","490.06","10","407.12","23","322.86","6","470.14",,,"5","252.11","6","355.87",,,"28","318.75","6","424.19",,,,,"14","590.44","21","530.51","7","439.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","570.21","9","391.47","7","560.51","9","612.33","6","731.12",,,"14","467.04","5","454.58",,,,,,,,,"21","670.70",,,,,"7","945.92",,,"7","1092.79",,
"Pulmonary Diseases","ED Discharge","2016","Pendleton","SRA","PENDLETON","43","NORTH COASTAL","Supervisorial District 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","San Dieguito","SRA","SAN DIEGUITO","40","NORTH COASTAL","Supervisorial District 3","186","187.39","178.10","36","228.96","11","92.20","30","116.29","43","147.65","67","388.87","76","155.92","155.30","20","251.77","8","121.94","11","82.19","17","124.55","21","262.82","110","217.90","197.14","16","204.95",,,"19","150.40","25","169.15","72","294.10","46","494.35","145","209.33","19","220.97","8","106.08","27","160.02","34","153.83","57","396.66","60","172.95","11","245.05",,,"10","112.24","17","157.91","17","261.25","85","245.35","8","195.50",,,"17","209.58","17","149.89","57","297.31","40","513.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26","137.92","12","255.67",,,,,"5","127.24","6","409.34","8","91.47","5","229.42",,,,,,,,,"18","181.96","6","283.50",,,,,"5","234.35","9","305.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","307.97",,,,,,,,,,,,,,,,,,,,,,,"5","357.02",,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","Vista","SRA","VISTA","52","NORTH COASTAL","Supervisorial District 5","509","482.51","479.99","98","427.33","70","465.03","120","399.21","133","536.93","88","692.68","225","425.38","430.68","60","515.95","30","382.56","33","209.55","55","452.78","47","843.57","283","540.24","540.06","38","335.10","40","555.27","87","608.42","78","617.69","119","602.15","41","574.50","219","477.77","16","239.04","18","374.94","47","400.63","73","540.14","65","707.97","109","471.73","8","237.39","14","535.03","15","239.90","31","464.25","41","992.82","111","483.82","8","240.84","5","199.79","32","586.63","42","613.58","67","556.79","25","480.60","28","1014.92","10","2151.91",,,"8","789.87","7","995.55",,,"17","1068.58","8","3617.53",,,,,"5","1110.79",,,"12","947.81",,,,,,,,,,,,,"210","464.17","61","477.85","43","524.76","53","385.34","37","455.02","15","694.40","78","340.70","37","565.12","15","337.54","13","173.84","9","227.35","5","579.05","131","592.30","25","388.48","29","731.63","41","617.08","28","678.11","37","701.99","9","782.99","19","255.43","5","325.23",,,"5","185.55","6","339.66",,,"7","218.71",,,,,,,"5","572.66",,,"12","285.99",,,,,"5","334.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22","616.29",,,,,,,"9","1872.78",,,"12","674.01",,,,,,,"5","2244.90",,,"10","559.10",,,,,,,,,"7","2280.08",,
"Pulmonary Diseases","ED Discharge","2015","Alpine","SRA","ALPINE","38","EAST","Supervisorial District 2","67","418.78","413.30","11","413.30","6","284.15","10","283.03","21","421.64","19","714.65","30","375.83","396.40","7","531.84",,,"6","347.70","7","305.27","8","660.51","37","461.39","426.69",,,"5","505.71",,,"14","528.58","24","611.39","11","761.67","45","404.42","5","373.09",,,"5","240.98","14","375.72","15","699.71","18","324.05",,,,,,,"5","290.27",,,"27","484.64",,,,,,,"9","455.46","20","631.07","11","934.97","5","2414.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7","219.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","1997.43",,,,,,,,,,,"5","2498.64",,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","North Inland Region","Region","NORTH INLAND","6","NORTH INLAND","NA","1807","298.30","293.07","431","370.55","194","228.95","308","195.64","454","284.91","420","477.66","811","271.88","272.93","273","460.33","95","217.25","97","122.68","159","206.11","187","478.92","996","323.94","312.34","158","277.14","99","241.42","211","269.26","295","358.85","528","402.78","233","476.66","956","313.39","129","311.08","83","239.44","154","226.32","281","293.99","309","473.28","384","254.28","77","361.37","36","197.75","46","131.17","89","190.19","136","458.90","572","371.35","52","257.92","47","285.56","108","327.50","192","393.57","365","432.27","173","485.23","96","580.83","18","493.56","17","638.86","24","485.04","27","675.68","10","783.70","47","529.88","8","441.01","11","764.95","8","284.09","13","598.80","7","1109.35","49","639.85","10","545.55","6","490.60","16","750.47","14","767.12","17","688.26",,,"529","281.47","222","432.29","74","214.63","95","169.02","98","277.13","40","379.47","266","285.67","146","560.74","43","245.63","28","99.80","35","204.63","14","317.32","263","277.34","76","300.18","31","182.65","67","238.00","63","345.05","89","364.95","26","424.21","95","127.82","25","205.19","7","80.16","11","47.73","18","86.38","34","357.11","44","128.24","16","258.77",,,"7","66.36","6","64.25","11","290.77","51","127.47","9","149.98",,,,,"12","104.37","35","203.06","23","400.84","18","529.41",,,,,,,"8","962.70",,,"7","409.12",,,,,,,,,,,"11","651.27",,,,,,,"7","1601.83","8","1225.11",,,"97","523.87","31","453.55","11","293.88","16","372.96","18","655.98","21","2323.01","54","582.65","21","593.89",,,,,"13","970.15","16","3970.22","43","464.97","10","303.12","11","586.35","12","553.51","5","356.13","10","524.93","5","998.00"
"Pulmonary Diseases","ED Discharge","2016","Anza-Borrego Springs","SRA","ANZA-BORREGO SPRINGS","63","NORTH INLAND","Supervisorial District 5","6","93.41","78.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","182.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","Escondido","SRA","ESCONDIDO","50","NORTH INLAND","Supervisorial District 3","768","447.47","440.04","161","448.68","89","347.21","135","294.11","207","495.76","177","778.45","323","380.84","380.55","107","589.49","43","329.47","30","129.41","62","305.64","81","810.23","445","512.55","500.42","54","304.22","46","365.79","105","463.85","145","677.53","241","706.07","96","753.69","372","490.21","35","333.71","31","357.13","60","345.87","124","540.58","123","737.33","140","374.90","23","432.95","13","281.57","12","131.87","34","299.81","59","799.76","232","601.84","12","234.15","18","439.14","48","577.10","90","773.48","154","735.43","64","687.62","48","1223.09","8","895.12","9","1468.84","12","1091.40","13","1262.93","6","2175.56","20","952.15",,,"5","1621.00",,,,,,,"27","1553.73",,,,,"9","1928.14","9","2039.07","11","1914.60",,,"288","394.91","109","546.88","42","305.58","50","226.40","60","447.23","27","725.93","136","374.03","73","722.08","22","314.64","11","93.88","22","336.43","9","552.11","152","415.76","36","365.87","20","296.22","40","362.10","38","553.89","56","625.04","18","851.16","30","219.45",,,"5","306.13",,,,,"15","781.82","10","165.05",,,,,,,,,,,"20","265.15",,,,,,,,,"15","465.24","12","1042.34","5","685.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21","451.77","5","241.66",,,"6","630.37","5","751.70",,,"12","525.70","5","450.69",,,,,,,,,"9","377.69",,,,,"5","894.32",,,,,,
"Pulmonary Diseases","ED Discharge","2016","Fallbrook","SRA","FALLBROOK","55","NORTH INLAND","Supervisorial District 5","80","164.33","172.83","22","253.74","8","120.36","25","204.25","15","123.45","10","109.40","37","152.32","163.42","18","385.12",,,"7","104.61","6","97.04",,,"43","176.17","180.38","5","111.73",,,"19","306.67","9","148.18","16","143.42","7","137.18","42","166.63","5","162.27",,,"12","228.59","12","157.99","10","134.70","12","93.32",,,,,,,,,,,"30","238.18",,,,,"9","366.97","9","229.84","16","201.55","7","171.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32","177.65","16","330.35",,,"11","205.16",,,,,"21","233.22","15","603.08",,,,,,,,,"11","120.91",,,,,"8","310.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","North San Diego","SRA","NORTH SAN DIEGO","14","NORTH INLAND","Supervisorial District 3","232","195.08","193.07","63","291.65","27","164.89","29","90.64","52","156.02","61","377.81","109","187.31","189.98","37","329.72","12","140.03","13","83.60","22","140.64","25","353.38","123","202.46","194.91","27","252.23","15","191.48","16","97.47","29","170.27","66","249.03","37","396.50","128","208.72","26","290.26","12","163.91","17","118.32","32","164.88","42","359.65","57","187.86","14","310.44","8","201.95","6","80.62","16","160.91","14","266.87","71","229.23","11","268.12",,,"11","157.12","17","168.72","45","272.57","28","433.70","14","282.54","5","474.66",,,,,,,,,"10","351.64",,,,,,,,,,,"5","204.39",,,,,,,,,,,,,"22","106.82","9","151.07",,,,,"5","143.42",,,"10","98.49","5","171.08",,,,,,,,,"12","114.27",,,,,,,"5","260.10","6","213.43",,,"32","117.87","11","246.59",,,,,"8","95.19","9","318.06","15","119.26","7","300.24",,,,,,,,,"17","116.63",,,,,,,"5","114.91","11","183.41","6","352.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","810.69","13","908.54","8","875.37",,,,,"6","3302.16","16","775.22","8","1117.41",,,,,,,"5","6234.28","18","845.10","5","708.30","8","1740.18",,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","Palomar-Julian","SRA","PALOMAR-JULIAN","60","NORTH INLAND","Supervisorial District 5","18","241.84","231.06",,,,,,,"11","532.08",,,"5","128.10","122.90",,,,,,,,,,,"13","353.35","336.96",,,,,,,"9","817.29","9","428.11",,,"15","327.66",,,,,,,"10","676.39",,,,,,,,,,,,,,,"11","490.77",,,,,,,"8","1025.07","8","502.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","Pauma","SRA","PAUMA","54","NORTH INLAND","Supervisorial District 5","34","408.70","412.28","13","871.90",,,"5","238.13","9","427.91",,,"13","321.19","330.20","7","892.09",,,,,,,,,"21","496.27","487.62","6","848.94",,,,,"8","725.15","10","519.12",,,"12","286.47",,,,,,,,,,,,,,,,,,,,,,,"8","374.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","488.92","10","1379.33",,,,,,,,,"7","460.85","5","1274.19",,,,,,,,,"7","517.80","5","1496.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","2157.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulmonary Diseases","ED Discharge","2016","Poway","SRA","POWAY","15","NORTH INLAND","Supervisorial District 2","229","253.02","258.29","48","303.46","20","166.22","49","237.02","45","162.06","66","479.98","113","254.30","274.23","27","337.87","13","211.05","24","232.40","22","164.57","26","417.59","116","251.79","244.07","20","266.95","7","117.95","25","241.58","23","159.75","63","287.22","40","531.52","150","272.48","22","299.23","10","138.67","35","323.45","28","144.85","55","518.78","69","250.43","14","349.31","5","133.23","18","318.17","13","137.12","20","396.82","81","294.41","9","245.04","5","144.71","17","329.02","15","152.29","50","325.64","35","625.51","9","470.52",,,,,,,,,,,,,,,,,,,,,,,"6","699.93",,,,,,,,,,,,,"32","212.20","12","275.01","8","298.39","5","124.93",,,,,"18","246.33","6","267.78","8","579.49",,,,,,,"14","180.46","6","282.81",,,,,,,"6","264.18",,,"17","117.99","7","291.29",,,,,,,"5","260.55","12","180.02","6","466.38",,,,,,,,,"5","64.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16","537.35",,,,,,,"5","967.21",,,"8","529.10",,,,,,,,,,,"8","545.30",,,,,,,,,,,,
