"objectid","filenum","casenum","uofnum","occurred_dt","occurred_tm","current_badge_no","offage","offsex","offrace","hire_dt","rankattimeofincident","offroletype","off_injured","offcondtype","off_hospital","service_type","forcetype","uof_reason","cycles_num","forceeffective","street_n","street","street_g","street_t","matchaddress","geoaddress","origaddress","citnum","citrace","citsex","citage","cit_injured","citcondtype","cit_arrested","cit_infl_assmt","citchargetype","ra","beat","sector","division","district","point_x","point_y"
"18103","UF2020-0494","029450-2020","63956, 66508","2020-02-13T00:00:00.000","03:00 PM","9317","49","Male","White","2007-11-28T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Call for Cover","Verbal Command, Foot Pursuit","Other","NULL","No, Yes","3404","La Vern","NULL","Ave.","3404 LA VERN AVE","3404 La Vern Ave.","3404 La Vern Ave.","61652","Hispanic","Male","42","No","No injuries noted or visible","Yes","Unknown","Unauthorize Use Vehicle, Evading Arrest","1232","315","310","SOUTHEAST","7","2515741.6","6967864.464"
"16992","UF2020-0207","029583-2020","63940, 63941, 63942","2020-02-13T00:00:00.000","06:15 PM","11149","37","Male","White","2016-02-24T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Hand Controlled Escort, Joint Locks","Arrest","NULL","No, No, Yes","8300","La Prada","NULL","Dr.","8300 LA PRADA DR","8300 La Prada Dr.","8300 La Prada Dr.","55657","Black","Male","30","No","No injuries noted or visible","Yes","Agitated","Warrant/Hold, Drug Possession - Misdemeanor, Manifest/Drug Sales","1180","224","220","NORTHEAST","7","2531446.877","6981686.994"
"16471","UF2020-0049","029527-2020","63931, 63932","2020-02-13T00:00:00.000","04:11 PM","10313","35","Male","White","2012-03-28T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person","Arrest","NULL","Yes, Yes","1615","John West","N","Rd.","1615 JOHN WEST RD, DALLAS, TX, 75228","1615 N John West Rd.","1615 N John West Rd.","61645","Black","Male","56","No","No injuries noted or visible","Yes","Unknown Drugs","Crim Trespass/Bldg/Prop, Warrant/Hold","1177","223","220","NORTHEAST","7","2524997.021","6981378.414"
"16472","UF2020-0049","029527-2020","63933, 63934","2020-02-13T00:00:00.000","04:11 PM","10316","34","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person","Arrest","NULL","Yes, Yes","1615","John West","N","Rd.","1615 JOHN WEST RD, DALLAS, TX, 75228","1615 N John West Rd.","1615 N John West Rd.","61645","Black","Male","56","No","No injuries noted or visible","Yes","Unknown Drugs","Crim Trespass/Bldg/Prop, Warrant/Hold","1177","223","220","NORTHEAST","7","2524997.021","6981378.414"
"16555","UF2020-0091","029577-2020","64130, 64131","2020-02-13T00:00:00.000","05:06 PM","9881","37","Male","White","2009-06-10T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Crime in Progress","Verbal Command, Weapon display at Person","Arrest","NULL","Yes, Yes","2820","Mckinnon","NULL","St.","2820 MCKINNON ST","2820 Mckinnon St.","2820 Mckinnon St.","61646","White","Male","23","No","No injuries noted or visible","Yes","None detected","Warrant/Hold","2040","122","120","CENTRAL","14","2488614.69","6976599.241"
"16554","UF2020-0091","029577-2020","64129","2020-02-13T00:00:00.000","05:06 PM","11678","41","Male","Hispanic","2019-02-20T00:00:00.000","Police Officer Trainee II","Officer","No","No injuries noted or visible","No","Crime in Progress","Weapon display at Person","Arrest","NULL","Yes","2820","Mckinnon","NULL","St.","2820 MCKINNON ST","2820 Mckinnon St.","2820 Mckinnon St.","61646","White","Male","23","No","No injuries noted or visible","Yes","None detected","Warrant/Hold","2040","122","120","CENTRAL","14","2488614.69","6976599.241"
"16481","UF2020-0050","029742-2020","63948, 63949, 63950, 63951","2020-02-14T00:00:00.000","11:00 PM","11048","27","Male","White","2015-07-15T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Grabbed, Held Suspect Down, Hand Controlled Escort, BD - Pushed","Arrest","NULL","No, Yes, Yes, Yes","8910","Park","NULL","Ln.","8910 PARK LN, DALLAS, TX, 75231","8910 Park Ln.","8910 Park Ln.","61648","White","Female","18","No","No injuries noted or visible","Yes","Agitated","Assault/FV, Resisting Arrest","1072","213","210","NORTHEAST","13","2507225.616","7003382.827"
"20983","UF2020-1175","030462-2020","63968","2020-02-14T00:00:00.000","11:50 PM","10887","29","Male","Hispanic","2014-08-13T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Hand/Arm/Elbow Strike","Arrest","NULL","Yes","2801","Marsalis","S","Ave.","2801 S MARSALIS AVE","2801 S Marsalis Ave.","2801 S Marsalis Ave.","61657","White","Male","18","Yes","Abrasion/Scrape","Yes","Alchohol and unknown drugs","Discharge Firearm, Resisting Arrest, Drug Possession - Misdemeanor, Other Misdemeanor Arrest","4244","721","720","SOUTH CENTRAL","4","2486728.902","6946476.346"
"18587","UF2020-0635","030416-2020","64203, 68549","2020-02-14T00:00:00.000","09:05 PM","10955","29","Male","American Ind","2015-01-14T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Taser, BD - Tripped","Arrest","1","Yes, Yes","1200","Gardenview","NULL","Dr.","1200 GARDENVIEW DR, DALLAS, TX, 75217","1200 Gardenview Dr.","1200 Gardenview Dr.","40719","Black","Male","26","No","No injuries noted or visible","Yes","Mentally unstable","Fail to ID, Resisting Arrest, Warrant/Hold","2201","336","330","SOUTHEAST","5","2526665.141","6954270.31"
"17622","UF2020-0369","029801-2020","63952, 63953, 63954, 63955","2020-02-14T00:00:00.000","03:20 AM","10773","42","Male","Hispanic","2014-03-12T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Warrant Execution","Verbal Command, Pressure Points, Pressure Points, Held Suspect Down","Active Aggression","NULL","No, No, No, Yes","5200","Harry Hines","NULL","Blvd.","5200 HARRY HINES BLVD, DALLAS, TX, 75235","5200 Harry Hines Blvd.","5200 Harry Hines Blvd.","61651","White","Female","26","No","No injuries noted or visible","Yes","NULL","DWI","3101","541","540","NORTHWEST","2","2479435.794","6982299.28"
"16486","UF2020-0052","030386-2020","63964, 63965","2020-02-14T00:00:00.000","07:54 PM","11479","27","Male","White","2018-02-21T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Suspicious Activity","Verbal Command, Weapon display at Person","Detention/Frisk","NULL","Yes, Yes","8917","Rustown","NULL","Dr.","8917 RUSTOWN DR","8917 Rustown Dr.","8917 Rustown Dr.","61656","Black","Male","38","No","No injuries noted or visible","No","Mentally unstable","No Arrest","1178","223","220","NORTHEAST","7","2528225.993","6984248.463"
"16487","UF2020-0052","030386-2020","63966, 63967","2020-02-14T00:00:00.000","07:54 PM","11626","25","Female","White","2018-12-12T00:00:00.000","Police Officer Trainee II","Officer","No","No injuries noted or visible","No","Suspicious Activity","Verbal Command, Weapon display at Person","Detention/Frisk","NULL","Yes, Yes","8917","Rustown","NULL","Dr.","8917 RUSTOWN DR","8917 Rustown Dr.","8917 Rustown Dr.","61656","Black","Male","38","No","No injuries noted or visible","No","Mentally unstable","No Arrest","1178","223","220","NORTHEAST","7","2528225.993","6984248.463"
"16604","UF2020-0109","031132-2020","64831, 64832, 64833, 64834","2020-02-15T00:00:00.000","11:20 PM","10316","34","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Off-Duty Employment","BD - Pushed, Held Suspect Down, Taser Display at Person, Verbal Command","Danger to self or others","NULL","Yes, Yes, No, No","2424","Swiss","NULL","Ave.","2424 SWISS AVE","2424 Swiss Ave.","2424 Swiss Ave.","61682","Hispanic","Male","23","No","Hospital Drug Evaluation","No","Alchohol and unknown drugs","No Arrest","2052","154","150","CENTRAL","14","2493957.233","6972776.251"
"16603","UF2020-0109","031132-2020","64038, 64039, 64040, 64041","2020-02-15T00:00:00.000","11:10 PM","10316","34","Male","White","2012-03-28T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Off-Duty Employment","BD - Pushed, Verbal Command, Taser Display at Person, Held Suspect Down","Danger to self or others","NULL","Yes, No, No, Yes","2424","SWISS","NULL","Ave.","2424 SWISS AVE","2424 SWISS Ave.","2424 SWISS Ave.","61682","Hispanic","Male","23","No","No injuries noted or visible","No","Unknown Drugs","No Arrest","2052","154","150","CENTRAL","14","2493957.233","6972776.251"
"16917","UF2020-0194","030580-2020","64125, 64126, 64127, 64128","2020-02-15T00:00:00.000","02:30 AM","11128","31","Male","White","2016-01-13T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Crime in Progress","Foot Pursuit, Take Down - Body, Take Down - Arm, Taser","Arrest","1","Yes, Yes, Yes, No","3324","Elsie Faye Heggins","NULL","St.","3324 ELSIE FAYE HEGGINS ST, DALLAS, TX, 75215","3324 Elsie Faye Heggins St.","3324 Elsie Faye Heggins St.","34676","Black","Male","41","Yes","Abrasion/Scrape, Laceration/Cut","Yes","Unknown","Burglary/Building, Evading Arrest","2168","313","310","SOUTHEAST","7","2507301.933","6964186.725"
"16518","UF2020-0057","030616-2020","63985, 63987, 63988, 63989, 63990","2020-02-15T00:00:00.000","03:25 AM","10765","40","Male","Black","2016-02-16T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Handcuffing Take Down, BD - Grabbed, Pressure Points, Held Suspect Down, Verbal Command","Arrest","NULL","Yes, Yes, No, Yes, No","6060","Village Bend","NULL","Dr.","6060 VILLAGE BEND DR","6060 Village Bend Dr.","6060 Village Bend Dr.","61659","White","Male","24","Yes","Laceration/Cut, Redness/Swelling, Abrasion/Scrape","Yes","Alchohol","Assault/FV, Resisting Search and Transport","1096","218","210","NORTHEAST","14","2502341.537","6997418.36"
"16557","UF2020-0092","031132-2020","63991","2020-02-15T00:00:00.000","11:26 PM","11174","31","Male","Asian","2016-04-06T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Call for Cover","Held Suspect Down","Danger to self or others","NULL","Yes","2424","Swiss","NULL","Ave.","2424 SWISS AVE","2424 Swiss Ave.","2424 Swiss Ave.","61660","Hispanic","Male","23","No","No injuries noted or visible","No","Alchohol and unknown drugs","No Arrest","2052","154","150","CENTRAL","14","2493957.233","6972776.251"
"16490","UF2020-0053","030565-2020","63972, 63973","2020-02-15T00:00:00.000","02:16 AM","11201","33","Male","Hispanic","2016-08-10T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","NULL","Held Suspect Down, Verbal Command","NULL","NULL","Yes, No","1600","Chestnut","NULL","St.","1600 CHESTNUT ST, DALLAS, TX, 75226","1600 Chestnut St.","1600 Chestnut St.","61658","Black","Male","29","No","No injuries noted or visible","Yes","NULL","Public Intoxication","2080","153","150","CENTRAL","2","2497892.478","6971363.938"
"16491","UF2020-0053","030565-2020","63975, 63976","2020-02-15T00:00:00.000","02:16 AM","11198","27","Female","White","2016-06-29T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Held Suspect Down, Verbal Command","Arrest","NULL","Yes, Yes","1600","Chestnut","NULL","St.","1600 CHESTNUT ST, DALLAS, TX, 75226","1600 Chestnut St.","1600 Chestnut St.","61658","Black","Male","29","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","2080","153","150","CENTRAL","2","2497892.478","6971363.938"
"16918","UF2020-0194","030580-2020","64199, 64200","2020-02-15T00:00:00.000","02:35 AM","10955","29","Male","American Ind","2015-01-14T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Take Down - Body, Held Suspect Down","Arrest","NULL","Yes, Yes","3324","Elsie Faye Heggins","NULL","St.","3324 ELSIE FAYE HEGGINS ST, DALLAS, TX, 75215","3324 Elsie Faye Heggins St.","3324 Elsie Faye Heggins St.","34676","Black","Male","41","Yes","Abrasion/Scrape","Yes","Poor hygiene","Burglary/Building, Evading Arrest","2168","313","310","SOUTHEAST","7","2507301.933","6964186.725"
"16536","UF2020-0083","030964-2020","64049","2020-02-15T00:00:00.000","06:30 PM","8285","55","Male","White","2002-07-19T00:00:00.000","Police Senior Corporal","Officer","No","No injuries noted or visible","No","Off-Duty Employment","Taser","Active Aggression","2","Yes","8687","Central","N","Expwy.","8687 N CENTRAL EXPY SB, DALLAS, TX, 75225","8687 N Central Expwy.","8687 N Central Expwy.","44305","Black","Male","50","Yes","Taser Burn Marks","Yes","Alchohol","Warrant/Hold","6012","654","650","NORTH CENTRAL","13","2499512.558","7002979.497"
"18830","UF2020-0696","030550-2020","64018, 64019","2020-02-15T00:00:00.000","01:15 AM","11135","27","Male","White","2016-01-27T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Weapon display at Person, Verbal Command","Arrest","NULL","Yes, Yes","13200","Mount Castle","NULL","Dr.","13200 MOUNT CASTLE DR, FARMERS BRANCH, TX, 75234","13200 Mount Castle Dr.","13200 Mount Castle Dr.","61674","Black","Male","18","No","No injuries noted or visible","Yes","Unknown","Unauthorize Use Vehicle, Evading Arrest",,,,,,"2468511.463","7023150.871"
"17569","UF2020-0351","031778-2020","64024, 64025, 64026","2020-02-16T00:00:00.000","08:13 PM","11301","32","Male","Black","2017-03-08T00:00:00.000","Police Officer","Officer","Yes","Laceration/Cut","No","Off-Duty Incident","BD - Grabbed, Hand Controlled Escort, Hand/Arm/Elbow Strike","Active Aggression","NULL","Yes, Yes, Yes","2520","Cedar Springs","NULL","Rd.","2520 CEDAR SPRINGS RD, DALLAS, TX, 75201","2520 Cedar Springs Rd.","2520 Cedar Springs Rd.","61678","Black","Male","34","Yes","Treated by DFD, Hospitalized","Yes","Alchohol","Assault","2038","122","120","CENTRAL","14","2489187.99","6977722.031"
"16495","UF2020-0055","031325-2020","64001, 64002, 64004, 65001","2020-02-16T00:00:00.000","07:24 AM","11525","23","Male","White","2018-05-16T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","BD - Pushed, Taser Display at Person, Verbal Command, Foot Pursuit","Detention/Frisk","NULL","Yes, Yes, No, Yes","5000","Davis","W","St.","5000 W DAVIS ST, DALLAS, TX, 75211","5000 W Davis St.","5000 W Davis St.","54164","White","Male","31","No","No injuries noted or visible","Yes","Mentally unstable","Theft, Evading Arrest, Resisting Arrest","4110","431","430","SOUTHWEST","6","2457626.767","6959329.254"
"16993","UF2020-0208","031817-2020","64033, 64034, 64035, 64036, 64037","2020-02-16T00:00:00.000","10:55 PM","10409","31","Male","Hispanic","2012-06-20T00:00:00.000","Police Officer","Officer","Yes","Bruise","No","Arrest","Foot Pursuit, Verbal Command, BD - Grabbed, Verbal Command, Hand/Arm/Elbow Strike","Arrest","NULL","No, No, No, No, Yes","3400","Polk","S","St.","3400 S POLK ST","3400 S Polk St.","3400 S Polk St.","61681","NULL","Female","22","No","Elevated Heart Rate","Yes","Unknown Drugs","Fail to ID, Evading Arrest, Resisting Arrest, Warrant/Hold","4262","454","450","SOUTHWEST","3","2476793.395","6941690.377"
"21087","UF2020-1201","031190-2020","64050","2020-02-16T00:00:00.000","01:13 AM","11456","23","Male","White","2018-02-07T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort","Active Aggression","NULL","Yes","2600","Elm","NULL","St.","2600 ELM ST, DALLAS, TX, 75226","2600 Elm St.","2600 Elm St.","61665","White","Male","19","Yes","Bruise","Yes","Alchohol","Public Intoxication, Other Felony Arrest","2066","153","150","CENTRAL","2","2495084.842","6972488.4"
"16232","UF2020-0003","031235-2020","64006","2020-02-16T00:00:00.000","02:00 AM","11289","29","Male","Hispanic","2017-03-08T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Off-Duty Employment","Hand/Arm/Elbow Strike","Active Aggression","NULL","Yes","10707","Finnell","NULL","St.","10707 FINNELL ST","10707 Finnell St.","10707 Finnell St.","61668","Hispanic","Male","23","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","3040","534","530","NORTHWEST","6","2461155.131","7003327.405"
"16521","UF2020-0058","031177-2020","63996, 63997, 63998","2020-02-16T00:00:00.000","01:15 AM","11043","40","Male","Hispanic","2015-07-01T00:00:00.000","Police Officer","Officer","No","No injuries noted or visible","No","Service Call","Handcuffing Take Down, Taser Display at Person, Take Down - Arm","Arrest","NULL","Yes, No, Yes","200","Clarendon","E","Dr.","200 E CLARENDON DR","200 E Clarendon Dr.","200 E Clarendon Dr.","61663","White","Male","35","No","No injuries noted or visible","Yes","Alchohol","DWI, Warrant/Hold","4169","713","710","SOUTH CENTRAL","1","2484548.36","6954162.43"
