"date","agenda_item_number","item_type","district","title","voter_name","vote","final_action_taken","agenda_item_description","agenda_id","vote_id"
"2022-08-10T00:00:00.000","22","AGENDA","12","Councilmember","Cara Mendelsohn","ABSNT","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Dallas Downtown Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_22","081022_AG_22_12"
"2022-08-10T00:00:00.000","46","AGENDA","5","Councilmember","Jaime Resendez","YES","APPROVED","Authorize a three-year service price agreement for janitorial services for the aquatic sprayground centers for the Park & Recreation Department - Superior Commercial Cleaning, most advantageous proposer of two - Estimated amount of $784,913.13 - Financing: General Funds","081022_AG_46","081022_AG_46_5"
"2022-08-10T00:00:00.000","40","AGENDA","14","Councilmember","Paul Ridley","YES","APPROVED","Authorize the ratification to pay outstanding invoices due to Green Planet, Inc. in the amount of $214,075.00 for hazmat cleaning services at multiple encampment sites for the period October 1, 2021 through April 30, 2022 - Not to exceed $214,075.00 - Financing: General Fund","081022_AG_40","081022_AG_40_14"
"2022-08-10T00:00:00.000","10","AGENDA","8","Councilmember","Tennell Atkins","YES","APPROVED","An ordinance granting a revocable license to Mark Cuban Cost Plus Drug Company, PBC for the use of a total of approximately 1,292 square feet of land to install, maintain and utilize a sidewalk caf� and two awnings without premise signs on and over portions of Walton and Taylor Streets rights-of-way - Revenue: General Fund $200.00 annually,  $200.00 one-time fee, plus the $20.00 ordinance publication fee","081022_AG_10","081022_AG_10_8"
"2022-08-10T00:00:00.000","61","AGENDA","4","Mayor Pro Tem","Carolyn King  Arnold","YES","APPROVED","Authorize Supplemental Agreement No. 2 to the professional services contract with CDM Smith Inc. for construction phase services associated with the rehabilitation of the Jim  Miller Pump  Station - Not to exceed $1,784,410.00, from $5,043,724.00 to $6,828,134.00 - Financing: Water Capital Improvement G Fund ($1,600,000.00) and Water Construction Fund ($184,410.00)","081022_AG_61","081022_AG_61_4"
"2022-08-10T00:00:00.000","23","AGENDA","5","Councilmember","Jaime Resendez","YES","APPROVED","Authorize a public hearing to be held on August 24, 2022, to receive comments concerning: (1) the proposed levy of assessment for the Dallas Tourism Public Improvement District (the �District�) in accordance with Chapter 372, Texas Local Government Code, for the purpose of providing supplemental public services to be funded by special assessments on property in the District; and, at the close of the public hearing (2) consider approval of an ordinance (a) levying a special assessment on property in the District for services and improvements to be provided during 2023; (b) fixing charges and liens against the property in the District and against the property owners thereof; (c) providing for the collection of the 2022 assessment; (d) requiring City staff to, not later than seven days after City Council�s approval of the ordinance and service plan, file a copy of the approved service plan with the Dallas county clerk; and (e) providing an effective date - Financing: This action has no cost consideration to the City (see Fiscal Information)","081022_AG_23","081022_AG_23_5"
"2022-08-10T00:00:00.000","20","AGENDA","15","Mayor","Eric Johnson","YES","APPROVED","Engineering, LLC, to provide preliminary engineering services for complete streets improvements on West Lovers Lane from Lemmon Avenue to Lomo Alto Drive - Lee Engineering, LLC, only proposer - Not to exceed $464,076.00 - Financing: Capital Projects Reimbursement Fund ($200,000.00), Street and Transportation (A) Fund (2017 General Obligation Bond Fund) ($164,076.00), and Bike Lane Fund ($100,000.00)","081022_AG_20","081022_AG_20_15"
"2022-08-10T00:00:00.000","55","AGENDA","11","Councilmember","Jaynie Shultz","YES","APPROVED","Authorize a professional services contract with Carollo Engineers, Inc. for emergency preparedness planning tasks associated with the water distribution system - Not to exceed $472,418.00 - Financing: Water Capital Improvement G Fund","081022_AG_55","081022_AG_55_11"
"2022-08-10T00:00:00.000","18","AGENDA","13","Councilmember","Gay Donnell Willis","YES","APPROVED","Authorize (1) a Development Participation Contract with Texas Trees Foundation for the donation of privately funded design plans for a City of Dallas 2017 General Obligation Bond Program Project identified as the Southwestern Medical District Streetscape Plan/Harry Hines Boulevard Improvements (Market Center DART Station to Mockingbird Lane); - Financing: This action has no cost consideration to the City (see Fiscal Information for potential future costs)","081022_AG_18","081022_AG_18_13"
"2022-08-10T00:00:00.000","49","AGENDA","1","Councilmember","Chad West","YES","APPROVED","Authorize Supplemental Agreement No. 1 to exercise the first of five one-year renewal options with Ed Campbell Concessions Company, for the operation of food and beverage concessions, catering, and miscellaneous services at the Majestic Theatre for the Office of Arts and Culture - Estimated Annual Revenue: General Fund $300,000.00","081022_AG_49","081022_AG_49_1"
"2022-08-10T00:00:00.000","40","AGENDA","11","Councilmember","Jaynie Shultz","YES","APPROVED","Authorize the ratification to pay outstanding invoices due to Green Planet, Inc. in the amount of $214,075.00 for hazmat cleaning services at multiple encampment sites for the period October 1, 2021 through April 30, 2022 - Not to exceed $214,075.00 - Financing: General Fund","081022_AG_40","081022_AG_40_11"
"2022-08-10T00:00:00.000","11","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","An ordinance abandoning a portion of Buena Vista and Travis Streets and two alleys to KD BV Holdco, LLC, KD Travis Block Holdco, LLC and Oncor Electric Delivery Company, LLC, the abutting owners, containing approximately 36,302 square feet of land, located near the intersection of Armstrong Avenue and Travis Street - Revenue: General Capital Reserve Fund ($9,082,727.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee","081022_AG_11","081022_AG_11_10"
"2022-08-10T00:00:00.000","55","AGENDA","10","Councilmember","Adam McGough","YES","APPROVED","Authorize a professional services contract with Carollo Engineers, Inc. for emergency preparedness planning tasks associated with the water distribution system - Not to exceed $472,418.00 - Financing: Water Capital Improvement G Fund","081022_AG_55","081022_AG_55_10"
"2022-08-10T00:00:00.000","3","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","Authorize  (1) ratification of payment in the amount of $203,684.65 for work performed to the facility located at 2721 Municipal Street under the existing Job Order Contract previously approved on December 8, 2021, by Resolution No. 21-1934 for construction services with Nouveau Technology Services, L.P. dba Nouveau Construction and Technology Services, L.P. (Nouveau Technology Services) for renovation and reconstruction to the facility located at 2721 Municipal Street; and (2) a contract for a job order under the existing Job Order Contract previously approved on December 8, 2021, by Resolution No. 21-1934 for construction  services  with  Nouveau  Technology Services for renovation and reconstruction to the facility located at 2721 Municipal Street in the amount of $606,947.67 - Total not to exceed $810,632.32 - Financing: Capital Construction Fund ($475,354.44) and General Fund ($335,277.88)","081022_AG_3","081022_AG_3_7"
"2022-08-10T00:00:00.000","3","AGENDA","9","Councilmember","Paula Blackmon","YES","APPROVED","Authorize  (1) ratification of payment in the amount of $203,684.65 for work performed to the facility located at 2721 Municipal Street under the existing Job Order Contract previously approved on December 8, 2021, by Resolution No. 21-1934 for construction services with Nouveau Technology Services, L.P. dba Nouveau Construction and Technology Services, L.P. (Nouveau Technology Services) for renovation and reconstruction to the facility located at 2721 Municipal Street; and (2) a contract for a job order under the existing Job Order Contract previously approved on December 8, 2021, by Resolution No. 21-1934 for construction  services  with  Nouveau  Technology Services for renovation and reconstruction to the facility located at 2721 Municipal Street in the amount of $606,947.67 - Total not to exceed $810,632.32 - Financing: Capital Construction Fund ($475,354.44) and General Fund ($335,277.88)","081022_AG_3","081022_AG_3_9"
