"objectid","filenum","uofnum","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","address","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","dist_name","taag_name","x","y","geocoded_column"
,"UF2018-0835","49359, 49360","2018-04-21T00:00:00.000",,"10878.00000000000","Female","White","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","Service Call","Taser Display at Person, Taser","Danger to self or others","1","No, Yes","1557.00000000000","Harris","NULL","Ct.","1557 Harris Ct.","54260.00000000000","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","1223","115","110","CENTRAL",,,,,"POINT (-96.751409 32.782048)"
,"UF2018-1335","53089","2018-11-09T00:00:00.000",,"9368.00000000000","Male","Hispanic","2014-06-18T00:00:00.000","No","No injuries noted or visible","No","Arrest","Handcuffing Take Down","Arrest","NULL","Yes","5302.00000000000","Harry Hines","NULL","Blvd.","5302 Harry Hines Blvd.","56483.00000000000","White","Male","No","No injuries noted or visible","Yes","Agitated","APOWW","3101","541","540","NORTHWEST",,,,,"POINT (-96.83845900000001 32.812929)"
,"UF2018-1389","53026","2018-11-04T00:00:00.000",,"9261.00000000000","Male","Black","2007-09-26T00:00:00.000","No","No injuries noted or visible","No","Arrest","Handcuffing Take Down","Arrest","NULL","Yes","8008.00000000000","HERB KELLEHER WAY","NULL","NULL","8008 HERB KELLEHER WAY","56426.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","3070","523","520","NORTHWEST",,,,,
,"UF2018-1259","52894","2018-10-26T00:00:00.000",,"8417.00000000000","Male","White","2003-08-15T00:00:00.000","No","No injuries noted or visible","No","Service Call","Take Down - Arm","Danger to self or others","NULL","Yes","2900.00000000000","Ervay","S","St.","2900 S Ervay St.","56330.00000000000","Black","Female","No","No injuries noted or visible","Yes","Mentally unstable","No Arrest","2157","342","340","SOUTHEAST",,,,,"POINT (-96.778218 32.762435)"
,"UF2018-0644","50113, 50114","2018-06-03T00:00:00.000",,"10369.00000000000","Female","White","2012-05-09T00:00:00.000","No","No injuries noted or visible","No","Off-Duty Employment","BD - Grabbed, Held Suspect Down","Arrest","NULL","Yes, Yes","2424.00000000000","Swiss","NULL","Ave.","2424 Swiss Ave.","54701.00000000000","Hispanic","Male","Yes","Abrasion/Scrape, Injured prior to contact","Yes","Alchohol","Public Intoxication, Resisting Arrest","2052","154","150","CENTRAL",,,,,"POINT (-96.790503 32.784987)"
,"UF2018-0469","49571, 49573, 49575","2018-05-02T00:00:00.000",,"10533.00000000000","Male","Black","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, Hand Controlled Escort, Held Suspect Down","Other","NULL","No, No, Yes","1311.00000000000","Claude","NULL","St.","1311 Claude St.","54368.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Public Intoxication","4146","712","710","SOUTH CENTRAL",,,,,"POINT (-96.805011 32.740137)"
,"UF2018-0163","48573, 48574, 48575, 48576","2018-03-16T00:00:00.000",,"10955.00000000000","Male","American Ind","2015-01-14T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Held Suspect Down, Taser Display at Person, Handcuffing Take Down","Other","NULL","No, Yes, No, Yes","5018.00000000000","2ND","S","Ave.","5018 S 2ND Ave.","53027.00000000000","Black","Male","Yes","Abrasion/Scrape","Yes","Alchohol and unknown drugs","Public Intoxication, Resisting Arrest, Drug Possession - Misdemeanor","2168","313","310","SOUTHEAST",,,,,"POINT (-122.194893 47.951604)"
,"UF2018-1260","52754","2018-09-29T00:00:00.000",,"11152.00000000000","Male","Black","2016-02-24T00:00:00.000","No","No injuries noted or visible","No","Service Call","BD - Grabbed","Arrest","NULL","Yes","7815.00000000000","Lyndon B Johnson","NULL","Frwy.","7815 Lyndon B Johnson Frwy.","56026.00000000000","White","Male","Yes","Abrasion/Scrape","Yes","Mentally unstable","Crim Trespass/Bldg/Prop","1020","635","630","NORTH CENTRAL",,,,,"POINT (-96.77043700000002 32.924816)"
,"UF2018-0650","50279, 50280, 50281","2018-06-09T00:00:00.000",,"10715.00000000000","Male","Hispanic","2013-11-06T00:00:00.000","No","No injuries noted or visible","No","Arrest","Hand Controlled Escort, Held Suspect Down, Verbal Command","Arrest","NULL","No, Yes, No","9750.00000000000","Royal","NULL","Ln.","9750 Royal Ln.","54781.00000000000","Black","Male","Yes","Laceration/Cut","Yes","Unknown Drugs","APOWW","1053","244","240","NORTHEAST",,,,,"POINT (-96.729835 32.894376)"
,"UF2018-0678","49697","2018-05-08T00:00:00.000",,"7498.00000000000","Male","Hispanic","1997-05-16T00:00:00.000","No","No injuries noted or visible","No","Arrest","K-9 Deployment","Other","NULL","Yes","4009.00000000000","Kernack","NULL","St.","4009 Kernack St.","54426.00000000000","Hispanic","Male","Yes","Laceration/Cut","Yes","FD-Unknown if Armed","Robbery","4156","432","430","SOUTHWEST",,,,,"POINT (-96.886243 32.733119)"
,"UF2018-0911","50495, 50496, 50497","2018-06-23T00:00:00.000",,"10843.00000000000","Male","Hispanic","2014-06-18T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Joint Locks, Handcuffing Take Down","Arrest","NULL","No, No, Yes","2836.00000000000","Carpenter","NULL","Ave.","2836 Carpenter Ave.","54948.00000000000","Black","Male","No","No injuries noted or visible","Yes","Agitated","Warrant/Hold, Resisting Arrest","2165","346","340","SOUTHEAST",,,,,"POINT (-96.754392 32.759374)"
,"UF2018-0716","49294, 49295, 49296, 49297","2018-04-18T00:00:00.000",,"10724.00000000000","Male","White","2014-01-29T00:00:00.000","Yes","Abrasion/Scrape","No","Arrest","Verbal Command, BD - Grabbed, Verbal Command, Feet/Leg/Knee Strike","Arrest","NULL","No, Yes, No, Yes","2700.00000000000","South Central","NULL","Expwy.","2700 South Central Expwy.","54225.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Theft, Evading Arrest","2134","342","340","SOUTHEAST",,,,,"POINT (-97.444057 36.527739)"
,"UF2018-0313","48515","2018-03-14T00:00:00.000",,"9931.00000000000","Male","White","2009-08-19T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","Verbal Command","Arrest","NULL","Yes","9301.00000000000","Forest","NULL","Ln.","9301 Forest Ln.","36476.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Crim Trespass/Bldg/Prop, Resisting Arrest","1030","252","250","NORTHEAST",,,,,"POINT (-95.4416 30.186718)"
,"UF2018-0688","50357","2018-06-16T00:00:00.000",,"11012.00000000000","Male","White","2015-05-06T00:00:00.000","No","Sprain/Strain","No","Call for Cover","Held Suspect Down","Danger to self or others","NULL","Yes","4815.00000000000","COLUMBIA","NULL","Ave.","4815 COLUMBIA Ave.","35049.00000000000","Hispanic","Female","Yes","Abrasion/Scrape, Bruise","Yes","Alchohol and unknown drugs","APOWW","4518","114","110","CENTRAL",,,,,"POINT (-87.500104 41.626207)"
,"UF2018-1153","50137, 50138, 50139","2018-06-04T00:00:00.000",,"7816.00000000000","Male","White","1999-09-17T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Take Down - Arm, Held Suspect Down","Arrest","NULL","No, Yes, No","4300.00000000000","Gaston","NULL","Ave.","4300 Gaston Ave.","54725.00000000000","Black","Female","Yes","Fracture","Yes","Mentally unstable","Other Misdemeanor Arrest, Resisting Search and Transport","2035","116","110","CENTRAL",,,,,"POINT (-86.321444 32.330495)"
,"UF2018-1650","53440","2018-11-25T00:00:00.000",,"11459.00000000000","Male","Hispanic","2018-02-07T00:00:00.000","No","No injuries noted or visible","No","Arrest","Taser","Arrest","2","Yes","3619.00000000000","Bolivar","NULL","Dr.","3619 Bolivar Dr.","56648.00000000000","White","Male","Yes","Puncture","Yes","Agitated","Assault/FV, Resisting Arrest","3046","526","520","NORTHWEST",,,,,"POINT (-96.857673 32.865245)"
,"UF2018-0525","48680, 48681","2018-03-24T00:00:00.000",,"11336.00000000000","Male","White","2017-05-31T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Arm, BD - Pushed","Arrest","NULL","Yes, Yes","2400.00000000000","Fairmount","NULL","St.","2400 Fairmount St.","53849.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Burglary of a Vehicle, Evading Arrest","2014","121","120","CENTRAL",,,,,"POINT (-118.204432 34.052061)"
,"UF2018-0183","48310","2018-03-06T00:00:00.000",,"10884.00000000000","Male","Black","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","BD - Grabbed","Arrest","NULL","Yes","300.00000000000","Marsalis","N","Ave.","300 N Marsalis Ave.","53656.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Assault/Public Servant, Evading Arrest, Unauthorize Use Vehicle, Drug Possession - Felony","4106","414","410","SOUTHWEST",,,,,"POINT (-96.815642 32.751215)"
,"UF2018-1127","51577, 51578, 51579, 51580","2018-08-10T00:00:00.000",,"10809.00000000000","Female","White","2014-05-07T00:00:00.000","No","No injuries noted or visible","No","Arrest","Foot Pursuit, Held Suspect Down, Taser, Verbal Command","Active Aggression","NULL","Yes, Yes, No, No","3839.00000000000","Fitzhugh","S","Ave.","3839 S Fitzhugh Ave.","55541.00000000000","Black","Male","Yes","Abrasion/Scrape","Yes","Unknown Drugs","Assault, Crim Trespass/Bldg/Prop","2099","115","110","CENTRAL",,,,,"POINT (-96.754961 32.77433)"
,"UF2018-1078","50953","2018-07-15T00:00:00.000",,"8748.00000000000","Male","White","2005-12-16T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Other","NULL","Yes","1411.00000000000","Aton","NULL","Ave.","1411 Aton Ave.","55186.00000000000","Hispanic","Male","No","No injuries noted or visible","No","None detected","No Arrest","4161","444","440","SOUTHWEST",,,,,
,"UF2018-1174","52479, 52480","2018-09-30T00:00:00.000",,"10035.00000000000","Male","White","2009-11-11T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Held Suspect Down","Arrest","NULL","No, Yes","1200.00000000000","Routh","NULL","St.","1200 Routh St.","56046.00000000000","White","Female","No","Abrasion/Scrape","Yes","Alchohol","Public Intoxication","2030","132","130","CENTRAL",,,,,"POINT (-96.794932 32.790744)"
,"UF2018-0932","50898, 50899, 50900, 50901","2018-07-13T00:00:00.000",,"10696.00000000000","Male","White","2013-11-06T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, BD - Grabbed, Held Suspect Down, Joint Locks","Arrest","NULL","No, Yes, Yes, Yes","3500.00000000000","Metropolitan","NULL","Ave.","3500 Metropolitan Ave.","55159.00000000000","Black","Male","Yes","Laceration/Cut","Yes","Unknown","Warrant/Hold, Evading Arrest","2118","311","310","SOUTHEAST",,,,,"POINT (-94.669392 39.073243)"
,"UF2018-0752","51027","2018-06-11T00:00:00.000",,"8924.00000000000","Male","Black","2006-09-27T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person","Arrest","NULL","Yes","10300.00000000000","Pondwood","NULL","Dr.","10300 Pondwood Dr.","54808.00000000000","Black","Male","No","Injured prior to contact","Yes","None detected","Assault/FV, Evading Arrest, Warrant/Hold","2206","335","330","SOUTHEAST",,,,,"POINT (-96.645529 32.729246)"
,"UF2018-0020","47359, 47360","2018-01-07T00:00:00.000",,"11237.00000000000","Male","White","2016-11-16T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person, Verbal Command","Arrest","NULL","No, No","200.00000000000","Ezekiel","NULL","Ave.","200 Ezekiel Ave.","53037.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown Drugs","Assault/FV","2208","352","350","SOUTHEAST",,,,,
,"UF2018-0326","47488, 47489","2018-01-17T00:00:00.000",,"10350.00000000000","Male","White","2012-05-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Grabbed, BD - Pushed","Detention/Frisk","NULL","Yes, Yes","111.00000000000","Commerce","W","St.","111 W Commerce St.","53153.00000000000","White","Male","No","No injuries noted or visible","Yes","Unknown","Other Felony Arrest, Warrant/Hold","4063","424","420","SOUTHWEST",,,,,"POINT (-99.334429 34.638921)"
,"UF2018-0887","51158","2018-07-25T00:00:00.000",,"9670.00000000000","Male","Hispanic","2011-05-11T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","Take Down - Head","Arrest","NULL","Yes","3617.00000000000","Golden Hills","NULL","Dr.","3617 Golden Hills Dr.","55268.00000000000","Black","Male","Yes","Abrasion/Scrape","Yes","Alchohol","Warrant/Hold, Evading Arrest","4338","737","730","SOUTH CENTRAL",,,,,"POINT (-96.765131 32.681106)"
,"UF2018-0941","49463, 49464, 49465, 49466","2018-04-28T00:00:00.000",,"9647.00000000000","Male","White","2008-10-29T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, BD - Grabbed, Take Down - Arm, Handcuffing Take Down","Detention/Frisk","NULL","No, Yes, Yes, Yes","9505.00000000000","Royal","NULL","Ln.","9505 Royal Ln.","54320.00000000000","Black","Male","No","Non-Visible Injury/Pain","No","FD-Suspect Unarmed","No Arrest","1041","243","240","NORTHEAST",,,,,"POINT (-96.737397 32.892771)"
,"UF2018-0573","50007, 50008, 50009","2018-05-26T00:00:00.000",,"6913.00000000000","Male","Black","1992-05-18T00:00:00.000","No","No injuries noted or visible","No","Arrest","Pressure Points, Verbal Command, BD - Grabbed","Arrest","NULL","Yes, No, Yes","3450.00000000000","R. L. Thornton","S","Frwy.","3450 S R. L. Thornton Frwy.","54607.00000000000","White","Male","No","No injuries noted or visible","Yes","Unknown","Resisting Arrest, Other Misdemeanor Arrest","4265","723","720","SOUTH CENTRAL",,,,,
,"UF2018-0776","50780","2018-07-06T00:00:00.000",,"10951.00000000000","Male","Black","2014-12-03T00:00:00.000","No","No injuries noted or visible","No","Arrest","Take Down - Head","Arrest","NULL","Yes","4545.00000000000","Black Rock","E","Dr.","4545 E Black Rock Dr.","55079.00000000000","American Ind","Male","No","No injuries noted or visible","Yes","Agitated","APOWW","8820","432","430","SOUTHWEST",,,,,"POINT (-110.825042 32.289824)"
,"UF2018-0119","48128","2018-02-25T00:00:00.000",,"6943.00000000000","Male","Black","1992-08-24T00:00:00.000","No","No injuries noted or visible","No","Arrest","BD - Pushed","Arrest","NULL","No","2520.00000000000","Cedar Springs","NULL","Rd.","2520 Cedar Springs Rd.","53561.00000000000","White","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","2038","122","120","CENTRAL",,,,,"POINT (-96.80544 32.798963)"
,"UF2018-1548","53635, 53636","2018-12-07T00:00:00.000",,"8704.00000000000","Male","White","2005-09-07T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, Held Suspect Down","Detention/Frisk","NULL","No, Yes","800.00000000000","Lancaster","N","Rd.","800 N Lancaster Rd.","56772.00000000000","Black","Female","No","No injuries noted or visible","Yes","Agitated","Assault, Resisting Arrest, Other Misdemeanor Arrest","4100","411","410","SOUTHWEST",,,,,"POINT (-81.388203 28.465356)"
,"UF2018-0702","50406, 50407","2018-06-18T00:00:00.000",,"10767.00000000000","Male","White","2014-03-12T00:00:00.000","No","No injuries noted or visible","No","Arrest","Verbal Command, Weapon display at Person","Arrest","NULL","Yes, Yes","6050.00000000000","Melody","NULL","Ln.","6050 Melody Ln.","0.00000000000","Black","Male","No","No injuries noted or visible","Yes","Unknown","Drug Possession - Felony, Warrant/Hold","4529","215","210","NORTHEAST",,,,,"POINT (-96.759947 32.86751)"
,"UF2018-1442","53664","2018-12-07T00:00:00.000",,"10498.00000000000","Male","White","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Suspicious Activity","Foot Pursuit","Detention/Frisk","NULL","Yes","19019.00000000000","Midway","NULL","Rd.","19019 Midway Rd.","0.00000000000","White","Male","No","No injuries noted or visible","Yes","NULL","No Arrest","4423","612","610","NORTH CENTRAL",,,,,"POINT (-96.843766 33.010848)"
,"UF2018-1165","52422, 52423, 52424","2018-09-26T00:00:00.000",,"10868.00000000000","Male","Hispanic","2014-08-13T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","Verbal Command, Held Suspect Down, BD - Grabbed","Detention/Frisk","NULL","No, Yes, No","534.00000000000","Elsberry","NULL","Ave.","534 Elsberry Ave.","56012.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Warrant/Hold","2196","331","330","SOUTHEAST",,,,,"POINT (-96.712053 32.721014)"
,"UF2018-0898","49619, 49620, 49621","2018-05-04T00:00:00.000",,"11015.00000000000","Male","Black","2015-05-20T00:00:00.000","No","No injuries noted or visible","No","Service Call","Verbal Command, Taser Display at Person, Taser","Detention/Frisk","1","No, No, Yes","3150.00000000000","Ledbetter","E","Dr.","3150 E Ledbetter Dr.","42926.00000000000","Black","Male","No","No injuries noted or visible","No","None detected","No Arrest","4310","732","730","SOUTH CENTRAL",,,,,"POINT (-96.765649 32.697672)"
,"UF2018-1083","51988, 51989, 51990, 51992","2018-09-06T00:00:00.000",,"9109.00000000000","Male","Hispanic","2007-05-02T00:00:00.000","No","No injuries noted or visible","No","Service Call","Weapon display at Person, Take Down - Body, Handcuffing Take Down, Held Suspect Down","Arrest","NULL","No, Yes, Yes, Yes","9403.00000000000","Paramount","NULL","Ave.","9403 Paramount Ave.","49039.00000000000","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Assault/FV, Other Misdemeanor Arrest","2204","334","330","SOUTHEAST",,,,,"POINT (-96.659555 32.728641)"
