Activity Number,Activity Type,Activity SubType,Activity Priority,Service Request Number,Street Address ,Street Number,Street Direction,Street Name,Street Type,Apartment,City,State,Zip Code,Census Tract,Council District,Mapsco Page,Animal Intake ID,Animal Type,Animal Description,Tag Number,Activity Quantity 1,Activity Result 1,Activity Quantity 2,Activity Result 2,Activity Quantity 3,Activity Result 3,Activity Quantity 4,Activity Result 4,Activity Quantity 5,Activity Result 5,Final Activity Quantity,Final Activity Result,Activity Comment,Officer ID,Activity Status,Cancel Reason,Radio Signal Code,Call Date/Time,Created Date/Time,Dispatch Date/Time,Working Date/Time,Completed Date/Time,User ID,Month,Year,Location 1,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
A16-033893,LOOSE,SICK/INJURED,URGENT,1600510613,10040  SHOREVIEW RD,10040,,SHOREVIEW,RD,,DALLAS,TX,75238,013004,10,27-V,A0958570,CAT,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,EAST LAKE VETERINARY CLINIC - FELINE LEUKEMIA POSITIVE,P9991716,COMPLETED,,20/12 SICK,10/05/2016 12:00:00 AM,10/05/2016 02:25:41 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,AGRAHAM,OCT.2016,FY2017,"10040 SHOREVIEW RD
DALLAS, TX 75238
(32.865804, -96.71354)",9,3,10,19752,3162
A17-069999,LOOSE,SICK/INJURED,URGENT,1600510661,12801 N CENTRAL EXPY,12801,N,CENTRAL,EXPY,,DALLAS,TX,75243,013200,11,16-T,,DOG,,,1,UNABLE TO LOCATE,0,,0,,0,,0,,1,CLOSED,,P0798925,COMPLETED,,,10/05/2016 02:28:00 PM,10/05/2016 02:28:00 PM,08/11/2017 12:00:00 AM,09/29/2017 12:00:00 AM,09/29/2017 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"12801 N CENTRAL EXPY
DALLAS, TX 75243
(32.921569, -96.765751)",10,3,11,20173,3162
A16-008589,INVESTIGATION,MUNICIPAL,LOW,DLAWHON,8431  DEL MONTE DR,8431,,DEL MONTE,DR,,DALLAS,TX,75217,009201,5,58-H,,DOG,,,1,MADE CONTACT,1,CITATION,1,WARNING,0,,0,,1,CLOSED,,P9991557,COMPLETED,,,04/20/2016 12:00:00 AM,10/05/2016 02:28:35 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"8431 DEL MONTE DR
DALLAS, TX 75217
(32.738265, -96.675977)",5,3,5,18921,3162
A16-033550,INVESTIGATION,BITE,URGENT,MMATTHIA,8300  GARLAND RD,8300,,GARLAND,RD,,DALLAS,TX,75218,008100,9,37-U,,DOG,,,0,,0,,0,,0,,0,,1,CLOSED,,P9991548,COMPLETED,,6 5/21,10/02/2016 12:00:00 AM,10/05/2016 04:41:30 PM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"8300 GARLAND RD
DALLAS, TX 75218
(32.816613, -96.720066)",13,3,9,18924,3162
A16-033818,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600509061,2524  SPRINGHILL DR,2524,,SPRINGHILL,DR,,DALLAS,TX,75228,012209,9,38-X,,DOG,,,1,UNFOUNDED,1,VIOLATION NOTICE,1,COMPLIANCE,0,,0,,1,CLOSED,KUDI (xxx)xxx-xxxx,P9991709,COMPLETED,,17,10/04/2016 12:00:00 AM,10/05/2016 04:41:34 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,MHENRY,OCT.2016,FY2017,"2524 SPRINGHILL DR
DALLAS, TX 75228
(32.814469, -96.696597)",13,3,9,19361,3162
A16-033923,LOOSE,LOOSE OWN,NORMAL,1600511337,700  UARDA DR,700,,UARDA,DR,,DALLAS,TX,75217,011800,5,59-P,,DOG,,,1,MADE CONTACT,3,CITATION,0,,0,,0,,1,CLOSED,,P9991713,COMPLETED,,21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 07:45:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"700 UARDA DR
DALLAS, TX 75217
(32.722437, -96.658428)",5,3,5,18921,3162
A16-033919,LOOSE,LOOSE OWN,NORMAL,1600511330,800  OSLO LN,800,,OSLO,LN,,DALLAS,TX,75217,011602,8,69-A,,DOG,,,1,MADE CONTACT,1,CITATION,0,,0,,0,,1,CLOSED,,P9991713,COMPLETED,,21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 07:46:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"800 OSLO LN
DALLAS, TX 75217
(32.699549, -96.663529)",8,3,8,18921,3162
A16-033928,LOOSE,SICK/INJURED,ANIMAL IN DANGER,1600511345,5712 S MARSALIS AVE,5712,S,MARSALIS,AVE,,DALLAS,TX,75241,011200,3,65-N,A0958610,DOG,,,1,IMPOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991725,COMPLETED,,20/8 CRIT,10/05/2016 12:00:00 AM,10/05/2016 07:51:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,THILL,OCT.2016,FY2017,"5712 S MARSALIS AVE
DALLAS, TX 75241
(32.67678, -96.814754)",4,3,4,19757,3162
A16-033684,INVESTIGATION,MUNICIPAL,LOW,SCASTILL,2806  BURLINGTON BLVD,2806,,BURLINGTON,BLVD,,DALLAS,TX,75211,005300,1,53-L,,OTHER,,,1,UNABLE TO MAKE CONTACT,2,VIOLATION NOTICE,0,,0,,0,,1,CLOSED,,P9991576,COMPLETED,,,10/03/2016 12:00:00 AM,10/05/2016 08:00:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,JMARTIN,OCT.2016,FY2017,"2806 BURLINGTON BLVD
DALLAS, TX 75211
(32.737317, -96.866777)",1,3,1,18528,3162
A16-033908,LOOSE,SICK/INJURED,ANIMAL IN DANGER,1600511246,7411  WOODSHIRE DR,7411,,WOODSHIRE,DR,,DALLAS,TX,75232,011104,8,64-X,A0958602,DOG,,,1,MADE CONTACT,1,IMPOUNDED,0,,0,,0,,1,CLOSED,,P9991712,COMPLETED,,20/8 CRIT,10/05/2016 12:00:00 AM,10/05/2016 08:18:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,ODAVIS,OCT.2016,FY2017,"7411 WOODSHIRE DR
DALLAS, TX 75232
(32.658796, -96.839315)",8,3,8,19379,3162
A16-033894,LOOSE,LOOSE OWN,NORMAL,1600510672,2237  MOFFATT AVE,2237,,MOFFATT,AVE,,DALLAS,TX,75216,008703,4,65-D,,DOG,,,1,UNABLE TO LOCATE,0,,0,,0,,0,,1,CLOSED,PLEASE CHECK AREA IN MORNINGS,P9991717,COMPLETED,,20/21 LOOSE,10/05/2016 12:00:00 AM,10/05/2016 08:35:00 PM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,JDANIELS,OCT.2016,FY2017,"2237 MOFFATT AVE
DALLAS, TX 75216
(32.698957, -96.785185)",4,3,4,18915,3162
A16-033897,LOOSE,CONFINED,NORMAL,1600510782,11414 E NORTHWEST HWY,11414,E,NORTHWEST,HWY,,DALLAS,TX,75218,012800,9,28-Y,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,WHITE ROCK ANIMAL HOSPITAL,P9991181,COMPLETED,,20/8 CONF,10/05/2016 12:00:00 AM,10/05/2016 10:33:36 PM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"11414 E NORTHWEST HWY
DALLAS, TX 75218
(32.86397, -96.682381)",13,3,9,18924,3162
A16-034008,LOOSE,LOOSE OWN,NORMAL,1600513304,2425  BICKERS ST,2425,,BICKERS,ST,,DALLAS,TX,75212,020500,6,43-M,,OTHER,,,1,MADE CONTACT,1,CITATION,0,,0,,0,,1,CLOSED,# xxx,P9991719,COMPLETED,,,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,RZAVALAF,OCT.2016,FY2017,"2425 BICKERS ST
DALLAS, TX 75212
(32.787089, -96.860527)",6,3,6,18530,3162
A16-034013,TRANSPORT,ANIMAL,NORMAL,1600513485,2425  BICKERS ST,2425,,BICKERS,ST,21,DALLAS,TX,75212,010200,6,43-M,A0958818,CAT,,,1,IMPOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991719,COMPLETED,,11,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JSERRANO,OCT.2016,FY2017,"2425 BICKERS ST
DALLAS, TX 75212
(32.787089, -96.860527)",6,3,6,18530,3162
A16-033951,TRANSPORT,ANIMAL,NORMAL,1600511506,2425  BICKERS ST,2425,,BICKERS,ST,126,DALLAS,,75212,010200,6,43-M,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,20/11  CONF,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"2425 BICKERS ST
DALLAS 75212
(32.787089, -96.860527)",6,3,6,18530,3162
A16-033176,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,8320  MADRAS DR,8320,,MADRAS,DR,,DALLAS,TX,75217,009202,5,58-R,,OTHER,,,1,VIOLATION NOTICE,1,EDUCATION,0,,0,,0,,1,CLOSED,,P9991213,COMPLETED,,,09/28/2016 12:00:00 AM,10/06/2016 12:00:00 AM,05/07/2017 12:00:00 AM,05/07/2017 12:00:00 AM,05/07/2017 12:00:00 AM,RVALVERD,OCT.2016,FY2017,"8320 MADRAS DR
DALLAS, TX 75217
(32.726508, -96.676698)",5,3,5,18921,3162
A16-034029,LOOSE,LOOSE OWN,NORMAL,1600513638,3740  PALLOS VERDAS DR,3740,,PALLOS VERDAS,DR,,DALLAS,TX,75229,009609,13,23-D,,DOG,,,1,UNABLE TO MAKE CONTACT,1,UNABLE TO LOCATE,1,MADE CONTACT,0,,0,,1,CLOSED,,P9991714,COMPLETED,,20/21 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/07/2016 12:00:00 AM,LHILLMON,OCT.2016,FY2017,"3740 PALLOS VERDAS DR
DALLAS, TX 75229
(32.905359, -96.854066)",11,3,13,19367,3162
A16-033396,INVESTIGATION,BITE,URGENT,YLOCKHAR,3404  KELLOGG AVE,3404,,KELLOGG,AVE,,DALLAS,TX,75216,008802,4,55-V,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,xx/xx/xx xx:xx- POSSIBEL BITE DOG LIVES AT xxxx STOVALL,P9991719,COMPLETED,,5/8,09/30/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,,10/06/2016 12:00:00 AM,JSERRANO,OCT.2016,FY2017,"3404 KELLOGG AVE
DALLAS, TX 75216
(32.712884, -96.788001)",4,3,4,18915,3162
A16-033962,LOOSE,AGGRESSION,URGENT,1600511585,6143  FARNSWORTH DR,6143,,FARNSWORTH,DR,,DALLAS,TX,75236,016501,3,61B-H,A0958632,DOG,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,8 VIC,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"6143 FARNSWORTH DR
DALLAS, TX 75236
(32.691848, -96.927046)",3,3,3,19748,3162
A16-034001,INVESTIGATION,MUNICIPAL,NORMAL,1600512847,707 N DWIGHT AVE,707,N,DWIGHT,AVE,,DALLAS,TX,75211,010701,6,52-C,,DOG,,,1,UNABLE TO CATCH,0,,0,,0,,0,,1,CLOSED,,P9991717,COMPLETED,,20/8 TIED,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JDANIELS,OCT.2016,FY2017,"707 N DWIGHT AVE
DALLAS, TX 75211
(32.750599, -96.907501)",6,3,6,18528,3162
A16-034012,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600513474,1232  OAK HILL CIR,1232,,OAK HILL,CIR,,DALLAS,TX,75217,009202,5,58-M,,DOG,,,1,MADE CONTACT,3,UNFOUNDED,0,,0,,0,,1,CLOSED,,P9991721,COMPLETED,,20/17 NFW,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JKONOLD,OCT.2016,FY2017,"1232 OAK HILL CIR
DALLAS, TX 75217
(32.73363, -96.671167)",5,3,5,18921,3162
A16-033969,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600511756,15906  STILLWOOD ST,15906,,STILLWOOD,ST,22082,DALLAS,TX,75248,013612,11,5-X,,CAT,,,1,UNFOUNDED,0,,0,,0,,0,,1,CLOSED,,P9991181,COMPLETED,,17 NFW,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"15906 STILLWOOD ST
DALLAS, TX 75248
(32.964533, -96.806569)",10,3,11,20168,3162
A16-034021,LOOSE,LOOSE OWN,NORMAL,1600513592,5121  WYNELL ST,5121,,WYNELL,ST,,DALLAS,TX,75241,008705,8,65-M,,DOG,,,1,MADE CONTACT,1,EDUCATION,0,,0,,0,,1,CLOSED,,P9991719,COMPLETED,,,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JSERRANO,OCT.2016,FY2017,"5121 WYNELL ST
DALLAS, TX 75241
(32.686017, -96.782382)",8,3,8,19757,3162
A16-034032,LOOSE,SICK/INJURED,ANIMAL IN DANGER,1600513705,0  CEDAR CREST BLVD & E 11TH,0,,CEDAR CREST BLVD & E 11TH,,,DALLAS,TX,00000,008900,4,55-H,,DOG,,,1,DEAD ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991699,COMPLETED,,8 SICK,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JSTILLIN,OCT.2016,FY2017,"0 CEDAR CREST BLVD & E 11TH
DALLAS, TX 00000",,,,,
A16-033997,INVESTIGATION,GROSS NEGLIGENCE,URGENT,1600512607,2966  COMMERCE ST,2966,,COMMERCE,ST,,DALLAS,,75226,003300,2,45-M,,OTHER,,,1,UNABLE TO MAKE CONTACT,1,UNABLE TO LOCATE,1,GONE ON ARRIVAL,0,,0,,1,CLOSED,"xxxx COMMERCE ST; XY: xxxxxxx.xxxxxxxxxx, xxxxxxx.xxxxxxxxx; LATLNG: xx.xxxxxxxx",P9991718,COMPLETED,,17,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MGAYNOR,OCT.2016,FY2017,"2966 COMMERCE ST
DALLAS 75226
(32.783636, -96.780904)",2,3,2,19357,3162
A16-033729,INVESTIGATION,BITE,TODAY,DLATTIME,0  ROLLING ROCK LN & QU,0,,ROLLING ROCK LN & QU,,,DALLAS,TX,00000,013007,10,28-T,,DOG,,,2,UNABLE TO LOCATE,0,,0,,0,,0,,1,CLOSED,ARRIVED xxxxAM    xx/x,P9991549,COMPLETED,,5,10/04/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/08/2016 12:00:00 AM,10/08/2016 12:00:00 AM,10/08/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"0 ROLLING ROCK LN & QU
DALLAS, TX 00000",,,,,
A16-033972,LOOSE,LOOSE OWN,NORMAL,1600511814,3836  SCARSDALE LN,3836,,SCARSDALE,LN,,DALLAS,TX,75227,012100,7,49-T,,DOG,,,1,VIOLATION NOTICE,0,,0,,0,,0,,1,CLOSED,,P9991548,COMPLETED,,21 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,MBRADLEY,OCT.2016,FY2017,"3836 SCARSDALE LN
DALLAS, TX 75227
(32.769931, -96.659133)",7,3,7,19359,3162
A16-033967,LOOSE,LOOSE OWN,NORMAL,1600511698,1200  PEMBERTON HILL RD,1200,,PEMBERTON HILL,RD,,DALLAS,TX,75217,009303,7,57-L,A0958640,DOG,,,1,IMPOUNDED,0,,0,,0,,0,,1,CLOSED,Bxxxx ALREADY WORKED CALL,P9991724,COMPLETED,,21 LOOSE,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"1200 PEMBERTON HILL RD
DALLAS, TX 75217
(32.734679, -96.716392)",7,3,7,18921,3162
A16-029805,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,839  WIDEMAN DR,839,,WIDEMAN,DR,,DALLAS,TX,75217,009202,5,58-Q,,OTHER,,,1,COMPLIANCE,0,,0,,0,,0,,1,CLOSED,,P9991213,COMPLETED,,,09/03/2016 12:00:00 AM,10/06/2016 12:00:00 AM,04/26/2017 12:00:00 AM,04/26/2017 12:00:00 AM,04/26/2017 12:00:00 AM,RVALVERD,OCT.2016,FY2017,"839 WIDEMAN DR
DALLAS, TX 75217
(32.725836, -96.680214)",5,3,5,18921,3162
A16-033952,INVESTIGATION,BARKING,LOW,1600511507,11326  CRESCENDO DR,11326,,CRESCENDO,DR,,DALLAS,TX,75238,013007,10,28-U,,DOG,,,1,EDUCATION,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P0716141,COMPLETED,,,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,,10/06/2016 12:00:00 AM,MTORRES,OCT.2016,FY2017,"11326 CRESCENDO DR
DALLAS, TX 75238
(32.866957, -96.683638)",9,3,10,19752,3162
A16-033990,INVESTIGATION,BITE,URGENT,1600512230,0  BURLINGTON BLVD & S,0,,BURLINGTON BLVD & S,,,DALLAS,TX,00000,005200,1,54-K,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,5,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"0 BURLINGTON BLVD & S
DALLAS, TX 00000",,,,,
A16-033729,INVESTIGATION,BITE,TODAY,JSTILLIN,0  ROLLING ROCK LN & QU,0,,ROLLING ROCK LN & QU,,,DALLAS,TX,00000,013007,10,28-T,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991181,COMPLETED,,5,10/04/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"0 ROLLING ROCK LN & QU
DALLAS, TX 00000",,,,,
A16-033974,LOOSE,CONFINED,NORMAL,1600511845,2014  CEDAR CREST BLVD,2014,,CEDAR CREST,BLVD,,DALLAS,TX,75203,005500,4,55-Q,,DOG,,,1,UNABLE TO LOCATE,1,UNABLE TO MAKE CONTACT,0,,0,,0,,1,CLOSED,,P9991549,COMPLETED,,8 CONF,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"2014 CEDAR CREST BLVD
DALLAS, TX 75203
(32.728178, -96.79584)",4,3,4,20538,3162
A16-029807,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,847  WIDEMAN DR,847,,WIDEMAN,DR,,DALLAS,TX,75217,009202,5,58-Q,,OTHER,,,1,VIOLATION NOTICE,0,,0,,0,,0,,1,CLOSED,,P9991213,COMPLETED,,,09/03/2016 12:00:00 AM,10/06/2016 12:00:00 AM,04/26/2017 12:00:00 AM,04/26/2017 12:00:00 AM,05/07/2017 12:00:00 AM,RVALVERD,OCT.2016,FY2017,"847 WIDEMAN DR
DALLAS, TX 75217
(32.72614, -96.680216)",5,3,5,18921,3162
A16-033999,LOOSE,CONFINED,NORMAL,1600512699,8928  GREENMOUND AVE,8928,,GREENMOUND,AVE,,DALLAS,TX,75227,009000,5,58-D,A0958738,DOG,LARGE DOG TAN/BLACK M GERM SHEPHERD/MIX,,2,IMPOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991721,COMPLETED,,8 CONF,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,JKONOLD,OCT.2016,FY2017,"8928 GREENMOUND AVE
DALLAS, TX 75227
(32.750675, -96.669493)",5,3,5,19359,3162
A16-022129,LOOSE,LOOSE OWN,NORMAL,SCASTILL,7120  LARCHWAY DR,7120,,LARCHWAY,DR,,DALLAS,TX,75232,011105,8,64-Y,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,,P9991698,COMPLETED,,,07/11/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/09/2016 12:00:00 AM,10/09/2016 12:00:00 AM,10/09/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"7120 LARCHWAY DR
DALLAS, TX 75232
(32.660958, -96.8288)",8,3,8,19379,3162
A16-033958,LOOSE,AGGRESSION,PERSON IN DANGER,1600511570,7500  BRUTON RD,7500,,BRUTON,RD,,DALLAS,TX,75217,009104,5,58-B,,DOG,,,1,MADE CONTACT,1,UNABLE TO LOCATE,0,,0,,0,,1,CLOSED,,P9991724,COMPLETED,,20/10,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"7500 BRUTON RD
DALLAS, TX 75217
(32.748833, -96.693043)",5,3,5,18921,3162
A16-033950,LOOSE,AGGRESSION,URGENT,1600511500,2720  INWOOD RD,2720,,INWOOD,RD,,DALLAS,TX,75235,000404,2,34-Q,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991181,COMPLETED,,,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DLATTIME,OCT.2016,FY2017,"2720 INWOOD RD
DALLAS, TX 75235
(32.822457, -96.834984)",2,3,2,19747,3162
A16-033396,INVESTIGATION,BITE,URGENT,JDANIELS,3404  KELLOGG AVE,3404,,KELLOGG,AVE,,DALLAS,TX,75216,008802,4,55-V,,DOG,,,1,MADE CONTACT,1,UNABLE TO LOCATE,0,,0,,0,,1,CLOSED,,P9991549,COMPLETED,,5/8,09/30/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,RARELLAN,OCT.2016,FY2017,"3404 KELLOGG AVE
DALLAS, TX 75216
(32.712884, -96.788001)",4,3,4,18915,3162
A16-034031,LOOSE,CONFINED,NORMAL,1600513702,8824  GREENMOUND AVE,8824,,GREENMOUND,AVE,,DALLAS,TX,75227,009000,5,58-D,A0961149,DOG,,,1,MADE CONTACT,1,IMPOUNDED,0,,0,,0,,1,CLOSED,CITIZEN STOP FOR STRAYS IN YARD,P9991721,COMPLETED,,,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,THILL,OCT.2016,FY2017,"8824 GREENMOUND AVE
DALLAS, TX 75227
(32.750679, -96.670243)",5,3,5,19359,3162
A16-033998,LOOSE,AGGRESSION,URGENT,1600512694,3450  PALACIOS AVE,3450,,PALACIOS,AVE,,DALLAS,,75212,010601,6,42-L,,DOG,,,1,GONE ON ARRIVAL,0,,0,,0,,0,,1,CLOSED,,P9991140,COMPLETED,,8VIC,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,HWILSON,OCT.2016,FY2017,"3450 PALACIOS AVE
DALLAS 75212
(32.784548, -96.902446)",6,3,6,18530,3162
A16-034005,LOOSE,CONFINED,NORMAL,1600513206,8019 N NASSAU CIR,8019,N,NASSAU,CIR,,DALLAS,TX,75217,011601,8,58-Y,A0958761,CAT,,,5,IMPOUNDED,1,MADE CONTACT,0,,0,,0,,1,CLOSED,,P9991724,COMPLETED,,12 TRAP,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,LHAYES,OCT.2016,FY2017,"8019 N NASSAU CIR
DALLAS, TX 75217
(32.707066, -96.684014)",8,3,8,18921,3162
A16-033181,INVESTIGATION,MUNICIPAL,LOW,RVALVERD,8335  EDEN VALLEY LN,8335,,EDEN VALLEY,LN,,DALLAS,TX,75217,009202,5,58-R,,OTHER,,,0,,0,,0,,0,,0,,1,CLOSED,,P9991213,COMPLETED,,,09/28/2016 12:00:00 AM,10/06/2016 12:00:00 AM,05/14/2017 12:00:00 AM,05/14/2017 12:00:00 AM,05/14/2017 12:00:00 AM,JRIVAS,OCT.2016,FY2017,"8335 EDEN VALLEY LN
DALLAS, TX 75217
(32.725666, -96.677176)",5,3,5,18921,3162
A16-022142,INVESTIGATION,MUNICIPAL,LOW,LYAP,7911  TEXRIDGE DR,7911,,TEXRIDGE,DR,,DALLAS,TX,75232,011105,8,74-D,,DOG,,,1,UNABLE TO MAKE CONTACT,0,,0,,0,,0,,1,CLOSED,"SOUTH DALLAS INITIATIVE, EDUCATION AND WARNING LEFT.",P9991698,COMPLETED,,,07/11/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,10/05/2016 12:00:00 AM,DLAWHON,OCT.2016,FY2017,"7911 TEXRIDGE DR
DALLAS, TX 75232
(32.651852, -96.824823)",8,3,8,19379,3162
