OBJECTID,FILENUM,UOFNum,Address,OCCURRED_D,OCCURRED_T,CURRENT_BA,OffSex,OffRace,HIRE_DT,OFF_INJURE,OffCondTyp,OFF_HOSPIT,SERVICE_TY,ForceType,UOF_REASON,Cycles_Num,ForceEffec,STREET_N,STREET,street_g,street_t,CitNum,CitRace,CitSex,CIT_INJURE,CitCondTyp,CIT_ARREST,CIT_INFL_A,CitChargeT,RA,BEAT,SECTOR,DIVISION,DIST_NAME,TAAG_Name,X,Y,GeoLocation,Council Districts--Test,Dallas City Limits GIS Layer,City Councils,Zip Codes,Counties
206,UF2016-1384,37943,10106 TECHNOLOGY BLVD E,11/12/2016,12:00:00 PM,6233,Male,American Ind,02/26/1990,No, No injuries noted or visible,No,Service Call, Joint Locks,Detention/Frisk,NULL, Yes,10106,Technology,E,Blvd.,47352,Black,Male,No, No injuries noted or visible,Yes,Unknown, Warrant/Hold,3055,521,520,NORTHWEST,D6,NWHwy WaltonWalker*,,,"10106 TECHNOLOGY BLVD E
Dallas, TX
(32.857378, -96.894673)",6,3,6,18934,3162
972,UF2016-1068,35508,4100 S LANCASTER RD,07/05/2016,7:40:00 PM,6415,Male,White,07/16/1990,No, No injuries noted or visible,No,Arrest, K-9 Deployment,Arrest,NULL, Yes,4100,Lancaster,S,Rd.,45754,Black,Male,Yes, Bruise,Yes,None detected," Evading Arrest, Other Misdemeanor Arrest",4283,726,720,SOUTH CENTRAL,D4, ,,,"4100 S LANCASTER RD
Dallas, TX
(32.69977, -96.796009)",4,3,4,18915,3162
159,UF2016-1395,38134,300 N LAMAR ST,11/20/2016,3:10:00 AM,9249,Male,White,09/26/2007,No, No injuries noted or visible,No,Other ( In Narrative), Weapon display at Person,Detention/Frisk,NULL, Yes,300,Lamar,N,St.,47463,Black,Male,No, No injuries noted or visible,Yes,Alchohol, Other Agency Arrest,2049,132,130,CENTRAL,D14, ,,,"300 N LAMAR ST
Dallas, TX
(32.781445, -96.804823)",12,3,14,20153,3162
516,UF2016-1089,37245,200 SHORT BLVD,09/17/2016,12:30:00 PM,8173,Male,Black,01/25/2002,No, No injuries noted or visible,No,Off-Duty Employment, BD - Pushed,Arrest,NULL, Yes,200,SHORT,NULL,Blvd.,46635,Black,Female,No, Non-Visible Injury/Pain,Yes,None detected, Other Misdemeanor Arrest,4347,743,740,SOUTH CENTRAL,D4, ,,,"200 SHORT BLVD
Dallas, TX
(32.685839, -96.824371)",4,3,4,19379,3162
843,UF2016-0924," 35886, 35887",5341 RICHARD AVE,07/24/2016,11:00:00 PM,10999,Female,Black,03/25/2015,No, No injuries noted or visible,No,Service Call," Hand Controlled Escort, Held Suspect Down",Other,NULL," Yes, Yes",5341,Richard,NULL,Ave.,45951,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol," Other Felony Arrest, Assault, Resisting Search and Transport, Warrant/Hold",1160,143,140,CENTRAL,D2, ,,,"5341 RICHARD AVE
Dallas, TX
(32.819193, -96.778124)",2,3,2,20546,3162
763,UF2016-1274,36119,13739 N CENTRAL EXPY,08/12/2016,12:01:00 AM,9912,Male,White,07/08/2009,No, No injuries noted or visible,No,Arrest, Joint Locks,Arrest,NULL, Yes,13739,Central,N,Expwy.,46162,Black,Male,Yes, Abrasion/Scrape,Yes,Alchohol and unknown drugs," Public Intoxication, Drug Possession - Felony",4522,644,640,NORTH CENTRAL,D11,Maham SpringValley*,,,"13739 N CENTRAL EXPY
Dallas, TX
(32.935786, -96.75182)",10,3,11,19761,3162
633,UF2016-1381," 37885, 37886",2400 SAINT CLAIR ST,08/31/2016,6:59:00 PM,10593,Male,Hispanic,06/19/2013,No, No injuries noted or visible,No,Arrest," Take Down - Body, Held Suspect Down",Arrest,NULL," Yes, Yes",2400,St. Clair,NULL,St.,46371,Black,Male,No, No injuries noted or visible,Yes,Unknown," Evading Arrest, Man/Del/Dangerous Drug, Drug Possession - Misdemeanor",2192,348,340,SOUTHEAST,D7, ,,,"2400 SAINT CLAIR ST
Dallas, TX
(32.740834, -96.75499)",7,3,7,18541,3162
255,UF2016-1373,37742,2250 MANANA DR,10/30/2016,4:30:00 AM,10727,Male,Black,01/29/2014,No, No injuries noted or visible,No,Arrest, Take Down - Arm,Danger to self or others,NULL, Yes,2250,manana,NULL,Dr.,47218,White,Male,Yes, Treated by DFD,Yes,Alchohol, Public Intoxication,6060,533,530,NORTHWEST,D6,NWHwy WaltonWalker*,,,"2250 MANANA DR
Dallas, TX
(32.87389, -96.90295)",6,3,6,18934,3162
261,UF2016-1195," 37709, 37710",4800 SAN JACINTO ST,10/28/2016,3:24:00 AM,10821,Female,White,05/07/2014,No, No injuries noted or visible,No,Crime in Progress," Verbal Command, Hand Controlled Escort",Assault to Other Person,NULL," No, Yes",4800,San Jacinto,NULL,St.,47204,Hispanic,Male,Yes, Bloody Nose,Yes,Alchohol, Public Intoxication,4515,156,150,CENTRAL,D2,Ross Bennett*,,,"4800 SAN JACINTO ST
Dallas, TX
(32.804727, -96.775733)",2,3,2,20542,3162
592,UF2016-1096," 36618, 36619",200 S FIELD ST,09/06/2016,2:55:00 PM,10197,Male,Black,06/09/2010,No, No injuries noted or visible,No,Call for Cover," Held Suspect Down, Joint Locks",Danger to self or others,NULL," Yes, Yes",200,FIELD,S,St.,46460,Black,Male,No, No injuries noted or visible,No,Mentally unstable, No Arrest,2072,133,130,CENTRAL,D14, ,,,"200 S FIELD ST
Dallas, TX
(32.779547, -96.800714)",12,3,14,20153,3162
3,UF2017-028," 38921, 38974",12200 GALVA DR,12/28/2016,5:20:00 PM,11170,Female,Black,04/06/2016,No, No injuries noted or visible,No,Arrest," Weapon display at Person, OC Spray",Arrest,NULL," No, No",12200,Galva,NULL,Dr.,47947,Black,Male,No, No injuries noted or visible,Yes,Alchohol," Evading Arrest, Drug Possession - Felony, Drug Possession - Misdemeanor, Warrant/Hold, Other Felony Arrest",1028,251,250,NORTHEAST,D10, ,,,"12200 GALVA DR
Dallas, TX
(32.91526, -96.76336)",9,3,10,19761,3162
9,UF2017-033," 38903, 38904",1300 FOLEY ST,12/27/2016,7:15:00 PM,8610,Male,White,02/09/2005,No, No injuries noted or visible,No,Arrest," Verbal Command, Weapon display at Person",Weapon Display,NULL," No, No",1300,Foley,NULL,St.,47930,NULL,Male,No, No injuries noted or visible,Yes,NULL," Warrant/Hold, Evading Arrest",1222,115,110,CENTRAL,D2, ,,,"1300 FOLEY ST
Dallas, TX
(32.783756, -96.754594)",2,3,2,18937,3162
881,UF2016-1460," 35736, 35737, 35738, 35740, 35748",2634 INGERSOLL ST,07/18/2016,5:30:00 PM,10733,Male,Hispanic,01/29/2014,No, No injuries noted or visible,No,Arrest," BD - Grabbed, Hand Controlled Escort, Verbal Command, Held Suspect Down, Take Down - Arm",Arrest,NULL," No, No, No, Yes, Yes",2634,Ingersoll,NULL,St.,45873,Hispanic,Male,Yes, Abrasion/Scrape,Yes,Unknown," Assault, Criminal Mischief, Warrant/Hold, Assault/Public Servant, Other Misdemeanor Arrest",4054,425,420,SOUTHWEST,D6, ,,,"2634 INGERSOLL ST
Dallas, TX
(32.775938, -96.906095)",6,3,6,18530,3162
151,UF2016-1473," 38191, 38192, 38193, 38194, 38195",422 N LANCASTER AVE,11/22/2016,1:15:00 AM,10005,Male,Hispanic,09/30/2009,No, No injuries noted or visible,No,Arrest," Verbal Command, BD - Pushed, BD - Pushed, BD - Tripped, Held Suspect Down",Arrest,NULL," No, Yes, Yes, Yes, Yes",422,Lancaster,N,Ave.,47503,Hispanic,Female,No, No injuries noted or visible,Yes,Alchohol, APOWW,4106,414,410,SOUTHWEST,D1,Jefferson Corridor*,,,"422 N LANCASTER AVE
Dallas, TX
(32.753336, -96.814149)",1,3,1,20538,3162
572,UF2017-005,36687,6700 ELAM RD,09/10/2016,10:10:00 AM,9559,Male,Asian,08/06/2008,No, No injuries noted or visible,No,Arrest, Joint Locks,Danger to self or others,NULL, Yes,6700,Elam Rd,NULL,NULL,46531,Black,Male,Yes," Non-Visible Injury/Pain, Injured prior to contact",Yes,Mentally unstable, APOWW,2208,352,350,SOUTHEAST,D8,Loop12 JimMiller*,,,"6700 ELAM RD
Dallas, TX
(32.719713, -96.706105)",8,3,8,18921,3162
528,UF2016-1119,36834,11100 WALNUT HILL LN,09/16/2016,10:10:00 PM,10797,Male,White,05/07/2014,No, No injuries noted or visible,No,NULL, Taser,NULL,1, Yes,11100,Walnut Hill,NULL,Ln.,46616,Black,Male,No," Abrasion/Scrape, Taser Burn Marks",No,NULL," Evading Arrest, Drug Possession - Misdemeanor, Other Misdemeanor Arrest",9610,231,230,NORTHEAST,D9,WalnutHill Jupiter*,,,"11100 WALNUT HILL LN
Dallas, TX
(32.878714, -96.68998)",9,3,10,19752,3162
363,UF2016-1428," 37373, 37374, 37375",5200 HARRY HINES BLVD,10/10/2016,10:25:00 PM,9672,Male,White,12/10/2008,No, No injuries noted or visible,No,Arrest," Verbal Command, Held Suspect Down, Hand Controlled Escort",Arrest,NULL," No, Yes, Yes",5200,HARRY HINES,NULL,Blvd.,46905,White,Female,No, No injuries noted or visible,Yes,Mentally unstable," Crim Trespass/Bldg/Prop, Fail to ID, Resisting Arrest",3101,541,540,NORTHWEST,D2, ,,,"5200 HARRY HINES BLVD
Dallas, TX
(32.811768, -96.836942)",2,3,2,19747,3162
580,UF2016-1112," 36637, 36638, 36639",901 ELM ST,09/07/2016,3:55:00 PM,10724,Male,White,01/29/2014,No, No injuries noted or visible,No,Arrest," Verbal Command, BD - Grabbed, Joint Locks",Danger to self or others,NULL," No, Yes, Yes",901,Elm,NULL,St.,46476,Black,Male,No, No injuries noted or visible,Yes,Unknown, Warrant/Hold,2060,131,130,CENTRAL,D14, ,,,"901 ELM ST
Dallas, TX
(32.780376, -96.80433)",12,3,14,20153,3162
649,UF2016-1037," 36421, 36422, 36423",111 W COMMERCE ST,08/28/2016,4:15:00 AM,10549,Male,White,05/08/2013,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Hand Controlled Escort, Take Down - Group",Active Aggression,NULL," Yes, No, Yes",111,Commerce,W,St.,46333,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable, Other Felony Arrest,4063,424,420,SOUTHWEST,D6, ,,,"111 W COMMERCE ST
Dallas, TX
(32.775095, -96.821913)",6,3,6,18519,3162
924,UF2016-0842,35566,7740 MCCALLUM BLVD,07/11/2016,9:30:00 AM,6388,Male,White,06/25/1990,No, No injuries noted or visible,No,Service Call, Weapon display at Person,Weapon Display,NULL, Yes,7740,mccallum,NULL,Blvd.,45811,Black,Male,No, No injuries noted or visible,No,FD-Unknown if Armed, No Arrest,6009,623,620,NORTH CENTRAL,D12, ,,,"7740 MCCALLUM BLVD
Dallas, TX
(32.987857, -96.772993)",14,3,12,18774,3110
812,UF2016-1308," 35946, 35953, 35954, 35956, 35957, 36589",4835 W LAWTHER DR,08/02/2016,1:00:00 AM,9151,Male,White,06/27/2007,Yes, Abrasion/Scrape,No,Arrest," BD - Pushed, Verbal Command, Verbal Command, Joint Locks, Take Down - Body, Taser",Arrest,5," Yes, No, Yes, No, Yes, Yes",4835,Lawther,W,NULL,46031,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Crim Trespass/Bldg/Prop, Resisting Arrest, Assault/Public Servant",1110,234,230,NORTHEAST,D9, ,,,"4835 W LAWTHER DR
Dallas, TX
(32.854207, -96.730201)",13,3,9,18534,3162
664,UF2016-1323," 36530, 36531, 36532",220 W OVERTON RD,08/28/2016,6:00:00 AM,10834,Male,Black,06/18/2014,No, No injuries noted or visible,No,Arrest," Verbal Command, Take Down - Body, Held Suspect Down",Active Aggression,NULL," No, Yes, Yes",220,Overton Rd,W,Rd.,46343,Black,Male,Yes, Bruise,Yes,FD-Suspect w/ Other Weapon," Disorderly Conduct, Resisting Search and Transport, Drug Possession - Misdemeanor",4264,723,720,SOUTH CENTRAL,D4, ,,,"220 W OVERTON RD
Dallas, TX
(32.699636, -96.826945)",4,3,4,18939,3162
922,UF2016-0801," 35599, 35600, 35601, 35602",5969 HIGHLAND VILLAGE DR,07/11/2016,5:55:00 PM,10313,Male,White,03/28/2012,No, No injuries noted or visible,No,Call for Cover," Verbal Command, Weapon display at Person, Take Down - Head, Held Suspect Down",Arrest,NULL," No, No, No, Yes",5969,Highland Village,NULL,Dr.,45831,Black,Male,No, No injuries noted or visible,Yes,Unknown," Evading Arrest, Other Felony Arrest",4338,737,730,SOUTH CENTRAL,D8,Simpson Stuart BonnieView*,,,"5969 HIGHLAND VILLAGE DR
Dallas, TX
(32.674702, -96.762311)",8,3,8,19757,3162
806,UF2016-1144," 36003, 36004",6940 CARIOCA PL,08/04/2016,6:40:00 PM,10313,Male,White,03/28/2012,No, No injuries noted or visible,No,Service Call," Weapon display at Person, Verbal Command",Danger to self or others,NULL," Yes, Yes",6940,Carioca,NULL,Pl.,46068,Black,Male,No, No injuries noted or visible,Yes,Alchohol," Assault/FV, Warrant/Hold",4353,753,750,SOUTH CENTRAL,D8, ,,,"6940 CARIOCA PL
Dallas, TX
(32.663829, -96.803285)",8,3,8,19757,3162
286,UF2016-1267," 37981, 37982",2923 FAIRMOUNT ST,10/23/2016,1:00:00 AM,6353,Male,Black,05/14/1990,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Handcuffing Take Down",Assault to Other Person,NULL," Yes, Yes",2923,Fairmount,NULL,St.,47113,White,Female,No, No injuries noted or visible,Yes,Alchohol and unknown drugs," Assault/Public Servant, Public Intoxication, Theft",2037,122,120,CENTRAL,D14,McKinney Allen*,,,"2923 FAIRMOUNT ST
Dallas, TX
(32.798589, -96.806272)",12,3,14,20152,3162
790,UF2016-1090," 36045, 36046",2700 MCKINNEY AVE,08/07/2016,2:30:00 AM,9249,Male,White,09/26/2007,No, No injuries noted or visible,No,Arrest," BD - Grabbed, OC Spray",Arrest,NULL," No, Yes",2700,Mckinney,NULL,Ave.,46086,White,Male,Yes, OC Spray Treatment,Yes,Alchohol, Public Intoxication,2014,121,120,CENTRAL,D14,McKinney Allen*,,,"2700 MCKINNEY AVE
Dallas, TX
(32.797636, -96.801391)",12,3,14,20542,3162
747,UF2016-1212," 36166, 36167, 36168",900 YOUNG ST,08/15/2016,6:20:00 PM,10697,Male,Hispanic,11/06/2013,No, No injuries noted or visible,No,Arrest," Verbal Command, Taser Display at Person, Held Suspect Down",Arrest,NULL," No, No, Yes",900,Young,NULL,St.,46185,Hispanic,Male,No, No injuries noted or visible,Yes,Unknown Drugs," Public Intoxication, Resisting Arrest, Drug Possession - Felony, Other Misdemeanor Arrest",2086,135,130,CENTRAL,D2, ,,,"900 YOUNG ST
Dallas, TX
(32.776694, -96.802712)",2,3,2,20153,3162
600,UF2016-1057," 36662, 36663",3702 FRANKFORD RD,09/04/2016,2:30:00 PM,10115,Male,Hispanic,01/20/2010,No, No injuries noted or visible,No,Service Call," Verbal Command, Weapon display at Person",Arrest,NULL," Yes, Yes",3702,Frankford,NULL,Rd.,46497,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol and unknown drugs, Burglary/Habitation,6059,613,610,NORTH CENTRAL,D12, ,,,"3702 FRANKFORD RD
Dallas, TX
(32.996901, -96.851131)",14,3,12,18783,839
677,UF2016-1033," 36357, 36358, 36362, 36363, 36365, 36366, 36374",2755 E LEDBETTER DR,08/26/2016,8:00:00 PM,11072,Male,White,08/26/2015,No, No injuries noted or visible,No,Crime in Progress," Combat Stance, Verbal Command, BD - Pushed, BD - Grabbed, Handcuffing Take Down, Held Suspect Down, Take Down - Arm",Detention/Frisk,NULL," No, No, No, No, Yes, Yes, Yes",2755,Leddbetter,E,Dr.,46309,Black,Male,Yes, Laceration/Cut,Yes,Unknown," Resisting Search and Transport, Warrant/Hold",4307,734,730,SOUTH CENTRAL,D4,Great Trinity Forest BonnieView*,,,"2755 E LEDBETTER DR
Dallas, TX
(32.712286, -96.917026)",3,3,3,18528,3162
546,UF2016-1198,36764,3350 LOMBARDY LN,09/12/2016,9:20:00 AM,5258,Female,White,08/15/1985,Yes, Abrasion/Scrape,No,Arrest, Held Suspect Down,Active Aggression,NULL, Yes,3350,Lombardy,NULL,NULL,46562,Hispanic,Male,No, Abrasion/Scrape,Yes,Alchohol," Assault/FV, Resisting Arrest",3058,537,530,NORTHWEST,D6,WebbChapel Timberline*,,,"3350 LOMBARDY LN
Dallas, TX
(32.866452, -96.867347)",6,3,6,18934,3162
946,UF2016-0728,35519,12250 GREENVILLE AVE,07/08/2016,3:59:00 AM,10094,Male,White,01/20/2010,No, No injuries noted or visible,No,Service Call, Take Down - Arm,Arrest,NULL, Yes,12250,Greenville,NULL,Ave.,8800,Black,Male,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,1030,252,250,NORTHEAST,D10,Greenville LBJ*,,,"12250 GREENVILLE AVE
Dallas, TX
(32.914732, -96.744368)",9,3,10,19761,3162
42,UF2017-054," 38679, 38681, 38682, 38683, 38684",300 N LAMAR ST,12/18/2016,9:16:00 PM,10818,Male,White,05/07/2014,No, No injuries noted or visible,No,Arrest," BD - Grabbed, Verbal Command, Take Down - Group, Held Suspect Down, Joint Locks",Arrest,NULL," Yes, No, Yes, Yes, Yes",300,Lamar,N,St.,47808,Hispanic,Male,No, No injuries noted or visible,Yes,Alchohol," Public Intoxication, Warrant/Hold, Resisting Arrest",2049,132,130,CENTRAL,D14, ,,,"300 N LAMAR ST
Dallas, TX
(32.781445, -96.804823)",12,3,14,20153,3162
210,UF2016-1469," 37987, 37988",2808 MCKINNEY AVE,11/12/2016,5:50:00 PM,8610,Male,White,02/09/2005,No, No injuries noted or visible,No,Service Call," Verbal Command, Weapon display at Person",Other,NULL," Yes, Yes",2808,Mckinney,NULL,Ave.,47375,NULL,Female,No, No injuries noted or visible,No,NULL, No Arrest,2014,121,120,CENTRAL,D14,McKinney Allen*,,,"2808 MCKINNEY AVE
Dallas, TX
(32.798857, -96.801065)",12,3,14,20542,3162
701,UF2016-1110,36397,1600 N HASKELL AVE,08/22/2016,5:00:00 PM,7384,Male,Black,03/22/1996,No, No injuries noted or visible,No,Other ( In Narrative), Weapon display at Person,Other,NULL, Yes,1600,Haskell,NULL,Ave.,0,Black,Male,No, No injuries noted or visible,Yes,NULL, Fail to ID,2018,155,150,CENTRAL,D2,Ross Bennett*,,,"1600 N HASKELL AVE
Dallas, TX
(32.799201, -96.782999)",2,3,2,20542,3162
82,UF2016-1486," 38467, 38468",600 N HALL ST,12/06/2016,2:10:00 AM,6282,Male,White,03/26/1990,No, No injuries noted or visible,No,Arrest," Verbal Command, BD - Grabbed",Arrest,NULL," No, Yes",600,Hall,N,St.,47671,White,Female,No, No injuries noted or visible,Yes,Mentally unstable, APOWW,2043,116,110,CENTRAL,D2, ,,,"600 N HALL ST
Dallas, TX
(32.788476, -96.780873)",2,3,2,20160,3162
736,UF2016-1275,36255,13739 N CENTRAL EXPY,08/17/2016,3:15:00 PM,9912,Male,White,07/08/2009,No, No injuries noted or visible,No,Arrest, Weapon display at Person,Danger to self or others,NULL, Yes,13739,Central,N,Expwy.,32815,Black,Male,No, No injuries noted or visible,Yes,Unknown Drugs, Assault/FV,4522,644,640,NORTH CENTRAL,D11,Maham SpringValley*,,,"13739 N CENTRAL EXPY
Dallas, TX
(32.935786, -96.75182)",10,3,11,19761,3162
170,UF2016-1430," 38140, 38141, 38150",9440 GARLAND RD,11/19/2016,6:24:00 PM,11034,Female,Other,06/03/2015,No, No injuries noted or visible,No,Service Call," BD - Grabbed, Take Down - Body, Verbal Command",Detention/Frisk,NULL," No, Yes, No",9440,Garland,NULL,Rd.,47472,White,Male,No, No injuries noted or visible,Yes,Unknown Drugs, Resisting Search and Transport,1151,236,230,NORTHEAST,D9, ,,,"9440 GARLAND RD
Dallas, TX
(32.833273, -96.702721)",13,3,9,18924,3162
123,UF2016-1402," 38245, 38246, 38247",5039 WILLIS AVE,11/26/2016,2:45:00 AM,10311,Male,White,03/28/2012,No, No injuries noted or visible,No,Arrest," Verbal Command, Hand Controlled Escort, BD - Tripped",Arrest,NULL," No, Yes, Yes",5039,Willis,NULL,Ave.,47534,Black,Male,Yes," Injured prior to contact, Injury Not Related to Force, Treated by DFD, OC Spray Treatment, Hospitalized",Yes,Alchohol and unknown drugs," Disorderly Conduct, Resisting Arrest",1159,143,140,CENTRAL,D14, ,,,"5039 WILLIS AVE
Dallas, TX
(32.820189, -96.785364)",12,3,14,20546,3162
796,UF2016-0995," 36049, 36055",2503 JENNINGS AVE,08/06/2016,12:40:00 PM,9543,Male,Hispanic,07/23/2008,No, No injuries noted or visible,No,Service Call," Verbal Command, Weapon display at Person",Weapon Display,NULL," Yes, Yes",2503,JENNINGS,NULL,Ave.,46090,Hispanic,Male,No, No injuries noted or visible,No,FD-Suspect w/ Gun, No Arrest,4273,728,720,SOUTH CENTRAL,D4, ,,,"2503 JENNINGS AVE
Dallas, TX
(32.705788, -96.785927)",4,3,4,18915,3162
992,UF2016-0795,35492,1600 ALHAMBRA ST,07/01/2016,5:57:00 PM,5882,Male,White,09/30/1988,No, No injuries noted or visible,No,Arrest, Taser,Danger to self or others,1, Yes,1600,Alhambra,NULL,St.,45700,White,Male,Yes," Abrasion/Scrape, Taser Burn Marks, Hospitalized",Yes,Mentally unstable, APOWW,1251,332,330,SOUTHEAST,D5, ,,,"1600 ALHAMBRA ST
Dallas, TX
(32.740025, -96.695389)",5,3,5,18921,3162
161,UF2016-1432," 38208, 38209",7036 GREAT TRINITY FOREST WAY,11/20/2016,7:30:00 PM,10982,Male,Hispanic,03/11/2015,No, No injuries noted or visible,No,Arrest," BD - Tripped, BD - Grabbed",Arrest,NULL," Yes, Yes",7036,Great Trinity Forest way,NULL,Way,47473,Black,Male,Yes," Laceration/Cut, Treated by DFD",Yes,Alchohol, Public Intoxication,2214,351,350,SOUTHEAST,D8,Loop12 JimMiller*,,,"7036 GREAT TRINITY FOREST WAY
Dallas, TX
(32.713056, -96.700395)",8,3,8,18921,3162
848,UF2016-0985," 35829, 35845",2323 N FIELD ST,07/23/2016,8:44:00 PM,10818,Male,White,05/07/2014,No, No injuries noted or visible,No,Service Call," Taser, Verbal Command",Active Aggression,1," Yes, No",2323,Field,N,St.,45944,Black,Male,Yes," Abrasion/Scrape, Taser Burn Marks, Taser drive stun",Yes,Mentally unstable, APOWW,2047,131,130,CENTRAL,D14, ,,,"2323 N FIELD ST
Dallas, TX
(32.788767, -96.806798)",12,3,14,20152,3162
57,UF2016-1479," 38604, 38605",2300 PACIFIC AVE,12/12/2016,11:30:00 PM,7950,Male,White,09/22/2000,No, No injuries noted or visible,No,Arrest," Held Suspect Down, Verbal Command",Arrest,NULL," Yes, No",2300,Pacific,NULL,Ave.,47773,Black,Male,Yes," Abrasion/Scrape, Redness/Swelling",Yes,Alchohol and unknown drugs," Assault, Fail to ID, Resisting Search and Transport",2064,134,130,CENTRAL,D14, ,,,"2300 PACIFIC AVE
Dallas, TX
(32.783918, -96.791585)",12,3,14,20152,3162
156,UF2017-016,38148,3700 W MOCKINGBIRD LN,11/21/2016,5:45:00 PM,10822,Male,White,06/18/2014,No, No injuries noted or visible,No,Call for Cover, BD - Pushed,Other,NULL, Yes,3700,Mockingbird,NULL,Ln.,47477,White,Female,No, No injuries noted or visible,No,Unknown, No Arrest,3094,542,540,NORTHWEST,D2, ,,,"3700 W MOCKINGBIRD LN
Dallas, TX
(32.836311, -96.833609)",2,3,2,19747,3162
30,UF2016-1498," 38764, 38767",3461 HIGH MESA DR,12/20/2016,10:00:00 AM,6303,Male,Hispanic,04/09/1990,No, No injuries noted or visible,No,Service Call," Verbal Command, BD - Grabbed",Detention/Frisk,NULL," No, Yes",3461,High Mesa,NULL,Dr.,47829,Hispanic,Male,No, No injuries noted or visible,Yes,FD-Unknown if Armed," Resisting Search and Transport, Assault/FV",3006,553,550,NORTHWEST,D6,Forest Dennis*,,,"3461 HIGH MESA DR
Dallas, TX
(32.914001, -96.860862)",6,3,6,19745,3162
322,UF2016-1369," 37537, 37547, 37548, 37549, 37550",2797 IRVING BLVD,10/18/2016,4:20:00 PM,9026,Male,Asian,01/10/2007,No, No injuries noted or visible,No,Service Call," Held Suspect Down, Joint Locks, Verbal Command, Weapon display at Person, OC Spray",Arrest,NULL," Yes, Yes, No, No, Yes",2797,Irving,NULL,Blvd.,47043,Black,Male,Yes, OC Spray Treatment,Yes,Alchohol, Warrant/Hold,3112,516,510,NORTHWEST,D6, ,,,"2797 IRVING BLVD
Dallas, TX
(32.807685, -96.847191)",6,3,6,20549,3162
76,UF2017-043," 38497, 38498",4526 NEWMORE AVE,12/08/2016,1:17:00 AM,11121,Male,Hispanic,12/02/2015,No, No injuries noted or visible,No,Service Call," Verbal Command, Taser Display at Person",Danger to self or others,NULL," No, Yes",4526,NEWMORE,NULL,Ave.,47699,Black,Male,No, No injuries noted or visible,Yes,Unknown, Warrant/Hold,3072,523,520,NORTHWEST,D2, ,,,"4526 NEWMORE AVE
Dallas, TX
(32.849417, -96.831932)",2,3,2,18521,3162
616,UF2016-1045,36544,13555 KIT LN,09/02/2016,10:24:00 PM,10169,Male,White,06/09/2010,No, No injuries noted or visible,No,Crime in Progress, Weapon display at Person,Weapon Display,NULL, Yes,13555,Kit,NULL,Ln.,46413,Hispanic,Male,No, No injuries noted or visible,No,None detected, No Arrest,1021,643,640,NORTH CENTRAL,D11,Maham SpringValley*,,,"13555 KIT LN
Dallas, TX
(32.930652, -96.762194)",10,3,11,19754,3162
