"animal_id","animal_type","animal_breed","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","intake_total","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","month","year"
"A0786458","DOG","PIT BULL","LFD 154","IMPOUNDED",,,"1","P0000000","64Q","4Q","STRAY","AT LARGE","1",,"RV","2015-04-02T00:00:00.000","1899-12-31T10:51:00.000","2015-04-06T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-04-02T00:00:00.000","1899-12-31T15:13:00.000","R15-394116","K15-311529",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","RETURNED TO OWNER/CAUTION/TRAUMA","APR.2015","FY2015"
"A0786458","DOG","PIT BULL","PCD 07","LAB",,,"1","P0710330","75211","11","STRAY","POSSIBLY OWNED","1",,"SN/JW","2015-09-30T00:00:00.000","1899-12-31T14:25:00.000","2015-10-16T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","DANGEROUS","EUTHANIZED","2015-10-06T00:00:00.000","1899-12-31T11:19:00.000",,"K15-328866",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"SEP.2015","FY2015"
"A0786595","DOG","LHASA APSO","LFD 112","IMPOUNDED",,,"1","P0642536","75212","12","STRAY","POSSIBLY OWNED","1",,"SN/BC","2015-09-22T00:00:00.000","1899-12-31T10:03:00.000","2015-10-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-09-22T00:00:00.000","1899-12-31T11:40:00.000","R15-421095","K15-328141",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"SEP.2015","FY2015"
"A0786727","DOG","PIT BULL","QD 25","RELEASED FROM QUARANTINE",,,"1","P0685479","W","W","CONFISCATED","QUARANTINE","1",,"KM","2014-11-22T00:00:00.000","1899-12-31T11:33:00.000","2014-11-29T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2014-11-29T00:00:00.000","1899-12-31T12:05:00.000","R14-378448","K14-301835",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"NOV.2014","FY2015"
"A0786935","CAT","DOMESTIC SH","LFC 020","AVAILABLE",,,"1","P0643056","W","W","OWNER SURRENDER","GENERAL","1","MOVE","ND","2015-01-22T00:00:00.000","1899-12-31T17:25:00.000","2015-01-22T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","TRANSFER","2015-02-01T00:00:00.000","1899-12-31T12:25:00.000",,"K15-306240",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","TAGGED","JAN.2015","FY2015"
"A0787682","DOG","CHIHUAHUA SH","OOR","UNAVAILABLE",,,"1","P0528330",,,"OWNER SURRENDER","GENERAL","1",,"JC.ER","2015-05-27T00:00:00.000","1899-12-31T09:32:00.000","2015-05-27T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-05-27T00:00:00.000","1899-12-31T18:00:00.000",,"K15-317148",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2015","FY2015"
"A0787915","CAT","DOMESTIC SH","PSCAT 02","UNAVAILABLE",,,"1","P0643637","W","W","OWNER SURRENDER","GENERAL","1","LANDLORD","JR","2015-03-09T00:00:00.000","1899-12-31T14:07:00.000","2015-03-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-03-24T00:00:00.000","1899-12-31T18:15:00.000","R15-393105","K15-309498",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0787934","DOG","PIT BULL","LFD 157","LAB",,,"1","P0000000","38L","8L","STRAY","AT LARGE","1",,"JS","2015-03-22T00:00:00.000","1899-12-31T18:45:00.000","2015-04-05T00:00:00.000","TREATABLE REHABILITABLE CONTAGIOUS",,"EUTHANIZED","2015-04-06T00:00:00.000","1899-12-31T10:53:00.000",,"K15-310602","100915","TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","HEARTWORM POSITIVE","MAR.2015","FY2015"
"A0788190","DOG","BOXER","LFD 031","LAB",,,"1","P0000000","54L","4L","STRAY","AT LARGE","1",,"DEH","2014-11-16T00:00:00.000","1899-12-31T17:30:00.000","2014-12-01T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-12-01T00:00:00.000","1899-12-31T14:02:00.000",,"K14-301383","467342","TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","HW POSITIVE","NOV.2014","FY2015"
"A0788418","DOG","BOXER","AD 030","UNAVAILABLE",,,"1","P0647327","W","W","OWNER SURRENDER","GENERAL","1","MOVE","RL","2015-04-07T00:00:00.000","1899-12-31T17:42:00.000","2015-04-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"ADOPTION","2015-04-11T00:00:00.000","1899-12-31T14:46:00.000","R15-395409","K15-311999",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","APR.2015","FY2015"
"A0788495","DOG","CHINESE SHARPEI","LOST","LOST REPORT",,,"1","P0643499","W","W","LOST REPORT",,"1",,"RL","2015-01-15T00:00:00.000","1899-12-31T11:26:00.000","2015-01-25T00:00:00.000","HEALTHY",,"LOST REPORT","2015-02-25T00:00:00.000","1899-12-31T09:37:00.000",,"K15-305702",,,"SCAN CHIP","OVER THE COUNTER",,"JAN.2015","FY2015"
"A0788611","DOG","PIT BULL","LAB 05","LAB",,,"1","P0643290","54X","4X","CONFISCATED","QUARANTINE","1",,"DD","2015-06-25T00:00:00.000","1899-12-31T15:45:00.000","2015-07-05T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","RABIES SPECIMEN","EUTHANIZED","2015-06-25T00:00:00.000","1899-12-31T18:35:00.000",,"K15-320543",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2015","FY2015"
"A0788812","DOG","BULL TERRIER","LFD 068","IMPOUNDED",,,"1","P0063057","W","W","STRAY","POSSIBLY OWNED","1",,"KW","2014-10-11T00:00:00.000","1899-12-31T11:19:00.000","2014-10-25T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2014-10-31T00:00:00.000","1899-12-31T15:47:00.000",,"K14-298343",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"OCT.2014","FY2015"
"A0789144","DOG","SCHNAUZER STAND","PAWS 03","AVAILABLE",,,"1","P0697164","W","W","OWNER SURRENDER","GENERAL","1","OWNER DIED","CBM","2015-04-29T00:00:00.000","1899-12-31T11:32:00.000","2015-04-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","TRANSFER","2015-05-06T00:00:00.000","1899-12-31T15:01:00.000",,"K15-314000",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2015","FY2015"
"A0789455","DOG","MIN PINSCHER","PSDOG 18","UNAVAILABLE",,,"1","P0704150","75218","18","OWNER SURRENDER","GENERAL","1","OWNER PROBLEM","CBM/JW","2015-08-13T00:00:00.000","1899-12-31T12:24:00.000","2015-08-14T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-08-25T00:00:00.000","1899-12-31T14:14:00.000","R15-416482","K15-324834",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2015","FY2015"
"A0789728","DOG","CHIHUAHUA SH","PSDOG 13","UNAVAILABLE",,,"1","P0644815","W","W","OWNER SURRENDER","GENERAL","1","OWNER PROBLEM","CBM","2015-04-08T00:00:00.000","1899-12-31T11:03:00.000","2015-04-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-04-23T00:00:00.000","1899-12-31T18:49:00.000","R15-397161","K15-312023",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"APR.2015","FY2015"
"A0789777","DOG","DACHSHUND WH","LFD 082","IMPOUNDED",,,"1","P0686217","W","W","STRAY","POSSIBLY OWNED","1",,"KM","2014-12-03T00:00:00.000","1899-12-31T12:55:00.000","2014-12-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","ADOPTION","2014-12-13T00:00:00.000","1899-12-31T00:00:00.000","R14-380486","K14-302597",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","DEC.2014","FY2015"
"A0790004","DOG","CHIHUAHUA SH","LFD 039","LAB",,,"1","P0703560","W","W","STRAY","POSSIBLY OWNED","1",,"JR/DC","2015-07-06T00:00:00.000","1899-12-31T17:50:00.000","2015-07-10T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-07-12T00:00:00.000","1899-12-31T11:52:00.000",,"K15-321620",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2015","FY2015"
"A0790241","DOG","PIT BULL","LFD 019","LAB",,,"1","P0644063","W","W","OWNER SURRENDER","EUTHANASIA REQUESTED","1",,"SN","2015-05-18T00:00:00.000","1899-12-31T11:30:00.000","2015-05-18T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-05-18T00:00:00.000","1899-12-31T14:26:00.000",,"K15-316113",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAY.2015","FY2015"
"A0790312","DOG","MIN PINSCHER","AD 004","UNAVAILABLE",,,"1","P0000000","69A-G","-G","STRAY","POSSIBLY OWNED","1",,"JO/SEC","2015-04-15T00:00:00.000","1899-12-31T12:31:00.000","2015-04-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-05-09T00:00:00.000","1899-12-31T16:12:00.000","R15-398773","K15-312719",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","ADOPTED","APR.2015","FY2015"
"A0790468","DOG","PIT BULL","QD 07","LAB",,,"1","P0644472","44D","4D","CONFISCATED","QUARANTINE","1",,"EP","2015-03-22T00:00:00.000","1899-12-31T15:24:00.000","2015-04-01T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2015-04-03T00:00:00.000","1899-12-31T13:37:00.000",,"K15-310597","100851","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAR.2015","FY2015"
"A0791942","CAT","DOMESTIC SH","PSCAT 12","UNAVAILABLE",,,"1","P0651216","W","W","OWNER SURRENDER","GENERAL","1","COST","KW","2014-10-01T00:00:00.000","1899-12-31T17:35:00.000","2014-10-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2014-12-16T00:00:00.000","1899-12-31T17:08:00.000","R14-380895","K14-297535",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","SNEEZING - CLEAR NASAL","OCT.2014","FY2015"
"A0792885","DOG","GERM SHEPHERD","QD 10","UNAVAILABLE",,,"1","P0510425","55S","5S","CONFISCATED","QUARANTINE","1",,"RA","2014-10-07T00:00:00.000","1899-12-31T21:21:00.000","2014-10-17T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2014-10-18T00:00:00.000","1899-12-31T11:08:00.000","R14-372773","K14-298043",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"OCT.2014","FY2015"
"A0792930","DOG","PIT BULL","PCD 24","LAB",,,"1","P9991565","64H","4H","CONFISCATED","CRUELTY","1",,"S.KING","2014-10-11T00:00:00.000","1899-12-31T14:01:00.000","2014-11-28T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-11-23T00:00:00.000","1899-12-31T12:05:00.000",,"K14-298381",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"OCT.2014","FY2015"
"A0792980","DOG","PIT BULL","QD 03","RELEASED FROM QUARANTINE",,,"1","P0646258","W","W","CONFISCATED","QUARANTINE","1",,"KW","2015-01-02T00:00:00.000","1899-12-31T13:04:00.000","2015-01-03T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-01-03T00:00:00.000","1899-12-31T11:24:00.000","R15-383038","K15-304759",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"JAN.2015","FY2015"
"A0793043","CAT","DOMESTIC SH","LOST","LOST REPORT",,,"1","P0646632","W","W","LOST REPORT",,"1",,"JR","2015-03-23T00:00:00.000","1899-12-31T14:50:00.000","2015-04-02T00:00:00.000","HEALTHY",,"LOST REPORT","2015-05-14T00:00:00.000","1899-12-31T14:43:00.000",,"K15-310655",,,"SCAN CHIP","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0793085","DOG","PIT BULL","QD 20","RELEASED FROM QUARANTINE",,,"1","P0689562","26F","6F","CONFISCATED","QUARANTINE","1",,"DL.ER","2015-01-24T00:00:00.000","1899-12-31T13:03:00.000","2015-02-03T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","QUARANTINE","RETURNED TO OWNER","2015-02-03T00:00:00.000","1899-12-31T14:40:00.000","R15-387183","K15-306384",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JAN.2015","FY2015"
"A0794287","DOG","GERM SHEPHERD","LFD 103","IMPOUNDED",,,"1","P0696242",,,"OWNER SURRENDER","GENERAL","1","ESCAPES","RL","2015-04-17T00:00:00.000","1899-12-31T13:35:00.000","2015-05-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-04-21T00:00:00.000","1899-12-31T16:28:00.000","R15-396688","K15-312921",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"APR.2015","FY2015"
"A0794311","DOG","BEAGLE","PAWS 11","UNAVAILABLE",,,"1","P0646071","W","W","OWNER SURRENDER","GENERAL","1","NO TIME","CBM/RL","2015-07-21T00:00:00.000","1899-12-31T14:38:00.000","2015-07-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","TRANSFER","2015-07-29T00:00:00.000","1899-12-31T11:27:00.000",,"K15-322995",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","TAGGED","JUL.2015","FY2015"
"A0794516","DOG","SHIH TZU","LFD 079","IMPOUNDED",,,"1","P0000000","68D","8D","STRAY","AT LARGE","1",,"SEC","2015-06-24T00:00:00.000","1899-12-31T11:43:00.000","2015-07-12T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-07-12T00:00:00.000","1899-12-31T12:37:00.000",,"K15-320367",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","TAGGED","JUN.2015","FY2015"
"A0794516","DOG","SHIH TZU","PSDOG 12","UNAVAILABLE",,,"1","P0684399","W","W","OWNER SURRENDER","GENERAL","1","UNKNOWN","DSC","2014-11-06T00:00:00.000","1899-12-31T12:43:00.000","2014-11-17T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2014-12-03T00:00:00.000","1899-12-31T15:23:00.000","R14-379165","K14-300479",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","CC14","NOV.2014","FY2015"
"A0794818","DOG","CHIHUAHUA LH","LFD 112","UNAVAILABLE",,,"1","P0709958","75232","32","OWNER SURRENDER","GENERAL","1",,"JC","2015-09-25T00:00:00.000","1899-12-31T21:12:00.000","2015-09-30T00:00:00.000","HEALTHY",,"ADOPTION","2015-10-07T00:00:00.000","1899-12-31T15:35:00.000","R15-421596","K15-328465","441543","HEALTHY","SCAN CHIP","FIELD","OPEN ADOPTION","SEP.2015","FY2015"
"A0795291","DOG","LABRADOR RETR","AD 003","LAB",,,"1","P0000000","53C","3C","STRAY","AT LARGE","1",,"AD","2015-06-01T00:00:00.000","1899-12-31T03:00:00.000","2015-06-11T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-07-27T00:00:00.000","1899-12-31T09:20:00.000",,"K15-317703","15-00230419","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"JUN.2015","FY2015"
"A0795367","DOG","PIT BULL","TAGD 10","LAB",,,"1","P0669602","39N","9N","OWNER SURRENDER","GENERAL","1",,"S.KING","2014-12-31T00:00:00.000","1899-12-31T18:50:00.000","2014-12-31T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-01-01T00:00:00.000","1899-12-31T13:25:00.000",,"K14-304690",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"DEC.2014","FY2015"
"A0795538","DOG","LABRADOR RETR","HOME","IMPOUNDED",,,"1","P0052038","14T","4T","STRAY","CONFINED","1",,"RA","2015-05-26T00:00:00.000","1899-12-31T22:32:00.000","2015-05-30T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2015-05-27T00:00:00.000","1899-12-31T15:12:00.000","R15-401395","K15-317140",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","GERIATRIC","MAY.2015","FY2015"
"A0795777","DOG","PIT BULL","LFD 119","LAB",,,"1","P9991140","42P","2P","STRAY","CONFINED","1",,"HW.ER","2014-10-04T00:00:00.000","1899-12-31T12:33:00.000","2014-10-17T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2014-10-17T00:00:00.000","1899-12-31T10:15:00.000",,"K14-297755",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"OCT.2014","FY2015"
"A0796247","DOG","AM PIT BULL TER","LFD 016","LAB",,,"1","P0551592","W","W","STRAY","POSSIBLY OWNED","1",,"AT","2015-02-11T00:00:00.000","1899-12-31T13:09:00.000","2015-02-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-02-24T00:00:00.000","1899-12-31T11:32:00.000",,"K15-307764",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"FEB.2015","FY2015"
"A0796287","DOG","PIT BULL","INJD 13","IMPOUNDED",,,"1","P0697881","56W","6W","STRAY","POSSIBLY OWNED","1",,"RV","2015-05-06T00:00:00.000","1899-12-31T16:22:00.000","2015-05-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2015-05-18T00:00:00.000","1899-12-31T18:08:00.000",,"K15-314771","182174","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAY.2015","FY2015"
"A0796416","DOG","AKITA","LFD 006","IMPOUNDED",,,"1","P0684037","65P","5P","OWNER SURRENDER","GENERAL","1","OWNER DIED","CG","2014-11-02T00:00:00.000","1899-12-31T15:16:00.000","2014-11-02T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","RESCUE","TRANSFER","2014-11-07T00:00:00.000","1899-12-31T11:20:00.000",,"K14-300162",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","TAGGED","NOV.2014","FY2015"
"A0796646","DOG","DACHSHUND","LFSD 08","LAB",,,"1","P0700375","W","W","STRAY","POSSIBLY OWNED","1",,"BW/JG","2015-07-01T00:00:00.000","1899-12-31T14:09:00.000","2015-07-12T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-07-13T00:00:00.000","1899-12-31T11:23:00.000",,"K15-321157",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2015","FY2015"
"A0796713","DOG","YORKSHIRE TERR","PSDOG 08","UNAVAILABLE",,,"1","P0584273","75241","41","OWNER SURRENDER","GENERAL","1","ATTENTION","EAR/JP","2015-09-03T00:00:00.000","1899-12-31T10:58:00.000","2015-09-03T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","EVERYDAY ADOPTION CENTER","ADOPTION","2015-09-05T00:00:00.000","1899-12-31T10:53:00.000","R15-418753","K15-326633",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"SEP.2015","FY2015"
"A0797612","DOG","LABRADOR RETR","AD 008","UNAVAILABLE",,,"1","P0696080","W","W","OWNER SURRENDER","GENERAL","1","OWNER PROBLEM","CBM","2015-04-15T00:00:00.000","1899-12-31T16:00:00.000","2015-04-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","ADOPTION","ADOPTION","2015-05-01T00:00:00.000","1899-12-31T15:05:00.000","R15-398029","K15-312762",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","APR.2015","FY2015"
"A0797705","DOG","PIT BULL","LFD 051","IMPOUNDED",,,"1","P0000000","54N","4N","STRAY","AT LARGE","1",,"DEH","2014-11-23T00:00:00.000","1899-12-31T20:50:00.000","2014-12-06T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2014-11-26T00:00:00.000","1899-12-31T11:30:00.000","R14-378297","K14-301955","476721","TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
"A0797708","DOG","GERM SHEPHERD","LFD 052","IMPOUNDED",,,"1","P0000000","54N","4N","STRAY","AT LARGE","1",,"DEH","2014-11-23T00:00:00.000","1899-12-31T20:50:00.000","2014-12-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","HOLD NOTIFY","RETURNED TO OWNER","2014-11-26T00:00:00.000","1899-12-31T13:01:00.000","R14-378325","K14-301954","476721","TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"NOV.2014","FY2015"
"A0797762","DOG","PIT BULL","LOST","LOST REPORT",,,"1","P0647935","W","W","LOST REPORT",,"1",,"RH","2015-03-20T00:00:00.000","1899-12-31T13:14:00.000","2015-03-30T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"LOST REPORT","2015-04-08T00:00:00.000","1899-12-31T11:05:00.000",,"K15-310437",,,"UNABLE TO SCAN","OVER THE COUNTER",,"MAR.2015","FY2015"
"A0798074","DOG","GERM SHEPHERD","LFD 125","LAB",,,"1","P0700971","W","W","OWNER SURRENDER","GENERAL","1","ESCAPES","JR","2015-06-06T00:00:00.000","1899-12-31T18:00:00.000","2015-06-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-06-20T00:00:00.000","1899-12-31T11:15:00.000",,"K15-318414",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUN.2015","FY2015"
"A0798102","DOG","PIT BULL","LFD 058","LAB",,,"1","P0650750","W","W","OWNER SURRENDER","GENERAL","1","COST","SN","2015-05-04T00:00:00.000","1899-12-31T14:47:00.000","2015-05-04T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2015-05-05T00:00:00.000","1899-12-31T12:03:00.000",,"K15-314544",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAY.2015","FY2015"
"A0798207","DOG","GERM SHEPHERD","LFD 158","LAB",,,"1","P0648863","53L","3L","STRAY","AT LARGE","1",,"MB","2015-05-22T00:00:00.000","1899-12-31T10:40:00.000","2015-06-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2015-06-30T00:00:00.000","1899-12-31T12:06:00.000",,"K15-316655","157538","TREATABLE REHABILITABLE CONTAGIOUS","SCAN CHIP","FIELD","COUGHING","MAY.2015","FY2015"
"A0798207","DOG","GERM SHEPHERD","LFD 063","IMPOUNDED",,,"1","P0000000","43K","3K","STRAY","POSSIBLY OWNED","1",,"TASK","2015-03-24T00:00:00.000","1899-12-31T09:27:00.000","2015-04-06T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"RETURNED TO OWNER","2015-03-25T00:00:00.000","1899-12-31T15:14:00.000","R15-393214","K15-310719",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","SWEEP",,"MAR.2015","FY2015"
"A0859518","WILDLIFE","RACCOON","LAB 01","LAB",,,"1","P9991694",,,"WILDLIFE","UNINJURED","1",,"AD","2014-10-02T00:00:00.000","1899-12-31T08:58:00.000","2014-10-02T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2014-10-02T00:00:00.000","1899-12-31T09:07:00.000",,"K14-297555",,"UNHEALTHY UNTREATABLE CONTAGIOUS","UNABLE TO SCAN","FIELD",,"OCT.2014","FY2015"
"A0798636","DOG","CHIHUAHUA SH","LFD 084","UNAVAILABLE",,,"1","P0648372","W","W","OWNER SURRENDER","GENERAL","1",,"SN","2015-03-04T00:00:00.000","1899-12-31T15:30:00.000","2015-03-04T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"ADOPTION","2015-03-05T00:00:00.000","1899-12-31T00:00:00.000","R15-391211","K15-309162",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","ADOPTED","MAR.2015","FY2015"
"A0798732","DOG","BOXER","LFD 095","IMPOUNDED",,,"1","P9991557","43","43","STRAY","CONFINED","1",,"DD/JC","2015-06-19T00:00:00.000","1899-12-31T15:48:00.000","2015-06-29T00:00:00.000","HEALTHY",,"RETURNED TO OWNER","2015-06-19T00:00:00.000","1899-12-31T18:39:00.000","R15-404635","K15-319891",,"HEALTHY","SCAN CHIP","FIELD",,"JUN.2015","FY2015"
"A0799059","DOG","PIT BULL","PAWS 07","UNAVAILABLE",,,"1","P0650734","W","W","OWNER SURRENDER","GENERAL","1","TRAVEL","KW","2014-10-03T00:00:00.000","1899-12-31T17:50:00.000","2014-10-03T00:00:00.000","HEALTHY","ADOPTION","ADOPTION","2014-10-21T00:00:00.000","1899-12-31T12:24:00.000","R14-373103","K14-297703",,"HEALTHY","SCAN CHIP","OVER THE COUNTER","ADOPTED","OCT.2014","FY2015"
