"animal_id","kennel_number","kennel_status","tag_type","activity_number","activity_sequence","source_id","census_tract","council_district","intake_type","intake_subtype","reason","staff_id","intake_date","intake_time","due_out","intake_condition","hold_request","outcome_type","outcome_date","outcome_time","receipt_number","impound_number","service_request_number","outcome_condition","chip_status","animal_origin","additional_information","months","year"
"A0989070","LFC 045","LAB",,"A17-055239","1","P0745166","009105","5","STRAY","CONFINED",,"MGAY","2017-04-14T00:00:00.000","08:50:00.0000000","2017-04-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-14T00:00:00.000","14:45:00.0000000",,"K17-376620",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0993917","LAB 01","LAB",,,"1","P0788049","008704","4","OWNER SURRENDER","GENERAL","ESCAPES","BW/TH","2017-07-25T00:00:00.000","13:48:00.0000000","2017-07-25T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-29T00:00:00.000","09:20:00.0000000",,"K17-388483",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0997882","LFD 163","LAB",,"A17-062177","1","P0790937","006700","3","OWNER SURRENDER","GENERAL",,"TM1736","2017-06-09T00:00:00.000","16:05:00.0000000","2017-06-09T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-10T00:00:00.000","13:13:00.0000000",,"K17-383231",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1001685","LFD 155","LAB",,"A17-066036","2","P0795145","008604","4","CONFISCATED","QUARANTINE",,"JC","2017-07-13T00:00:00.000","16:01:00.0000000","2017-07-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-26T00:00:00.000","13:01:00.0000000",,"K17-387217",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A1004041","LFD 096","LAB",,"A17-068908","1","P0798032","008900","4","OWNER SURRENDER","GENERAL","FOUND ANIM","EPOOLE","2017-08-03T00:00:00.000","16:25:00.0000000","2017-08-03T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-08T00:00:00.000","08:32:00.0000000",,"K17-389463",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A0984714","PAWS 23","LAB",,,"1","P0779149","011103","3","OWNER SURRENDER","GENERAL",,"MJ/DT","2017-06-08T00:00:00.000","12:59:00.0000000","2017-06-08T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-12T00:00:00.000","16:57:00.0000000",,"K17-383078",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0992889","LFD 130","LAB",,"A17-058683","1","P0786538","008900","4","STRAY","AT LARGE",,"DL","2017-05-11T00:00:00.000","07:32:00.0000000","2017-05-21T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-21T00:00:00.000","09:29:00.0000000",,"K17-379641",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"MAY.2017","FY2017"
"A1001446","LAB 01","UNAVAILABLE",,"A17-070147","1","P0000000","013105","11","WILDLIFE","INJURED",,"AGRAHAM","2017-07-10T00:00:00.000","22:09:00.0000000","2017-07-10T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-10T00:00:00.000","23:20:00.0000000",,"K17-386891","17-00333464","UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","FIELD",,"JUL.2017","FY2017"
"A0999608","LAB 02","LAB",,"A17-063688","1","P0000000","005600","4","STRAY","AT LARGE",,"JK","2017-06-24T00:00:00.000","11:25:00.0000000","2017-06-28T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-28T00:00:00.000","11:13:00.0000000",,"K17-384922",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUN.2017","FY2017"
"A1000590","LFSD 03","AVAILABLE",,,"1","P0792097","008400","7","OWNER SURRENDER","GENERAL","TOO MANY","AR/MW","2017-07-03T00:00:00.000","14:06:00.0000000","2017-07-03T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-03T00:00:00.000","16:48:00.0000000",,"K17-385989",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0896647","LAB 01","LAB",,,"1","P0794105","007821","13","OWNER SURRENDER","GENERAL","AGGRESSIVE - ANIMAL","AR","2017-08-14T00:00:00.000","13:45:00.0000000","2017-08-14T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-14T00:00:00.000","15:20:00.0000000",,"K17-390538",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","DOG AGGRESSIVE","AUG.2017","FY2017"
"A0998453","AC 017","LAB",,,"1","P0723024","007201","6","OWNER SURRENDER","GENERAL","OWNER PROBLEM","CBM/LS","2017-06-14T00:00:00.000","11:28:00.0000000","2017-06-14T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-06-14T00:00:00.000","13:24:00.0000000",,"K17-383764",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUN.2017","FY2017"
"A0998575","LAB 01","IMPOUNDED",,"A17-062687","1","P0000000","007818","13","WILDLIFE","UNINJURED",,"RM","2017-06-15T00:00:00.000","06:33:00.0000000","2017-06-15T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-15T00:00:00.000","06:39:00.0000000",,"K17-383874",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0996247","QC 04","LAB",,"A17-066574","1","P0790014","020500","6","OWNER SURRENDER","QUARANTINE","AGGRESSIVE - ANIMAL","CB/DT","2017-07-16T00:00:00.000","16:24:00.0000000","2017-07-26T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","QUARANTINE","EUTHANIZED","2017-07-17T00:00:00.000","10:53:00.0000000",,"K17-387550",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER","USE EXTREME CAUTION","JUL.2017","FY2017"
"A0984360","LFC 030","LAB",,"A17-051300","1","P0778187","012800","9","STRAY","CONFINED",,"LDH","2017-03-11T00:00:00.000","20:02:00.0000000","2017-03-15T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-12T00:00:00.000","15:18:00.0000000",,"K17-373602",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAR.2017","FY2017"
"A1002344","IC 01","LAB",,,"1","P0795948","006900","1","STRAY","AT LARGE",,"AR/BT","2017-07-18T00:00:00.000","18:16:00.0000000","2017-07-22T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-08-09T00:00:00.000","13:34:00.0000000",,"K17-387837",,"TREATABLE MANAGEABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","ULCERATED TONGUE","JUL.2017","FY2017"
"A1000532","LFD 155","LAB",,,"1","P0794536","004000","7","OWNER SURRENDER","RETURN30","ILL","AR/MW","2017-07-15T00:00:00.000","16:48:00.0000000","2017-07-15T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS","MEDICAL","EUTHANIZED","2017-07-17T00:00:00.000","14:07:00.0000000",,"K17-387453",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0996192","LAB 03","LAB",,"A17-061099","1","P0789544","011701","5","STRAY","CONFINED",,"JC","2017-05-31T00:00:00.000","13:37:00.0000000","2017-06-04T00:00:00.000","HEALTHY",,"EUTHANIZED","2017-06-04T00:00:00.000","09:57:00.0000000",,"K17-382066",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0983120","LFD 130","LAB",,"A17-050130","1","P0000000","006200","4","STRAY","AT LARGE",,"GS","2017-03-01T00:00:00.000","23:06:00.0000000","2017-03-05T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-03-05T00:00:00.000","15:04:00.0000000",,"K17-372649",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","CAUTION","MAR.2017","FY2017"
"A1003290","LFD 102","LAB",,"A17-067825","1","P0796991","017102","8","STRAY","CONFINED",,"JAS","2017-07-27T00:00:00.000","15:24:00.0000000","2017-07-31T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-31T00:00:00.000","08:12:00.0000000",,"K17-388709",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"JUL.2017","FY2017"
"A0997926","LFD 024","LAB",,,"1","P0790983","017102","8","OWNER SURRENDER","GENERAL","TOO MANY","AR/MT","2017-06-10T00:00:00.000","10:27:00.0000000","2017-06-10T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-10T00:00:00.000","18:21:00.0000000",,"K17-383284",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","HEARTWORM +","JUN.2017","FY2017"
"A0993348","SHC 01","LAB",,,"1","P0786948","000701","14","WILDLIFE","INJURED",,"KS/MW","2017-05-13T00:00:00.000","17:37:00.0000000","2017-05-17T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-13T00:00:00.000","17:57:00.0000000",,"K17-379947",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
"A0988822","LFC 043","LAB",,"A17-055026","1","P0782531","009610","6","STRAY","AT LARGE",,"TM","2017-04-12T00:00:00.000","17:15:00.0000000","2017-04-16T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-12T00:00:00.000","17:40:00.0000000",,"K17-376460",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0986279","RECEIVING","WILDLIFE",,"A17-052937","1","P0000000","013008","10","WILDLIFE","INJURED",,"TM","2017-03-25T00:00:00.000","23:25:00.0000000","2017-03-25T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-03-26T00:00:00.000","01:10:00.0000000",,"K17-374861",,"UNHEALTHY UNTREATABLE CONTAGIOUS","UNABLE TO SCAN","FIELD",,"MAR.2017","FY2017"
"A0983770","LAB 04","LAB",,,"1","P0777588","005500","4","OWNER SURRENDER","EUTHANASIA REQUESTED","EUTHANASIA OTHER","JB/RR","2017-03-07T00:00:00.000","11:23:00.0000000","2017-03-07T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-03-07T00:00:00.000","16:46:00.0000000",,"K17-373101",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAR.2017","FY2017"
"A1010041","LFC 049","LAB",,"A17-077490","1","P0805877","004900","4","STRAY","CONFINED",,"AHANSON","2017-09-30T00:00:00.000","20:01:00.0000000","2017-10-04T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-10-03T00:00:00.000","11:47:00.0000000",,"K17-395477",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A1006383","LAB 01","LAB",,"A17-072405","1","P0000000","013610","11","STRAY","CONFINED",,"TM1736","2017-08-25T00:00:00.000","21:25:00.0000000","2017-08-29T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-31T00:00:00.000","13:35:00.0000000",,"K17-391784",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"AUG.2017","FY2017"
"A0913923","LAB 01","LAB",,,"1","P0714630","020500","6","OWNER SURRENDER","GENERAL",,"SW","2017-08-15T00:00:00.000","14:04:00.0000000","2017-08-15T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-15T00:00:00.000","14:33:00.0000000",,"K17-390673",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A1000950","RECEIVING","LAB",,"A17-065136","1","P0000000","013200","11","STRAY","CONFINED",,"DL","2017-07-06T00:00:00.000","13:17:00.0000000","2017-07-10T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-06T00:00:00.000","14:49:00.0000000",,"K17-386346",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A0995701","RECEIVING","LAB",,"A17-060563","1","P0788988","009301","5","OWNER SURRENDER","GENERAL",,"JAS","2017-05-27T00:00:00.000","11:21:00.0000000","2017-05-27T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-27T00:00:00.000","18:00:00.0000000",,"K17-381614",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"MAY.2017","FY2017"
"A1002743","LFD 154","LAB",,,"1","P0796439","011103","3","STRAY","AT LARGE",,"CB/MW","2017-07-22T00:00:00.000","17:13:00.0000000","2017-07-26T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-08-04T00:00:00.000","14:14:00.0000000",,"K17-388248",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","HW+","JUL.2017","FY2017"
"A0994931","INJD 026","LAB",,"A17-060006","1","P0000000","008704","3","STRAY","AT LARGE",,"CV","2017-05-22T00:00:00.000","18:20:00.0000000","2017-05-26T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-23T00:00:00.000","18:31:00.0000000",,"K17-380999",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD","GO SLOW. INJURY HURTS","MAY.2017","FY2017"
"A0989868","RECEIVING","LAB",,"A17-056071","1","P0000000","011900","5","STRAY","AT LARGE",,"Y.LOCK","2017-04-20T00:00:00.000","11:20:00.0000000","2017-04-24T00:00:00.000","TREATABLE MANAGEABLE CONTAGIOUS",,"EUTHANIZED","2017-04-20T00:00:00.000","12:07:00.0000000",,"K17-377190",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"APR.2017","FY2017"
"A0990213","LAB 01","LAB",,,"1","P0000000","020500","6","STRAY","AT LARGE",,"CBM","2017-04-22T00:00:00.000","18:42:00.0000000","2017-04-22T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-04-22T00:00:00.000","19:05:00.0000000",,"K17-377504",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A0996756","LFC 072","LAB",,"A17-061474","1","P0790041","009104","5","STRAY","CONFINED",,"AHART","2017-06-03T00:00:00.000","21:45:00.0000000","2017-06-07T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-20T00:00:00.000","13:25:00.0000000",,"K17-382424",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1003921","LFD 100","LAB",,"A17-068546","1","P0797732","008802","4","OWNER SURRENDER","GENERAL",,"RA","2017-08-02T00:00:00.000","15:36:00.0000000","2017-08-06T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-06T00:00:00.000","12:02:00.0000000",,"K17-389349",,"TREATABLE MANAGEABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"AUG.2017","FY2017"
"A1000394","LFC 054","LAB",,,"1","P0793575","017003","8","OWNER SURRENDER","GENERAL","TOO MANY","BW/MW","2017-07-01T00:00:00.000","15:26:00.0000000","2017-07-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-12T00:00:00.000","17:38:00.0000000",,"K17-385777",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1003748","LFD 020","LAB",,"A17-068415","1","P0000000","005600","4","STRAY","AT LARGE",,"ARAMSEY","2017-08-01T00:00:00.000","09:34:00.0000000","2017-08-05T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-05T00:00:00.000","08:24:00.0000000",,"K17-389172",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"AUG.2017","FY2017"
"A0990242","LFC 083","LAB",,,"1","P0517346","002500","2","STRAY","AT LARGE",,"SN/BS","2017-04-23T00:00:00.000","12:27:00.0000000","2017-04-28T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-04-23T00:00:00.000","15:22:00.0000000",,"K17-377533",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"APR.2017","FY2017"
"A1000714","LAB 01","UNAVAILABLE",,,"1","P0000000","031709","12","WILDLIFE","INJURED",,"AGRAHAM","2017-07-04T00:00:00.000","19:23:00.0000000","2017-07-04T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-04T00:00:00.000","21:29:00.0000000",,"K17-386110",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUL.2017","FY2017"
"A0998101","LFC 049","LAB",,"A17-062358","1","P0791181","004500","1","STRAY","CONFINED",,"CVELEZ","2017-06-11T00:00:00.000","20:30:00.0000000","2017-06-15T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-24T00:00:00.000","14:36:00.0000000",,"K17-383480",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A0995652","PCD 21","LAB",,"A17-060491","1","P0696013","004201","1","CONFISCATED","QUARANTINE",,"TM1736","2017-05-26T00:00:00.000","18:42:00.0000000","2017-06-05T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS","RESCU ONLY","EUTHANIZED","2017-06-15T00:00:00.000","15:56:00.0000000",,"K17-381558",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A0791737","LFD 143","LAB",,"A17-072050","1","P0000000","006700","1","STRAY","AT LARGE",,"JK","2017-08-23T00:00:00.000","10:01:00.0000000","2017-09-02T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-09-02T00:00:00.000","11:26:00.0000000",,"K17-391501",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","SWEEP",,"AUG.2017","FY2017"
"A1009115","LFD 115","LAB",,"A17-076385","1","P0000000","011104","8","STRAY","AT LARGE",,"DEH/BR","2017-09-22T00:00:00.000","04:55:00.0000000","2017-10-03T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-10-03T00:00:00.000","09:31:00.0000000",,"K17-394495",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","FIELD",,"SEP.2017","FY2017"
"A0999854","LAB 01","LAB",,,"1","P0792955","007811","10","OWNER SURRENDER","GENERAL","COST","AR","2017-06-26T00:00:00.000","18:01:00.0000000","2017-06-26T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-26T00:00:00.000","19:04:00.0000000",,"K17-385201",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"JUN.2017","FY2017"
"A1000096","RECEIVING","LAB",,"A17-064124","1","P0793175","012702","9","STRAY","AT LARGE",,"MHENRY","2017-06-28T00:00:00.000","15:38:00.0000000","2017-07-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-06-28T00:00:00.000","17:31:00.0000000",,"K17-385453",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"JUN.2017","FY2017"
"A1004781","LFD 091","UNAVAILABLE",,,"1","P0730925","017004","8","OWNER SURRENDER","EUTHANASIA REQUESTED","ILL","BW/DT","2017-08-11T00:00:00.000","11:41:00.0000000","2017-08-11T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-11T00:00:00.000","13:41:00.0000000",,"K17-390219",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A0993881","FAM GP 02","LAB",,"A17-059301","1","P0000000","012301","7","STRAY","AT LARGE",,"WH","2017-05-16T00:00:00.000","15:01:00.0000000","2017-05-20T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-21T00:00:00.000","12:54:00.0000000",,"K17-380231",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP",,"MAY.2017","FY2017"
"A1001489","LAB 01","LAB",,,"1","P0766034","010601","6","OWNER SURRENDER","GENERAL","MOVE","CBM/DF","2017-07-11T00:00:00.000","11:10:00.0000000","2017-07-11T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-11T00:00:00.000","12:23:00.0000000",,"K17-386934",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1004737","INJD 021","LAB",,,"1","P0798937","006800","1","OWNER SURRENDER","EUTHANASIA REQUESTED","EUTHANASIA ILL","CBM/DT","2017-08-10T00:00:00.000","15:21:00.0000000","2017-08-10T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-10T00:00:00.000","16:54:00.0000000",,"K17-390168",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"AUG.2017","FY2017"
"A1003679","LFD 022","LAB",,,"1","P0687622","006001","4","OWNER SURRENDER","GENERAL","ESCAPES","KS/QS","2017-07-31T00:00:00.000","13:49:00.0000000","2017-07-31T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-08-01T00:00:00.000","11:30:00.0000000",,"K17-389097",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"JUL.2017","FY2017"
"A0984376","LAB 01","LAB",,,"1","P0000000","004600","1","WILDLIFE","INJURED",,"RV","2017-03-12T00:00:00.000","10:39:00.0000000","2017-03-12T00:00:00.000","UNHEALTHY UNTREATABLE CONTAGIOUS",,"EUTHANIZED","2017-03-12T00:00:00.000","10:43:00.0000000",,"K17-373618",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER",,"MAR.2017","FY2017"
"A0993621","NMOMS 3","LAB",,"A17-059170","1","P0787165","008500","7","STRAY","AT LARGE",,"AGRAHAM","2017-05-15T00:00:00.000","15:40:00.0000000","2017-05-19T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-05-17T00:00:00.000","13:08:00.0000000",,"K17-380111",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"MAY.2017","FY2017"
"A1008326","LAB 04","LAB",,"A17-075245","1","P0000000","010500","6","STRAY","AT LARGE",,"MHENRY","2017-09-13T00:00:00.000","12:25:00.0000000","2017-09-24T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-10-04T00:00:00.000","14:48:00.0000000",,"K17-393625",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN CHIP","FIELD","FREE ADOPTION","SEP.2017","FY2017"
"A1009688","LAB 01","LAB",,"A17-077148","1","P0805499","017102","8","STRAY","CONFINED",,"WH","2017-09-27T00:00:00.000","20:41:00.0000000","2017-10-01T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-10-07T00:00:00.000","14:39:00.0000000",,"K17-395109",,"TREATABLE REHABILITABLE NON-CONTAGIOUS","SCAN NO CHIP","FIELD",,"SEP.2017","FY2017"
"A1000851","LFC 042","IMPOUNDED",,,"1","P0794082","009105","5","OWNER SURRENDER","GENERAL",,"KS/DT","2017-07-05T00:00:00.000","17:57:00.0000000","2017-07-05T00:00:00.000","TREATABLE MANAGEABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-05T00:00:00.000","23:46:00.0000000",,"K17-386261",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","UNABLE TO SCAN","OVER THE COUNTER",,"JUL.2017","FY2017"
"A1003445","LFC 035","LAB",,,"1","P0797248","008802","4","STRAY","AT LARGE",,"BW/MW","2017-07-29T00:00:00.000","12:46:00.0000000","2017-08-02T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-30T00:00:00.000","14:23:00.0000000",,"K17-388857",,"UNHEALTHY UNTREATABLE CONTAGIOUS","SCAN NO CHIP","OVER THE COUNTER","TOO YOUNG","JUL.2017","FY2017"
"A1001738","LFD 136","LAB",,"A17-066107","1","P0000000","017102","8","STRAY","CONFINED",,"JAS","2017-07-13T00:00:00.000","15:03:00.0000000","2017-07-17T00:00:00.000","UNHEALTHY UNTREATABLE NON-CONTAGIOUS",,"EUTHANIZED","2017-07-17T00:00:00.000","14:34:00.0000000",,"K17-387206",,"UNHEALTHY UNTREATABLE NON-CONTAGIOUS","SCAN NO CHIP","SWEEP","CAUTION","JUL.2017","FY2017"
"A0992524","AD 015","LAB",,,"1","P0786204","008900","4","STRAY","AT LARGE",,"MJ/TH","2017-05-08T00:00:00.000","16:33:00.0000000","2017-05-18T00:00:00.000","TREATABLE REHABILITABLE NON-CONTAGIOUS","MEDICAL","EUTHANIZED","2017-05-29T00:00:00.000","13:24:00.0000000",,"K17-379345",,"TREATABLE REHABILITABLE CONTAGIOUS","SCAN CHIP","OVER THE COUNTER",,"MAY.2017","FY2017"
