"id","filenum","occurred_dt","occurred_tm","current_badge_no","offsex","offrace","hire_dt","off_injured","offcondtype","off_hospital","service_type","uofnum","forcetype","uof_reason","cycles_num","forceeffective","citnum","citrace","citsex","cit_injured","citcondtype","cit_arrested","cit_infl_assmt","citchargetype","arc_street","ra","beat","sector","division","dist_name","latitude","longitude","geolocation"
"399","UF2015-0387","2015-04-13T00:00:00.000","14:20","8375","Male","Black","2003-04-25T00:00:00.000","No","No injuries noted or visible","No","Arrest","24968, 24969","Weapon display at Person, Verbal Command","Arrest","NULL","Yes, Yes","11843","Black","Male","No","No injuries noted or visible","Yes","Unknown","Robbery","3600  CRIPPLE CREEK DR","4262","454","450","SOUTHWEST","D4",,,"3600 CRIPPLE CREEK DR
Dallas, TX 
(32.703643, -96.844799)"
"1599","UF2015-1326","2015-06-29T00:00:00.000","2:20","10841","Male","White","2014-06-18T00:00:00.000","Yes","Sprain/Strain","No","Other ( In Narrative)","26776, 26777, 26783, 26785","Take Down - Group, Take Down - Group, Take Down - Group, Take Down - Group","Detention/Frisk","NULL","Yes, Yes, Yes, Yes","39888","Black","Male","No","No injuries noted or visible","Yes","Unknown","Warrant/Hold","111 W commerce St.","4063","424","420","SOUTHWEST","D6",,,"111 W commerce St.
Dallas, TX 
(32.775095, -96.821913)"
"1126","UF2015-0928","2015-06-11T00:00:00.000","5:04","10718","Female","Asian","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Service Call","26306, 26307, 26308","BD - Grabbed, Verbal Command, Take Down - Arm","Arrest","NULL","No, No, Yes","39658","White","Female","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","2900 N HALL St.","2006","124","120","CENTRAL","D14",,,"2900 N HALL St.
Dallas, TX 
(32.803398, -96.798356)"
"1180","UF2015-0973","2015-08-18T00:00:00.000","23:30","6617","Male","White","1991-01-07T00:00:00.000","No","No injuries noted or visible","No","Arrest","27930, 27931, 27932, 27933, 28075","BD - Grabbed, Feet/Leg/Knee Strike, Take Down - Arm, Hand Controlled Escort, Pressure Points","Arrest","NULL","No, No, Yes, Yes, Yes","40807","Black","Female","No","No injuries noted or visible","Yes","Unknown","Prostitution, Other Felony Arrest","10998 HARRY HINES Blvd.","3041","534","530","NORTHWEST","D6",,,"10998 HARRY HINES Blvd.
Dallas, TX 
(32.880618, -96.885332)"
"1509","UF2015-1250","2015-10-03T00:00:00.000","19:50","8610","Male","White","2005-02-09T00:00:00.000","No","No injuries noted or visible","No","Service Call","28896","Weapon display at Person","Weapon Display","NULL","Yes","41577","NULL","Male","No","No injuries noted or visible","No","None detected","No Arrest","1900 S HARWOOD St.","2106","152","150","CENTRAL","D2",,,"1900 S HARWOOD St.
Dallas, TX 
(32.77258, -96.783867)"
"1974","UF2015-1618","2015-11-05T00:00:00.000","17:09","10439","Male","White","2012-09-26T00:00:00.000","No","No injuries noted or visible","No","Service Call","29716, 29717","Verbal Command, BD - Pushed","Arrest","NULL","No, Yes","42092","White","Male","No","Abrasion/Scrape","Yes","Alchohol","Public Intoxication","17051 COIT Rd.","6009","623","620","NORTH CENTRAL","D12",,,"17051 COIT Rd.
Dallas, TX 
(32.986018, -96.768272)"
"269","UF2015-0280","2015-03-08T00:00:00.000","1:00","9235","Male","White","2007-09-05T00:00:00.000","Yes","Redness/Swelling","No","Arrest","24052, 24053","Take Down - Arm, Take Down - Head","Active Aggression","NULL","Yes, Yes","38034","Black","Male","No","No injuries noted or visible","Yes","Unknown","Assault/Public Servant","3005 Routh St.","2037","122","120","CENTRAL","D14",,,"3005 Routh St.
Dallas, TX 
(32.799623, -96.805487)"
"1770","UF2015-1453","2015-11-06T00:00:00.000","21:35","10425","Female","American Ind","2012-06-20T00:00:00.000","No","No injuries noted or visible","No","Arrest","29790, 29791, 29792, 29793, 29794","BD - Grabbed, Take Down - Body, Verbal Command, Hand/Arm/Elbow Strike, Held Suspect Down","Arrest","NULL","No, No, No, Yes, Yes","42116","Black","Male","Yes","Injury Not Related to Force","Yes","FD-Unknown if Armed","Robbery, Evading Arrest","310 BRODIE St.","4242","723","720","SOUTH CENTRAL","D4",,,"310 BRODIE St.
Dallas, TX 
(32.707773, -96.826937)"
"1657","UF2015-1371","2015-09-20T00:00:00.000","23:45","10624","Male","White","2013-08-14T00:00:00.000","No","No injuries noted or visible","No","Arrest","28626, 28627, 28628, 28629","Verbal Command, BD - Grabbed, Take Down - Body, BD - Grabbed","Active Aggression","NULL","No, No, Yes, Yes","41321","Black","Male","No","No injuries noted or visible","Yes","Alchohol","Assault/FV","7025 Atha Dr.","2208","352","350","SOUTHEAST","D8",,,"7025 Atha Dr.
Dallas, TX 
(32.715237, -96.700538)"
"1277","UF2015-1058","2015-07-18T00:00:00.000","18:45","8582","Male","American Ind","2004-12-17T00:00:00.000","No","OC EFFECTS","No","Traffic Stop","27220, 27221","Verbal Command, BD - Tripped","Arrest","NULL","No, Yes","40232","Black","Male","Yes","Abrasion/Scrape, OC Spray Treatment","Yes","None detected","Warrant/Hold, Evading Arrest","9200 SKILLMAN ST.","1042","257","250","NORTHEAST","D10",,,"9200 SKILLMAN ST.
Dallas, TX 
(32.902501, -96.715238)"
"1450","UF2015-1202","2015-09-26T00:00:00.000","15:00","8783","Male","White","2006-02-10T00:00:00.000","No","No injuries noted or visible","No","Service Call","28736, 28737","Verbal Command, BD - Tripped","Detention/Frisk","NULL","No, Yes","41446","Hispanic","Male","Yes","Laceration/Cut, Abrasion/Scrape","Yes","Alchohol and unknown drugs","Evading Arrest, Theft","14018 BROOKGREEN Dr.","1021","643","640","NORTH CENTRAL","D11",,,"14018 BROOKGREEN Dr.
Dallas, TX 
(32.932703, -96.762687)"
"1990","UF2015-1634","2015-12-19T00:00:00.000","4:00","9739","Male","White","2009-01-21T00:00:00.000","No","No injuries noted or visible","No","Arrest","30790, 30791, 30792, 30793, 30794, 30795","Weapon display at Person, Verbal Command, BD - Grabbed, Held Suspect Down, Held Suspect Down, Hand/Arm/Elbow Strike","Active Aggression","NULL","Yes, No, Yes, Yes, No, Yes","42776","Black","Male","No","No injuries noted or visible","Yes","Alchohol","DWI, Assault/Public Servant, Resisting Search and Transport, Other Felony Arrest, Other Misdemeanor Arrest","1842 SUTTER St.","4224","716","710","SOUTH CENTRAL","D4",,,"1842 SUTTER St.
Dallas, TX 
(32.71744, -96.792305)"
"1298","UF2015-1073","2015-06-17T00:00:00.000","1:00","9783","Male","White","2009-03-18T00:00:00.000","No","No injuries noted or visible","No","Pedestrian Stop","26410, 26411","Weapon display at Person, Verbal Command","Other","NULL","Yes, Yes","39720","White","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Evading Arrest, Other Felony Arrest","11200 Denton Dr.","3026","535","530","NORTHWEST","D6",,,"11200 Denton Dr.
Dallas, TX 
(32.888822, -96.886261)"
"2073","UF2015-1705","2015-11-09T00:00:00.000","10:20","9690","Male","White","2008-12-10T00:00:00.000","No","No injuries noted or visible","No","Arrest","29856, 29857","Verbal Command, Taser Display at Person","Danger to self or others","NULL","Yes, Yes","42154","Hispanic","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","838 W LARAMIE Ln.","2223","355","350","SOUTHEAST","D8",,,"838 W LARAMIE Ln.
Dallas, TX 
(32.698584, -96.652294)"
"2012","UF2015-1651","2015-12-23T00:00:00.000","8:40","8237","Male","White","2002-04-12T00:00:00.000","No","No injuries noted or visible","No","Arrest","30902, 30903, 30904, 30905","Weapon display at Person, Verbal Command, Take Down - Body, Held Suspect Down","Arrest","NULL","No, No, Yes, No","42851","Black","Male","No","No injuries noted or visible","Yes","NULL","Burglary/Habitation","3847 TIMBERGLEN Rd.","4423","612","610","NORTH CENTRAL","D12",,,"3847 TIMBERGLEN Rd.
Dallas, TX 
(33.00483, -96.84757)"
"993","UF2015-0809","2015-07-04T00:00:00.000","12:00","8703","Male","White","2005-08-31T00:00:00.000","No","No injuries noted or visible","No","Off-Duty Employment","26973","Handcuffing Take Down","Arrest","NULL","Yes","40004","Black","Female","Yes","Redness/Swelling","Yes","Unknown","Theft, Fail to ID","9301 Forest Ln.","1030","252","250","NORTHEAST","D10",,,"9301 Forest Ln.
Dallas, TX 
(32.909205, -96.740013)"
"1113","UF2015-0918","2015-08-05T00:00:00.000","14:58","9572","Male","White","2008-08-20T00:00:00.000","No","BEE STING TO NOSE","No","Arrest","27589","Weapon display at Person","Other","NULL","No","33661","Black","Male","Yes","Hospitalized","Yes","FD-Motor Vehicle","Unauthorize Use Vehicle, Evading Arrest","6300 MILITARY Pkwy.","1233","315","310","SOUTHEAST","D5",,,"6300 MILITARY Pkwy.
Dallas, TX 
(32.774466, -96.710241)"
"1304","UF2015-1078","2015-08-22T00:00:00.000","23:00","10534","Male","Black","2013-04-10T00:00:00.000","No","No injuries noted or visible","No","Service Call","28183, 28184, 28185","BD - Grabbed, Held Suspect Down, Verbal Command","Arrest","NULL","Yes, Yes, Yes","40883","Hispanic","Male","Yes","Abrasion/Scrape, Bruise","Yes","Alchohol and unknown drugs","Assault, Assault/FV, Resisting Search and Transport","2548 BAHAMA Dr.","4087","415","410","SOUTHWEST","D1",,,"2548 BAHAMA Dr.
Dallas, TX 
(32.755466, -96.861167)"
"612","UF2015-0470","2015-04-05T00:00:00.000","1:55","9260","Male","Hispanic","2007-09-26T00:00:00.000","No","No injuries noted or visible","No","Off-Duty Employment","24718","Take Down - Arm","Arrest","NULL","Yes","38558","Hispanic","Male","No","No injuries noted or visible","Yes","Alchohol","Public Intoxication","2435 W NORTHWEST Hwy.","3057","521","520","NORTHWEST","D6",,,"2435 W NORTHWEST Hwy.
Dallas, TX 
(32.858799, -96.882629)"
"484","UF2015-0461","2015-03-10T00:00:00.000","20:49","10612","Male","White","2013-08-14T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","25190, 25191","Weapon display at Person, Verbal Command","Other","NULL","Yes, Yes",,"Black","Male","No","No injuries noted or visible","Yes","Alchohol","No Arrest","4700 S CENTRAL EXPY","2186","347","340","SOUTHEAST","D7",,,"4700 S CENTRAL EXPY
Dallas, TX 
(32.749619, -96.760922)"
"1184","UF2015-0976","2015-07-23T00:00:00.000","22:30","6995","Male","White","1993-09-24T00:00:00.000","No","No injuries noted or visible","No","Traffic Stop","27351, 27352","Verbal Command, BD - Grabbed","Arrest","NULL","No, Yes","40325","Black","Female","No","No injuries noted or visible","Yes","Unknown Drugs","APOWW, Traffic Violation","600 E 5th St.","4100","411","410","SOUTHWEST","D1",,,"600 E 5th St.
Dallas, TX 
(32.754824, -96.815652)"
"1541","UF2015-1281","2015-10-01T00:00:00.000","20:45","5850","Male","White","1988-08-15T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","28847","Taser","Arrest","1","Yes","41536","Black","Male","Yes","Taser Burn Marks, Treated by DFD","Yes","Alchohol and unknown drugs","Disorderly Conduct, Resisting Arrest, Public Intoxication","300 N akard St.","2050","132","130","CENTRAL","D14",,,"300 N akard St.
Dallas, TX 
(32.782446, -96.800065)"
"833","UF2015-0666","2015-06-04T00:00:00.000","17:50","10313","Male","White","2012-03-28T00:00:00.000","Yes","Bite, Abrasion/Scrape, Transported by DFD, Sprain/Strain","Yes","Service Call","26167, 26168, 26169","Verbal Command, Take Down - Body, Held Suspect Down","Active Aggression","NULL","No, Yes, Yes","39553","Hispanic","Male","Yes","Abrasion/Scrape","Yes","Unknown Drugs","Drug Possession - Misdemeanor, Assault/Public Servant","9009 Bruton Rd.","1244","325","320","SOUTHEAST","D5",,,"9009 Bruton Rd.
Dallas, TX 
(32.748744, -96.667763)"
"539","UF2015-0036","2015-01-05T00:00:00.000","12:45","9521","Male","White","2008-07-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","22816, 22817, 22818","Verbal Command, Taser Display at Person, Take Down - Group","Danger to self or others","NULL","No, No, Yes","37134","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","10100 San Juan Ave.","1135","225","220","NORTHEAST","D9",,,"10100 San Juan Ave.
Dallas, TX 
(32.830849, -96.682049)"
"124","UF2015-0151","2015-02-16T00:00:00.000","23:00","10355","Male","White","2012-05-09T00:00:00.000","No","No injuries noted or visible","No","Arrest","23667","Joint Locks","Other","NULL","Yes","37769","Hispanic","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","7808 Clodus Fields Dr.","8822","651","650","NORTH CENTRAL","D11",,,"7808 Clodus Fields Dr.
Dallas, TX 
(32.913541, -96.772259)"
"1828","UF2015-1501","2015-12-06T00:00:00.000","3:56",,"Male","Black","2015-10-28T00:00:00.000","No","No injuries noted or visible","No","Arrest","30496, 30499, 30500","Verbal Command, Handcuffing Take Down, Held Suspect Down","Arrest","NULL","No, No, Yes","42578","Hispanic","Female","No","No injuries noted or visible","Yes","Mentally unstable","Warrant/Hold","133 N RIVERFRONT Blvd.","2057","516","510","NORTHWEST","D6",,,"133 N RIVERFRONT Blvd.
Dallas, TX 
(32.777314, -96.813406)"
"1194","UF2015-0987","2015-06-25T00:00:00.000","14:30","6885","Male","Black","1992-01-27T00:00:00.000","Yes","Abrasion/Scrape","No","Off-Duty Employment","26655, 26656","Verbal Command, OC Spray","Active Aggression","NULL","No, Yes","39844","Black","Female","Yes","OC Spray Treatment","Yes","Mentally unstable","APOWW","1300 Commerce St.","2072","133","130","CENTRAL","D14",,,"1300 Commerce St.
Dallas, TX 
(32.779881, -96.799318)"
"1275","UF2015-1056","2015-06-25T00:00:00.000","9:50","9634","Male","White","2008-09-24T00:00:00.000","No","No injuries noted or visible","No","Call for Cover","26786, 26787","Verbal Command, OC Spray","Assault to Other Person","NULL","No, Yes","39889","Black","Male","Yes","OC Spray Treatment","Yes","Unknown","Warrant/Hold, Other Felony Arrest","9800 HARRY HINES Blvd.","3066","521","520","NORTHWEST","D6",,,"9800 HARRY HINES Blvd.
Dallas, TX 
(32.856519, -96.880037)"
"191","UF2015-0198","2015-02-12T00:00:00.000","20:35","10784","Female","Black","2014-03-12T00:00:00.000","No","No injuries noted or visible","No","Arrest","23621, 23623","Verbal Command, Weapon display at Person","Danger to self or others","NULL","No, Yes",,"Black","Male","No","No injuries noted or visible","Yes","Unknown","No Arrest","600 Misty Glen Dr.","4319","741","740","SOUTH CENTRAL","D4",,,"600 Misty Glen Dr.
Dallas, TX 
(32.687946, -96.832181)"
"1299","UF2015-1073","2015-06-17T00:00:00.000","1:00","9904","Male","White","2009-07-08T00:00:00.000","No","No injuries noted or visible","No","Pedestrian Stop","26412","Taser Display at Person","Other","NULL","Yes","39720","White","Male","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Evading Arrest, Other Felony Arrest","11200 Denton Dr.","3026","535","530","NORTHWEST","D6",,,"11200 Denton Dr.
Dallas, TX 
(32.888822, -96.886261)"
"2247","UF2016-0117","2015-12-30T00:00:00.000","19:00","10270","Male","White","2010-09-29T00:00:00.000","No","No injuries noted or visible","No","Service Call","31222, 31223","Verbal Command, Weapon display at Person","Assault to Other Person","NULL","Yes, Yes","43025","White","Male","No","No injuries noted or visible","Yes","Alchohol","Assault/FV","2238 EDD Rd.","4435","356","350","SOUTHEAST","D8",,,"2238 EDD Rd.
Dallas, TX 
(32.675266, -96.612842)"
"755","UF2015-0601","2015-04-24T00:00:00.000","13:00","9656","Female","Black","2008-10-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","25369","Hand Controlled Escort","Other","NULL","Yes","38957","Black","Female","No","No injuries noted or visible","Yes","Alchohol and unknown drugs","Fail to ID, Warrant/Hold","1400 S LAMAR St.","2123","151","150","CENTRAL","D2",,,"1400 S LAMAR St.
Dallas, TX 
(32.767306, -96.795013)"
"82","UF2015-0122","2015-02-05T00:00:00.000","0:04","10819","Male","Black","2014-05-07T00:00:00.000","No","No injuries noted or visible","No","Service Call","23475","Weapon display at Person","Weapon Display","NULL","No","37589","Black","Male","No","No injuries noted or visible","Yes","None detected","Assault/FV","9530 Ferguson Rd.","1178","223","220","NORTHEAST","D7",,,"9530 Ferguson Rd.
Dallas, TX 
(32.818146, -96.687176)"
"1635","UF2015-1352","2015-07-07T00:00:00.000","19:10","8473","Male","Asian","2004-02-27T00:00:00.000","No","No injuries noted or visible","No","Service Call","26937","Taser","Danger to self or others","1","Yes","39982","Black","Male","Yes","Taser Burn Marks","Yes","Mentally unstable","APOWW","2275 W NORTHWEST Hwy.","3056","521","520","NORTHWEST","D6",,,"2275 W NORTHWEST Hwy.
Dallas, TX 
(32.862232, -96.893066)"
"87","UF2015-0124","2015-02-05T00:00:00.000","12:55","10743","Male","Hispanic","2014-01-29T00:00:00.000","No","No injuries noted or visible","No","Arrest","23499, 23500","Held Suspect Down, BD - Grabbed","Arrest","NULL","Yes, Yes","29496","White","Female","Yes","SELF INFLICTED CUT, Bruise","Yes","None detected","Resisting Search and Transport","2800 W NORTHWEST Hwy.","3067","522","520","NORTHWEST","D6",,,"2800 W NORTHWEST Hwy.
Dallas, TX 
(32.857815, -96.873903)"
"1893","UF2015-1553","2015-12-07T00:00:00.000","0:30","7839","Male","White","2000-06-17T00:00:00.000","No","No injuries noted or visible","No","Other ( In Narrative)","30538, 30539, 30540","Hand Controlled Escort, Verbal Command, Joint Locks","Danger to self or others","NULL","Yes, No, Yes","42590","White","Female","No","No injuries noted or visible","No","Unknown","No Arrest","101 N Brookside Dr.","1188","112","110","CENTRAL","D14",,,"101 N Brookside Dr.
Dallas, TX 
(32.808689, -96.746077)"
"1745","UF2015-1431","2015-09-15T00:00:00.000","11:30","9545","Male","Hispanic","2008-07-23T00:00:00.000","Yes","Laceration/Cut, Abrasion/Scrape","No","Arrest","28543","BD - Pushed","Detention/Frisk","NULL","Yes","41230","Black","Male","No","No injuries noted or visible","Yes","Unknown","Assault/Public Servant","5300 Preakness Ln.","4441","431","430","SOUTHWEST","D3",,,"5300 Preakness Ln.
Dallas, TX 
(32.74118, -96.912545)"
"1871","UF2015-1535","2015-08-23T00:00:00.000","19:20","10144","Male","White","2010-03-03T00:00:00.000","No","No injuries noted or visible","No","Service Call","28031, 28032, 28033","Take Down - Arm, Verbal Command, Taser Display at Person","Danger to self or others","NULL","Yes, Yes, No","27511","Black","Male","No","No injuries noted or visible","Yes","Mentally unstable","APOWW","7000 E R L Thorton Frwy.","1215","316","310","SOUTHEAST","D7",,,"7000 E R L Thorton Frwy.
Dallas, TX 
(32.663506, -96.822525)"
