"objectid_1","filenum","uofnum","address","occurred_d","occurred_t","current_ba","offsex","offrace","hire_dt","off_injure","offcondtyp","off_hospit","service_ty","forcetype","uof_reason","cycles_num","forceeffec","street_n","street","street_g","street_t","citnum","citrace","citsex","cit_injure","citcondtyp","cit_arrest","cit_infl_a","citcharget","ra","beat","sector","division","taag_name","dist_name","x","y","geolocation"
"2196","UF2017-660","41336, 41377","200 S JIM MILLER RD","2017-04-10T00:00:00.000","6:30 AM","6698","Male","White","1991-07-29T00:00:00.000","false","No injuries noted or visible","false","Service Call","Weapon display at Person, Verbal Command","Weapon Display","NULL","Yes, Yes","200","Jim Miller","S","Rd.","49325","Black","Male","false","No injuries noted or visible","true","None detected","Other Felony Arrest, Warrant/Hold","2215","351","350","SOUTHEAST","Loop12 JimMiller*","D8","2522101.658386","6946340.206631","POINT (-96.700017 32.70991)"
"2448","UF2017-835","42246, 42247","18790 LLOYD CIR","2017-05-08T00:00:00.000","8:40 PM","10641","Male","White","2013-09-25T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Taser Display at Person","Weapon Display","NULL","Yes, Yes","18790","Lloyd","NULL","Cir.","49838","White","Male","false","No injuries noted or visible","true","Unknown","APOWW","6008","621","620","NORTH CENTRAL",,"D12","2489606.792233","7053305.912354","POINT (-96.800031 33.006748)"
"2596","UF2017-930","42515, 42516, 42517, 42518","111 COMMERCE ST","2017-05-19T00:00:00.000","6:30 PM","10697","Male","Hispanic","2013-11-06T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Take Down - Group, Held Suspect Down, Joint Locks","Arrest","NULL","No, Yes, Yes, Yes","111","Commerce","NULL","St.","49957","White","Male","false","No injuries noted or visible","true","Alchohol and unknown drugs","Assault/Public Servant, Resisting Search and Transport","2403","424","420","SOUTHWEST",,"D6","2486052.790929","6969538.352020","POINT (-96.82022 32.775464)"
"1250","UF2017-1797","46593","1313 N JIM MILLER RD","2017-11-27T00:00:00.000","12:30 PM","8352","Male","Hispanic","2002-12-06T00:00:00.000","false","No injuries noted or visible","false","Service Call","Weapon display at Person","Weapon Display","NULL","Yes","1313","Jim Miller","N","Rd.","52573","Black","Male","false","No injuries noted or visible","false","Unknown","No Arrest","1248","331","330","SOUTHEAST","LakeJune Buckner*","D5","2521852.332071","6955045.054579","POINT (-96.700218 32.73474)"
"540","UF2017-1334","40707, 40708, 40709, 40710, 40711, 40712","8008 HERB KELLEHER WAY","2017-03-19T00:00:00.000","6:00 PM","8594","Male","Hispanic","2004-12-17T00:00:00.000","false","No injuries noted or visible","false","Service Call","Taser Display at Person, Verbal Command, Taser, Hand/Arm/Elbow Strike, Feet/Leg/Knee Strike, Handcuffing Take Down","Active Aggression","1","No, No, No, Yes, Yes, Yes","8008","Herb Kelleher","NULL","Way","48972","White","Male","true","Abrasion/Scrape","true","Alchohol and unknown drugs","Assault, Disorderly Conduct","3070","523","520","NORTHWEST",,"D2","2475408.363856","6993943.004273","POINT (-96.85281 32.85262)"
"857","UF2017-1551","45566, 45567","303 W DAVIS ST","2017-10-07T00:00:00.000","2:00 AM","9098","Male","White","2007-04-18T00:00:00.000","false","No injuries noted or visible","false","Off-Duty Employment","Hand Controlled Escort, BD - Pushed","Active Aggression","NULL","No, Yes","303","DAVIS","W","St.","40441","Hispanic","Female","false","No injuries noted or visible","false","Alchohol","Assault/Public Servant","4104","413","410","SOUTHWEST","Jefferson Corridor*","D1","2482922.541783","6959707.651807","POINT (-96.826956 32.749447)"
"656","UF2017-1420","44840, 44841, 44842, 44843","300 N HOUSTON ST","2017-09-03T00:00:00.000","6:00 PM","10697","Male","Hispanic","2013-11-06T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Held Suspect Down, Hand Controlled Escort, Joint Locks","Arrest","NULL","No, Yes, Yes, Yes","300","Houston","N","St.","51325","White","Male","false","No injuries noted or visible","true","Unknown Drugs","Public Intoxication","2059","131","130","CENTRAL",,"D14","2488411.295781","6971044.283523","POINT (-96.808578 32.78156)"
"53","UF2017-1011","43080, 43081","1411 ACAPULCO DR","2017-06-13T00:00:00.000","NULL","10928","Female","Hispanic","2015-09-11T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Joint Locks","Arrest","NULL","No, No","1411","ACAPULCO","NULL","Dr.","50229","Black","Female","false","No injuries noted or visible","true","Mentally unstable","APOWW","4348","742","740","SOUTH CENTRAL",,"D3","2478393.783322","6931028.271762","POINT (-96.842825 32.670807)"
"945","UF2017-1613","45298, 45299, 45300","300 N CARROLL AVE","2017-09-25T00:00:00.000","9:40 PM","8610","Male","White","2005-02-09T00:00:00.000","false","No injuries noted or visible","false","Call for Cover","Verbal Command, OC Spray, Take Down - Arm","Arrest","NULL","No, Yes, Yes","300","Carroll","N","Ave.","51734","NULL","Female","false","No injuries noted or visible","true","NULL","Traffic Violation, Resisting Search and Transport","4518","114","110","CENTRAL",,"D2","2500204.048573","6975969.957016","POINT (-96.769535 32.793284)"
"2657","UF2017-969","43392","6602 ROBIN WILLOW CT","2017-06-28T00:00:00.000","12:00 PM","6066","Male","White","1989-07-05T00:00:00.000","false","No injuries noted or visible","false","Service Call","Held Suspect Down","Danger to self or others","NULL","Yes","6602","ROBIN WILLOW","NULL","Ct.","50435","White","Male","true","Abrasion/Scrape","true","Mentally unstable","APOWW","1002","624","620","NORTH CENTRAL",,"D12","2492491.351936","7039912.890510","POINT (-96.791424 32.969443)"
"1712","UF2017-255","39597","19200 MIDWAY RD","2017-02-02T00:00:00.000","11:20 PM","10169","Male","White","2010-06-09T00:00:00.000","false","No injuries noted or visible","false","Traffic Stop","Weapon display at Person","Detention/Frisk","NULL","Yes","19200","Midway","NULL","Rd.","0","Hispanic","Male","false","No injuries noted or visible","true","None detected","No Arrest","6007","614","610","NORTH CENTRAL",,"D12","2476243.907205","7055923.828533",
"2697","UF2017-993","41349, 41350, 41351, 41352, 41353","704 S WALTON WALKER SERV E","2017-04-08T00:00:00.000","6:30 AM","10882","Female","Hispanic","2014-08-13T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Weapon display at Person, BD - Grabbed, Joint Locks, Held Suspect Down","Arrest","NULL","No, No, No, Yes, Yes","704","Walton Walker Serv N/B","S","Frwy.","49318","Hispanic","Male","true","Laceration/Cut, Abrasion/Scrape","true","Unknown","Evading Arrest, Resisting Arrest, Drug Possession - Misdemeanor","4441","431","430","SOUTHWEST",,"D3","2454712.119422","6955426.698332","POINT (-96.918632 32.738208)"
"889","UF2017-1573","45382","10541 BERRY KNOLL DR","2017-09-30T00:00:00.000","6:45 PM","7546","Male","Asian","1997-07-25T00:00:00.000","false","No injuries noted or visible","false","Arrest","BD - Pushed","Arrest","NULL","Yes","10541","Berry Knoll","NULL","Dr.","51801","White","Male","false","Redness/Swelling","true","None detected","Assault/FV","1052","653","650","NORTH CENTRAL",,"D11","2495606.056201","7010904.187443","POINT (-96.782584 32.889618)"
"1755","UF2017-312","39310, 39312, 39316, 39317","1309 MAIN ST","2017-01-14T00:00:00.000","11:00 PM","10698","Male","White","2014-10-22T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed, Held Suspect Down, Hand Controlled Escort","Arrest","NULL","No, Yes, No, No","1309","Main","NULL","St.","48187","Hispanic","Female","false","OC Spray Treatment","true","Mentally unstable","Assault/FV, Resisting Arrest","2061","133","130","CENTRAL",,"D14","2490656.689108","6971059.403762","POINT (-96.800539 32.78035)"
"1695","UF2017-246","39492","200 S ZANG BLVD","2017-01-20T00:00:00.000","6:10 PM","6386","Male","White","1990-06-30T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command","Arrest","NULL","No","200","Zang","S","Blvd.","48326","Black","Female","false","No injuries noted or visible","true","None detected","Other Misdemeanor Arrest","4541","413","410","SOUTHWEST","Jefferson Corridor*","D1","2483633.093215","6957767.109003","POINT (-96.824495 32.743905)"
"1268","UF2017-1808","44131, 46592","9616 C F HAWN FWY","2017-08-04T00:00:00.000","9:15 AM","8352","Male","Hispanic","2002-12-06T00:00:00.000","true","Abrasion/Scrape","false","Traffic Stop","Take Down - Body, Verbal Command","Detention/Frisk","NULL","Yes, No","9616","CF Hawn","NULL","Frwy.","50879","Hispanic","Male","false","No injuries noted or visible","true","FD-Suspect Unarmed","Warrant/Hold","2218","338","330","SOUTHEAST",,"D5","2535452.340118","6943463.055026","POINT (-96.656142 32.702595)"
"1275","UF2017-1815","46530, 46531, 46533","9710 MILITARY PKWY","2017-11-25T00:00:00.000","2:00 AM","10843","Male","Hispanic","2014-06-18T00:00:00.000","true","Abrasion/Scrape","false","Arrest","Verbal Command, Take Down - Arm, Held Suspect Down","Danger to self or others","NULL","No, Yes, Yes","9710","Military","NULL","Pkwy.","49372","White","Male","false","No injuries noted or visible","true","Mentally unstable","APOWW","1238","323","320","SOUTHEAST","StAugustine Bruton*","D7","2535560.834823","6967422.260066","POINT (-96.654645 32.768305)"
"2395","UF2017-794","42314, 42315","18959 LINA ST","2017-05-12T00:00:00.000","2:27 AM","10751","Male","Hispanic","2014-01-29T00:00:00.000","false","No injuries noted or visible","false","Service Call","Verbal Command, Weapon display at Person","Weapon Display","NULL","Yes, Yes","18959","Lina","NULL","St.","49884","Black","Male","false","No injuries noted or visible","false","None detected","No Arrest","4423","612","610","NORTH CENTRAL",,"D12","2475083.744640","7054361.090389","POINT (-96.84751 33.009038)"
"2507","UF2017-876","41608, 41609","6143 CAPESTONE DR","2017-04-22T00:00:00.000","12:22 AM","11199","Male","Hispanic","2016-06-29T00:00:00.000","false","No injuries noted or visible","false","Crime in Progress","BD - Grabbed, Held Suspect Down","Arrest","NULL","Yes, Yes","6143","Capestone","NULL","Dr.","37322","NULL","Male","false","No injuries noted or visible","false","Unknown Drugs","No Arrest","2208","352","350","SOUTHEAST","Loop12 JimMiller*","D8","2516891.563198","6949298.164290","POINT (-96.715535 32.719259)"
"842","UF2017-1544","45429","1822 NEMECHEK LN","2017-09-30T00:00:00.000","8:58 PM","10982","Male","Hispanic","2015-03-11T00:00:00.000","false","No injuries noted or visible","false","Crime in Progress","Weapon display at Person","Weapon Display","NULL","Yes","1822","Nemechek","NULL","Ln.","0","Hispanic","Male","false","No injuries noted or visible","false","Unknown","No Arrest","1248","331","330","SOUTHEAST",,"D5","2521668.446307","6958366.854305","POINT (-96.700777 32.744224)"
"1878","UF2017-404","40590, 40592, 40593, 40642","2060 S BUCKNER BLVD","2017-03-11T00:00:00.000","12:30 PM","7833","Male","White","1999-11-03T00:00:00.000","true","Abrasion/Scrape, Sprain/Strain","false","Call for Cover","Verbal Command, BD - Tripped, Feet/Leg/Knee Strike, Hand/Arm/Elbow Strike","Detention/Frisk","NULL","No, Yes, Yes, No","2060","Buckner","S","Blvd.","48881","Black","Female","true","Treated by DFD, Abrasion/Scrape","true","Alchohol and unknown drugs","Public Intoxication, Resisting Arrest","1253","333","330","SOUTHEAST","LakeJune Buckner*","D5","2527175.708545","6959951.734167","POINT (-96.682798 32.74815)"
"728","UF2017-1470","44732, 44733","11700 RAVENVIEW RD","2017-08-25T00:00:00.000","7:20 PM","10992","Male","Hispanic","2015-03-25T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, BD - Grabbed","Active Aggression","NULL","No, No","11700","RAVENVIEW","NULL","Rd.","48026","White","Male","true","Laceration/Cut, Bloody Nose, Abrasion/Scrape","true","Unknown Drugs","Resisting Arrest, Public Intoxication, Other Felony Arrest","4406","356","350","SOUTHEAST",,"D8","2546546.093697","6939418.510152","POINT (-96.619765 32.690888)"
"2672","UF2017-978","43666, 43667, 43672","14018 BROOKGREEN DR","2017-07-02T00:00:00.000","7:56 PM","8862","Male","Hispanic","2006-06-30T00:00:00.000","false","No injuries noted or visible","false","Arrest","Taser, Taser, Taser","Arrest","1","No, No, Limited","14018","BROOKGREEN","NULL","Dr.","50489","Hispanic","Male","true","Puncture, Taser Burn Marks","true","Alchohol","Assault/FV","1021","643","640","NORTH CENTRAL","Maham SpringValley*","D11","2501454.862926","7026663.970164","POINT (-96.762687 32.932703)"
"433","UF2017-1258","39341, 39342, 39343, 39344, 44124","2650 COLE AVE","2017-01-15T00:00:00.000","7:15 AM","10773","Male","Hispanic","2014-03-12T00:00:00.000","false","No injuries noted or visible","false","Arrest","BD - Grabbed, Take Down - Arm, Verbal Command, Taser Display at Person, Taser","Arrest","1","No, No, No, No, Yes","2650","Cole","NULL","Ave.","48199","Hispanic","Male","true","Taser Burn Marks, Treated by DFD","true","Alchohol","Public Intoxication, Resisting Arrest","2038","122","120","CENTRAL","McKinney Allen*","D14","2489453.527569","6978163.465936","POINT (-96.804049 32.80024)"
"1766","UF2017-321","39619, 39620","7827 LAKE JUNE RD","2017-02-04T00:00:00.000","11:16 PM","10695","Male","White","2013-11-06T00:00:00.000","true","Abrasion/Scrape","false","Service Call","Take Down - Arm, Held Suspect Down","Detention/Frisk","NULL","Yes, Yes","7827","Lake June","NULL","Rd.","42580","Hispanic","Male","true","Bloody Nose","true","FD-Unknown if Armed","Deadly Conduct, Resisting Search and Transport, Other Felony Arrest, Other Misdemeanor Arrest","1252","332","330","SOUTHEAST","LakeJune Buckner*","D5","2525809.413086","6954925.279432","POINT (-96.687457 32.734444)"
"1778","UF2017-330","39961, 39962","2500 INWOOD RD","2017-02-20T00:00:00.000","12:20 PM","10115","Male","Hispanic","2010-01-20T00:00:00.000","false","No injuries noted or visible","false","Arrest","Verbal Command, Take Down - Arm","Arrest","NULL","No, Yes","2500","INWOOD","NULL","Rd.","48611","White","Male","false","No injuries noted or visible","true","Alchohol","Warrant/Hold","3102","542","540","NORTHWEST",,"D2","2479535.922548","6985761.802776","POINT (-96.836374 32.821251)"
"1630","UF2017-213","39117, 39118","1756 BLACKSMITH DR","2017-01-06T00:00:00.000","2:00 AM","10064","Male","White","2009-11-11T00:00:00.000","false","No injuries noted or visible","false","Arrest","Joint Locks, Held Suspect Down","Danger to self or others","NULL","Yes, Yes","1756","Blacksmith","NULL","Dr.","35691","Hispanic","Male","false","No injuries noted or visible","true","Alchohol","APOWW","4406","356","350","SOUTHEAST",,"D8","2551159.533521","6936278.646332","POINT (-96.606465 32.681685)"
"1010","UF2017-1653","45543","2600 THOMAS AVE","2017-10-09T00:00:00.000","5:43 PM","9788","Male","White","2009-04-02T00:00:00.000","false","No injuries noted or visible","false","Traffic Stop","Weapon display at Person","Weapon Display","NULL","Yes","2600","Thomas","NULL","Ave.","0","Black","Female","false","No injuries noted or visible","false","None detected","No Arrest","2021","121","120","CENTRAL","McKinney Allen*","D14","2490986.678781","6976210.799018","POINT (-96.799521 32.794638)"
"11","UF2017-075","38983, 38984, 38985, 38986","13740 MONTFORT DR","2017-01-01T00:00:00.000","12:54 AM","10681","Male","Black","2014-04-07T00:00:00.000","false","No injuries noted or visible","false","Arrest","Hand Controlled Escort, Joint Locks, Handcuffing Take Down, Joint Locks","Arrest","NULL","Yes, Yes, Yes, Yes","13740","MONTFORT","NULL","Dr.","47989","Hispanic","Male","false","No injuries noted or visible","true","Alchohol","Public Intoxication","1013","635","630","NORTH CENTRAL","SpringValley Preston*","D11","2485905.557750","7027385.865726","POINT (-96.813718 32.937653)"
"231","UF2017-1130","40913","2734 MICHIGAN AVE","2017-03-27T00:00:00.000","10:47 PM","10654","Male","White","2013-09-25T00:00:00.000","false","No injuries noted or visible","false","Other ( In Narrative)","Take Down - Arm","Danger to self or others","NULL","Yes","2734","Michigan Ave.","NULL","Ave.","23898","Black","Male","false","No injuries noted or visible","true","Mentally unstable","APOWW","4220","721","720","SOUTH CENTRAL",,"D4","2486103.707550","6946968.414789","POINT (-96.817014 32.713768)"
"360","UF2017-1215","44336, 44337","13739 N CENTRAL EXPY","2017-08-11T00:00:00.000","9:56 PM","10957","Female","White","2015-01-14T00:00:00.000","false","No injuries noted or visible","false","Arrest","Hand Controlled Escort, Held Suspect Down","Arrest","NULL","Yes, Yes","13739","central expressway","N","Expwy.","51011","Other","Male","false","No injuries noted or visible","true","Unknown","Assault/FV, Resisting Arrest","4522","644","640","NORTH CENTRAL","Maham SpringValley*","D11","2504757.705650","7027669.248248","POINT (-96.75182 32.935786)"
