"method","city","parameter","county_code","aqi","cbsa","latitude","observation_percent","state","units_of_measure","date_local","parameter_code","arithmetic_mean","cbsa_code","datum","observation_count","method_code","longitude","county","poc","site_number","event_type","first_max_hour","state_code","site_address","pollutant_standard","sample_duration","first_max_value","date_of_last_change","validity_indicator","local_site_name","location"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","32.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-11","44201","0.021083","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.035","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","32.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-11","44201","0.021083","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.035","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","96.0","Washington","Parts per million","2018-05-11","44201","0.024217","42660","WGS84","23.0","087","-122.064722","King","1.0","0010","None","17.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.042","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-10","44201","0.029","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-10","44201","0.028333","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-10","44201","0.028333","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-10","44201","0.030083","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","1.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.039","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","40.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-09","44201","0.037706","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.043","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","40.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-09","44201","0.033833","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.043","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","40.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-09","44201","0.033833","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.043","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","92.0","Washington","Parts per million","2018-05-09","44201","0.033273","42660","WGS84","22.0","087","-122.064722","King","1.0","0010","None","17.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.045","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","32.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-08","44201","0.022647","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.035","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","32.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-08","44201","0.019333","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.035","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","32.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-08","44201","0.019333","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.035","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-08","44201","0.017833","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","14.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.042","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-07","44201","0.019353","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-07","44201","0.020958","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","31.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-07","44201","0.020958","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.034","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","88.0","Washington","Parts per million","2018-05-07","44201","0.024667","42660","WGS84","21.0","087","-122.064722","King","1.0","0010","None","15.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.039","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","35.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-06","44201","0.031118","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","12.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.038","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","35.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-06","44201","0.024833","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","12.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.038","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","35.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-06","44201","0.024833","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","12.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.038","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-06","44201","0.021833","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","16.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.045","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","35.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-05","44201","0.022529","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.038","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","35.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-05","44201","0.020458","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.038","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","35.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-05","44201","0.020458","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.038","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","96.0","Washington","Parts per million","2018-05-05","44201","0.02187","42660","WGS84","23.0","087","-122.064722","King","1.0","0010","None","14.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.041","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","36.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-04","44201","0.026294","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.039","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","36.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-04","44201","0.028083","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.039","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","36.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-04","44201","0.028083","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.039","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-04","44201","0.032","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","15.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.041","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","39.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-03","44201","0.036471","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.042","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","39.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-03","44201","0.029083","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.042","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","39.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-03","44201","0.029083","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.042","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","96.0","Washington","Parts per million","2018-05-03","44201","0.026087","42660","WGS84","23.0","087","-122.064722","King","1.0","0010","None","15.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.048","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","39.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-02","44201","0.023765","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.042","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-02","44201","0.020542","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","16.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.048","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033",,"Seattle-Tacoma-Bellevue, WA","47.5525","92.0","Washington","Parts per million","2018-05-01","44201","0.024455","42660","WGS84","22.0","087","-122.064722","King","1.0","0010","None","16.0","53","2000 NW SAMMAMISH RD","Ozone 1-hour 1979","1 HOUR","0.043","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","36.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-01","44201","0.023118","42660","WGS84","17.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.039","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","15.0","Seattle-Tacoma-Bellevue, WA","47.5525","6.0","Washington","Parts per million","2018-04-30","44201","0.016","42660","WGS84","1.0","087","-122.064722","King","1.0","0010","None","23.0","53","2000 NW SAMMAMISH RD","Ozone 8-hour 2015","8-HR RUN AVG BEGIN HOUR","0.016","2019-04-16","N","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","36.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-01","44201","0.021958","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.039","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","15.0","Seattle-Tacoma-Bellevue, WA","47.5525","4.0","Washington","Parts per million","2018-04-30","44201","0.016","42660","WGS84","1.0","087","-122.064722","King","1.0","0010","None","23.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.016","2019-04-16","N","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","39.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-02","44201","0.020167","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.042","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","36.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-01","44201","0.021958","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","11.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.039","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","15.0","Seattle-Tacoma-Bellevue, WA","47.5525","4.0","Washington","Parts per million","2018-04-30","44201","0.016","42660","WGS84","1.0","087","-122.064722","King","1.0","0010","None","23.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 1997","8-HR RUN AVG BEGIN HOUR","0.016","2019-04-16","N","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","Issaquah","Ozone","033","39.0","Seattle-Tacoma-Bellevue, WA","47.5525","100.0","Washington","Parts per million","2018-05-02","44201","0.020167","42660","WGS84","24.0","087","-122.064722","King","1.0","0010","None","10.0","53","2000 NW SAMMAMISH RD","Ozone 8-Hour 2008","8-HR RUN AVG BEGIN HOUR","0.042","2019-04-16","Y","ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park)","POINT (-122.064722 47.5525)"
