"impound_no","data_source","record_type","link","current_location","animal_name","animal_type","animal_gender","animal_breed","animal_color","date","date_type","obfuscated_address","city","state","zip","jurisdiction","obfuscated_latitude","obfuscated_longitude","image","image_alt_text","memo"
"K22-150838","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2495217","LOST","Taro","Cat","Male","Ragdoll","Unknown","2022-09-09T00:00:00.000","Date Lost","56TH  AND 49TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2495217","Image Copyright HLP Inc. 2022","Description: He is a shy boy that is very sweet and loving.<p/>Age: Over 1 year<p/>Location Lost: 56th and 49th , Seattle WA  98105<p/>Lost Date: 2022-09-09<p/>"
"K22-149352","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478307","LOST","Miso","Cat","Male","Himalayan","White","2022-08-04T00:00:00.000","Date Lost","17000 block of  130TH AVE SE","RENTON","WA","98058","RENTON",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478307","Image Copyright HLP Inc. 2022","Description: White with tan ears and tail Blue eyes<p/>Age: Over 1 year<p/>Location Lost: 17041 130th ave se renton wa, Renton WA  98058<p/>Lost Date: 2022-08-04<p/>"
"K22-149765","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482413","LOST","Small Fry","Cat","Male","Domestic Shorthair","Unknown","2022-08-02T00:00:00.000","Date Lost","OLIVE  WAY & BELLEVUE AVE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482413","Image Copyright HLP Inc. 2022","Description: Orange Tabby with White around nose and mouth<p/>Age: Over 1 year<p/>Location Lost: Olive Way & Bellevue Ave, Seattle WA  98122<p/>Lost Date: 2022-08-02<p/>"
"K22-150186","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2487394","LOST","Daisy","Cat","Female","Domestic Shorthair","White","2022-08-16T00:00:00.000","Date Lost","150TH  ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2487394","Image Copyright HLP Inc. 2022","Description: Daisy is a very small and delicate white cat that is about 2 years old. She’s skinny no matter how much she wants to eat. She’s very quiet and gentle. She doesn’t trust very many people so she can be really timid. <p/>Age: Over 1 year<p/>Location Lost: 150th st, Seattle WA  98188<p/>Lost Date: 2022-08-16<p/>"
"K22-150064","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486269","LOST","Tank","Cat","Male","American Shorthair","Brown","2022-08-21T00:00:00.000","Date Lost","W  SHOREWOOD AVE & 88TH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486269","Image Copyright HLP Inc. 2022","<p/>Age: Over 1 year<p/>Location Lost: W Shorewood Ave & 88th, Mercer Island WA  98040<p/>Lost Date: 2022-08-21<p/>"
"K22-149500","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2479580","LOST","Snoop","Cat","Male","Domestic Shorthair","Unknown","2022-08-08T00:00:00.000","Date Lost","25400 block of  129TH AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2479580","Image Copyright HLP Inc. 2022","Description: Black and tan sripe patterned skinny. Not neutered. Very friendly, may walk right up to you. <p/>Age: Under 1 year<p/>Location Lost: 25450 129th Ave Se, Kent WA  98030<p/>Lost Date: Aug  8 202<p/>"
"K22-149870","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2483563","LOST","Aria","Cat","Female","American Shorthair","Unknown","2022-08-14T00:00:00.000","Date Lost","191ST  PL SE AND SE 263RD ST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2483563","Image Copyright HLP Inc. 2022","Description: Black and white tuxedo. Tiny and skinny.  Her blaze is off center on her left side of her face. 4 white paws and white chest.  Yellow to brownish green eyes<p/>Age: Over 1 year<p/>Location Lost: 191st pl se and se 263rd st , Kent WA  98042<p/>Lost Date: 2022-08-14<p/>"
"K22-149325","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2478156","LOST","Xiao Tang Yu","Cat","Male","Siamese","White","2022-07-31T00:00:00.000","Date Lost","16700 block of  NE 40TH CT","REDMOND","WA","98052","REDMOND",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2478156","Image Copyright HLP Inc. 2022","Description: Xiao Tang Yuan (mostly familiar with his nickname ""Xiao Bai"" pronounced as ""Shou Bye"") is a flame point siamese, with blue eyes.  He is super friendly loves people, and is very good with kids. He has a medical condition and is on prescription food from Royal Canin Veterinary Diet Canine Urinary SO. He loves dry food a lot. <p/><p/>Age: Over 1 year<p/>Location Lost: 16710 NE 40TH CT, Redmond WA  98052<p/>Lost Date: 2022-07-31<p/>"
"K22-149784","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2482582","LOST","Kevin Jameso","Cat","Male","Domestic Shorthair","White","2022-08-14T00:00:00.000","Date Lost","SE  20TH ST AND 121 AVE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2482582","Image Copyright HLP Inc. 2022","Description: Light orange tabby with white bootie, white nose and tummy. Very friendly. No collar. <p/>Age: Under 1 year<p/>Location Lost: Se 20th st and 121 Ave se , Bellevue WA  98005<p/>Lost Date: 2022-08-14<p/>"
"K22-150913","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2496117","LOST","Ashley","Cat","Female","Domestic Shorthair","Unknown","2022-09-09T00:00:00.000","Date Lost","GRAND  FIR DRIVE AND DOUGLAS FIR",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2496117","Image Copyright HLP Inc. 2022","Description: Gray, white and some light brown tabby with a pink nose. White/light brown around whiskers and down her chest area.   Along spine and tail is very dark. Very saggy middle area that will swing back and forth when she runs. <p/>Age: Over 1 year<p/>Location Lost: Grand Fir Drive and Douglas Fir, Enumclaw WA  98022<p/>Lost Date: 2022-09-09<p/>"
"K21-141398","Regional Animal Services of King County","LOST",,"LOST","Junior","Cat","Neutered Male","Domestic Shorthair","Brn Tabby","2021-10-30T00:00:00.000","Date Lost","5800 block of  17TH AVE S","SEATTLE","WA","98108","SEATTLE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=","Image Copyright HLP Inc. 2022",
"K22-150473","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2489124","LOST","Luke","Dog","Male","German Shepherd","Black","2022-08-31T00:00:00.000","Date Lost","WHITWORTH  AVE S. HOUSER WAY S",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2489124","Image Copyright HLP Inc. 2022","Description: Black with tan legs, white belly, his mussle is starting to gray. He has a red plaid collar on <p/>Age: Over 1 year<p/>Location Lost: Whitworth Ave s.    Houser way s, Renton WA  98057<p/>Lost Date: 2022-08-31<p/>"
"K22-150362","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488213","LOST","Loe","Cat","Female","American Shorthair","Unknown","2022-08-06T00:00:00.000","Date Lost","2800 block of  NW 69TH ST","SEATTLE","WA","98117","SEATTLE",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488213","Image Copyright HLP Inc. 2022","Description: Loe is a friendly tri-color tabby with a black stripped tail.  She has a white paws, legs, and belly up to her face and neck and is otherwise a pattern of brown, black, and grey with green eyes.  She was not wearing her collar or tags when Lost.<p/>Age: Over 1 year<p/>Location Lost: 2847 NW 69th St., Seattle WA  98117<p/>Lost Date: 2022-08-06<p/>"
"K22-150462","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488949","LOST","Poppy","Cat","Female","Japanese Bobtail","White","2022-08-21T00:00:00.000","Date Lost","134TH  AVENUE SE AND SE 26TH STREET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488949","Image Copyright HLP Inc. 2022","Description: White, long hair, 2 year old, female<p/>Age: Over 1 year<p/>Location Lost: 134th avenue SE and SE 26th Street, Bellevue WA  98005<p/>Lost Date: 2022-08-21<p/>"
"K22-150190","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2487458","LOST","Shrimp","Cat","Female","Domestic Longhair","Unknown","2022-08-26T00:00:00.000","Date Lost","129TH  AVENUE SE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2487458","Image Copyright HLP Inc. 2022","Description: Dilute Tortie Mix. Split fur colors on her face (1/2 orange 1/2 dark brown) long fur, fluffy tail, smaller cat than average, very nice and sweet to humans and other pets3 y/o<p/>Age: Over 1 year<p/>Location Lost: 129th Avenue SE, Kent WA  98030<p/>Lost Date: 2022-08-26<p/>"
"K22-150508","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2490554","LOST","Rocky","Dog","Male","Miniature Pinscher","Unknown","2022-08-31T00:00:00.000","Date Lost","41ST  PL. SOUTH & SOUTH 298TH STREET",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2490554","Image Copyright HLP Inc. 2022","Description: Rocky is a 13 year old minpin, with some white hairs coming in on his face only. He is very friendly and at times has trouble seeing completely, his eyes are slightly cloudy. He weighs about 13 pounds. My daughter and him are very attached to each other and she has been devastated since he got out on 31 August at about 3 AM from our yard when he was let out to go potty.<p/>Age: Over 1 year<p/>Location Lost: 41st pl. south & south 298th street, Auburn WA  98001<p/>Lost Date: 2022-08-31<p/>"
"K22-149673","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2481359","LOST","Coco",,"Female",,"Brown","2022-08-11T00:00:00.000","Date Lost","3200 block of  174TH AVENUE NORTHEAST",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2481359","Image Copyright HLP Inc. 2022","Description: Reddish-brown sexlink chicken<p/>Age: Over 1 year<p/>Location Lost: 3206 174th Avenue Northeast, Redmond WA  98052<p/>Lost Date: 2022-08-11<p/>"
"K22-149422","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2479281","LOST","Sofie","Cat","Female","Domestic Longhair","Unknown","2022-08-07T00:00:00.000","Date Lost","NE  88TH STREET AND 171ST AVE NE (REDMOND)",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2479281","Image Copyright HLP Inc. 2022","Description: 2 year old female, white paws and white fur under chin.<p/>Age: Over 1 year<p/>Location Lost: NE 88th Street and 171st AVE NE (Redmond), Redmond WA  98052<p/>Lost Date: 2022-08-07<p/>"
"K22-150086","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486433","LOST","Tally","Cat","Unknown","Domestic Mediumhair","Unknown","2022-08-22T00:00:00.000","Date Lost","NE  203RD PLACE","AND 156TH IN WOODIN",,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486433","Image Copyright HLP Inc. 2022","Description: She is a tortoise shell black/brown with orange splashes.<p/>Age: Unknown<p/>Location Lost:  NE 203rd Place, and 156th in Woodinville, Woodinville WA  98072<p/>Lost Date: 2022-08-22<p/>"
"K22-150791","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2494611","LOST","Mabel","Cat","Female","Domestic Shorthair","Unknown","2022-09-07T00:00:00.000","Date Lost","98038 98038",,,"98038","JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2494611","Image Copyright HLP Inc. 2022","Description: 2 year old female, tabby cat. With a crooked tail <p/>Age: Over 1 year<p/>Location Lost: 262nd Ave SE, Ravensdale WA  98051<p/>Lost Date: 2022-09-07<p/>"
"K22-150372","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488361","LOST","Siggy","Dog","Male","Chow Chow","Unknown","2022-08-28T00:00:00.000","Date Lost","WOODINVILLE  DUVALL ROAD",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488361","Image Copyright HLP Inc. 2022","Description: Half German Shepard Half Chow - black lips - purple and pink spotted tongue - curly tail - golden - 14 years old - hip replacement <p/>Age: Over 1 year<p/>Location Lost: Woodinville Duvall Road, Woodinville WA  98072<p/>Lost Date: 2022-08-28<p/>"
"K22-149412","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2479228","LOST","Emmie","Cat","Female","American Shorthair","Brown","2022-08-06T00:00:00.000","Date Lost","9700 block of  46TH AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2479228","Image Copyright HLP Inc. 2022","Description: Emmie is a light grey tabby with a big orange fleck on the top of her head -- her name is short for, ""Ember.""  She has a pink collar on her neck with my name and number.  She is super fast and wiry.  <p/>Age: Over 1 year<p/>Location Lost: 9733 46th ave ne, Seattle WA  98115<p/>Lost Date: 2022-08-06<p/>"
"K22-150150","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486969","LOST","Coffee","Cat","Male","Ragdoll","Brown","2022-08-22T00:00:00.000","Date Lost","92ND  AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486969","Image Copyright HLP Inc. 2022","Description: Seal Bicolor (dark brown on the back, white on belly)<p/>Age: Over 1 year<p/>Location Lost: 92nd ave NE, Bothell WA  98011<p/>Lost Date: 2022-08-22<p/>"
"K22-150421","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2488604","LOST","Tristan","Cat","Male","Ragdoll","Brown","2022-08-28T00:00:00.000","Date Lost","N  42ND & WHITMAN AVE N",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2488604","Image Copyright HLP Inc. 2022","Description: Dark points, tan/cream color body, blue eyes<p/>Age: Over 1 year<p/>Location Lost: N 42nd & Whitman Ave N, Seattle WA  98103<p/>Lost Date: 2022-08-28<p/>"
"K22-150104","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486514","LOST","Coffee","Cat","Male","Ragdoll","Brown","2022-08-22T00:00:00.000","Date Lost","92ND  AVE NE",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486514","Image Copyright HLP Inc. 2022","Description: Seal Bicolor (dark brown on the back, white on belly)<p/>Age: Over 1 year<p/>Location Lost: 92nd ave NE, Bothell WA  98011<p/>Lost Date: 2022-08-22<p/>"
"K22-150047","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2486072","LOST","Falcor","Cat","Male","Siamese","White","2022-08-12T00:00:00.000","Date Lost","36TH  AVE SOUTH & BARTON SOUTH",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2486072","Image Copyright HLP Inc. 2022","Description: Falcor is an all white flame point which blue eyes and is a bit cross eyes sometimes. Super smart guy but am afraid he got spoked or something as to he got out and has not came back. He was Lost on 8/12/2022 on the corner of 36th ave south and south Barton st. <p/>Age: Over 1 year<p/>Location Lost: 36th ave south & Barton South , Seattle WA  98118<p/>Lost Date: 2022-08-12<p/>"
"K22-149526","Regional Animal Services of King County","LOST","https://petharbor.com/PublicDetail.asp?searchtype=PUBFOUND&view=sysadm.v_animal&shelterlist='KING'&where=type&ID=2479873","LOST","Maya","Dog","Female","Siberian Husky","Unknown","2022-08-09T00:00:00.000","Date Lost","234TH  WAY SE AND SE 247TH CT",,,,"JURISDICTION",,,"https://petharbor.com/get_image.asp?RES=Detail&LOCATION=PUBLIC&ID=2479873","Image Copyright HLP Inc. 2022","Description: Maya is a six month old black and white Husky (close to 40lbs) and she was last seen wearing a pink and purple rubbery collar. She does not have a tag and is not microchipped.<p/>Age: Under 1 year<p/>Location Lost: 234th Way SE and SE 247th Ct, Maple Valley WA  98038<p/>Lost Date: 2022-08-09<p/>"
