"case_number","incident_datetime","nibrs_code","nibrs_code_name","block_address","city","state","zip","reporting_area","district","precinct","created_at","updated_at","hour_of_day","day_of_week","id"
"C20004894","2020-02-07T08:05:00.000","23F","Theft From Motor Vehicle","19800 Block SE 272ND ST","KENT","WA","98042","Reporting Area H03035","District H3","3","2020-02-07T09:05:03.000","2020-02-07T09:10:17.000","8","6","12608505770"
"C20004882","2020-02-07T03:00:00.000","520","Weapon Law Violations","13100 Block 64TH AVE S","KING COUNTY","WA","98178","Reporting Area K08006","District K8","4","2020-02-07T04:58:53.000","2020-02-07T05:00:19.000","3","6","12608278814"
"C20004878","2020-02-07T01:00:00.000","240","Motor Vehicle Theft","400 Block SW 156TH ST","SEATTLE","WA","98166","Reporting Area N05052","District N5","4","2020-02-07T01:48:00.000","2020-02-07T01:48:54.000","1","6","12608180382"
"C20004868","2020-02-06T22:22:00.000","290","Destruction/Damage/Vandalism of Property","14900 Block AMBAUM BLVD SW","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-02-06T23:39:45.000","2020-02-06T23:42:00.000","22","5","12608101236"
"C20004857","2020-02-06T19:10:00.000","23H","All Other Larceny","100 Block SW 148TH ST","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-02-06T20:45:47.000","2020-02-06T20:48:19.000","19","5","12607943092"
"C20004852","2020-01-12T00:00:00.000","240","Motor Vehicle Theft","21500 Block 30TH AVE S","SEATAC","WA","98198","Reporting Area L04009","District L4","4","2020-02-06T20:29:03.000","2020-02-06T20:30:35.000","0","1","12607930486"
"C20004854","2020-02-01T22:00:00.000","240","Motor Vehicle Theft","2200 Block S 120TH ST","BURIEN","WA","98168","Reporting Area N03057","District N3","4","2020-02-06T20:05:49.000","2020-02-06T20:08:52.000","22","7","12607912307"
"C20004837","2019-12-01T00:00:00.000","26F","Identity Theft","19800 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L04003","District L4","4","2020-02-06T19:19:06.000","2020-02-06T19:21:49.000","0","1","12607868647"
"C20004832","2020-02-06T15:20:00.000","23H","All Other Larceny","19700 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L04003","District L4","4","2020-02-06T17:16:52.000","2020-02-06T17:19:20.000","15","5","12607749889"
"C20004833","2020-02-04T23:00:00.000","23D","Theft From Building","13300 Block SE 79TH PL","NEWCASTLE","WA","98059","Reporting Area H02003","District H2","3","2020-02-06T16:31:31.000","2020-02-06T16:32:53.000","23","3","12607695423"
"C20010109","2020-03-17T00:00:00.000","90Z","All Other Offenses","2000 Block S KENT DES MOINES RD","DES MOINES","WA","98198","Reporting Area U03001","District U3",,"2020-03-20T10:48:52.000","2020-03-20T10:52:16.000","0","3","12780835976"
"C20010108","2020-03-18T00:00:00.000","90Z","All Other Offenses","5900 Block 35TH AVE S","SEATTLE","WA","98118","Reporting Area MT3001","MT30",,"2020-03-20T10:40:26.000","2020-03-20T10:43:46.000","0","4","12780823152"
"C20010103","2020-03-09T00:00:00.000","90Z","All Other Offenses","6600 Block SUNNYSLOPE RD SW","PORT ORCHARD","WA","98367","Out of Jurisdiction","Out of Jurisdiction",,"2020-03-20T10:35:40.000","2020-03-20T10:39:12.000","0","2","12780818969"
"C20010101","2020-03-13T00:00:00.000","90Z","All Other Offenses","1100 Block OAKESDALE AVE SW","RENTON","WA","98057","Reporting Area S03001","District S3",,"2020-03-20T10:26:39.000","2020-03-20T10:30:03.000","0","6","12780807343"
"C20010095","2020-03-09T00:00:00.000","90Z","All Other Offenses","7400 Block CUSTER RD W #16","LAKEWOOD","WA","98499","Out of Jurisdiction","Out of Jurisdiction",,"2020-03-20T10:04:00.000","2020-03-20T10:09:00.000","0","2","12780778392"
"C20010092","2020-03-10T00:00:00.000","90Z","All Other Offenses","15300 Block PORTLAND AVE SW","LAKEWOOD","WA","98498","Out of Jurisdiction","Out of Jurisdiction",,"2020-03-20T09:51:08.000","2020-03-20T09:54:45.000","0","3","12780763533"
"C20009908","2020-03-17T16:30:00.000","240","Motor Vehicle Theft","14300 Block 1ST AVE S","BURIEN","WA","98168","Reporting Area N02005","District N2","4","2020-03-17T22:17:34.000","2020-03-17T22:20:10.000","16","3","12776521539"
"C20009593","2020-03-14T00:00:00.000","220","Burglary/Breaking & Entering","13200 Block 10TH AVE S","BURIEN","WA","98168","Reporting Area N03059","District N3","4","2020-03-14T17:32:20.000","2020-03-14T17:34:22.000","0","7","12770925289"
"C20009216","2020-02-28T00:00:00.000","90Z","All Other Offenses","600 Block W HARRISON ST","KENT","WA","98032","Reporting Area S05001","District S5",,"2020-03-11T14:36:49.000","2020-03-11T14:39:53.000","0","6","12753790338"
"C20009215","2020-03-05T00:00:00.000","90Z","All Other Offenses","2400 Block F ST SE","AUBURN","WA","98002","Reporting Area S06001","District S6",,"2020-03-11T14:32:01.000","2020-03-11T14:34:53.000","0","5","12753783805"
"C20009212","2020-02-24T00:00:00.000","90Z","All Other Offenses","600 Block SW 121ST ST","SEATTLE","WA","98146","Reporting Area N02052","District N2","4","2020-03-11T14:17:44.000","2020-03-11T14:20:49.000","0","2","12753763682"
"C20009210","2020-02-28T00:00:00.000","90Z","All Other Offenses","29700 Block 34TH CT S","AUBURN","WA","98001","Reporting Area G05001","District G5","3","2020-03-11T13:22:09.000","2020-03-11T13:26:36.000","0","6","12753661058"
"C20009203","2020-02-26T00:00:00.000","90Z","All Other Offenses","100 Block EMERALD DR","SEQUIM","WA","98382","Out of Jurisdiction","Out of Jurisdiction",,"2020-03-11T12:58:07.000","2020-03-11T12:59:58.000","0","4","12753627777"
"C20009202","2020-02-24T00:00:00.000","90Z","All Other Offenses","6300 Block 30TH AVE SW","SEATTLE","WA","98126","Reporting Area MT3001","District MT3",,"2020-03-11T12:53:17.000","2020-03-11T12:55:13.000","0","2","12753621915"
"C20008934","2020-02-25T00:00:00.000","90Z","All Other Offenses","18600 Block SE 265TH ST","COVINGTON","WA","98042","Reporting Area H03028","District H3","3","2020-03-10T14:48:37.000","2020-03-10T14:51:41.000","0","3","12751351577"
"C21003691","2021-01-07T16:27:00.000","23C","Shoplifting","13900 Block NE MILL PL","WOODINVILLE","WA","98072","Reporting Area W02004","District W2","2","2021-02-02T16:42:25.000","2021-02-02T17:05:17.000","16","5","20357640607"
"C21003510","2021-01-25T00:00:00.000","90Z","All Other Offenses","12000 Block 1ST AVE S","BURIEN","WA","98168","Reporting Area N02052","District N2","4","2021-02-01T09:18:46.000","2021-02-01T09:22:47.000","0","2","20331062506"
"C21003194","2021-01-29T02:46:00.000","520","Weapon Law Violations","19800 Block INTERNATIONAL BLVD","SEATAC","WA","98188","Reporting Area L04003","District L4","4","2021-01-29T04:20:10.000","2021-01-29T04:21:37.000","2","6","20264285270"
"C21003075","2021-01-28T01:00:00.000","13C","Intimidation","25200 Block PACIFIC HWY S","KENT","WA","98032","Reporting Area S05001","District S5",,"2021-02-04T06:31:09.000","2021-02-04T06:40:37.000","1","5","20377335761"
"C20004826","2020-02-06T12:00:00.000","210","Extortion/Blackmail","19200 Block 133RD PL NE","WOODINVILLE","WA","98072","Reporting Area W01001","District W1","2","2020-02-06T16:19:21.000","2020-02-06T16:26:09.000","12","5","12607682635"
"C20004813","2020-02-05T08:00:00.000","23G","Theft of Motor Vehicle Parts or Accessories","14800 Block MILITARY RD S","TUKWILA","WA","98168","Reporting Area U05001","District U5",,"2020-02-06T15:03:48.000","2020-02-06T15:11:14.000","8","4","12607585313"
"C20004810","2020-01-27T16:00:00.000","13B","Simple Assault","S FOREST ST & RAINIER AVE S","SEATTLE","WA","98144","Reporting Area MT3001","District MT3",,"2020-02-06T14:32:52.000","2020-02-14T13:57:38.000","16","2","12607540184"
"C20004805","2020-02-05T19:00:00.000","240","Motor Vehicle Theft","1000 Block S 124TH ST","SEATTLE","WA","98168","Reporting Area N03055","District N3","4","2020-02-06T13:48:07.000","2020-02-06T13:50:03.000","19","4","12607474161"
"C20004781","2019-10-07T12:00:00.000","90C","Disorderly Conduct","N 143RD ST & GREENWOOD AVE N","SEATTLE","WA","98133","Reporting Area MT1001","District MT1",,"2020-02-06T13:45:43.000","2020-02-06T13:51:59.000","12","2","12607471182"
"C20004793","2020-02-05T16:00:00.000","290","Destruction/Damage/Vandalism of Property","19800 Block MILITARY RD S","SEATAC","WA","98188","Reporting Area L04013","District L4","4","2020-02-06T15:15:22.000","2020-02-06T15:17:04.000","16","4","12607599694"
"C20004788","2020-02-04T12:15:00.000","23F","Theft From Motor Vehicle","11000 Block 16TH AVE SW","SEATTLE","WA","98146","Reporting Area K01009","District K1","4","2020-02-06T12:37:18.000","2020-02-06T12:38:10.000","12","3","12607385747"
"C20004780","2020-02-06T09:45:00.000","90C","Disorderly Conduct","17400 Block SE 270TH PL","COVINGTON","WA","98042","Reporting Area H03017","District H3","3","2020-02-06T17:06:58.000","2020-02-06T17:09:48.000","9","5","12607740884"
"C20004763","2020-02-05T23:00:00.000","23D","Theft From Building","18900 Block 47TH AVE S","SEATAC","WA","98188","Reporting Area L03005","District L3","4","2020-02-06T09:31:03.000","2020-02-06T09:32:22.000","23","4","12607099656"
"C20004754","2020-02-05T14:00:00.000","240","Motor Vehicle Theft","7300 Block NE 175TH ST","KENMORE","WA","98028","Reporting Area E03006","District E3","5","2020-02-06T09:28:52.000","2020-02-06T09:32:00.000","14","4","12607094765"
"C20004738","2020-02-06T02:33:00.000","23F","Theft From Motor Vehicle","12200 Block 2ND AVE S","SEATTLE","WA","98168","Reporting Area N02053","District N2","4","2020-02-06T03:49:00.000","2020-02-06T05:19:52.000","2","5","12606629314"
"C20004739","2020-02-05T20:50:00.000","520","Weapon Law Violations","16000 Block 7TH CT S","BURIEN","WA","98148","Reporting Area N06054","District N6","4","2020-02-06T03:10:26.000","2020-02-06T03:18:00.000","20","4","12606608647"
"C20004735","2020-02-06T01:40:00.000","290","Destruction/Damage/Vandalism of Property","400 Block S 152ND ST","BURIEN","WA","98148","Reporting Area N06052","District N6","4","2020-02-06T02:22:56.000","2020-02-06T02:25:09.000","1","5","12606585404"
"C20004724","2020-02-05T06:00:00.000","240","Motor Vehicle Theft","1200 Block SW 124TH ST","BURIEN","WA","98146","Reporting Area N01005","District N1","4","2020-02-05T23:45:06.000","2020-02-05T23:46:03.000","6","4","12606498845"
"C20004670","2020-02-05T15:00:00.000","240","Motor Vehicle Theft","300 Block S 177TH PL","SEATTLE","WA","98148","Reporting Area N06057","District N6","4","2020-02-05T22:50:31.000","2020-02-05T22:52:07.000","15","4","12606461199"
"C20004720","2020-02-05T19:10:00.000","23F","Theft From Motor Vehicle","22500 Block NE INGLEWOOD HILL RD","SAMMAMISH","WA","98074","Reporting Area O01006","District O1","2","2020-02-05T22:57:57.000","2020-02-06T01:33:03.000","19","4","12606465998"
"C20004714","2020-01-30T22:00:00.000","370","Pornography/Obscene Material","25700 Block NE 4TH PL","SAMMAMISH","WA","98074","Reporting Area O01011","District O1","2","2020-02-05T21:09:06.000","2020-02-05T21:13:28.000","22","5","12606380517"
"C20004712","2020-02-05T19:40:00.000","23C","Shoplifting","27200 Block 172ND AVE SE","COVINGTON","WA","98042","Reporting Area H03020","District H3","3","2020-02-05T20:03:53.000","2020-02-05T20:05:03.000","19","4","12606327333"
"C20004711","2020-02-03T23:30:00.000","26A","False Pretenses/Swindle/Confidence Game","7100 Block 115TH CT SE","NEWCASTLE","WA","98056","Reporting Area H02002","District H2","3","2020-02-05T20:00:00.000","2020-02-05T20:01:00.000","23","2","12606322196"
"C21002983","2020-04-01T00:00:00.000","11A","Rape",,"RENTON","WA","98056","Out of Jurisdiction","Out of Jurisdiction",,"2021-01-27T12:44:10.000","2021-01-27T12:56:38.000","0","4","20171666793"
"C21002875","2021-01-22T00:00:00.000","90Z","All Other Offenses","2000 Block S 360TH ST","FEDERAL WAY","WA","98003","Reporting Area G06007","District G6","3","2021-01-27T11:55:37.000","2021-01-27T11:57:50.000","0","6","20171188310"
"C21002866","2021-01-13T00:00:00.000","90Z","All Other Offenses","9200 Block S HOSMER ST","TACOMA","WA","98444","Out of Jurisdiction","Out of Jurisdiction",,"2021-01-27T06:16:12.000","2021-01-27T06:19:26.000","0","4","20161064591"
"C21002877","2021-01-22T00:00:00.000","90Z","All Other Offenses","2000 Block SW 119TH ST","BURIEN","WA","98146","Reporting Area N01004","District N1","4","2021-01-26T13:54:22.000","2021-01-26T13:57:14.000","0","6","20158684519"
"C21002745","2021-01-14T00:00:00.000","23C","Shoplifting","13900 Block NE 178 PL","WOODINVILLE","WA","98072","Reporting Area W02004","District W2","2","2021-01-25T14:24:23.000","2021-01-25T14:52:43.000","0","5","20130567069"
"C21002493","2021-01-23T00:17:00.000","13A","Aggravated Assault","14500 Block 20TH AVE NE","SHORELINE","WA","98155","Reporting Area A06005","District A6","5","2021-01-23T03:02:21.000","2021-01-23T03:03:28.000","0","7","20034312729"
"C21002021","2021-01-06T00:00:00.000","90Z","All Other Offenses","3900 Block S CLOVERDALE ST","SEATTLE","WA","98118","Reporting Area MT3001","District MT3",,"2021-01-19T08:24:56.000","2021-01-19T08:29:24.000","0","4","19928562803"
"C21002017","2021-01-13T00:00:00.000","90Z","All Other Offenses","00 Block S WASHINGTON ST","SEATTLE","WA","98104","Reporting Area MT2001","District MT2",,"2021-01-19T08:15:17.000","2021-01-19T08:18:19.000","0","4","19928510743"
"C21002015","2021-01-06T00:00:00.000","90Z","All Other Offenses","24400 Block 25TH AVE S","DES MOINES","WA","98198","Reporting Area U03001","District U3",,"2021-01-19T07:52:38.000","2021-01-19T07:54:36.000","0","4","19928412904"
"C21001642","2020-11-11T01:16:00.000","370","Pornography/Obscene Material","4500 Block WALLER RD E","TACOMA","WA","98443","Reporting Area S15001","District S15",,"2021-01-15T15:18:19.000","2021-01-15T15:19:48.000","1","4","19736978958"
"C20012846","2020-04-16T00:00:00.000","90Z","All Other Offenses","1400 Block SW 162ND ST","BURIEN","WA","98166","Reporting Area N04006","District N4","4","2020-04-17T06:38:39.000","2020-04-17T06:40:32.000","0","5","12999158690"
"C20012531","2020-03-27T00:00:00.000","90Z","All Other Offenses","6TH AVE S & S ALASKA ST","SEATTLE","WA","98108","Reporting Area MT3001","District MT3",,"2020-04-14T08:54:18.000","2020-04-14T09:14:01.000","0","6","12869999034"
"C20012455","2020-04-12T15:53:00.000","13B","Simple Assault","15800 Block 40TH PL S","TUKWILA","WA","98188","Reporting Area U05001","District U5",,"2020-04-13T16:12:43.000","2020-04-13T16:17:20.000","15","1","12860525065"
"C20012414","2017-04-01T00:00:00.000","90Z","All Other Offenses","28000 Block 45TH AVE S","AUBURN","WA","98001","Reporting Area G03003","District G3","3","2020-04-13T10:55:39.000","2020-04-13T11:47:19.000","0","7","12858400534"
"C20031589","2020-08-21T00:00:00.000","26F","Identity Theft","6200 Block 207TH AVE E","BONNEY LAKE","WA","98391","Reporting Area S15001","District S15",,"2020-10-06T12:21:17.000","2020-10-06T12:24:19.000","0","6","15891758530"
"C20030997","2020-09-29T20:19:00.000","250","Counterfeiting/Forgery","200 Block S 152ND ST","BURIEN","WA","98148","Reporting Area N06052","District N6","4","2020-09-30T02:49:24.000","2020-12-17T04:20:08.000","20","3","15770787581"
"C20030484","2020-09-24T17:00:00.000","26A","False Pretenses/Swindle/Confidence Game","15800 Block 1ST AVE S","BURIEN","WA","98148","Reporting Area N05052","District N5","4","2020-09-25T12:00:58.000","2020-09-25T12:03:38.000","17","5","15684867222"
"C20030377","2020-07-25T20:33:00.000","370","Pornography/Obscene Material","4800 Block TAMARACK ST SW","JOINT BASE LEWIS-MCCHORD","WA","98439","Reporting Area S15001","District S15",,"2020-09-25T11:12:18.000","2020-09-25T11:13:26.000","20","7","15684785837"
"C20030469","2008-09-01T06:00:00.000","11A","Rape",,"SEATAC","WA","98188","Reporting Area L03005","District L3","4","2020-09-29T11:23:14.000","2020-09-29T11:30:39.000","6","2","15765931287"
"C20004710","2020-02-03T00:00:00.000","23F","Theft From Motor Vehicle","400 Block SW 154TH ST","BURIEN","WA","98166","Reporting Area N05052","District N5","4","2020-02-05T20:33:06.000","2020-02-05T20:34:19.000","0","2","12606350090"
"C20004703","2020-02-05T18:00:00.000","23H","All Other Larceny","14900 Block 4TH AVE SW","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-02-05T19:49:27.000","2020-02-05T19:53:06.000","18","4","12606313121"
"C20004694","2020-02-05T06:30:00.000","23F","Theft From Motor Vehicle","100 Block SW 116TH ST","SEATTLE","WA","98146","Reporting Area N02050","District N2","4","2020-02-05T18:39:18.000","2020-02-05T18:53:40.000","6","4","12606248064"
"C20004698","2019-02-05T17:50:00.000","23H","All Other Larceny","15800 Block 1ST AVE S","BURIEN","WA","98148","Reporting Area N05052","District N5","4","2020-02-05T18:41:16.000","2020-02-05T18:45:29.000","17","3","12606249988"
"C20004695","2020-02-05T00:00:00.000","23F","Theft From Motor Vehicle","18800 Block 68TH AVE NE","KENMORE","WA","98028","Reporting Area E02007","District E2","5","2020-02-05T18:44:04.000","2020-02-05T18:45:14.000","0","4","12606252072"
"C20004686","2020-01-29T00:00:00.000","290","Destruction/Damage/Vandalism of Property","3700 Block S 182ND ST","SEATAC","WA","98188","Reporting Area L03003","District L3","4","2020-02-05T17:39:33.000","2020-02-05T18:20:06.000","0","4","12606195953"
"C20004677","2020-02-05T07:30:00.000","290","Destruction/Damage/Vandalism of Property","400 Block SW 155TH ST","BURIEN","WA","98166","Reporting Area N05052","District N5","4","2020-02-05T15:28:57.000","2020-02-05T15:30:30.000","7","4","12606045839"
"C20004674","2020-01-19T00:00:00.000","290","Destruction/Damage/Vandalism of Property","21100 Block INTERNATIONAL BLVD","SEATAC","WA","98198","Reporting Area L04009","District L4","4","2020-02-05T15:22:47.000","2020-02-05T15:25:07.000","0","1","12606036001"
"C20004656","2020-02-05T11:40:00.000","290","Destruction/Damage/Vandalism of Property","100 Block SW 148TH ST","BURIEN","WA","98166","Reporting Area N05051","District N5","4","2020-02-05T14:50:28.000","2020-02-05T14:52:44.000","11","4","12605982992"
"C20004630","2020-02-04T20:00:00.000","23F","Theft From Motor Vehicle","00 Block SW 153RD ST & 2ND AVE SW","BURIEN","WA","98166","Reporting Area N05052","District N5","4","2020-02-05T12:50:33.000","2020-02-05T12:51:53.000","20","3","12605799976"
