"name","type","website","location","city","hours","comments","how_to_help_this_business","dine_in","outdoor_dining","outdoor_recreation","outdoor_retail","outdoor_services","gift_cards","delivery","take_out","order_online","noconosh","doordash","grubhub","postmates","bottles","cans","crowlers","growlers","product_options","availability","meta_row_index","meta_row_id","gps_location"
"Vie et Mort",,,"111 W Olive St ste100","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"456","43998d1bfa8f6299a9e98e0adac49466dc5eb420","POINT (-105.077885 40.584249)"
"Ken's Muffler and Automotive","Auto","http://www.kensmuffler.net","1219 N College ave","Fort Collins","7:30 am - 5:00 pm","We can pick up and deliver your vehicle in surrounding areas.","Please rate and like us on social media",,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","223","f1c6480cdc7dc3eab5f346fc546004bdef95b5b2","POINT (-105.07672 40.603102)"
"Rainbow WoRx Wellness","Health & Wellness","https://rww.abmp.com/","4236 McWhinney Blvd","Loveland","M-F 8:00a-6:00p","https://www.facebook.com/rainbowworxwellness/","Subscribe to our monthly newsletter!",,,,,,"true","true",,,,,,,,,,,"Gift Cards","Delivery","337","6d332a7cf1ec463be187f92ed3959def04d83f22","POINT (-105.016569 40.408019)"
"TCBY","Restaurant/Bar","http://tcby.com/troutman","100 W Troutman Pkwy","Fort Collins",,"Contact us at 970-223-4851. We are open and making adjustments to serve you. UPDATE: Now offering curbside pick up and delivery. HOURS: Our Store Hours will be 11 A.M. - 8 P.M. and may be adjusted in the coming weeks. HOW TO SUPPORT US: Help keep TCBY and other locally owned businesses alive during this uncertain time by ordering take out, ordering through delivery services or buying gift cards. Orders can be placed for pick up by calling us at our Greeley location at 970-673-8193, and at our Fort Collins location at 970-223-4851. Our menu can be located on our Facebook page, Instagram, as well as third party delivery service sites including Grub Hub and Door Dash. We are hopeful that this time will pass and we support efforts to stop COVID-19 by doing our part now. All of us here at TCBY thank you for your continued support for your local businesses and will continue to serve you as always!",,,,,,,"true","true","true",,,"true","true",,,,,,"Gift Cards","Delivery, DoorDash, GrubHub, Take-Out","395","2aeedf535e19cfd9863c6d5fdb7563b47e2117e8","POINT (-105.0776 40.528658)"
"Panera Bread","Restaurant/Bar",,"3700 S College Ave","Fort Collins",,"Contact us at 970-204-4500. Now open for Dine-in, as well as offering online order for Rapid Pick-Up(r) or Delivery, or in our Drive-thrus",,,,,,,,,,"true",,,,,,,,,,"Order Online","307","0d0d4980d544da2594ac9cecacdf223f355a040e","POINT (-105.076973 40.536576)"
"FLEXX Productions","Construction, Trades & Landscaping","https://www.flexxproductions.com/","1833 E Harmony Road #19, Fort Collins, CO 80528","Fort Collins","Monday-Friday 9am-4pm","Rate and like us on social media","1) We offer tents for social distancing for restaurant patio extensions,Please help us spread the word.  2) We are offering a graduation rental package for graduating seniors of the class of 2020.",,,,,,,"true",,"true",,,,,,,,,,"Delivery, Order Online","135","b1858f9f59c367e9363e6424cfd53e5adf780d97",
"On Time Estimating, Inc","Business & Professional",,"9155 E Boardwalk Dr, Ste 351","Fort Collins",,"Contact us at 970-232-3320. National electrical estimators is Open for Business.",,,,,,,,,,,,,,,,,,,,,"300","16d76922f2d9a9ebc72038f88e95ea9e83ff23f3",
"Kilwins Chocolates & Ice Cream","Restaurant/Bar","https://www.kilwins.com/stores/kilwins-fort-collins","114 S College Ave","Fort Collins","970-221-9444","Contact us at 970-221-9444. Kilwins Fort Collins is open for business! We are open to the public. We have a few ways to connect you to the sweets:   1.Come in the shop, with your mask on, and order what you want. 2.Delivery of our most popular items with NoCo Nosh, our homegrown delivery service 3.Delivery of anything else, just call the shop, and we'll get you what you need. 4.Drive into Old Town, and we'll bring your purchase to your car. Call the shop to set that up.",,,,,,,,"true",,,"true",,,,,,,,,"Delivery, NoCoNosh","226","2f409b9e41c51d32fcce73dc8e2eff6bda1d6c5d","POINT (-105.076922 40.586522)"
"Mindstream Yoga","Temporarily Closed","https://www.mindstreamyoga.com/","2733 Council Tree Ave #129","Fort Collins","TEMPORARILY CLOSED","https://www.facebook.com/MindstreamYoga/","Make a purchase from us",,,,,,"true",,,"true",,,,,,,,,"Gift Cards","Order Online","267","6b8265105f2690165b825937fda177c3bd591e16","POINT (-105.02504 40.525497)"
"Tortilla Marissa's","Restaurant/Bar",,"2635 S College Ave","Fort Collins",,"Contact us at 970-225-9222. OPEN FOR DINE-IN(reservations recommended) TAKE-OUT, CURBSIDE & DELIVERY THRU:(NOCONOSH-LOCALLY OWNED & LOWEST COMMISSIONS THAT BENEFIT LOCAL BUSINESS) DELIVERY ALSO AVAILABLE FROM GRUBHUB & POSTMATES",,,,,,,,,,,,,,,,,,,,,"439","2c677b35a31d98959388494a26e679afff5f35f4","POINT (-105.077319 40.550953)"
"Tilted Barrel Brew Pub","Restaurant/Bar","http://www.tiltedbarrelbrewpub.com","110 E 29th St","Loveland","Sun-Thurs: 11 AM - 9 PM. Fri-Sat: 11am-12am","Pickup and delivery 970-619-8950",,,,,,,,"true","true",,,"true","true",,,,,,,"Delivery, DoorDash, GrubHub, Take-Out","432","af20c141eaedf78ab604913f74a1592f1eabfbf9","POINT (-105.077493 40.42163)"
"Little on Mountain","Restaurant/Bar","http://www.facebook.com/littleonmountain/","1046 W Mountain Ave","Fort Collins","Monday:  CLOSED  Tuesday:  8:00 AM - 11:00 AM  4:00 PM - 9:00 PM  Wednesday:  8:00 AM - 11:00 AM  4:00 PM - 9:00 PM  Thursday:  8:00 AM - 11:00 AM  4:00 PM - 9:00 PM  Friday:  8:00 AM - 11:00 AM  4:00 PM - 9:00 AM  Saturday:  8:00 AM - 11:00 AM  4:00 PM - 9:00 PM  Sunday:  8:00 AM - 11:00 AM  4:00 PM - 9:00 PM","Family style meals available","How to help this business:",,"true",,,,"true","true","true",,,,,,,,,,"Gift Cards","Delivery, Outdoor Dining, Take-Out","241","3b0cdac9e72dc4f8692664710d6843f91792d638","POINT (-105.095571 40.587208)"
"Colorado Iron & Metal Inc.","Construction, Trades & Landscaping","http://www.coloradoironmetal.com","903 Buckingham Street","Fort Collins","8-3 pm M-F",,"How to help this business:",,,,,,,,,,,,,,,,,,,,"80","9d4722407b6b2b3a940bcdcb9f49a96b08308a82","POINT (-105.061162 40.592409)"
"Gilsdorf Garage","Auto","https://www.gilsdorfgarage.com/","1111 W. Mulberry St","Fort Collins","7:30 am - 5:00 pm","We can pick up and deliver your vehicle in the surrounding area.","Please rate and like us on social media",,,,,,"true",,,,,,,,,,,,"Gift Cards",,"167","da167e3edf375bc3b7fad9c950c21419546c9f00","POINT (-105.096583 40.581789)"
"Blind Pig","Restaurant/Bar","http://blindpigfortcollins.com/","214 Linden","Fort Collins","Monday - Thursday: 11am-9pm Sunday: 10am-8pm Friday - Saturday: 11am-10pm",,"How to help this business:",,"true",,,,,,,,,,,,,,,,,"Outdoor Dining","35","e2f099c279699a566ffc5d8235f966cb268c2b5f","POINT (-105.075008 40.588303)"
"William Oliver's","Restaurant/Bar","http://www.williamolivers.com/","2608 S Timberline 108","Fort Collins","11am-midnight (or earlier depending on restrictions)",,"Please rate and like us on social media. Facebook: facebook.com/williamoliverspublickhouse/ & Instagram: instagram.com/williamolivers/?hl=en",,"true",,,,,"true","true","true",,,,,,,,,,"Delivery, Order Online, Outdoor Dining, Take-Out","474","b2fd1f522683e1fcc2c9d4377604939062c971ca",
"The Tramp About","Restaurant/Bar","http://thetrampabout.square.site/","1100 W. Mountain Ave.","Fort Collins","Fri/Sat 3:30-8pm, Sun 12-6pm",,"Curbside pick-up. Temporarily set-up in the Beaver's parking lot",,,,,,"true",,"true","true",,,,,,,,,"Gift Cards","Order Online, Take-Out","427","7421173e227013cb6023370ef4ca84ca7f7c4557","POINT (-105.096246 40.587209)"
"Gallegos Sanitation","Business & Professional",,"1941 Heath Parkway, Ste 2","Fort Collins",,"Contact us at Please call 970-484-5556 or email CustService@gsiwaste.com. GSI is your trusted expert in trash, recycling, and portable toilet equipment and service. Contact us for advice on the most economical options for clean-outs, remodels, construction projects, and special events at your home or business.  Please call 970-484-5556 or email CustService@gsiwaste.com to speak with one of our local, Northern Colorado representatives. We are available by phone or email Monday through Friday 8:00-4:30 PM.  Our offices are closed to the public until further notice.",,,,,,,,,,,,,,,,,,,,,"162","69809f531ff654839797a405cbe39cee6ee7cf2b","POINT (-105.042128 40.584287)"
"Smashburger","Restaurant/Bar","https://smashburger.com/locations/us/co/fort-collins/2550-e-harmony-rd/","2550 E Harmony Rd","Fort Collins",,,,,,,,,,,,,,"true","true","true",,,,,,"DoorDash, GrubHub, Postmates","375","646eb0fd7d53ab6ca8b79438c27d6c1b00ffd9bb","POINT (-105.030737 40.523356)"
"Mary Kay- Karen Searle","Retail",,"2715 Sunstone Dr","Fort Collins",,"Contact us at ksearle59@msn.com. independent beauty consultant specializing in facials, skin care and color cosmetics. She carries products for teens, women and men. Contact her today for more information or to host a party. ksearle59@msn.com",,,,,,,,,,,,,,,,,,,,,"255","5ecbcd0f319ae8e3d7df38f87c183ae70be6959c","POINT (-105.026063 40.532087)"
"Jax Liqour","Liquor Store","http://jaxliquor.com","1581 Taft Avenue","Loveland","10am-11:30pm","5% discount thru website orders code: 2231904",,,,,,,,"true","true","true",,,,,,,,,,"Delivery, Order Online, Take-Out","209","2a7ce347c907abbae00e01bafc3bffb5370de89e","POINT (-105.096947 40.408924)"
"Domenics Bistro & Wine Bar","Restaurant/Bar",,"931 E Harmony Rd","Fort Collins",,"Contact us at 970-207-0411. Open for dine in! Call 970-207-0411 for a reservation / curbside pickup, or delivery available online through NoCo Nosh. 11am - 10pm Monday to Thursday 11am - 11pm Friday and Saturday, 4 - 10pm Sunday",,,,,,,,"true","true","true",,,,,,,,,,"Delivery, Order Online, Take-Out","112","6b0e0ca7a3ec4790d395e1b8260818c8ecc6a711","POINT (-105.060134 40.52359)"
"Red Lobster","Restaurant/Bar","http://www.redlobster.com","3301 S College Ave","Fort Collins",,,,,,,,,,"true",,,,"true","true","true",,,,,,"Delivery, DoorDash, GrubHub, Postmates","343","4cbc7c83345d818a172c0e860fde5eeecc3b6cdb","POINT (-105.077154 40.542088)"
"Elevated Sandwiches","Restaurant/Bar","http://elevatedsandwiches.com/","1612 N College Ave","Fort Collins","Tuesday-Friday 11am to 7pm Sat-Monday 11am to 5pm","Contact us at 970-286-2548. Patio is open 11am - close. Offering take out, and curbside pick up. We suggest calling in your order. Find us on Noco Nosh for delivery options.","Support Local, Find us and like us on Social Media. @elevated.sandwiches https://www.instagram.com/elevated.sandwiches/;  https://www.facebook.com/elevatedsandwiches Thank you for supporting local!",,"true",,,,"true","true","true","true",,,"true",,,,,,"Gift Cards","Delivery, GrubHub, Order Online, Outdoor Dining, Take-Out","123","1c79efe3845e6dcb5119ab68af34107b396b722b","POINT (-105.076531 40.608902)"
"Safeguard Business Systems","Business & Professional",,,"Fort Collins",,"Contact us at 970-482-1500. On the essential list. Having trouble finding a resource for products you need to run your business Day to Day? We are offering 60% off or a Free Box of Envelopes for any new customer in need of Business Checks.  Also $50 off any new purchase of (excluding Promo/Apparel and reorders) of $200 or more.",,,,,,,,,,,,,,,,,,,,,"356","a004f803fcee6e16f77164e9ac0b230f175c2ff9","POINT (-105.082459 40.588972)"
"Volk Insurance Benefits","Business & Professional",,,"Fort Collins",,"Contact us at 970-484-5073. We're not just an insurance agency, we are a benefits and insurance brokerage firm and an employer with employees who also want the best in health care coverage. So, we get it, we all want accessible and affordable health care and we're here to help you with that.",,,,,,,,,,,,,,,,,,,,,"459","703593a6fe00053964511f907a5c9914a92f2bae","POINT (-105.082459 40.588972)"
"Illustrated Light Gallery",,,"325 Lincoln Ct","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"194","f76a3cb05b3c045e2fa9d825e15c14410690820e","POINT (-105.046445 40.584103)"
"Five Guys Burgers and Fries","Restaurant/Bar","http://www.fiveguys.com","2860 E Harmony Rd","Fort Collins",,,,,,,,,,"true",,,,,"true","true",,,,,,"Delivery, GrubHub, Postmates","145","4058ece46e3861ba9da5679ec47c1f9876d81888","POINT (-105.025145 40.523326)"
"CASA of Larimer County","Family, Community & Non-Profit","http://www.casalarimer.com","3105 East Harmony Road","Fort Collins","8:00 am-8:00 pm",,"CASA & Hamony House Programs are still running",,,,,,,,,,,,,,,,,,,,"48","22916e1f6aa2acddc0b16b9e5fd6c37da1e04e27","POINT (-105.017877 40.523263)"
"Cheba Hut","Restaurant/Bar","https://chebahut.com/order-online","104 E Laurel St, Fort Collins, CO 80524","Fort Collins",,,,,,,,,,"true",,,,"true",,,,,,,,"Delivery, DoorDash","63","27ec90976d7206d30eb1cac3b0c9b2194c5793ac",
"Old Town Churn","Restaurant/Bar",,"234 N College Ave Suite D","Fort Collins",,"Contact us at 970-689-3843. Now open for take-out. Also offering delivery through Grubhub Sun - Thurs 11am to 9pm. Fri & Sat. 11am to 10pm.",,,,,,,,"true","true",,,,,,,,,,,"Delivery, Take-Out","296","160261c43f2e6b28aa346ac2a72a7903d1162271","POINT (-105.076905 40.589767)"
"AssuredPartners","Business & Professional",,"2002 Caribou Dr, Ste 101","Fort Collins",,"Contact us at 970-223-1804. Open Monday through Friday, 8AM until 5PM to help individuals and businesses. Our staff has transitioned to work from home and continues to provide excellent service for all of your insurance needs.",,,,,,,,,,,,,,,,,,,,,"18","5e387b6feb70726617e5323d7db8b19486ca5fd5","POINT (-105.040917 40.530746)"
"Next Door American Eatery","Restaurant/Bar","http://www.nextdooreatery.com/location/location-fortcollins/","100 N College Ave","Fort Collins","Tuesday: Closed Wednesday: 11AM-10PM Thursday: 11AM-10PM Friday: 11AM-11PM Saturday: 11AM-11PM Sunday: 11AM-9PM Monday: Closed","Contact us at 970- 568-8869. Open for dine in, take out, online order: sun - thur 11 - 9 / fri + sat 11 - 10   happy hour daily 2:30-5:30 + all day wednesdays  what to expect when you come in: join the waitlist via our app or by calling us, we'll text ya when your table is ready.   once you're at your table, snap the qr code on your table with your device and download our APP.  you'll order + pay for your food all from your phone, making note of your table number.   sit back + relax, when your order is ready, we'll bring it to your table.   need another MARG or MAPLE-SOY BBQ PORK BELLY WRAP? simply place another order!  we are a cashless restaurant credit / debit only","How to help this business:",,"true",,,,,"true","true","true",,"true",,,,,,,,"Delivery, DoorDash, Order Online, Outdoor Dining, Take-Out","283","6b310b2ce7d9385cf0a87c842a9491f4bfd2ab6d","POINT (-105.076918 40.587415)"
"Fort Collins Donut Company",,,"234 N College Ave. Unit A1.","Fort Collins",,,,,,,,,,,,,,,,,,,,,,,"150","34d85c1ba61e2b11c5554dc090be002c9bbb62f9","POINT (-105.076905 40.589767)"
"The Fort Collins Candy Store Emporium","Retail","http://www.facebook.com/pages/category/Candy-Store/The-Fort-Collins-Candy-Store-Emporium-627554804280966/","227 Jefferson St","Fort Collins","Telephone or Facebook order only",,"Share and like us on our Facebook page",,,,,,"true","true",,"true",,,,,,,,,"Gift Cards","Delivery, Order Online","415","113026f8a652791d8c90996778dc141c05368e24","POINT (-105.074978 40.589596)"
"Crown Pub, The","Restaurant/Bar","http://www.crownpub.net/","134 S College Ave","Fort Collins","3-8pm","Limited menu & alcohol currently available - call 970-484-5929",,,,,,,"true",,"true",,,,,,,,,,"Gift Cards","Take-Out","95","b02ee8d38d21e3ae79954543be9d9be1ff7ea250","POINT (-105.076922 40.58618)"
