Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
*ELI,DOG,GERM SHEPHERD/SIBERIAN HUSKY,BLACK/BROWN,Neutered,LARGE,09/18/2018,K20-035556,DA39,A396712,03/09/2020,06/01/2020,84,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*PEYTON,DOG,GERM SHEPHERD/MIX,BROWN,Neutered,LARGE,09/17/2018,K20-035555,DA27,A396711,03/09/2020,04/27/2020,49,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
TORTA,DOG,LABRADOR RETR/MIX,BLACK,Male,MED,03/10/2017,K20-035557,DS74,A396715,03/09/2020,03/10/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1
STEVE,DOG,IRISH TERRIER/MIX,RED,Female,SMALL,10/25/2018,K20-035553,DS95,A396708,03/09/2020,03/10/2020,1,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*GEM,DOG,GERM SHEPHERD/MIX,BLACK/BROWN,Spayed,MED,09/19/2018,K20-035551,DA41,A396706,03/09/2020,04/11/2020,33,STRAY,FIELD,TRANSFER,CWOB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,DOG,CHIHUAHUA SH/MIX,BROWN/BLACK,Male,SMALL,03/10/2017,K20-035561,DS53,A396718,03/10/2020,04/13/2020,34,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
BUTTERS,DOG,WELSH CORGI PEM/BORDER COLLIE,TAN/WHITE,Spayed,SMALL,07/30/2010,K20-035568,DS60,A365176,03/10/2020,03/18/2020,8,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*PADDINGTON,DOG,PIT BULL/MIX,BROWN/WHITE,Male,MED,,K20-035566,DS64,A396730,03/10/2020,05/09/2020,60,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
ROCCO,DOG,PIT BULL,BLACK/WHITE,Male,SMALL,06/01/2019,K20-035576,TRUCK,A391898,03/11/2020,03/11/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
DOONA,DOG,PIT BULL,TAN/WHITE,Neutered,LARGE,07/06/2016,K20-035573,DS67,A389249,03/11/2020,03/13/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_NOTICE,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",0
,DOG,PIT BULL,BLUE/WHITE,Female,LARGE,03/11/2018,K20-035571,DS76,A396743,03/11/2020,03/24/2020,13,STRAY,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,SANTA ROSA,,,,1
LOBA,DOG,SIBERIAN HUSKY,GRAY/BLACK,Spayed,MED,11/18/2018,K20-035577,TRUCK,A391899,03/11/2020,03/11/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
CHOKIS,DOG,PIT BULL/MIX,BR BRINDLE/WHITE,Female,MED,03/11/2013,K20-035579,DS74,A396750,03/11/2020,03/11/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*PORSCHE,DOG,DACHSHUND,BROWN,Spayed,SMALL,03/03/2017,K20-035578,DA02,A396229,03/11/2020,03/12/2020,1,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,SCAS WEB,UNKNOWN,PENDING,SANTA ROSA,*SEBASTOPOL,95472,"95472(38.394388, -122.850998)",1
BRODY,DOG,DOBERMAN PINSCH/PIT BULL,BROWN,Male,LARGE,,K20-035585,DS74,A396782,03/12/2020,03/12/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*HAGRID,DOG,PIT BULL/MIX,BLACK/WHITE,Neutered,MED,03/12/2017,K20-035586,DA08,A396783,03/12/2020,04/13/2020,32,STRAY,FIELD,TRANSFER,ROCKET DOG,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
COW,DOG,AUST CATTLE DOG/BORDER COLLIE,WHITE/BLACK,Male,LARGE,,K20-035597,DQ113,A366871,03/13/2020,05/01/2020,49,QUARANTINE,FIELD_RETURN TO OWNER,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
FEDERINE,DOG,PIT BULL/MIX,BLACK,Male,SMALL,05/13/2019,K20-035601,DS74,A396837,03/13/2020,05/06/2020,54,CONFISCATE,FLD_ARREST,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
SHERMAN,DOG,PIT BULL,TAN/WHITE,Male,MED,12/27/2018,K20-035598,DS82,A386757,03/13/2020,03/20/2020,7,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_NOTICE,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
*STAR,DOG,PIT BULL/LABRADOR RETR,BLACK,Female,LARGE,06/09/2019,K20-035554,DA21,A396710,03/13/2020,04/27/2020,45,STRAY,PHONE,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*DUCKIE,DOG,GERM SHEPHERD,BLACK/TAN,Female,MED,05/20/2012,K20-035602,DA27,A396842,03/14/2020,05/27/2020,74,STRAY,FIELD,TRANSFER,HSSC,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
*WILBUR,DOG,CHIHUAHUA LH/MIX,WHITE/TAN,Male,TOY,01/14/2020,K20-035604,CS04,A396855,03/14/2020,04/02/2020,19,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
AVO,DOG,CHIHUAHUA SH/MIX,BLACK,Male,SMALL,03/17/2015,K20-035605,DS67,A396860,03/15/2020,03/17/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
*CHER,DOG,GERM SHEPHERD/MIX,BLACK/TAN,Spayed,MED,04/06/2019,K20-035607,DA18,A396864,03/15/2020,04/11/2020,27,STRAY,FIELD,TRANSFER,CWOB,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
NICKY,DOG,YORKSHIRE TERR,TAN/BLACK,Female,TOY,,K20-035606,TRUCK,A396863,03/15/2020,03/15/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_NBR,UNKNOWN,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*PATTY,DOG,PIT BULL,BLUE/WHITE,Spayed,MED,04/13/2017,K20-035608,DA33,A396865,03/15/2020,05/09/2020,55,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
JACK,DOG,SCOT TERRIER,BLACK,Neutered,SMALL,,K20-035611,DS96,A396870,03/16/2020,03/16/2020,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
,DOG,POMERANIAN/MIX,BROWN,Neutered,SMALL,,K20-035610,DS59,A396869,03/16/2020,03/16/2020,0,STRAY,FIELD,RETURN TO OWNER,,UNKNOWN,,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*WAYNE,DOG,ANATOL SHEPHERD,WHITE/GRAY,Male,LARGE,,K20-035619,DS86,A396885,03/17/2020,05/06/2020,50,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,*WINDSOR,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
RICHIE,DOG,ALASKAN HUSKY,GRAY/WHITE,Male,LARGE,03/17/2018,K20-035622,DS89,A396888,03/17/2020,04/17/2020,31,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
BROWNIE,DOG,MIN PINSCHER,BROWN/WHITE,Neutered,SMALL,10/26/2011,K20-035612,DS54,A361461,03/17/2020,03/17/2020,0,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1
,DOG,PIT BULL/MIX,BROWN/WHITE,Female,PUPPY,02/10/2020,K20-035613,CS04,A396873,03/17/2020,04/02/2020,16,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
RED,DOG,PIT BULL/MIX,BROWN/WHITE,Neutered,MED,08/18/2019,K20-035618,DS84,A396884,03/17/2020,03/18/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
LADY,DOG,BOXER/MIX,BLACK/WHITE,Spayed,MED,07/18/2019,K20-035617,DS62,A396883,03/17/2020,03/18/2020,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*ANNIE,DOG,AUST SHEPHERD/MIX,BLK SMOKE,Female,MED,12/29/2018,K20-035621,DA27,A396886,03/17/2020,05/06/2020,50,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
,DOG,PIT BULL/MIX,BLACK/WHITE,Male,PUPPY,02/10/2020,K20-035614,CS04,A396875,03/17/2020,04/02/2020,16,STRAY,FIELD,TRANSFER,ROCKET DOG,UNKNOWN,PENDING,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
ALASKA,DOG,ALASKAN HUSKY,GRAY/WHITE,Female,LARGE,03/17/2017,K20-035623,DS90,A396887,03/17/2020,04/17/2020,31,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,UNKNOWN,UNTREATABLE,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
*CHIP,DOG,PAPILLON/MIX,BROWN/WHITE,Male,SMALL,03/18/2012,K20-035627,DS94,A396907,03/18/2020,04/13/2020,26,STRAY,OVER THE COUNTER,TRANSFER,MUTTVILLE,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
DENALI,DOG,PIT BULL/MIX,BROWN/TAN,Female,MED,09/18/2019,K20-035624,DS67,A396901,03/18/2020,03/18/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*ASIL,DOG,GERM SHEPHERD,BROWN/BLACK,Neutered,LARGE,05/04/2019,K20-035626,DA35,A396906,03/18/2020,05/09/2020,52,STRAY,OVER THE COUNTER,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
KILO,DOG,PIT BULL/MIX,BROWN/TAN,Male,MED,,K20-035625,DS80,A396902,03/18/2020,03/18/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
*HELEN,DOG,AUST SHEPHERD,BLACK/WHITE,Spayed,LARGE,03/19/2007,K20-035629,DS67,A396913,03/19/2020,04/06/2020,18,STRAY,VET_HOSP,TRANSFER,WONDER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1
KARMA,DOG,PIT BULL,WHITE/BL BRINDLE,Spayed,MED,11/20/2018,K20-035633,DS77,A370570,03/19/2020,03/26/2020,7,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
*WILMA,DOG,POODLE MIN/MIX,CREAM,Female,SMALL,03/20/2015,K20-035630,DS54,A396914,03/19/2020,04/13/2020,25,STRAY,VET_HOSP,TRANSFER,MUTTVILLE,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
*FREYA,DOG,ALASKAN HUSKY,WHITE/GRAY,Female,MED,03/20/2019,K20-035638,DS63,A396924,03/20/2020,05/06/2020,47,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
BUBBLES,DOG,FOX TERR SMOOTH/MIX,TAN,Male,SMALL,04/28/2017,K20-035635,DS52,A363110,03/20/2020,03/20/2020,0,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,DOGMA,UNKNOWN,PENDING,*WINDSOR,COUNTY,95462,"95462(38.468829, -123.018829)",1
ROMEO,DOG,CHIHUAHUA SH/MIX,TAN,Male,TOY,10/01/2017,K20-035639,DS96,A396925,03/20/2020,04/11/2020,22,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,CWOB,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
STELLA,DOG,MALTESE,WHITE,Female,TOY,10/24/2019,K20-035640,DS95,A396928,03/21/2020,03/24/2020,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
JAX,DOG,PIT BULL,BLACK/WHITE,Neutered,LARGE,03/22/2014,K20-035643,DS84,A396933,03/22/2020,03/24/2020,2,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,COUNTY,COUNTY,95441,"95441(38.729916, -122.883041)",1
KODA,DOG,PIT BULL,BLACK,Male,MED,09/24/2016,K20-035645,DS82,A396936,03/23/2020,03/24/2020,1,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
LOBA,DOG,SIBERIAN HUSKY,GRAY/BLACK,Spayed,MED,11/18/2018,K20-035651,DS55,A391899,03/23/2020,04/07/2020,15,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
AIDA,DOG,PIT BULL,BLACK/WHITE,Spayed,MED,,K20-035644,DS81,A396935,03/23/2020,07/08/2020,107,CONFISCATE,FLD_HOSPTL,TRANSFER,ROCKET DOG,UNKNOWN,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
ROCCO,DOG,PIT BULL,BLACK/WHITE,Male,SMALL,06/01/2019,K20-035650,DS58,A391898,03/23/2020,04/07/2020,15,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
LUX,DOG,BORDER COLLIE/MIX,GRAY/WHITE,Male,LARGE,,K20-035652,DS68,A348444,03/24/2020,03/26/2020,2,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
*FLORA,DOG,GERM SHEPHERD,BLACK/WHITE,Female,MED,04/23/2019,K20-035653,DS65,A396945,03/24/2020,04/27/2020,34,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
SUGAR,DOG,SHIH TZU,TAN,Female,SMALL,03/25/2018,K20-035656,DS95,A396951,03/25/2020,04/02/2020,8,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95409,"95409(38.458965, -122.630156)",1
BELLA,DOG,PARSON RUSS TER/MIX,BROWN,Female,SMALL,03/25/2016,K20-035657,DS95,A396952,03/25/2020,04/02/2020,8,CONFISCATE,FLD_HOSPTL,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,COUNTY,95409,"95409(38.458965, -122.630156)",1
*SONNY,DOG,PIT BULL/MIX,TAN/WHITE,Neutered,MED,12/26/2017,K20-035654,DS62,A388797,03/25/2020,05/09/2020,45,STRAY,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
ROCCO,DOG,PIT BULL,WHITE/BLACK,Neutered,LARGE,03/25/2018,K20-035658,DS82,A396953,03/25/2020,03/27/2020,2,STRAY,FIELD,RETURN TO OWNER,FB OTHER,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
LITTLE PUG,DOG,PIT BULL/MIX,BLACK,Neutered,MED,11/22/2018,K20-035662,DA29,A396970,03/26/2020,06/01/2020,67,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
DOONA,DOG,PIT BULL,TAN/WHITE,Neutered,LARGE,07/06/2016,K20-035665,DQ111,A389249,03/27/2020,04/14/2020,18,QUARANTINE,FIELD_RETURN TO OWNER,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95409,"95409(38.458965, -122.630156)",0
QUINTEN,DOG,GERM SHEPHERD/MIX,BLACK/TAN,Neutered,MED,03/27/2017,K20-035664,DQ112,A396972,03/27/2020,04/07/2020,11,QUARANTINE,FIELD_RETURN TO OWNER,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,COUNTY,94951,"94951(38.314417, -122.656863)",1
DIESSEL,DOG,CHINESE SHARPEI,TAN,Male,MED,03/28/2017,K20-035670,DS76,A396980,03/28/2020,04/14/2020,17,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
CINNAMON,DOG,PIT BULL/CHINESE SHARPEI,TAN,Spayed,LARGE,06/01/2016,K20-035668,DS88,A351126,03/28/2020,06/02/2020,66,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
MARLOW,DOG,PIT BULL,TAN,Male,MED,03/28/2017,K20-035672,DS77,A396981,03/28/2020,04/14/2020,17,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
LUNA,DOG,PIT BULL,GRAY/WHITE,Spayed,LARGE,10/10/2015,K20-035669,DA46,A337955,03/28/2020,05/09/2020,42,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
TINA,DOG,LABRADOR RETR/MIX,BLACK/WHITE,Female,MED,02/01/2019,K20-035676,DS75,A396987,03/29/2020,04/01/2020,3,CONFISCATE,FLD_ARREST,RETURN TO OWNER,OVER THE COUNTER_ARREST,UNKNOWN,PENDING,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1
,DOG,PARSON RUSS TER,TRICOLOR,Female,SMALL,,K20-035679,DS60,A396999,03/30/2020,05/01/2020,32,STRAY,PRIV_SHELT,TRANSFER,MUTTVILLE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
SNOW,DOG,SIBERIAN HUSKY,WHITE,Spayed,MED,12/20/2018,K20-035681,DS75,A391595,04/01/2020,04/09/2020,8,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_CALL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",0
*HAROLD,DOG,CAIRN TERRIER,BROWN,Male,SMALL,04/01/2016,K20-035682,DS68,A397007,04/01/2020,04/27/2020,26,STRAY,VET_HOSP,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",0
LUCKY,DOG,PIT BULL/MIX,BLACK/WHITE,Female,LARGE,04/02/2010,K20-035687,DS79,A397023,04/02/2020,04/13/2020,11,STRAY,OVER THE COUNTER,TRANSFER,MUTTVILLE,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94103,"94103(37.772469, -122.411853)",1
,DOG,DACHSHUND,BLACK/TAN,Female,SMALL,04/03/2018,K20-035690,DS50,A397046,04/03/2020,04/13/2020,10,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*MOUSIE,DOG,FOX TERR SMOOTH/MIX,TAN/WHITE,Female,MED,06/16/2019,K20-035695,DS87,A397061,04/06/2020,04/27/2020,21,STRAY,VET_HOSP,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
TINA,DOG,CHIHUAHUA SH/MIX,BROWN/TAN,Spayed,SMALL,01/21/2009,K20-035698,DS95,A397077,04/07/2020,04/14/2020,7,STRAY,VET_HOSP,RETURN TO OWNER,OVER THE COUNTER_LETTER,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
KARMA,DOG,PIT BULL,WHITE/BL BRINDLE,Spayed,MED,11/20/2018,K20-035697,DA33,A370570,04/07/2020,06/24/2020,78,STRAY,FIELD,TRANSFER,ROCKET DOG,TREATABLE/REHAB,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
DARBY,DOG,PIT BULL/MIX,CHOCOLATE/WHITE,Neutered,MED,,K20-035701,DS61,A397084,04/08/2020,04/10/2020,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
NYX,DOG,STAFFORDSHIRE,TRICOLOR,Spayed,LARGE,06/28/2016,K20-035700,DS67,A346389,04/08/2020,04/08/2020,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_CALL,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
PARKER,DOG,GERM SHEPHERD/WELSH CORGI CAR,BLACK/TAN,Neutered,MED,03/24/2016,K20-035706,COOLER,A352820,04/12/2020,04/23/2020,11,STRAY,FIELD,DISPOSAL,DOA,UNKNOWN,DEAD,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
,DOG,BULL TERRIER/WELSH CORGI CAR,BROWN/WHITE,Male,MED,04/14/2019,K20-035720,DS67,A397137,04/14/2020,04/27/2020,13,STRAY,VET_HOSP,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
NALLA,DOG,PIT BULL,GRAY,Spayed,LARGE,04/16/2014,K20-035725,DS75,A397151,04/16/2020,04/17/2020,1,STRAY,PHONE,RETURN TO OWNER,FB SCAS,UNKNOWN,PENDING,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
COCO,DOG,MALTESE/POODLE STND,WHITE,Female,SMALL,05/21/2018,K20-035727,DS49,A397172,04/18/2020,04/21/2020,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
,DOG,POODLE MIN/MIX,BLACK/WHITE,Male,SMALL,04/23/2019,K20-035731,TX,A397183,04/20/2020,04/25/2020,5,STRAY,VET_HOSP,TRANSFER,DOGWOOD,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
KODA,DOG,CATAHOULA/MIX,WHITE/BROWN,Neutered,X-LRG,05/09/2018,K20-035735,DA33,A397201,04/21/2020,07/28/2020,98,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,TREATABLE/MANAGEABLE,COUNTY,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
*LOUIE,DOG,PIT BULL,BLUE,Neutered,LARGE,05/20/2018,K20-035732,DA35,A397187,04/21/2020,07/08/2020,78,STRAY,FIELD,TRANSFER,ROCKET DOG,HEALTHY,TREATABLE/MANAGEABLE,SANTA ROSA,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
DECAN,DOG,TR WALKER HOUND,TRICOLOR,Male,MED,04/22/2010,K20-035739,COOLER,A397212,04/22/2020,04/22/2020,0,CONFISCATE,FLD_CRUEL,TRANSFER,,UNKNOWN,,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
,DOG,PIT BULL,BLACK/WHITE,Female,MED,,K20-035738,DS79,A397210,04/22/2020,06/01/2020,40,CONFISCATE,FLD_ARREST,TRANSFER,ROCKET DOG,HEALTHY,HEALTHY,*WINDSOR,OUT OF COUNTY,94146,"94146(37.78008, -122.420168)",1
KIARA,DOG,PIT BULL,BLUE,Spayed,LARGE,07/08/2009,K20-035747,DS67,A308825,04/25/2020,05/08/2020,13,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
