Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count,Zip Codes
TIPSY,DOG,PIT BULL/MIX,BROWN/WHITE,Spayed,MED,01/15/2009,K16-018721,DS65,A336587,05/04/2016,05/10/2016,6,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,94951,"94951(38.314417, -122.656863)",1,1844
,CAT,DOMESTIC MH,BRN TABBY,Neutered,SMALL,09/24/2017,K18-029886,CS05,A376074,09/14/2018,09/24/2018,10,STRAY,OVER THE COUNTER,DIED,IN SURGERY,HEALTHY,UNTREATABLE,COUNTY,,,,1,
LUNA,DOG,PIT BULL,AGOUTI,Female,LARGE,,K17-026447,TRUCK,A352588,11/25/2017,11/25/2017,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,UNKNOWN,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
ELLA BEAN,DOG,CHIHUAHUA SH,BLACK,Female,TOY,05/13/2015,K15-016842,DS54,A329655,11/18/2015,11/25/2015,7,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
,DOG,PUG,FAWN,Male,SMALL,,K21-039886,DS51,A407137,10/11/2021,10/29/2021,18,STRAY,FIELD,TRANSFER,SEQUOIA HS,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,95503,"95503(40.757005, -124.147251)",1,31433
*JEREMIAH,CAT,DOMESTIC SH,BLACK/WHITE,Male,KITTN,07/03/2015,K15-014750,MISSING,A323959,07/04/2015,07/11/2015,7,STRAY,BORN_HERE,DISPOSAL,DOA,TREATABLE/REHAB,DEAD,SANTA ROSA,,,,1,
SURI,DOG,CHIHUAHUA LH/MIX,BUFF,Spayed,SMALL,,K14-008911,TRUCK,A306998,05/20/2014,05/20/2014,0,STRAY,FIELD,RETURN TO OWNER,RETURN TO OWNER_FIELD,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
GORDY,DOG,PARSON RUSS TER,TRICOLOR,Neutered,MED,05/08/2009,K18-028058,DA46,A371306,04/29/2018,05/26/2018,27,STRAY,FIELD,ADOPTION,FINDER,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,,,1,
HOMIE,DOG,BICHON FRISE,WHITE,Neutered,MED,03/14/2008,K14-008141,DS50,A302884,03/20/2014,03/21/2014,1,STRAY,FIELD,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
,DOG,LABRADOR RETR/MIX,BLACK/WHITE,Male,MED,03/19/2021,K21-039934,DS82,A407270,10/18/2021,11/06/2021,19,STRAY,FIELD,TRANSFER,SEQUOIA HS,TREATABLE/MANAGEABLE,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,95503,"95503(40.757005, -124.147251)",1,31433
MAX,OTHER,RABBIT SH,WHITE/BROWN,Neutered,SMALL,12/17/2015,K16-021925,CA01,A346380,12/17/2016,01/14/2017,28,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
LEEROY,DOG,AMER BULLDOG,BROWN/WHITE,Neutered,LARGE,07/16/2012,K14-009877,TRUCK,A309121,07/19/2014,07/19/2014,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
ROGUE,DOG,GREYHOUND,BR BRINDLE/WHITE,Neutered,X-LRG,,K15-015331,DS72,A325020,08/08/2015,08/11/2015,3,CONFISCATE,FLD_CORONR,TRANSFER,GREEN DOG,HEALTHY,HEALTHY,SANTA ROSA,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
SCOOTER,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,07/22/2015,K17-026229,SMM,A332315,11/08/2017,11/08/2017,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
*REBA,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,08/21/2017,K17-025183,LOBBY,A360609,09/05/2017,11/03/2017,59,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,UNKNOWN,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
OSITO,DOG,CHIHUAHUA LH,BROWN,Neutered,SMALL,04/07/2013,K22-041047,DS57,A304646,04/06/2022,04/15/2022,9,OWNER SURRENDER,OVER THE COUNTER_OS,TRANSFER,CWOB,UNKNOWN,PENDING,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
COOPER,DOG,LABRADOR RETR/MIX,CHOCOLATE,Neutered,PUPPY,12/21/2017,K18-027621,DA29,A370156,03/21/2018,04/03/2018,13,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
COCO,CAT,DOMESTIC LH,BLACK/WHITE,Spayed,SMALL,08/19/2015,K16-020377,CS05,A341210,08/19/2016,09/13/2016,25,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,REFERRAL,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
SLY,DOG,GERM SHEPHERD/MIX,BLACK,Male,LARGE,10/21/2012,K16-021260,DS82,A344072,10/21/2016,10/22/2016,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
*RALPHIE,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,08/01/2014,K14-011851,WESTFARM,A314335,11/26/2014,12/13/2014,17,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
PHOEBE,CAT,DOMESTIC SH,CALICO/WHITE,Spayed,KITTN,04/30/2014,K14-009056,LOBBY,A307404,05/30/2014,07/08/2014,39,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
,OTHER,CHICKEN,BROWN/RED,Male,SMALL,,K21-039193,LS01,A406095,07/30/2021,08/26/2021,27,STRAY,FIELD,TRANSFER,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
DONOVAN,DOG,LABRADOR RETR,BLACK,Male,MED,01/01/2006,K15-014872,TRUCK,A041645,07/10/2015,07/10/2015,0,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1,11138
,CAT,DOMESTIC SH,WHITE/BLACK,Unknown,SMALL,,K15-017300,TX,A331488,12/31/2015,12/31/2015,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1,
VIXEN,DOG,LABRADOR RETR/MIX,BROWN,Spayed,LARGE,10/01/2014,K15-014236,DS70,A364773,06/01/2015,06/02/2015,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,OVER THE COUNTER_PRVS,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
TEGGY,DOG,PIT BULL,FAWN/WHITE,Male,MED,12/17/2017,K20-037541,DQ118,A401801,12/17/2020,04/29/2021,133,QUARANTINE,FIELD,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
THUMPER,CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,08/11/2014,K14-010762,WESTFARM,A311512,09/11/2014,10/20/2014,39,STRAY,COMM CAT,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
PATTY,DOG,BORDER COLLIE/MIX,RED/WHITE,Female,MED,12/04/2009,K14-011948,TRUCK,A314596,12/04/2014,12/04/2014,0,STRAY,VET_HOSP,RETURN TO OWNER,FLD_IDTAG,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
*ROSCOE,DOG,BORDER COLLIE/CATAHOULA,BLACK,Neutered,PUPPY,04/24/2014,K14-009945,DA18,A309328,07/24/2014,08/01/2014,8,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
,OTHER,BAT,BLACK/BROWN,Unknown,SMALL,,K17-024636,PHLAB,A356329,07/31/2017,08/01/2017,1,QUARANTINE,FLD_STRAY,EUTHANIZE,FRA,UNKNOWN,DEAD,COUNTY,,,,1,
CHILLON,DOG,CHIHUAHUA SH/MIX,TAN/WHITE,Neutered,SMALL,02/28/2010,K18-027394,DS90,A369139,02/27/2018,02/28/2018,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,COUNTY,COUNTY,95439,"95439(38.49169, -122.776056)",1,23749
*SAM,DOG,POMERANIAN/ITAL GREYHOUND,BLACK/WHITE,Neutered,PUPPY,08/22/2015,K15-016526,DA06,A329119,10/23/2015,11/08/2015,16,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,PETSLIFELN,HEALTHY,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
,DOG,ROTTWEILER/MIX,BLACK/TAN,Male,MED,,K21-040331,VET,A408476,12/18/2021,03/02/2022,74,STRAY,FIELD,,,UNKNOWN,,COUNTY,,,,1,
LINK,DOG,SIBERIAN HUSKY/GERM SHEPHERD,TAN,Neutered,MED,01/04/2017,K18-026921,DA37,A366665,01/04/2018,01/23/2018,19,STRAY,OVER THE COUNTER,ADOPTION,FB SCAS,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
DIBBS,DOG,TIBETAN TERR/WELSH CORGI CAR,BLACK/WHITE,Neutered,MED,07/20/2010,K14-009269,DQ107,A307897,06/11/2014,06/24/2014,13,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,BEH SEVERE,UNTREATABLE,UNTREATABLE,*SEBASTOPOL,,,,1,
,DOG,PIT BULL/MIX,WHITE/FAWN,Unknown,PUPPY,04/28/2018,K18-028043,DS58,A371267,04/28/2018,05/31/2018,33,STRAY,BORN_HERE,TRANSFER,WAGSWHISK,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,95973,"95973(39.818951, -121.871582)",1,927
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K17-023835,TX,A353696,06/07/2017,06/08/2017,1,STRAY,BORN_HERE,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1,
CHARLIE,DOG,MALTESE/POODLE MIN,WHITE,Neutered,SMALL,11/01/2011,K14-011835,DA38,A313280,11/25/2014,11/26/2014,1,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,59714,"59714(45.881386, -111.136525)",1,1532
LUNA,DOG,SIBERIAN HUSKY,BLACK/WHITE,Spayed,MED,08/11/2011,K15-012529,DA28,A280640,01/24/2015,02/03/2015,10,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,95918,"95918(39.289427, -121.336131)",1,632
*DAISY,CAT,DOMESTIC SH,CALICO,Spayed,SMALL,12/11/2013,K17-025644,CA02,A362453,10/10/2017,12/16/2017,67,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
*GINA,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,06/15/2014,K14-010570,LOBBY,A311004,09/02/2014,09/06/2014,4,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,REFERRAL,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
,CAT,DOMESTIC SH,BLACK/WHITE,Male,KITTN,07/27/2019,K19-033698,CA03,A391312,09/11/2019,09/26/2019,15,STRAY,OVER THE COUNTER,TRANSFER,HSSC,HEALTHY,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
TWITCH,CAT,DOMESTIC SH,WHITE/GRAY,Spayed,SMALL,10/01/2013,K21-039782,CI02,A406990,10/01/2021,10/01/2021,0,QUARANTINE,FIELD,RETURN TO OWNER,OVER THE COUNTER_MCHIP,HEALTHY,HEALTHY,COUNTY,COUNTY,94951,"94951(38.314417, -122.656863)",1,1844
,CAT,DOMESTIC MH,BLACK,Spayed,SMALL,12/26/2013,K14-008193,CI02,A304631,03/26/2014,04/03/2014,8,STRAY,COMM CAT,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1,31428
MILO,DOG,GERM SHEPHERD,BLACK/BROWN,Male,LARGE,05/29/2016,K18-030970,DA15,A345019,12/22/2018,02/09/2019,49,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
EDGAR,CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,,K18-029961,CI02,A376251,09/21/2018,09/25/2018,4,QUARANTINE,OVER THE COUNTER_STRAY,RETURN TO OWNER,OVER THE COUNTER_MCHIP,UNKNOWN,PENDING,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
POOT,CAT,DOMESTIC SH,BRN TABBY,Unknown,SMALL,,K17-022693,VET,A349090,03/04/2017,04/13/2017,40,STRAY,FIELD,RETURN TO OWNER,FLD_MCHIP,TREATABLE/REHAB,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
MAX,DOG,GERM SHEPHERD/PIT BULL,BR BRINDLE,Neutered,MED,04/24/2013,K17-022694,DS61,A300244,03/04/2017,03/07/2017,3,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
,CAT,DOMESTIC SH,GRAY,Unknown,KITTN,04/06/2016,K16-018393,RECEIVING,A335389,04/08/2016,04/08/2016,0,STRAY,COMM CAT,TRANSFER,PETLUMA PP,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
*DASH,DOG,SIBERIAN HUSKY/AUST SHEPHERD,BLACK/WHITE,Neutered,LARGE,06/25/2019,K21-038655,DA40,A405104,06/01/2021,10/20/2021,141,STRAY,OVER THE COUNTER,ADOPTION,SCAS WEB,UNKNOWN,PENDING,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1,26078
*WENDY,CAT,DOMESTIC SH,GRAY TABBY,Spayed,SMALL,04/07/2022,K22-041117,LOBBY,A410992,04/14/2022,06/24/2022,71,STRAY,FIELD,TRANSFER,HSSC,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",0,26079
CHOLO,DOG,BORDER COLLIE/MIX,WHITE/BROWN,Male,MED,08/22/2017,K19-034578,DS87,A384459,11/15/2019,11/15/2019,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_PRVS,UNKNOWN,PENDING,COUNTY,COUNTY,95404,"95404(38.458384, -122.675588)",1,26080
,CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,06/22/2015,K15-015998,CS06,A327032,09/16/2015,09/23/2015,7,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,OUT OF COUNTY,96021,"96021(39.911445, -122.425007)",1,958
,CAT,DOMESTIC MH,SEAL PT,Female,SMALL,,K17-024637,TX,A356331,07/31/2017,07/31/2017,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1,
TROOPER,CAT,DOMESTIC LH,BLACK,Neutered,SMALL,04/03/2010,K20-035689,CI02,A397039,04/02/2020,04/20/2020,18,CONFISCATE,FLD_CORONR,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1,31040
LADY,DOG,CAVALIER SPAN/MIX,BROWN/WHITE,Spayed,SMALL,03/23/2014,K15-013384,DS94,A317841,03/31/2015,04/02/2015,2,ADOPTION RETURN,OVER THE COUNTER,TRANSFER,GREEN DOG,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
*SASHA,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,12/29/2014,K21-040232,CS05,A408068,12/02/2021,02/10/2022,70,OWNER SURRENDER,FIELD,TRANSFER,HSSC,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
RADAR,DOG,AKITA/MIX,TAN/WHITE,Neutered,LARGE,06/09/2015,K16-020582,DA29,A297081,09/02/2016,12/06/2016,95,CONFISCATE,FLD_CRUEL,ADOPTION,WALKIN,TREATABLE/MANAGEABLE,HEALTHY,SANTA ROSA,*PETALUMA,94954,"94954(38.245316, -122.59871)",1,11139
*RACHAEL,CAT,DOMESTIC SH,GRAY,Spayed,KITTN,04/17/2014,K14-009342,LOBBY,A308054,06/17/2014,06/24/2014,7,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
ABIGAIL,DOG,CHIHUAHUA SH,TAN,Female,SMALL,12/17/2013,K16-021923,TRUCK,A346371,12/17/2016,12/17/2016,0,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1,26079
*MONDAY,CAT,DOMESTIC SH,LYNX PT,Spayed,SMALL,01/01/2018,K19-032768,CA02,A389073,06/27/2019,07/16/2019,19,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
*BOSCO,DOG,ENG BULLDOG/MIX,WHITE/FAWN,Neutered,MED,07/05/2015,K16-018610,DS88,A336058,04/25/2016,07/12/2016,78,STRAY,FIELD,ADOPTION,WALKIN,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1,1829
URSULA,DOG,GERM SHEPHERD/MIX,BLACK/BROWN,Spayed,PUPPY,09/22/2014,K14-012167,DA05,A315220,12/22/2014,01/06/2015,15,STRAY,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*SONOMA,95476,"95476(38.280393, -122.464588)",1,31040
BOO BOO,CAT,DOMESTIC LH,BLACK/WHITE,Spayed,SMALL,01/31/2010,K14-007532,CS04,A302192,01/31/2014,04/24/2014,83,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,INTERNET,TREATABLE/MANAGEABLE,HEALTHY,SANTA ROSA,*SEBASTOPOL,95472,"95472(38.394388, -122.850998)",1,31039
FUSSY,CAT,SIAMESE,TORTIE PT,Spayed,SMALL,,K14-011809,CS06,A314189,11/22/2014,11/25/2014,3,STRAY,COMM CAT,RETURN TO OWNER,COMMCAT,HEALTHY,HEALTHY,COUNTY,*CLOVERDALE,95425,"95425(38.790859, -123.010876)",1,23501
KINGSTON,DOG,BULLMASTIFF/MIX,FAWN/BLACK,Male,X-LRG,03/11/2014,K16-018050,DS84,A334024,03/11/2016,03/17/2016,6,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
LUNA,DOG,GERM SHEPHERD,TAN/BLACK,Female,LARGE,01/21/2019,K21-037759,DS77,A402192,01/21/2021,01/22/2021,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNKNOWN,PENDING,COUNTY,COUNTY,95441,"95441(38.729916, -122.883041)",1,23750
ASH,CAT,DOMESTIC LH,BLACK/WHITE,Neutered,KITTN,07/22/2017,K17-026053,LOBBY,A363702,10/26/2017,11/09/2017,14,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
KOBE,DOG,PIT BULL,BR BRINDLE/WHITE,Neutered,PUPPY,08/10/2015,K15-016225,MAC,A327913,10/01/2015,10/11/2015,10,STRAY,OVER THE COUNTER,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94566,"94566(37.659437, -121.867131)",1,887
,CAT,DOMESTIC SH,GRAY TABBY,Unknown,KITTN,04/20/2021,K21-038677,RECEIVING,A405143,06/02/2021,06/02/2021,0,STRAY,PHONE,TRANSFER,HSSC,UNKNOWN,PENDING,COUNTY,COUNTY,95448,"95448(38.618857, -122.861927)",1,31016
SHIZO,DOG,AKITA,BROWN,Neutered,MED,12/28/2014,K16-018611,DQ117,A322164,04/25/2016,04/26/2016,1,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_NOTICE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95436,"95436(38.491884, -122.90672)",1,23747
,CAT,DOMESTIC SH,BRN TABBY,Unknown,KITTN,,K17-024405,CS06,A355608,07/14/2017,07/18/2017,4,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*JAMESON,DOG,GERM SHEPHERD,BLACK/TAN,Neutered,MED,04/10/2021,K22-040687,DA42,A409912,02/10/2022,07/07/2022,147,STRAY,FIELD,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,SANTA ROSA,OUT OF COUNTY,94947,"94947(38.098743, -122.592459)",1,1841
ELI,DOG,BEAGLE,TAN/WHITE,Male,MED,11/23/2007,K18-031008,DA19,A299905,12/26/2018,01/04/2019,9,OWNER SURRENDER,OVER THE COUNTER,TRANSFER,NBAS,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1,11138
,CAT,DOMESTIC SH,ORG TABBY,Male,MED,,K22-040944,CS06,A410667,03/22/2022,04/19/2022,28,STRAY,PHONE,TRANSFER,FORGOTTEN,UNKNOWN,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
,CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,SMALL,,K14-010364,CS06,A310327,08/19/2014,08/22/2014,3,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*WILMA,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,04/19/2019,K19-032670,LOBBY,A388801,06/19/2019,07/06/2019,17,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1,26075
MOWGLI,DOG,GERM SHEPHERD/MIX,BLACK/BROWN,Neutered,PUPPY,10/17/2018,K19-031571,TRUCK,A384644,03/01/2019,03/01/2019,0,STRAY,FIELD,RETURN TO OWNER,FLD_IDTAG,UNKNOWN,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1,31428
MATTIE,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,04/25/2003,K15-013664,SMM,A321025,04/23/2015,04/25/2015,2,STRAY,FIELD,RETURN TO OWNER,OVER THE COUNTER_WEB,UNTREATABLE,TREATABLE/REHAB,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1,31039
ELSA,DOG,GERM SHEPHERD/MIX,SILVER/TAN,Spayed,LARGE,01/12/2019,K20-036753,DA37,A400445,09/16/2020,10/14/2020,28,STRAY,FIELD,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1,26079
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,09/18/2019,K19-034362,CA03,A393418,10/31/2019,12/05/2019,35,STRAY,FIELD,ADOPTION,REFERRAL-V,TREATABLE/REHAB,HEALTHY,SANTA ROSA,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1,1829
,DOG,CHIHUAHUA SH,BLACK/TAN,Female,SMALL,07/28/2015,K16-018632,TX,A336113,04/27/2016,05/06/2016,9,STRAY,FIELD,EUTHANIZE,AGGRESSIVE,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,,,,1,
*PAULA,CAT,DOMESTIC MH,BLACK,Spayed,KITTN,05/21/2016,K16-019414,CS04,A338718,06/24/2016,07/23/2016,29,STRAY,OVER THE COUNTER,ADOPTION,SPEC EVENT,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1,26076
*DIXIE CHICK,OTHER,CHICKEN,TAN,Female,SMALL,02/28/2016,K18-027420,LS01,A369171,02/28/2018,03/16/2018,16,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1,26076
TUNDRA,DOG,QUEENSLAND HEEL/MIX,GRAY,Spayed,PUPPY,04/24/2017,K17-024125,DA48,A354293,06/24/2017,07/12/2017,18,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,SCAS WEB,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1,26080
*SARAH,CAT,DOMESTIC SH,BLACK/WHITE,Unknown,KITTN,07/03/2015,K15-014748,CA02,A323957,07/04/2015,07/11/2015,7,STRAY,BORN_HERE,DISPOSAL,DOA,TREATABLE/MANAGEABLE,DEAD,SANTA ROSA,,,,1,
ROYAL,DOG,PIT BULL,BLUE/WHITE,Neutered,LARGE,,K14-012004,TRUCK,A280853,12/08/2014,12/08/2014,0,STRAY,PRIV_SHELT,RETURN TO OWNER,FLD_MCHIP,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1,1829
