"county","priority_area_order","priority_area","focus_area_order","focus_area","contractor","contract_information","contractor_main_address","phone_number","email"
"Niagara","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Oneida","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Oneida","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","SAGE/Upstate, Inc.","Health and Human Services for LGBT Individuals, Families and Communities","431 E Fayette St, Suite 050, Syracuse, NY 13202","(315) 478-1923","kdill@sageupstate.org"
"Onondaga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Onondaga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","SAGE/Upstate, Inc.","Health and Human Services for LGBT Individuals, Families and Communities","431 E Fayette St, Suite 050, Syracuse, NY 13202","(315) 478-1923","kdill@sageupstate.org"
"Onondaga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Syracuse Model Neighborhood Facility, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","401 South Ave Syracuse , NY 13204","(315) 671-5802","sowens@swccsyr.org"
"Ontario","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Orange","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Orange","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","IPRO","Communicable disease surveillance in healthcare & community settings","20 Corporate Woods Blvd. Albany, NY 12211-2370","(518) 426-3300","svibbert@ipro.org"
"Orange","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","NYCHSRO","Communicable disease surveillance in healthcare & community settings","1 Seaport Plaza 199 Water Street 27th Floor New York, NY 10038","(212) 897-6000",
"Orleans","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Action For A Better Community, Inc.","Criminal Justice - Men","550 East Main St Rochester , NY 14604","(585) 325-5116","jnorman@abcinfo.org"
"Orleans","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Gay & Lesbian Youth Services of Western NY, Inc.","Health and Human Services for LGBT Individuals, Families and Communities","371 Delaware Ave Buffalo, NY 14202","(716) 855-0221","Kinsey6XX@aol.com"
"Orleans","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Oswego","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Oswego","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","SAGE/Upstate, Inc.","Health and Human Services for LGBT Individuals, Families and Communities","431 E Fayette St, Suite 050, Syracuse, NY 13202","(315) 478-1923","kdill@sageupstate.org"
"Otsego","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Putnam","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Putnam","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Urban League of Westchester County, Inc.","Community Mobilization Programs (formerly CDIs)","61 Mitchell Pl White Plains , NY 10601","(914) 428-6300","limacss@aol.com"
"Putnam","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","IPRO","Communicable disease surveillance in healthcare & community settings","20 Corporate Woods Blvd. Albany, NY 12211-2370","(518) 426-3300","svibbert@ipro.org"
"Putnam","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","NYCHSRO","Communicable disease surveillance in healthcare & community settings","1 Seaport Plaza 199 Water Street 27th Floor New York, NY 10038","(212) 897-6000",
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Center of Queens County, Inc.","Expanded Syringe Access Program","161-21 Jamaica Ave 7th Fl Jamaica , NY 11432","(718) 896-2500","pglotzer@acqc.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Center of Queens County, Inc.","Harm Reduction/Syringe Exchange","161-21 Jamaica Ave 7th Fl Jamaica , NY 11432","(718) 896-2500","pglotzer@acqc.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Center of Queens County, Inc.","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","161-21 Jamaica Ave 7th Fl Jamaica , NY 11432","(718) 896-2500","pglotzer@acqc.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","AIDS Center of Queens County, Inc.","Regional Prevention and Support Programs (formerly CSPs)","161-21 Jamaica Ave 7th Fl Jamaica , NY 11432","(718) 896-2500","pglotzer@acqc.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","APICHA Community Health Center","Community Mobilization Programs (formerly CDIs)","400 Broadway New York , NY 10013","(646) 884-5377","trodriguez@apicha.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","APICHA Community Health Center","HIV/STI/Hep C Prev & Related Svcs for Gay Men/MSM","400 Broadway New York , NY 10013","(646) 884-5377","trodriguez@apicha.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","APICHA Community Health Center","Targeted Prevention and Support Services Programs (formerly MSAs)","400 Broadway New York , NY 10013","(646) 884-5377","trodriguez@apicha.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Clergy United for Community Empowerment, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","172-17 Linden Boulevard 2nd floor St. Albans , NY 11434","(718) 297-0720","execvpceo@aol.com"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Harlem Dowling-Westside Center for Children and Families, Inc.","Targeted Prevention and Support Services Programs (formerly MSAs)","2090 Adam Clayton Powell Jr Blvd 4th Fl New York , NY 10027","(212) 749-3656","kdixon@dharlemdowling.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Heights Hill Mental Health Services South Beach Psychiatric Center CAB, Inc.","Health and Human Services for LGBT Individuals, Families and Communities","25 Flatbush Ave 3rd Fl Brooklyn, NY 12217","(718) 852-5212","christianhuygen@rainbowheights.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Jamaica Hospital Medical Center","Prevention Services for Women","8900 Van Wyck Expy Jamaica , NY 11418","(718) 206-7050","fbeekman@jhmc.org"
"Queens","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Rensselaer","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","In Our Own Voices, Inc.","HIV/STI/Hep C Prevention & Related Services for Lesbians/Women who have Sex with Women","245 Lark St Albany , NY 12210","(518) 432-4188","tlagrone@inourownvoices.org"
"Rensselaer","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Richmond","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Rockland","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Community Awareness Network for a Drug-free Life and Environment","Health and Human Services for LGBT Individuals, Families and Communities","120 North Main St Suite 301 New City , NY 10956","(845) 634-6677","jgoodman@candlerockland.org"
"Rockland","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Rockland","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Urban League of Westchester County, Inc.","Community Mobilization Programs (formerly CDIs)","61 Mitchell Pl White Plains , NY 10601","(914) 428-6300","limacss@aol.com"
"Rockland","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","IPRO","Communicable disease surveillance in healthcare & community settings","20 Corporate Woods Blvd. Albany, NY 12211-2370","(518) 426-3300","svibbert@ipro.org"
"Rockland","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","3","Prevent Healthcare Associated Infections","NYCHSRO","Communicable disease surveillance in healthcare & community settings","1 Seaport Plaza 199 Water Street 27th Floor New York, NY 10038","(212) 897-6000",
"Saratoga","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Schenectady","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","In Our Own Voices, Inc.","HIV/STI/Hep C Prevention & Related Services for Lesbians/Women who have Sex with Women","245 Lark St Albany , NY 12210","(518) 432-4188","tlagrone@inourownvoices.org"
"Schenectady","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Schoharie","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Schuyler","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Research Foundation of SUNY","Health and Human Services for LGBT Individuals, Families and Communities","PO Box 6000 Binghamton, NY  13902",,"osp@binghamton.edu"
"Schuyler","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"Seneca","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
"St. Lawrence","3","Prevent HIV, STDs, Vaccine Preventable Diseases and Healthcare Associated Infections","1","Prevent HIV and STDS","Roswell Park Cancer Institute Corporation","Criminal Justice Prison Hotline","Health Research Incorporated, Roswell Park Division, Elm & Carlton Streets Buffalo, NY 14263","(716) 845-3001","Richard.Hershberger@roswellPark.org"
