Year,Region,Program Name,Indicator Name,Master ID,Eligible Patients,Indicator Value,Quintile,Facility Type,Address,City,ZIP,Location,New York Zip Codes,Counties,NYS Senate Districts,Local Waterfront Revitalization Program (LWRP) Communities,School Districts 2016.shp
2011,Staten Island,Staten Island University Hospital Center-Ambulatory Care Clinic-North Shore LIJ,Tobacco Use Screening,TOB_1,43,97.7,,Community Health Center,57 Bay Street,Staten Island,10301,"(40.640561, -74.07544)",604,,39,37,7
2011,Staten Island,Staten Island_AVERAGE (After Redaction),Suppressed at Last VL of Review Period,VL_1,141,59.6,Fifth,,,,,,,,,,
2011,STATEWIDE,STATEWIDE_AVERAGE (After Redaction),Suppressed at Last VL of Review Period,VL_1,8762,75,,,,,,,,,,,
2011,Staten Island,Staten Island University Hospital (South Campus) -Primary Care-North Shore LIJ,Genital Chlamydia Testing,STI_3,64,92.2,First,Hospital (non-DAC),392 Seguine Ave,Staten Island,10309,"(40.516429, -74.1973)",612,2139,47,37,7
2011,Staten Island,Staten Island_AVERAGE (Before Redaction),Genital Gonorrhea Testing,STI_7,162,72.6,Second,,,,,,,,,,
2011,Staten Island,Staten Island University Hospital Center (Water Street)-North Shore LIJ,Genital Chlamydia Testing,STI_3,35,91.4,First,Drug Treatment Center,11 Water Street,Staten Island,10301,"(40.62727, -74.07496)",607,2139,39,37,7
2011,STATEWIDE,STATEWIDE_AVERAGE (Before Redaction),Genital Gonorrhea Testing,STI_7,9943,49.7,,,,,,,,,,,
2011,STATEWIDE,STATEWIDE_AVERAGE (After Redaction),Genital Gonorrhea Testing,STI_7,9910,51.1,,,,,,,,,,,
2011,Staten Island,Staten Island University Hospital Center-Ambulatory Care Clinic-North Shore LIJ,Genital Chlamydia Testing,STI_3,43,95.3,First,Community Health Center,57 Bay Street,Staten Island,10301,"(40.640561, -74.07544)",604,,39,37,7
2011,Staten Island,Staten Island_AVERAGE (Before Redaction),Tobacco Use Screening,TOB_1,162,99.4,,,,,,,,,,,
2011,STATEWIDE,STATEWIDE_AVERAGE (Before Redaction),Suppressed at Last VL of Review Period,VL_1,8804,74.1,,,,,,,,,,,
2011,Staten Island,Staten Island_AVERAGE (After Redaction),Genital Chlamydia Testing,STI_3,162,73.5,Second,,,,,,,,,,
2011,Bronx,Montefiore Health System-Substance Abuse Treatment Program- Unit III,Suppressed at Last VL of Review Period,VL_1,38,55.3,Fifth,Drug Treatment Center,2005 Jerome Ave.,Bronx,10453,"40 8531590840
(33.77518160000005, -118.11188419999996)",,1195,,,
2011,Staten Island,Staten Island_AVERAGE (Before Redaction),Genital Chlamydia Testing,STI_3,162,73.5,Second,,,,,,,,,,
2011,Staten Island,Staten Island University Hospital (South Campus) -Primary Care-North Shore LIJ,Genital Gonorrhea Testing,STI_7,64,90.6,First,Hospital (non-DAC),392 Seguine Ave,Staten Island,10309,"(40.516429, -74.1973)",612,2139,47,37,7
2011,Staten Island,Staten Island University Hospital Center-Ambulatory Care Clinic-North Shore LIJ,Suppressed at Last VL of Review Period,VL_1,37,48.6,Fifth,Community Health Center,57 Bay Street,Staten Island,10301,"(40.640561, -74.07544)",604,,39,37,7
2011,Staten Island,Staten Island University Hospital Center (Water Street)-North Shore LIJ,Genital Gonorrhea Testing,STI_7,35,94.3,First,Drug Treatment Center,11 Water Street,Staten Island,10301,"(40.62727, -74.07496)",607,2139,39,37,7
2011,Bronx,Montefiore Health System-Substance Abuse Treatment Program- Unit III,Genital Gonorrhea Testing,STI_7,39,15.4,Fifth,Drug Treatment Center,2005 Jerome Ave.,Bronx,10453,"40 8531590840
(33.77518160000005, -118.11188419999996)",,1195,,,
2011,Staten Island,Staten Island_AVERAGE (After Redaction),Genital Gonorrhea Testing,STI_7,162,72.6,Second,,,,,,,,,,
2011,STATEWIDE,STATEWIDE_AVERAGE (After Redaction),Tobacco Use Screening,TOB_1,9910,90.7,,,,,,,,,,,
