"sitename_std","roomno","address1_std","city_std","truecountyfips","truecountyname","state_std","zip_std","latitude","longitude","desser","npi","licno","pfi","mmisno","commind","mcaidind","chpind","harpind","maind","pcapind","mapind","paceind","fidaind","fidaiddind","hivsnpind","bhpind","bhpaind","nonmcomedind","servtype01","servtype02","servtype03","servtype04","servtype05","servtype06","servtype07","servtype08","servtype09","servtype10","servtype11","servtype12","servtype13","servtype14","servtype15","servtype16","servtype17","servtype18","servtype19","servtype20","servtype21","servtype22","servtype23","servtype24","servtype25","hx_indv_med_ind_1","hx_indv_med_ind_2","hx_indv_med_ind_3","hx_indv_med_ind_4","hx_indv_med_ind_5","hx_indv_med_ind_6","hx_indv_med_ind_7","hx_indv_med_ind_8","hx_indv_med_ind_9","hx_indv_med_ind_10","hx_shp_med_ind_1","hx_shp_med_ind_2","hx_shp_med_ind_3","hx_shp_med_ind_4","hx_shp_med_ind_5","hx_shp_med_ind_6","hx_shp_med_ind_7","hx_shp_med_ind_8","hx_shp_med_ind_9","hx_shp_med_ind_10","servcnty1","servcnty2","servcnty3","servcnty4","servcnty5","planname","pndsid","quarter"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","839","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","854","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","860","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","861","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","836","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","837","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","858","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","856","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","857","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","859","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","862","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","827","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","778 FOREST AVE","BRONX","36005","Bronx","NY","10456","40.818988","-73.905704","829","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","375","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","824","375","974","839","281","854","860","861","780","836","837","858","856","857","859","986","987","862","827","964","829","616","922","989","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","824","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","839","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","854","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","860","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","861","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","836","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","837","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","858","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","856","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","857","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","859","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","862","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","827","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","149 E MOSHOLU PKWY N","BRONX","36005","Bronx","NY","10467","40.876315","-73.881347","829","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1180 REV JAMES A POLITE AVE","BRONX","36005","Bronx","NY","10459","40.827385","-73.897372","375","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","824","375","974","839","281","854","860","861","780","836","837","858","856","857","859","986","987","862","827","964","829","616","922","989","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1180 REV JAMES A POLITE AVE","BRONX","36005","Bronx","NY","10459","40.827385","-73.897372","824","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1180 REV JAMES A POLITE AVE","BRONX","36005","Bronx","NY","10459","40.827385","-73.897372","839","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1180 REV JAMES A POLITE AVE","BRONX","36005","Bronx","NY","10459","40.827385","-73.897372","854","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1180 REV JAMES A POLITE AVE","BRONX","36005","Bronx","NY","10459","40.827385","-73.897372","860","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1180 REV JAMES A POLITE AVE","BRONX","36005","Bronx","NY","10459","40.827385","-73.897372","861","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1180 REV JAMES A POLITE AVE","BRONX","36005","Bronx","NY","10459","40.827385","-73.897372","836","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1180 REV JAMES A POLITE AVE","BRONX","36005","Bronx","NY","10459","40.827385","-73.897372","837","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
"ASTOR SERVICES","NA","1180 REV JAMES A POLITE AVE","BRONX","36005","Bronx","NY","10459","40.827385","-73.897372","858","1225009806",,"999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","1","000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999","Beacon Health Options: Empire Plan","0015","Quarter4 2018"
