"facility","address","date_of_inspection","violation_item","violation_description","critical_violation","total_critical_violations","total_crit_not_corrected","total_noncritical_violations","local_health_department","county","facility_code","facility_address","facility_city","facility_postal_zipcode","nysdoh_gazetteer_1980","facility_municipality","operation_name","permit_expiration_date","food_service_type","food_service_description","permitted_d_b_a","permitted_corp_name","perm_operator_last_name","perm_operator_first_name","nys_health_operation_id","inspection_type","inspection_comments","fs_facility_state","latitude","longitude"
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-09-14T00:00:00.000","10A","Food (ice) contact surfaces are improperly designed, constructed, installed, located (cracks, open seams, pitted surfaces, tin cans reused, uncleanable or corroded food contact surfaces)","Not Critical Violation","1","0","8","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","Discussed the following:|Zero seats are permitted in the establishment. 19 seats or less are acceptable outside only.|There is to be no public bathroom and no table service. |Red violation corrected, not to be repeated. Many repeat blue violations from last inspection. Blue violations to correct within two weeks. Warning notice provided. Failure to correct repeat violations may result in administrative action.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-09-14T00:00:00.000","15A","Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces","Not Critical Violation","1","0","8","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","Discussed the following:|Zero seats are permitted in the establishment. 19 seats or less are acceptable outside only.|There is to be no public bathroom and no table service. |Red violation corrected, not to be repeated. Many repeat blue violations from last inspection. Blue violations to correct within two weeks. Warning notice provided. Failure to correct repeat violations may result in administrative action.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-09-14T00:00:00.000","8A","Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)","Not Critical Violation","1","0","8","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","Discussed the following:|Zero seats are permitted in the establishment. 19 seats or less are acceptable outside only.|There is to be no public bathroom and no table service. |Red violation corrected, not to be repeated. Many repeat blue violations from last inspection. Blue violations to correct within two weeks. Warning notice provided. Failure to correct repeat violations may result in administrative action.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-09-14T00:00:00.000","8C","Improper use and storage of clean, sanitized equipment and utensils","Not Critical Violation","1","0","8","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","Discussed the following:|Zero seats are permitted in the establishment. 19 seats or less are acceptable outside only.|There is to be no public bathroom and no table service. |Red violation corrected, not to be repeated. Many repeat blue violations from last inspection. Blue violations to correct within two weeks. Warning notice provided. Failure to correct repeat violations may result in administrative action.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-09-14T00:00:00.000","5C","Potentially hazardous foods are not stored under refrigeration except during necessary preparation or approved precooling procedures (room temperature storage).","Critical Violation","1","0","8","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","Discussed the following:|Zero seats are permitted in the establishment. 19 seats or less are acceptable outside only.|There is to be no public bathroom and no table service. |Red violation corrected, not to be repeated. Many repeat blue violations from last inspection. Blue violations to correct within two weeks. Warning notice provided. Failure to correct repeat violations may result in administrative action.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-09-14T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","1","0","8","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","Discussed the following:|Zero seats are permitted in the establishment. 19 seats or less are acceptable outside only.|There is to be no public bathroom and no table service. |Red violation corrected, not to be repeated. Many repeat blue violations from last inspection. Blue violations to correct within two weeks. Warning notice provided. Failure to correct repeat violations may result in administrative action.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-10-07T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","0","0","3","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Re-Inspection","Violations listed on this report to correct by next regular inspection. All other violations cited on 9-14-21 found corrected.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-10-07T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","0","0","3","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Re-Inspection","Violations listed on this report to correct by next regular inspection. All other violations cited on 9-14-21 found corrected.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2021-10-07T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","0","0","3","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Re-Inspection","Violations listed on this report to correct by next regular inspection. All other violations cited on 9-14-21 found corrected.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2022-02-02T00:00:00.000","5C","Potentially hazardous foods are not stored under refrigeration except during necessary preparation or approved precooling procedures (room temperature storage).","Critical Violation","1","0","4","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","See file for signed copy. |Red violation corrected at this time, not to be repeated. |Blue violations to be corrected by 2/16/22, unless otherwise noted. |Seats to be removed immediately.  |Be reminded, failure to abide by permit conditions or failure to prevent reoccurrence, failure to correct recurrent violations may result in summons to administrative hearing.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2022-02-02T00:00:00.000","11A","Manual facilities inadequate, technique incorrect; mechanical facilities not operated in accordance with manufacturer's instructions","Not Critical Violation","1","0","4","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","See file for signed copy. |Red violation corrected at this time, not to be repeated. |Blue violations to be corrected by 2/16/22, unless otherwise noted. |Seats to be removed immediately.  |Be reminded, failure to abide by permit conditions or failure to prevent reoccurrence, failure to correct recurrent violations may result in summons to administrative hearing.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2022-02-02T00:00:00.000","15B","Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans","Not Critical Violation","1","0","4","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","See file for signed copy. |Red violation corrected at this time, not to be repeated. |Blue violations to be corrected by 2/16/22, unless otherwise noted. |Seats to be removed immediately.  |Be reminded, failure to abide by permit conditions or failure to prevent reoccurrence, failure to correct recurrent violations may result in summons to administrative hearing.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2022-02-02T00:00:00.000","10B","Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)","Not Critical Violation","1","0","4","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","See file for signed copy. |Red violation corrected at this time, not to be repeated. |Blue violations to be corrected by 2/16/22, unless otherwise noted. |Seats to be removed immediately.  |Be reminded, failure to abide by permit conditions or failure to prevent reoccurrence, failure to correct recurrent violations may result in summons to administrative hearing.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2022-02-02T00:00:00.000","16","Miscellaneous, Economic Violation, Choking Poster, Training.","Not Critical Violation","1","0","4","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","See file for signed copy. |Red violation corrected at this time, not to be repeated. |Blue violations to be corrected by 2/16/22, unless otherwise noted. |Seats to be removed immediately.  |Be reminded, failure to abide by permit conditions or failure to prevent reoccurrence, failure to correct recurrent violations may result in summons to administrative hearing.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2022-04-05T00:00:00.000","None",,"Not Critical Violation","0","0","0","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Re-Inspection","Violations cited on 2/2/22 found corrected.","NY",,
"1 2 3 DELI & GROCERY","5871 ALBANY POST ROAD,  CORTLANDT MANOR","2022-04-25T00:00:00.000","8E","Accurate thermometers not available or used to evaluate refrigerated or heated storage temperatures","Not Critical Violation","0","0","1","Westchester County","WESTCHESTER","01-S771-A","5871 ALBANY POST ROAD","CORTLANDT MANOR","10567","595100","CORTLANDT","1 2 3 DELI & GROCERY","2022-11-30T00:00:00.000","Food Service Establishment","Delicatessen",,"1 2 3 DELI & GROCERY CORP.","SERRANO","JOEL","1057642","Inspection","NOTE: previous violation 2/2/22 abated at this inspection.","NY",,
"123 DOUGH","78 WESTCHESTER AVENUE,  POUND RIDGE","2019-12-12T00:00:00.000","None",,"Not Critical Violation","0","0","0","Westchester County","WESTCHESTER","06-0630-C","78 WESTCHESTER AVENUE","POUND RIDGE","10576","596300","POUND RIDGE","123 DOUGH","2023-01-31T00:00:00.000","Food Service Establishment","Bakery",,"HI FOOD LAB INC.","SHIN","GLEN","1000589","Inspection",,"NY",,
"123 DOUGH","78 WESTCHESTER AVENUE,  POUND RIDGE","2020-12-03T00:00:00.000","None",,"Not Critical Violation","0","0","0","Westchester County","WESTCHESTER","06-0630-C","78 WESTCHESTER AVENUE","POUND RIDGE","10576","596300","POUND RIDGE","123 DOUGH","2023-01-31T00:00:00.000","Food Service Establishment","Bakery",,"HI FOOD LAB INC.","SHIN","GLEN","1000589","Inspection","No violations observed at time of inspection. Cold holding temperatures adequate.","NY",,
"123 DOUGH","78 WESTCHESTER AVENUE,  POUND RIDGE","2021-04-28T00:00:00.000","8A","Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)","Not Critical Violation","0","0","1","Westchester County","WESTCHESTER","06-0630-C","78 WESTCHESTER AVENUE","POUND RIDGE","10576","596300","POUND RIDGE","123 DOUGH","2023-01-31T00:00:00.000","Food Service Establishment","Bakery",,"HI FOOD LAB INC.","SHIN","GLEN","1000589","Inspection","Measured cold holding temperautres adequate at this time. Discussed with operator styrofoam ban; copy of NY Forward safety plan and daily log of employee covid symptom questionaire/temperature check to be maintained on-site.","NY",,
