"report_year","measurement_year","payer","plan_name","plan_id","cg_higher_domain","cg_domain","domain_rating","domain","sub_domain","measuredescription","measure","region","critical_value","average_critical_value","domain_scores","mean_of_domain_scores","standard_deviation_of_domain_scores","total_stars","mean_of_total_stars","standard_deviation_of_total_stars"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Long Island","2.727105667","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","NYC","2.727105667","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Behavioral Health","Antidepressant Medication Management-84 days and 180 days (Composite)","Antidep Med Mgmt","Northeast","2.727105667","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Hudson Valley","2.727124776","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Long Island","2.727124776","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","NYC","2.727124776","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Quality of Care Provided to Members with Illness","Behavioral Health","4","Use of Services","Use of Services","Initiation and Engagement in AOD Dependence Treatment (Composite)","AOD Dependence Init & Engage","Northeast","2.727124776","2.727115222","0.121269468","0.121269468","0.866456247","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Hudson Valley","2.727063058","2.471362825","-1.472783313","0.697864076","3.109647985","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Long Island","2.727063058","2.471362825","-1.472783313","0.697864076","3.109647985","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","NYC","2.727063058","2.471362825","-1.472783313","0.697864076","3.109647985","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Women's Preventive Care","2","Women's Health","Preventive Care for Women","Chlamydia Screening (Ages 16-20 and Ages 21-24)(Composite)","Chlamydia Screening","Northeast","2.727063058","2.471362825","-1.472783313","0.697864076","3.109647985","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Adult Care","2","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Hudson Valley","1.943180281","1.932586295","-3.030425291","-1.402313199","1.253080037","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Adult Care","2","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Long Island","1.943180281","1.932586295","-3.030425291","-1.402313199","1.253080037","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Adult Care","2","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","NYC","1.943180281","1.932586295","-3.030425291","-1.402313199","1.253080037","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Adult Care","2","Adult Health","Managing Acute Illness for Adults","Medical Assistance with Tobacco Cessation (Composite)","Med Assist Tobacco Cess.","Northeast","1.943180281","1.932586295","-3.030425291","-1.402313199","1.253080037","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Hudson Valley","1.96","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Long Island","1.96","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","NYC","1.96","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Empire BlueCross BlueShield HMO","1350196","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","2","Child and Adolescent Health","Preventive Counseling for Children and Adolescents","Weight Assessment and Counseling for Children/Adolescents (Composite)","Weight Assess & Counsel","Northeast","1.96","2.266870697","-4.128636538","-0.065315062","3.459053137","22.5","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Central","1.96","2.266870697","-0.773783951","-0.065315062","3.459053137","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Northeast","1.96","2.266870697","-0.773783951","-0.065315062","3.459053137","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Preventive and Well-Care For Adults and Children","Child and Adolescent Care","3","Child and Adolescent Health","Child Preventive Care","Adolescent Immunization (Combo2)","Adol immu-Combo2","Western","1.96","2.266870697","-0.773783951","-0.065315062","3.459053137","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Central","1.894578605","1.932586295","-1.806263669","-1.402313199","1.253080037","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Northeast","1.894578605","1.932586295","-1.806263669","-1.402313199","1.253080037","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Preventive and Well-Care For Adults and Children","Adult Care","3","Adult Health","Managing Preventive Care for Adults","Flu Shot for Adults","Flu Shot for Adults","Western","1.894578605","1.932586295","-1.806263669","-1.402313199","1.253080037","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Central","2.683923251","2.701445115","0.723809076","0.121269468","0.866456247","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Northeast","2.683923251","2.701445115","0.723809076","0.121269468","0.866456247","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Quality of Care Provided to Members with Illness","Behavioral Health","4","Behavioral Health","Behavioral Health","Follow-Up After Hospitalization for Mental Illness Within 7 Days","FUH within 7 days","Western","2.683923251","2.701445115","0.723809076","0.121269468","0.866456247","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","2","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Central","2.727237457","2.705370539","-1.311426038","-0.033751","1.330717215","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","2","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Northeast","2.727237457","2.705370539","-1.311426038","-0.033751","1.330717215","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Quality of Care Provided to Members with Illness","Care for Respiratory Conditions","2","Adult Health","Managing Respiratory Conditions for Adults","Asthma Medication Ratio (Ages 5-64)","ASA Med Ratio 5-64yr","Western","2.727237457","2.705370539","-1.311426038","-0.033751","1.330717215","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Central","1.894578605","1.894578605","-0.063457784","0","0.619296789","27","27.9375","6.315725838"
"2021","2020","Commercial HMO","Excellus BlueCross BlueShield","1390598","Member Experience with Access and Service","Experience with Adult Care","3","Experience with Care","Satisfaction with Access to Care and Health Plan for Adults","Getting Care Needed","Getting Care Needed","Northeast","1.894578605","1.894578605","-0.063457784","0","0.619296789","27","27.9375","6.315725838"
