"site_name","room_suite","address","town_city","county_fips","county_name","state","zip_code","latitude","longitude","area_code","phone_number","designated_service","npi","license_number_facility","pfi","medicaid_provider","commercial_provider_indicator","medicaid_provider_indicator","chp_indicator","harp_indicator","medicaid_advantage_indicator","partial_caps_indicator","map_indicator","pace_indicator","fida_indicator","fidaidd_indicator","hivsnp_indicator","sip_pl_indicator","nysoh_standard_essential","nysoh_ep_plus_adult_vision","commercial_non_mco_medical","commercial_non_mco_medical_1","commercial_non_mco_medical_2","commercial_non_mco_medical_3","commercial_non_mco_medical_4","commercial_non_mco_medical_5","commercial_non_mco_medical_6","commercial_non_mco_medical_7","service_1","service_2","service_3","service_4","service_5","service_6","service_7","service_8","service_9","service_10","service_11","service_12","service_13","service_14","service_15","service_16","service_17","service_18","service_19","service_20","service_21","service_22","service_23","service_24","service_25","nysoh_medical_network","nysoh_medical_network_1","nysoh_medical_network_2","nysoh_medical_network_3","nysoh_medical_network_4","nysoh_medical_network_5","nysoh_medical_network_6","nysoh_medical_network_7","nysoh_medical_network_8","servicing_county_1","servicing_county_2","servicing_county_3","servicing_county_4","servicing_county_5","oasas_program_reporting_unit","oasas_provider_number","omh_id","plan_name","provider_network_data_system","quarter_year"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Broad PPO","2","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Managed Pharmacy PPO","197","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Aetna Whole Health Two","189","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Jefferson-Lewis Et. Al. School Employees’ Healthcare Plan DBA Jefferson Lewis Choice Plus Network","212","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Delaware American Life Insurance Company: Aetna Passport","159","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Savings Plus","4","Quarter4 2019"
"1699 FANCY PHARMACY INC","N/A","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","2944532","760","1124181854","19989",,"1115113","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"WellCare of New York, Inc.","93","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989",,"1115113","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Healthfirst Health Plan, Inc. / Healthfirst PHSP, Inc.","52","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","1115113","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Affinity Health Plan, Inc.","6","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.: QHP","149","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","1115113","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"HealthPlus HP, LLC","128","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","1115113","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"MVP Health Plan, Inc.","69","Quarter4 2019"
"INTERFAITH MEDICAL CENTER","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","D0148679","5329","1115113","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc. (HIV/SNP)","95","Quarter4 2019"
"INTERFAITH MEDICAL CENTER","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","D0148679","5329","1115113","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"MetroPlus Health Plan, Inc.","66","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","1115113","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Crystal Run Health Plan, LLC","23","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989","999999","99999999","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Oxford Health Plans (NY), Inc.: Metro","143","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989",,"1115113","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"UnitedHealthcare of New York, Inc.","148","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989",,"1115113","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice SNP","126","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989",,"1115113","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"VNS Choice, Inc.","92","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","99999",,"3394599","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Elderplan Inc.","30","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","19989",,"1115113","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Partners Health Plan","78","Quarter4 2019"
"1699 FANCY PHARMACY INC","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854",,,"99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","999","1","1","1","0","0","0","0","0","0","999","999","999","999","999",,,,"Oscar Insurance Corp.","75","Quarter4 2019"
"1699 FANCY PHARMACY INC.","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","718","9722780","760","1124181854","19989",,"99999999","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Centerlight Healthcare","20","Quarter4 2019"
"1699 FANCY PHARMACY INC.","NA","131 ESSEX ST","NEW YORK","36061","New York","NY","10002","40.720175","-73.987561","212","5294532","760","1124181854","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
"16TH AVENUE PHARMACY","NA","4408 16TH AVE","BROOKLYN","36047","Kings","NY","11204","40.633762","-73.982986","718","8716700","760","1023026374","99999999","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
"ELDERWOOD OF LAKESIDE AT BROCKPORT","NA","170 WEST AVE","BROCKPORT","36055","Monroe","NY","14420","43.220191","-77.945565","585","3956052","660","1245784271","2728300N","469","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Delaware American Life Insurance Company: Cigna Lifesource Transplant","141","Quarter4 2019"
"ELDERWOOD OF LAKESIDE AT BROCKPORT","NA","170 WEST AVE","BROCKPORT","36055","Monroe","NY","14420","43.220191","-77.945565","585","3956052","660","1245784271","2728300N","469","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Cigna Health and Life Insurance Company, Inc: Medical OAP Network","165","Quarter4 2019"
"ELDERWOOD OF LAKESIDE AT BROCKPORT","NA","170 WEST AVE","BROCKPORT","36055","Monroe","NY","14420","43.220191","-77.945565","585","3956052","660","1245784271","2728300N","469","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Cigna Health and Life Insurance Company, Inc: Medical PPO Network","137","Quarter4 2019"
"ELDERWOOD OF LAKESIDE AT BROCKPORT","NA","170 WEST AVE","BROCKPORT","36055","Monroe","NY","14420","43.220191","-77.945565","585","3956052","660","1245784271","2728300N","469","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Commercial Travelers Life Insurance Company: Cigna","21","Quarter4 2019"
"ELDERWOOD OF LAKESIDE AT BROCKPORT","NA","170 WEST AVE","BROCKPORT","36055","Monroe","NY","14420","43.220191","-77.945565","585","3956052","660","1245784271","2728300N","469","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Delaware American Life Insurance Company: Cigna","140","Quarter4 2019"
"ELDERWOOD OF LAKESIDE AT BROCKPORT","NA","170 WEST AVE","BROCKPORT","36055","Monroe","NY","14420","43.220191","-77.945565","585","3956052","660","1245784271","2728300N","469","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Consolidated Health Plans: Cigna","168","Quarter4 2019"
"1746 PHARMACY CORPORATION","NA","524 CLARKSON AVE","BROOKLYN","36047","Kings","NY","11203","40.655771","-73.941889","718","7741656","760","1619045416","16591","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Aetna Whole Health Two","189","Quarter4 2019"
"1746 PHARMACY CORPORATION","NA","524 CLARKSON AVE","BROOKLYN","36047","Kings","NY","11203","40.655771","-73.941889","718","7741656","760","1619045416","16591","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Delaware American Life Insurance Company: Aetna Passport","159","Quarter4 2019"
"1746 PHARMACY CORPORATION","NA","524 CLARKSON AVE","BROOKLYN","36047","Kings","NY","11203","40.655771","-73.941889","718","7741656","760","1619045416","16591","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Health Insurance Company of New York","5","Quarter4 2019"
"1746 PHARMACY CORPORATION","NA","524 CLARKSON AVE","BROOKLYN","36047","Kings","NY","11203","40.655771","-73.941889","718","7741656","760","1619045416","16591","999999","99999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","999","999","999","999","999",,,,"Aetna Life Insurance Company: Broad PPO","2","Quarter4 2019"
