"county","priority_area_order","priority_area","focus_area_order","focus_area","contractor","contract_information","contractor_main_address","phone_number","email"
"Oneida","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Mohawk Valley Perinatal Network","Maternal Infant Health Collaborative","1000 Cornelia Street 2nd Fl. Utica, NY 13502","(315) 732-4657","aowens@newfamily.org"
"Orange","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Reach CNY","Maternal Infant Health Collaborative","1010 James Street , Syracuse, NY 13203","(315) 424-0009","anraea.mitra@reachcny.org"
"Kings","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Brookdale Hospital and Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","465 New Lots Avenue
Brooklyn, NY 11207","(718) 240-6445","jbarley@bhmcny.org"
"Rockland","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Kings","4","Promote Healthy Women, Infants, and Children","2","Child Health","North Brooklyn Health Network (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","2B320 Main Floor
760 Broadway
Brooklyn, NY 11206","(718) 963-8559","Mahendra.Patel@nychhc.org"
"Oswego","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Suffolk County Health Department","Maternal Infant Health Collaborative","4 Udall Road West Islip, NY 11795","(631) 854-4030","ellen.roisman@suffolkcountyny.gov"
"Clinton","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of the North Country NY","Family Planning Program","160 Stone Street , Watertown, NY 13601","(518) 561-0605","Betsy.Brown@ppncny.org"
"Nassau","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Long Island Jewish Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Suite 250
400 Lakeville Road
New Hyde Park, NY 11042","(718) 470-4620","ljacob@nshs.edu"
"Bronx","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","North Central Bronx Hospital","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Building 1, 4 North
1400 Pellham Parkway South
Bronx, NY 10461","(718) 918-4004","maria.canton@nbhn.net"
"Westchester","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Open Door Family Medical Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","165 Main Street
Ossining, NY 10562","(914) 502-1312","lfarrell@odfmc.org"
"Rockland","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Rockland County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Building J Room 1
50 Sanatorium Road
Pomona, NY 10970","(845) 364-2577","RuppertP@co.rockland.ny.us"
"Onondaga","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Onondaga County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Room 12
375 West Onondaga Street
Syracuse, NY 13202","(315) 435-3304","hligupt@ongov.net"
"Madison","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood Mohawk Hudson","Family Planning Program","1040 State Street , Schenectady, NY 12307-1508","(518) 374-5353","K.atkins@ppmhchoices.org"
"Suffolk","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Suffolk County Department of Health Services","Family Planning Program","225 Rabro Dr East , Hauppauge, NY 11788","(631) 853-3018","james.tomarken@suffolkcountyny.gov"
"Niagara","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Catholic Charities of Buffalo","Special Supplemental Food Program for Women, Infants, and Children (WIC)","237 4th Street
Niagara Falls, NY 14303","(716) 285-0975","dc.walczyk@ccwny.org"
"Kings","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Opportunity Development Association of Williamsburg","Special Supplemental Food Program for Women, Infants, and Children (WIC)","1st Floor
12 Heyward Street
Brooklyn, NY 11220","(718) 852-7262","yturner@odabdc.org"
"Saratoga","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Saratoga County EOC, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","39 Bath Street
Ballston Spa, NY 12020","(518) 288-3232","a.paley@saratogaeoc.org"
"New York","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Public Health Solutions","Special Supplemental Food Program for Women, Infants, and Children (WIC)","5th Floor
40 Worth Street
New York, NY 10013","(646) 619-6456","ldavid@healthsolutions.org"
"New York","4","Promote Healthy Women, Infants, and Children","2","Child Health","East Side WIC Program (NYCHHC)","Special Supplemental Food Program for Women, Infants, and Children (WIC)","D Building Ground Floor
462 First Avenue
New York, NY 10016","(212) 562-6124","Mahendra.Patel@nychhc.org"
"Allegany","4","Promote Healthy Women, Infants, and Children","2","Child Health","Allegany County Department of Health","Early Intervention Program","7 Court Street  County Office Building, Belmont, New York 14813","(585) 268-9767","ssimmons@yatescounty.org"
"Saratoga","4","Promote Healthy Women, Infants, and Children","2","Child Health","Saratoga County Public Health Nursing Service","Early Intervention Program","31 Woodlawn Avenue, Saratoga Springs, New York 12866","(518) 584-7460","cduncan@saratogacountyny.gov"
"Queens","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Monroe","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Anthony L. Jordan Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","273 Upper Falls Boulevard
Rochester, NY 14605","(585) 454-2630","jclune@jordanhealth.org"
"Nassau","4","Promote Healthy Women, Infants, and Children","2","Child Health","Nassau County Department of Health","Special Supplemental Food Program for Women, Infants, and Children (WIC)","200 County Seat Drive
Mineola, NY 11501","(516) 227-9453","leisenstein@nassaucountyny.gov"
"Franklin","4","Promote Healthy Women, Infants, and Children","2","Child Health","St. Regis Mohawk Services","Special Supplemental Food Program for Women, Infants, and Children (WIC)","412 State Route 37
Akwesasne, NY 13655","(518) 258-3141","ron.lafrance@srmt-nsn.gov"
"Sullivan","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Sullivan County Public Health Services","Special Supplemental Food Program for Women, Infants, and Children (WIC)","PO Box 590
50 Community Lane
Liberty, NY 12754","(845) 292-0100","nancy.mcgraw@co.sullivan.ny.us"
"Tompkins","4","Promote Healthy Women, Infants, and Children","2","Child Health","Tompkins County Health Department","Special Supplemental Food Program for Women, Infants, and Children (WIC)","55 Brown Road
Ithaca, NY 14850","(607) 274-6630","fkruppa@tompkins-co.org"
"Onondaga","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Syracuse Model Neighborhood","Family Planning Program","401 South Avenue , Syracuse, NY 13204","(315) 435-3685","sowens@swccsyr.org"
"Westchester","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Cattaraugus","4","Promote Healthy Women, Infants, and Children","2","Child Health","Olean General Hospital
Gundlah Dental Center","School Based Health Centers- Dental Clinics","515 Main Street, Olean, NY 14760","(716) 373-2600","awass@ogh.org"
"Rockland","4","Promote Healthy Women, Infants, and Children","2","Child Health","Rufuah Health Center","School Based Health Centers- Dental Clinics","728 N Main St, New Square, NY 10977","(845) 354-9300","nfrome@refuahhealthcenter.com"
"Jefferson","4","Promote Healthy Women, Infants, and Children","2","Child Health","North Country Family Health Center","Special Supplemental Food Program for Women, Infants, and Children (WIC)","238 Arsenal Street
Watertown, NY 13601","(315) 782-9450","jhorton@nocofamilyhealth.org"
"Oneida","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network","School Based Health Centers- Dental Clinics","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","pfischer@rpcn.org"
"Dutchess","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Institute for Family Health","Maternal Infant Health Collaborative","29 North Hamilton Suite 209 Poughkeepsie, NY 12061","(845) 452-3387 x 3915","cvanhorne@institute2000.org"
"Ulster","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Maternal Infant Services Network","Maternal Infant Health Collaborative","10 Little Britain Rd., Suite 203, Newburgh, NY 12550","(845) 561-3575","cfairweather@misn-ny.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","2","Child Health","Montefiore Medical Center
Department of Dentistry","School Based Health Centers- Dental Clinics","111 E 210th St, Bronx, NY 10467","(718) 920-4321","rdefiore@montefiore.org"
"Onondaga","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","Planned Parenthood of Central and Western New York","Family Planning Program","114 University Avenue , Rochester, NY 14605","(585) 546-2771","karen.nelson@ppwny.org"
"Kings","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Wyckoff Heights Medical Center","Maternal Infant Health Collaborative","374 Stockholm Street Brooklyn, NY 11237","(718) 963-7272","enieto@wyckoffhospital.org"
"Columbia","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Columbia County Health Department","Migrant and Seasonal Farmworker Health Program","325 Columbia Street 1st floor Hudson NY 12534","(518) 828-3358","phyliss.higgins@columbiacountyny.com"
"Ontario","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Society for the Protection and Care of Children","Special Supplemental Food Program for Women, Infants, and Children (WIC)","79 South Main Street
Canandaigua, NY 14424","(585) 394-9240","Lbutt@spcc-roch.org"
"Bronx","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"Otsego","4","Promote Healthy Women, Infants, and Children","2","Child Health","Opportunities for Otsego, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","3 West Broadway
Oneonta, NY 13820","(607) 433-8071","dmaskin@ofoinc.org"
"New York","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","East Harlem Council for Human Services, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","3rd Floor
2265 3rd Avenue
New York, NY 10035","(212) 289-6650","eestades@boriken.org"
"Tompkins","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","HIida@RPCN.org"
"New York","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","The Children's Aid Society","Family Planning Program","105 East 22nd Street, Rm. 102 , New York, NY 10010","(212) 949-4921","beverlyc@childrensaidsociety.org"
"Sullivan","4","Promote Healthy Women, Infants, and Children","2","Child Health","Sullivan County Public Health Services","Special Supplemental Food Program for Women, Infants, and Children (WIC)","PO Box 590
50 Community Lane
Liberty, NY 12754","(845) 292-0100","nancy.mcgraw@co.sullivan.ny.us"
"Chautauqua","4","Promote Healthy Women, Infants, and Children","3","Reproductive, Preconception And Inter-Conception Health","YWCA of Jamestown","Personal Responsibility Education Program","401 N Main St. Jamestown, NY 14701+F4094","(716) 488-2237","capp@ywcaofjamestown.com"
"Essex","4","Promote Healthy Women, Infants, and Children","2","Child Health","Regional Primary Care Network (RPCN)","Statewide Oral Health Technical Assistance Center","259 Monroe Avenue Rochester, NY 14607","(585) 325-2280","mashline@lcpublichealth.org"
"Suffolk","4","Promote Healthy Women, Infants, and Children","2","Child Health","State University of New York at Stony Brook Dental School","School Based Health Centers- Dental Clinics","101 Nicolls Road Stony Brook, NY 11794","(631) 444-4000","rhona.sherwin@stonybrook.edu"
"Albany","4","Promote Healthy Women, Infants, and Children","1","Maternal and Infant Health","Women's Health Center of Albany Medical College","Special Supplemental Food Program for Women, Infants, and Children (WIC)","220 Green Street, Albany NY 12202","(518)432-4033","VerdilV@mail.amc.edu"
"Bronx","4","Promote Healthy Women, Infants, and Children","2","Child Health","Urban Health Plan, Inc.","Special Supplemental Food Program for Women, Infants, and Children (WIC)","Main Floor
1070 Southern Boulevard
Bronx, NY 10459","(718) 589-4776","Paloma.Hernandez@urbanhealthplan.org"
"Queens","4","Promote Healthy Women, Infants, and Children","2","Child Health","Jamaica Hospital","Special Supplemental Food Program for Women, Infants, and Children (WIC)","13420 Jamaica Avenue
Jamaica, NY 11418","(718) 206-8600","BFLANZ@jhmc.org"
