"measurement_year","payer","plan_id","plan_name","measure","measure_description","age_category","gender","rate","percentile_10th","percentile_25th","percentile_50th","percentile_75th","percentile_90th","level_of_significance","membermonths","events","days","members","expected_rate","observed_rate","o_e_ratio"
"2020","Commercial HMO","1090384","CDPHP","Mental Health-OP","Mental Health Utilization- Outpatient","Age 13-17","Male","13.12","6.59","9.38","10.88","12.53","13.12","90th percentile or above","35384","387",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Cardiac Cath","Cardiac Catheterization","Age 65 or older","Male","14.29","11.29","11.39","14.29","14.92","17.91",,"69691","83",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Mental Health-Any","Mental Health Utilization- Any Service","Age 13-17","Male","14.76","7.93","11.81","13.66","15.52","16.45",,"140520","1728",,,,,
"2020","Commercial HMO","1090384","CDPHP","Cardiac Cath","Cardiac Catheterization","Age 65 or older","Male","14.92","11.29","11.39","14.29","14.92","17.91",,"24926","31",,,,,
"2020","Commercial HMO","1070680","Independent Health","Mental Health-Any","Mental Health Utilization- Any Service","Age 13-17","Male","15.52","7.93","11.81","13.66","15.52","16.45",,"30935","400",,,,,
"2020","Commercial HMO","1090384","CDPHP","Mental Health-Any","Mental Health Utilization- Any Service","Age 13-17","Male","16.45","7.93","11.81","13.66","15.52","16.45","90th percentile or above","35384","485",,,,,
"2020","Commercial HMO","1070680","Independent Health","Cardiac Cath","Cardiac Catheterization","Age 65 or older","Male","17.91","11.29","11.39","14.29","14.92","17.91","90th percentile or above","30817","46",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts","Total number of prescriptions for antibiotics","Age 65-74","Male","810.28","681.26","685.08","757.85","810.28","1027.17",,"23666","1598",,,,,
"2020","Commercial HMO","1080383","MVP Health Care","Total scripts","Total number of prescriptions for antibiotics","Age 75-84","Male","843.14","657.21","843.14","870.51","951.3","1135.93",,"1224","86",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts","Total number of prescriptions for antibiotics","Age 75-84","Male","855.9","657.21","843.14","870.51","951.3","1135.93",,"5496","392",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts","Total number of prescriptions for antibiotics","Age 75-84","Male","868.44",,,,,,,"30040","2174",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts","Total number of prescriptions for antibiotics","Age 75-84","Male","885.13","657.21","843.14","870.51","951.3","1135.93",,"12283","906",,,,,
"2020","Commercial HMO","1000001","Statewide","Total scripts","Total number of prescriptions for antibiotics","Age 85 or older","Male","912.8",,,,,,,"5298","403",,,,,
"2020","Commercial HMO","1090384","CDPHP","Total scripts","Total number of prescriptions for antibiotics","Age 75-84","Male","951.3","657.21","843.14","870.51","951.3","1135.93",,"1930","153",,,,,
"2020","Commercial HMO","1350196","Empire BlueCross BlueShield HMO","Total scripts","Total number of prescriptions for antibiotics","Age 65-74","Male","1027.17","681.26","685.08","757.85","810.28","1027.17","90th percentile or above","1472","126",,,,,
"2020","Commercial HMO","1070680","Independent Health","Total scripts","Total number of prescriptions for antibiotics","Age 85 or older","Male","1071.74","517.42","794.58","1119.2","1199.85","1233.03",,"1366","122",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts","Total number of prescriptions for antibiotics","Age 75-84","Male","1135.93","657.21","843.14","870.51","951.3","1135.93","90th percentile or above","3465","328",,,,,
"2020","Commercial HMO","1390598","Excellus BlueCross BlueShield","Total scripts","Total number of prescriptions for antibiotics","Age 85 or older","Male","1166.67","517.42","794.58","1119.2","1199.85","1233.03",,"1296","126",,,,,
"2020","Commercial HMO","1140685","Highmark Western and Northeastern New York, Inc.","Total scripts","Total number of prescriptions for antibiotics","Age 85 or older","Male","1233.03","517.42","794.58","1119.2","1199.85","1233.03","90th percentile or above","545","56",,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Tonsillectomy","Tonsillectomy","Age 10-19","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-ED","Mental Health Utilization- ED","All","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Tonsillectomy","Tonsillectomy","Age 10-19","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Tonsillectomy","Tonsillectomy","Age 0-9","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Tonsillectomy","Tonsillectomy","Age 10-19","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Tonsillectomy","Tonsillectomy","All","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","74289","Oscar","Tonsillectomy","Tonsillectomy","Age 0-9","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","74289","Oscar","Tonsillectomy","Tonsillectomy","Age 10-19","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","74289","Oscar","Bronchitis Tx Avoidance-65+ yrs","Avoidance of Antibiotic Treatment for Acute Bronchitis - 65+ Years","Age 65 or older","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","74289","Oscar","URI Tx-65+ yrs","Appropriate Treatment for Upper Respiratory Infection - 65+ Years","Age 65 or older","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","74289","Oscar","Tonsillectomy","Tonsillectomy","All","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","74289","Oscar","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","74289","Oscar","Mental Health-ED","Mental Health Utilization- ED","All","Both genders",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 35-64","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial HMO","1050178","HIP (EmblemHealth)","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","Age 65 or older","Male",,,,,,,"Sample size too small to report",,,,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.04","0.04","0.05","0.07","0.08","0.08","10th percentile or below","1450062","46",,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","Mental Health-ED","Mental Health Utilization- ED","All","Both genders","0.04","0.04","0.06","0.07","0.13","0.15","10th percentile or below","11747235","366",,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.05","0.04","0.05","0.07","0.08","0.08",,"2645410","104",,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.05","0.05","0.06","0.07","0.09","0.29","10th percentile or below","1601568","68",,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.06","0.04","0.05","0.07","0.08","0.08",,"5035474","272",,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","Mental Health-ED","Mental Health Utilization- ED","All","Both genders","0.06","0.04","0.06","0.07","0.13","0.15",,"8470903","435",,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","Mental Health-ED","Mental Health Utilization- ED","All","Both genders","0.06","0.04","0.06","0.07","0.13","0.15",,"6041667","314",,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.06","0.05","0.06","0.07","0.09","0.29",,"1339936","64",,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.06","0.05","0.06","0.07","0.09","0.29",,"6041667","325",,,,,
"2020","Commercial PPO","1000001","Statewide","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.07",,,,,,,"28222859","1562",,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.07","0.04","0.05","0.07","0.08","0.08",,"8403255","511",,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Mental Health-ED","Mental Health Utilization- ED","All","Both genders","0.07","0.04","0.06","0.07","0.13","0.15",,"1339936","77",,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.07","0.05","0.06","0.07","0.09","0.29",,"11747235","677",,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.07","0.05","0.06","0.07","0.09","0.29",,"837120","48",,,,,
"2020","Commercial PPO","1000001","Statewide","Mental Health-ED","Mental Health Utilization- ED","All","Both genders","0.08",,,,,,,"49773517","3162",,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.08","0.04","0.05","0.07","0.08","0.08",,"4491866","297",,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","Alcohol/Drug-Partial","Identification of Alcohol and Other Drug Services- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.08","0.04","0.05","0.07","0.08","0.08","90th percentile or above","3971227","279",,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Mental Health-ED","Mental Health Utilization- ED","All","Both genders","0.08","0.04","0.06","0.07","0.13","0.15",,"7640729","534",,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.08","0.05","0.06","0.07","0.09","0.29",,"11714362","752",,,,,
"2020","Commercial PPO","1000001","Statewide","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.09",,,,,,,"49773517","3526",,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.09","0.05","0.06","0.07","0.09","0.29",,"7640729","550",,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.11","0.11","0.15","0.17","0.18","0.25","10th percentile or below","837120","75",,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","Mental Health-ED","Mental Health Utilization- ED","All","Both genders","0.13","0.04","0.06","0.07","0.13","0.15",,"11714362","1302",,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","Mental Health-Partial","Mental Health Utilization- Intensive Outpatient/Partial Hospitalization","All","Both genders","0.13","0.05","0.06","0.07","0.09","0.29",,"8470903","951",,,,,
"2020","Commercial PPO","7010100","GHI (EmblemHealth)","Mental Health-ED","Mental Health Utilization- ED","All","Both genders","0.15","0.04","0.06","0.07","0.13","0.15","90th percentile or above","837120","105",,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.15","0.11","0.15","0.17","0.18","0.25",,"8470903","1042",,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.15","0.11","0.15","0.17","0.18","0.25",,"7640729","980",,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.16","0.11","0.15","0.17","0.18","0.25",,"6041667","818",,,,,
"2020","Commercial PPO","1000001","Statewide","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.17",,,,,,,"49773517","7019",,,,,
"2020","Commercial PPO","1080383","MVP Preferred PPO","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.17","0.11","0.15","0.17","0.18","0.25",,"1601568","228",,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.17","0.11","0.15","0.17","0.18","0.25",,"11714362","1683",,,,,
"2020","Commercial PPO","74289","Oscar","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.18","0.11","0.15","0.17","0.18","0.25",,"379997","56",,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.19","0.11","0.15","0.17","0.18","0.25",,"11747235","1854",,,,,
"2020","Commercial PPO","1160286","Aetna Life Insurance Company - New York","Alcohol/Drug-IP","Identification of Alcohol and Other Drug Services- Inpatient","All","Both genders","0.24","0.24","0.25","0.27","0.36","0.37","10th percentile or below","5035474","1023",,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Mental Health-IP","Mental Health Utilization- Inpatient","All","Both genders","0.25","0.11","0.15","0.17","0.18","0.25","90th percentile or above","1339936","283",,,,,
"2020","Commercial PPO","1350196","Empire BlueCross BlueShield PPO","Tonsillectomy","Tonsillectomy","All","Both genders","2.13","1.7","1.71","1.98","2.82","3.72",,"2714205","481",,,,,
"2020","Commercial PPO","1090384","CDPHP Universal Benefits, Inc.","Alcohol/Drug-Any","Identification of Alcohol and Other Drug Services- Any Service","All","Both genders","2.26","1.3","1.42","1.53","2.03","2.26","90th percentile or above","1008448","1897",,,,,
"2020","Commercial PPO","1261187","UnitedHealthcare Insurance Company of New York, Inc.","Tonsillectomy","Tonsillectomy","Age 0-9","Both genders","2.31","2.31","2.49","3.01","4.63","6.6","10th percentile or below","907904","175",,,,,
"2020","Commercial PPO","1180186","CGLIC/CHLIC","Tonsillectomy","Tonsillectomy","Age 0-9","Both genders","2.49","2.31","2.49","3.01","4.63","6.6",,"641775","133",,,,,
"2020","Commercial PPO","1170186","Oxford Health Insurance of New York","Tonsillectomy","Tonsillectomy","Age 0-9","Both genders","2.61","2.31","2.49","3.01","4.63","6.6",,"785737","171",,,,,
