"lhu","operation_name","address","city","state","zip","municipality","county","subcat","run_date","location"
"NYC","SUPERIOR GOURMET MARKETPLACE, INC.","555 10TH AVENUE","NEW YORK","NY","10018","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","555 10TH AVENUE
NEW YORK, NY 10018
(40.758709992000036, -73.99636600799994)"
"NYC","JASTIC MART INC","118-11 ATLANTIC AVENUE","RICHMOND HILL","NY","11418","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","118-11 ATLANTIC AVENUE
RICHMOND HILL, NY 11418
(40.69433999300003, -73.82845301799995)"
"BROOME","FIVE STAR DELI & CONVENIENCE","60 OAK STREET","BINGHAMTON","NY","13905","BINGHAMTON","BROOME","CONVENIENCE STORE","2020-11-10T00:00:00.000","60 OAK STREET
BINGHAMTON, NY 13905
(42.095501005000074, -75.92081401299998)"
"CLINTON","DOLLAR GENERAL - MOOERS","ROUTE 11","MOOERS","NY","12958","MOOERS","CLINTON","DISCOUNT STORE","2020-11-10T00:00:00.000","ROUTE 11
MOOERS, NY 12958
(44.96040971700006, -73.58528141299996)"
"NYC","FIRST 1 DELI CORP","333 EAST 138TH STREET","BRONX","NY","10454","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","333 EAST 138TH STREET
BRONX, NY 10454
(40.810060003000046, -73.92476603099993)"
"ALBANY","R & S FINNIGANS, INC.","116 QUAIL STREET","ALBANY","NY","12206","ALBANY","ALBANY","CONVENIENCE STORE","2020-11-10T00:00:00.000","116 QUAIL STREET
ALBANY, NY 12206
(42.66515098600007, -73.77353503999996)"
"NYC","511 TRIANGLE SOUDVIEW FOOD CORP.","511 SOUNDVIEW AVENUE","BRONX","NY","10473","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","511 SOUNDVIEW AVENUE
BRONX, NY 10473
(40.81562998700008, -73.86040801799999)"
"NYC","7-ELEVEN STORE 19880D","103 LINCOLN AVENUE","STATEN ISLAND","NY","10306","STATEN ISLAND","NEW YORK CITY","CONVENIENCE/GAS","2020-11-10T00:00:00.000","103 LINCOLN AVENUE
STATEN ISLAND, NY 10306
(40.57994998100003, -74.10903001899999)"
"MONROE","SPEEDWAY #07639","975 EAST RIDGE ROAD","IRONDEQUOIT","NY","14621","IRONDEQUOIT","MONROE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","975 EAST RIDGE ROAD
IRONDEQUOIT, NY 14621
(43.19659101500008, -77.59187398399996)"
"NYC","AN KASSEM, AQEEL","268 CYPRESS AVENUE","BRONX","NY","10454","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","268 CYPRESS AVENUE
BRONX, NY 10454
(40.80610998900005, -73.91400601399994)"
"SUFFOLK","SHOP-RITE","335 ROUTE 347","HAUPPAUGE","NY","11788","SMITHTOWN","SUFFOLK","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","335 ROUTE 347
HAUPPAUGE, NY 11788
(40.82822295300008, -73.20265212099997)"
"NYC","SHEN XIAOHONG & LIU JUN","4233 COLLEGE POINT BOULEVARD","FLUSHING","NY","11355","QUEENS","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","4233 COLLEGE POINT BOULEVARD
FLUSHING, NY 11355
(40.75391001100007, -73.83266400299993)"
"NYC","BRADDOCK DELI & GROCERY CORP","22215 BRADDOCK AVENUE","QUEENS VILLAGE","NY","11428","QUEENS","NEW YORK CITY","BAR/LOUNGE","2020-11-10T00:00:00.000","22215 BRADDOCK AVENUE
QUEENS VILLAGE, NY 11428
(40.728960019000056, -73.73747299099995)"
"NYC","BAISLEY SERVICES INC","122-05 MERRICK  BOULEVARD","JAMAICA","NY","11434","QUEENS","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","122-05 MERRICK  BOULEVARD
JAMAICA, NY 11434
(40.68391001300006, -73.76936998899998)"
"ONEIDA","THE COUNTRY STORE","P O BOX  294  15 OSWEGO ST",,"NY",,"CAMDEN","ONEIDA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","P O BOX  294  15 OSWEGO ST
, NY 
(43.34120000900003, -75.74975998899998)"
"NYC","GUTIERREZ GROCERY CORP.","545 KNICKERBOCKER AVENUE","BROOKLYN","NY","11221","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","545 KNICKERBOCKER AVENUE
BROOKLYN, NY 11221
(40.69727998700006, -73.91544200199996)"
"NYC","SHREEKRUSHNASHARAN CORP","206 VARICK STREET","NEW YORK","NY","10014","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","206 VARICK STREET
NEW YORK, NY 10014
(40.728720003000035, -74.00508897099996)"
"DUTCHESS","CHESTNUT MARTS - 2646 SOUTH RD","2646 SOUTH ROAD","POUGHKEEPSIE","NY","12601","POUGHKEEPSIE","DUTCHESS","CONVENIENCE/GAS","2020-11-10T00:00:00.000","2646 SOUTH ROAD
POUGHKEEPSIE, NY 12601
(41.67005299200008, -73.92878599199997)"
"ONEONTA DO","COUNTRY STORE - TOBACCO","15068 STATE HIGHWAY 30","DOWNSVILLE","NY","13775","COLCHESTER","DELAWARE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","15068 STATE HIGHWAY 30
DOWNSVILLE, NY 13775
(42.080640016000075, -74.99563001799999)"
"WATERTOWN DO","KINNEY DRUGS - LOWVILLE","7395 UTICA BLVD.","LOWVILLE, NY","NY","13367","LOWVILLE","LEWIS","PHARMACY","2020-11-10T00:00:00.000","7395 UTICA BLVD.
LOWVILLE, NY, NY 13367
(43.77754499800005, -75.48489796699994)"
"NASSAU","7-ELEVEN #32380B","413 JERUSALEM AVENUE","HICKSVILLE","NY","11801","OYSTER BAY","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","413 JERUSALEM AVENUE
HICKSVILLE, NY 11801
(40.75029200400007, -73.51827197399996)"
"NYC","K&D FRUITS INC","1252 BAY STREET","STATEN ISLAND","NY","10305","STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","1252 BAY STREET
STATEN ISLAND, NY 10305
(40.61270000400003, -74.06526500099994)"
"NYC","F S CONVENIENCE INC.","291 AVENUE X","BROOKLYN","NY","11223","BROOKLYN","NEW YORK CITY","BAR/LOUNGE","2020-11-10T00:00:00.000","291 AVENUE X
BROOKLYN, NY 11223
(40.59046000700005, -73.97209503399995)"
"ONEONTA DO","FAMILY DOLLAR - COXSACKIE","11824 9W ROUTE","COXSACKIE","NY","12192","COXSACKIE","GREENE","DISCOUNT STORE","2020-11-10T00:00:00.000","11824 9W ROUTE
COXSACKIE, NY 12192
(42.362389980000046, -73.83176998899995)"
"NYC","74 NAGLE DELI GROCERY INC","74 NAGLE  AVENUE","NEW YORK","NY","10040","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","74 NAGLE  AVENUE
NEW YORK, NY 10040
(40.86041998600007, -73.92839103699998)"
"ULSTER","RITE AID #10700","485 BROADWAY","KINGSTON","NY","12401","KINGSTON","ULSTER","PHARMACY","2020-11-10T00:00:00.000","485 BROADWAY
KINGSTON, NY 12401
(41.927294983000024, -73.99966001199994)"
"SUFFOLK","HUNTINGTON HUMIDOR","8 NEW STREET","HUNTINGTON","NY","11743","HUNTINGTON","SUFFOLK","TOBACCO RETAIL","2020-11-10T00:00:00.000","8 NEW STREET
HUNTINGTON, NY 11743
(40.87067101200006, -73.42719798599995)"
"NASSAU","RITE AID ( STORE #10628 ) / GENOVESE DRUG STORES","2784 SUNRISE  HIGHWAY","BELLMORE","NY","11710","HEMPSTEAD","NASSAU","PHARMACY","2020-11-10T00:00:00.000","2784 SUNRISE  HIGHWAY
BELLMORE, NY 11710
(40.668694009000035, -73.52399899299996)"
"CANTON DO","7-ELEVEN #40499","301 CHAMPLAIN STREET","OGDENSBURG","NY","13669","OGDENSBURG","ST.LAWRENCE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","301 CHAMPLAIN STREET
OGDENSBURG, NY 13669
(44.70681999100003, -75.46913001499996)"
"NYC","SHREEJI NEWS & GROCERY INC","406 COURT STREET","BROOKLYN","NY","11231","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","406 COURT STREET
BROOKLYN, NY 11231
(40.68053001100003, -73.99694100699998)"
"NYC","MANHATTAN GROCERY CORP","150 MANHATTAN AVENUE","NEW YORK","NY","10025","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","150 MANHATTAN AVENUE
NEW YORK, NY 10025
(40.79908000300003, -73.96097501499997)"
"NASSAU","ALABAMA DELI / SWAMI MINI MART INC.","884  WEST BEECH  STREET","LONG BEACH","NY","11561","LONG BEACH","NASSAU","DELICATESSEN","2020-11-10T00:00:00.000","884  WEST BEECH  STREET
LONG BEACH, NY 11561
(40.585870999000065, -73.69101302399997)"
"WESTCHESTER","RAFFI BOY DELI & GROCERY","59 PALISADES  AVENUE","YONKERS","NY","10701","YONKERS","WESTCHESTER","DELICATESSEN","2020-11-10T00:00:00.000","59 PALISADES  AVENUE
YONKERS, NY 10701
(40.93521401300006, -73.89493399899999)"
"ONONDAGA","FRANCO'S PIZZA","901 EAST GENESEE STREET","SYRA","NY","13210","SYRACUSE","ONONDAGA","DELICATESSEN","2020-11-10T00:00:00.000","901 EAST GENESEE STREET
SYRA, NY 13210
(43.047114985000064, -76.13756701199998)"
"NYC","F GROCERY AND FOOD CORP.","246 U AVENUE","BROOKLYN","NY","11223","BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","246 U AVENUE
BROOKLYN, NY 11223
(40.59663001000007, -73.97521603599995)"
"CORTLAND","VAPE KULT","5 MAIN ST.","CORTLAND","NY","13045","CORTLAND","CORTLAND","3017","2020-11-10T00:00:00.000","5 MAIN ST.
CORTLAND, NY 13045
(42.60095000900003, -76.18015998799996)"
"GENEVA DO","CLIFTON SPRINGS THRUWAY SUNOCO","4248  ROUTE 96","CLIFTON SPRINGS","NY","14432","PHELPS","ONTARIO","GAS STATION","2020-11-10T00:00:00.000","4248  ROUTE 96
CLIFTON SPRINGS, NY 14432
(42.97057333300006, -77.13514197299997)"
"GLENS FALLS DO","CUMBERLAND FARMS #1558","1222 29 ROUTE","GREENWICH","NY","12834","GREENWICH","WASHINGTON","CONVENIENCE STORE","2020-11-10T00:00:00.000","1222 29 ROUTE
GREENWICH, NY 12834
(43.098617372000035, -73.51189402899996)"
"CANTON DO","PARKWAY EXPRESS TRAVEL CENTER","1111 CHAMPLAIN STREET","OGDENSBURG","NY","13669","OGDENSBURG","ST.LAWRENCE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1111 CHAMPLAIN STREET
OGDENSBURG, NY 13669
(44.698833001000025, -75.46246598299996)"
"HERKIMER DO","VAPOR GEEK","4507 NY 30","AMSTERDAM","NY","12010","AMSTERDAM","MONTGOMERY","OTHER","2020-11-10T00:00:00.000","4507 NY 30
AMSTERDAM, NY 12010
(42.99563999900005, -74.18883998599995)"
"NYC","R.H.N. CORP","2620 CROPSEY AVENUE","BROOKLYN","NY","11214","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","2620 CROPSEY AVENUE
BROOKLYN, NY 11214
(40.589829982000026, -73.99136301799996)"
"CHAUTAUQUA","FREDONIA FOOD MART + DELI","33 TEMPLE STREET","FREDONIA","NY","14063","POMFRET","CHAUTAUQUA","CONVENIENCE STORE","2020-11-10T00:00:00.000","33 TEMPLE STREET
FREDONIA, NY 14063
(42.44132600800003, -79.33284698999995)"
"NASSAU","GALILEE MINI-MART","235 S FRANKLIN STREET","HEMPSTEAD","NY","11550","HEMPSTEAD","NASSAU","DELICATESSEN","2020-11-10T00:00:00.000","235 S FRANKLIN STREET
HEMPSTEAD, NY 11550
(40.69806398900005, -73.62283101899999)"
"NYC","VARLEY CORP.","584 BROADWAY","NEW YORK","NY","10012","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","584 BROADWAY
NEW YORK, NY 10012
(40.72465000200003, -73.99724401299994)"
"NYC","AMINA DELI & GROCERY INC.","7108 BAY PARKWAY","BROOKLYN","NY","11204","BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","7108 BAY PARKWAY
BROOKLYN, NY 11204
(40.61040998500005, -73.98525302899998)"
"NYC","DAMIANA MARTINEZ","14 STARR  STREET","BROOKLYN","NY","11221","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","14 STARR  STREET
BROOKLYN, NY 11221
(40.70008000400003, -73.92773900799995)"
"NYC","NORTHERN STAR AT 34 INC","34-17 NORTHERN BOULEVARD","LONG ISLAND CITY","NY","11101","QUEENS","NEW YORK CITY","TOBACCO RETAIL","2020-11-10T00:00:00.000","34-17 NORTHERN BOULEVARD
LONG ISLAND CITY, NY 11101
(40.752240001000075, -73.92973499099998)"
"HORNELL DO","QUICKLEE'S BATH W. WASHINGTON","336 WEST WASHINGTON STREET","BATH","NY","14810","BATH","STEUBEN","CONVENIENCE/GAS","2020-11-10T00:00:00.000","336 WEST WASHINGTON STREET
BATH, NY 14810
(42.33813597900007, -77.33107902899997)"
"NYC","FAMILY DELI & GRILL INC.","818 ONDERDONK AVENUE","RIDGEWOOD","NY","11385","QUEENS","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","818 ONDERDONK AVENUE
RIDGEWOOD, NY 11385
(40.70198998800004, -73.90406700499994)"
"SUFFOLK","VALERO","2307 UNION BLVD","BAY SHORE","NY","11706","ISLIP","SUFFOLK","CONVENIENCE/GAS","2020-11-10T00:00:00.000","2307 UNION BLVD
BAY SHORE, NY 11706
(40.73104300600005, -73.22877897599994)"
"NYC","JEROME DELI PLAZA CORP","621 JEROME STREET","BROOKLYN","NY","11207","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","621 JEROME STREET
BROOKLYN, NY 11207
(40.66525998600008, -73.88468703899997)"
"SUFFOLK","STOP & SHOP #2583","60 WALL STREET","HUNTINGTON","NY","11743","HUNTINGTON","SUFFOLK","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","60 WALL STREET
HUNTINGTON, NY 11743
(40.873389012000075, -73.42702196599998)"
"SUFFOLK","DIVYA CARDS & GIFTS","209 NORTH MAIN STREET","SAYVILLE","NY","11782","ISLIP","SUFFOLK","STATIONERY STORE","2020-11-10T00:00:00.000","209 NORTH MAIN STREET
SAYVILLE, NY 11782
(40.738525527000036, -73.07954570599998)"
"NYC","H&W GOURMET DELI & GROCERY CORP.","3423 CHURCH AVENUE","BROOKLYN","NY","11203","BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","3423 CHURCH AVENUE
BROOKLYN, NY 11203
(40.65117000600003, -73.94501402699996)"
"ONEIDA","DOLLAR GENERAL STORE #8903","13194 ROUTE 12","BOONVILLE","NY","13309","BOONVILLE","ONEIDA","DISCOUNT STORE","2020-11-10T00:00:00.000","13194 ROUTE 12
BOONVILLE, NY 13309
(43.47744000800003, -75.31925999299995)"
"ULSTER","44-55 MOBIL","560-B STATE ROUTE 44/55","HIGHLAND","NY","12528","MARLBOROUGH","ULSTER","CONVENIENCE STORE","2020-11-10T00:00:00.000","560-B STATE ROUTE 44/55
HIGHLAND, NY 12528
(41.69250999700006, -74.00969298299998)"
"NYC","MAGED DELI & GROCERY INC","10924 MERRICK BOULEVARD","JAMAICA","NY","11433","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","10924 MERRICK BOULEVARD
JAMAICA, NY 11433
(40.696660020000024, -73.78389901199995)"
"SUFFOLK","JASMINE GROCERY","672 SUNRISE HWY.","WEST BABYLON","NY","11704","BABYLON","SUFFOLK","DELICATESSEN","2020-11-10T00:00:00.000","672 SUNRISE HWY.
WEST BABYLON, NY 11704
(40.71295402000004, -73.34411002399997)"
"ERIE","LAKEVIEW FOOD MART","72 PENNSYLVANIA STREET","BUFFALO","NY","14201","BUFFALO","ERIE","CONVENIENCE STORE","2020-11-10T00:00:00.000","72 PENNSYLVANIA STREET
BUFFALO, NY 14201
(42.89664800400004, -78.89239901599996)"
"CLINTON","MAPLEFIELDS #59 - KEESEVILLE","271 ROUTE 9 N","KEESEVILLE","NY","12944","AUSABLE","CLINTON","CONVENIENCE/GAS","2020-11-10T00:00:00.000","271 ROUTE 9 N
KEESEVILLE, NY 12944
(44.496112021000044, -73.49688999099999)"
"ERIE","WILLOW RIDGE CONVENIENT","15 WILLOW RIDGE  DRIVE","AMHERST","NY","14228","AMHERST","ERIE","CONVENIENCE STORE","2020-11-10T00:00:00.000","15 WILLOW RIDGE  DRIVE
AMHERST, NY 14228
(43.01205101100004, -78.82152801299998)"
"NYC","NEW DAYS MARKET CORP","3410 UNION STREET","FLUSHING","NY","11354","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","3410 UNION STREET
FLUSHING, NY 11354
(40.76655997900008, -73.82764600899998)"
"RENSSELAER","RED MILL MOBIL","93 TROY ROAD","EAST GEENBUSH","NY","12061","E. GREENBUSH","RENSSELAER","CONVENIENCE/GAS","2020-11-10T00:00:00.000","93 TROY ROAD
EAST GEENBUSH, NY 12061
(42.619056009000076, -73.70270502499994)"
"NYC","DIYA 142 INC","142-01 38TH AVENUE","FLUSHING","NY","11354","QUEENS","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","142-01 38TH AVENUE
FLUSHING, NY 11354
(40.76175999900005, -73.82698501199997)"
"NYC","METROPOLITAN DELI GROCERY L.L.C.","54-43 METROPOLITAN AVENUE","RIDGEWOOD","NY","11385","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","54-43 METROPOLITAN AVENUE
RIDGEWOOD, NY 11385
(40.71316998000003, -73.90902096099995)"
"ORANGE","CUMBERLAND FARMS #1579","263 HUDSON STREET","CORNWALL ON HUDSON","NY","12520","CORNWALL","ORANGE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","263 HUDSON STREET
CORNWALL ON HUDSON, NY 12520
(41.44453000800007, -74.01629096499994)"
"NYC","FRESH JUICE & ORGANIC FOOD INC.","13 WEST BURNSIDE  AVENUE","BRONX","NY","10453","BRONX","NEW YORK CITY","RESTAURANT/ATUPA","2020-11-10T00:00:00.000","13 WEST BURNSIDE  AVENUE
BRONX, NY 10453
(40.85394999500005, -73.90801001999995)"
"SUFFOLK","KING KULLEN #35","405 WILLIAM FLOYD PARKWAY","SHIRLEY","NY","11967","BROOKHAVEN","SUFFOLK","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","405 WILLIAM FLOYD PARKWAY
SHIRLEY, NY 11967
(40.781278015000055, -72.86471897399997)"
"ERIE","SUNOCO #34669H","1694 NIAGARA FALLS BOULEVARD","TONAWANDA","NY","14228","TONAWANDA","ERIE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","1694 NIAGARA FALLS BOULEVARD
TONAWANDA, NY 14228
(43.00084298200005, -78.82257801399999)"
"NYC","FANTASY HOOKAH 1 INC.","175 WEST BURNSIDE AVENUE","BRONX","NY","10453","BRONX","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","175 WEST BURNSIDE AVENUE
BRONX, NY 10453
(40.85412999700003, -73.91490899699994)"
"NYC","93 DELI INC.","93 FEATHERBED LANE","BRONX","NY","10452","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","93 FEATHERBED LANE
BRONX, NY 10452
(40.84639999600006, -73.91792002799997)"
"ONEIDA","WHISKY JACKS SALON FOR MEN","8469  SENECA TURNPIKE","NEW HARTFORD","NY","13413","NEW HARTFORD","ONEIDA","TOBACCO RETAIL","2020-11-10T00:00:00.000","8469  SENECA TURNPIKE
NEW HARTFORD, NY 13413
(43.08152053200007, -75.32216677099996)"
"HERKIMER DO","SOUTHSIDE BEVERAGE CENTER, LLC","1451 STATE HIGHWAY 5S","AMSTERDAM","NY","12010","AMSTERDAM","MONTGOMERY","LIQUOR/BEVERAGE STORE","2020-11-10T00:00:00.000","1451 STATE HIGHWAY 5S
AMSTERDAM, NY 12010
(42.93066000700003, -74.20812003999998)"
"NYC","FAMOUS & FAMOUS GROCERY INC.","783B HICKS STREET","BROOKLYN","NY","11231","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","783B HICKS STREET
BROOKLYN, NY 11231
(40.67608728400006, -74.00500979499998)"
"ERIE","BUFFALO RACEWAY/HAMBURG GAMING","5600 MCKINLEY PARKWAY","HAMBURG","NY","14075","HAMBURG","ERIE","BAR/LOUNGE","2020-11-10T00:00:00.000","5600 MCKINLEY PARKWAY
HAMBURG, NY 14075
(42.73450201500003, -78.81315398899994)"
"NIAGARA","JIFFY MART","255 WALNUT STREET","LOCKPORT","NY","14094","LOCKPORT","NIAGARA","CONVENIENCE STORE","2020-11-10T00:00:00.000","255 WALNUT STREET
LOCKPORT, NY 14094
(43.17024735500007, -78.68620219999997)"
"SUFFOLK","SAYVILLE CRAFT BEER","98 RAILROAD AVE","SAYVILLE","NY","11782","ISLIP","SUFFOLK","LIQUOR/BEVERAGE STORE","2020-11-10T00:00:00.000","98 RAILROAD AVE
SAYVILLE, NY 11782
(40.73722101300007, -73.08315899799999)"
"DUTCHESS","STOP & GO FOOD & GAS(SHAH GASOLINE, INC.)","190 INNIS AVENUE","POUGHKEEPSIE","NY","12601","POUGHKEEPSIE","DUTCHESS","CONVENIENCE/GAS","2020-11-10T00:00:00.000","190 INNIS AVENUE
POUGHKEEPSIE, NY 12601
(41.70918298500004, -73.90341899999999)"
"WESTCHESTER","LOS PRIMOS FOOD CORP.","665 OLD WHITE PLAINS ROAD","MAMARONECK","NY","10543","RYE","WESTCHESTER","DELICATESSEN","2020-11-10T00:00:00.000","665 OLD WHITE PLAINS ROAD
MAMARONECK, NY 10543
(40.95476350400003, -73.73988573099996)"
"ALBANY","MA'S COUNTY STORE","4449 WESTERN AVE AVENUE","ALTAMONT","NY","12009","GUILDERLAND","ALBANY","BAR/LOUNGE","2020-11-10T00:00:00.000","4449 WESTERN AVE AVENUE
ALTAMONT, NY 12009
(42.73523798800005, -73.98560297399996)"
"ERIE","SPEEDWAY #9976","697 ORCHARD PARK  ROAD","WEST SENECA","NY","14224","W. SENECA","ERIE","CONVENIENCE/GAS","2020-11-10T00:00:00.000","697 ORCHARD PARK  ROAD
WEST SENECA, NY 14224
(42.82915901500007, -78.77671198899998)"
"NYC","W & J GROCERY CORP","11 8TH AVENUE","NYC","NY","10014","MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","11 8TH AVENUE
NYC, NY 10014
(40.73764999900004, -74.00490800599994)"
"NIAGARA","TOPS #240","301 MEADOW DRIVE","NORTH TONAWANDA","NY","14120","NO. TONAWANDA","NIAGARA","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","301 MEADOW DRIVE
NORTH TONAWANDA, NY 14120
(43.05079401100005, -78.87463399199999)"
"NYC","NEW RAMS DELI PLUS INC.","574 EAST FORDHAM ROAD","BRONX","NY","10458","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","574 EAST FORDHAM ROAD
BRONX, NY 10458
(40.85862001400005, -73.88587098299996)"
"NYC","BROADWAY S/S INC","4275 BROADWAY","NEW YORK","NY","10033","MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","2020-11-10T00:00:00.000","4275 BROADWAY
NEW YORK, NY 10033
(40.850979994000056, -73.93567901799997)"
"NYC","BINMAHFOOD, ABUBAKER","160 EAST 170TH STREET","BRONX","NY","10452","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","160 EAST 170TH STREET
BRONX, NY 10452
(40.83878000800007, -73.91443801799994)"
"NYC","SHAH, JYOTEE HARESH","S/W/C 3RD  AVENUE","NEW YORK","NY","10022","MANHATTAN","NEW YORK CITY","STAND","2020-11-10T00:00:00.000","S/W/C 3RD  AVENUE
NEW YORK, NY 10022
(40.75865850300005, -73.96869622399998)"
"SUFFOLK","MARKETPLACE DELI","248 UNION AVE","HOLBROOK","NY","11741","ISLIP","SUFFOLK","DELICATESSEN","2020-11-10T00:00:00.000","248 UNION AVE
HOLBROOK, NY 11741
(40.81173041000005, -73.08528084999995)"
"SUFFOLK","FOOD WORX","201 EAST MAIN STREET STREET","HUNTINGTON","NY","11743","HUNTINGTON","SUFFOLK","DELICATESSEN","2020-11-10T00:00:00.000","201 EAST MAIN STREET STREET
HUNTINGTON, NY 11743
(40.88133199600003, -73.39689296399996)"
"NYC","ZAEL FOOD CENTER INC.","2160 TIEBOUT AVENUE","BRONX","NY","10457","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","2160 TIEBOUT AVENUE
BRONX, NY 10457
(40.85424000900008, -73.89839295899998)"
"NYC","WASSAM DELI CORP.","688 EAST 187TH STREET","BRONX","NY","10458","BRONX","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","688 EAST 187TH STREET
BRONX, NY 10458
(40.854099989000076, -73.88476297899996)"
"MONROE","CONVENIENT MARKET AND DELI","1726 LONG POND  ROAD","ROCHESTER","NY","14606","GATES","MONROE","CONVENIENCE STORE","2020-11-10T00:00:00.000","1726 LONG POND  ROAD
ROCHESTER, NY 14606
(43.17925501800005, -77.70091097699998)"
"ONONDAGA","SMOKER'S CHOICE","174 SWANSEA DRIVE","SYRACUSE","NY","13206","SYRACUSE","ONONDAGA","TOBACCO RETAIL","2020-11-10T00:00:00.000","174 SWANSEA DRIVE
SYRACUSE, NY 13206
(43.07294398700003, -76.11889598699997)"
"SUFFOLK","7-ELEVEN","10 COUNTY ROAD","SOUTHAMPTON","NY","11968","SOUTHAMPTON","SUFFOLK","CONVENIENCE STORE","2020-11-10T00:00:00.000","10 COUNTY ROAD
SOUTHAMPTON, NY 11968
(40.88875500000006, -72.38636499999996)"
"NYC","P & E GROCERY CORP","228 PROSPECT PARK W","BROOKLYN","NY","11215","BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","228 PROSPECT PARK W
BROOKLYN, NY 11215
(40.65972000900007, -73.98111496799999)"
"NYC","FLUSHING MINI FOOD MARKET INC","169-02 35TH AVENUE","FLUSHING","NY","11358","QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","2020-11-10T00:00:00.000","169-02 35TH AVENUE
FLUSHING, NY 11358
(40.76479998900004, -73.79661603499994)"
"NIAGARA","OLEAR'S INC","7726 CHESTNUT RIDGE ROAD","LOCKPORT","NY","14094","LOCKPORT","NIAGARA","CONVENIENCE/GAS","2020-11-10T00:00:00.000","7726 CHESTNUT RIDGE ROAD
LOCKPORT, NY 14094
(43.17414302100008, -78.60198199699994)"
"ONEONTA DO","DOLLAR GENERAL - MASONVILLE","2205 206 ROUTE","MASONVILLE","NY","13804","MASONVILLE","DELAWARE","DISCOUNT STORE","2020-11-10T00:00:00.000","2205 206 ROUTE
MASONVILLE, NY 13804
(42.24219350300007, -75.37509162899994)"
"NASSAU","CIGAR VAPE SHOP","327 NASSAU  ROAD","ROOSEVELT","NY","11575","HEMPSTEAD","NASSAU","CONVENIENCE STORE","2020-11-10T00:00:00.000","327 NASSAU  ROAD
ROOSEVELT, NY 11575
(40.68085361300007, -73.59087560099994)"
