"id","year","employer_name","employer_email","employer_phone","employer_address","employer_city","employer_state","employer_zip","employer_country","compensation","expenditures","agg_contrib","ballot_prop","entertain","vendor","expert_retain","inform_material","lobbying_comm","ie_in_support","itemized_exp","other_l3_exp","political","corr_compensation","corr_expend","total_exp","l3_nid","employer_nid"
"16686-2022","2022","NINTENDO OF AMERICA","marlpo01@noa.nintendo.com","(425) 861-2318","PO BOX 3580","REDMOND","WA","98073","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16686"
"16686-2021","2021","NINTENDO OF AMERICA","marlpo01@noa.nintendo.com","(425) 861-2318","PO BOX 3580","REDMOND","WA","98073","US","78000","1279.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","79279.52","87369","16686"
"16686-2020","2020","NINTENDO OF AMERICA","marlpo01@noa.nintendo.com","(425) 861-2318","PO BOX 3580","REDMOND","WA","98073","US","70850","1397.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","72247.85","75282","16686"
"16686-2019","2019","NINTENDO OF AMERICA","marlpo01@noa.nintendo.com","(425) 861-2318","PO BOX 3580","REDMOND","WA","98073","US","70200","3450.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","70200.00","4483.14","4483.14","65396","16686"
"16686-2018","2018","NINTENDO OF AMERICA","marlpo01@noa.nintendo.com","(425) 861-2318","PO BOX 3580","REDMOND","WA","98073","US","70200","3602.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","70200.00","4381.24","4381.24","64743","16686"
"16686-2017","2017","NINTENDO OF AMERICA","marlpo01@noa.nintendo.com","(425) 861-2318","PO BOX 3580","REDMOND","WA","98073","US","69950","4511.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","74461.09","64787","16686"
"16835-2016","2016","PUYALLUP TRIBE OF INDIANS","david.peterson@puyalluptribe-nsn.gov","(253) 573-7940","3009 E PORTLAND AVE","TACOMA","WA","984044926","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","620920.60","168000.00","0.00","620920.6","31145","16835"
"16686-2016","2016","NINTENDO OF AMERICA","marlpo01@noa.nintendo.com","(425) 861-2318","PO BOX 3580","REDMOND","WA","98073","US","78000","3630.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","81630.86","64786","16686"
"16828-2021","2021","PUGET SOUND ENERGY INC","matt.miller@pse.com","253 678 8955","355 110th Ave NE","Bellevue","WA","98004","US","477212.2","208200.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","685412.43","89503","16828"
"16828-2020","2020","PUGET SOUND ENERGY INC","matt.miller@pse.com","253 678 8955","355 110th Ave NE","Bellevue","WA","98004","US","447690.75","233397.96","0.00","0.00","0.00","0.00","24770.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","705858.71","74284","16828"
"16828-2019","2019","PUGET SOUND ENERGY INC","matt.miller@pse.com","253 678 8955","355 110th Ave NE","Bellevue","WA","98004","US","544897.19","309167.57999999996","0.00","0.00","0.00","0.00","33324.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","887388.77","64873","16828"
"16828-2018","2018","PUGET SOUND ENERGY INC","matt.miller@pse.com","253 678 8955","355 110th Ave NE","Bellevue","WA","98004","US","460323.55","247182.07","0.00","0.00","0.00","0.00","38878.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","746383.6199999999","49978","16828"
"17290-2019","2019","WA ST UNIVERSITY","hdykstra@wsu.edu","360-534-2330","PO BOX 641048","PULLMAN","WA","991641048","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17290"
"16828-2017","2017","PUGET SOUND ENERGY INC","matt.miller@pse.com","253 678 8955","355 110th Ave NE","Bellevue","WA","98004","US","254474.2","212963.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","467438.05000000005","41653","16828"
"16828-2016","2016","PUGET SOUND ENERGY INC","matt.miller@pse.com","253 678 8955","355 110th Ave NE","Bellevue","WA","98004","US","248752.94999999998","319070.77","0.00","0.00","0.00","0.00","60495.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","628318.72","31952","16828"
"16950-2021","2021","STARBUCKS","aauriemm@starbucks.com","(206) 375-2950","2401 UTAH AVE S MS S-SR1","SEATTLE","WA","98134","US","84576.96","1507.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","86084.54000000001","88902","16950"
"16950-2020","2020","STARBUCKS","aauriemm@starbucks.com","(206) 375-2950","2401 UTAH AVE S MS S-SR1","SEATTLE","WA","98134","US","64000","1409.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","65409.47","76667","16950"
"16950-2019","2019","STARBUCKS","aauriemm@starbucks.com","(206) 375-2950","2401 UTAH AVE S MS S-SR1","SEATTLE","WA","98134","US","60000","3836.1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","63836.1","65137","16950"
"35865-2021","2021","OCHIN Inc.","jskelton@politicomlaw.com","(415) 903-2800","c/o 28 Liberty Ship Way, Suite 2815","Sausalito","CA","94965","US","351.9","384.6","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","736.5","89131","35865"
"16433-2016","2016","FPIW Action","INFO@FPIWACTION.ORG","(425) 608-0242","16108 Ash Way","Lynnwood","WA","98087-8780","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16433"
"16513-2021","2021","Human Life of Washington","esther@humanlifewa.org","253-517-7733","1911 SW Campus Dr. #142","Federal Way","WA","98023","US","12000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12000","77885","16513"
"16513-2020","2020","Human Life of Washington","esther@humanlifewa.org","253-517-7733","1911 SW Campus Dr. #142","Federal Way","WA","98023","US","5250","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5250","77886","16513"
"16950-2018","2018","STARBUCKS","aauriemm@starbucks.com","(206) 375-2950","2401 UTAH AVE S MS S-SR1","SEATTLE","WA","98134","US","55000","3828.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","58828.95","50116","16950"
"16950-2017","2017","STARBUCKS","aauriemm@starbucks.com","(206) 375-2950","2401 UTAH AVE S MS S-SR1","SEATTLE","WA","98134","US","60000","5344.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","65344.26","40289","16950"
"16950-2016","2016","STARBUCKS","aauriemm@starbucks.com","(206) 375-2950","2401 UTAH AVE S MS S-SR1","SEATTLE","WA","98134","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","30537","16950"
"17150-2021","2021","WA ASSN FOR MARRIAGE & FAMILY THERAPY","WAMFT@WAMFT.ORG","206-450-8931","1300 W. Nickerson St","Seattle","WA","98119","US","20000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20000","87339","17150"
"16769-2021","2021","Pediatrix Medical Group","darren_patz@mednax.com","9543840175","1301 CONCORD TER","SUNRISE","FL","33323","US","74127.52","40000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109000","87278","16769"
"16785-2021","2021","Pierce County Regional Council","tiffany.aliment@piercecountywa.gov","2537983226","2401 S. 35th St.","Tacoma","WA","98409","US","8000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8000","87357","16785"
"16940-2019","2019","GB AUCTIONS, INC","klee@daanw.com","(509) 244-4500","P.O. BOX 19190","Spokane","WA","99224","US","30625","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20000.00","0.00","24375","65097","16940"
"50851-2020","2020","Latitude Development, LLC","dave@latitudedev.com","425-466-7119","PO BOx 817","Auburn","WA","98071-0817","US","15000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15000","77920","50851"
"50851-2019","2019","Latitude Development, LLC","dave@latitudedev.com","425-466-7119","PO BOx 817","Auburn","WA","98071-0817","US","17500","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17500","64596","50851"
"52067-2022","2022","Sourcewell","dan.listug@sourcewell-mn.gov",,"202 12th ST NE","Staples","MN","56479","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"52067"
"17061-2018","2018","WA BANKERS ASSN","Glen@WaBankers.com","(206) 344-3485","601 Union Street","SEATTLE","WA","98101","US","180000","26.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","120000.00","4176.14","4176.14","52184","17061"
"17061-2017","2017","WA BANKERS ASSN","Glen@WaBankers.com","(206) 344-3485","601 Union Street","SEATTLE","WA","98101","US","179564.44","13091.519999999999","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10000.00","0.00","192655.96","39920","17061"
"17061-2016","2016","WA BANKERS ASSN","Glen@WaBankers.com","(206) 344-3485","601 Union Street","SEATTLE","WA","98101","US","181044","18489.010000000002","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","183000.00","16022.99","16022.99","30340","17061"
"17096-2022","2022","Delta Dental of WA","SPICKARD@DELTADENTALWA.COM","(206) 528-2304","400 Fairview Ave N, #800","SEATTLE","WA","98109","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17096"
"16201-2021","2021","BOEING","susan.w.champlain@BOEING.COM","425-965-7727","PO BOX 3707 M/C 21-20","SEATTLE","WA","981242207","US","326258.15","7260.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","333518.72000000003","87934","16201"
"17096-2021","2021","Delta Dental of WA","SPICKARD@DELTADENTALWA.COM","(206) 528-2304","400 Fairview Ave N, #800","SEATTLE","WA","98109","US","269425.24","232991.22999999998","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","498091.23","89496","17096"
"17096-2020","2020","Delta Dental of WA","SPICKARD@DELTADENTALWA.COM","(206) 528-2304","400 Fairview Ave N, #800","SEATTLE","WA","98109","US","260967.99","247345.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","504945.41000000003","76986","17096"
"17096-2019","2019","Delta Dental of WA","SPICKARD@DELTADENTALWA.COM","(206) 528-2304","400 Fairview Ave N, #800","SEATTLE","WA","98109","US","250780.2","212692.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","459789.23","65106","17096"
"17096-2018","2018","Delta Dental of WA","SPICKARD@DELTADENTALWA.COM","(206) 528-2304","400 Fairview Ave N, #800","SEATTLE","WA","98109","US","183605.73","27605.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","210500.00","12000.00","4233.52","214733.52","52630","17096"
"16145-2016","2016","ASSISTED LIVING FEDERATION OF AMERICA","GMAMONE@ALFA.ORG",,"1650 KING ST STE 602","ALEXANDRIA","VA","22314","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16145"
"16600-2017","2017","LEWIS CO FIRE DIST 1","LCFD1COMMISSIONERS@TDS.NET",,"PO BOX 100","ONALASKA","WA","98570","US","16200","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16200","40485","16600"
"16600-2016","2016","LEWIS CO FIRE DIST 1","LCFD1COMMISSIONERS@TDS.NET",,"PO BOX 100","ONALASKA","WA","98570","US","8100","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8100","30166","16600"
"16678-2017","2017","NATURAL EXTRACTIONS INC","PATRICK@DB3CORP.COM",,"9041 RIDGEVIEW CIRCLE W","UNIVERSITY PLACE","WA","98466","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16678"
"16678-2016","2016","NATURAL EXTRACTIONS INC","PATRICK@DB3CORP.COM",,"9041 RIDGEVIEW CIRCLE W","UNIVERSITY PLACE","WA","98466","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16678"
"16795-2022","2022","PORT OF CENTRALIA","AGRABER@PORTOFCENTRALIA.COM","(360) 736-3527","3508 Galvin Rd.","CENTRALIA","WA","98531","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16795"
"16795-2021","2021","PORT OF CENTRALIA","AGRABER@PORTOFCENTRALIA.COM","(360) 736-3527","3508 Galvin Rd.","CENTRALIA","WA","98531","US","39000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","39000","89336","16795"
"16795-2020","2020","PORT OF CENTRALIA","AGRABER@PORTOFCENTRALIA.COM","(360) 736-3527","3508 Galvin Rd.","CENTRALIA","WA","98531","US","31000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31000","77700","16795"
"16795-2019","2019","PORT OF CENTRALIA","AGRABER@PORTOFCENTRALIA.COM","(360) 736-3527","3508 Galvin Rd.","CENTRALIA","WA","98531","US","40500","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","40500","64734","16795"
"16795-2018","2018","PORT OF CENTRALIA","AGRABER@PORTOFCENTRALIA.COM","(360) 736-3527","3508 Galvin Rd.","CENTRALIA","WA","98531","US","39000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","39000","50819","16795"
"16795-2017","2017","PORT OF CENTRALIA","AGRABER@PORTOFCENTRALIA.COM","(360) 736-3527","3508 Galvin Rd.","CENTRALIA","WA","98531","US","40500","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","40500","41661","16795"
"16795-2016","2016","PORT OF CENTRALIA","AGRABER@PORTOFCENTRALIA.COM","(360) 736-3527","3508 Galvin Rd.","CENTRALIA","WA","98531","US","40500","114.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","390000.00","208.76","208.76","31020","16795"
"16818-2016","2016","PROMONTORY INTERFINANCIAL NETWORK LLC","JCOURIC@PROMNETWORK.COM","(703) 292-3400","1300 N 17TH ST STE 1800","ARLINGTON","VA","222093810","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16818"
"17150-2017","2017","WA ASSN FOR MARRIAGE & FAMILY THERAPY","WAMFT@WAMFT.ORG","206-450-8931","1300 W. Nickerson St","Seattle","WA","98119","US","11800","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11800","40416","17150"
"17150-2016","2016","WA ASSN FOR MARRIAGE & FAMILY THERAPY","WAMFT@WAMFT.ORG","206-450-8931","1300 W. Nickerson St","Seattle","WA","98119","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17150"
"16616-2018","2018","March of Dimes","egarris@marchofdimes.org","9162724802","333 University Avenue, Suite 200","Sacramento","CA","95825","US","6000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6000","53306","16616"
"16616-2017","2017","March of Dimes","egarris@marchofdimes.org","9162724802","333 University Avenue, Suite 200","Sacramento","CA","95825","US","18332","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18332","42609","16616"
"16616-2016","2016","March of Dimes","egarris@marchofdimes.org","9162724802","333 University Avenue, Suite 200","Sacramento","CA","95825","US","4332","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4332","30273","16616"
"16801-2022","2022","PORT MADISON ENTERPRISES AN AGENCY OF THE SUQUAMISH TRIBE","devontiam@clearwatercasino.com","3605988704","15347 SUQUAMISH WAY NE","SUQUAMISH","WA","98392","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16801"
"16801-2021","2021","PORT MADISON ENTERPRISES AN AGENCY OF THE SUQUAMISH TRIBE","devontiam@clearwatercasino.com","3605988704","15347 SUQUAMISH WAY NE","SUQUAMISH","WA","98392","US","84000","40500","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","124500","89226","16801"
"16801-2020","2020","PORT MADISON ENTERPRISES AN AGENCY OF THE SUQUAMISH TRIBE","devontiam@clearwatercasino.com","3605988704","15347 SUQUAMISH WAY NE","SUQUAMISH","WA","98392","US","72000","31000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","103000","75228","16801"
"16801-2019","2019","PORT MADISON ENTERPRISES AN AGENCY OF THE SUQUAMISH TRIBE","devontiam@clearwatercasino.com","3605988704","15347 SUQUAMISH WAY NE","SUQUAMISH","WA","98392","US","72000","13230.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","85230.85","64846","16801"
"16801-2018","2018","PORT MADISON ENTERPRISES AN AGENCY OF THE SUQUAMISH TRIBE","devontiam@clearwatercasino.com","3605988704","15347 SUQUAMISH WAY NE","SUQUAMISH","WA","98392","US","72000","20250","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","92250","52607","16801"
"16801-2017","2017","PORT MADISON ENTERPRISES AN AGENCY OF THE SUQUAMISH TRIBE","devontiam@clearwatercasino.com","3605988704","15347 SUQUAMISH WAY NE","SUQUAMISH","WA","98392","US","48000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48000","40039","16801"
"16073-2020","2020","Aetna","LaubacherC@aetna.com","9165324985","1275 Pennsylvania Ave, NW, Suite 700","Washington","DC","20004","US","63333.33","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","63333.33","74688","16073"
"16073-2018","2018","Aetna","LaubacherC@aetna.com","9165324985","1275 Pennsylvania Ave, NW, Suite 700","Washington","DC","20004","US","48000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9000.00","0.00","0.00","57000","52466","16073"
"16073-2017","2017","Aetna","LaubacherC@aetna.com","9165324985","1275 Pennsylvania Ave, NW, Suite 700","Washington","DC","20004","US","117000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6550.00","0.00","0.00","123550","41544","16073"
"29347-2018","2018","Solstice","acooley@solsticegrown.com","2065574700","PO BOX 94523","Seattle","WA","98124","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","64001","29347"
"29347-2017","2017","Solstice","acooley@solsticegrown.com","2065574700","PO BOX 94523","Seattle","WA","98124","US","30000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30000","40483","29347"
"16229-2021","2021","CVS HEALTH","Brenda.Snyder@CVSHealth.com","360-515-6213","1275 Pennsylvania Ave NW #700","Washington","DC","20004","US","80000.04","29000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109000.04","86603","16229"
"16229-2020","2020","CVS HEALTH","Brenda.Snyder@CVSHealth.com","360-515-6213","1275 Pennsylvania Ave NW #700","Washington","DC","20004","US","118333.32","45000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","163333.32","74765","16229"
"16229-2019","2019","CVS HEALTH","Brenda.Snyder@CVSHealth.com","360-515-6213","1275 Pennsylvania Ave NW #700","Washington","DC","20004","US","63539.45","25545.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","89084.67","63102","16229"
"52067-2021","2021","Sourcewell","dan.listug@sourcewell-mn.gov",,"202 12th ST NE","Staples","MN","56479","US","63000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42000","89009","52067"
