"intent_id","project_id","agencyname","awarding_agency_address","agencycontact","agencyphone","prime_company_name","prime_phone_number","prime_contractor_reg_number","prime_ubi_number","bid_due_date","cntrct_award_dt","contractname","contractnumber","projectlocation","amount","application_received_date","city","anysubcontractor","anyapprentices","cntrct_amt","time_matr_flg","allworksubcontracted","owner_operatorsworked","numberofowner_operatorworked","yourcompanyemployeesworked","omwbe_certification","license","ubi","companyname","phone","email","companyaddress1","companyaddress2","companycity","companystate","companyzip","insuranceaccount","hiringcomapanylicense","hiringcomapanyubi","hiringcompanyname","hiringcomapanyinsuranceaccount","expected_start_dt","primeintent"
"1170983","921697","SEATTLE OFFICE OF HOUSING HOMEWISE PROGRAM, CITY O","700 5TH AVE STE 5700 SEATTLE, WA - 98104-5032","Emma Moreno","2066840384","WALSH CONSTRUCTION CO/WASH","2065474008","WALSHCC990D1","602050186","2020-02-10T00:00:00.000","2020-03-01T00:00:00.000","Hobson Place Phase II (South)","OH#2020-003","1911 22nd Ave S
Seattle WA 98144","33120867.00","2021-08-20T00:00:00.000","Seattle","No","No","643279.13","False","No","No","0","Yes","false","FLOORI*030PW","601788766","FLOORWORKS INC","2063060200","jim@floorworksinc.com","3605 NE 45th Street",,"SEATTLE","WA","98105","85993101","WALSHCC990D1","602050186","WALSH CONSTRUCTION CO/WASH",,"2021-07-14T00:00:00.000","1063769"
"1170982","970032","EVERGREEN SCHOOL DISTRICT #114","PO BOX 8910 VANCOUVER, WA - 98668-8910","Minda Coombs","360-904-0678","ADVANCED EXCAVATING SPCLTS LLC","3602328854","ADVANES915LT","602922366","2021-05-25T00:00:00.000","2021-06-16T00:00:00.000","Heritage HS Athletic Facilities","2021-149",,"4923000.00","2021-08-20T00:00:00.000","Vancouver","No","No","23255","False","No","No","0","Yes","false","KRAFTMI970PM","601819103","KRAFT MASONRY INC","5033643103","jessica@kraftmasonryinc.com","3661 KASHMIR WAY SE",,"SALEM","OR","97317","97639100","ADVANES915LT","602922366","ADVANCED EXCAVATING SPCLTS LLC",,"2021-10-11T00:00:00.000","1159055"
"1170981","975731","CAMAS, CITY OF","616 NE 4th Ave  CAMAS WA 98607-2108","Nick Macquarrie","360-817-1563","KEYS WEST","3608352278","KEYSWW*838QB","602074588","2021-08-13T00:00:00.000","2021-08-13T00:00:00.000","Fallen Leaf Lake Install New Hardware on Door","11661","Fallen Leaf Lake Park
Camas, WA 98607","472.00","2021-08-20T00:00:00.000","Camas",,"No","472",,"No","No","0","No","false","KEYSWW*838QB","602074588","KEYS WEST",,"keyswest@comcast.net","27917 NE 28TH ST",,"CAMAS","WA","98607","-1",,,,,,
"1170980","962820","Progressive Animal Welfare Society","15305 44th Ave W Lynnwood, WA - 98087","Maximilian Sanchez","425-787-2500","TRICO COMPANIES LLC","3607572373","TRICOCL886Q8","603251163","2020-11-13T00:00:00.000","2020-12-15T00:00:00.000","PAWS Wildlife Building","4461-20 PAWS Wildlife Building","13508 Highway 9
Snohomish, WA 98296","3116982.00","2021-08-20T00:00:00.000","Snohomish","No","Yes","239922","False","No","No","0","Yes","false","EVERGI*032Q1","601810240","EVERGREEN ERECTORS INC","4256972189","lori@evergreenerectors.com","P.O. Box 2516",,"LYNNWOOD","WA","98036","94056200","TRICOCL886Q8","603251163","TRICO COMPANIES LLC",,"2021-09-07T00:00:00.000","1145481"
"1170979","969594","KENT SCHOOL DISTRICT","12033 SE 256TH ST  KENT WA 98031","Marcie Judkins","253-373-7279 x_____","ROBBINS & CO HOUSEMOVING INC","2062441023","ROBBICH169NQ","600535117","2021-06-07T00:00:00.000","2021-06-07T00:00:00.000","Portable Move From Kentwood to Covington","7072100263","From:
Kentwood High School
25800 164th Avenue SE
Covington, WA 98042

To:
Covington Elementary
25811 156th Avenue SE
Covington, WA 98042","43773.49","2021-08-20T00:00:00.000","Covinton","No","No","1641.8","False","No","Yes","1","No","false",,"604135990","D HYNDMAN TRANSPORT","5039316779","wbo@bennettig.com","PO BOX 55",,"LYONS","OR","97358-0055",,,"602305219","BENNETT TRUCK TRANSPORT, LLC",,"2021-08-04T00:00:00.000","1159621"
"1170978","974909","SPOKANE AIRPORT BOARD","PO BOX 19186 SPOKANE, WA - 99219-9186","Andrew Barrington","509-455-6431","COLVICO INC","5095361875","COLVII*134D6","601009703","2021-07-07T00:00:00.000","2021-07-13T00:00:00.000","Electric Vehicle Charging Stations","20-40-1983","9000 W Airport Drive, Spokane","438343.66","2021-08-20T00:00:00.000","SPOKANE","No","No","13680","False","No","No","0","Yes","false","WMWINC*935LA","602703784","WM WINKLER COMPANY","5094896100","annie@wmwinkler.com","PO BOX 430",,"NEWMAN LAKE","WA","99025","03995601","COLVII*134D6","601009703","COLVICO INC",,"2021-08-20T00:00:00.000","1168763"
"1170977","975467","CLOVER PARK SCHOOL DISTRICT #400","10903 GRAVELLY LAKE DR SE LAKEWOOD, WA - 98499-1341","DALE BREWER","253-606-5790","NORTHWEST ABATEMENT SRVCS INC","2535880440","NORTHAS066RN","601580291","2021-07-26T00:00:00.000","2021-07-27T00:00:00.000","MOLD REMEDIATION EVERGREEN ELEMENTARY","02192538","9020 BLAINE AVE
JBLM, WA  98433","12963.89","2021-08-20T00:00:00.000","Joint Base Lewis Mcchord","No","No","1200","False","No","No","0","Yes","false","KFOXIFI888JK","603192763","K FOX INSULATION INC.","3604740304","alyssa@kfoxinsulation.com","po box 3293",,"ARLINGTON","WA","98223","23372200","NORTHAS066RN","601580291","NORTHWEST ABATEMENT SRVCS INC",,"2021-08-31T00:00:00.000","1169902"
"1170976","950137","METRO PARKS DISTRICT OF TACOMA","4702 S 19TH ST TACOMA, WA - 98405-1175","Kristi Evans","253-305-1054","COLVOS CONSTRUCTION LLC","2538444640","COLVOCL832CZ","604063067","2021-01-15T00:00:00.000","2021-01-25T00:00:00.000","Owen Beach Improvements","202111J","6101 North Owen Beach Rd, Tacoma, WA 98407","4705540.00","2021-08-20T00:00:00.000","Tacoma","No","No","21500","False","No","No","0","Yes","false","DESIGPI000DS","602012446","DESIGNER PAINTING INC","2537374702","heidi@designerpainting.net","4929 S 314th Ct.",,"AUBURN","WA","98001","95855401","COLVOCL832CZ","604063067","COLVOS CONSTRUCTION LLC",,"2021-08-23T00:00:00.000","1121580"
"1170975","963333","TRANSPORTATION, WASH STATE DEPT OF","PO BOX 47420  OLYMPIA WA 98504-7420","Shawn Wendt, P.E.","425-225-8700","HAMILTON CONST CO","5417462426","HAMILCC881B8","409019076","2021-05-12T00:00:00.000","2021-05-20T00:00:00.000","SR 513, Montlake Bridge Mechanical Rehab & Deck Replace & Joint - 009680","009680","SR 513, MP 0.190 TO MP 0.260","3945958.00","2021-08-20T00:00:00.000","Seattle","No","Yes","20832","False","No","No","0","Yes","true","HOTMII*217LF","600310693","HOT MIX PAVERS, INC","2063240106","hotmixpavers@comcast.net","4400 SOUTH 131ST PLACE",,"TUKWILA","WA","98168","19659700","HAMILCC881B8","409019076","HAMILTON CONST CO",,"2021-08-31T00:00:00.000","1149285"
"1170975","963333","TRANSPORTATION, WASH STATE DEPT OF","PO BOX 47420  OLYMPIA WA 98504-7420","Shawn Wendt, P.E.","425-225-8700","HAMILTON CONST CO","5417462426","HAMILCC881B8","409019076","2021-05-12T00:00:00.000","2021-05-20T00:00:00.000","SR 513, Montlake Bridge Mechanical Rehab & Deck Replace & Joint - 009680","009680","SR 513, MP 0.190 TO MP 0.260","3945958.00","2021-08-20T00:00:00.000","Seattle","No","Yes","20832","False","No","No","0","Yes","true","HOTMII*217LF","600310693","HOT MIX PAVERS, INC","2063240106","hotmixpavers@comcast.net","4400 SOUTH 131ST PLACE",,"TUKWILA","WA","98168","19659700","HAMILCC881B8","409019076","HAMILTON CONST CO",,"2021-08-31T00:00:00.000","1149285"
"1170974","973444","SPRAGUE, CITY OF","PO BOX 264 SPRAGUE, WA - 99032","Dan Remmick","265-197-9208","DW EXCAVATING INC","5099041313","DWEXCEI856QB","603543995","2021-07-15T00:00:00.000","2021-07-30T00:00:00.000","Sprague Flood Damage Repair","30456.014.01","Various Location around the City of Sprague: H Street Bridge; B   Street & C Street & D Street; Alder Street & First Street; Colfax Street & Walnut","511789.00","2021-08-20T00:00:00.000","Sprague","No","No","7500","False","No","No","0","Yes","false","WMWINC*935LA","602703784","WM WINKLER COMPANY","5094896100","annie@wmwinkler.com","PO BOX 430",,"NEWMAN LAKE","WA","99025","03995601","DWEXCEI856QB","603543995","DW EXCAVATING INC",,"2021-08-20T00:00:00.000","1165812"
"1170973","963830","SEATTLE, PORT OF","PO BOX 68727  SEATAC WA 98168","Todd Rehm","206-787-5747","MACRO-Z TECHNOLOGY COMPANY","7145641130","MACROTC996O7","602131536","2021-03-25T00:00:00.000","2021-04-20T00:00:00.000","Industrial Wastewater System Segregation Meters","MC-0319775","Seattle-Tacoma International Airport, 17801 International Boulevard, City of SeaTac, WA 98168","1644000.00","2021-08-20T00:00:00.000","Lake Bay","No","No","23750","False","No","No","0","Yes","false","PUGETPC191LS","600403309","PUGET PAVING & CONST INC","2534745616","contractadmin@pugetpaving.com","10910 26TH AVE S",,"TACOMA","WA","98499","39022500","MACROTC996O7","602131536","MACRO-Z TECHNOLOGY COMPANY",,"2021-08-20T00:00:00.000","1149447"
"1170972","967348","EVERGREEN SCHOOL DISTRICT #114","PO BOX 8910 VANCOUVER, WA - 98668-8910","Jayson Murray","360-604-4042","N W CONST GENERAL CONTRNG INC","3606872040","NWCONGC084OA","601336956","2021-05-26T00:00:00.000","2021-05-27T00:00:00.000","Parking Lot Upgrades 2021/G2020 Parking Lots","PO 2162020595","Harmony Elementary School  17404-A NE 18th St, Vancouver, WA
Pacific Middle School  2017 NE 172nd Ave, Vancouver, WA","243200.82","2021-08-20T00:00:00.000","VANCOUVER","Yes","Yes","34806","False","No","No","0","Yes","false","HILDECC099JA","601259440","HILDEBRAND CONCRETE CONSTR INC","3602568306","barb@hildebrandconcrete.com","818 S 32ND ST",,"WASHOUGAL","WA","98671","28458102","NWCONGC084OA","601336956","N W CONST GENERAL CONTRNG INC",,"2021-08-20T00:00:00.000","1153916"
"1170971","975945","UNIVERSITY PLACE SCHOOL DISTRICT #83","3717 GRANDVIEW DR W UNIVERSITY PLACE, WA - 98466-2138","Jennie Martinez","253-566-5700x3403","AQUATIC SPECIALTY SERVICES INC","2062750694","AQUATSS996Q6","602161542","2021-07-26T00:00:00.000","2021-08-05T00:00:00.000","replace bec's 7 screen","51901900004","curtis hight school
8805 40th st west
university place 98466-2099","1639.71","2021-08-20T00:00:00.000","university place","No","No","1639.71","False","No","No","0","Yes","false","AQUATSS996Q6","602161542","AQUATIC SPECIALTY SERVICES INC","2062750694","teresa@aquaticspecialtyservices.com","1605 South 93rd St #EF",,"SEATTLE","WA","98108","98229101",,,,,"2021-09-01T00:00:00.000","1170971"
"1170967","925638","VANCOUVER SCHOOL DISTRICT #37","PO BOX 8937  VANCOUVER WA 98668-8937","Kathleen O'Claire","360-313-1344 x_____","ROBERTSON & OLSON CONST INC","3606994724","ROBEROC027BA","601838450","2018-10-09T00:00:00.000","2018-10-09T00:00:00.000","Columbia River High School Addition and Modernization","9791819044","800 NW 99 St, Vancouver, WA 98665","15856375.85","2021-08-20T00:00:00.000","VANCOUVER","No","No",,"True","No","Yes","1","No","false",,"603066169","Tom Moore Trucking LLC","3606081237","tommyrules7@msn.com","11415 NE 131st St",,"Vancouver","WA","98662",,"VANCOPC123DU","601066880","VANCOUVER PAVING CO",,"2020-09-28T00:00:00.000","1072703"
"1170965","973839","UNIVERSITY OF WASHINGTON","PO BOX 352210 SEATTLE, WA - 98195","Greg Wojcicki","206-235-2915","ABSHER CONSTRUCTION CO","2538459544","ABSHEC*345PS","275003716","2021-08-04T00:00:00.000","2021-08-04T00:00:00.000","Oak Hall Flood Repairs","207682",,"4250000.00","2021-08-20T00:00:00.000","Seattle","No","No","16500","False","No","Yes","2","Yes","false","REPAIRR831JQ","604064406","REPAIR & RSTRTN RFNG SLTN INC","2532291136","payroll@taxbureau.net","7505 76th Ave SW",,"LAKEWOOD","WA","98498","64067500","ABSHEC*345PS","275003716","ABSHER CONSTRUCTION CO",,"2021-08-21T00:00:00.000","1166611"
"1170964","975944","WASHINGTON STATE HISTORICAL SOCIETY","1911 PACIFIC AVE TACOMA, WA - 98402","Mark Sylvester","253-798-5891","MCKINSTRY CO LLC","2067623311","MCKINCL942DW","602569922","2021-03-05T00:00:00.000","2021-03-05T00:00:00.000","Washington State Historical Research Center",,"315 N Stadium Way
Tacoma
WA","2566.50","2021-08-20T00:00:00.000","Tacoma","No","No","2566.5","False","No","No","0","Yes","false","MCKINCL942DW","602569922","MCKINSTRY CO LLC","2067623311","publicworks@mckinstry.com","PO BOX 24567",,"SEATTLE","WA","98134","70616500",,,,,"2021-03-05T00:00:00.000","1170964"
"1170962","963662","RENTON SCHOOL DISTRICT #403","300 SW 7TH ST RENTON, WA - 98055","Brianne Tomlin","425-204-4423","BAYLEY CONSTRUCTION LP","2066218884","BAYLECL836JJ","601771879","2021-04-13T00:00:00.000","2021-05-17T00:00:00.000","Talbot Hill Elementary School and Tiffany Park Elementary School Interior Finish and Play Shed Upgrades","N/A","2300 Talbot Road S, Renton, WA 98055
1601 Lake Youngs Way SE, Renton, WA 98058","1213384.80","2021-08-20T00:00:00.000","Renton","No","No","22611","False","No","No","0","Yes","false","GLSYSI*033MC","601739175","G L SYSTEMS INC","2065753900","cullrich@glsystemsinc.com","1160 INDUSTRY DR",,"SEATTLE","WA","98188","62930500","BAYLECL836JJ","601771879","BAYLEY CONSTRUCTION LP",,"2021-08-11T00:00:00.000","1147155"
"1170960","932959","PIERCE TRANSIT","PO BOX 99070  TACOMA WA 98499","Doug Dickinson","253-581-8022","ABSHER CONSTRUCTION CO","2538459544","ABSHEC*345PS","275003716","2020-09-04T00:00:00.000","2020-09-04T00:00:00.000","Base Master Plan Implimentation MACC-2","1087","3701 96th Street SW Lakewood WA 98499","6224982.00","2021-08-20T00:00:00.000","Lakewood","No","No","2450","False","No","Yes","1","Yes","false","ROCKMMI800C8","604579468","ROCK MECHANICAL INSULATION LLC","2534313751","maria@rockmechanicalinsulation.com","6317 208TH ST E",,"SPANAWAY","WA","98387","81256501","CODEMI*932KQ","602711670","CODE MECHANICAL INC",,"2022-04-01T00:00:00.000","1089146"
"1170958","964861","BELLEVUE, CITY OF","PO BOX 90012 BELLEVUE, WA - 98009","Ernesto Padaca","425-452-2932","SAYBR CONTRACTORS INC","2535312144","SAYBRCI033L7","601795367","2021-06-01T00:00:00.000","2021-06-01T00:00:00.000","Assisted Listening at Multiple Sites","1850237","Multiple sites in Bellevue","209565.37","2021-08-20T00:00:00.000","Bellevue","No","Yes","99201.45","False","No","No","0","Yes","false","MORGASI006CN","600435282","MORGAN SOUND INC","4257717257","gary@morgansound.com","2004 196TH ST SW  #2",,"LYNNWOOD","WA","98036","47678800","SAYBRCI033L7","601795367","SAYBR CONTRACTORS INC",,"2021-06-28T00:00:00.000","1149271"
"1170956","975707","KING COUNTY PARKS DEPARTMENT","821 2ND AVE SEATTLE, WA - 98104-1598","Mary Lear","206-477-4749","FORMA CONSTRUCTION COMPANY","3607545788","FORMACC878OR","600604496","2021-08-18T00:00:00.000","2021-08-18T00:00:00.000","Cedar River Trail Access Control","C01412C20","1501 Orcas Ave, Renton, WA","196082.57","2021-08-20T00:00:00.000","Renton","Yes","No","145500","False","No","No","0","Yes","false","AGOSTCI853CS","603468328","AGOSTINO CONSTRUCTION INC","4254338281","agostinoconstruction@outlook.com","23418 SE 247TH CT",,"MAPLE VALLEY","WA","98038","52608300","FORMACC878OR","600604496","FORMA CONSTRUCTION COMPANY",,"2021-09-13T00:00:00.000","1170457"
"1170954","975943","NEWPORT, CITY OF","200 S WASHINGTON AVE NEWPORT, WA - 99156-9670","Todd Balantine","509-447-2441","CONTROL SOLUTIONS NW INC","5098921121","CONTRSN976CR","602240826","2021-08-04T00:00:00.000","2021-08-05T00:00:00.000","Compressor Replacement","4521-696","714 W. Pine St.
Newport, WA 99156","8094.84","2021-08-20T00:00:00.000","Newport","No","No","8094.84","False","No","No","0","Yes","false","CONTRSN976CR","602240826","CONTROL SOLUTIONS NW INC","5098921121","tina.butori@controlsolutionsnw.com","7222 E NORA AVE",,"SPOKANE VALLEY","WA","99212","04215300",,,,,"2021-08-05T00:00:00.000","1170954"
"1170952","975942","Western State Hospital DSHS","9601 Steilacoom Blvd SW Lakewood, WA - 98498","Chris Gronzo","360-764-9248","ARIES MECHANICAL INC","2532840306","ARIESMI990PA","602149274","2021-08-17T00:00:00.000","2021-08-19T00:00:00.000","CSTC Camano Cottage Chilled water pump Repairs","300PO2113065","8805 Steilacoom Blvd SW
Lakewood, Wa. 98498","2667.50","2021-08-20T00:00:00.000","Lakewood","No","No","2667.5","False","No","Yes","1","Yes","false","ARIESMI990PA","602149274","ARIES MECHANICAL INC","2532840306","office@ariesmechanicalinc.com","3827 100th St. SW",,"TACOMA","WA","98499","54481401",,,,,"2021-08-19T00:00:00.000","1170952"
"1170951","967455","CLALLAM COUNTY PUBLIC HOSPITAL DISTRICT #2","939 CAROLINE ST PORT ANGELES, WA - 98362","Rockie Lee","360-417-7478","J R ABBOTT CONSTRUCTION INC","2064678500","JRABBCI022JZ","600479123","2021-06-01T00:00:00.000","2021-06-03T00:00:00.000","OMC Linac","162104","844 N 5th Ave
Sequim, WA 98382","2687302.00","2021-08-20T00:00:00.000","Sequim","Yes","No","21523","False","No","No","0","Yes","false","GWCOMFI000KK","602036112","G & W COMMERCIAL FLOORING INC","2534791760","brandier@gwcinteriors.com","6407 S 211TH ST",,"KENT","WA","98032","99259500","JRABBCI022JZ","600479123","J R ABBOTT CONSTRUCTION INC",,"2021-12-06T00:00:00.000","1154157"
"1170945","932959","PIERCE TRANSIT","PO BOX 99070  TACOMA WA 98499","Doug Dickinson","253-581-8022","ABSHER CONSTRUCTION CO","2538459544","ABSHEC*345PS","275003716","2020-09-04T00:00:00.000","2020-09-04T00:00:00.000","Base Master Plan Implimentation MACC-2","1087","3701 96th Street SW Lakewood WA 98499","6224982.00","2021-08-20T00:00:00.000","Lakewood","No","No","101200","False","No","No","0","Yes","false","SCOTTI*225DZ","600270220","SCOTT & FROM CO INC","2534736644","doug@scottandfrom.com","3820 S JUNETT ST",,"TACOMA","WA","98409","39005600","CODEMI*932KQ","602711670","CODE MECHANICAL INC",,"2021-08-23T00:00:00.000","1089146"
"1170941","975935","PEND OREILLE COUNTY","PO BOX 5015 NEWPORT, WA - 99156","Steve West","509-447-1912","DAY WIRELESS SYSTEMS","5036591240","DAYWIS*934K1","601202845","2021-02-24T00:00:00.000","2021-07-07T00:00:00.000","2021 GTR Upgrade",,"48.927787, -117.460592","14112.08","2021-08-20T00:00:00.000","Metaline","No","No","14112.08","False","No","No","0","Yes","false","DAYWIS*934K1","601202845","DAY WIRELESS SYSTEMS","5036591240","EMCCUTCHEON@DAYWIRELESS.COM","PO BOX 22169",,"MILWAUKIE","OR","97269","82753002",,,,,"2021-07-08T00:00:00.000","1170941"
"1170939","975090","KING COUNTY INTERNATIONAL AIRPORT","7277 PERIMETER RD S STE 200 SEATTLE, WA - 98108-3844","Kim Burdette","206-263-7849","G L Y CONSTRUCTION INC","4254518877","GLYCOI*018O9","578078500","2021-08-10T00:00:00.000","2021-08-10T00:00:00.000","GLY - Airport - JOC - FMD/Fire Alarm Installation - FSS","C01431C20-6181152","6526 Ellis Avenue S.
Seattle, WA  98108","161185.50","2021-08-20T00:00:00.000","Seattle","No","No","93200","False","No","No","0","Yes","false","GUARDSS233K5","600189667","GUARDIAN SECURITY SYSTEMS INC","2066226545","lsattler@guardiansecurity.com","1743 1ST AVE S",,"SEATTLE","WA","98134","88114100","GLYCOI*018O9","578078500","G L Y CONSTRUCTION INC",,"2021-08-19T00:00:00.000","1169060"
"1170938","975934","KING COUNTY SOLID WASTE","201 S JACKSON ST STE 701 SEATTLE, WA - 98104","JORGE GONZALEZ FIGUEROA","206-263-3752","ALL CITY FENCE CO","2063243747","ALLCICF927KW","602734717","2021-05-31T00:00:00.000","2021-06-22T00:00:00.000","SKYKOMISH TRANSFER STATION","WO# 16","SKYKOMISH TRANSFER STATION
74324 NE OLD CASCADE HWY
SKYKOMISH, WA 98288","56004.77","2021-08-20T00:00:00.000","SKYKOMISH","No","No","56004.77","False","No","No","0","Yes","false","ALLCICF927KW","602734717","ALL CITY FENCE CO","2063243747","accountsreceivable@allcityfence.com","36 S HUDSON ST",,"SEATTLE","WA","98134","53213502",,,,,"2021-08-09T00:00:00.000","1170938"
"1170937","959265","FEDERAL WAY SCHOOL DISTRICT","33330 8th AVE S FEDERAL WAY, WA - 98003-6325","Stephen Nutt","253-261-5506","ARIES BUILDING SYSTEMS LLC","2549380800","ARIESBS868NA","603422258","2019-03-14T00:00:00.000","2020-06-01T00:00:00.000","Mark Twain Elementary","21001220","2450 S. Star Lake Road","129366.09","2021-08-20T00:00:00.000","Federal Way","No","No","1901.8","False","No","Yes","1","No","false",,"602136041","SOLER MODULAR & MOBIL TRANSPORTING","2537776531","wbo@bennettig.com","11108 EUSTIS HUNT RD E",,"GRAHAM","WA","98338-6419",,,"602305219","BENNETT TRUCK TRANSPORT, LLC",,"2021-08-16T00:00:00.000","1137856"
"1170934","950240","RENTON, CITY OF","1055 S GRADY WAY RENTON, WA - 98055","Michael A. Benoit","253-215-8782","S C I INFRASTRUCTURE LLC","2062420633","SCIINL*993JA","602094857","2020-12-17T00:00:00.000","2021-01-25T00:00:00.000","Downtown Utility Improvement Project","CAG-21-001","S 2nd St -S 3rd St & Shattuck Ave S
Renton, WA","10555986.64","2021-08-20T00:00:00.000","Renton","No","No","29066.4","False","No","No","0","Yes","false","YELLOJD833NJ","604068403","YELLOW JACKET DRLLNG SRVCS LLC","6024533252","payroll@yjdrilling.com","3922 E University Drive",,"PHOENIX","AZ","85034","65889600","MAGNAS*820BU","603566420","MAGNA SERVICES",,"2021-07-06T00:00:00.000","1121772"
"1170932","975931","SEDRO WOOLLEY, CITY OF","325 METCALF ST. SEDRO WOOLLEY, WA - 98284","Julie Rosario","360-855-9932","MASTERWORK ROOFING INC","4252527226","MASTERI099QL","601327280","2021-03-30T00:00:00.000","2021-03-31T00:00:00.000","Fire Station 1 Quarters Re-roofing Project","2021-PW-19","325 Metcalf St
Sedro Woolley, WA 98284","30948.55","2021-08-20T00:00:00.000","Sedro Woolley","No","No","30948.55","False","No","No","0","Yes","false","MASTERI099QL","601327280","MASTERWORK ROOFING INC","4252527226","masterworkroofing@msn.com","2415 40TH ST",,"EVERETT","WA","98201","44829401",,,,,"2021-05-05T00:00:00.000","1170932"
