"id","report_number","origin","filer_id","filer_name","type","funding_source_id","funding_source","filing_period","receipt_date","employer_id","employer_name","compensation","sub_lobbyist_compensation","net_compensation","personal_expenses","entertainment","contributions","advertising","political_ads","other","total_expenses","net_total","employment_registration_id","employment_type","contractor_id","contractor_name","url"
"89447-86806","89447","FE","86203","Model Solutions LLC","Employer","86806","CARMAX AUTO SUPERSTORES, INC","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","16231","CARMAX AUTO SUPERSTORES, INC","4000.00","0.00","4000.00","42.46","0.00","0.00","0.00","0.00","0.00","42.46","4042.46","86806","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/89447)"
"89447-86808","89447","FE","86203","Model Solutions LLC","Employer","86808","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","16722","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","4000.00","0.00","4000.00","42.46","0.00","0.00","0.00","0.00","0.00","42.46","4042.46","86808","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/89447)"
"89447-86809","89447","FE","86203","Model Solutions LLC","Employer","86809","FIRST Washington","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","39865","FIRST Washington","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86809","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/89447)"
"89447-86812","89447","FE","86203","Model Solutions LLC","Employer","86812","Dun & Bradstreet, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","46228","Dun & Bradstreet, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86812","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/89447)"
"93612-77303","93612","FE","77296","Chad See","Employer","77303","FREEZER LONGLINE COALITION","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","77302","FREEZER LONGLINE COALITION","299.47","0.00","299.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","299.47","77303","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93612)"
"93612-77296","93612","FE","77296","Chad See","Lobbyist","77296","Chad See (Self)","2022-06-01T00:00:00.000","2022-07-07T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93612)"
"89447-86813","89447","FE","86203","Model Solutions LLC","Employer","86813","UiPath Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","66506","UiPath Inc.","2000.00","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","86813","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/89447)"
"89447-86815","89447","FE","86203","Model Solutions LLC","Employer","86815","Okta, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","70889","Okta, Inc.","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","86815","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/89447)"
"89447-87178","89447","FE","86203","Model Solutions LLC","Employer","87178","Acusensus","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","72318","Acusensus","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","87178","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/89447)"
"89447-86203","89447","FE","86203","Model Solutions LLC","Lobbyist","86203","Model Solutions LLC (Self)","2022-02-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/89447)"
"86758-18422","86758","FE","17435","PATRICIA B CASE","Employer","18422","GREEN DIAMOND RESOURCE CO","2022-11-01T00:00:00.000","2022-01-13T00:00:00.000","16918","GREEN DIAMOND RESOURCE CO","1100.00","0.00","1100.00","0.00","0.00","1000.00","0.00","0.00","0.00","1000.00","2100.00","18422","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/86758)"
"86758-17435","86758","FE","17435","PATRICIA B CASE","Lobbyist","17435","PATRICIA B CASE (Self)","2022-11-01T00:00:00.000","2022-01-13T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/86758)"
"91743-86222","91743","FE","86203","Model Solutions LLC","Employer","86222","Ensono, Inc.","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","86220","Ensono, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86222","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/91743)"
"91743-86806","91743","FE","86203","Model Solutions LLC","Employer","86806","CARMAX AUTO SUPERSTORES, INC","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","16231","CARMAX AUTO SUPERSTORES, INC","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","86806","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/91743)"
"91743-86808","91743","FE","86203","Model Solutions LLC","Employer","86808","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","16722","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","86808","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/91743)"
"91743-86809","91743","FE","86203","Model Solutions LLC","Employer","86809","FIRST Washington","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","39865","FIRST Washington","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86809","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/91743)"
"91743-86812","91743","FE","86203","Model Solutions LLC","Employer","86812","Dun & Bradstreet, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","46228","Dun & Bradstreet, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86812","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/91743)"
"91743-86815","91743","FE","86203","Model Solutions LLC","Employer","86815","Okta, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","70889","Okta, Inc.","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","86815","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/91743)"
"91743-89073","91743","FE","86203","Model Solutions LLC","Employer","89073","Zscaler, Inc.","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","88644","Zscaler, Inc.","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","89073","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/91743)"
"91743-89428","91743","FE","86203","Model Solutions LLC","Employer","89428","Mi-Case","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","89427","Mi-Case","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","89428","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/91743)"
"91743-91742","91743","FE","86203","Model Solutions LLC","Employer","91742","UiPath Inc.","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","66506","UiPath Inc.","2000.00","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","91742","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/91743)"
"91743-86203","91743","FE","86203","Model Solutions LLC","Lobbyist","86203","Model Solutions LLC (Self)","2022-04-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/91743)"
"92749-86222","92749","FE","86203","Model Solutions LLC","Employer","86222","Ensono, Inc.","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","86220","Ensono, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86222","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92749)"
"92749-86806","92749","FE","86203","Model Solutions LLC","Employer","86806","CARMAX AUTO SUPERSTORES, INC","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","16231","CARMAX AUTO SUPERSTORES, INC","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","86806","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92749)"
"92749-86808","92749","FE","86203","Model Solutions LLC","Employer","86808","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","16722","NORTHWEST ENERGY EFFICIENCY COUNCIL (NEEC)","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","86808","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92749)"
"92749-86809","92749","FE","86203","Model Solutions LLC","Employer","86809","FIRST Washington","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","39865","FIRST Washington","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86809","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92749)"
"92749-86812","92749","FE","86203","Model Solutions LLC","Employer","86812","Dun & Bradstreet, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","46228","Dun & Bradstreet, Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","86812","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/92749)"
"92749-86815","92749","FE","86203","Model Solutions LLC","Employer","86815","Okta, Inc. (GORDON THOMAS HONEYWELL GOV AFFAIRS*)","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","70889","Okta, Inc.","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","86815","Subcontract","17581","GORDON THOMAS HONEYWELL GOV AFFAIRS*","View report (https://accesshub.pdc.wa.gov/node/92749)"
"92749-89073","92749","FE","86203","Model Solutions LLC","Employer","89073","Zscaler, Inc.","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","88644","Zscaler, Inc.","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","89073","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92749)"
"92749-89428","92749","FE","86203","Model Solutions LLC","Employer","89428","Mi-Case","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","89427","Mi-Case","4000.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","89428","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92749)"
"92749-91742","92749","FE","86203","Model Solutions LLC","Employer","91742","UiPath Inc.","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","66506","UiPath Inc.","2000.00","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","91742","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92749)"
"92749-86203","92749","FE","86203","Model Solutions LLC","Lobbyist","86203","Model Solutions LLC (Self)","2022-05-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/92749)"
"93632-74794","93632","FE","74793","Ethan Frenchman","Employer","74794","DISABILITY RIGHTS WA","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","17163","DISABILITY RIGHTS WA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","74794","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93632)"
"93632-74793","93632","FE","74793","Ethan Frenchman","Lobbyist","74793","Ethan Frenchman (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93632)"
"93633-89530","93633","FE","88660","Lindsey Schromen-Wawrin","Employer","89530","Firelands Workers Action through Washington Community Action Network","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","89504","Firelands Workers Action through Washington Community Action Network","95.90","0.00","95.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","95.90","89530","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93633)"
"93633-88660","93633","FE","88660","Lindsey Schromen-Wawrin","Lobbyist","88660","Lindsey Schromen-Wawrin (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93633)"
"93601-18515","93601","FE","17472","AHNE PLLC*","Employer","18515","CGI TECHNOLOGIES & SOLUTIONS INC","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16250","CGI TECHNOLOGIES & SOLUTIONS INC","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","18515","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93601)"
"93601-18516","93601","FE","17472","AHNE PLLC*","Employer","18516","OVERTON & ASSOC","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16744","OVERTON & ASSOC","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","18516","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93601)"
"93601-19935","93601","FE","17472","AHNE PLLC*","Employer","19935","PORT GAMBLE S'KLALLAM TRIBE (DAVOR GJURASIC)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16799","PORT GAMBLE S'KLALLAM TRIBE","3333.33","0.00","3333.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3333.33","19935","Subcontract","17575","DAVOR GJURASIC","View report (https://accesshub.pdc.wa.gov/node/93601)"
"93601-64785","93601","FE","17472","AHNE PLLC*","Employer","64785","Skagit County","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","50955","Skagit County","4416.63","0.00","4416.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4416.63","64785","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93601)"
"93601-17472","93601","FE","17472","AHNE PLLC*","Lobbyist","17472","AHNE PLLC* (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93601)"
"93617-19007","93617","FE","17664","MAGGIE J HUMPHREYS","Employer","19007","MOMSRISING TOGETHER","2022-06-01T00:00:00.000","2022-07-16T00:00:00.000","16642","MOMSRISING TOGETHER","618.72","0.00","618.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","618.72","19007","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93617)"
"93617-17664","93617","FE","17664","MAGGIE J HUMPHREYS","Lobbyist","17664","MAGGIE J HUMPHREYS (Self)","2022-06-01T00:00:00.000","2022-07-16T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","150.00","0.00","0.00","0.00","150.00","150.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93617)"
"93634-89526","93634","FE","88797","Edith Baltazar","Employer","89526","Firelands Workers Action through Washington Community Action Network","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","89504","Firelands Workers Action through Washington Community Action Network","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","89526","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93634)"
"93634-88797","93634","FE","88797","Edith Baltazar","Lobbyist","88797","Edith Baltazar (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93634)"
"93635-89527","93635","FE","88803","Hannah Jones","Employer","89527","Firelands Workers Action through Washington Community Action Network","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","89504","Firelands Workers Action through Washington Community Action Network","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","89527","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93635)"
"93635-88803","93635","FE","88803","Hannah Jones","Lobbyist","88803","Hannah Jones (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93635)"
"93598-18329","93598","FE","17416","BETTY BUCKLEY","Employer","18329","WA INDEPENDENT TELECOMMUNICATIONS ASSN","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","17138","WA INDEPENDENT TELECOMMUNICATIONS ASSN","1000.00","0.00","1000.00","140.36","0.00","4000.00","0.00","0.00","0.00","4140.36","5140.36","18329","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93598)"
"93598-17416","93598","FE","17416","BETTY BUCKLEY","Lobbyist","17416","BETTY BUCKLEY (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93598)"
"93600-19719","93600","FE","18003","ERIK STROM","Employer","19719","RUSSELL INVESTMENT GROUP","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","16456","RUSSELL INVESTMENT GROUP","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","19719","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93600)"
"93600-18003","93600","FE","18003","ERIK STROM","Lobbyist","18003","ERIK STROM (Self)","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93600)"
"93616-85015","93616","FE","17398","BOSWELL CONSULTING*","Employer","85015","REEF Technology","2022-06-01T00:00:00.000","2022-08-25T00:00:00.000","85013","REEF Technology","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","85015","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93616)"
"93616-88536","93616","FE","17398","BOSWELL CONSULTING*","Employer","88536","U.S. Oil & Refining Company","2022-06-01T00:00:00.000","2022-08-25T00:00:00.000","88533","U.S. Oil & Refining Company","5000.00","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5000.00","88536","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93616)"
"93616-17398","93616","FE","17398","BOSWELL CONSULTING*","Lobbyist","17398","BOSWELL CONSULTING* (Self)","2022-06-01T00:00:00.000","2022-08-25T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","499.98","0.00","0.00","0.00","499.98","499.98","","","","","View report (https://accesshub.pdc.wa.gov/node/93616)"
"93636-89528","93636","FE","88801","Kristine Janssen","Employer","89528","Firelands Workers Action through Washington Community Action Network","2022-06-01T00:00:00.000","2022-07-08T00:00:00.000","89504","Firelands Workers Action through Washington Community Action Network","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","89528","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93636)"
