"idnumber","loweight","hiweight","wsrf1","wsrf101","wsrf102","wsrf103","wsrf2","wsrf4","wsrf5","branch7","numkid","kiddo","kdact1","kdact101","kdact102","kdact103","kdact104","kdact105","kdact106","kdact107","kdact108","kdact109","kdact110","kdact111","kdact112","kdact113","kdact114","kdact115","kdact116","kdact117","kdact118","kdact119","kdact2","kdact201","kdact202","kdact203","kdact204","kdact205","kdact206","kdact207","kdact208","kdact209","kdact210","kdact211","kdact212","kdact213","kdact214","kdact215","kdact216","kdact217","kdact218","kdact219","kdact3","kdact301","kdact302","kdact303","kdact304","kdact305","kdact306","kdact307","kdact308","kdact309","kdact310","kdact311","kdact312","kdact313","kdact314","kdact315","kdact316","kdact317","kdact318","kdact319","disab","disabst","anyprk","typark","typark01","typark02","typark03","typark04","typark05","typark06","viscen","viscen01","viscen02","viscen03","viscen04","viscen05","wetlndst","wetlnd","ratewet","ratewtx","plan","planst1","planst2","likedo","likest1","likest2","nomo","nomost1","nomost2","barrier","barrier2","barrier3","barrier4","acc","acc01","acc02","acc03","acc04","acc05","acc06","acc07","distprk","distprkx","distpub","distpubx","income","educate","reside","cntyres","region","ownr","numres","race","race01","race02","race03","race04","race05","race06","race07","race08","race09","disab2","age","agecat","gender","tab001a","tab001","tab002","tab003","tab004","tab005","tab005a","tab006","tab007a","tab007","tab008","tab009","tab010","tab011a","tab011","tab012","tab013","tab014","tab015a","tab015","tab016","tab017a","tab017","tab018","tab019","tab020","tab022","tab023","tab024","tab025","tab026","tab027","tab028","tab029","tab030a","tab030","tab031","tab032","tab033","tab034","tab035","tab036","tab037","tab038","tab039","tab040","tab041","tab042","tab044","tab045","tab046","tab047","tab048","tab049","tab050","tab051","tab052","tab053","tab054","tab055","tab056","tab057","tab058","tab059","tab060","tab061","tab062","tab063","tab064","tab065","tab066","tab067","tab068","tab070","tab071","tab072","tab073","tab074","tab075","tab076","tab077","tab078","tab079","tab080","tab081","tab082","tab083","tab084","tab085","tab086","tab087","tab088","tab089","tab090","tab091","tab092","tab093","tab094","tab095","tab096","tab097","tab098","tab099","tab100","tab101","tab102","tab103","tab104"
"905.00","0.69","388.00",,,,,,,,"Has children","1","Yes","1010000100010","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Checked","Not checked","101100000000","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","10","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","No",,"Yes","10000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000100","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","1","1 mile","5","5 miles","$25,000-$34,999","Bachelor's degree","Suburban area","Grant","Columbia Plateau","Own","3","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","28","25-34 years old","Female","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"906.00","1.07","4263.58",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","11100","Checked","Checked","Checked","Not checked","Not checked","Not checked","100","Not checked","Not checked","Checked","Not checked","Not checked",,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","0","Less than 1 mile","10","6-10 miles","$25,000-$34,999","Some college or trade school, no degree","Small city or town","Thurston","South West","Rent","3","1","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","No","25","25-34 years old","Male","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"907.00","1.07","4263.58",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1000","Not checked","Checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","5","5 miles","5","5 miles","$25,000-$34,999","Some college or trade school, no degree","Rural area not on a farm or ranch","Thurston","South West","Rent","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","34","25-34 years old","Male","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"908.00","0.69","2318.30",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1100","Not checked","Checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","0","Less than 1 mile","4","4 miles","$75,000 or more","Bachelor's degree","Small city or town","Whatcom","North Cascades","Rent","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","34","25-34 years old","Female","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"909.00","1.74","3575.23",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","10100","Checked","Not checked","Checked","Not checked","Not checked","Not checked","10000","Checked","Not checked","Not checked","Not checked","Not checked",,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","1","1 mile","1","1 mile","$50,000-$74,999","Some college or trade school, no degree","Small city or town","Skagit","North Cascades","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","36","35-44 years old","Female","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"910.00","0.47","1769.44",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","100","Not checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","0","Less than 1 mile","0","Less than 1 mile","$50,000-$74,999","High school graduate or equivalent","Small city or town","Okanogan","North Cascades","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","57","55-64 years old","Male","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"911.00","0.47","601.80",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","0","Not checked","Not checked","Not checked","Not checked","Not checked","Checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","0","Less than 1 mile","1","1 mile","Refused","Not a high school graduate","Small city or town","Yakima","South Central","Own","2","1000000","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","64","55-64 years old","Male","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"914.00","1.59","2035.53",,,,,,,,"Has children","2","Yes","11100000010000","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","1100001100","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","Not checked","Not checked","Checked","Checked","Not checked","Not checked","100000001010100000","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Not checked","Checked","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","No",,"Yes","100","Not checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000100","Checked","Not checked","Not checked","Not checked","Checked","Not checked","Not checked","1","1 mile","3","3 miles","Refused","Some college or trade school, no degree","Small city or town","Benton","South Central","Rent","4","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","36","35-44 years old","Male","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"915.00","0.71","2833.07",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","100","Not checked","Not checked","Checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","1","1 mile","1","1 mile","Refused","Bachelor's degree","Suburban area","Clark","South West","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","28","25-34 years old","Female","Yes","No","No","Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"916.00","0.86","208.29",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1000","Not checked","Checked","Not checked","Not checked","Not checked","Not checked",,,,,,,,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","5","5 miles","5","5 miles","Refused","Bachelor's degree","Small city or town","Island","The Islands","Rent","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","No","31","25-34 years old","Female","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"917.00","0.88","215.00",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","1000","Not checked","Checked","Not checked","Not checked","Not checked","Not checked","100","Not checked","Not checked","Checked","Not checked","Not checked",,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","3","3 miles","2","2 miles","Refused","Some college or trade school, no degree","Rural area not on a farm or ranch","San Juan","The Islands","Own","2","100000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Yes","57","55-64 years old","Female","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"918.00","1.07","259.55",,,,,,,,"Does not have children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","100","Not checked","Not checked","Checked","Not checked","Not checked","Not checked","100","Not checked","Not checked","Checked","Not checked","Not checked",,"No",,,"Yes, ALL of them",,,"No",,,"No",,,"No",,"No",,"1000000","Checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","0","Less than 1 mile","0","Less than 1 mile","Refused","Master's degree","Large city or urban area","Island","The Islands","Own","2","1","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Not checked","Checked","Yes","84","65 years old or older","Male","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
