"business_name","license_number","inspection_date","placard","formatted_address","inspection_id","violation_id","business_city","business_postal_code","inspection_type","inspection_frequency","inspector","inspector_comments","inspection_result","inspection_description","correct_by_date","corrected_on_site","violation_description","is_major_violation","violation_code","business_id","businessaddress","placard_id","row_id"
"CHEVRON #306071","L14727","2022-05-27T09:53:00.000","GREEN","440 3RD ST, SAN RAFAEL, CA 94901","54132","77510","SAN RAFAEL","94901","Follow-up","Food Semi-yearly Inspection","KATHLEEN DEA","<div>Reinspection following the reinspection on 5/19/22. </div><div><br></div>Minor violations found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. ","VIOLMINOR","Only Minor Violation(s) Found","2022-05-27T00:00:00.000","No","MAJOR: Observed cheese hot dogs at 74F on hot dog roller/warmer, placed there to reheat ~2.5 hrs. prior. These were determined to be improperly reheated and 4 cheese hot dogs were discarded into trash by operator. Potentially hazardous foods from intact package from a food processing plant shall be heated to a temperature of at least 135F for hot holding, rapidly reheated within 2 hours. Reheat hot dogs to 135F within 2 hours and do not serve unless 135F or above.",,"CHSC 114016","5426","440 3RD ST
SAN RAFAEL, CA 94901
(37.970895, -122.518337)","1","5426_54132_77510"
"CREEKSIDE DELI","L10347","2022-05-27T08:55:00.000","GREEN","275 MARIN VALLEY DR, NOVATO, CA 94949","52436","77615","NOVATO","94949","Routine","Food Semi-yearly Inspection","KATHLEEN DEA","Minor violation found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.","VIOLMINOR","Only Minor Violation(s) Found","2022-03-14T00:00:00.000","No","Discontinue using cardboard to line shelves in retail area.",,"CHSC 114130","4812","275 MARIN VALLEY DR
NOVATO, CA 94949
(38.050009, -122.530088)","1","4812_52436_77615"
"CELIA'S NO 5","L10209","2022-05-26T13:00:00.000","GREEN","1 VIVIAN ST, SAN RAFAEL, CA 94901","53905",,"SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","A follow-up inspection took place today to ensure compliance with violations noted in the routine inspection. Today, in the follow-up inspection, violations 07M, 23M, 35, 36, 39, 14, 09, 26, and 40 are in compliance.<div>Violations 01, 25, 35, 41, and 44 still not in compliance.</div>","NOVIOL","No Violation(s) Found","2022-06-14T00:00:00.000","No",,,,"4660","1 VIVIAN ST
SAN RAFAEL, CA 94901
(37.962606, -122.509229)","1","4660_53905_"
"SAN MARIN HIGH SCHOOL-SNACK BAR","L14052","2022-05-26T11:00:00.000","GREEN","15 SAN MARIN DR, NOVATO, CA 94945","52168","77749","NOVATO","94945","Routine","Food Semi-yearly Inspection","MICHAEL MARTHINSEN","Green Placard<div><br></div><div>Observed no hot water at the sinks in the snack shack. Facility must keep 100 degrees F water in the hand sink and 120 degrees F at other sinks at all times. Repeat violation. Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report.</div>","VIOLMINOR","Only Minor Violation(s) Found","2022-02-14T00:00:00.000","No",,,"CHSC 114192","4594","15 SAN MARIN DR
NOVATO, CA 94945
(38.119574, -122.608812)","1","4594_52168_77749"
"TAMALPAIS HIGH SCHOOL","L10084","2022-05-26T10:22:00.000","GREEN","700 MILLER AVE, MILL VALLEY, CA 94941","51509","77501","MILL VALLEY","94941","Routine","Food Semi-yearly Inspection","JENNIFER SNOW","<p class=MsoNormal><span style=font-family: Arial, sans-serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. For more information, contact Marin County Environmental Health Services at (415) 473-6634. The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Room 236, San Rafael, CA 94903. Office hours: Monday through Thursday from 8:00 a.m. - 4:00 p.m., and Friday from 8:00 a.m. – 12:00 p.m. The report may also be viewed at the facility upon request.</span><span style=font-family:&quot;Arial&quot;,sans-serif><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-family:&quot;Arial&quot;,sans-serif> </span></p>","VIOLMINOR","Only Minor Violation(s) Found","2021-12-14T00:00:00.000","No","Sliced turkey observed at 48 degrees F in 4 door refrigerator across from corner register. Turkey was voluntarily discarded. ",,"CHSC 113996","4549","700 MILLER AVE
MILL VALLEY, CA 94941
(37.890779, -122.526196)","1","4549_51509_77501"
"SAN MARIN HIGH SCHOOL-CAFETERIA","L10116","2022-05-26T10:10:00.000","GREEN","15 SAN MARIN DR, NOVATO, CA 94945","52411","77548","NOVATO","94945","Routine","Food Semi-yearly Inspection","MICHAEL MARTHINSEN","Green Placard<div><br></div><div>Observed garbage cans overfilled and one left open. Facility must maintain a clean garbage area with all bins closed. Close the bins. </div>","VIOLMINOR","Only Minor Violation(s) Found","2022-03-14T00:00:00.000","No",,,"CHSC 114245.1","4594","15 SAN MARIN DR
NOVATO, CA 94945
(38.119574, -122.608812)","1","4594_52411_77548"
"INVERNESS ELEMENTARY SCHOOL","L11143","2022-05-26T10:00:00.000","GREEN","1 FORRES WAY, INVERNESS, CA 94937","53231",,"INVERNESS","94937","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size:12.0pt> </span></p>","NOVIOL","No Violation(s) Found","2022-04-14T00:00:00.000","No",,,,"5607","1 FORRES WAY
INVERNESS, CA 94937
(38.098551, -122.85584)","1","5607_53231_"
"SAN JOSE INTERMEDIATE SCHOOL","L10481","2022-05-26T09:55:00.000","NA","1000 SUNSET PKWY, NOVATO, CA 94949","54200","77623","NOVATO","94949","Follow-up","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A follow-up inspection was conducted at this facility today.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><br></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","NOVIOL","No Violation(s) Found","2022-05-23T00:00:00.000","No","At lower kitchen, water at 3-comp sink at 96F.  Immediately repair to provide a min of 120F at 3-comp sink.<div>Food is prepared at upper kitchen and served at lower kitchen.  </div><div>Maintenance person contacted to conduct repair.  Dishes to be washed at upper kitchen.</div>",,"CHSC 114192","4944","1000 SUNSET PKWY
NOVATO, CA 94949
(38.07746, -122.569269)",,"4944_54200_77623"
"SAN JOSE INTERMEDIATE SCHOOL","L10481","2022-05-26T09:55:00.000","NA","1000 SUNSET PKWY, NOVATO, CA 94949","54201",,"NOVATO","94949","Follow-up","Food Semi-yearly Inspection","CARLY WILLIAMS","Duplicate record.  Refer to Insp. #54200","NOVIOL","No Violation(s) Found","2022-05-23T00:00:00.000","No",,,,"4944","1000 SUNSET PKWY
NOVATO, CA 94949
(38.07746, -122.569269)",,"4944_54201_"
"PLEASANT VALLEY ELEMENTARY SCHOOL","L10719","2022-05-26T09:35:00.000","GREEN","755 SUTRO AVE, NOVATO, CA 94947","52473",,"NOVATO","94947","Routine","Food Semi-yearly Inspection","MICHAEL MARTHINSEN","No comments from inspector","NOVIOL","No Violation(s) Found","2022-03-14T00:00:00.000","No",,,,"5183","755 SUTRO AVE
NOVATO, CA 94947
(38.107959, -122.613514)","1","5183_52473_"
"NOVATO HIGH SCHOOL-CONCESSION STAND","L13980","2022-05-26T09:00:00.000","GREEN","625 ARTHUR ST, NOVATO, CA 94947","53280","77496","NOVATO","94947","Routine","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A routine inspection was conducted at this facility today.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No","Ambient air/hot dogs measured at 43F in the Master-Bilt cooler.  Adjust or repair to maintain all potentially hazardous foods at 41F or below.",,"CHSC 113996","4961","625 ARTHUR ST
NOVATO, CA 94947
(38.090632, -122.57293)","1","4961_53280_77496"
