"fiscal_year","country_region_or_secretariat","obligation_amount","tcb_category","funding_agency","funding_account","funding_account_code","implementing_agency","implementing_subagency","activity_title","activity_description","activity_id"
"1999","Southern Africa Region","2031375","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Southern Africa Regional","Untitled","No description available.","1033"
"1999","South America Region","284008","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"1999","Sub-Saharan Africa Region","79371","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1241"
"1999","Sub-Saharan Africa Region","484150","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1240"
"1999","Sub-Saharan Africa Region","100000","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1268"
"1999","Sub-Saharan Africa Region","225525","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1004"
"1999","Sub-Saharan Africa Region","1080000","General trade facilitation (1999-2001)","Peace Corps (PC)","Peace Corps","11x0100","Peace Corps (PC)",,"Untitled","No description available.","1035"
"1999","Sub-Saharan Africa Region","232000","General trade facilitation (1999-2001)","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1039"
"1999","Sub-Saharan Africa Region","500000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1275"
"1999","Sub-Saharan Africa Region","300000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Africa","Untitled","No description available.","1093"
"1999","Sub-Saharan Africa Region","8349000","Trade-related Infrastructure","Overseas Private Investment Corporation (OPIC)","Overseas Private Investment Corporation, Program Account","71x0100","Overseas Private Investment Corporation (OPIC)",,"Untitled","No description available.","1176"
"1999","Sub-Saharan Africa Region","200000","WTO Accession and Compliance","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Africa","Untitled","No description available.","1092"
"1999","Sub-Saharan Africa Region","125000","Sanitary and Phyto-sanitary Measures (SPS)","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1140"
"1999","Sub-Saharan Africa Region","66500","Sanitary and Phyto-sanitary Measures (SPS)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1068"
"1999","Sub-Saharan Africa Region","130530","Sanitary and Phyto-sanitary Measures (SPS)","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1116"
"1999","Sub-Saharan Africa Region","90000","Trade-related Services (excluding Tourism)","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1038"
"1999","Sub-Saharan Africa Region","66500","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1068"
"1999","Sub-Saharan Africa Region","800000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1272"
"1999","Sub-Saharan Africa Region","700000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1271"
"1999","Western Africa Region","500000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1267"
"1999","Western Africa Region","300000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1276"
"1999","Western Africa Region","400000","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1259"
"1999","New Independent States Region","464000","Trade-related Services (excluding Tourism)","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1037"
"1999","New Independent States Region","300000","Trade-related Agriculture","Department of Agriculture (USDA)","Account not specified (1999-2006)","12x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1124"
"1999","New Independent States Region","25000","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1119"
"1999","New Independent States Region","35000","Competition Policy, Business Environment, and Governance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Federal Trade Commission (FTC)","Office of International Affairs","Untitled","No description available.","1101"
"1999","New Independent States Region","479000","Financial Sector","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1088"
"1999","New Independent States Region","228000","Trade-related Infrastructure","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1039"
"1999","New Independent States Region","14000","Trade-related Infrastructure","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1036"
"1999","New Independent States Region","450000","General trade facilitation (1999-2001)","Peace Corps (PC)","Peace Corps","11x0100","Peace Corps (PC)",,"Untitled","No description available.","1035"
"1999","New Independent States Region","200000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1090"
"1999","Caribbean Community (CARICOM) Secretariat","3000","Competition Policy, Business Environment, and Governance","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Federal Trade Commission (FTC)","Office of International Affairs","Untitled","No description available.","1102"
