"country","survey","cluster","stratum","urbrur","zoi","pbs_id","hh_wt","c01a","c01b","c02","c03","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","modgflg","modhflg","modiflg","notmember","agecat","educat","literate","attendschool","achieveprimary","today","idcode"
"Nepal","Interim ZOI Survey 2015","15","12","rural","in zoi","144","1763.9846988606","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","7","true",,,"false","false","true","true","less than class 1","can sign (write) only","7","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-09-01T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","31","true",,,"false","false","true","false","class 10","can read and write","31","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","completed secondary or more","true","false","true","2015-09-24T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","30","true",,,"true","false","true","false","class 7","can read and write","30","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","completed primary","true","false","true","2015-09-24T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","11","true",,,"false","false","true","true","class 5","can read and write","11","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-09-24T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","6","true",,,"false","false","true","true","less than class 1","cannot read or write","6","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","false","true","false","2015-09-24T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","4","true",,,"false","true","true","true","less than class 1","cannot read or write","4","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","true","false","2015-09-24T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","brother/sister","27","true",,,"false","false","true","false","class 10","can read and write","27","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","25 to 29","completed secondary or more","true","false","true","2015-09-24T00:00:00.000","6"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","brother/sister-in-law","25","true",,,"true","false","true","false","class 8","can read and write","25","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed primary","true","false","true","2015-09-24T00:00:00.000","7"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","nephew/niece","5","true",,,"false","true","true","true","less than class 1","can read and write","5","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","true","true","false","2015-09-24T00:00:00.000","8"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","nephew/niece","3","true",,,"false","true","true","true","less than class 1","cannot read or write","3","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","false","true","false","2015-09-24T00:00:00.000","9"
"Nepal","Interim ZOI Survey 2015","8","12","rural","in zoi","145","2389.1001182432","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","mother/father","76","true",,,"false","false","false",,,"can sign (write) only","76","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","75 to 79","no education","false","false","false","2015-09-24T00:00:00.000","10"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","146","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","70","true",,,"false","false","true","false","class 4","can read and write","70","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","70 to 74","less than primary","true","false","false","2015-08-18T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","146","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","68","true",,,"false","false","false",,,"cannot read or write","68","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","65 to 69","no education","false","false","false","2015-08-18T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","146","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","29","true",,,"false","false","true","false","class 9","can read and write","29","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","25 to 29","completed primary","true","false","true","2015-08-18T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","19","42","rural","in zoi","146","4086.396875","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter-in-law","25","true",,,"true","false","true","false","class 4","can read and write","25","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","less than primary","true","false","false","2015-08-18T00:00:00.000","4"
