"stratum","urbrur","pbs_id","hh_wt","crop","cultivate","idcode","jrslt","age","sex","purpose","numvariety","croprotation","slashplant","burnplant","herbplant","zerotillage","handtillage","animaltraction","tractor","plowsystem","rowplant","random","intercropping","terracing","mulching","trenching","contouring","waterbyhand","canals","permhose","pump","selfrelseed","agroseed","nonagroseed","aidseed","opvseed","hybridseed","localnursery","ownnursery","friendseedling","organicfert","inorganicfert","foliarfeed","fertilizer","fertplanting","fertmidcrop","pesticide","weedhoe","herbicide","trainfert","trainpest","trainherb","harvhand","harvmachine","dryground","drydung","drystraw","dryplant","drytarp","dryyard","dryrack","drysolar","drymech","shellhand","shellstick","sheller","bag1layer","bag23layer","baghermetic","house","homeunit","crib","granary","stores","warehouse","silo","impgenetics","impculture","imppestman","impsoil","impirrigate","impwater","imppostharvest","implandprep","impextservices","impherbicide","impharvest","numimptech","anyimptech","today","cluster"
"21","urban","207","3366.8115449915003","maize","true","2.0","complete","45","female","grown for food only",,"true","false","false","false","false","false","true","false","true","true","false","false","false","false","false",,"false","false","false","false","true","false","false","false","false","true",,,,"false","true","false","true","true","false","false","true","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","5.0","uses improved tech.","2015-03-22T00:00:00.000","30"
"21","urban","207","3366.8115449915003","beans","true","2.0","complete","45","female","grown for food only","1.0","true","false","false","false","false","true","false","false","true","false","true","true","false","false","false",,"false","false","false","false","false","true","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false",,,"false","false",,"false","false","false","false","false","false","false","false","false","false","false","false","false",,"false","false","false","false",,"uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-22T00:00:00.000","30"
"21","urban","207","3366.8115449915003","coffee","true","2.0","complete","45","female","grown for market only",,,,,,,,,,,,,"true",,"true",,"false",,,,,,,,,,,"false","false","false","false","false","false","false",,,"false","true","false","false","false","false",,,"true","false",,"false","false","false","false","false","false",,,,"false","false","false","false","false",,,"false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.",,"does not use improved tech.","does not use improved tech.",,"does not use improved tech.","does not use improved tech.",,"2.0","uses improved tech.","2015-03-22T00:00:00.000","30"
"22","rural","208","5123.2881518866","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-30T00:00:00.000","39"
"22","rural","208","5123.2881518866","maize","true","2.0","complete","36","female","grown for food only",,"false","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","true","false","true","true","false","false","true","false","false","false","false","true","false","true","false","false","true","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-30T00:00:00.000","39"
"22","rural","208","5123.2881518866","beans","true","2.0","complete","36","female","grown for food only","3.0","true","false","false","false","false","true","false","false","true","false","true","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"true","false","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-30T00:00:00.000","39"
"32","rural","209","3864.4093233083004","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-18T00:00:00.000","13"
"32","rural","209","3864.4093233083004","beans","true","1.0","no household member cultivated crops","28","male",,,"false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"false","false","false","false",,,,,"false","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"false","false","false","true","false","false","false","false","false","false","false","false","false",,"false","false","false","false",,"does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-18T00:00:00.000","13"
"32","rural","209","3864.4093233083004","maize","true","2.0","complete","23","female","grown for food only",,"true","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","false","false","false","true","false","true",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-18T00:00:00.000","13"
"32","rural","211","5141.7210884354","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-14T00:00:00.000","21"
"32","rural","211","5141.7210884354","beans","true","2.0","complete","65","female","grown for food only","1.0","false","false","false","false","false","true","false","false","true","false","true","false","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"false","false","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-14T00:00:00.000","21"
"32","rural","211","5141.7210884354","maize","true","3.0","complete","25","male","grown for food only",,"true","false","false","false","false","true","true","false","true","true","false","true","true","false","true",,"false","false","false","false","false","true","false","false","false","true",,,,"false","false","false","false","false","false","false","true","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","uses improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","7.0","uses improved tech.","2015-03-14T00:00:00.000","21"
"32","rural","213","5141.7210884354","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-11T00:00:00.000","21"
"32","rural","734","871.5805108797999","maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-20T00:00:00.000","9"
"32","rural","213","5141.7210884354","maize","true","1.0","complete","36","male","grown for food only",,"true","false","true","false","true","true","true","false","true","true","false","true","false","true","false",,"false","false","false","false","true","false","false","false","false","true",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false",,"false","true","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-11T00:00:00.000","21"
