"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","parent_uid","moderation_status","provenance","owner","individual_owner_name_s_not_public","individual_owner_email_s_not_public"
"https://controllerdata.lacity.org/d/4gqu-9fq8","true","true","4gqu-9fq8",,"controllerdata.lacity.org","chart","Transportation: Active Traffic Congestion Relief Projects","","197","2019-01-29T10:57:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"7","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/4gqu-9fq8.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/7gvu-sz95","true","true","7gvu-sz95",,"controllerdata.lacity.org","chart","Water and Power: Water Main Breaks","","45","2019-01-29T10:53:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"6","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/7gvu-sz95.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/rbsh-dezk","true","true","rbsh-dezk",,"controllerdata.lacity.org","chart","Health, Sanitation, and Sewer: Recyclables and Bulky Items Collected","","43","2019-01-29T10:51:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"10","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/rbsh-dezk.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/e2cf-qzd5","true","true","e2cf-qzd5",,"controllerdata.lacity.org","chart","Municipal Sports Participants","","34","2019-01-29T10:47:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"5","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/e2cf-qzd5.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/szq7-x5e3","true","true","szq7-x5e3",,"controllerdata.lacity.org","chart","Griffith Observatory Visitors","","25","2019-01-29T10:44:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"9","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/szq7-x5e3.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/xb7b-mza9","true","true","xb7b-mza9",,"controllerdata.lacity.org","chart","Transportation: Transit Passengers","","471","2019-01-29T10:35:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"7","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/xb7b-mza9.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/itz5-rm68","true","true","itz5-rm68",,"controllerdata.lacity.org","chart","Transportation: Hours of Intersection Control","","91","2019-01-29T10:31:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"5","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/itz5-rm68.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/5f27-sx2h","true","true","5f27-sx2h",,"controllerdata.lacity.org","chart","Protection of People and Property: Traffic Citations Written","","65","2019-01-29T10:26:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"10","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/5f27-sx2h.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/ksjg-y8er","true","true","ksjg-y8er",,"controllerdata.lacity.org","chart","Protection of People and Property: Building Permits Issued","","25","2019-01-29T10:22:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"4","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/ksjg-y8er.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/g7bb-vmre","true","true","g7bb-vmre",,"controllerdata.lacity.org","chart","Protection of People and Property: Crimes Reported and Total Arrests","","102","2019-01-29T10:19:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"9","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/g7bb-vmre.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/r2dd-7wyn","true","true","r2dd-7wyn",,"controllerdata.lacity.org","chart","Protection of People and Property: Structural and Non-Structural Fires","","55","2019-01-29T10:14:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports",,"7","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/r2dd-7wyn.json",,,,,,,,"yvi8-2wdp",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/xh3u-hxcj","true","true","xh3u-hxcj",,"controllerdata.lacity.org","chart","Water and Power: Employment and Total Expenses","","32","2019-01-29T09:52:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports",,"12","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/xh3u-hxcj.json",,,,,,,,"a2n7-gr2a",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/jq7g-jqvb","true","true","jq7g-jqvb",,"controllerdata.lacity.org","chart","Transportation: Employment and Total Expenses","","65","2019-01-29T09:50:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports",,"16","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/jq7g-jqvb.json",,,,,,,,"a2n7-gr2a",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/uv7z-rngc","true","true","uv7z-rngc",,"controllerdata.lacity.org","chart","Public Works: Employment and Total Expenses","","24","2019-01-29T09:47:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports",,"13","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/uv7z-rngc.json",,,,,,,,"a2n7-gr2a",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/28sw-avq2","true","true","28sw-avq2",,"controllerdata.lacity.org","chart","Protection of People and Property: Employment and Total Expenses","","25","2019-01-29T09:45:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports",,"9","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/28sw-avq2.json",,,,,,,,"a2n7-gr2a",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/jiay-vedz","true","true","jiay-vedz",,"controllerdata.lacity.org","chart","Employment and Total Expenses","","25","2019-01-29T09:40:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports",,"17","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/jiay-vedz.json",,,,,,,,"a2n7-gr2a",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/d8hc-emxv","true","true","d8hc-emxv",,"controllerdata.lacity.org","chart","Harbor: Employment and Total Expenses","","24","2019-01-29T09:37:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports",,"10","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/d8hc-emxv.json",,,,,,,,"a2n7-gr2a",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/rkwa-cvkh","true","true","rkwa-cvkh",,"controllerdata.lacity.org","chart","Cultural and Recreational Services: Employment and Total Expenses","","33","2019-01-29T09:33:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports",,"11","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/rkwa-cvkh.json",,,,,,,,"a2n7-gr2a",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/jtp4-z69z","true","true","jtp4-z69z",,"controllerdata.lacity.org","chart","Community Development: Employment and Total Expenses","","31","2019-01-29T09:27:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports",,"10","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/jtp4-z69z.json",,,,,,,,"a2n7-gr2a",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/hvbw-mzt6","true","true","hvbw-mzt6",,"controllerdata.lacity.org","chart","Airports: Employment and Total Expenses","","35","2019-01-29T09:22:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports",,"10","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/hvbw-mzt6.json",,,,,,,,"a2n7-gr2a",,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/a2n7-gr2a","true","false","a2n7-gr2a",,"controllerdata.lacity.org","dataset","Dept Employment and Expenses - CAFR 2018",,"136","2019-01-29T09:09:00.000Z","2019-01-29T09:11:00.000Z","Audits and Reports","pafr,cafr,expenses","117","ieh5-z5s8",,"published",,,,,,"https://controllerdata.lacity.org/resource/a2n7-gr2a.json",,,,,,,,,,"official","Controller Intern",,
"https://controllerdata.lacity.org/d/yvi8-2wdp","true","false","yvi8-2wdp",,"controllerdata.lacity.org","dataset","CAFR City Activities 2018 (Full)",,"732","2019-01-29T06:45:00.000Z","2019-01-31T22:37:00.000Z","Audits and Reports","cafr,pafr,city activities","107","594h-mv4h",,"published",,,,,,"https://controllerdata.lacity.org/resource/yvi8-2wdp.json",,,,,,,,,,"official","Controller Galperin",,
"https://data.lacity.org/d/2fse-gjp4","true","true","2fse-gjp4","Information Technology","data.lacity.org","filter","Homeless Encampment 311 Service Request 2018","Service request data from MyLA311 for 2018. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","185","2019-01-23T22:35:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","47","a7bi-vbmb","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/2fse-gjp4.json",,,"Latitude/longitude","Daily","Yes",,,"h65r-yf5i",,"community","mvieng",,
"https://data.lacity.org/d/ncch-xuhr","true","true","ncch-xuhr","Information Technology","data.lacity.org","filter","Homeless Encampment 311 Service Request 2017","Service request data from MyLA311 for 2017. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","58","2019-01-23T22:34:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","25","a7bi-vbmb","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/ncch-xuhr.json",,,"Latitude/longitude","Daily","Yes",,,"d4vt-q4t5",,"community","mvieng",,
"https://data.lacity.org/d/qzxg-rnv9","false","true","qzxg-rnv9","Information Technology","data.lacity.org","filter","Homeless Encampment 311 Service Request 2017","Service request data from MyLA311 for 2017. This includes requests submitted via 311, call centers, email, mobile apps, website, and other sources.","2","2019-01-23T22:32:00.000Z","2020-11-13T16:00:00.000Z","A Well Run City","311,service,requests,pothole,graffiti,trash,bulky,sidewalk,tree,water,animal,3-1-1,call,center,pickup","0","a7bi-vbmb","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"City of Los Angeles - Information Technology Agency","https://MyLA311.lacity.org",,"https://data.lacity.org/resource/qzxg-rnv9.json",,,"Latitude/longitude","Daily","Yes",,,"d4vt-q4t5",,"community","mvieng",,
"https://data.lacity.org/d/vhng-sdti","false","true","vhng-sdti","Office of Finance","data.lacity.org","filter","CD13 Restaurant List","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","1","2019-01-23T18:36:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","1","w2ay-sw97","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/vhng-sdti.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","QuinnRogers",,
"https://data.lacity.org/d/3dte-5dha","false","true","3dte-5dha","Office of Finance","data.lacity.org","filter","CD12 Restaurant List","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","1","2019-01-23T18:27:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City","active businesses","1","w2ay-sw97","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/3dte-5dha.json",,,,"Monthly","Yes",,,"6rrh-rzua",,"community","QuinnRogers",,
