"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"09016-20000-18355","12344 W RIDGE CIR","90049","11","150B141    94","150B141    94","4490025***","(Q)RD6-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.01","Building","Bldg-Addition","Apartment","35","Condo-Single Family","2009-11-06T00:00:00.000","2009-11-17T00:00:00.000","2010-07-12T00:00:00.000","0",,"340","CofO Issued","20000","Type V-B Construction",,"ADDRESS","34.10824","-118.48396","2022-09-10T00:00:00.000","Conversion Of (E) Attic Space Into (N) Studio Area....All Construction Per Architect'S Design And Details...Spiral Staircase Per Standard Plan #111..."
"02030-20000-03273","8737 N LANGDON AVE 1-44","91343","7","195B145   454","195B145   454","2654014038","R3-1","North Valley","Mission Hills - North Hills - Panorama City",,,"1174.06","Building","Grading","Apartment","60","Grading - Non-Hillside",,"2002-12-20T00:00:00.000",,,,,"Permit Finaled","50",,,"ADDRESS","34.22937","-118.46997","2022-09-10T00:00:00.000","Backfill (E) Swimming Pool (Shell To Remain). <See Comments>"
"98010-20000-01380","3845 N BOBSTONE DR","91423","5","162B157   660","162B157   660","2386016004","RE15-1, H","South Valley",,,"YES","1417.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1998-05-08T00:00:00.000","1998-10-20T00:00:00.000",,"0",,"0","Issued","57000",,,"ADDRESS","34.13936","-118.42974","2022-09-10T00:00:00.000","Revision To Approved Plans For Permit #95ho41697. (Eq Rebuild And Addition)."
"99016-10000-07469","721 S MAIN ST","90014","14","127-5A211 140","127-5A211 140","5144015046","C2-4-D","Central",,,,"2073.00","Building","Bldg-Alter/Repair","Commercial","11","Hotel","1999-04-28T00:00:00.000","1999-12-30T00:00:00.000",,"1",,,"Permit Finaled","875000","Type III-N Construction",,"ADDRESS","34.04358","-118.25219","2022-09-10T00:00:00.000","Major Remodel Of Sro Hotel To Convert To 42 Light Housekeeping Rooms And One Unit ( (E) 72 Rooms ); Change Of Use/Occp Of 1st Flr From Retail To Residential. Install (N) Elevator/Stairs. See Comments."
"03016-10000-14814","4626 W BRAZIL ST","90039","4","165B201   216","165B201   216","5593011018","M3-1","East Los Angeles","Northeast Los Angeles","Atwater Village",,"1881.00","Building","Bldg-Alter/Repair","Commercial","22","Warehouse",,"2003-08-29T00:00:00.000",,,,,"Permit Expired","30000",,,"ADDRESS","34.14675","-118.27661","2022-09-10T00:00:00.000","Re-Roof The Warehouse Bldg. = 14,000 Sq. Ft., Using Asphal Shingles And Replace (E) Wood Siding  With Same Size And Spacing."
"02016-40000-20065","776 W 19TH ST","90731","15","012B197   873","012B197   873","7462009015","RD1.5-1XL","Harbor","San Pedro",,"YES","2969.00;2972.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2002-10-09T00:00:00.000",,,,,"Permit Finaled","2500",,,"ADDRESS","33.7271","-118.29409","2022-09-10T00:00:00.000","Remove And Reroof (E) Sfd With Asphalt Shingles House (Resheat With 1/2""Cdx Front House) And Reroof Gar, Total 11sqs."
"04014-10000-07698","1536 N ALLESANDRO ST",,"13","142-5A207 377","142-5A207 377","5424001014","RD2-1VL","East Los Angeles","Silver Lake - Echo Park","Greater Echo Park Elysian","YES","1955.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-08-16T00:00:00.000","2004-08-17T00:00:00.000",,,,"35","Permit Finaled","2800","Type V-N Construction",,"PIN","34.08335194","-118.26100129","2022-09-10T00:00:00.000","Convert (E) 4'-2""X 8'-5"" Covered Porch To Enlarge Kitchen At Rear Of (E) Sfd,  Per Type V Sheet."
"00014-30000-04857","964 N MORAGA DR","90049","5","141B145   256","141B145   252; 141B145   256","4368019009","RE20-1, H","West Los Angeles","Bel Air - Beverly Crest",,"YES","2622.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2000-08-29T00:00:00.000","2000-10-02T00:00:00.000",,"0",,"398","Permit Finaled","40000","Type V-N Construction",,"ADDRESS","34.08191","-118.4684","2022-09-10T00:00:00.000","Convert Existing Attic Space Over Garage Into Add'L Bedroom (W/Add'L Stair And New Elevator). (Approx. 15'-6""X21')"
"97014-20000-02924","12933 W MONTFORD ST","91331","7","213B161   514","213B161   514","2533022016","R1-1","North Valley",,,,"1042.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1997-06-03T00:00:00.000",,,,,"Permit Finaled","21000",,,"ADDRESS","34.28027","-118.41455","2022-09-10T00:00:00.000","Convert 21' X 21' Garage To Bedroom & Full Bathroom. Add 18'X18' Attached Carport.Add 6'9""X 13'9"" Attached Patio Cover."
"02016-10000-00584","1146 S POINT VIEW ST","90035","5","132B173  1094","132B173  1094","5087023024","R1-1-O","Central","Wilshire",,,"2168.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2002-01-11T00:00:00.000",,,,,"Permit Expired","4700",,,"ADDRESS","34.05487","-118.36859","2022-09-10T00:00:00.000","Remove Old Roof; Install 1/2"" Plywood; Install Shingles(25 Yr)"
"00016-20000-20802","11946 N SONOMA WAY","91326","12","216B117    25","216B117    25","2872004003",,"North Valley","Chatsworth - Porter Ranch",,"YES","1081.03","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2000-10-26T00:00:00.000",,"0",,,"Permit Finaled","4000","Type V-N Construction",,"ADDRESS","34.29002","-118.553","2022-09-10T00:00:00.000","Enclose Exist. (8'X10.5"") Open Trellis To Enlarge Hallway. Include Related Elect. Work. --Per Type V Sht."
"99016-10000-12995","3871 S VAN NESS AVE","90008","8","117B189  1154","117B189  1154","5035002024",,"South Los Angeles",,,,"2340.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1999-07-14T00:00:00.000",,,,,"Permit Finaled","20000",,,"PIN","34.01533149","-118.31738956","2022-09-10T00:00:00.000","Replace Fire Damaged Walls And Ceilings Replace Drywall Sandblast Color Coat Reroof W/Ply & Class 'A' Materials New Windows Eq Shut Off Valve Required"
"00030-20000-01323","7607 W WYNGATE ST","91042","2","204B197   500","204B197   500","2558003018","RD2-1","North Valley","Sunland-La Tuna Cyn-Lakevw Ter-Shadow Hls-Tujunga",,,"1011.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"2000-06-13T00:00:00.000",,,,,"Permit Finaled","50",,,"ADDRESS","34.25753","-118.29815","2022-09-10T00:00:00.000","Backfill Cesspool."
"02014-20000-00149","10960 N LEOLANG AVE","91040","2","210B193   732","210B193   732","2552016037","R1-1","North Valley","Sunland-La Tuna Cyn-Lakevw Ter-Shadow Hls-Tujunga",,,"1031.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2002-01-14T00:00:00.000",,"0",,"220","Permit Finaled","15300","Type V-N Construction",,"ADDRESS","34.26867","-118.30606","2022-09-10T00:00:00.000","Extend 8'X27'6"" Kit, Bed & Bath Rooms"
"05010-20000-00688","16601 W FOOTHILL BLVD","91342","7","228B137   214","228B137   214","2603025001","(T)(Q)R3-1","North Valley","Sylmar","Sylmar","YES","1065.10","Building","Nonbldg-New","Apartment","23","Miscellaneous Bldg/Structure","2005-02-17T00:00:00.000","2006-03-13T00:00:00.000","2007-08-28T00:00:00.000",,,,"CofO Issued","9000",,"10","ADDRESS","34.31987","-118.49202","2022-09-10T00:00:00.000","New 16'6""X18'6"" Trash Enclosure (Near Bldg #10)"
"97016-50000-05094","449 E MANCHESTER AVE","90293","6","096B153   987","096B153   987","4116023021",,"West Los Angeles",,,,"2781.00","Building","Bldg-Alter/Repair","Commercial","9","Gas Station",,"1997-03-05T00:00:00.000",,,,,"Permit Expired","301",,,"ADDRESS","33.95642","-118.44289","2022-09-10T00:00:00.000","Correct C/O To Include Auto Repair On Permit 59la40333. No Change In Occ. ""Old F-1"""
"03016-90000-13473","3769 S GRAND VIEW BLVD","90066","11","114B157  1335","114B157  1335","4248031006","R1-1","West Los Angeles","Palms - Del Rey - Mar Vista","Mar Vista",,"2719.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","23","Miscellaneous Bldg/Structure",,"2003-07-11T00:00:00.000",,,,,"Permit Expired","5000",,,"ADDRESS","34.00558","-118.43198","2022-09-10T00:00:00.000","Replace Damaged Wood Framing (Less Than 10%). Same Size/Spacing/Type."
"06048-10000-00932","311 W PACIFIC COAST HWY","90744","15","036B205   998","036B205   998","7421024014","[Q]C2-1VL-O","Harbor","Wilmington - Harbor City","Wilmington",,"2942.00","Building","Sign","Onsite","19","Wall Sign","2006-06-15T00:00:00.000","2006-06-15T00:00:00.000",,,,,"Permit Finaled","12000",,,"ADDRESS","33.79211","-118.26673","2022-09-10T00:00:00.000","I Nstall (5) Single Faced Illuminated Channel Letter Signs And (1) Single Faced Non-Illuminated Wall Sign."
"98014-20000-00897","5037 BASCULE AVE",,"11",,,"2166027013","RA-1 ; RE11-1, T",,,,,"1375.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1998-03-03T00:00:00.000",,,,"445","Permit Closed","4900",,,,,,"2022-09-10T00:00:00.000","Proposed Patio Cover (13.5x33)"
"05016-30000-10065","1375 N SUMMITRIDGE PL","90210","5","144B157    56","144B157    56","4355007006","RE15-1","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2611.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-05-25T00:00:00.000","2005-08-31T00:00:00.000",,,,,"Permit Finaled","50000",,,"ADDRESS","34.0949","-118.42032","2022-09-10T00:00:00.000","Underpin Foundation Of An Existing Sfd With Grade Beam And Caissons."
"01020-10000-00289","2001-2013 W RESERVOIR ST","90026","13","141A207   375","141A207   375","5419033031","R4-1L","East Los Angeles","Silverlake - Echo Park",,"YES","1956.00","Building","Nonbldg-New","Commercial","8","Parking Area public","2001-01-31T00:00:00.000","2001-02-20T00:00:00.000",,,,,"Permit Expired","301",,,"ADDRESS","34.07877","-118.26157","2022-09-10T00:00:00.000","Use Of Land - Parking Lot Striping. Increase Size Of Exist'G Parking L Lot From 131'X75' To 131'X150'"
"99019-10000-00812","8301 N SEPULVEDA BLVD","91343","7","192B145   373","192B145   373","2654027012","[Q]C2-1-VL","North Valley",,,,"1174.01","Building","Bldg-Demolition","Commercial","9","Gas Station",,"1999-08-12T00:00:00.000",,,,,"Permit Finaled","17000",,,"ADDRESS","34.22205","-118.46795","2022-09-10T00:00:00.000","Demolish Service Station. Fence & Canopy Sewer Cap Req'D"
"02020-30000-03704","4263 S ALLA ROAD","90066","11","108B153  1088","108B153  1088","4230019025","R1-1","West Los Angeles","Palms - Del Rey - Mar Vista",,,"2754.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Fence Wall",,"2002-11-13T00:00:00.000",,,,,"Permit Finaled","3500",,,"ADDRESS","33.99006","-118.43498","2022-09-10T00:00:00.000","New Free Standing Block Fence Wall Along The Side And Rear Property Lines,(Approximate Length= 110ft,   Max Height= 6').  Construction Will Be Per La City Details"
"01030-40000-01471","4837 N ADELE CT","91364","11","168B113   121","168B113   121","2175026021","RA-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill",,"YES","1375.04","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"2001-06-25T00:00:00.000",,,,,"Permit Finaled","63",,,"ADDRESS","34.15909","-118.57141","2022-09-10T00:00:00.000","Grading Permit, Pool Excavation V=63cy."
"04010-20001-04787","3674 N HARRIMAN AVE","90032","14","144A231   209","144A231   209","5213006037","RD3-1","East Los Angeles","Northeast Los Angeles","LA-32","YES","2012.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-05-02T00:00:00.000","2005-05-03T00:00:00.000",,,,,"Permit Finaled","301",,,"ADDRESS","34.08825","-118.1822","2022-09-10T00:00:00.000","Supplemental To Permit 05vn-68756 Toallow 2 New Windows At First Floor And A New Fireplace In Livingroom."
"01014-20000-05546","3891 N FREDONIA DR","90068","2","159B177   122","159B177   122","2380003014","R1-1","South Valley","Sherman Oaks - Studio City - Toluca Lake",,"YES","1437.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2001-09-24T00:00:00.000","2001-10-16T00:00:00.000",,,,"88","Permit Finaled","55000","Type V-N Construction",,"ADDRESS","34.13482","-118.36291","2022-09-10T00:00:00.000","4'6"" X 19'6"" Living Rm Extension @ 2nd Floor, Add 6'6"" X 11'6"" Irr-Shaped Balcony, Interior Remodel"
"07030-30000-02429","3760 E MAYFAIR DR","90065","1","148-5A221 187","148-5A221 187","5464016025","RE20-1","East Los Angeles","Northeast Los Angeles","Arroyo Seco","YES","1852.02","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2007-02-08T00:00:00.000","2007-07-18T00:00:00.000",,,,,"Permit Finaled","76",,,"ADDRESS","34.09948","-118.21825","2022-09-10T00:00:00.000","Gradind Of 76 Cubic Feet For New Accessory Bldg"
"05016-10000-27800","2033 N WOLLAM ST","90065","14","150A219   125","150A219   125","5456019019","R1-1","East Los Angeles","Northeast Los Angeles","Glassell Park","YES","1863.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2005-12-30T00:00:00.000",,,,,"Permit Finaled","1600",,,"ADDRESS","34.10582","-118.22761","2022-09-10T00:00:00.000","Apply New Stucco To Sfd. And Detached Garage."
"00016-70000-05312","5329 S BANDERA ST #62","90058","9","108B213   176","108B213   176","5105008901","Currently Not Available","South Los Angeles","Southeast Los Angeles",,,"2289.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2000-03-28T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","33.99427","-118.2406","2022-09-10T00:00:00.000","Install Security Bars. Security Bars To Be Installed By Certified Installer/."
"09016-20000-07544","21119 W TULSA ST","91311","12","207B105    38","207B105    38","2706032005","RA-1","North Valley","Chatsworth - Porter Ranch","Chatsworth","YES","1132.11","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2009-05-22T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.26765","-118.5936","2022-09-10T00:00:00.000","Kitchen Remodel For Residential Buildings (No Structural Changes).Valuation To Be Verified By Field Inspector.  Investigation Fee Paid."
"97016-10000-19431","110 E 9TH ST C-1302","90015","14","126A209    43","126A209    43","5139001024",,"Central",,,,"2079.00","Building","Bldg-Alter/Repair","Commercial","16","Wholesale Business",,"1997-08-28T00:00:00.000",,,,,"Permit Finaled","36800",,,"ADDRESS","34.04107","-118.25479","2022-09-10T00:00:00.000","At Suite C-1302, T.I. Add 61' Demising Wall & Non-Bearing Part. Walls For 61' X 64' Showroom. Remodel (E) Lunchroom."
"99010-20001-01314","24410 W CALVERT ST","91367","3","177B089   298","177B089   298","2032012009","R1-1","South Valley",,,,"1373.02","Building","Bldg-New","Commercial","52","Foundation Only",,"1999-05-28T00:00:00.000",,,,,"Permit Finaled","3500",,,"ADDRESS","34.1827","-118.65661","2022-09-10T00:00:00.000","Foundation Only Permit For Future Temporary Tent 82'X98'6"""
"08014-30003-01544","1711 S FAIRFAX AVE","90035","10","126B173    53","126B173    53","5066018004","R1-1","Central","Wilshire","P.I.C.O.",,"2167.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2009-10-13T00:00:00.000",,,,,"Permit Finaled","0",,,"PIN","34.0454043","-118.36856801","2022-09-10T00:00:00.000","Supplemental Permit To Permit #08014-30000-01544 To Collect Fees For #1  Additional Inspection.  This Permit Does Not Authorize Any Additional Work Or Extend The Expiration Date Of The Original Permit."
"05047-30000-00471","784 N WILDOMAR ST","90272","11","129B125   489","129B125   489","4413001005","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2627.01","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private",,"2005-04-08T00:00:00.000","2005-10-12T00:00:00.000",,,,"CofO Issued","10000",,,"ADDRESS","34.04833","-118.53508","2022-09-10T00:00:00.000","New Spa At Rear Of The Lot Per La City Standard Detail."
"06014-20002-02171","12159 N DARBY AVE","91326","12","219B121   297","219B121   297","2870001015","RE11-1-H","North Valley","Chatsworth - Porter Ranch","Porter Ranch","YES","1081.04","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-10-10T00:00:00.000","2006-10-10T00:00:00.000",,,,,"Permit Finaled","301",,,"ADDRESS","34.29393","-118.54246","2022-09-10T00:00:00.000","Supplemental Permit To Revise Plan Showing Clear Ceiling Height Of 9' In Family Room."
"02010-20000-02436","20942 RODAX ST",,"12","192B109   230","192B109; 192B109; 192B109   230","2779006006","(T)R1-1",,"Chatsworth - Porter Ranch",,,"1132.34","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2002-07-17T00:00:00.000","2003-01-22T00:00:00.000",,"1",,"2319","Permit Finaled","246000","Type V-N Construction",,,,,"2022-09-10T00:00:00.000","New Sfd W/ Attached Garage Per Plan C"
"02016-20000-15709","12409 W LAUREL TERRACE DR","91604","5","162B165   345","162B165   345","2369001003","R1-1","South Valley","Sherman Oaks - Studio City - Toluca Lake",,"YES","1439.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2002-08-12T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","34.14186","-118.40345","2022-09-10T00:00:00.000","T/O (E) Roof And Apply 1/2"" Cdx Plywood And Approx. 30 Sqs.Of Class ""A"" Comp. Shingles.  Smoke Detectors Required."
"03016-20000-14173","13454 W CHANDLER BLVD","91401","2","171B157   137","171B157   137","2344018002","R1-1","South Valley","Van Nuys - North Sherman Oaks","Sherman Oaks",,"1246.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","7","Garage - Private",,"2003-07-22T00:00:00.000",,,,,"Permit Finaled","1000",,,"ADDRESS","34.16823","-118.4264","2022-09-10T00:00:00.000","Reroof Detached Garage - T/O Existing Install 4 Sqs. Comp ""A"" Shingles Over Existing Sheathing."
"06030-10000-02497","4706 N VIA COLINA UNIT 750","90042","14","148-5A231 156","148-5A231 156","5301003***","RD5-1","East Los Angeles","Northeast Los Angeles","Arroyo Seco","YES","2013.02","Building","Grading","Apartment","70","Grading - Hillside",,"2006-08-17T00:00:00.000",,,,,"Permit Finaled","30",,,"ADDRESS","34.10017","-118.18341","2022-09-10T00:00:00.000","Remove And Recompact 30 Cuyd After Installation Of Water Proofing."
