"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"08030-10000-00357","1563 N QUEENS ROAD","90069","4","147B173   136","147B173   136","5559025007","R1-1","Central","Hollywood","Bel Air - Beverly Crest","YES","1942.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2008-02-11T00:00:00.000",,,,,,"Corrections Issued","40",,,"ADDRESS","34.09854","-118.37705","2022-09-10T00:00:00.000","Excavate And Recompact 18' X 20' Area Behind (E) 4' High Retaining Wall"
"06010-20000-04344","9901 N TAMARACK AVE","91331","7","201B161   292","201B161   292","2624006029","R1-1","North Valley","Arleta - Pacoima","Pacoima",,"1048.10","Building","Bldg-New","1 or 2 Family Dwelling","7","Carport","2006-09-22T00:00:00.000",,,,,"324","Corrections Issued","7000","Type V-N Construction","9","ADDRESS","34.24975","-118.40952","2022-09-10T00:00:00.000","New 2-Car Carport 18'X18'. Construction Per La City Std Detail Sheet."
"02010-10000-02243","4474 W DE LONGPRE AVE","90027","13","147B197   928","147B197   928","5542012010","C4-1D","Central","Hollywood",,,"1913.02","Building","Bldg-New","1 or 2 Family Dwelling","2","Duplex","2002-07-02T00:00:00.000",,,"2",,,"Reviewed by Supervisor","412300","Type V-N Construction",,"ADDRESS","34.09653","-118.28771","2022-09-10T00:00:00.000","New Two Story Building (Residence) 4,894 Sq. Ft."
"07048-10000-01919","13920 W VENTURA BLVD","91423","4","165B153   568","165B153   568","2266017001","C2-1VL","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Sherman Oaks","YES","1411.02","Building","Sign","Onsite","19","Temporary Sign","2007-10-22T00:00:00.000",,,,,,"Corrections Issued","2000",,,"ADDRESS","34.14851","-118.43561","2022-09-10T00:00:00.000","Install (2) 6' X 15' Temporary Signs From Oct 23 Thru Nov 21, 2007 As Per Drawings. Comply With Department Order Dated 3/05/04.  Permit Will Expire 30 Days From Issuance Date"
"08048-10000-01625","4015 N VERDUGO ROAD","90065","14","156A217    57","156A217    57","5459015012","[Q]C1.5-1VL","East Los Angeles","Northeast Los Angeles","Glassell Park","YES","1863.01","Building","Sign","Offsite","19","Billboards","2008-09-05T00:00:00.000",,,,,,"Reviewed by Supervisor","1000",,,"ADDRESS","34.12345","-118.23162","2022-09-10T00:00:00.000","Demo (E) Off-Site Roof Sign [12' X 25' X 26'H From Roof, Permit# 1970la67679]  Usuing 1 Credit For Demo Per The Settlement Agreement  [Spi Under App#08048-10000-01627]"
"02010-10001-03712","7340 N DE SOTO AVE","91303",,"186B109   873","186B109   822; 186B109   825; 186B109   873","2113013053","(T)(Q) RD1.5-1 ; RA-1",,"Canoga Park-West Hills-Winnetka-Woodland Hill",,,,"Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","35","Condo-Single Family","2003-03-20T00:00:00.000",,,,,,"Reviewed by Supervisor","1250",,,"ADDRESS","34.2039","-118.58825","2022-09-10T00:00:00.000","Change Of Use To Condominium Per Reqts Of Tract No. 53718 & Verify Compliance With Tract Conditions."
"09030-70000-04786","11726 W LAURELWOOD DR","91604","2","162B169   622","162B169   619; 162B169   622","2369029002","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga","Studio City","YES","1438.00","Building","Grading","1 or 2 Family Dwelling",,,"2009-09-14T00:00:00.000",,,,,,"PC Approved",,,,"ADDRESS","34.13963","-118.3877","2022-09-10T00:00:00.000","*** Void**"
"03016-20000-22243","5923 N KESTER AVE","91411","4","177A149   151","177A149   151","2243022007","M1-1","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1284.00","Building","Bldg-Alter/Repair","Commercial",,,"2003-11-04T00:00:00.000",,,,,,"Reviewed by Supervisor","15000",,,"ADDRESS","34.17825","-118.45765","2022-09-10T00:00:00.000","Chg Of Occupancy To H4 (Auto Body) & Install Spray Booth"
"07010-20000-00780","13096 N GLADSTONE AVE 14","91342",,,,,"(T)(Q)R1-1-K",,"Sylmar","Sylmar","YES",,"Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-02-27T00:00:00.000",,,"1",,"2891","Reviewed by Supervisor","255000","Type V-N Construction",,"ADDRESS","34.30835","-118.4251","2022-09-10T00:00:00.000","New 2 Story Sfd With 19 Sf Covered Porch And Attached Garage................. << Plan Type 2 >>"
"08030-30000-01252","1420 N STRADELLA ROAD","90077","5","147B149   338","147B149   338","4377038009","RE15-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2621.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2008-05-02T00:00:00.000",,,,,,"PC Approved",,,,"ADDRESS","34.0987","-118.457","2022-09-10T00:00:00.000","Site Grading For Deck"
"99010-30000-00207","17717 W CALLE DE PALERMO","90272","11","141B113     8","141B113     8","4431020007","RE20-1","West Los Angeles",,,"YES","2626.01","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","1999-01-21T00:00:00.000",,,"1",,"17280","Corrections Issued","1600000","Type V-N Construction","32","ADDRESS","34.07977","-118.57185","2022-09-10T00:00:00.000","New 92'X162.5' Irregular Single Family Dwelling W/Att'D Garage. 2 Stories Over A Habitable Basement. Bsmt=5730sf, 1st=6100sf Hab/1470sf Gar/680sf Cov'D Patios, 2nd=4770sf"
"08014-10000-04212","961 1/2-3/4 N EAST EDGEWARE ROAD","90026","1","138A211   278","138A211   278","5405018017","RD2-1VL-HPOZ","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Greater Echo Park Elysian","YES","1976.00","Building","Bldg-Addition","1 or 2 Family Dwelling","2","Duplex","2008-09-11T00:00:00.000",,,"0",,"93","Corrections Issued","8500","Type V-B Construction",,"ADDRESS","34.07122","-118.25366","2022-09-10T00:00:00.000","Add 5' 8"" X 16' 5""  Storage And 1/2 Bathroom To Rear Att.Garage Of Duplex.(Electrical Amd Plumbing Work Shall Be Done By Licensed Contractor. )"
"08010-10000-01204",,,"7","198B185    19","198B185    19","2545023001","A2-1-K","North Valley","Sun Valley - La Tuna Canyon","Foothill Trails District","YES","1021.07","Building","Bldg-New","Commercial",,,"2008-05-15T00:00:00.000",,,,,,"Corrections Issued","10000",,,"PIN","34.23801734","-118.33236012","2022-09-10T00:00:00.000","New Fence Cmu Wall Enclosure For Telecom Edpt Pads"
"06014-10000-08626","1120 N VISTAGRANDE DR","90272","11","132B121   271","132B121   271","4420025013","RE15-1-H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.04","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-09-21T00:00:00.000",,,,,"507","Corrections Issued","50000","Type V-N Construction",,"ADDRESS","34.05791","-118.55027","2022-09-10T00:00:00.000","9' X 23'-4""  Addition To Master Bedroom And Bathroom, Add 15' X 19'- 10"" Den"
"06014-40000-02153","1445 W SEPULVEDA ST","90732","15","018B193   622","018B193   622","7452008030","R1-1XL","Harbor","San Pedro","Northwest San Pedro","EXEMPT","2964.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-03-13T00:00:00.000",,,"0",,"1308","Reviewed by Supervisor","150000","Type V-N Construction","26.5","ADDRESS","33.74505","-118.30747","2022-09-10T00:00:00.000","Two Story Ground Floor Addition."
"09030-20000-04587","10820 N FELLOWS AVE","91331","7","207B165    31","207B165    31","2536012021","RS-1","North Valley","Arleta - Pacoima","Pacoima","YES","1041.08","Building","Grading","1 or 2 Family Dwelling",,,"2009-09-29T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.26749","-118.40161","2022-09-10T00:00:00.000","Gpi Only*** For (N)  Retaining Wall (Masonry)  4' To 6' High 250' Long; Grading"
"08019-70000-00846","5606 W ADAMS BLVD","90016","10","123B177  1055","123B177  1053; 123B177  1055","5048029043","[Q]C2-1VL","South Los Angeles","West Adams - Baldwin Hills - Leimert","West Adams",,"2199.02","Building","Bldg-Demolition","Commercial","6","Church","2008-05-28T00:00:00.000",,,,,,"PC Info Complete","7560",,,"ADDRESS","34.03231","-118.36505","2022-09-10T00:00:00.000","Demolish (E) 2-Story Church (32' X 85')Method Of Demo: HandwreckingClear And Fence Lot.Sewer Cap Permit Required"
"07014-10000-06606","401 E 80TH ST","90003","9","099B205   822","099B205   822","6030033001","R2-1","South Los Angeles","Southeast Los Angeles","Community and Neighbors for Ninth District Unity",,"2398.01","Building","Bldg-Addition","1 or 2 Family Dwelling","2","Duplex","2007-09-14T00:00:00.000",,,"0",,"0","Corrections Issued","2000","Type V-N Construction",,"ADDRESS","33.96658","-118.2671","2022-09-10T00:00:00.000","9' X18' Attached Carport Per City Standard To Existing One Story Duplex."
"99016-10000-10765","3750 S CLARINGTON AVE","90034","5","120B165  1065","120B165  1061; 120B165  1065","4313006023","R3-1","West Los Angeles",,,"YES","2699.06","Building","Bldg-Alter/Repair","Apartment","5","Apartment","1999-06-14T00:00:00.000",,,"1",,,"Corrections Issued","14000",,,"ADDRESS","34.02366","-118.40104","2022-09-10T00:00:00.000","Convert 4 Units Apartment To 5 Units Apartment"
"05020-30002-01043","1156 NAPOLI DR","90272","11","129B133   237","129B133   237","4408003007","RE11-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2628.02","Building","Bldg-New","1 or 2 Family Dwelling","23","Miscellaneous Bldg/Structure","2005-06-03T00:00:00.000",,,,,,"Reviewed by Supervisor","5000",,,"PIN","34.0489917","-118.50290714","2022-09-10T00:00:00.000","Add Equipment Bldg Under Pool"
"09030-20000-01313","7023 W ELMO ST","91042","7","202-5A201  55","202-5A201  55","2568003006","RD3-1","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tu","Sunland - Tujunga",,"1012.20","Building","Grading","1 or 2 Family Dwelling",,,"2009-03-27T00:00:00.000",,,,,,"PC Approved","0",,,"ADDRESS","34.25109","-118.28406","2022-09-10T00:00:00.000","Gpi & Posting For New Sfd"
"08010-30001-02142","5113 S OCEAN FRONT WALK","90292","11","100-5A149 209","100-5A149 209","4294006060","R3-1","West Los Angeles","Venice","Grass Roots Venice",,"2742.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling",,,"2008-11-03T00:00:00.000",,,,,,"Reviewed by Supervisor","15000",,,"ADDRESS","33.968","-118.4578","2022-09-10T00:00:00.000","Supplemental To Pcis# 08010-30000-02142. Methane Mitigation For Proposed 3-Story Sfd, With Attached Garage. Plan Check Only."
"06010-20000-02038","14914 W VALLEY VISTA BLVD","91403","4","165A147   200","165A147   200","2277024006","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Sherman Oaks","EXEMPT","1416.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-05-16T00:00:00.000",,,"1",,"7986","Verifications in Progress","795000","Type V-N Construction","33","ADDRESS","34.14623","-118.45956","2022-09-10T00:00:00.000","New Two Story 7986sf  Sfd Over 3-Car Basement Garage."
"97016-20000-09949","5163 N COSTELLO AVE","91423","4","171B153   498","171B153   498","2269008005","R1-1","South Valley",,,,"1287.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling",,,"1997-05-05T00:00:00.000",,,,,,"PC Assigned","0",,,"ADDRESS","34.1643","-118.43845","2022-09-10T00:00:00.000","Voluntary Upgrade To Garage See 97016-20000-09945"
"06016-10001-18141","2210 S FIGUEROA ST UNIT # 1","90007","9","123A205    75","123A205    75","5126006013","M1-2-O","South Los Angeles","Southeast Los Angeles","Downtown Los Angeles",,"2240.20","Building","Bldg-Alter/Repair","Commercial","17","Restaurant","2007-03-29T00:00:00.000",,,,,,"PC Info Complete","2250",,,"ADDRESS","34.03121","-118.27381","2022-09-10T00:00:00.000","Supplemental Permit To #06016-10000-18141. Revise Soffit Detail Per Engineer'S Design."
"05019-30000-00443","16841 W LIVORNO DR","90272","11","126B121   164","126B121   164","4415014005","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.04","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-02-24T00:00:00.000",,,"-1",,"0","PC Approved","3000","Type V-N Construction",,"ADDRESS","34.04406","-118.54586","2022-09-10T00:00:00.000","Demolish 1-Story Single Family Dwelling And Detached 2-Car Garage With Handwrecking Method Per Dpi L13525."
"02014-20000-08344","3320 N BENNETT DR","90068","4","157-5A181  41","157-5A181  41","2429011018","R1-1","South Valley","Sherman Oaks - Studio City - Toluca Lake",,"YES","1437.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-01-15T00:00:00.000",,,"0",,"3743","Corrections Issued","220000","Type V-N Construction",,"ADDRESS","34.12727","-118.34875","2022-09-10T00:00:00.000","Add Ground Floor Addition ( Family Room And Entry ) And 2nd Floor Addition. Per Design Review Board, Existing Floor Area 1956 Sq.Ft Include Garage, Addition 1255 Sq.Ft Total."
"09014-30000-01552","11615 W MORAGA LANE","90049","5","141B145    34","141B145    34","4368002011","RE40-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2622.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2009-05-14T00:00:00.000",,,"0",,"285","PC Info Complete","150000","Type V-B Construction",,"ADDRESS","34.08636","-118.46815","2022-09-10T00:00:00.000","Addition @ First Floor To Existing 2 Story House (50sf) And Covert Partial Existing Garage To Habitable Space 235sf, Remodel 1st & 2nd Floor And New Deck At 2nd Floor;  Addition Of 2 Car Garage"
"98016-10000-22824","7345 N MEDICAL CENTER DR","91307","12","186B097   830","186B097   830","2021014040","CR-1VL/(Q)CR-1VL, P-1-VL","South Valley",,,,"1344.22","Building","Bldg-Alter/Repair","Commercial","13","Office","1998-11-04T00:00:00.000",,,,,,"PC Approved","5000",,,"ADDRESS","34.20343","-118.62973","2022-09-10T00:00:00.000","Install Transreceiver Platform For Antenna Equipment On Roof."
"99014-20001-06535","525 N GARDNER ST","90036","5","141B177  1018","141B177  1018","5526026006","R1-1, O","Central","Hollywood",,,"1920.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2000-07-25T00:00:00.000",,,"0",,"700","Corrections Issued","301","Type V-N Construction",,"ADDRESS","34.08103","-118.35335","2022-09-10T00:00:00.000","Revision To Flr & Structural Plan - 1st Flr Addition-Add Stairs (Irr. 6'X12'), Extend Kitchen (1'X15') & 2nd Fl-Reduce 2nd Fl Addition From 1165 To 606 Sf. A Revision To Permit No. 99014 20000 06535 (00vn 67799)...Side Modification Req'D....."
"04016-20000-19708","5349 N NEWCASTLE AVE","91316","5","171B125    92","171B125    92","2162019***","R3-1","South Valley","Encino - Tarzana","Encino",,"1395.03","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2004-10-04T00:00:00.000",,,"0",,,"PC Approved","2500","Type V-N Construction",,"ADDRESS","34.16803","-118.52449","2022-09-10T00:00:00.000","Repair Ex. Roof-Top A/C Roofed Enclosure (Same Size, Height, Location) Per Engineered Plan. T.V. = $15,000 (1 Of 4)"
"06030-20000-00565","7241 W TRANQUIL DR","91042","7","198B197   266","198B197   266","2562017028","RE11-1","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tu","Sunland - Tujunga","YES","1014.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2006-02-17T00:00:00.000",,,,,,"Verifications in Progress","1000",,,"ADDRESS","34.24064","-118.29198","2022-09-10T00:00:00.000","Site Prep For Proposed Sfd (Note: Bbsc Approved Revised Application To Import 2,200 C.Y Per Bf #070052 On 6/5/07.  Appeal Period Ends On 6/15/07)."
"05014-20000-12403","13132 W VAUGHN ST","91331","7","213B161    71","213B161    71","2524006009","R1-1","North Valley","Arleta - Pacoima","Pacoima",,"1042.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-12-20T00:00:00.000",,,,,,"Corrections Issued","19000",,,"PIN","34.28419054","-118.41846693","2022-09-10T00:00:00.000","Storage Rm Addition"
"08014-10000-00304","1717 S CRENSHAW BLVD","90019","10","126B185   453","126B185   453","5071001033","R3-1-O","South Los Angeles","West Adams - Baldwin Hills - Leimert","Mid City",,"2182.20","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-01-29T00:00:00.000",,,,,"110","Corrections Issued","8000","Type V-N Construction",,"ADDRESS","34.04304","-118.32956","2022-09-10T00:00:00.000","10x11 1-Story Addition To (E) 2-Story Sfd Per City Std Type V Sheet"
"00014-30000-01070","12413 WESTMINSTER AVE","90066","11","114B153   582","114B153   582","4246007016","[Q]RD1.5-1","West Los Angeles","Palms - Del Rey - Mar Vista",,,"2721.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2000-03-03T00:00:00.000",,,,,"1433","Corrections Issued","147000","Type V-N Construction",,"PIN","34.00919996","-118.43823208","2022-09-10T00:00:00.000","Add 1st And 2nd Story Addition To Existing Sfd. Remodel Existing Single Family Dwelling."
"07020-20000-03943","2864 N NICHOLS CANYON ROAD","90046","4","156B177   498","156B177   498","5570008024","R1-1","South Valley","Hollywood","Hollywood Hills West","YES","1941.01","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2007-09-11T00:00:00.000",,,,,,"PC Approved","15000",,,"ADDRESS","34.12233","-118.36013","2022-09-10T00:00:00.000","New Retaining Wall In Sideyard Next To Existing Pool"
"06010-40000-03147","1229 W 1ST ST","90732","15","018B193  1124","018B193  1124","7452015011","R1-1XL","Harbor","San Pedro","Northwest San Pedro","YES","2964.02","Building","Bldg-New","1 or 2 Family Dwelling","7","Garage - Private","2006-07-18T00:00:00.000",,,,,,"Verifications in Progress","40320","Type V-N Construction","12.83","ADDRESS","33.74323","-118.30279","2022-09-10T00:00:00.000","New 2-Car Detached Garage (21.5' X 24'). Use Existing Slab For Portion Of New Garage Foundation."
"04014-20001-09108","8101 W LAURELMONT DR","90046","4","153B173   754","153B173   754","5565018041","RE15-1-H","Central","Hollywood","Hollywood Hills West","YES","1941.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling",,,"2005-02-09T00:00:00.000",,,,,,"PC Assigned","0",,,"ADDRESS","34.11305","-118.3709","2022-09-10T00:00:00.000","Convert Dwlg To Acc Bldg"
