"apn","project_number","name","ahtf_pa","site_cd","community","council_district","development_stage","construction_type","housing_type","hcidla_funded","leverage","tax_exempt_conduit_bond","tdc","photo","jobs","developer","management_company","contact_phone"
"5148023031","15-122553","649 LOFTS (AKA SIX FOUR NINE LOFTS)","649 S WALL ST CA 90014","1","WHOLESALE DISTRICT","14","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","5500000","22907343","0","28407343","http://hcidapp.lacity.org/mpphotos/15-122553/Photo/Website/649%20lofts%2012-20-16.JPG","221","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x133"
"5148025008","30156","RAINBOW APARTMENTS","645 S SAN PEDRO ST CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3500000","13279250","0","16779250","http://hcidapp.lacity.org/mpphotos/030156/Photo/Website/CD%209%20-%20Rainbow%20Apts..jpg","98","RAINBOW APARTMENTS, L.P.","SRHT PROPERTY MGMT CO.","(213) 683-0522 x114"
"5148023020","11-117809","STAR APARTMENTS","240 E 6TH ST CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3000000","37140676","0","40140676","http://hcidapp.lacity.org/mpphotos/11-117809/Photo/Website/STAR_APARTMENTSmaple-845x684.png","273","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522"
"5183023003","10-118599","LINDA VISTA NURSES BUILDING","630 S ST LOUIS ST CA 90023","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","4214325","3959132","759870","8933327","http://hcidapp.lacity.org/mpphotos/10-118599/Photo/Website/10-118599.JPG","218","AMCAL Linda Vista Fund L.P.","WESTERN SENIORS HOUSING, INC.","(949) 748-8204"
"5148014013","70168","RENATO APARTMENTS","531 S SAN JULIAN ST 1-96 CA 90013","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","9500000","16649424","0","26149424","http://hcidapp.lacity.org/mpphotos/070168/Photo/Website/Renato.jpg","235","Single Room Occupancy Housing  Corp. (SRO)","SINGLE ROOM OCCUPANCY HOUSING CORPORATION","(213) 229-9640"
"5134014019","70045","NEW CARVER","1624 S HOPE ST 1-97 CA 90015","1","DOWNTOWN","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","6600000","27345678","0","33945678","http://hcidapp.lacity.org/mpphotos/070045/Photo/Website/070045.JPG","265","SKID ROW HOUSING TRUST,","NEW CARVER APARTMENTS, LP","(213) 683-0522"
"5148025017","50028","ABBEY APARTMENTS","625 S SAN PEDRO ST 1-115 CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3500000","23108748","1091000","27699748","http://hcidapp.lacity.org/mpphotos/050028/Photo/Website/CD%209%20-%20Abbey%20Apts.JPG","152","SKID ROW HOUSING TRUST,","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x123"
"6065010054","05-117193","LEEWARD APTS. (SITE 13)","10648 S CENTRAL AVE CA 90002","13","WATTS","15","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6065001052","60059","IMANI FE EAST & WEST","10424 S CENTRAL AVE 1-49 CA 90002","1","WATTS","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","6001178","31661768","0","37662946","http://hcidapp.lacity.org/mpphotos/060059/Photo/Website/CD_8_-_Imani_Fe_West.png","242","Grant Housing & Econ Dev Corp","AEGON ASSET MANAGEMENT","N/A"
"7417012905","09-117267","DANA STRAND SR. APTS.","410 N HAWAIIAN AVE 1-100 CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","3840000","8320832","10147212","22308044","http://hcidapp.lacity.org/mpphotos/09-117267/Photo/Website/danastrand111611_008-.png","236","ROEM DEVELOPMENT CORP.","FPI MANAGEMENT, INC","(916) 357-5300"
"7423020046","13-118975","BANNING VILLA APARTMENT","1100 N BANNING BLVD  WILMINGTON, CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","REHAB","SENIORS","0","10965825","10100000","21065825","http://hcidapp.lacity.org/mpphotos/13-118975/Photo/Website/banning%205.png","108","Clifford Beers Housing, Inc","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6675"
"6132024034","80008","MAYA TOWNHOMES","306 W 120TH ST CA 90061","1","CENTURY PALMS/COVE","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2055350","7237394","0","9292744","http://hcidapp.lacity.org/mpphotos/080008/Photo/Website/maya12005broadwa_010-.png","83","LEELA ENTERPRISES,","ABHAY GOKANI CORPORATION","(323) 465-6611"
"7449014020","70170","TOBERMAN VILLAGE / AKA VISTA ALEGRE","142 W SANTA CRUZ ST 1-49  SAN PEDRO, CA 90731","1","SAN PEDRO","15","READY FOR OCCUPANCY","N/A","N/A","4875640","10632391","1162445","16670476","http://hcidapp.lacity.org/mpphotos/070170/Photo/Website/toberman92711_006-.png","144","NEW ECONOMICS FOR WOMEN,","N/A","N/A"
"6046019903","16-123328","JORDAN DOWNS PHASE 1B","2020 E 97TH ST CA 90002","1","WATTS","15","UNDERCONSTRUCTION","NEW CONSTRUCTION","FAMILY","0","37109157","32650000","69759157","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","775","The Michaels Development Company I, L.P.","N/A","N/A"
"6117009027","09-117197","ACADEMY HALL","12010 S VERMONT AVE CA 90044","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","REHAB","FAMILY","0","6631570","2278011","8909581","http://hcidapp.lacity.org/mpphotos/09-117197/Photo/Website/BONDS%20Burns%20Manor.png",,"CENTURY AFFORDABLE HOUSING, INC.","JOHN STEWART COMPANY","(213) 833-1860"
"7455014029","07-117235","HARBOR TOWER","340 S MESA ST  SAN PEDRO, CA 90731","1","SAN PEDRO","15","READY FOR OCCUPANCY","REHAB","SENIORS","0","21123352","6941082","28064434","http://hcidapp.lacity.org/mpphotos/07-117235/Photo/Website/BONDS%20Harbor%20Towers.png",,"Retirement Housing Foundation","RETIREMENT HOUSING FOUNDATION","(562) 257-5110"
"6046019906","16-123233","JORDAN DOWNS PHASE 1A","9901 S ALAMEDA ST CA 90002","1",,"15","UNDERCONSTRUCTION","NEW CONSTRUCTION","FAMILY","0","24774444","33959951","58734395","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"BRIDGE HOUSING CORPORATION","INTERSTATE REALTY MANAGEMENT","(209) 334-6565"
"6120018084","13-119250","VERMONT VILLAS","16304 S VERMONT AVE CA 90247","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3872900","17861000","0","21733900","http://hcidapp.lacity.org/mpphotos/13-119250/Photo/Website/150_2748.png","187","AHG Vermont, LLC (Affirmed Housing Group)","SOLARI ENTERPRISES, INC.","(714) 282-2520 x224"
"6066019011","05-117217","LEXINGTON APARTMENTS A/B (SITE 9)","10607 S KALMIA ST CA 90002","9","WATTS","15","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6111025905","12-118781","SAGE PARK","1310 W 177TH ST CA 90248","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3473070","24597678","0","28070748","http://hcidapp.lacity.org/mpphotos/12-118781/Photo/Website/150_2481.png","279","BRIDGE Housing Corporation - SoCal","THE JOHN STEWART COMPANY","(213) 787-2700"
"7417010900","16-123033","VISTA DEL MAR","1116 W D ST CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0","18205813","18068000","36273813","http://hcidapp.lacity.org/mpphotos/16-123033/Photo/Website/Lot%208.JPG","405","Abode Communities","ABODE COMMUNITIES","(213) 629-2702"
"7442001022","13-119071","NAVY VILLAGE","1556 W PALOS VERDES DR NORTH CA 90732","1","HARBOR CITY","15","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2673764","27005640","0","29679404","http://hcidapp.lacity.org/mpphotos/13-119071/Photo/Website/150_2668.png","243","Volunteers of America National Services","VOLUNTEERS OF AMERICA OF LOS ANGELES","(213) 251-7689"
"6065010050","05-117193","LEEWARD APTS. (SITE 11)","1206 E 105TH ST  Los Angeles, CA 90002","11","WATTS","15","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6048001024","70044","MCCOY PLAZA APARTMENTS","9315 S FIRTH BLVD 1-8  Los Angeles, CA 90002","1","WATTS","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","5985000","41513856","0","47498856","http://hcidapp.lacity.org/mpphotos/070044/Photo/Website/070044.jpg","229","WATTS COMMUNITY LABOR ACTION COMMUNITY","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"7417011900","50005","NEW DANA STRAND TOWNHOMES","425 N WILMINGTON BLVD CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2904285","31786029","2090000","36780314","http://hcidapp.lacity.org/mpphotos/050005/Photo/Website/CD%2015%20-%20New%20Dana%20Strand%20Townhomes.JPG","291","MERCY HOUSING CALIFORNIA","ABODE COMMUNITIES","(213) 225-2772"
"7417005912","16-123037","CAMINO DEL MAR","417 N HAWAIIAN AVE CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0","29640430","100","29640530","http://hcidapp.lacity.org/mpphotos/16-123037/Photo/Website/Lot%204.JPG","388","Mercy Housing California","ABODE COMMUNITIES (PROP MGMT DIVISION)","(213) 629-2702"
"6117019016","40067","ROYALS APARTMENTS","717 W EL SEGUNDO BLVD CA 90247","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","REHAB","FAMILY","1100000","13039479","0","14139479","http://hcidapp.lacity.org/mpphotos/040067/Photo/Website/CD%2015%20-%20The%20Royals.jpg","49","Preservation Partners Management Group, Inc.","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6673"
"6132002001","14-121649","127TH STREET APARTMENTS","550 W 127TH ST CA 90044","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","8900000","22694976","0","31594976","http://hcidapp.lacity.org/mpphotos/14-121649/Photo/Website/127th%20St%20Apt.png","238","Meta Housing Corporation","JOHN STEWARD COMPANY","N/A"
"6117003018","80002","MY TOWN HOMES","12015 S FIGUEROA ST 1-21 CA 90061","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2006300","6359207","0","8365507","http://hcidapp.lacity.org/mpphotos/080002/Photo/Website/mytownhomes12015figueroa42414_005.png","83","LEELA ENTERPRISES,","MY TOWN HOMES L.P.","(323) 465-6611"
"6132002014","15-122546","EL SEGUNDO APARTMENTS","535 W EL SEGUNDO BLVD CA 90248","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","4000000","21492908","2084704","27577612","http://hcidapp.lacity.org/mpphotos/15-122546/Photo/Website/El%20Segundo.png","259","Meta Housing Corporation","JOHN STEWART COMPANY","(213) 833-1860"
"6065010046","05-117193","LEEWARD APTS. (SITE 12)","10634 S CENTRAL AVE CA 90002","12","WATTS","15","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"7413012938","13-119184","HARBOR VILLAGE APARTMENTS","981 W HARBOR VILLAGE DR CA 90710","1","HARBOR CITY","15","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","23791743","41877000","65668743","http://hcidapp.lacity.org/mpphotos/13-119184/Photo/Website/Harbor%20Village%20Aprts.png","253","RELATED COMPANIES OF CALIFORNIA,","RELATED MANAGEMENT COMPANY","(949) 660-7272"
