"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"19010-20000-02084","2769 1/4-1/2 E MARENGO ST","90033","14","132A227   283","132A227   241; 132A227   283","5177003053","RD1.5-1-CUGU","East Los Angeles","Boyle Heights",,,"2032.00","Building","Bldg-New","1 or 2 Family Dwelling","2","Duplex","2019-05-17T00:00:00.000","2019-10-04T00:00:00.000",,"2",,"2182","CofO Corrected","220000","Type V-B Construction","22.92","BUILDING","34.05488498","-118.19558258","2022-09-10T00:00:00.000","New (52'-0""X 25'-0"") Two Story Duplex  With Nfpa-13d Fire Sprinkler Troughout. Work Per Engineer."
"18016-10000-25784","45 E ROSE AVE","90291","11","109-5A141  42","109-5A141  42","4286019033","R3-1","West Los Angeles","Venice","Venice",,"2734.02","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2018-08-10T00:00:00.000","2020-02-11T00:00:00.000",,,,,"CofC Issued","100000",,,"ADDRESS","33.9956","-118.47924","2022-09-10T00:00:00.000","Soft Story Retrofit Per Division 93. Retrofit Consists Of Installing (3) Steel Special Cantilever Columns To Existing 2-Story Apartment Building"
"20016-10000-05089","14060 W OXNARD ST","91401","2","177B153   914","177B153   914","2246001015","[Q]C1.5-1VL","South Valley","Van Nuys - North Sherman Oaks","Greater Valley Glen",,"1286.01","Building","Bldg-Alter/Repair","Commercial","16","Retail","2020-02-20T00:00:00.000","2020-06-22T00:00:00.000",,,,,"Permit Finaled","7200",,,"ADDRESS","34.17925","-118.43945","2022-09-10T00:00:00.000","Repair Existing Exterior Wall Of Existing Retail. No Change In Use Or Parking"
"16010-10001-04552","14321 W JOY DR","91331","6","198B153  1030","198B153  1030","2644027242","(T)RD2-1","North Valley","Mission Hills - Panorama City - North Hills","Panorama City",,"1193.42","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2017-07-05T00:00:00.000","2017-08-11T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.24164","-118.44527","2022-09-10T00:00:00.000","Supplemental Permit To Change Address From ""9421 N. Woodman"" To ""14321 W Joy Dr"" And Legal Description Per Recorded Tract Map Per Vtt-73901-Sl."
"16016-20000-12873","5420 N NOBLE AVE","91411","4","172-5A147  29","172-5A147  29","2250012020","R1-1","South Valley","Van Nuys - North Sherman Oaks","Sherman Oaks",,"1288.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2016-06-03T00:00:00.000",,,,,"Permit Finaled","1373",,,"ADDRESS","34.16916","-118.46163","2022-09-10T00:00:00.000","(1) Window Change-Out (Same Size & Type) For Residential Buildings.  Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 152(B) Of Title 24."
"20019-10000-01524","2859 W FRANCIS AVE","90005","1","132B197   554","132B197   554","5077022059","R4-2","Central","Wilshire","MacArthur Park",,"2122.02","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2020-04-17T00:00:00.000","2020-06-04T00:00:00.000",,"-1",,,"Permit Finaled","10000",,,"ADDRESS","34.05692","-118.28826","2022-09-10T00:00:00.000","Demolition Of Sfd And Detached Accessory Bldg By Handwreck, Sewer Cap, Fence Required. Clear Lot""Comply With Department Order Effective Date10/01/2019. Ceis Case Number 881237."
"12014-10000-01473","13224 W SCHOENBORN ST","91352","6","192B157   629","192B157   629","2634024019","R1-1","North Valley","Sun Valley - La Tuna Canyon","Sun Valley",,"1220.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2012-05-04T00:00:00.000","2013-05-06T00:00:00.000","2014-09-04T00:00:00.000",,,"2198","CofO Issued","70000","Type V-B Construction","15","ADDRESS","34.22242","-118.42122","2022-09-10T00:00:00.000","Convert (E) Attached Garage To (E) Bedroom W/ Bathroom (355 Sq Ft) And Add (N) Attached 2-Car Carport (315 Sq Ft), (N) Addition (180 Sq Ft) For Relocating Kitchen,  (N) Porch (18 Sq Ft), And (N) Patio (136 Sq Ft)."
"21016-20000-01867","23245 W ERWIN ST","91367","3","177B093   313","177B093   313","2035021033","RA-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills-Warner Center",,"1352.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2021-01-28T00:00:00.000","2021-09-14T00:00:00.000",,,"1","0","Issued","5000","Type V-B Construction",,"ADDRESS","34.18292","-118.63316","2022-09-10T00:00:00.000","Convert 22' X 40' (E) Detached Rec. Room Into A (N) Detached Accessory Dwelling Unit Per Lamc 12.22 A.33(C) And (D). ""Comply With Department Order Effective Date 12/08/2020. Permit Will Expire 30 Days From Issuance Date"""
"20030-10000-00986","3552 E 6TH ST","90023","14","121-5A227  16","121-5A227  16","5188003040","R2-1-CUGU","East Los Angeles","Boyle Heights","Boyle Heights",,"2049.10","Building","Grading","1 or 2 Family Dwelling","60","Grading - Non-Hillside","2020-02-19T00:00:00.000","2020-02-19T00:00:00.000",,,,,"Permit Finaled","158",,,"ADDRESS","34.02897","-118.19495","2022-09-10T00:00:00.000","Excavation Of Lead-Impacted Soil To A Maximum Depth Of 18 Inches Below Grade And Off-Site Disposal. Placement And Compaction Of Clean Soil Mix, Re-Landscape In Kind. 1 Of 3"
"17016-10000-36287","4071 N WOODMAN CYN","91423","4","162B157    76","162B157    76","2272024014","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Sherman Oaks","YES","1417.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-12-07T00:00:00.000",,,,,"Permit Finaled","165000",,,"ADDRESS","34.14387","-118.43026","2022-09-10T00:00:00.000","Replacement Of Damaged Framing Members (Less Than 10% Of Replacement Cost Of Building) For Houses And Duplexes (Not Including Decks)"
"13016-70000-25118","854-856 E 55TH ST","90011","9","108B209   913","108B209   913","5103018029","R2-1","South Los Angeles","Southeast Los Angeles",,,"2294.20","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"2013-12-06T00:00:00.000",,,,,"Permit Finaled","20000",,,"ADDRESS","33.99234","-118.2606","2022-09-10T00:00:00.000","General Rehabilitation For Duplex (No Alteration & No Structural Changes.) (Less Than 10% Of Replacement Cost Of Building).  Remodel Kitchen And Bath For Duplex (No Structural Changes).  Change Out (20) Windows Same Size And Location.          Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 152(B) Of Title 24."
"14016-70000-20668","4826 S SAN PEDRO ST","90011","9","111A205   169","111A205   169","5109021031","R2-1","South Los Angeles","Southeast Los Angeles",,,"2293.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2014-10-10T00:00:00.000",,,,,"Permit Finaled","1400",,,"ADDRESS","33.99888","-118.26946","2022-09-10T00:00:00.000","Replace Fascia Board Around Apt Bldg"
"16020-10000-03235","1124 S CREST DR","90035","5","132B169   597","132B169   597","4332008018","R1-1-O","Central","Wilshire","South Robertson",,"2170.01","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Fence Wall","2016-10-27T00:00:00.000","2016-10-27T00:00:00.000",,,,,"Issued","15000",,"8.5","ADDRESS","34.05633","-118.38768","2022-09-10T00:00:00.000","86' Long X 6'-8"" Wrought Iron Fence / Cmu Pilasters @ 10'-8"" On Center."
"21010-10000-00187","14425-14425 1/2 W CALIFA ST","91401","4","177A151   221","177A151   221","2245003022","[Q]RD1.5-1","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1286.01","Building","Bldg-New","1 or 2 Family Dwelling","2","Duplex","2021-01-13T00:00:00.000","2021-09-09T00:00:00.000",,"2",,"4008","Issued","400000","Type V-B Construction","29.67","ADDRESS","34.17767","-118.4474","2022-09-10T00:00:00.000","New 3 Story Duplex With Attached Garage (Rear)"
"21016-10000-43531","1500 S ESPERANZA ST BLDG E","90023","14","117A227    43","117A227    43","5192005010","M3-1-CUGU","East Los Angeles","Boyle Heights","Boyle Heights",,"2049.20","Building","Bldg-Alter/Repair","Commercial","22","Warehouse","2021-10-21T00:00:00.000","2021-11-09T00:00:00.000",,,,,"Issued","10000",,,"ADDRESS","34.01563","-118.20086","2022-09-10T00:00:00.000","Eplan Tenant Improvement For Soft Demo For Interior Non Bearing Partition Bldg E"
"20016-20000-24261","17401 W VENTURA BLVD SUITE A-29","91316","5","171B129   383","171B129   383","2257016059","(Q)C4-1VL ; [Q]P-1VL","South Valley","Encino - Tarzana","Encino",,"1396.00","Building","Bldg-Alter/Repair","Commercial","16","Retail","2020-09-25T00:00:00.000","2021-01-13T00:00:00.000",,,,,"Permit Finaled","275000",,,"ADDRESS","34.16136","-118.51189","2022-09-10T00:00:00.000","T. I. To (E) Retail. Work Per Engineer."
"10016-70000-02132","2425 W YOSEMITE DR","90041","14","162A219   310","162A219   310","5683023004","RE20-1","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1813.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2010-02-05T00:00:00.000",,,,,"Permit Finaled","17000",,,"ADDRESS","34.1364","-118.22111","2022-09-10T00:00:00.000","Replace Kitchen Cabinets, Flooring, And Fixtures (Incl. Electrical, Plumbing)"
"20016-10001-14531","508 W 7TH ST","90014","14","129A209   182","129A209   182","5144012055","C2-4D","Central","Central City","Downtown Los Angeles",,"2077.10","Building","Bldg-Alter/Repair","Commercial","17","Restaurant","2021-01-11T00:00:00.000","2021-02-10T00:00:00.000",,,,,"Permit Finaled","501",,,"ADDRESS","34.04669","-118.25596","2022-09-10T00:00:00.000","Supplemental To 20016-10000-14531:  Minor Revision To Interior Layout."
"22014-20000-01156","3892 N DIXIE CANYON AVE","91423","4","162B157   575","162B157   575","2385004028","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Sherman Oaks","YES","1439.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2022-03-11T00:00:00.000","2022-06-06T00:00:00.000",,"0",,"2850","Issued","100000","Type V-B Construction","26.83","ADDRESS","34.14061","-118.42322","2022-09-10T00:00:00.000","Add New Irr. Shaped 27'-2"" X 47'-5"" Second Flr To (E) One-Story Single Family Dwelling, Major Remodel And Addition (30 Sf) To (E) 1st Floor; Automatic Sprinkler System Is Required"
"20020-10000-00624","1076 N TELLEM DR","90272","11","132B121   454","132B121   454","4419004047","R1-1 ; RE15-1-H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.04","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Shoring (Permanent)","2020-03-16T00:00:00.000","2020-05-01T00:00:00.000",,,,,"Issued","25000",,,"ADDRESS","34.05563","-118.5453","2022-09-10T00:00:00.000","Permanent Shoring For (N) Basement Addition And Remodel Of (E) Single Family Dwelling."
"12020-30001-02344","1301 N KENTER AVE","90049","11","141B137   181","141B137   180; 141B137   181","4493017028","RE15-1-H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.01","Building","Nonbldg-Alter/Repair","1 or 2 Family Dwelling","23","Retaining Wall","2013-03-19T00:00:00.000","2013-03-20T00:00:00.000",,,,,"Permit Finaled","2100",,,"ADDRESS","34.07863","-118.49291","2022-09-10T00:00:00.000","Supplemental Permit For 12020-30000-02344 To Revise Configuration Of Retaining Wall W/ An Additional Length Of 15lf"
"20019-10000-02711","3802 N GRIFFIN AVE","90031","1","144A225   389","144A225   389","5207019011","[Q]RD3-1D-HPOZ","East Los Angeles","Northeast Los Angeles","Arroyo Seco","YES","1993.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Garage - Private","2020-07-17T00:00:00.000","2022-02-28T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","34.08788","-118.20714","2022-09-10T00:00:00.000","Demo (E) 4 Car Garage, Handwreck, Fence Required"
"22016-90000-12541","4572 W DON VALDES DR","90008","8","111B177    66","111B177    66","5027005018","R1-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","Empowerment Congress West Area",,"2364.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2022-04-24T00:00:00.000",,,,,"Permit Finaled","7000",,,"ADDRESS","34.00344","-118.35438","2022-09-10T00:00:00.000","Interior Bathroom Remodel/Repair (No Changes In Walls Or Openings)."
"11026-10001-00324","11620 W SHERMAN WAY","91605","6","183B169   146","183B169   146","2320001036","M2-1","North Valley","Sun Valley - La Tuna Canyon","North Hollywood Northeast",,"1224.20","Building","Nonbldg-Alter/Repair","Commercial","15","Telecommunication Transmitter - wireless",,"2012-03-09T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.20097","-118.38456","2022-09-10T00:00:00.000","Supplemental To Permit #11026-10000-00324 For Change Of Contractor To Jitney Co Inc (Lic #719304)."
"21016-10000-04712","1432 S OAK ST","90015","1","126A203   111","126A203   111","5135030034","CM-1-O-HPOZ","Central","Westlake","Pico Union",,"2242.00","Building","Bldg-Alter/Repair","Commercial","22","Warehouse","2021-02-24T00:00:00.000","2021-03-15T00:00:00.000",,,,,"Issued","10000",,,"ADDRESS","34.04041","-118.27458","2022-09-10T00:00:00.000","E-Plan: Early Start Permit To Demolish Non Bearing Partition Walls"
"22019-30000-01322","3657 S BARRY AVE","90066","11","114B157   461","114B157   461","4234017027","R1V2","West Los Angeles","Palms - Mar Vista - Del Rey","Mar Vista",,"2719.02","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Garage - Private","2022-03-24T00:00:00.000","2022-05-31T00:00:00.000",,,,,"Issued","2000",,,"ADDRESS","34.01052","-118.4279","2022-09-10T00:00:00.000","Demolition Of (E)  Detached Garage"
"17016-10000-08298","3762 S HUGHES AVE 1-20","90034","5","120B165   951","120B165   951","4313014***","R3-1","West Los Angeles","Palms - Mar Vista - Del Rey","Palms",,"2701.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2017-04-04T00:00:00.000","2019-06-11T00:00:00.000",,,,,"Permit Finaled","67000",,,"ADDRESS","34.02425","-118.39934","2022-09-10T00:00:00.000","Structural Strengthening To (E) Podium Slab (Fiber Wrap) And (N) Drop Caps At (4)(E) Columns"
"19047-20000-00642","7827 S AIRLANE AVE","90045","11","099B169   553","099B169   553","4106024012","R1-1","West Los Angeles","Westchester - Playa del Rey","Westchester/Playa del Rey",,"2760.00","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2019-04-18T00:00:00.000","2019-04-19T00:00:00.000","2019-09-23T00:00:00.000",,,,"CofO Issued","28800",,,"ADDRESS","33.96817","-118.3902","2022-09-10T00:00:00.000","New 22' X 21' Pool With 7' X 8' Attached Spa Per Std Plan 268"
"12016-10000-21698","2419 N SICHEL ST","90031","1","138A223    16","138A223    16","5204015008","[Q]C4-1XL-CDO","East Los Angeles","Northeast Los Angeles","Lincoln Heights",,"1992.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2012-10-26T00:00:00.000",,,,,"Permit Finaled","115000",,,"ADDRESS","34.07423","-118.21321","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pound Per Sq. Ft.  Replacement Of Damaged Framing Members (Less Than 10% Of Replacement Cost Of Building) For Houses And Duplexes (Not Including Decks).  Fire Damage Repair For Residential Building Only (Maximum 10% Of Replacement Cost Of Building).  Replace Drywall. (No New Walls Added)."
"17019-10000-00171","1247 S HOLT AVE","90035","5","132B173  1177","132B173  1177","4332023054","[Q]R3-1-O","Central","Wilshire","South Robertson",,"2164.01","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Garage - Private","2016-03-14T00:00:00.000","2017-01-13T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.05439","-118.3786","2022-09-10T00:00:00.000","Demolish (E) One-Story Garage By Handwreck Method.  Clear And Fence Lot.  Sewer Cap Is Not Required.  Pedestrian Protection Fence Is Required."
"18016-20000-13139","12351 W OTSEGO ST","91607","2","171B165   746","171B165   746","2356018005","R1-1","South Valley","North Hollywood - Valley Village","Valley Village",,"1240.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2018-04-27T00:00:00.000","2018-05-11T00:00:00.000","2019-01-17T00:00:00.000",,"1","264","CofO Issued","40000","Type V-B Construction",,"PIN","34.1633249","-118.40268473","2022-09-10T00:00:00.000","Convert 20'2""X18'2"" (E) Rec. Room Into A (N) Accessory Dwelling Unit Per Ab 494 And Sb 229 And Add 14'-8"" X 18'-0"" To Expand The Accessory Dwelling Unit."
"17016-20002-25975","22038-22040 W VISCANIO ROAD","91364","3","168B101   606","168B101   606","2170014038","R1-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","Woodland Hills - Warner Center",,"1374.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2019-05-17T00:00:00.000","2019-05-17T00:00:00.000",,,,"-20","Permit Finaled","501","Type V-B Construction",,"PIN","34.15583418","-118.60729624","2022-09-10T00:00:00.000","Supplemental  Permit To 17016-30000-25975 To Correct The Size Of The Attached Accessory Dwelling Unit From 20'-8""X20'-3"" To 20'-0""X19'-11""."
"18016-70000-07628","1047-1049 W 48TH ST","90037","9","111B197   725","111B197   725","5017029057","R1-1","South Los Angeles","South Los Angeles","Voices of 90037",,"2322.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"2018-03-13T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","33.99972","-118.29318","2022-09-10T00:00:00.000","Kitchen Remodel For Residential Buildings (No Structural Changes). **Related Elec, Plumb, And Heating Included**** In 1049 W 48th St"
"21016-10000-05262","2260 E 15TH ST 2ND FLOOR","90021","14","120A217   204","120A217   204","5167012019","M3-1-RIO","Central","Central City North","Downtown Los Angeles",,"2060.31","Building","Bldg-Alter/Repair","Commercial","13","Office","2021-03-02T00:00:00.000","2022-03-16T00:00:00.000",,,,"0","Issued","200000",,,"ADDRESS","34.02151","-118.23193","2022-09-10T00:00:00.000","Change Of Use From (E) Motion Picture Studio To (N) Office On Second Floor. Tenant Improvement To Include New Partitions & Blocking Of Existing Stairways.  Urm Building""Comply With Department Order Effective Date 03/08/2021. Permit Will Expire 30 Days From Issuance Date"""
