"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","owner"
"https://data.lacity.org/d/iyyp-p2fx","true","false","iyyp-p2fx","LA Sanitation","data.lacity.org","dataset","LASAN: Miles of Sewer Cleaned","Miles of Sewer cleaned is reported monthly.","690","2014-08-12T14:39:00.000Z","2020-11-04T16:26:00.000Z","A Livable and Sustainable City","sanitation,sewers,cleaned sewers","1576","jwvk-b9mh",,"published","LA Sanitation",,,"https://data.lacity.org/resource/iyyp-p2fx.json",,,,"Monthly","No",,,"Public Works: Sanitation OpenData"
"https://data.lacity.org/d/8a3v-f7cr","true","false","8a3v-f7cr","LA Sanitation","data.lacity.org","dataset","LASAN: Number of Catch Basins Cleaned","Catch Basins cleaned is reported monthly by LA Sanitation.  Fiscal year runs July - June.","453","2014-11-07T22:23:00.000Z","2020-11-04T16:43:00.000Z","A Livable and Sustainable City","lasan,sanitation,la sanitation and environment,catch basins,sewers,storm drains","1761","jwvk-b9mh","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LA Sanitation",,,"https://data.lacity.org/resource/8a3v-f7cr.json",,,,"Monthly","No",,,"Public Works: Sanitation OpenData"
"https://data.lacity.org/d/t8kf-2y96","true","false","t8kf-2y96","Bureau of Sanitation","data.lacity.org","dataset","LASAN:  S.A.F.E. (Solvents, Automotive, Flammables, E-Waste) Centers","Items accepted include: paint and solvents; automotive fluids; cleaning products; batteries and E-waste such as computers or TVs. Unacceptable items include: business waste, ammunition, explosives, radioactive material, biological waste and bulky items such as furniture or refrigerators.  By LA Sanitation.","338","2014-05-27T21:47:00.000Z","2014-05-27T21:47:00.000Z","A Livable and Sustainable City","lasan,bureau of sanitation,sanitation,refuse,hazardous,paint,solvents,e-waste,recyclable,safe,s.a.f.e. centers","1539","jwvk-b9mh","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LA Sanitation",,,"https://data.lacity.org/resource/t8kf-2y96.json",,,,"Annual",,,,"Public Works: Sanitation OpenData"
"https://data.lacity.org/d/cynx-j8d5","true","false","cynx-j8d5","LA Sanitation","data.lacity.org","dataset","LASAN:  Sanitary Sewer Overflows","Sanitary sewer overflows reported monthly by LA Sanitation.","507","2015-04-07T15:51:00.000Z","2020-11-04T16:44:00.000Z","A Livable and Sustainable City","sewerage,overflows","1156","jwvk-b9mh","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LA Sanitation",,,"https://data.lacity.org/resource/cynx-j8d5.json",,,,"Monthly","No",,,"Public Works: Sanitation OpenData"
"https://data.lacity.org/d/97ra-aqza","true","false","97ra-aqza","Bureau of Sanitation","data.lacity.org","dataset","LASAN:  Solid Resources Abandoned Waste Collection Activity","LA Sanitation information on abandoned waste requests updated monthly. This includes requests for Illegal Dumping, Illegal Bulky, Illegal E-Waste, and Illegal Metal Household Appliance collections.","783","2015-12-02T02:32:00.000Z","2015-12-28T23:59:00.000Z","A Livable and Sustainable City","lasan,sanitation,solid resource,collections,trash,pickup,waste,abandoned waste,illegal dumping","1516","jwvk-b9mh","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LA Sanitation",,,"https://data.lacity.org/resource/97ra-aqza.json",,,,"Monthly","No",,,"Public Works: Sanitation OpenData"
"https://data.lacity.org/d/qwh3-ax8z","true","false","qwh3-ax8z","LA Sanitation","data.lacity.org","dataset","LASAN:  Solid Resources Tonnages - Bulky Item, E-Waste, and White Goods","Monthly tonnages reported by district yards.  White goods include large household appliances such as refrigerators, washers, and dryers.","1423","2015-12-01T02:06:00.000Z","2020-11-04T17:00:00.000Z","A Livable and Sustainable City","lasan,tonnage,waste,garbage,solid resources,sanitation,bulky item,e-waste,white goods","856","jwvk-b9mh","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LA Sanitation",,,"https://data.lacity.org/resource/qwh3-ax8z.json",,,,"Monthly","No",,,"Public Works: Sanitation OpenData"
"https://data.lacity.org/d/3gwn-arjr","true","false","3gwn-arjr","Zoo","data.lacity.org","dataset","L.A. Zoo Attendance","L.A. Zoo attendance for the last 5 years.","1268","2014-05-30T16:53:00.000Z","2014-05-30T20:45:00.000Z","A Livable and Sustainable City","zoo,attendance,recreation,attraction,park,animals,visitor,school,camp,membership,ticket","6111","uypn-9feh","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/3gwn-arjr.json",,,,"Annual","No",,,"LA Zoo OpenData"
"https://data.lacity.org/d/a4nt-4gca","true","false","a4nt-4gca","Library","data.lacity.org","dataset","Library Branches","Name, Location, Council District, Phone Number and Email Address for all 72 library branches. Static data.","1259","2014-05-27T19:21:00.000Z","2014-05-27T19:21:00.000Z","A Livable and Sustainable City","library branches,contact information","1769","ysts-hp3n","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,"http://www.lapl.org",,"https://data.lacity.org/resource/a4nt-4gca.json",,,"City","Other - See Description","Yes",,,"Library OpenData"
"https://data.lacity.org/d/m4ev-cuzz","true","false","m4ev-cuzz","Library","data.lacity.org","dataset","Library Monthly Stats","Monthly statistics from the Library on Web visits, computer usage, e-media, etc.","1476","2014-05-28T20:26:00.000Z","2020-08-18T23:43:00.000Z","A Well Run City","library,statistics","2580","ysts-hp3n","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/m4ev-cuzz.json",,,"City","Monthly","No",,,"Library OpenData"
"https://data.lacity.org/d/6rrh-rzua","true","false","6rrh-rzua","Office of Finance","data.lacity.org","dataset","Listing of Active Businesses","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","349573","2014-05-21T17:21:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"22843","c255-4shb","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Office of Finance",,,"https://data.lacity.org/resource/6rrh-rzua.json",,,,"Monthly","Yes",,,"Office of Finance OpenData"
"https://data.lacity.org/d/r4uk-afju","true","false","r4uk-afju","Office of Finance","data.lacity.org","dataset","Listing of All Businesses","Listing of all (active and inactive) businesses registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.

NAICS Codes are from 2007 NAICS:
https://www.census.gov/cgi-bin/sssd/naics/naicsrch?chart=2007","9565","2016-01-11T21:53:00.000Z","2020-10-30T17:36:00.000Z","A Prosperous City",,"7832","c255-4shb","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Office of Finance",,,"https://data.lacity.org/resource/r4uk-afju.json",,,,"Monthly","Yes",,,"Office of Finance OpenData"
"https://data.lacity.org/d/cu97-7vhd","true","false","cu97-7vhd","Bureau of Street Services","data.lacity.org","dataset","Location of FY 2014 Curb Ramps Installed","Locations of concrete curb ramps installed to date for fiscal year 2014.","617","2014-05-19T17:36:00.000Z","2014-05-28T22:50:00.000Z","A Livable and Sustainable City","bss,street,services,curb,access,ramps,accessibility,pedestrian,ada","1481","awhe-qmys","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Bureau of Street Services",,,"https://data.lacity.org/resource/cu97-7vhd.json",,,,"Other - See Description","Yes",,,"CJ"
"https://data.lacity.org/d/ptdy-3ivc","true","false","ptdy-3ivc","Economic and Workforce Development","data.lacity.org","dataset","Los Angeles BusinessSource Centers ""Micro: PreStartups"" Performance Units","The Los Angeles BusinessSource Centers provide startup ventures and current small business owners various cost effective tools to make their business a success. Through these tools, small businesses can grow and remain competitive within the City of Los Angeles.

Microenterprise: Prestartups focuses on providing critical support to entrepreneurs and to prospective new business owners, focusing on low and moderate-income clientele living in the City.","239","2018-02-07T17:35:00.000Z","2018-02-09T02:01:00.000Z","A Prosperous City","outcomes,performance units,businesssource,ewdd","903","utpt-bj92",,"published",,,,"https://data.lacity.org/resource/ptdy-3ivc.json",,,,"Semi-annual","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/jg4k-s4ud","true","false","jg4k-s4ud","Economic and Workforce Development","data.lacity.org","dataset","Los Angeles BusinessSource Centers ""Micro: Startups (<5 Employees)"" Performance Units for 01/01/17 through 12/31/17","The Los Angeles BusinessSource Centers provide startup ventures and current small business owners various cost effective tools to make their business a success. Through these tools, small businesses can grow and remain competitive within the City of Los Angeles.

Startups focuses on owners of businesses with five (5) or fewer employees, one of whom owns the enterprise, and have net operating income of less than Two Hundred Thousand Dollars ($200,000).  This focus is particularly important as the majority of the businesses within the City may be categorized as “survivors,” and historically, many such businesses fail in their first two years of operation.  The survival and growth of such businesses is still very important to the ongoing economic vitality of the City.","129","2018-02-07T19:13:00.000Z","2018-02-07T19:48:00.000Z","A Prosperous City","outcomes,performance units,businesssource centers,ewdd","255","utpt-bj92",,"published",,,,"https://data.lacity.org/resource/jg4k-s4ud.json",,,,"Other - See Description","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/tp35-mfg9","true","false","tp35-mfg9","Economic and Workforce Development","data.lacity.org","dataset","Los Angeles BusinessSource Centers ""Operating Businesses (>5 Employees)"" Performance Units for 01/01/17 through 12/31/17","The Los Angeles BusinessSource Centers provide startup ventures and current small business owners various cost effective tools to make their business a success. Through these tools, small businesses can grow and remain competitive within the City of Los Angeles.

The Operating Businesses component, defined as employing 6 or more employees, focuses on providing business assistance and training to emerging companies that will give them the highest opportunities for success.  The business services provided to the clients shall include, but not be limited to, customized technical business assistance (industry specific) particular to their business needs in order to stabilize the business, increase revenues and increase operational performance which will lead to the greatest impact on their economic viability and increase profitability.","86","2018-02-07T22:13:00.000Z","2018-02-07T22:17:00.000Z","A Prosperous City","outcomes,performance units,businesssource centers,ewdd","261","utpt-bj92",,"published",,,,"https://data.lacity.org/resource/tp35-mfg9.json",,,,"Other - See Description","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/tx7r-x3hp","true","false","tx7r-x3hp","LAWA","data.lacity.org","dataset","Los Angeles International Airport - Air Cargo Volume","Tons of cargo that moved in and out through the Airport","633","2014-05-29T16:11:00.000Z","2019-05-15T15:05:00.000Z","A Prosperous City","lax,airport,flight,freight,carrier,cargo","4869","gudt-ccne","Creative Commons Attribution 4.0 International","published","Los Angeles World Airports",,,"https://data.lacity.org/resource/tx7r-x3hp.json",,,,"Monthly","No",,,"LAWA OpenData"
"https://data.lacity.org/d/ajiv-uc63","true","false","ajiv-uc63","LAWA","data.lacity.org","dataset","Los Angeles International Airport - Flight Operations By Month","Number of Flights That Occurred at the Airport","881","2014-05-29T15:59:00.000Z","2019-05-15T15:05:00.000Z","A Prosperous City","lax,airport,terminal,flight,carrier","603323","gudt-ccne","Creative Commons Attribution 4.0 International","published","Los Angeles World Airports",,,"https://data.lacity.org/resource/ajiv-uc63.json",,,,"Monthly","No",,,"LAWA OpenData"
"https://data.lacity.org/d/63kx-necw","true","false","63kx-necw","LAWA","data.lacity.org","dataset","Los Angeles International Airport (LAX) - Closures","Road closures around lax. Data changes over time based on the frequency of closures to lower or upper levels","6229","2017-07-27T22:29:00.000Z","2020-11-13T08:00:00.000Z","A Safe City","lax,road closures,construction alerts,construction closures","1223","gudt-ccne","Creative Commons Attribution 4.0 International","published","Los Angeles World Aiports",,,"https://data.lacity.org/resource/63kx-necw.json",,,"Latitude/longitude","Daily","Yes",,,"LAWA OpenData"
"https://data.lacity.org/d/r8xf-vixa","true","false","r8xf-vixa","LAWA","data.lacity.org","dataset","Los Angeles International Airport (LAX) - Object Locations","GIS locations of items located at LAWA Campus'.
Currently populated with defibrillator (Monthly)

Data is push daily, but not all datasets are updated daily
http://www.lawa.org","286","2016-12-01T22:23:00.000Z","2019-05-21T07:00:00.000Z","A Safe City","lax defibrillators airport emergency","1178","gudt-ccne","Creative Commons Attribution 4.0 International","published","Los Angeles World Airports",,,"https://data.lacity.org/resource/r8xf-vixa.json",,,"Latitude/longitude","Monthly","Yes",,,"LAWA OpenData"
"https://data.lacity.org/d/dik5-hwp6","true","false","dik5-hwp6","LAWA","data.lacity.org","dataset","Los Angeles International Airport (LAX) - Parking Lots Current Status","Displays parking information capacity live.
Information on Parking lots; 1, 2A, 2B, 3, 4, 5, 6, 7, C.
Data is updated every five minutes","7544","2016-11-30T17:58:00.000Z","2020-11-13T16:05:00.000Z",,"parking realtime status lax lawa airport","2476","gudt-ccne","Creative Commons Attribution 4.0 International","published","Los Angeles World Airports",,,"https://data.lacity.org/resource/dik5-hwp6.json",,,"Latitude/longitude","Other - See Description","Yes",,,"LAWA OpenData"
