"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv_pos","approved_amount"
"2017","05-Office of Special Education ","Bridge Program - Non School-Based","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","1.5","130529","1.5","130529","1.5","129996"
"2017","05-Office of Special Education ","Deaf and Hard of Hearing Programs Non School-Based","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","0.5","40447","0.5","40447","0.5","40237"
"2017","05-Office of Special Education ","Placement and Assessment Services Unit","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","2.5","250568","2.5","250568","2.5","247959"
"2017","05-Office of Special Education ","Preschool Education Prog (PEP) Non School-Based","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","4.5","503451","4.5","503451","4.5","498779"
"2017","05-Office of Special Education ","Progs - Students w/Emotional Dis. Non School-Based","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","6.5","769151","6.5","769151","6.5","758729"
"2017","05-Office of Special Education ","Resolution and Compliance Unit","Contractual Services","5","Other Instructional Costs","Contractual Services","0","0","0","0","0","90000"
"2017","05-Office of Special Education ","Autism Programs - Non School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","11989","0","11270","0","11270"
"2017","05-Office of Special Education ","Autism Programs - Non School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","335.845","17486854","335.845","17486854","336.845","17361958"
"2017","05-Office of Special Education ","Bridge Program - Non School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","77.15","4431872","77.15","4431872","77.15","4385271"
"2017","05-Office of Special Education ","Deaf and Hard of Hearing Programs Non School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","25000","0","23500","0","23500"
"2017","05-Office of Special Education ","Deaf and Hard of Hearing Programs Non School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","105.625","6802977","105.625","6802977","105.625","6721509"
"2017","05-Office of Special Education ","Department of Special Education","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","0","0","0","0","3","320123"
"2017","05-Office of Special Education ","Department of Special Education Services","Other Expenses","6","Special Education","Special Events","0","1009","0","1009","0","1009"
"2017","05-Office of Special Education ","Department of Special Education Services","Other Expenses","6","Special Education","Local Travel Mileage","0","22500","0","21150","0","21150"
"2017","05-Office of Special Education ","Department of Special Education Services","Other Salaries & Wages","6","Special Education","Substitute Teachers","0","2559214","0","2559214","0","2559214"
"2017","05-Office of Special Education ","Department of Special Education Services","Other Salaries & Wages","6","Special Education","Critical Staff. Paraeducators","0","2393080","0","2393080","0","2396254"
"2017","05-Office of Special Education ","Department of Special Education Services","Other Salaries & Wages","6","Special Education","Special Ed Annual Review Part-","0","5861","0","5861","0","5861"
"2017","05-Office of Special Education ","Department of Special Education Services","Other Salaries & Wages","6","Special Education","Stipends-Extracurr Activities","0","8029","0","8029","0","8029"
"2017","05-Office of Special Education ","Department of Special Education Services","Other Salaries & Wages","6","Special Education","Summer Employment -Teaching","0","12549","0","12549","0","12800"
"2017","05-Office of Special Education ","Department of Special Education Services","Other Salaries & Wages","6","Special Education","Paraeducator Substitutes","0","1626321","0","1626321","0","1626321"
"2017","05-Office of Special Education ","Department of Special Education Services","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","121.1","5760734","121.1","5760734","117.1","5281805"
"2017","05-Office of Special Education ","Department of Special Education Services","Supplies & Materials","6","Special Education","Textbooks","0","261555","0","261555","0","261555"
"2017","05-Office of Special Education ","Department of Special Education Services","Supplies & Materials","6","Special Education","Resource Program Materials","0","223657","0","223657","0","0"
"2017","05-Office of Special Education ","Department of Special Education Services","Supplies & Materials","6","Special Education","Instructional Materials","0","462733","0","462733","0","686390"
"2017","05-Office of Special Education ","Department of Special Education Services","Supplies & Materials","6","Special Education","Media Center Materials","0","12152","0","12152","0","12152"
"2017","05-Office of Special Education ","Department of Special Education Services","Supplies & Materials","6","Special Education","Office Supplies","0","6326","0","6326","0","6326"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Other Expenses","6","Special Education","Field Trips","0","35378","0","35378","0","35378"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Other Expenses","6","Special Education","Local Travel Mileage","0","1937","0","1821","0","1821"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Other Expenses","6","Special Education","Special Events","0","500","0","500","0","500"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Other Salaries & Wages","6","Special Education","Substitute Teachers","0","13883","0","13883","0","13883"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Other Salaries & Wages","6","Special Education","Part-time Interpreters ","0","184621","0","184621","0","184621"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","4","459953","4","459953","4","455702"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Supplies & Materials","6","Special Education","Textbooks","0","27683","0","27683","0","27683"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Supplies & Materials","6","Special Education","Resource Program Materials","0","91409","0","91409","0","91409"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Supplies & Materials","6","Special Education","Instructional Materials","0","214619","0","214619","0","214619"
"2017","05-Office of Special Education ","Div. PreK, Spec Prgms & Rel. Svcs.","Supplies & Materials","6","Special Education","Office Supplies","0","4300","0","4300","0","4300"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Contractual Services","6","Special Education","Equipment Maintenance","0","12600","0","12600","0","12600"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Expenses","6","Special Education","Local Travel Mileage","0","5800","0","5452","0","5452"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Expenses","6","Special Education","Telecommunication Expenses","0","12000","0","12000","0","12000"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Expenses","6","Special Education","Dues, Registrations, Fees","0","5300","0","5300","0","5300"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Salaries & Wages","6","Special Education","Substitute Teachers","0","5545","0","5545","0","5545"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Salaries & Wages","6","Special Education","Summer Employment-Non-Teaching","0","161","0","161","0","161"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Salaries & Wages","6","Special Education","Part-time  - ESY Paraeducators","0","882314","0","882314","0","882314"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Salaries & Wages","6","Special Education","Part-time - Assessments","0","165679","0","165679","0","165679"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Salaries & Wages","6","Special Education","Summer Employment - ESY","0","273221","0","273221","0","273221"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Salaries & Wages","6","Special Education","Summer Sch Supp Svc Part-time","0","936","0","936","0","936"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Salaries & Wages","6","Special Education","Support Services Part-time","0","210","0","210","0","210"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Other Salaries & Wages","6","Special Education","Professional Part-time","0","3733","0","3733","0","3733"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","11.6","1155769","11.6","1155769","12.6","1204906"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Supplies & Materials","6","Special Education","Office Supplies","0","12046","0","12046","0","12046"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Supplies & Materials","6","Special Education","Training Supplies","0","100","0","100","0","100"
"2017","05-Office of Special Education ","Div. of Business, Fiscal & Information Systems","Supplies & Materials","6","Special Education","Assistive Technology Materials","0","1207","0","1207","0","1207"
"2017","05-Office of Special Education ","Infants & Toddlers, Prek., & InterACT Progs.","Other Expenses","6","Special Education","Local Travel Mileage","0","253695","0","238473","0","238473"
