"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv","approved_amount","comment"
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Expenses","9","Student Transportation","Student Transportation","0","193473","0","193473","0","193473",
"2020","11-Administration and Oversight","Office of Communications","Contractual Services","1","Administration","Consultants","0","24000","0","24000","0","24000",
"2020","04-Curriculum and Instructional Programs","Grant: Title VII, American Indian Education","Contractual Services","9","Student Transportation","Student Transportation","0","4167","0","4167","0","4167",
"2020","04-Curriculum and Instructional Programs","Head Start - Local","Other Expenses","9","Student Transportation","Student Transportation","0","757574","0","757574","0","757574",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Other Expenses","9","Student Transportation","Field Trips","0","2467","0","2467","0","2467",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Other Expenses","9","Student Transportation","Student Transportation","0","170000","0","170000","0","170000",
"2020","04-Curriculum and Instructional Programs","Perkins Grant Local Match","Other Expenses","9","Student Transportation","Student Transportation","0","1000","0","1000","0","1000",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Other Expenses","9","Student Transportation","Field Trips","0","15880","0","15880","0","15880",
"2020","04-Curriculum and Instructional Programs","Title IV","Other Expenses","9","Student Transportation","Student Transportation","0","0","0","0","0","12726",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Other Expenses","9","Student Transportation","Field Trips","0","0","0","0","0","1885",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Position Salaries & Wages","10","Operation Of Plant And Equipment","Position Salaries & Wages","2.5","120087","2.5","120087","2.5","120889",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Supplies & Materials","10","Operation Of Plant And Equipment","Telecommunicatons Equipment","0","0","0","0","0","20000",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Contractual Services","10","Operation Of Plant And Equipment","Building Rental","0","105000","0","105000","0","105000",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Supplies & Materials","10","Operation Of Plant And Equipment","Telecommunicatons Equipment","0","0","0","0","0","5000",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Contractual Services","11","Maintenance Of Plant","Equipment Maintenance","0","350000","0","350000","0","50000",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Expenses","12","Fixed Charges","Workers Compensation","0","997","0","997","0","555",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","52183","0","52183","0","29063",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","44000","0","44000","0","24506",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","47119","0","47119","0","26243",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","12","Fixed Charges","Other Insurance","0","1296","0","1296","0","1296",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","12","Fixed Charges","Workers Compensation","0","10145","0","10145","0","10145",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","557022","0","557022","0","557022",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","455745","0","455745","0","455745",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","675","0","675","0","675",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","192515","0","192515","0","192515",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","Workers Compensation","0","324","0","324","0","324",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","21978","0","21978","0","21978",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","7728","0","7728","0","7728",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","14255","0","14255","0","14255",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","13","0","13","0","13",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","Workers Compensation","0","484","0","484","0","484",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","8565","0","8565","0","8565",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","16","0","16","0","16",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","21977","0","21977","0","21977",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","23040","0","23040","0","23040",
"2020","04-Curriculum and Instructional Programs","Grant: National Institutes of Health Program","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","19313","0","19313","0","19313",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Expenses","12","Fixed Charges","Workers Compensation","0","116325","0","116325","0","116325",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","20028","0","20028","0","20028",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","2662690","0","2662690","0","2662690",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","1639603","0","1639603","0","1639603",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","2916830","0","2916830","0","2916830",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Expenses","12","Fixed Charges","Workers Compensation","0","8410","0","8410","0","7660",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","122","0","122","0","117",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","370129","0","370129","0","352129",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","178145","0","178145","0","166145",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","287650","0","287650","0","273599",
"2020","04-Curriculum and Instructional Programs","Grant: Title VII, American Indian Education","Other Expenses","12","Fixed Charges","Workers Compensation","0","48","0","48","0","48",
"2020","04-Curriculum and Instructional Programs","Grant: Title VII, American Indian Education","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","918","0","918","0","918",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Other Expenses","12","Fixed Charges","Other Insurance","0","16532","0","16532","0","16532",
"2020","04-Curriculum and Instructional Programs","Title IV","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","0","0","0","0","36681",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","14","Community Services","Non-local Travel","0","850","0","850","0","850",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","14","Community Services","Dues, Registrations, Fees","0","5420","0","5420","0","5420",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","14","Community Services","Activities-Parents & Students","0","7650","0","7650","0","7650",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Expenses","14","Community Services","Student Transportation","0","5150","0","5150","0","5150",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Other Salaries & Wages","14","Community Services","Support Services Part-time","0","20050","0","20050","0","20050",
"2020","04-Curriculum and Instructional Programs","Grant: Judith P. Hoyer Gaithersburg Center","Position Salaries & Wages","14","Community Services","Position Salaries & Wages","1.5","110742","1.5","110742","1.5","110742",
