"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","status","description","stno","predir","stname","suffix","postdir","city","state","zip","descoflocation","allegheny","bge","comcast","pepco","bus_shelter","verizon","wgl","wssc","location"
"PUBLIC RIGHT OF WAY","359123","INSTALL","PUBLIC UTILITY","2017-07-26T10:07:01.000","2017-08-01T02:08:31.000","2020-02-23T09:02:05.000","Finaled","**RELIABILITY**Replace primary cable and associated equipment to improve reliability *&nbsp;in accordance with PEPCO PLAN NO.3546688. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.",,,,,,,,,"Rockville - Cashell Rd, Emory Ln",,,,"3546688",,,,,
"PUBLIC RIGHT OF WAY","374786","INSTALL","TELCOM","2020-05-04T02:05:44.000","2020-08-13T09:08:52.000",,"Issued","No pavement cut is permitted.&nbsp; Dewey Rd is under pavement cut moratorium until 4/15/2021.Install&nbsp;5,482 LF of new overhead cable and associated equipment on existing poles with maintenance work in accordance with Comcast plan. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;",,,,,,,,,"CHARLES ST, DEWEY RD, MAHAN RD, SAINT DUNSTON LN, BENNION RD, RANDOLPH RD, & COLIN RD, IN SILVER SPRING, MD.",,,"RN455-OH-2",,,,,,
"PUBLIC RIGHT OF WAY","260322","INSTALL","PUBLIC UTILITY","2008-12-18T11:12:22.000","2009-01-15T01:01:00.000","2017-06-21T11:06:40.000","Completed","Soil Boring/Test Pit: Pre-Construction Meeting Required * Contact MC.DPS Inspector RALPH WOLFE @ 301-370-3692 * Drill soil borings within the County Right of Way and subject to the conditions noted. Complete repair &amp; restoration of the right of way shall be made, ""in-kind"", of any and all damages done to the existing improvements in the public right-of-way caused by construction operations on this site. * All lane &amp; sidewalk closures &amp; other required traffic controls shall comply with the approved Traffic Control Plan &amp; the directions of the MC.DPS Right-of-Way Inspector * Construction crews shall not drive/park vehicles over curbs, sidewalks or grassy areas.",,,,,,,,,"BETHESDA METRO STATION, ELM STREET, BETHESDA",,,,,,,,,
"PUBLIC RIGHT OF WAY","238519","CONSTRUCT","DRIVEWAY","2005-07-28T07:07:06.000","2005-07-28T07:07:00.000","2006-05-18T09:05:00.000","Completed","Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

MCDOT Standard: MC  301.01","5127",,"SARATOGA","AVE",,"BETHESDA","MD","20816",,,,,,,,,,"5127 SARATOGA AVE
BETHESDA, MD 20816
(38.95911, -77.096005)"
"PUBLIC RIGHT OF WAY","266427","INSTALL","PUBLIC UTILITY","2010-07-29T12:07:42.000","2010-08-10T03:08:48.000","2017-08-02T01:08:51.000","Finaled","On CALLANDER DR (HOUSE #6516)BORE ROADWAY, install cable and associated equipment to provide 400 amp underground service in accordance with PEPCO PLAN NO.3337641. All above & below grade facilities shall be placed in Public Utility Easements or adjacent to the right-of-way line unless approved otherwise by the MCDPS Right-of-Way (ROW) Inspector. Work shall comply with the current Montgomery County Specifications for Utility Construction Permit. All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.  Complete repair (restoration of right of way) shall be made of any and all damages done to the existing improvements in the public right of way caused by construction operations on this site. PRE-CONSTRUCTION MEETING REQUIREDCONTACT MCDPS INSPECTOR RALPH WOLFE AT 301-370-3692 BEFORE AND AFTER INSTALLATION.",,,,,,,,,"CALLANDER DRIVE",,,,"3337641",,,,,
"PUBLIC RIGHT OF WAY","266769","INSTALL","PUBLIC UTILITY","2010-08-30T12:08:41.000","2010-09-14T03:09:00.000","2017-08-02T01:08:21.000","Finaled","On WESTWOOD DR (5201) bore roadway, dig and backfill trench, replace overhead cable, build conduit, install cable and associated equipment to provide services in accordance with PEPCO PLAN NO. 3335282. Work shall comply with the current Montgomery County Specifications for Utility Construction Permit. Complete restoration shall be made of any and all damages done to the existing improvements in the public right of way caused by construction operations on this site.  A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.  All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.",,,,,,,,,"WESTWOOD DRIVE",,,,"3335282",,,,,
"PUBLIC RIGHT OF WAY","266999","INSTALL","PUBLIC UTILITY","2010-09-20T11:09:52.000","2010-09-28T02:09:00.000","2017-08-02T02:08:22.000","Finaled","On WESR HILL DR (11564), dig and backfill trench, build conduit, install cable and associated equipment to provide services in accordance with PEPCO PLAN NO. 3339114. Work shall comply with the current Montgomery County Specifications for Utility Construction Permit. Complete restoration shall be made of any and all damages done to the existing improvements in the public right of way caused by construction operations on this site.  A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.  All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.",,,,,,,,,"WEST HILL DRIVE",,,,,,,,,
"PUBLIC RIGHT OF WAY","273412","INSTALL","PUBLIC UTILITY","2012-03-13T02:03:48.000","2012-03-22T09:03:00.000","2019-06-20T08:06:43.000","Finaled","Bore roadway BEGIN @POLE #770442-9472,RUNNING NORTH ALONG EAST SIDE OF PARKLAWN DR, place, splice and test aerial/buried fiber optic cable facilities in accordance with COMCAST PLAN. Work shall comply with ADA requirements, Montgomery County Specifications for Utility Construction Permit and the direction of the DPS Inspector. A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector. All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.",,,,,,,,,"BORE WILPARKLAWN DRIVE,JUST NORTH OF BOILING BROOK PARKWAY",,,"WB4652503",,,,,,
"PUBLIC RIGHT OF WAY","346414","INSTALL","PUBLIC UTILITY","2015-09-23T02:09:30.000","2015-10-05T02:10:15.000","2019-06-20T09:06:29.000","Finaled","REPAIR ON MAIN...Macadam cut ---Clear contact 33' ww bw of 13504 &amp; 13' ns curb of Justice Rd.

Install gas service in accordance with WASHINGTON GAS PLAN NO.580615. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","13504",,"JUSTICE","RD",,"ROCKVILLE","MD","20853",,,,,,,,"580615",,"13504 JUSTICE RD
ROCKVILLE, MD 20853
(39.07734, -77.091134)"
"PUBLIC RIGHT OF WAY","346932","INSTALL","PUBLIC UTILITY","2015-09-30T08:09:05.000","2015-10-07T05:10:16.000","2019-06-20T09:06:20.000","Finaled","Repair&nbsp;gas service in accordance with WASHINGTON GAS PLAN NO. 580639. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Permittee must check and coordinate with MCDOT paving project schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","13424",,"JUSTICE","RD",,"ROCKVILLE","MD","20853","13424 JUSTICE RD

ASPEN HILL, MD 20853",,,,,,,"580639",,"13424 JUSTICE RD
ROCKVILLE, MD 20853
(39.076901, -77.090067)"
"PUBLIC RIGHT OF WAY","348275","INSTALL","PUBLIC UTILITY","2015-10-16T11:10:04.000","2015-10-22T10:10:40.000","2019-06-20T11:06:05.000","Finaled","Install gas service in accordance with WASHINGTON GAS PLAN NO. 633139. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Permittee must check and coordinate with MCDOT paving project schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","5510",,"NORTHFIELD","RD",,"BETHESDA","MD","20817",,,,,,,,"633139",,"5510 NORTHFIELD RD
BETHESDA, MD 20817
(38.993713, -77.112222)"
"PUBLIC RIGHT OF WAY","348386","INSTALL","PUBLIC UTILITY","2015-10-20T09:10:34.000","2015-10-22T10:10:15.000","2019-06-20T09:06:50.000","Finaled","Remove overhead wire. Remove overhead to underground equipment, prime conductors and associated equipment in order to allow demolition of the area&nbsp;in accordance with PEPCO PLAN NO. 3491702. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.

&nbsp;","2409",,"BLUERIDGE","AVE",,"SILVER SPRING","MD","20902","2409 Blueridge Avenue Wheaton Md",,,,"3491702",,,,,"2409 BLUERIDGE AVE
SILVER SPRING, MD 20902
(39.043016, -77.050218)"
