"the_geom","objectid","taxparcelnumber","taxparceltype","taxparcellevel","taxparcelunit","taxparcelunittype","effectivedate","retireddate","taxparcelmultipartcount","subtypecd","taxparcelcomment","editdate","delivery_address","city_state","zipcode","site_address","business_name","land_acres","land_value","improvement_value","taxable_value","use_code","tax_area_code","landuse_description","tax_senior_exemption","legal_description","exemption_code","rtsqq","x_coordinate","y_coordinate","longitude","latitude","maplegend","shape_area","shape_length"
"MULTIPOLYGON (((-122.538393382127 46.975856171786, -122.53840653208 46.974162781823, -122.538406904998 46.974121627824, -122.538407168738 46.974080755526, -122.539640861589 46.974103743886, -122.539762748941 46.974106014584, -122.539763199931 46.974147088739, -122.539762416264 46.974187748642, -122.539754327172 46.97471810018, -122.539745185762 46.975320055138, -122.539736698764 46.975879471633, -122.538393382127 46.975856171786)))","14062","0217102018","Base Parcel","0",,,,,"1","0",,"1996-03-13T00:00:00.000Z","PO BOX 309","ROY, WA","98580-0309","31014 81ST AVE S",,"5","207600","346500","554100","1101","155","SINGLE FAMILY DWELLING",,"Section 10 Township 17 Range 02 Quarter 24 : LOT 1 OF UNRECORDED L L SUBD APPROVED OCT 1977 DESC AS S 1/2 OF W 332 FT OF E 664.64 FT OF GOVT LOT 2 EXC MIN RIGHTS EASE OF RECORD OUT OF 2-008 SEG M-0652 MJ EMS",,,"1131463.1677","605238.3681","-122.53908","46.97498","Base Parcel","218113.709533691","1968.3024139667"
"MULTIPOLYGON (((-122.497387456094 46.927039521674, -122.494848809467 46.927047671636, -122.494728731422 46.927048055779, -122.494707834557 46.926131483424, -122.494827914409 46.926131268468, -122.500017249678 46.926121860321, -122.500036953712 46.927030955918, -122.497387456094 46.927039521674)))","15105","0217253012","Base Parcel","0",,,,,"1","0",,"1996-04-26T00:00:00.000Z","PO BOX 1126","MCKENNA, WA","98558-1126","XXX 48TH AVE S",,"10","102400","0","2040","8300","156","CU FARM & AGRI RCW 84.34 CURRENT USE",,"Section 25 Township 17 Range 02 Quarter 34 : N 1/2 OF N 1/2 OF SE OF SW OF SEC 25 EXC E 30 FT FOR RD TOG/W 48TH AVE S (VILLAS RD) ABUTT VAC PER ORD 94-163 SEG G4963 DC1/2/96JU CURRENT USE FARM & AG RCW 84.34 2004 2004-02-17-0325 (DCSD3-19-04)",,,"1141423.8526","587327.333","-122.49737","46.92658","Base Parcel","441607.54473877","3318.75958509361"
"MULTIPOLYGON (((-122.539759760262 46.960510429287, -122.539770617346 46.95960766874, -122.540980588311 46.959619996033, -122.540966300003 46.960516872734, -122.539759760262 46.960510429287)))","14519","0217152010","Base Parcel","0",,,,,"1","0",,"2022-03-09T16:06:27.000Z","32723 82ND AVE S","ROY, WA","98580","32723 82ND AVE S",,"2.27","130500","457800","588300","1101","155","SINGLE FAMILY DWELLING",,"Section 15 Township 17 Range 02 Quarter 24 : SE OF SW OF SE OF NW EXC W 30 FT FOR RD EASE OF RECORD SEG F 5342",,,"1130999.6705","599808.6842","-122.54037","46.96006","Base Parcel","99018.9414672852","1259.80905108952"
"MULTIPOLYGON (((-122.723905255379 47.354567508517, -122.724610721224 47.353753364665, -122.727015927494 47.353739918636, -122.727042677379 47.354463757646, -122.727046123559 47.354557012054, -122.723905255379 47.354567508517)))","12950","0122311006","Base Parcel","0",,,,,"1","0",,"1996-02-13T00:00:00.000Z","9412 GLENCOVE ROAD NW","GIG HARBOR, WA","98329-5034","10518 CRAMER RD NW",,"6.12","352700","7600","360300","1152","471","MOBILE/MFG HOME",,"Section 31 Township 22 Range 01 Quarter 13 : THAT POR OF N 350 FT OF S 750 FT OF SW OF NE LY W OF W LI OF CRAMER CO RD SEG F 2157",,,"1088810.6471","744746.0284","-122.72564","47.35417","Base Parcel","204128.733581543","2017.51973893193"
"MULTIPOLYGON (((-122.678324560353 47.382576436967, -122.678203466033 47.382575994547, -122.67820244572 47.382133837054, -122.678262993156 47.382134365295, -122.678323540605 47.38213489378, -122.679222520938 47.382142946646, -122.679224888415 47.38225776979, -122.679230889888 47.382548821028, -122.679231533844 47.382580049744, -122.678324560353 47.382576436967)))","11438","0122215007","Base Parcel","0",,,,,"1","0",,"1996-02-06T00:00:00.000Z","13619 105TH AVE NW","GIG HARBOR, WA","98329-7057","13619 105TH AVE NW",,"0.9099","224300","209900","434200","1101","471","SINGLE FAMILY DWELLING",,"Section 21 Township 22 Range 01 Quarter 14 : LOT 3 OF SHORT PLAT 76-190 OUT OF 1-019 SEG K-0023 TP (DCJEAEMS3-2-82)",,,"1100721.5109","754698.4951","-122.67871","47.38236","Base Parcel","40681.1710205078","828.1781343482"
"MULTIPOLYGON (((-122.574594733684 47.157585246747, -122.574604950732 47.157567523828, -122.574610552823 47.157548867808, -122.574611375308 47.157529832342, -122.574607392514 47.157510982988, -122.574598722357 47.157492880025, -122.57500586635 47.157359119441, -122.575051851588 47.15744657418, -122.575158156231 47.157639757511, -122.575263764012 47.157829219839, -122.574594733684 47.157585246747)))","16397","0219054014","Base Parcel","0",,,,,"1","0",,"1995-11-21T00:00:00.000Z","10317 110TH ST SW","LAKEWOOD, WA","98498-1515","10317 110TH ST SW",,"0.3","201400","233300","434700","1101","760","SINGLE FAMILY DWELLING",,"Section 05  Township 19  Range 02  Quarter 43 : COM AT SE COR OF SW OF SE TH N 01 DEG 20 MIN W 470.14 FT TH N 89 DEG 53 MIN W 290 FT TH N 21 DEG 20 MIN W 40 FT TO THE POB TH N 65 DEG 36 MIN 41 SEC E 112.81 FT TO A PT ON A CUL DE SAC TH NLY ALG SD CUL DE",,,"1124268.1322","672045.6493","-122.57493","47.15758","Base Parcel","12961.9276123047","518.969536511658"
"MULTIPOLYGON (((-122.679023849466 47.291057247321, -122.678034459527 47.291056669495, -122.677913572857 47.291056592331, -122.678038503414 47.290631586847, -122.679023116383 47.290630884617, -122.679144002343 47.290630797978, -122.679128397763 47.290742752919, -122.679107520338 47.290892538918, -122.679099915126 47.290947102671, -122.679090270332 47.29101630013, -122.679084557924 47.291057282275, -122.679023849466 47.291057247321)))","8645","0121218012","Base Parcel","0",,,,,"1","0",,"2006-01-31T00:00:00.000Z","10515 36TH STREET CT NW","GIG HARBOR, WA","98335-5815","10515 36TH STREET CT NW",,"1.0105","315900","889300","1205200","1101","472","SINGLE FAMILY DWELLING",,"Section 21 Township 21 Range 01 Quarter 41 : PARCEL A DBLR 2005-10-21-5001 DESC AS FOLL  L  2 OF S P  81-04-20-0258 TOG/W FOLL DESC PROP BEG NE COR SD L 2 TH S 88 DEG 28 MIN 40 SEC E 30 FT TH S 12 DEG 50 MIN 06 SEC W 158.92 FT TO SE COR SD L 2 TH N 01 DE",,,"1099841.5412","721330.4945","-122.67855","47.29085","Base Parcel","43865.2825317383","879.296538982234"
"MULTIPOLYGON (((-122.705774680854 47.403120532707, -122.705713669552 47.403121775936, -122.705176498903 47.403129666943, -122.705085989546 47.403130993893, -122.704989696305 47.403067829297, -122.704960738939 47.403050083609, -122.704928207647 47.403035469544, -122.704892828846 47.403024312528, -122.704855394777 47.403016862958, -122.704816744557 47.403013286662, -122.704777738984 47.403013664473, -122.704739253728 47.403017987869, -122.704655354676 47.403029471802, -122.70457003373 47.403034040788, -122.704484520686 47.403031627393, -122.704400050884 47.403022266658, -122.70425642099 47.403025437941, -122.704194984494 47.403027875264, -122.70413372579 47.403023879288, -122.704074097294 47.403013543022, -122.704026947751 47.403004650733, -122.703978873896 47.402998319669, -122.703930174211 47.402994589153, -122.703881155855 47.402993483949, -122.703832121237 47.402995010017, -122.70376241361 47.403000508569, -122.703725511181 47.403001623541, -122.703688850135 47.402998557101, -122.703653450419 47.402991392474, -122.703620299709 47.402980330471, -122.703590319897 47.402965680227, -122.70356434542 47.402947847915, -122.703543101848 47.402927331752, -122.703527181198 47.402904701772, -122.703528698806 47.402884740855, -122.703532942082 47.402864961272, -122.703626802524 47.402863952556, -122.705706453018 47.402841584413, -122.705767530521 47.402840636856, -122.705826942293 47.402840304865, -122.705833974585 47.403120030201, -122.705774680854 47.403120532707)))","10901","0122171019","Base Parcel","0",,,,,"1","0",,"1996-02-05T00:00:00.000Z","15907 126TH AVENUE NW","GIG HARBOR, WA","98329-4637","XXX 160TH ST NW",,"1.2","86700","0","86700","9100","471","VACANT LAND UNDEVELOPED",,"Section 17 Township 22 Range 01 Quarter 12 : THAT POR OF S 100 FT OF N 200 FT OF W 1/2 OF NW OF NE LY W OF C/L OF HUGE CREEK SEG F 6704",,,"1094358.4273","762402.9651","-122.70526","47.40299","Base Parcel","41638.0316772461","1288.2132820573"
"MULTIPOLYGON (((-122.648561271492 47.308182556145, -122.648555174609 47.307271565782, -122.649890438113 47.307267751605, -122.649905062271 47.308177826411, -122.648561271492 47.308182556145)))","8238","0121147012","Base Parcel","0",,,,,"1","0",,"1996-02-01T00:00:00.000Z","5511 83RD AVE NW","GIG HARBOR, WA","98335-6235","5511 83RD AVENUE CT NW",,"2.72","414700","543400","958100","1101","472","SINGLE FAMILY DWELLING",,"Section 14 Township 21 Range 01 Quarter 32 : LOT 2 OF SH PLAT 78-840 EASE OF RECORD OUT OF 3-038 SEG L-0487 SP JW (DCJEAEMS2-25-82)",,,"1107282.1037","727285.3491","-122.64923","47.30773","Base Parcel","110374.026916504","1328.91005778241"
"MULTIPOLYGON (((-122.661637840422 47.306492088294, -122.661642073036 47.306050670155, -122.662191960415 47.306051302093, -122.662860339961 47.306052162134, -122.662682978486 47.306498215249, -122.662184353452 47.306495244229, -122.661637840422 47.306492088294)))","8395","0121154106","Base Parcel","0",,,"2013-07-10T00:00:00.000Z",,"1","0",,"2013-08-29T14:46:11.000Z","5405 RAY NASH DR NW","GIG HARBOR, WA","98335-5974","5405 RAY NASH DR",,"1.06","313600","365700","679300","1101","472","SINGLE FAMILY DWELLING",,"Section 15  Township 21  Range 01  Quarter 42  PARCEL A OF LOT COMB 2013-07-10-0339 W 1/2 OF S 1/2 OF W 1/2 OF THAT POR OF NW OF SE DESC AS FOLL COM AT NE COR OF NW OF SE TH S 447.42 FT TO POB TH W 1016.99 FT M/L TH S 16 DEG 12 MIN 50 SEC W 336.89 FT TH",,,"1104048.4864","726841.827","-122.66221","47.30627","Base Parcel","45474.8693237305","891.106455171952"
"MULTIPOLYGON (((-122.526647206775 46.998298633016, -122.52664935723 46.997150488006, -122.526649293019 46.997064902753, -122.52704806203 46.996992421218, -122.527180100754 46.996956286885, -122.527179870452 46.997044905114, -122.527173989836 46.998299624426, -122.526647206775 46.998298633016)))","15741","0218348004","Base Parcel","0",,,,,"1","0",,"2000-09-06T00:00:00.000Z","30312 4TH AVE E","ROY, WA","98580-9572","28616 73RD AVE S",,"1.373","162600","38100","200700","1155","605","MH TITLE ELIM",,"Section 34 Township 18 Range 02 Quarter 44 : LOT 3 OF SH PLAT 77-646 DESC UNDER PARCEL 02-18-34-4-038 TOG/W 1/2 PRI RD ABUTT OUT OF 4-026 SEG K-2334 BG JW TITLE ELIM MAKE - SILCR - MODEL - SILVERCREST - YEAR - 1983 - SERIAL - A7SC1859OR TPO#-+97604 AFN#2",,,"1134709.8401","613427.8977","-122.52692","46.99766","Base Parcel","61765.9677734375","1209.77147610645"
"MULTIPOLYGON (((-122.666503006102 47.390381986465, -122.666501211623 47.390019751891, -122.666858269335 47.390014817945, -122.667061808719 47.390127816552, -122.666753275504 47.390379802977, -122.666503006102 47.390381986465)))","10807","0122157005","Base Parcel","0",,,,,"1","0",,"1996-02-05T00:00:00.000Z","750 E STRETCH ISLAND RD S","GRAPEVIEW, WA","98546-9656","9605 145TH STREET CT NW",,"0.51","185600","204300","389900","1101","471","SINGLE FAMILY DWELLING",,"Section 15 Township 22 Range 01 Quarter 34 : L 1 OF S P 75-124 OUT OF 7-001 SEG J-3000 TP (DCJESEMS5-20-81)",,,"1103769.8029","757470.2047","-122.66672","47.39018","Base Parcel","13852.0935668945","467.254209573813"
"MULTIPOLYGON (((-122.708962910075 47.34760449809, -122.708429361991 47.347601046209, -122.708752889657 47.34719466027, -122.710907217161 47.34721030278, -122.710538199394 47.347610715567, -122.708962910075 47.34760449809)))","13210","0122323047","Base Parcel","0",,,,,"1","0",,"1996-02-08T00:00:00.000Z","12924 THOMAS ROAD NW","GIG HARBOR, WA","98329-5562","12924 THOMAS RD NW",,"1.3916","651800","273400","925200","1101","471","SINGLE FAMILY DWELLING",,"Section 32 Township 22 Range 01 Quarter 34 : PARCEL `B` DBLR 92-01-07-0503 DESC AS BEG AT SW COR L 5 TH S 89 DEG 59 MIN 09 SEC E 1100 FT TH N 0 DEG 12 MIN E 606.71 FT TH S 89 DEG 59 MIN 09 SEC E 270 FT M/L TO ELY LI ELGIN S RELOC CO RD AKA THOMAS RD & TR",,,"1092701.9697","742166.6069","-122.70965","47.3474","Base Parcel","78246.5409545898","1397.78384101327"
"MULTIPOLYGON (((-122.650391008247 47.282646862017, -122.650390596936 47.282632122444, -122.650360336035 47.281819917291, -122.650355866088 47.281697205646, -122.650349351456 47.281516910302, -122.650334236806 47.281095473702, -122.650782827044 47.281220850709, -122.65080301281 47.2816670997, -122.65081123083 47.281846555986, -122.650850615288 47.28271228376, -122.650853249461 47.282763191584, -122.650391008247 47.282646862017)))","9775","0121262103","Base Parcel","0",,,,,"1","0",,"1996-01-08T00:00:00.000Z","8324 WARREN DR NW","GIG HARBOR, WA","98335-6040","8324 WARREN DR NW",,"1.5199","1545100","1510300","3055400","1101","472","SINGLE FAMILY DWELLING",,"Section 26 Township 21 Range 01 Quarter 23 : THAT POR LY S OF WARREN DR NW (HALES PASSAGE RD NW) OF FOLL DESC PROP BEG 615.78 FT E OF NW COR OF SEC TH E 113.87 FT TH S 1935.30 FT TO ML HALES PASSAGE TH N 69 DEG 11 MIN 30 SEC W ALG SD ML 121.80 FT TH N 18",,,"1106687.8572","717891.1601","-122.65059","47.28194","Base Parcel","63082.1249389648","1371.5715627882"
"MULTIPOLYGON (((-122.563210364168 47.158199430278, -122.563206732483 47.158016703251, -122.563127015978 47.158016072386, -122.56309003438 47.158015758396, -122.563086411956 47.157870614838, -122.563126242578 47.15787047481, -122.563753241701 47.157867971335, -122.563768590116 47.158196335135, -122.563210364168 47.158199430278)))","16316","0219047001","Base Parcel","0",,,,,"1","0",,"1995-11-21T00:00:00.000Z","9409 110TH ST SW","LAKEWOOD, WA","98498-3775","9409 110TH ST SW",,"0.4199","221600","291900","513500","1101","760","SINGLE FAMILY DWELLING",,"Section 04 Township 19 Range 02 Quarter 33 : L 1 OF S P 83-06-13-0324 EASE OF REC OUT OF 3-114 SEG T-0705 PP ES",,,"1127125.6165","672134.5133","-122.56346","47.15803","Base Parcel","18075.4603271484","573.236268793334"
"MULTIPOLYGON (((-122.606271168405 47.239551090712, -122.606271138209 47.239132048422, -122.606805851582 47.239133622349, -122.606811618089 47.23955164649, -122.606811920058 47.239573562173, -122.606812222501 47.239595510485, -122.606596638833 47.239595291724, -122.606560876895 47.23959525531, -122.606271171622 47.239594957134, -122.606271170035 47.239573024471, -122.606271168405 47.239551090712)))","19033","0220072037","Base Parcel","0",,,,,"1","0",,"2017-06-20T09:48:02.000Z","PO BOX 506","FOX ISLAND, WA","98333-0506","1166 LESCHI DR",,"0.5","229800","322600","552400","1101","472","SINGLE FAMILY DWELLING",,"Section 07 Township 20 Range 02 Quarter 22 : W 1/2 AC OF E 1 1/2 AC OF FOLL DESC PROP S 1/2 OF S 1/2 OF S 1/2 OF NW OF NW EASE OF RECORD SEG F 1711",,,"1117202.8239","702074.2205","-122.60654","47.23936","Base Parcel","22534.3082275391","604.545837196559"
"MULTIPOLYGON (((-122.543633045118 47.249930932844, -122.54363685329 47.249754077206, -122.543636890342 47.2497540771, -122.544040531202 47.249753034938, -122.544040541849 47.249751664008, -122.5440476607 47.2497516456, -122.544125459011 47.24975144466, -122.544284150685 47.249751034341, -122.54428277689 47.249928499529, -122.544282759846 47.249930707334, -122.544282505996 47.249963607438, -122.544174262898 47.249963645116, -122.544174601405 47.249930745164, -122.544119920027 47.24993076411, -122.544044030048 47.249930790667, -122.544039154431 47.249930792246, -122.543633045118 47.249930932844)))","18524","0220033197","Base Parcel","0",,,"2013-05-31T00:00:00.000Z",,"1","0",,"2020-04-21T14:06:48.000Z","7914 S 12TH ST","TACOMA, WA","98465-1202","7914 S 12TH ST",,"0.2455","321400","351700","673100","1101","005","SINGLE FAMILY DWELLING",,"Section 03  Township 20  Range 02  Quarter 32  : PARCEL B OF BLA 2019-11-20-5004 DESC AS COM AT NE COR OF W 1/2 OF SW TH ALG N LI OF SD W 1/2 N 88 DEG 32 MIN 38 SEC W 330 FT TO POB TH CONT ALG SD N LI N 88 DEG 32 MIN 38 SEC W 132.33 FT TO INTER W MAR OF",,,"1132839.6562","705486.713","-122.54397","47.24984","Base Parcel","10784.4197998047","476.691130746711"
"MULTIPOLYGON (((-122.725124411156 47.37409558472, -122.72137860874 47.37413209042, -122.721408906492 47.373479352284, -122.722753502943 47.373467151199, -122.724035485069 47.373455498994, -122.725301956806 47.373444757745, -122.72543111503 47.373442793752, -122.725233856702 47.37382760077, -122.725187813656 47.373917020262, -122.725248926278 47.374094970741, -122.725124411156 47.37409558472)))","12764","0122301050","Base Parcel","0",,,,,"1","0",,"1996-02-08T00:00:00.000Z","8410 58TH AVE NW","GIG HARBOR, WA","98332-8435","12725 140TH AVE NW",,"5.01","272300","497000","769300","1101","471","SINGLE FAMILY DWELLING",,"Section 30 Township 22 Range 01 Quarter 12 : L 4 OF L L SURVEY 2010 DESC AS COM NE COR OF NW OF NE SEC 30 TH S 00 DEG 09 MIN 22 SEC W ALG E LI OF SD SUBD 70 FT TO POB TH CONT S 00 DEG 09 MIN 22 SEC W 237 FT TH S 89 DEG 28 MIN 20 SEC W PAR/W S LI OF SD SU",,,"1089582.2772","751880.8111","-122.72334","47.373779999999996","Base Parcel","228942.641601563","2443.87472922367"
"MULTIPOLYGON (((-122.532726100414 47.229074504384, -122.53272866471 47.228786728159, -122.533255004372 47.228781809417, -122.533256231279 47.228861069395, -122.533259377477 47.229065729273, -122.532726100414 47.229074504384)))","19865","0220108029","Base Parcel","0",,,,,"1","0",,"1995-05-24T00:00:00.000Z","12214 N LAZY J LANE","EAGLE, ID","83714-2237","3404 TO 3406 71ST AVENUE CT W",,"0.31","305800","424700","730500","1202","752","DUPLEX 2 UNITS",,"Section 10  Township 20  Range 02  Quarter 43 : POR L 3 SP 77-295 DBLR 87-06-23-0297 FORMERLY 87-04-15-0490 DESC AS FOLL BEG NW COR L 2 OF SD SP TH N 01 DEG 25 MIN 27 SEC E 104.92 FT M/L TH N 89 DEG 49 MIN 30 SEC E ALG NLY BDRY LI SD SP 130 FT M/L TH S 0",,,"1135368.2249","697789.346","-122.53299","47.22893","Base Parcel","13724.6932373047","471.844481987229"
"MULTIPOLYGON (((-122.494157727977 47.155089352063, -122.494131267249 47.155068755774, -122.494061717749 47.155014626116, -122.493942046742 47.154921450398, -122.494063021427 47.154849971935, -122.494437423891 47.154628493752, -122.494384736235 47.154922833106, -122.494376729011 47.154958574173, -122.494359493226 47.155035494073, -122.494206606167 47.155127395341, -122.494157727977 47.155089352063)))","17264","0219122115","Base Parcel","0",,,,,"1","0",,"2001-02-16T00:00:00.000Z","40 LAKE BELLEVUE DR STE 100","BELLEVUE, WA","98005-2480","11225 PACIFIC HWY SW",,"0.26","188400","0","188400","9170","760","COMM VAC LAND",,"Section 12 Township 19 Range 02 Quarter 21 : THAT POR OF N 1/2 OF SEC 12 DESC AS FOLL BEG AT NW COR OF NE 1/4 OF SEC 12 & RUNNING TH S 89 DEG 19 MIN E ALG N LI OF SD SUBD 249.44 FT TO ELY LI OF STATE RD # 1 TH S 48 DEG 30 MIN W ALG ELY LI 400.18 FT TO PO",,,"1144313.2432","670552.1612","-122.49423","47.1549","Base Parcel","10710.2200927734","463.408126492"
"MULTIPOLYGON (((-122.621448836685 47.288223847465, -122.621448857504 47.288213312709, -122.621448964134 47.288158552033, -122.622002374739 47.288159903759, -122.62200036445 47.288827187217, -122.621447584985 47.288865634183, -122.621448836685 47.288223847465)))","9316","0121243029","Base Parcel","0",,,,,"1","0",,"1995-10-24T00:00:00.000Z","6202 34TH ST NW","GIG HARBOR, WA","98335-7246","6202 34TH ST NW",,"0.8099","307500","291400","598900","1101","472","SINGLE FAMILY DWELLING",,"Section 24 Township 21 Range 01 Quarter 34 : E 140 FT OF E 1/2 OF SE OF SW LY N OF N LI OF S 610.04 FT OF SD E 1/2 BET SD N LI & SELY R/W LI OF CO RD EASE OF RECORD SEG G 3477",,,"1113914.9033","720091.7419","-122.62172","47.2885","Base Parcel","34402.7031860352","776.545685342562"
