"company","fund","cost_center","program_hierarchy_level_2","program_hierarchy_level_3","program_hierarchy_level_4","program_hierarchy_level_5","program","project","location","business_unit","new_ledger_account","spend_category_as_worktag","supplier_as_worktag","ad_hoc_payee","expense_item_as_worktag","journal_source","accounting_date","fiscal_year","paid_date","status","ledger_budget_debit_minus","ledger_account_name"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"18.64","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.22","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"7.98","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.87","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502090:Benefits - Other",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.3","Benefits - Other"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.37","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"33.98","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"473.28","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"72.56","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"7.95","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.9","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.82","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"72.63","Benefits - PEBB"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"47.57","Benefits - Retirement"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.24","Benefits - Workers Compensation"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502090:Benefits - Other",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.41","Benefits - Other"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"91.53","Benefits - PEBB"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"5.05","Benefits - Fica"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"270.27","Salaries & Wages"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"21.59","Benefits - Fica"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.47","Benefits - Workers Compensation"
"Human Services","115-00 Human Services","Supportive Services Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.54","Benefits - State Family Medical Leave"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"91.28","Benefits - Fica"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"13.02","Benefits - Workers Compensation"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"9.34","Benefits - State Family Medical Leave"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"825.39","Benefits - Retirement"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"4.91","Benefits - Workers Compensation"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"654.25","Benefits - PEBB"
"Human Services","115-00 Human Services","Human Services Administration Cost Pool","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"390.29","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"657.44","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"3.38","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"142.4","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"14.36","Benefits - Fica"
