"fiscal_year","project_name","procurement_category","procurement_method","contract_description","contract_signing_date","supplier","supplier_contract_amount_usd"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ADECUACIONES SANITARIAS, ELECTRICIDAD.","2020-12-02T00:00:00.000","BUSTOS MARIO GONZALO","4019.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","PROVISION Y COLOCACION DE EQUIPOS DE OSMOSIS INVERSA DE 90-100 LTS/H.","2020-12-30T00:00:00.000","SERVICIOS Y TECNOLOGIAS ALTERNATIVAS DE BOLZICIO IGNACIO","4268.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","AMPLIACION","2021-02-11T00:00:00.000","CE Y BA S.R.L.","37780.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUBIERTA DE TECHOS, ARREGLOS GENERALES.","2021-06-11T00:00:00.000","AGUERO HUMBERTO DANIEL","3503.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUBIERTAS DE TECHOS, ARREGLOS GENERALES","2021-06-11T00:00:00.000","AGUERO HUMBERTO DANIEL","4031.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Especialista en Seguimiento y Monitoreo","2021-04-19T00:00:00.000","Individual Consultant","4320.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO GRIPPO JUAN MANUEL","2021-04-01T00:00:00.000","Individual Consultant","1145.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUBIERTAS DE TECHO, ARREGLOS GENERALES, ELECTRICIDAD","2021-06-11T00:00:00.000","CARPIO JOSE LUIS","3063.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, CUBIERTAS DE TECHOS, CARPINTERIAS","2021-05-26T00:00:00.000","TU SOLUCION SRL","3977.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Especialista en Derecho Urbano e Instrumentos de Gesti&#243;n Urbana","2021-01-05T00:00:00.000","Individual Consultant","11593.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS, ELECTRICIDAD, CUBIERTAS DE TECHO, CARPINTERIAS","2021-05-26T00:00:00.000","TU SOLUCION SRL","4361.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS, ELECTRICIDAD, ARREGLOS GENERALES, CARPINTERIAS","2021-05-26T00:00:00.000","TU SOLUCION SRL","4369.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO MARINO VER&#211;NICA","2021-04-01T00:00:00.000","Individual Consultant","2479.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS, CUBIERTAS DE TECHO, CIELORRASO, ELECTRICIDAD, ARREGLOS GENERALES","2021-06-11T00:00:00.000","TU SOLUCION SRL","39011.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Arquitecto especialista en planeamiento paisajista y medio ambiente","2021-02-22T00:00:00.000","Individual Consultant","4545.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Arquitecto especialista en planeamiento paisajista y medio ambiente","2021-02-22T00:00:00.000","Individual Consultant","4545.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Especialista en Gesti&#243;n Presupuestaria","2021-01-04T00:00:00.000","Individual Consultant","9588.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Consultor Legal para la Direcci&#243;n Provincial de Integraci&#243;n Productiva","2021-03-09T00:00:00.000","Individual Consultant","7022.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Especialista Coordinador de la Gesti&#243;n","2021-01-21T00:00:00.000","Individual Consultant","7861.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACION SANITARIA, ELECTRICIDAD.","2020-09-23T00:00:00.000","MEGATECH DE ALAMO FRANCISCO HERNAN","1103.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS, ARREGLOS GENERALES","2020-11-27T00:00:00.000","SALVADEO OSCAR PEDRO","4120.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ADECUACIONES SANITARIAS, CARPINTERIAS.","2020-11-05T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","1798.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACION SANITARIA, ELECTRICIDAD, CUBIERTAS DE TECHOS","2020-09-23T00:00:00.000","MEGATECH DE ALAMO FRANCISCO HERNAN","680.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUBIERTA DE TECHO, ARREGLOS GENERALES, ELECTRICIDAD, ADECUACIONES SANITARIAS","2020-11-12T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","2400.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ELECTRICIDAD, CARPINTERIAS.","2020-11-09T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","3153.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Consultor Agrimensor","2021-02-22T00:00:00.000","Individual Consultant","15401.0"
"2021","Supporting Effective Universal Health Coverage in Argentina","Consultant Services","Quality And Cost-Based Selection","Contrato de Servicios de Consultor&#237;a: Auditor&#237;a Externa T&#233;cnica Independiente","2021-06-18T00:00:00.000","CANEPA, KOPEC Y ASOCIADOS SRL ( CROWE HORWATH )","3038285.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ADECUACIONES SANITARIAS, CARPINTERIAS.","2020-11-09T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","2291.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Civil Works","Request for Bids","se recomienda Algieri SA por ser la Oferta m&#225;s Conveniente atento que se ajusta sustancialmente a los Documentos de Licitaci&#243;n, y tiene
el costo evaluado m&#225;s bajo","2021-04-15T00:00:00.000","ALGIERI","2753722.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Especialista en Adquisiciones","2021-01-04T00:00:00.000","Individual Consultant","3242.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO RODRIGUEZ CECILIA","2021-04-01T00:00:00.000","Individual Consultant","8211.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUBIERTAS DE TECHO, CIELORRASO, ARREGLOS GENERALES, ADECUACION SANITARIA.","2020-11-05T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","2860.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACION SANITARIA, ARREGLOS GENERALES.","2020-11-30T00:00:00.000","YAÑEZ NICOLAS EMMANUEL","3466.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ALMACENAMIENTO DE AGUA, CARPINTERIAS","2020-10-05T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","3442.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONSTRUCCION DE NUCLEO SANITARIO CON TANQUE DE RESERVA EN LA ESC 4201","2021-03-22T00:00:00.000","JUAN PEDRO GARÍN","46684.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO SCASSO MART&#205;N","2021-04-01T00:00:00.000","Individual Consultant","2956.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","TECNICO OPERATIVO SINIDE","2020-10-01T00:00:00.000","Individual Consultant","562.0"
"2021","Argentina Youth Employment Support Project","Goods","Request for Bids","Adquisici&#243;n de Equipamiento Inform&#225;tico","2021-05-26T00:00:00.000","DINATECH","3990160.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CARLOS R. NOSIGLIA
CONSTRUCCIONES SRL","2021-05-10T00:00:00.000","CARLOS R. NOSIGLIA CONSTRUCCIONES SRL","14364.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ALAMBRADO PERIMETRAL, ARREGLOS GENERALES, CARPINTERIAS.","2020-11-05T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","3151.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ELECTRICIDAD, MAMPOSTERIA.","2020-11-05T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","2112.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Asistente t&#233;cnico de proyectos urbanos","2021-02-19T00:00:00.000","Individual Consultant","3205.0"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Monitoreo de aves - Monitoreo ambiental","2021-05-26T00:00:00.000","Individual Consultant","4710.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACION SANITARIA, ARREGLOS GENERALES.","2020-11-01T00:00:00.000","CONSTRUMAX OLTA DE OCHOVA MALENA MARIA","833.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-50960366-APN-SSESYC DEL NARANJO","2021-06-18T00:00:00.000","DEL NARANJO S.R.L","23985.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","EQUIPAMIENTO, PUNTO DE HIGIENE.","2020-11-01T00:00:00.000","CONSTRUMAX OLTA DE OCHOVA MALENA MARIA","459.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Antenas de VHF Fibra","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","517.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Bases VHF Digital","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","12028.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO FORLIZZI, JUAN NAZARENO","2021-05-01T00:00:00.000","Individual Consultant","4500.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Antenas VHF Ringo","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","626.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Antena VHF Banda Marina","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","64.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Experto ingeniero civil","2021-05-14T00:00:00.000","Individual Consultant","7483.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ADECUACIONES SANITARIAS","2020-11-01T00:00:00.000","CONSTRUMAX OLTA DE OCHOVA MALENA MARIA","926.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, CARPINTERIAS.","2020-11-09T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","1907.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Experto Legal en Contrataciones","2021-01-04T00:00:00.000","Individual Consultant","639.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","M&#243;dulos Fotovoltaicos 105W","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","1044.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Bater&#237;as de gel 12v","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","2871.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","EVALUACION","2021-01-01T00:00:00.000","Individual Consultant","2304.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Conectores PL 259","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","358.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","M&#243;dulos fotovoltaicos 155W","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","1854.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Torre 42 m PN Copo","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","8699.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","RESPOPNSABLE DE ADMINISTRACI&#211;N Y GESTION FINANCIERA","2021-03-29T00:00:00.000","Individual Consultant","2049.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Cables coaxil RG 213","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","880.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Reguladores de carga solar 40A","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","1204.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO HIGA JUAN SEBASTI&#193;N","2021-03-01T00:00:00.000","Individual Consultant","989.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Antenas VHF Suma de 4 Dipolos","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","1743.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Cables coaxil &#189;","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","347.0"
"2021","Rural Corridors and Biodiversity","Goods","Request for Bids","Gabinetes estancos","2020-10-14T00:00:00.000","JUAN IGNACIO BACIGALUPO","1261.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO MIZRAHI LUCIANO","2021-03-01T00:00:00.000","Individual Consultant","1470.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Abogado Asistente de Regularizaci&#243;n Dominial 1","2021-03-02T00:00:00.000","Individual Consultant","6572.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO RA&#209;A MARIA VICTORIA","2021-03-01T00:00:00.000","Individual Consultant","4756.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO RODRIGUEZ ROMINA","2021-03-01T00:00:00.000","Individual Consultant","1513.0"
"2021","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 1 -MARINELLI S.A.","2021-02-09T00:00:00.000","MARINELLI S.A.","1545300.0"
"2021","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 2- A.R.C. S.R.L.","2021-02-09T00:00:00.000","A.R.C. S.R.L.","223192.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","ASISTENTE T&#201;CNICO DE INFRAESTRUCTURA","2021-01-01T00:00:00.000","Individual Consultant","2304.0"
"2021","Integrated Habitat and Housing Project","Civil Works","Request for Bids","PECAM S.A","2021-06-01T00:00:00.000","PECAM S.A.","1811498.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection",,"2021-04-01T00:00:00.000","Individual Consultant","1613.0"
